osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,junction,access,bridge,width,tunnel
26830636,,,Abbotsford Crescent,residential,,False,False,72.763,"LINESTRING (-2.8013656 56.3415917, -2.801283 56.3415791, -2.8011167 56.3415866, -2.8009692 56.3415985, -2.8008807 56.3416178, -2.8008262 56.3416463, -2.8007967 56.3416805, -2.8007734 56.3417233, -2.8007627 56.3417843, -2.8007519 56.3419404, -2.8007484 56.3419778)",,,,,
26830636,,,Abbotsford Crescent,residential,,False,True,91.44599999999998,"LINESTRING (-2.8013656 56.3415917, -2.8014646 56.3416299, -2.8016129 56.3416683, -2.8017275 56.3416879, -2.8018892 56.341701, -2.8020555 56.3416966, -2.8021869 56.3416862, -2.8023425 56.3416505, -2.8023666 56.3415806, -2.8023774 56.3415316, -2.8024379 56.3414756, -2.8024902 56.3414199)",,,,,
26830587,,,Hope Street,residential,,False,True,25.714,"LINESTRING (-2.8012466 56.3404655, -2.8012068 56.3402353)",,,,,
26830587,,,Hope Street,residential,,False,False,125.443,"LINESTRING (-2.8012466 56.3404655, -2.8013291 56.3412152, -2.8013656 56.3415917)",,,,,
26830618,,,Howard Place,residential,,False,False,143.417,"LINESTRING (-2.8012466 56.3404655, -2.8013115 56.3407516, -2.8013635 56.3409002, -2.8014976 56.3410707, -2.8016129 56.3411436, -2.8017256 56.341203, -2.8018597 56.3412655, -2.8020037 56.3413118, -2.8021252 56.3413487, -2.8022666 56.3413816, -2.8024042 56.3414067, -2.8024902 56.3414199)",,,,,
26830636,,,Abbotsford Crescent,residential,,False,False,29.451,"LINESTRING (-2.8027106 56.3411849, -2.8026808 56.3412166, -2.8024902 56.3414199)",,,,,
219037507,2,A915,City Road,primary,30 mph,False,False,112.012,"LINESTRING (-2.8027106 56.3411849, -2.8029622 56.3416807, -2.8031396 56.342004, -2.8032506 56.3421456)",,,,,
219037507,2,A915,City Road,primary,30 mph,False,True,71.453,"LINESTRING (-2.8027106 56.3411849, -2.802551 56.3409366, -2.8024027 56.3407212, -2.8023072 56.3405825)",,,,,
28165060,1,,Westburn Lane,residential,20 mph,False,True,261.986,"LINESTRING (-2.7936787 56.3395014, -2.7934349 56.3383023, -2.793274 56.3377611, -2.7931913 56.3375092, -2.7931452 56.3373686, -2.7930273 56.3371775)",,destination,,,
219037499,2,A918,South Street,primary,30 mph,False,False,154.457,"LINESTRING (-2.7936787 56.3395014, -2.7931971 56.339531, -2.7927918 56.3395542, -2.7919493 56.3395985, -2.7911874 56.3396513)",,,,,
219037499,2,A918,South Street,primary,30 mph,False,True,87.43,"LINESTRING (-2.7936787 56.3395014, -2.7943683 56.3394589, -2.795085 56.3393993)",,,,,
28165062,,,Greenside Court,residential,,False,False,88.787,"LINESTRING (-2.792263 56.3367157, -2.7919119 56.3367081, -2.7918151 56.3367097, -2.7917281 56.3367112, -2.7916056 56.3367059, -2.7914822 56.3366821, -2.791332 56.3366345, -2.7912071 56.3365904, -2.7911086 56.3365556, -2.7909283 56.3364919)",,,,,
158699969,,,Greenside Place,residential,20 mph,False,False,159.358,"LINESTRING (-2.792263 56.3367157, -2.7922969 56.3368946, -2.7923184 56.3370027, -2.7922936 56.337134, -2.7922486 56.3372287, -2.792127 56.3373803, -2.7919939 56.337511, -2.7918878 56.3375989, -2.7916318 56.3377817, -2.7913413 56.3379876)",,,,,
"[158699969, 26936739, 25192462]",,,"['Greenside Place', 'Gardenside Place', 'Langlands Road']",residential,20 mph,False,True,45.99699999999999,"LINESTRING (-2.792263 56.3367157, -2.7922737 56.3366538, -2.7923004 56.3365288, -2.7923245 56.3364817, -2.7923437 56.3364441, -2.7923968 56.3363469, -2.7924166 56.3363126)",,,yes,,
"[27132808, 27132804, 36777380]",2,A915,"[""Maggie Murray's Bridge"", 'Bridge Street']",primary,30 mph,False,"[False, True]",33.796,"LINESTRING (-2.8004582 56.3367763, -2.8004506 56.3367509, -2.800443 56.3367255, -2.8003954 56.3365639, -2.8003776 56.3365048, -2.8003704 56.3364763)",,,yes,,
"[1214385516, 36777380]",2,A915,Bridge Street,primary,30 mph,False,True,216.44799999999998,"LINESTRING (-2.8004582 56.3367763, -2.800524 56.3369941, -2.8005803 56.3371666, -2.8006259 56.337287, -2.8006662 56.3373852, -2.8007091 56.3374699, -2.8007717 56.3375628, -2.8008361 56.337661, -2.8008861 56.3377405, -2.8009183 56.3378074, -2.800946 56.3378706, -2.8009692 56.3379471, -2.8010117 56.338127, -2.8010329 56.338224, -2.8010797 56.3384261, -2.8011204 56.338611, -2.8010836 56.3386778)",,,,,
37771366,,,Kinnessburn Terrace,residential,,False,False,50.452999999999996,"LINESTRING (-2.8004582 56.3367763, -2.8005426 56.3367667, -2.8006955 56.3367459, -2.8008699 56.3367236, -2.8010067 56.3367132, -2.8011515 56.3367102, -2.8012642 56.3367147)",,,,,
"[587551665, 25612222]",,,Market Street,tertiary,,True,False,109.69200000000001,"LINESTRING (-2.7974577 56.340406, -2.7969673 56.3404146, -2.7963126 56.3404261, -2.7960679 56.3404366, -2.7957657 56.340435, -2.7956792 56.3404348)",,,,,
"[37796640, 1196373931, 1196373932]",,,Gutherie Place,residential,,False,False,65.202,"LINESTRING (-2.7974577 56.340406, -2.797456 56.3404638, -2.7974533 56.3405566, -2.7974405 56.3409923)",,,,4,building_passage
"[37796640, 1196373931, 1196373932]",,,Gutherie Place,residential,,False,True,65.202,"LINESTRING (-2.7974405 56.3409923, -2.7974533 56.3405566, -2.797456 56.3404638, -2.7974577 56.340406)",,,,4,building_passage
25612222,,,Market Street,tertiary,,True,False,7.961,"LINESTRING (-2.7975862 56.3403987, -2.7974577 56.340406)",,,,,
"[1196373937, 1196373938, 37796641]",,,Condie Court,residential,,False,False,54.21,"LINESTRING (-2.7975862 56.3403987, -2.7975769 56.3402995, -2.7975688 56.3402475, -2.7975339 56.3400613, -2.7975615 56.3399133)",,,,4,building_passage
"[37796641, 1196373938, 1196373937]",,,Condie Court,residential,,False,True,54.21000000000001,"LINESTRING (-2.7975615 56.3399133, -2.7975339 56.3400613, -2.7975688 56.3402475, -2.7975769 56.3402995, -2.7975862 56.3403987)",,,,4,building_passage
158699437,,,Upper Greenside Place,residential,20 mph,False,True,12.351,"LINESTRING (-2.7915327 56.3379547, -2.7913413 56.3379876)",,,,,
158699437,,,Upper Greenside Place,residential,20 mph,False,False,127.602,"LINESTRING (-2.7915327 56.3379547, -2.7917364 56.3378892, -2.7921014 56.3377487, -2.7922533 56.3376866, -2.792373 56.3376186, -2.7927217 56.3373877, -2.7930273 56.3371775)",,,,,
158699455,,,Abbey Court,residential,20 mph,False,False,76.043,"LINESTRING (-2.7915327 56.3379547, -2.7916188 56.3380142, -2.7916561 56.3380772, -2.7916648 56.3381164, -2.7915712 56.3381517, -2.7913548 56.3382318, -2.791412 56.3385249)",,,,,
4329653,2,A917,North Street,primary,30 mph,False,True,42.609,"LINESTRING (-2.7925942 56.3409592, -2.7919227 56.340868)",,,,,
400827391,,,,residential,,False,False,72.678,"LINESTRING (-2.7925942 56.3409592, -2.7925226 56.3410931, -2.7918588 56.3409969, -2.7919227 56.340868)",,,,,
4329653,2,A917,North Street,primary,30 mph,False,False,83.281,"LINESTRING (-2.7925942 56.3409592, -2.7930639 56.3410162, -2.7937359 56.3410977, -2.793914 56.34112)",,,,,
4329651,2,,St Marys Place,tertiary,,False,False,34.009,"LINESTRING (-2.8017471 56.3401812, -2.8015523 56.3402157, -2.8012068 56.3402353)",,,,,
62237401,1,A915,,primary,30 mph,True,False,12.889,"LINESTRING (-2.8017471 56.3401812, -2.8017266 56.3401656, -2.801715 56.3401474, -2.8017134 56.340128, -2.8017219 56.3401093, -2.8017399 56.3400927, -2.8017655 56.3400797)",roundabout,,,,
89909007,,,Alexandra Court,residential,,False,False,63.601,"LINESTRING (-2.8003221 56.339537, -2.8003809 56.3394483, -2.8004608 56.3394361, -2.8008655 56.3394628, -2.8012362 56.3394544)",,,,,
62236892,2,A915,City Road,primary,30 mph,False,False,50.571,"LINESTRING (-2.8018956 56.3401914, -2.8020194 56.3402731, -2.8021085 56.3403689, -2.8023072 56.3405825)",,,,,
62237401,1,A915,,primary,30 mph,True,False,9.919,"LINESTRING (-2.8018956 56.3401914, -2.8018582 56.3401998, -2.8018181 56.3402008, -2.8017795 56.3401943, -2.8017471 56.3401812)",roundabout,,,,
25283957,2,A915,Alexandra Place,primary,30 mph,False,False,76.914,"LINESTRING (-2.8017655 56.3400797, -2.801634 56.3399461, -2.8015234 56.3398251, -2.8013054 56.3395652, -2.8012362 56.3394544)",,,,,
62237401,1,A915,,primary,30 mph,True,False,10.343,"LINESTRING (-2.8017655 56.3400797, -2.8017957 56.3400714, -2.8018287 56.3400682, -2.8018621 56.3400702, -2.8018931 56.3400773, -2.8019195 56.3400887)",roundabout,,,,
26830636,,,Abbotsford Crescent,residential,,False,True,72.76299999999999,"LINESTRING (-2.8007484 56.3419778, -2.8007519 56.3419404, -2.8007627 56.3417843, -2.8007734 56.3417233, -2.8007967 56.3416805, -2.8008262 56.3416463, -2.8008807 56.3416178, -2.8009692 56.3415985, -2.8011167 56.3415866, -2.801283 56.3415791, -2.8013656 56.3415917)",,,,,
116451449,2,A917,North Street,primary,30 mph,False,False,102.482,"LINESTRING (-2.8007484 56.3419778, -2.801456 56.3420541, -2.8021856 56.3421394, -2.802379 56.3421583)",,,,,
116451449,2,A917,North Street,primary,30 mph,False,True,99.724,"LINESTRING (-2.8007484 56.3419778, -2.8000491 56.3418941, -2.8000124 56.3418906, -2.7993258 56.3418093, -2.7992433 56.3417995, -2.799166 56.3417904)",,,,,
26830618,,,Howard Place,residential,,False,True,143.41700000000003,"LINESTRING (-2.8024902 56.3414199, -2.8024042 56.3414067, -2.8022666 56.3413816, -2.8021252 56.3413487, -2.8020037 56.3413118, -2.8018597 56.3412655, -2.8017256 56.341203, -2.8016129 56.3411436, -2.8014976 56.3410707, -2.8013635 56.3409002, -2.8013115 56.3407516, -2.8012466 56.3404655)",,,,,
26830636,,,Abbotsford Crescent,residential,,False,False,91.446,"LINESTRING (-2.8024902 56.3414199, -2.8024379 56.3414756, -2.8023774 56.3415316, -2.8023666 56.3415806, -2.8023425 56.3416505, -2.8021869 56.3416862, -2.8020555 56.3416966, -2.8018892 56.341701, -2.8017275 56.3416879, -2.8016129 56.3416683, -2.8014646 56.3416299, -2.8013656 56.3415917)",,,,,
26830636,,,Abbotsford Crescent,residential,,False,True,29.451,"LINESTRING (-2.8024902 56.3414199, -2.8026808 56.3412166, -2.8027106 56.3411849)",,,,,
"[27132808, 36777380, 27132804]",2,A915,"[""Maggie Murray's Bridge"", 'Bridge Street']",primary,30 mph,False,"[False, True]",33.796,"LINESTRING (-2.8003704 56.3364763, -2.8003776 56.3365048, -2.8003954 56.3365639, -2.800443 56.3367255, -2.8004506 56.3367509, -2.8004582 56.3367763)",,,yes,,
151283902,,,Kinnessburn Road,residential,20 mph,False,True,71.872,"LINESTRING (-2.8003704 56.3364763, -2.8003077 56.3364686, -2.8002129 56.3364485, -2.8000975 56.3364247, -2.7999914 56.3363961, -2.7998642 56.3363637, -2.7997381 56.3363266, -2.79942 56.3362186, -2.7993327 56.3361878)",,,,,
28165060,1,,Westburn Lane,residential,20 mph,False,False,261.986,"LINESTRING (-2.7930273 56.3371775, -2.7931452 56.3373686, -2.7931913 56.3375092, -2.793274 56.3377611, -2.7934349 56.3383023, -2.7936787 56.3395014)",,destination,,,
"[158699380, 158699437]",,,"['Upper Greenside Place', ""Queen's Terrace""]",residential,20 mph,False,False,145.281,"LINESTRING (-2.7930273 56.3371775, -2.7932037 56.3371054, -2.7934076 56.3370868, -2.7943424 56.3370446, -2.7953334 56.3370066)",,,,,
158699437,,,Upper Greenside Place,residential,20 mph,False,True,127.60199999999999,"LINESTRING (-2.7930273 56.3371775, -2.7927217 56.3373877, -2.792373 56.3376186, -2.7922533 56.3376866, -2.7921014 56.3377487, -2.7917364 56.3378892, -2.7915327 56.3379547)",,,,,
158699437,,,Upper Greenside Place,residential,20 mph,False,False,12.351,"LINESTRING (-2.7913413 56.3379876, -2.7915327 56.3379547)",,,,,
158699969,,,Greenside Place,residential,20 mph,False,True,159.358,"LINESTRING (-2.7913413 56.3379876, -2.7916318 56.3377817, -2.7918878 56.3375989, -2.7919939 56.337511, -2.792127 56.3373803, -2.7922486 56.3372287, -2.7922936 56.337134, -2.7923184 56.3370027, -2.7922969 56.3368946, -2.792263 56.3367157)",,,,,
1214385514,,,Greenside Place,residential,20 mph,False,False,31.228,"LINESTRING (-2.7913413 56.3379876, -2.7912008 56.3380563, -2.7911189 56.3380925, -2.79093 56.3381489)",,,,,
151283902,,,Kinnessburn Road,residential,20 mph,False,True,104.49199999999999,"LINESTRING (-2.7954916 56.3361167, -2.7954213 56.3361284, -2.7950161 56.3361898, -2.7947696 56.3362206, -2.7945829 56.3362419, -2.794422 56.3362523, -2.7942101 56.3362627, -2.7940304 56.3362642, -2.7938264 56.336267)",,,,,
28165062,,,Greenside Court,residential,,False,True,88.78699999999999,"LINESTRING (-2.7909283 56.3364919, -2.7911086 56.3365556, -2.7912071 56.3365904, -2.791332 56.3366345, -2.7914822 56.3366821, -2.7916056 56.3367059, -2.7917281 56.3367112, -2.7918151 56.3367097, -2.7919119 56.3367081, -2.792263 56.3367157)",,,,,
