osmid,oneway,lanes,ref,name,highway,maxspeed,junction,reversed,length,geometry,access,tunnel
131911686,False,,,Institution Road,residential,30 mph,,True,42.352000000000004,"LINESTRING (-3.3094803 57.6465893, -3.309518 57.6465789, -3.3099839 57.6464421, -3.3101048 57.6464066)",,
131911687,False,,,Abbey Street,residential,30 mph,,True,174.197,"LINESTRING (-3.3094803 57.6465893, -3.3097945 57.6469321, -3.3100538 57.647215, -3.3101174 57.6472844, -3.3103143 57.6474992, -3.3103409 57.6475282, -3.3107695 57.6479958)",,
1119165533,True,2,A96,High Street,trunk,30 mph,,False,37.052,"LINESTRING (-3.321141 57.6475816, -3.3209302 57.64771, -3.3208415 57.6477795, -3.3207689 57.6478473)",,
87075623,True,,,High Street,unclassified,,,False,130.96599999999998,"LINESTRING (-3.3111194 57.6488755, -3.3112491 57.6488781, -3.311355 57.6488812, -3.3117261 57.6488955, -3.3119042 57.6489023, -3.3122176 57.6489124, -3.3125426 57.6489227, -3.3128017 57.6489249, -3.3130826 57.6489304, -3.3132622 57.6489271, -3.3133173 57.6489261)",,
1107207883,True,,,High Street,unclassified,,,False,43.235,"LINESTRING (-3.3111194 57.6488755, -3.310924 57.6488711, -3.3106623 57.6488617, -3.3103945 57.6488496)",,
57717871,False,,,Moss Street,tertiary,30 mph,,False,40.602,"LINESTRING (-3.3111902 57.6460901, -3.3108919 57.6457617)",,
57717871,False,,,Moss Street,tertiary,30 mph,,True,55.606,"LINESTRING (-3.3111902 57.6460901, -3.3115904 57.646542)",,
131911686,False,,,Institution Road,residential,30 mph,,False,73.555,"LINESTRING (-3.3111902 57.6460901, -3.3107216 57.6462261, -3.3105948 57.6462632, -3.3104558 57.6463038, -3.3103099 57.6463478, -3.3101048 57.6464066)",,
131911683,False,,,Duff Avenue,residential,30 mph,,False,122.445,"LINESTRING (-3.3101048 57.6464066, -3.3094423 57.6459835, -3.3087836 57.6455624)",,
131911686,False,,,Institution Road,residential,30 mph,,False,42.352000000000004,"LINESTRING (-3.3101048 57.6464066, -3.3099839 57.6464421, -3.309518 57.6465789, -3.3094803 57.6465893)",,
131911686,False,,,Institution Road,residential,30 mph,,True,73.555,"LINESTRING (-3.3101048 57.6464066, -3.3103099 57.6463478, -3.3104558 57.6463038, -3.3105948 57.6462632, -3.3107216 57.6462261, -3.3111902 57.6460901)",,
57717872,False,,,Greyfriars Street,tertiary,30 mph,,False,57.296,"LINESTRING (-3.3107695 57.6479958, -3.3100334 57.648048, -3.3098236 57.6480841)",,
57717872,False,,,Greyfriars Street,tertiary,30 mph,,True,122.57800000000002,"LINESTRING (-3.3107695 57.6479958, -3.3110889 57.6479793, -3.3117462 57.6479425, -3.3118541 57.647936, -3.31216 57.6479291, -3.3125269 57.6479288, -3.3126263 57.6479295, -3.3126739 57.6479264, -3.3127245 57.6479168, -3.3127678 57.6479035, -3.3128021 57.6478874)",,
131911687,False,,,Abbey Street,residential,30 mph,,False,174.197,"LINESTRING (-3.3107695 57.6479958, -3.3103409 57.6475282, -3.3103143 57.6474992, -3.3101174 57.6472844, -3.3100538 57.647215, -3.3097945 57.6469321, -3.3094803 57.6465893)",,
131911690,True,,,Glover Street,residential,,,False,100.387,"LINESTRING (-3.3107695 57.6479958, -3.3109099 57.6482551, -3.3110163 57.6484301, -3.3111194 57.6488755)",,
104410241,True,,,South Street,residential,30 mph,,False,13.849,"LINESTRING (-3.3167362 57.6473303, -3.3165163 57.6473711)",,
57718249,True,,,Thunderton Place,living_street,,,False,70.05,"LINESTRING (-3.3167362 57.6473303, -3.3170572 57.6477449, -3.3171845 57.6479128)",,
104410241,True,,,South Street,residential,30 mph,,False,18.493,"LINESTRING (-3.3165163 57.6473711, -3.3162232 57.6474264)",,
57891467,True,,,Academy Street,residential,30 mph,,False,94.824,"LINESTRING (-3.3126401 57.6462696, -3.3119922 57.6454905)",,
131912302,False,,,Maida Place,residential,30 mph,,True,69.419,"LINESTRING (-3.3126401 57.6462696, -3.3115904 57.646542)",,
57891473,False,,,Moray Street,residential,30 mph,,False,10.721,"LINESTRING (-3.3153478 57.6463127, -3.3155007 57.6462617)",,
57891473,False,,,Moray Street,residential,30 mph,,True,15.67,"LINESTRING (-3.3153478 57.6463127, -3.3151252 57.646388)",,
57718247,True,,,North Guildry Street,residential,30 mph,,False,140.813,"LINESTRING (-3.3153478 57.6463127, -3.3154055 57.6463573, -3.3159967 57.6468143, -3.3165185 57.6472177, -3.3165442 57.6472403, -3.3165619 57.6472629, -3.3165652 57.6472838, -3.3165664 57.647306, -3.3165599 57.6473301, -3.3165163 57.6473711)",,
104410241,True,,,South Street,residential,30 mph,,False,25.92,"LINESTRING (-3.3162232 57.6474264, -3.315816 57.6475092)",,
57891467,True,,,Academy Street,residential,30 mph,,False,89.602,"LINESTRING (-3.3133935 57.6469673, -3.3126401 57.6462696)",,
57891470,True,,,Academy Street,residential,30 mph,,False,52.949,"LINESTRING (-3.3133935 57.6469673, -3.3138255 57.6473836)",,
57891473,False,,,Moray Street,residential,30 mph,,False,54.698,"LINESTRING (-3.3133935 57.6469673, -3.3138595 57.6468217, -3.3141499 57.6467268, -3.3141825 57.646715)",,
104410241,True,,,South Street,residential,30 mph,,False,98.674,"LINESTRING (-3.315816 57.6475092, -3.3157117 57.6475352, -3.3153038 57.6476273, -3.3151693 57.6476582, -3.315111 57.6476718, -3.3150841 57.6476776, -3.3150669 57.6476814, -3.3149772 57.6476996, -3.3148093 57.6477338, -3.3143558 57.6478261, -3.3142795 57.6478424)",,
131912299,True,,,Culbard Street,residential,30 mph,,False,126.983,"LINESTRING (-3.315816 57.6475092, -3.3148872 57.6467746, -3.3147506 57.6466658, -3.3146254 57.6465615)",,
57891473,False,,,Moray Street,residential,30 mph,,False,35.45,"LINESTRING (-3.3146254 57.6465615, -3.3151252 57.646388)",,
57891473,False,,,Moray Street,residential,30 mph,,True,31.399,"LINESTRING (-3.3146254 57.6465615, -3.3141825 57.646715)",,
57717871,False,,,Moss Street,tertiary,30 mph,,False,92.101,"LINESTRING (-3.3122975 57.6472788, -3.3115904 57.646542)",,
131912294,True,,,Moray Street,residential,30 mph,,False,73.844,"LINESTRING (-3.3122975 57.6472788, -3.3133935 57.6469673)",,
57717871,False,,,Moss Street,tertiary,30 mph,,True,46.783,"LINESTRING (-3.3122975 57.6472788, -3.3125075 57.6474875, -3.3126714 57.6476489)",,
131960574,False,,,Reidhaven Street,residential,30 mph,,True,177.342,"LINESTRING (-3.3128173 57.6452973, -3.3141825 57.646715)",,
131960577,False,,,Alma Place,residential,30 mph,,False,53.593,"LINESTRING (-3.3128173 57.6452973, -3.3119922 57.6454905)",,
131960577,False,,,Alma Place,residential,30 mph,,True,79.273,"LINESTRING (-3.3128173 57.6452973, -3.31404 57.6450143)",,
131960577,False,,,Alma Place,residential,30 mph,,False,79.273,"LINESTRING (-3.31404 57.6450143, -3.3128173 57.6452973)",,
131912304,False,,,South Guildry Street,residential,30 mph,,True,113.555,"LINESTRING (-3.31404 57.6450143, -3.3145606 57.6455562, -3.3148891 57.6459287)",,
57891473,False,,,Moray Street,residential,30 mph,,False,31.399,"LINESTRING (-3.3141825 57.646715, -3.3146254 57.6465615)",,
131960574,False,,,Reidhaven Street,residential,30 mph,,False,177.342,"LINESTRING (-3.3141825 57.646715, -3.3128173 57.6452973)",,
57891473,False,,,Moray Street,residential,30 mph,,True,54.698,"LINESTRING (-3.3141825 57.646715, -3.3141499 57.6467268, -3.3138595 57.6468217, -3.3133935 57.6469673)",,
104410241,True,,,South Street,residential,30 mph,,False,25.0,"LINESTRING (-3.3131449 57.6480174, -3.3128021 57.6478874)",,
57717871,False,,,Moss Street,tertiary,30 mph,,False,55.606,"LINESTRING (-3.3115904 57.646542, -3.3111902 57.6460901)",,
57717871,False,,,Moss Street,tertiary,30 mph,,True,92.101,"LINESTRING (-3.3115904 57.646542, -3.3122975 57.6472788)",,
131912302,False,,,Maida Place,residential,30 mph,,False,69.419,"LINESTRING (-3.3115904 57.646542, -3.3126401 57.6462696)",,
57717871,False,,,Moss Street,tertiary,30 mph,,True,40.602,"LINESTRING (-3.3108919 57.6457617, -3.3111902 57.6460901)",,
131960577,False,,,Alma Place,residential,30 mph,,True,72.086,"LINESTRING (-3.3108919 57.6457617, -3.3119922 57.6454905)",,
131960577,False,,,Alma Place,residential,30 mph,,False,72.086,"LINESTRING (-3.3119922 57.6454905, -3.3108919 57.6457617)",,
131960577,False,,,Alma Place,residential,30 mph,,True,53.593,"LINESTRING (-3.3119922 57.6454905, -3.3128173 57.6452973)",,
131912301,False,,,Gordon Street,residential,30 mph,,True,148.552,"LINESTRING (-3.3169474 57.6457851, -3.3182803 57.6469147)",,
57891473,False,,,Moray Street,residential,30 mph,,False,80.92999999999999,"LINESTRING (-3.3169474 57.6457851, -3.3172761 57.6456829, -3.3181223 57.6454185)",,
57891473,False,,,Moray Street,residential,30 mph,,True,101.093,"LINESTRING (-3.3169474 57.6457851, -3.3166773 57.6458735, -3.3166372 57.6458866, -3.3163696 57.6459742, -3.3158393 57.6461501, -3.3157297 57.6461865, -3.3155007 57.6462617)",,
86263827,False,,,,tertiary,30 mph,,False,16.777,"LINESTRING (-3.3230672 57.6461982, -3.3227855 57.6462044)",,
57891473,False,,,Moray Street,residential,30 mph,,False,45.722,"LINESTRING (-3.3181223 57.6454185, -3.3187802 57.6452061)",,
57891473,False,,,Moray Street,residential,30 mph,,True,80.92999999999999,"LINESTRING (-3.3181223 57.6454185, -3.3172761 57.6456829, -3.3169474 57.6457851)",,
131964549,False,2,A941,Hay Street,primary,30 mph,,True,154.268,"LINESTRING (-3.3181223 57.6454185, -3.3185766 57.6459302, -3.318735 57.6460871, -3.3187713 57.6461225, -3.319067 57.6463742, -3.3192451 57.6465057, -3.3194013 57.646621)",,
57891473,False,,,Moray Street,residential,30 mph,,False,74.785,"LINESTRING (-3.3190627 57.645117, -3.3201316 57.6447633)",,
57891473,False,,,Moray Street,residential,30 mph,,True,19.513,"LINESTRING (-3.3190627 57.645117, -3.3187802 57.6452061)",,
57891473,False,,,Moray Street,residential,30 mph,,True,74.785,"LINESTRING (-3.3201316 57.6447633, -3.3190627 57.645117)",,
131964578,False,,,Rose Avenue,residential,30 mph,,True,140.349,"LINESTRING (-3.3201316 57.6447633, -3.3211541 57.6459007)",,
186649786,False,,,Forteath Avenue,residential,30 mph,,False,71.094,"LINESTRING (-3.3201316 57.6447633, -3.3211648 57.6444423)",,
131964578,False,,,Rose Avenue,residential,30 mph,,False,140.349,"LINESTRING (-3.3211541 57.6459007, -3.3201316 57.6447633)",,
131964544,False,2,,Mayne Road,residential,30 mph,,False,110.73200000000001,"LINESTRING (-3.3211541 57.6459007, -3.3208644 57.646004, -3.3204138 57.6461418, -3.3202412 57.6462099, -3.3201515 57.6462467, -3.3200473 57.6462993, -3.3199568 57.6463518, -3.3199002 57.6463989, -3.3198681 57.6464378, -3.3198677 57.6464733, -3.3198863 57.6465471)",,
186649786,False,,,Forteath Avenue,residential,30 mph,,True,71.094,"LINESTRING (-3.3211648 57.6444423, -3.3201316 57.6447633)",,
104410241,True,,,South Street,residential,30 mph,,False,44.453,"LINESTRING (-3.3174053 57.6471525, -3.3167362 57.6473303)",,
186649782,False,,,Hall Place,unclassified,30 mph,,True,72.259,"LINESTRING (-3.3174053 57.6471525, -3.3169838 57.6468117, -3.3168296 57.646687, -3.3167351 57.6466106)",,
1022066872,False,,,South Street,residential,30 mph,,True,58.396,"LINESTRING (-3.3174053 57.6471525, -3.3176001 57.6470998, -3.317942 57.6470074, -3.3182803 57.6469147)",,
58015548,False,,,Trinity Road,residential,30 mph,,False,165.361,"LINESTRING (-3.3180765 57.6517731, -3.3175797 57.6510172, -3.3173826 57.6507266, -3.3173033 57.6505999, -3.3172762 57.6505668, -3.3172447 57.6505485, -3.3170137 57.6504148)",,
186649785,False,,,Boroughbriggs Road,residential,30 mph,,False,120.472,"LINESTRING (-3.3180765 57.6517731, -3.3173556 57.6519143, -3.317186 57.6519472, -3.3165289 57.6520669, -3.3161531 57.6521055)",,
186649785,False,,,Boroughbriggs Road,residential,30 mph,,True,287.024,"LINESTRING (-3.3180765 57.6517731, -3.3185333 57.6516839, -3.3186658 57.6516571, -3.318676 57.6516551, -3.318875 57.6516159, -3.3194372 57.6515052, -3.3196468 57.6514644, -3.3197223 57.6514497, -3.3202138 57.651354, -3.3209041 57.6512227, -3.3213998 57.6511285, -3.3216195 57.6510867, -3.3219715 57.6510198, -3.3223784 57.6509598, -3.3226341 57.6509334)",,
62282860,True,1,A96,Alexandra Road,trunk,30 mph,,False,23.976,"LINESTRING (-3.3154652 57.64986, -3.3158504 57.6497967)",,
"[1108054376, 1108054377, 58112621]",True,,,St. Giles Road,unclassified,,,False,129.61599999999999,"LINESTRING (-3.3154652 57.64986, -3.3153928 57.6497262, -3.3153064 57.649612, -3.3152745 57.6495723, -3.3152312 57.6495408, -3.3151409 57.6495288, -3.315025 57.6495353, -3.3148762 57.6495704, -3.3144712 57.6496417, -3.3143718 57.6496581, -3.3142799 57.6496718, -3.3141807 57.6496898, -3.3137725 57.6497643)",,building_passage
38311215,True,,,Haugh Road,residential,30 mph,,False,34.509,"LINESTRING (-3.3201741 57.6489781, -3.3202862 57.6490052, -3.320449 57.6490431, -3.3207169 57.6490856)",,
138408252,True,2,A96,Alexandra Road,trunk,30 mph,roundabout,False,23.882,"LINESTRING (-3.3201741 57.6489781, -3.3202128 57.6490157, -3.3202306 57.6490576, -3.3202262 57.6491005, -3.3201998 57.6491411, -3.3201536 57.6491762)",,
"[65447408, 65447352]",False,,,North College Street,residential,30 mph,,False,58.742999999999995,"LINESTRING (-3.3064906 57.6501107, -3.3065541 57.6501022, -3.3066177 57.650088, -3.3073386 57.6498441)",,
61794790,True,2,A96,Alexandra Road,trunk,30 mph,,False,46.303,"LINESTRING (-3.3086185 57.6491884, -3.3083512 57.649091, -3.3081804 57.6490082, -3.3079883 57.6489462)",,
"[130917430, 109713055]",False,2,A96,Alexandra Road,trunk,30 mph,,True,23.817,"LINESTRING (-3.3086185 57.6491884, -3.3088064 57.6492641, -3.3089417 57.6493147)",,
68338805,False,,,North Port,residential,,,True,48.903999999999996,"LINESTRING (-3.3100289 57.6494056, -3.3101152 57.6494337, -3.3102062 57.6494543, -3.3103538 57.6494647, -3.3105061 57.6494601, -3.3106376 57.6494462, -3.3108201 57.6494253)",,
1205469040,True,2,,Greyfriars Street,tertiary,30 mph,,False,13.291,"LINESTRING (-3.3082689 57.6486874, -3.3081899 57.6487992)",,
61794785,True,1,A96,South College Street,trunk,30 mph,,False,55.078,"LINESTRING (-3.3077424 57.6488886, -3.307654 57.6488598, -3.3072166 57.6487327, -3.3069617 57.6486253)",,
61794791,True,2,,,trunk,30 mph,roundabout,False,19.895,"LINESTRING (-3.3077424 57.6488886, -3.3077139 57.6488562, -3.3077028 57.6488209, -3.30771 57.6487854, -3.3077349 57.6487521, -3.3077757 57.6487238)",,
58015531,False,2,,Trinity Place,residential,30 mph,,True,6.287,"LINESTRING (-3.3157611 57.6510361, -3.3156692 57.651064)",,
"[38311216, 1213055266]",True,2,A941,Cumming Street,primary,30 mph,,False,61.641000000000005,"LINESTRING (-3.3157611 57.6510361, -3.3157946 57.6510902, -3.3158152 57.6511475, -3.3158884 57.6513303, -3.315925 57.6514608, -3.3159433 57.6515805)",,
58015531,False,2,,Trinity Place,residential,30 mph,,False,101.90299999999999,"LINESTRING (-3.3157611 57.6510361, -3.3158794 57.6509994, -3.3160037 57.6509474, -3.3161031 57.650897, -3.3166343 57.6506212, -3.3170137 57.6504148)",,
38311216,True,2,A941,Cumming Street,primary,30 mph,,False,22.418,"LINESTRING (-3.3156231 57.6508485, -3.3157611 57.6510361)",,
63849408,False,,,Lossie Wynd North,residential,30 mph,,False,5.776,"LINESTRING (-3.3156231 57.6508485, -3.315538 57.6508735)",,
63849408,False,,,Lossie Wynd North,residential,30 mph,,False,88.622,"LINESTRING (-3.3149327 57.6510329, -3.3148367 57.6510167, -3.3147608 57.6509893, -3.3147025 57.6509599, -3.3142806 57.6504124, -3.3142385 57.6503578)",,
63849408,False,,,Lossie Wynd North,residential,30 mph,,True,40.369,"LINESTRING (-3.3149327 57.6510329, -3.3150377 57.6510209, -3.3152248 57.6509659, -3.3152606 57.6509548, -3.315538 57.6508735)",,
64031339,False,,,,residential,30 mph,,False,43.928,"LINESTRING (-3.3149327 57.6510329, -3.3148766 57.6512175, -3.3148666 57.6512563, -3.315024 57.6513118, -3.3151071 57.651341, -3.3151328 57.6513465)",,
62282898,False,,,Haugh Road,residential,30 mph,,False,102.813,"LINESTRING (-3.322027 57.6500843, -3.3220352 57.650096, -3.3222836 57.6503801, -3.3223296 57.6504324, -3.3225871 57.6507172, -3.3226402 57.6507919, -3.3226629 57.6508526, -3.3226508 57.6508727, -3.3226341 57.6509334)",,
62282898,False,,,Haugh Road,residential,30 mph,,True,103.318,"LINESTRING (-3.322027 57.6500843, -3.3213832 57.6493476, -3.3213326 57.6492895, -3.3212867 57.6492439)",,
67144113,False,,,Bibby Place,residential,,,False,136.12300000000002,"LINESTRING (-3.322027 57.6500843, -3.322375 57.6500035, -3.3224184 57.6499737, -3.3224409 57.649944, -3.3224533 57.6498994, -3.32189 57.6492308, -3.3218658 57.6491643, -3.3218504 57.6490595)",,
62282898,False,,,Haugh Road,residential,30 mph,,True,102.813,"LINESTRING (-3.3226341 57.6509334, -3.3226508 57.6508727, -3.3226629 57.6508526, -3.3226402 57.6507919, -3.3225871 57.6507172, -3.3223296 57.6504324, -3.3222836 57.6503801, -3.3220352 57.650096, -3.322027 57.6500843)",,
186649785,False,,,Boroughbriggs Road,residential,30 mph,,False,287.024,"LINESTRING (-3.3226341 57.6509334, -3.3223784 57.6509598, -3.3219715 57.6510198, -3.3216195 57.6510867, -3.3213998 57.6511285, -3.3209041 57.6512227, -3.3202138 57.651354, -3.3197223 57.6514497, -3.3196468 57.6514644, -3.3194372 57.6515052, -3.318875 57.6516159, -3.318676 57.6516551, -3.3186658 57.6516571, -3.3185333 57.6516839, -3.3180765 57.6517731)",,
67144109,False,,,Murdoch's Wynd,residential,,,False,26.172,"LINESTRING (-3.3214658 57.6489265, -3.3214787 57.6489834, -3.3214797 57.6490385, -3.3214546 57.6490996, -3.3214147 57.6491561)",,
"[947505670, 947505671, 947505672, 947505673, 67144116]",False,,,Murdoch's Wynd,residential,,,False,150.10399999999998,"LINESTRING (-3.3214658 57.6489265, -3.3212638 57.6488255, -3.3211382 57.6487627, -3.320923 57.6486524, -3.3208677 57.6486156, -3.3208177 57.6485788, -3.3207915 57.6485412, -3.3207759 57.6485051, -3.3207816 57.6484739, -3.3209119 57.6482267, -3.3209665 57.6481528, -3.3210741 57.6481269, -3.3211495 57.6481045, -3.3211585 57.6479926, -3.3211869 57.6479832, -3.3212833 57.6479514, -3.3213651 57.6479244, -3.3213742 57.6478628)",,yes
67144116,False,,,Murdoch's Wynd,residential,,,True,28.944000000000003,"LINESTRING (-3.3214658 57.6489265, -3.3217307 57.6489743, -3.321767 57.6489846, -3.3218032 57.6490025, -3.3218504 57.6490595)",,
57717872,False,,,Greyfriars Street,tertiary,30 mph,,True,57.296,"LINESTRING (-3.3098236 57.6480841, -3.3100334 57.648048, -3.3107695 57.6479958)",,
"[1205469040, 86961036]",True,"['1', '2']",,Greyfriars Street,tertiary,30 mph,,False,115.47,"LINESTRING (-3.3098236 57.6480841, -3.3096004 57.6481512, -3.3093939 57.6482149, -3.3093516 57.648228, -3.3092772 57.648251, -3.309087 57.6483141, -3.3089749 57.6483513, -3.3087554 57.6484241, -3.3086283 57.648475, -3.308521 57.648518, -3.3082689 57.6486874)",,
1100716320,False,,,,residential,,,True,4.146,"LINESTRING (-3.3108882 57.6494174, -3.3108201 57.6494253)",,
58445270,True,,,Academy Street,residential,30 mph,,False,57.735,"LINESTRING (-3.3142795 57.6478424, -3.3139892 57.6475405, -3.3138255 57.6473836)",,
104410241,True,,,South Street,residential,30 mph,,False,70.498,"LINESTRING (-3.3142795 57.6478424, -3.3140255 57.647891, -3.3137072 57.6479453, -3.3136734 57.6479509, -3.3135785 57.6479662, -3.3132735 57.6480124, -3.3132021 57.6480183, -3.3131449 57.6480174)",,
25813445,True,1,,Lossie Wynd,unclassified,,,False,21.47,"LINESTRING (-3.3136717 57.6495789, -3.3137725 57.6497643)",,
68338805,False,,,North Port,residential,,,False,201.131,"LINESTRING (-3.3136717 57.6495789, -3.3136284 57.6495813, -3.3134952 57.6495887, -3.3132685 57.6496133, -3.3129143 57.6496573, -3.3125155 57.6497054, -3.3124176 57.6497172, -3.3121941 57.649745, -3.3120058 57.6497705, -3.3117258 57.6498042, -3.3113921 57.6497937, -3.3110644 57.6497781, -3.3110234 57.6497666, -3.3109914 57.6497503, -3.3109682 57.6497329, -3.310951 57.6497138, -3.3108201 57.6494253)",,
1114742674,False,,,Thunderton Place,unclassified,,,True,56.11300000000001,"LINESTRING (-3.3200677 57.6473879, -3.3199608 57.6474139, -3.3197154 57.6474675, -3.3193315 57.6475576, -3.3193222 57.6475599, -3.3192584 57.6475628, -3.3191929 57.6475551)",,
67121786,False,,,Batchen Lane,unclassified,,,True,24.918,"LINESTRING (-3.3191929 57.6475551, -3.3191845 57.6475266, -3.3191534 57.6474857, -3.3190816 57.6473948, -3.3190436 57.6473465)",,
1114742674,False,,,Thunderton Place,unclassified,,,False,56.113,"LINESTRING (-3.3191929 57.6475551, -3.3192584 57.6475628, -3.3193222 57.6475599, -3.3193315 57.6475576, -3.3197154 57.6474675, -3.3199608 57.6474139, -3.3200677 57.6473879)",,
1114742674,False,,,Thunderton Place,unclassified,,,True,105.029,"LINESTRING (-3.3191929 57.6475551, -3.3191638 57.6475725, -3.3190821 57.6475905, -3.3187748 57.6476581, -3.3181897 57.6477881, -3.3177875 57.6478765, -3.3175712 57.6479222)",,
67121781,False,,,Batchen Lane,residential,,,False,68.62499999999999,"LINESTRING (-3.3186527 57.6473853, -3.3186278 57.6473914, -3.3179245 57.647548, -3.3178812 57.6475454, -3.3178451 57.6475308, -3.3177568 57.6474174, -3.3177392 57.6473948)",,
67121781,False,,,Batchen Lane,residential,,,True,26.591,"LINESTRING (-3.3186527 57.6473853, -3.3186722 57.6474052, -3.3186934 57.6474159, -3.3187231 57.6474163, -3.3190436 57.6473465)",,
67121782,False,,,Batchen Lane,residential,,,False,28.175,"LINESTRING (-3.3186527 57.6473853, -3.3185306 57.6472328, -3.3184662 57.6471524)",,
"[58112189, 1163915718, 1163915719]",True,2,,"['North Street', 'High Street']",unclassified,,,False,49.979,"LINESTRING (-3.3171276 57.6484522, -3.3170879 57.6484578, -3.3169693 57.6484767, -3.3167622 57.6485262, -3.3167493 57.6485447, -3.3167536 57.6485685, -3.3168625 57.6487559)",no,
131912296,True,,,Batchen Street,living_street,,,False,128.85899999999998,"LINESTRING (-3.3171276 57.6484522, -3.3170394 57.6484444, -3.3170109 57.6484326, -3.3169918 57.6484209, -3.3165625 57.6478571, -3.3162232 57.6474264)",,
67121786,False,,,Batchen Lane,unclassified,,,False,63.342,"LINESTRING (-3.3186287 57.6468219, -3.3190436 57.6473465)",,
1022066872,False,,,South Street,residential,30 mph,,False,23.157,"LINESTRING (-3.3186287 57.6468219, -3.3182803 57.6469147)",,
1022066872,False,,,South Street,residential,30 mph,,True,51.113,"LINESTRING (-3.3186287 57.6468219, -3.3191953 57.6466746, -3.3194013 57.646621)",,
131912301,False,,,Gordon Street,residential,30 mph,,False,148.552,"LINESTRING (-3.3182803 57.6469147, -3.3169474 57.6457851)",,
1022066872,False,,,South Street,residential,30 mph,,True,23.157,"LINESTRING (-3.3182803 57.6469147, -3.3186287 57.6468219)",,
1022066872,False,,,South Street,residential,30 mph,,False,58.396,"LINESTRING (-3.3182803 57.6469147, -3.317942 57.6470074, -3.3176001 57.6470998, -3.3174053 57.6471525)",,
186649782,False,,,Hall Place,unclassified,30 mph,,False,72.259,"LINESTRING (-3.3167351 57.6466106, -3.3168296 57.646687, -3.3169838 57.6468117, -3.3174053 57.6471525)",,
64031339,False,,,,residential,30 mph,,True,43.928,"LINESTRING (-3.3151328 57.6513465, -3.3151071 57.651341, -3.315024 57.6513118, -3.3148666 57.6512563, -3.3148766 57.6512175, -3.3149327 57.6510329)",,
38311214,True,2,A96,,trunk,30 mph,roundabout,False,2.854,"LINESTRING (-3.3205937 57.6476774, -3.3206398 57.6476845)",,
57718249,True,,,Thunderton Place,living_street,,,False,13.27,"LINESTRING (-3.3171845 57.6479128, -3.3172678 57.6480235)",,
1161195315,True,,,Thunderton Place,living_street,,,False,23.84,"LINESTRING (-3.3171845 57.6479128, -3.3172614 57.6479303, -3.3173419 57.6479412, -3.317437 57.64794, -3.3174937 57.6479362, -3.3175712 57.6479222)",,
"[1108057568, 62282803]",False,,,North Street,unclassified,,,False,82.15799999999999,"LINESTRING (-3.3168625 57.6487559, -3.3168734 57.6487747, -3.3171432 57.6492391, -3.3171638 57.6492726, -3.3171956 57.6493243, -3.317275 57.649461)",yes,
25813446,True,1,A96,Alexandra Road,trunk,30 mph,,False,98.16399999999999,"LINESTRING (-3.3197893 57.6492011, -3.319658 57.6491964, -3.3195055 57.6491975, -3.3191945 57.6492133, -3.3183647 57.6493117, -3.3181644 57.6493305)",,
138408252,True,2,A96,Alexandra Road,trunk,30 mph,roundabout,False,24.479999999999997,"LINESTRING (-3.3197893 57.6492011, -3.3197268 57.6491725, -3.3196818 57.6491356, -3.3196582 57.6490935, -3.3196577 57.6490494, -3.3196806 57.6490071)",,
38311214,True,2,A96,,trunk,30 mph,roundabout,False,21.791,"LINESTRING (-3.3206398 57.6476845, -3.320693 57.6477005, -3.3207365 57.6477234, -3.3207675 57.6477515, -3.3207838 57.647783, -3.3207843 57.6478157, -3.3207689 57.6478473)",,
1119165532,True,1,A96,High Street,trunk,30 mph,,False,31.955999999999996,"LINESTRING (-3.3206398 57.6476845, -3.3208183 57.647652, -3.3208352 57.6476483, -3.321141 57.6475816)",,
62282869,True,3,A96,,trunk,30 mph,,False,53.844,"LINESTRING (-3.3133234 57.6502824, -3.3137386 57.6502411, -3.3139914 57.6502113, -3.3141367 57.6501943, -3.3142079 57.6501816)",,
109713055,False,2,A96,Alexandra Road,trunk,30 mph,,False,288.72400000000005,"LINESTRING (-3.3133234 57.6502824, -3.3131721 57.6502882, -3.3129606 57.6502933, -3.3125754 57.6502846, -3.3123102 57.6502677, -3.3121297 57.6502528, -3.3120591 57.6502436, -3.3118715 57.6502123, -3.3117295 57.6501886, -3.3114539 57.6501274, -3.3113569 57.6501018, -3.3110553 57.6500224, -3.31083 57.6499489, -3.3096639 57.6495575, -3.3089417 57.6493147)",,
62282869,True,3,A96,,trunk,30 mph,,False,34.605000000000004,"LINESTRING (-3.3142079 57.6501816, -3.3143084 57.6501638, -3.3145541 57.6501179, -3.3147497 57.6500695)",,
67121783,False,,,Queen Street,residential,30 mph,,False,144.407,"LINESTRING (-3.3069214 57.6474976, -3.307082 57.6477001, -3.3071191 57.6477468, -3.3071586 57.6477966, -3.3071634 57.6478026, -3.3073544 57.6480433, -3.3073796 57.6480752, -3.3075295 57.6482641, -3.3077241 57.6485093, -3.3078698 57.648693)",,
131911686,False,,,Institution Road,residential,30 mph,,True,75.758,"LINESTRING (-3.3069214 57.6474976, -3.3071113 57.6474155, -3.3071915 57.6473801, -3.3073447 57.6473146, -3.3074614 57.6472648, -3.3074806 57.6472565, -3.3077683 57.6471337, -3.3079145 57.6470713)",,
