osmid,name,highway,oneway,reversed,length,lanes,maxspeed,geometry,ref,junction,tunnel,access
4077574,West Street,unclassified,False,True,54.009,2,20 mph,"LINESTRING (-1.4046774 50.9002494, -1.404639 50.9002412, -1.4045912 50.9002364, -1.4040339 50.9002588, -1.4039608 50.9002591, -1.4039142 50.9002482)",,,,
124258697,Castle Way,unclassified,False,False,26.155,2,20 mph,"LINESTRING (-1.4046774 50.9002494, -1.4047037 50.9002607, -1.4047328 50.9002839, -1.4047477 50.9003083, -1.4047505 50.900411, -1.404752 50.9004677)",,,,
1145156237,Castle Way,unclassified,False,True,81.884,2,20 mph,"LINESTRING (-1.4046774 50.9002494, -1.4047219 50.9002099, -1.4047441 50.9001653, -1.4047517 50.9000665, -1.4047509 50.8998296, -1.4047599 50.8997032, -1.4047777 50.8995247)",,,,
4077574,West Street,unclassified,False,False,54.009,2,20 mph,"LINESTRING (-1.4039142 50.9002482, -1.4039608 50.9002591, -1.4040339 50.9002588, -1.4045912 50.9002364, -1.404639 50.9002412, -1.4046774 50.9002494)",,,,
30785388,High Street,unclassified,False,False,40.988,2,20 mph,"LINESTRING (-1.4039142 50.9002482, -1.4038857 50.9002955, -1.4038891 50.9003928, -1.4039196 50.9004495, -1.4039436 50.9006096)",,,,
42141179,High Street,unclassified,False,True,83.61800000000001,2,20 mph,"LINESTRING (-1.4039142 50.9002482, -1.4038742 50.9002138, -1.4038598 50.9001688, -1.4038517 50.9001211, -1.4038385 50.9000065, -1.403835 50.8999731, -1.403795 50.8995559, -1.4037928 50.8995068)",,,,
30791471,Lansdowne Hill,residential,False,False,10.962,,20 mph,"LINESTRING (-1.4053084 50.9010094, -1.4054235 50.9009427)",,,,
4082113,Lansdowne Hill,residential,False,False,26.698999999999998,,20 mph,"LINESTRING (-1.4053084 50.9010094, -1.4053061 50.9010662, -1.4054948 50.9012056)",,,,
4082113,Lansdowne Hill,residential,False,True,37.447,,20 mph,"LINESTRING (-1.4053084 50.9010094, -1.4051084 50.9009986, -1.4050514 50.9009955, -1.4047772 50.9010156)",,,,
187831734,Bernard Street,tertiary,False,False,114.537,2,30 mph,"LINESTRING (-1.399894 50.8993034, -1.3995423 50.8992664, -1.3989461 50.8992037, -1.398283 50.899134)",,,,
187831734,Bernard Street,tertiary,False,True,26.175,2,30 mph,"LINESTRING (-1.399894 50.8993034, -1.4000535 50.8993175, -1.4002645 50.8993316)",,,,
1145252518,Oxford Street,residential,False,False,13.486,,30 mph,"LINESTRING (-1.399894 50.8993034, -1.3998808 50.899245, -1.3998464 50.8991866)",,,,
4082115,Oxford Street,residential,False,True,161.96699999999998,,20 mph,"LINESTRING (-1.3984025 50.8981221, -1.398705 50.8981842, -1.3988675 50.8982361, -1.3990033 50.898305, -1.3991243 50.8983959, -1.3998464 50.8991866)",,,,
"[45424896, 4082118]",Latimer Street,residential,False,False,86.47800000000001,,20 mph,"LINESTRING (-1.3984025 50.8981221, -1.398249 50.8984524, -1.3981954 50.898572, -1.3980697 50.8988709)",,,,
4082115,Oxford Street,residential,False,False,161.96699999999998,,20 mph,"LINESTRING (-1.3998464 50.8991866, -1.3991243 50.8983959, -1.3990033 50.898305, -1.3988675 50.8982361, -1.398705 50.8981842, -1.3984025 50.8981221)",,,,
4082119,Orchard Place,residential,False,False,111.96000000000001,,30 mph,"LINESTRING (-1.3998464 50.8991866, -1.3999336 50.8991288, -1.3999924 50.8990634, -1.4001017 50.8987996, -1.4001353 50.8987186, -1.4003183 50.8982367)",,,,
1145252518,Oxford Street,residential,False,True,13.486,,30 mph,"LINESTRING (-1.3998464 50.8991866, -1.3998808 50.899245, -1.399894 50.8993034)",,,,
27342472,Castle Lane,residential,False,False,5.96,,20 mph,"LINESTRING (-1.4055785 50.9011963, -1.4054948 50.9012056)",,,,
71848630,Maddison Street,residential,False,False,45.64,,,"LINESTRING (-1.4055785 50.9011963, -1.405648 50.9016044)",,,,
"[27342461, 27342383]","['Castle Keep', 'Cement Terrace']",residential,False,False,73.613,,20 mph,"LINESTRING (-1.4055785 50.9011963, -1.4062704 50.9011661, -1.406306 50.9009426)",,,,
177364068,Castle Square,residential,False,True,85.03,,20 mph,"LINESTRING (-1.4055785 50.9011963, -1.4058589 50.9008732, -1.4058775 50.9006664, -1.4058841 50.9005504, -1.4058421 50.9004822)",,,,
"[183837443, 187831733]",High Street,tertiary,False,False,157.67900000000003,,"['20 mph', '30 mph']","LINESTRING (-1.4039868 50.8980959, -1.4039667 50.8982185, -1.4039347 50.8983946, -1.4039249 50.8984352, -1.4039004 50.8985697, -1.4038456 50.8987961, -1.4038276 50.898876, -1.4038049 50.8990899, -1.4037928 50.8995068)",,,,
3999277,Bernard Street,primary,True,False,44.481,2,30 mph,"LINESTRING (-1.3972674 50.8989927, -1.3974352 50.8990192, -1.3978862 50.8990803)",A33,,,
30440044,Pound Tree Road,unclassified,False,True,4.364,2,20 mph,"LINESTRING (-1.4032411 50.9049755, -1.4031791 50.9049789)",,,,
"[1205490696, 1205490697, 149366587, 124258700]","['Pound Tree Road', 'Above Bar Street']",unclassified,False,False,300.07099999999997,2,20 mph,"LINESTRING (-1.4032411 50.9049755, -1.4034851 50.9049559, -1.4039043 50.904907, -1.4041304 50.9048952, -1.404211 50.9048998, -1.40426 50.9049116, -1.4043207 50.9049403, -1.4043475 50.904972, -1.4043649 50.9050516, -1.4043775 50.9051987, -1.4043864 50.905302, -1.4044087 50.9055453, -1.4044115 50.9055705, -1.4044455 50.9058706, -1.4044657 50.90605, -1.4044684 50.9060715, -1.4045404 50.9066335, -1.4045431 50.9066544, -1.4045543 50.9067378, -1.4045721 50.9069303)",,,,
4083484,Vincents Walk,unclassified,True,False,91.368,,20 mph,"LINESTRING (-1.4026443 50.9044433, -1.4026788 50.9044373, -1.4027228 50.9044316, -1.4029122 50.9044374, -1.4030351 50.9044586, -1.4030868 50.9044754, -1.4031317 50.9044965, -1.403171 50.904519, -1.4031995 50.9045454, -1.4032239 50.9045847, -1.4032354 50.9046447, -1.4032395 50.9048425, -1.4032406 50.9049333, -1.4032411 50.9049755)",,,,
"[30785361, 149581046]",Vincents Walk,unclassified,False,False,156.188,,20 mph,"LINESTRING (-1.4026443 50.9044433, -1.4026232 50.9044106, -1.4026102 50.9043677, -1.4026399 50.9040811, -1.4026545 50.9040079, -1.4026913 50.9038066, -1.402703 50.9037421, -1.4027662 50.9033964, -1.4028067 50.9031152, -1.4028202 50.903049)",,,,
4083485,Sussex Road,unclassified,False,True,110.594,,20 mph,"LINESTRING (-1.4033789 50.9059645, -1.4033044 50.9055183, -1.4032603 50.9052544, -1.4032281 50.9051103, -1.4032172 50.9050766, -1.4032063 50.9050429, -1.4031791 50.9049789)",,,,
4360464,Bell Street,residential,False,True,29.884,,30 mph,"LINESTRING (-1.4004927 50.901172, -1.4003949 50.9011736, -1.4000667 50.9011788)",,,,
4360461,Orchard Lane,residential,False,False,123.79799999999999,,30 mph,"LINESTRING (-1.4000445 50.9000971, -1.3999531 50.9002519, -1.3999016 50.9003781, -1.3998957 50.9004046, -1.3998811 50.9004706, -1.3998522 50.9007022, -1.3998351 50.9008394, -1.3998148 50.9010023, -1.399801 50.9011932)",,,,
4360461,Orchard Lane,residential,False,True,87.226,,30 mph,"LINESTRING (-1.4000445 50.9000971, -1.4001499 50.8999301, -1.4002001 50.8998197, -1.4002131 50.8997513, -1.4002284 50.899637, -1.4002542 50.8994186, -1.4002645 50.8993316)",,,,
4360463,King Street,residential,False,True,71.197,,30 mph,"LINESTRING (-1.4000445 50.9000971, -1.3999176 50.9000702, -1.3998712 50.9000651, -1.3997345 50.9000773, -1.3995102 50.9000938, -1.3991412 50.9001227, -1.3990434 50.9001304)",,,,
4360462,Lime Street,residential,False,True,3.361,,30 mph,"LINESTRING (-1.3987402 50.9012565, -1.3987881 50.9012574)",,,,
4360461,Orchard Lane,residential,False,True,57.486000000000004,,30 mph,"LINESTRING (-1.3998861 50.9018258, -1.3998474 50.9015606, -1.3998109 50.901311)",,,,
9678648,East Street,unclassified,False,False,59.144999999999996,,30 mph,"LINESTRING (-1.3998861 50.9018258, -1.3995193 50.9018146, -1.399046 50.9017816)",,,,
9678648,East Street,unclassified,False,True,67.444,,30 mph,"LINESTRING (-1.3998861 50.9018258, -1.4007331 50.901816, -1.4008477 50.9018147)",,,,
4360462,Lime Street,residential,False,False,3.361,,30 mph,"LINESTRING (-1.3987881 50.9012574, -1.3987402 50.9012565)",,,,
"[1160847706, 4360462]",Lime Street,residential,False,True,71.97200000000001,2,30 mph,"LINESTRING (-1.3987881 50.9012574, -1.3994221 50.9012906, -1.3998109 50.901311)",,,,
4360463,King Street,residential,False,False,27.87,,30 mph,"LINESTRING (-1.3987881 50.9012574, -1.3987909 50.9012041, -1.3988012 50.9010069)",,,,
4360463,King Street,residential,False,True,19.97,,30 mph,"LINESTRING (-1.398833 50.9002674, -1.3988821 50.9004443)",,,,
4360463,King Street,residential,False,False,21.784,,30 mph,"LINESTRING (-1.398833 50.9002674, -1.3988966 50.9001994, -1.3989577 50.9001591, -1.3990434 50.9001304)",,,,
4635712,King Street,residential,False,True,76.017,,30 mph,"LINESTRING (-1.398833 50.9002674, -1.3986881 50.9002683, -1.3986107 50.9002513, -1.3985518 50.900206, -1.3985186 50.9000745, -1.3987464 50.9000686, -1.3988253 50.9000665, -1.3988978 50.9000727, -1.3989627 50.9000916, -1.3990434 50.9001304)",,,,
4360463,King Street,residential,False,False,71.197,,30 mph,"LINESTRING (-1.3990434 50.9001304, -1.3991412 50.9001227, -1.3995102 50.9000938, -1.3997345 50.9000773, -1.3998712 50.9000651, -1.3999176 50.9000702, -1.4000445 50.9000971)",,,,
4360463,King Street,residential,False,True,21.784,,30 mph,"LINESTRING (-1.3990434 50.9001304, -1.3989577 50.9001591, -1.3988966 50.9001994, -1.398833 50.9002674)",,,,
4635712,King Street,residential,False,False,76.01700000000001,,30 mph,"LINESTRING (-1.3990434 50.9001304, -1.3989627 50.9000916, -1.3988978 50.9000727, -1.3988253 50.9000665, -1.3987464 50.9000686, -1.3985186 50.9000745, -1.3985518 50.900206, -1.3986107 50.9002513, -1.3986881 50.9002683, -1.398833 50.9002674)",,,,
187831734,Bernard Street,tertiary,False,True,33.516,2,30 mph,"LINESTRING (-1.4002645 50.8993316, -1.4007404 50.8993593)",,,,
4360461,Orchard Lane,residential,False,False,87.226,,30 mph,"LINESTRING (-1.4002645 50.8993316, -1.4002542 50.8994186, -1.4002284 50.899637, -1.4002131 50.8997513, -1.4002001 50.8998197, -1.4001499 50.8999301, -1.4000445 50.9000971)",,,,
187831734,Bernard Street,tertiary,False,False,26.175,2,30 mph,"LINESTRING (-1.4002645 50.8993316, -1.4000535 50.8993175, -1.399894 50.8993034)",,,,
4360461,Orchard Lane,residential,False,False,57.486000000000004,,30 mph,"LINESTRING (-1.3998109 50.901311, -1.3998474 50.9015606, -1.3998861 50.9018258)",,,,
4360461,Orchard Lane,residential,False,True,13.120000000000001,,30 mph,"LINESTRING (-1.3998109 50.901311, -1.3998019 50.9012246, -1.399801 50.9011932)",,,,
"[1160847706, 4360462]",Lime Street,residential,False,False,71.97200000000001,2,30 mph,"LINESTRING (-1.3998109 50.901311, -1.3994221 50.9012906, -1.3987881 50.9012574)",,,,
4438010,Market Place,unclassified,False,False,107.795,,,"LINESTRING (-1.4031214 50.8994838, -1.4031623 50.8990738, -1.4031242 50.8990348, -1.402317 50.8989732)",,,,
"[243994297, 243994298, 243994294]",Bernard Street,tertiary,False,False,64.041,2,"['20 mph', '30 mph']","LINESTRING (-1.4031214 50.8994838, -1.4027526 50.8994656, -1.4025208 50.899447, -1.4022125 50.8994292)",,,,
"[243994297, 2956546]",Bernard Street,tertiary,False,True,47.162,2,20 mph,"LINESTRING (-1.4031214 50.8994838, -1.4033796 50.8994966, -1.4037928 50.8995068)",,,,
2956548,Back of the Walls,unclassified,False,False,51.232,,,"LINESTRING (-1.402317 50.8989732, -1.4022125 50.8994292)",,,,
2956548,Back of the Walls,unclassified,False,True,65.883,,,"LINESTRING (-1.402317 50.8989732, -1.402447 50.8983864)",,,,
4438010,Market Place,unclassified,False,True,107.795,,,"LINESTRING (-1.402317 50.8989732, -1.4031242 50.8990348, -1.4031623 50.8990738, -1.4031214 50.8994838)",,,,
187831734,Bernard Street,tertiary,False,False,33.516,2,30 mph,"LINESTRING (-1.4007404 50.8993593, -1.4002645 50.8993316)",,,,
4438011,Brunswick Square,unclassified,False,False,152.36599999999999,,30 mph,"LINESTRING (-1.4007404 50.8993593, -1.400793 50.8990603, -1.4008063 50.898805, -1.4008689 50.8984865, -1.4008869 50.8983946, -1.4008376 50.898351, -1.4003183 50.8982367)",,,,
187831734,Bernard Street,tertiary,False,True,34.952,2,30 mph,"LINESTRING (-1.4007404 50.8993593, -1.4009982 50.8993715, -1.4010577 50.8993743, -1.4012374 50.8993828)",,,,
4082119,Orchard Place,residential,False,True,111.96,,30 mph,"LINESTRING (-1.4003183 50.8982367, -1.4001353 50.8987186, -1.4001017 50.8987996, -1.3999924 50.8990634, -1.3999336 50.8991288, -1.3998464 50.8991866)",,,,
4438011,Brunswick Square,unclassified,False,True,152.36599999999999,,30 mph,"LINESTRING (-1.4003183 50.8982367, -1.4008376 50.898351, -1.4008869 50.8983946, -1.4008689 50.8984865, -1.4008063 50.898805, -1.400793 50.8990603, -1.4007404 50.8993593)",,,,
345043302,Western Esplanade,unclassified,False,False,228.511,2,30 mph,"LINESTRING (-1.4073628 50.8988843, -1.4072736 50.8990297, -1.4069946 50.8994326, -1.406895 50.8996598, -1.4068589 50.8997893, -1.4067532 50.9002495, -1.4067093 50.9004642, -1.4066467 50.9006856, -1.4065866 50.9008676)",,,,
891361215,Western Esplanade,unclassified,True,False,24.968,1,30 mph,"LINESTRING (-1.4073628 50.8988843, -1.4074348 50.8987499, -1.4074978 50.8986774)",,,,
4635697,Chandos Street,residential,False,True,25.359,,30 mph,"LINESTRING (-1.3981483 50.9000277, -1.3977927 50.8999863)",,,,
4360463,King Street,residential,False,False,19.97,,30 mph,"LINESTRING (-1.3988821 50.9004443, -1.398833 50.9002674)",,,,
4360463,King Street,residential,False,True,62.815,,30 mph,"LINESTRING (-1.3988821 50.9004443, -1.3988692 50.9005341, -1.3988012 50.9010069)",,,,
4635713,Russell Street,residential,False,False,57.323,,30 mph,"LINESTRING (-1.3988821 50.9004443, -1.3984564 50.9004094, -1.3981817 50.9003869, -1.3980715 50.9003779)",,,,
4635713,Russell Street,residential,False,True,57.32299999999999,,30 mph,"LINESTRING (-1.3980715 50.9003779, -1.3981817 50.9003869, -1.3984564 50.9004094, -1.3988821 50.9004443)",,,,
4360463,King Street,residential,False,False,62.815,,30 mph,"LINESTRING (-1.3988012 50.9010069, -1.3988692 50.9005341, -1.3988821 50.9004443)",,,,
4360463,King Street,residential,False,True,27.87,,30 mph,"LINESTRING (-1.3988012 50.9010069, -1.3987909 50.9012041, -1.3987881 50.9012574)",,,,
4635714,Challis Court,residential,False,False,70.31099999999999,,30 mph,"LINESTRING (-1.3988012 50.9010069, -1.3986188 50.9010088, -1.3983989 50.9010758, -1.3979306 50.9010568, -1.3978241 50.9010525)",,,,
4635714,Challis Court,residential,False,True,9.372,,30 mph,"LINESTRING (-1.397691 50.9010449, -1.3978241 50.9010525)",,,,
5947663,Fitzhugh Street,unclassified,False,False,52.791,4,30 mph,"LINESTRING (-1.4084794 50.9060076, -1.4083363 50.9060606, -1.4081512 50.9061292, -1.4081105 50.9061566, -1.4080909 50.9061923, -1.4080695 50.9062766, -1.4080721 50.9063506)",,,,
27117320,Western Esplanade,unclassified,False,True,99.08200000000001,4,30 mph,"LINESTRING (-1.4084794 50.9060076, -1.4085888 50.9061053, -1.4087437 50.9062436, -1.4093137 50.9067267)",,,,
173637868,Harbour Parade,unclassified,False,False,55.43299999999999,2,30 mph,"LINESTRING (-1.4084794 50.9060076, -1.4086621 50.9059396, -1.4087786 50.9058963, -1.4088161 50.9058823, -1.4091644 50.9057588)",,,,
"[132845960, 1043077067, 1043077070]",Western Esplanade,unclassified,False,False,136.678,"['2', '3']",30 mph,"LINESTRING (-1.4084794 50.9060076, -1.4083183 50.905859, -1.4080682 50.9056263, -1.4078555 50.9054322, -1.4075433 50.9050716, -1.4074939 50.9049544)",,,,
"[9674785, 1043077068]",Pirelli Street,unclassified,False,True,44.822,,30 mph,"LINESTRING (-1.4074939 50.9049544, -1.4077959 50.9048765, -1.4080884 50.9048064)",,,,
"[132845960, 1043077067, 1043077070]",Western Esplanade,unclassified,False,True,136.678,"['2', '3']",30 mph,"LINESTRING (-1.4074939 50.9049544, -1.4075433 50.9050716, -1.4078555 50.9054322, -1.4080682 50.9056263, -1.4083183 50.905859, -1.4084794 50.9060076)",,,,
"[1172197478, 132845959, 1043077071, 1043077072, 1043077073]",Western Esplanade,unclassified,True,False,153.98899999999995,1,30 mph,"LINESTRING (-1.4074939 50.9049544, -1.4073473 50.9048895, -1.4072261 50.904812, -1.407149 50.9047456, -1.407108 50.9047041, -1.4070744 50.9046525, -1.4070119 50.9045473, -1.4069386 50.9044218, -1.40694 50.904405, -1.4069593 50.9043941, -1.4069959 50.9043889, -1.4070294 50.9043928, -1.4070548 50.904412, -1.4070697 50.9044468, -1.4070975 50.9045325, -1.4071423 50.9046174, -1.4071562 50.9046427, -1.4071897 50.9046916, -1.4072212 50.9047259, -1.4072662 50.9047613, -1.4073343 50.9048004, -1.4074278 50.9048491, -1.4074689 50.9048958, -1.4074939 50.9049544)",,,,
5947663,Fitzhugh Street,unclassified,False,True,8.563,4,30 mph,"LINESTRING (-1.4080741 50.9064276, -1.4080721 50.9063506)",,,,
8554121,Pirelli Street,unclassified,True,False,47.28099999999999,,30 mph,"LINESTRING (-1.4080884 50.9048064, -1.4081908 50.9047733, -1.4084329 50.9047268, -1.408512 50.9047072, -1.4085728 50.9046799, -1.4086801 50.904617)",,,,
"[9674785, 1043077068]",Pirelli Street,unclassified,False,False,44.822,,30 mph,"LINESTRING (-1.4080884 50.9048064, -1.4077959 50.9048765, -1.4074939 50.9049544)",,,,
5948201,Simnel Street,unclassified,False,False,40.141,,20 mph,"LINESTRING (-1.4052815 50.9000736, -1.4058539 50.9000749)",,,,
5948207,Westgate Street,residential,False,False,47.995999999999995,,20 mph,"LINESTRING (-1.4059961 50.8987601, -1.4065787 50.8988289, -1.4066703 50.8988309)",,,,
"[508709136, 4077572]","['Bugle Street', 'Upper Bugle Street']",residential,False,False,147.29700000000003,,20 mph,"LINESTRING (-1.4059961 50.8987601, -1.4059442 50.8989981, -1.4058367 50.8994916, -1.4058183 50.8996267, -1.4058498 50.8997367, -1.4058377 50.8999886, -1.4058416 50.9000095, -1.4058539 50.9000749)",,,,
995640067,,tertiary,True,False,5.803,2,30 mph,"LINESTRING (-1.4013369 50.9030029, -1.4012984 50.9030491)",,roundabout,,
31372523,Canal Walk,unclassified,False,True,3.538,,30 mph,"LINESTRING (-1.4020262 50.9013589, -1.4020766 50.9013604)",,,,
31372523,Canal Walk,unclassified,False,False,46.900999999999996,,30 mph,"LINESTRING (-1.4020262 50.9013589, -1.4014521 50.9013409, -1.4013581 50.9013402)",,,,
31372526,Back of the Walls,unclassified,True,False,118.429,1,30 mph,"LINESTRING (-1.4020262 50.9013589, -1.401987 50.900709, -1.4020644 50.9002972)",,,,
3999318,,unclassified,True,False,31.584,2,30 mph,"LINESTRING (-1.4087002 50.9014037, -1.408699 50.9014409, -1.4086835 50.9014769, -1.408646 50.9015163, -1.4085916 50.9015468, -1.4085251 50.9015657, -1.4084689 50.9015711, -1.4084123 50.9015681)",,roundabout,,
231236390,Mayflower Roundabout,trunk,True,False,21.36,2,30 mph,"LINESTRING (-1.4080425 50.8984391, -1.4081053 50.8984894, -1.4081416 50.8985492, -1.4081483 50.8986131)",,roundabout,,yes
398325780,Herbert Walker Avenue,unclassified,True,False,42.282,1,30 mph,"LINESTRING (-1.4080425 50.8984391, -1.4081657 50.8984534, -1.4082851 50.8984868, -1.4085703 50.8986115)",,,,
231236390,Mayflower Roundabout,trunk,True,False,17.679,2,30 mph,"LINESTRING (-1.4076695 50.8987893, -1.407598 50.8987615, -1.4075396 50.8987234, -1.4074978 50.8986774)",,roundabout,,yes
891361216,Western Esplanade,unclassified,True,False,24.172,1,30 mph,"LINESTRING (-1.4076695 50.8987893, -1.4075243 50.8988185, -1.4073628 50.8988843)",,,,
27117124,Western Esplanade,unclassified,True,False,25.168,3,30 mph,"LINESTRING (-1.4093137 50.9067267, -1.4093945 50.9067518, -1.4094753 50.9067856, -1.4095853 50.9068689)",,,,
27117320,Western Esplanade,unclassified,False,False,99.082,4,30 mph,"LINESTRING (-1.4093137 50.9067267, -1.4087437 50.9062436, -1.4085888 50.9061053, -1.4084794 50.9060076)",,,,
2352113,Western Esplanade,primary,True,False,6.22,2,30 mph,"LINESTRING (-1.4095087 50.9069829, -1.4095965 50.9069909)",A3024,,,
689922275,Western Esplanade,unclassified,True,False,24.08,,30 mph,"LINESTRING (-1.4095087 50.9069829, -1.4094619 50.9069286, -1.4093394 50.9067945)",,,,
27126434,Portland Terrace,tertiary,True,False,56.08,2,30 mph,"LINESTRING (-1.4069649 50.9067255, -1.4071666 50.9067851, -1.4072863 50.9068322, -1.4074304 50.9068812, -1.4074672 50.9068891, -1.4075441 50.9068942, -1.4076306 50.9069012, -1.4076994 50.9069025)",,,,
27126570,Civic Centre Road,unclassified,True,False,14.921,1,30 mph,"LINESTRING (-1.4069649 50.9067255, -1.4069304 50.906762, -1.4068795 50.906806, -1.4068415 50.9068345)",,,,
149645814,Portland Terrace,unclassified,True,False,44.173,1,30 mph,"LINESTRING (-1.4067576 50.9067583, -1.4067096 50.9067063, -1.4066961 50.9066874, -1.4066701 50.9066512, -1.4066366 50.9065886, -1.4065984 50.9065167, -1.4065884 50.906458, -1.4065989 50.9063826)",,,,
149645817,Civic Centre Road,tertiary,True,False,15.022,3,30 mph,"LINESTRING (-1.4067576 50.9067583, -1.4068753 50.9067349, -1.4069649 50.9067255)",,,,
239265817,Civic Centre Road,tertiary,True,False,48.861000000000004,2,30 mph,"LINESTRING (-1.4055642 50.9069748, -1.4050557 50.9069631, -1.404871 50.906941)",,,,
3981719,Portland Street,unclassified,False,True,111.46700000000001,,30 mph,"LINESTRING (-1.4045488 50.9047128, -1.4051663 50.9046259, -1.4061006 50.9044954)",,,,
5948207,Westgate Street,residential,False,True,47.995999999999995,,20 mph,"LINESTRING (-1.4066703 50.8988309, -1.4065787 50.8988289, -1.4059961 50.8987601)",,,,
94210755,Westgate Street,residential,False,False,48.36200000000001,,20 mph,"LINESTRING (-1.4066703 50.8988309, -1.4066857 50.8988467, -1.4067073 50.8988593, -1.4067364 50.8988686, -1.4067685 50.898872, -1.4068009 50.8988694, -1.4068306 50.898861, -1.4068547 50.8988477, -1.4068717 50.8988305, -1.4068802 50.8988111, -1.4068795 50.8987909, -1.4068695 50.8987717, -1.4068485 50.8987533, -1.4068191 50.8987401, -1.4067846 50.8987336, -1.4067487 50.8987345, -1.4067151 50.8987427, -1.4066901 50.8987553, -1.406672 50.898772, -1.4066622 50.8987912, -1.4066616 50.8988114, -1.4066703 50.8988309)",,,,
94210755,Westgate Street,residential,False,True,48.361999999999995,,20 mph,"LINESTRING (-1.4066703 50.8988309, -1.4066616 50.8988114, -1.4066622 50.8987912, -1.406672 50.898772, -1.4066901 50.8987553, -1.4067151 50.8987427, -1.4067487 50.8987345, -1.4067846 50.8987336, -1.4068191 50.8987401, -1.4068485 50.8987533, -1.4068695 50.8987717, -1.4068795 50.8987909, -1.4068802 50.8988111, -1.4068717 50.8988305, -1.4068547 50.8988477, -1.4068306 50.898861, -1.4068009 50.8988694, -1.4067685 50.898872, -1.4067364 50.8988686, -1.4067073 50.8988593, -1.4066857 50.8988467, -1.4066703 50.8988309)",,,,
"[27342461, 27342383]","['Castle Keep', 'Cement Terrace']",residential,False,True,73.613,,20 mph,"LINESTRING (-1.406306 50.9009426, -1.4062704 50.9011661, -1.4055785 50.9011963)",,,,
"[5948203, 27340964]","['Forest View', 'Albion Place']","['residential', 'unclassified']",False,"[False, True]",143.628,2,30 mph,"LINESTRING (-1.4062411 50.9012135, -1.4061456 50.9018007, -1.4061215 50.9018463, -1.4059492 50.9019724, -1.4058939 50.9019832, -1.4058466 50.9019787, -1.4056909 50.9019546, -1.4055775 50.901937, -1.4055199 50.901933, -1.4054707 50.9019346, -1.4052115 50.9020046)",,,,
27342472,Castle Lane,residential,False,True,36.806,,20 mph,"LINESTRING (-1.4049995 50.9013151, -1.4054948 50.9012056)",,,,
187,Houndwell Place,tertiary,False,False,171.79600000000002,,30 mph,"LINESTRING (-1.4004396 50.9028996, -1.4002798 50.9028906, -1.4001066 50.9028732, -1.3999524 50.9028476, -1.3998566 50.9028256, -1.3996561 50.9027465, -1.3994719 50.9026612, -1.3993216 50.9025757, -1.399177 50.9025376, -1.3990162 50.9025185, -1.3987916 50.9025144, -1.3982481 50.9025417, -1.3981534 50.9025464)",,,,
995640061,Houndwell Place,tertiary,True,False,23.915,,30 mph,"LINESTRING (-1.4004396 50.9028996, -1.4005911 50.9028729, -1.4007614 50.9028294)",,,,
"[243994302, 28938556, 1167643206]",Hanover Buildings,unclassified,False,False,78.77199999999999,2,20 mph,"LINESTRING (-1.4017123 50.9029409, -1.4018183 50.9029481, -1.4020927 50.9029666, -1.4024186 50.9029886, -1.402538 50.9030037, -1.4026164 50.9030167, -1.4027109 50.9030312, -1.4028202 50.903049)",,,,
243994301,Hanover Buildings,unclassified,True,False,27.278,1,20 mph,"LINESTRING (-1.4017123 50.9029409, -1.4015606 50.9029573, -1.4014889 50.9029719, -1.4013369 50.9030029)",,,,
646818826,Portland Terrace,unclassified,True,False,10.315,1,30 mph,"LINESTRING (-1.4068415 50.9068345, -1.4067576 50.9067583)",,,,
646818829,Civic Centre Road,unclassified,True,False,31.144,1,30 mph,"LINESTRING (-1.4068415 50.9068345, -1.4067882 50.9068627, -1.4067482 50.906884, -1.4066676 50.9069175, -1.4065886 50.9069414, -1.4064637 50.9069785)",,,,
3999316,Harbour Parade,unclassified,True,False,11.827,2,30 mph,"LINESTRING (-1.4097932 50.9009031, -1.4096467 50.9009558)",,,,
1155643381,West Quay Road,trunk,True,False,11.738,3,30 mph,"LINESTRING (-1.4097146 50.9008099, -1.4097932 50.9009031)",A33,,,yes
194826606,West Quay Road,unclassified,True,False,138.331,1,30 mph,"LINESTRING (-1.4097146 50.9008099, -1.4097923 50.9007937, -1.4098746 50.9007848, -1.4099089 50.9007884, -1.4099311 50.9007954, -1.4099444 50.9008083, -1.4099762 50.9008633, -1.4100227 50.9009272, -1.4100474 50.9009606, -1.4100763 50.900995, -1.4101271 50.9010594, -1.4103088 50.9012763, -1.4103337 50.901306, -1.4107481 50.9017686)",,,,
1148290647,Castle Way,unclassified,False,False,22.203000000000003,2,20 mph,"LINESTRING (-1.4048607 50.8993323, -1.404801 50.8994869, -1.4047777 50.8995247)",,,,
"[30791470, 1148290647]",Castle Way,unclassified,False,True,33.116,2,20 mph,"LINESTRING (-1.4048607 50.8993323, -1.4049454 50.8990853, -1.404968 50.8990425)",,,,
30791471,Lansdowne Hill,residential,False,True,10.962,,20 mph,"LINESTRING (-1.4054235 50.9009427, -1.4053084 50.9010094)",,,,
"[1155643396, 1107304903]",West Quay Road,trunk,True,False,222.897,2,30 mph,"LINESTRING (-1.4112355 50.9026914, -1.4111621 50.9026206, -1.4104465 50.9018718, -1.4102711 50.9016709, -1.4097733 50.9011007, -1.4096467 50.9009558)",A33,,,yes
