osmid,lanes,ref,highway,maxspeed,junction,oneway,reversed,length,geometry,name,access,tunnel,width,bridge
"[290947736, 116440860]",2,A147,primary,30 mph,,True,False,19.999000000000002,"LINESTRING (1.2896241 52.6246276, 1.2895222 52.6246773, 1.2894015 52.6247461)",Chapelfield Road,,,,
31021657,1,,residential,20 mph,,True,False,9.063,"LINESTRING (1.289389 52.6245688, 1.289256 52.6245576)",Wessex Street,,,,
31021656,2,,residential,20 mph,,True,False,17.673000000000002,"LINESTRING (1.289389 52.6245688, 1.2893713 52.6245172, 1.2893615 52.6244994, 1.2893467 52.6244482, 1.2893408 52.6244129)",Crooks Place,,,,
116404277,,,residential,20 mph,,False,False,35.548,"LINESTRING (1.289256 52.6245576, 1.2890841 52.6245161, 1.2889831 52.6244687, 1.2888349 52.624375)",Wessex Street,,,,
116440852,1,,residential,20 mph,,True,False,24.547,"LINESTRING (1.289256 52.6245576, 1.289317 52.6245852, 1.289369 52.6246232, 1.2893942 52.6246769, 1.2894015 52.6247461)",Wessex Street,,,,
116404277,,,residential,20 mph,,False,False,26.272,"LINESTRING (1.2888349 52.624375, 1.2885533 52.6242119)",Wessex Street,,,,
116404277,,,residential,20 mph,,False,True,35.548,"LINESTRING (1.2888349 52.624375, 1.2889831 52.6244687, 1.2890841 52.6245161, 1.289256 52.6245576)",Wessex Street,,,,
31021655,,,residential,20 mph,,False,True,15.452,"LINESTRING (1.2887565 52.6241479, 1.2885533 52.6242119)",Crooks Place,,,,
31021655,,,residential,20 mph,,False,False,54.129,"LINESTRING (1.2887565 52.6241479, 1.2887997 52.6242191, 1.2889277 52.6243359, 1.2890264 52.6243821, 1.2891601 52.6244079, 1.2893408 52.6244129)",Crooks Place,,,,
31021655,,,residential,20 mph,,False,True,54.129,"LINESTRING (1.2893408 52.6244129, 1.2891601 52.6244079, 1.2890264 52.6243821, 1.2889277 52.6243359, 1.2887997 52.6242191, 1.2887565 52.6241479)",Crooks Place,,,,
31021655,,,residential,20 mph,,False,False,15.452,"LINESTRING (1.2885533 52.6242119, 1.2887565 52.6241479)",Crooks Place,,,,
116404277,,,residential,20 mph,,False,True,26.272,"LINESTRING (1.2885533 52.6242119, 1.2888349 52.624375)",Wessex Street,,,,
31021658,,,unclassified,20 mph,,True,False,30.396,"LINESTRING (1.288178 52.6245292, 1.2886238 52.6245678)",Bristol Terrace,,,,
31016873,,,unclassified,20 mph,,False,False,8.327,"LINESTRING (1.2886238 52.6245678, 1.2887465 52.6245756)",Bristol Terrace,,,,
31021658,,,unclassified,20 mph,,True,False,26.227,"LINESTRING (1.2886238 52.6245678, 1.2886573 52.6244999, 1.2888349 52.624375)",Bristol Terrace,,,,
31016873,,,unclassified,20 mph,,False,True,8.327,"LINESTRING (1.2887465 52.6245756, 1.2886238 52.6245678)",Bristol Terrace,,,,
"[89497315, 116440868, 33919244, 33919245, 257081039, 257081041, 290947735, 290947737, 26359326]","['2', '3']",A147,primary,30 mph,,True,False,558.0939999999999,"LINESTRING (1.2858273 52.6282903, 1.2857831 52.6281037, 1.2857766 52.6279685, 1.285798 52.6278894, 1.2858275 52.6278372, 1.2861665 52.6274691, 1.2867589 52.6267646, 1.2872313 52.6263214, 1.2877319 52.6259516, 1.2878467 52.6258691, 1.2879136 52.6258261, 1.2879561 52.6257927, 1.2880399 52.6257451, 1.28865 52.6253202, 1.2890681 52.6250784, 1.289253 52.6249532, 1.2893821 52.6248804, 1.2898783 52.6245922, 1.2902525 52.6243952, 1.2903255 52.6243646, 1.2903786 52.6243561, 1.2904897 52.6243621)",Chapelfield Road,,,,
53671630,2,A147,primary,30 mph,roundabout,True,False,36.662,"LINESTRING (1.2858273 52.6282903, 1.2857201 52.628222, 1.2856203 52.628184, 1.2854802 52.6281639, 1.2853545 52.6281584)",,,,,
"[3423601, 435435684]",4,,tertiary,20 mph,,False,True,36.467,"LINESTRING (1.2970195 52.6265765, 1.2971824 52.6266423, 1.2972266 52.6266526, 1.2974829 52.626744)",Golden Ball Street,,,,
"[407195098, 37072913, 37072890]",1,,unclassified,20 mph,,False,True,137.60500000000002,"LINESTRING (1.2970195 52.6265765, 1.2970252 52.6266392, 1.2970138 52.6266852, 1.2970069 52.626708, 1.2970037 52.6267391, 1.2969971 52.6267518, 1.2969817 52.6267903, 1.2969321 52.6268335, 1.2968403 52.6269054, 1.2967192 52.626954, 1.2966166 52.6269824, 1.2965198 52.627004, 1.2963095 52.62706, 1.2962803 52.6270729, 1.2961926 52.6271036, 1.2960161 52.6271707, 1.295858 52.6272333, 1.2957505 52.6272824, 1.2956954 52.6273133, 1.2956083 52.6273547)",Farmers Avenue,,,,
"[473984961, 1037495906, 473984962, 435435685, 116603336, 37073068, 704585455, 704585456, 704585457, 1016770770, 116603316, 116603322, 37073020, 37073055]","['1', '2', '3']",,tertiary,20 mph,,False,"[False, True]",250.971,"LINESTRING (1.2970195 52.6265765, 1.2969866 52.6265465, 1.296838 52.6264263, 1.2967278 52.6262855, 1.2966797 52.6262302, 1.2966292 52.6261791, 1.29657 52.6260773, 1.2965106 52.6260252, 1.2964384 52.6259771, 1.2963953 52.625921, 1.2963827 52.6258686, 1.2963756 52.6258197, 1.2963896 52.6257432, 1.2964036 52.625667, 1.2964599 52.625524, 1.2965259 52.6253634, 1.2965768 52.6252601, 1.2966064 52.6252144, 1.2966753 52.6251268, 1.296696 52.6250995, 1.2968698 52.6249649, 1.2969918 52.6248696, 1.2970664 52.6248154, 1.2971397 52.6247636, 1.2971972 52.6247049, 1.2973175 52.6245817)","['Golden Ball Street', 'Ber Street']",,,,
"[33919235, 48407785, 50914411, 155778319, 864112117, 50914421, 312391388, 50842013]","['1', '2']",,tertiary,20 mph,,False,True,171.63499999999996,"LINESTRING (1.2916405 52.6270891, 1.2916928 52.6270759, 1.2917363 52.6270651, 1.291823 52.6270479, 1.2919445 52.6270244, 1.2920416 52.6269958, 1.2922983 52.6269135, 1.2923398 52.626897, 1.2926842 52.6267316, 1.2928225 52.6266574, 1.2929997 52.6265733, 1.2931165 52.626519, 1.2932998 52.6264437, 1.293444 52.626383, 1.2937045 52.6262669, 1.2937535 52.6262493)","['Rampant Horse Street', 'Theatre Street']",no,,,
"[33919209, 33919212, 33919213, 33919125, 329718393]",1,,tertiary,"['20 mph', '30 mph']",,True,False,46.647999999999996,"LINESTRING (1.2906013 52.6243756, 1.2908252 52.62444, 1.2908922 52.6244673, 1.2909302 52.6244962, 1.2910062 52.6245672, 1.2910454 52.6245997, 1.2910737 52.6246241, 1.291119 52.624631)",St Stephens Street,no,,,
53671627,2,A147,primary,30 mph,roundabout,True,False,24.427,"LINESTRING (1.2906013 52.6243756, 1.2906912 52.6243695, 1.2907751 52.6243489, 1.2908468 52.6243154, 1.2909009 52.6242714)",St Stephens Roundabout,,,,
33919232,1,,tertiary,20 mph,,True,False,9.996,"LINESTRING (1.2938626 52.6261582, 1.2939191 52.6262413)",Red Lion Street,no,,,
33919183,1,,tertiary,20 mph,,True,False,12.645,"LINESTRING (1.2938626 52.6261582, 1.2938302 52.6261983, 1.2937535 52.6262493)",Rampant Horse Street,no,,,
33919184,2,,tertiary,20 mph,,False,True,11.286999999999999,"LINESTRING (1.2939191 52.6262413, 1.2938793 52.6262394, 1.293847 52.6262391, 1.2937535 52.6262493)",Rampant Horse Street,no,,,
"[34327816, 272077961, 53853374, 33919231]","['1', '2']",,tertiary,20 mph,,True,False,73.235,"LINESTRING (1.2939191 52.6262413, 1.2939591 52.6263214, 1.2939835 52.6263476, 1.2940419 52.6263952, 1.2942264 52.6266711, 1.2942831 52.626759, 1.2943078 52.6267853, 1.2943755 52.6268331)",Red Lion Street,no,,,
53784708,2,,tertiary,20 mph,,False,False,47.984,"LINESTRING (1.291119 52.624631, 1.2912341 52.624713, 1.2913752 52.6248214, 1.2915805 52.624959)",St Stephens Street,no,,,
"[33919210, 329718382, 33919215, 33919217, 54110811]","['1', '2']",,tertiary,"['20 mph', '30 mph']",,True,False,44.127,"LINESTRING (1.291119 52.624631, 1.2911318 52.6246004, 1.2911052 52.6245761, 1.2910651 52.6245372, 1.2910005 52.6244661, 1.2909586 52.6244355, 1.2909264 52.6243911, 1.2909009 52.6242714)",St Stephens Street,no,,,
53784708,2,,tertiary,20 mph,,False,True,47.984,"LINESTRING (1.2915805 52.624959, 1.2913752 52.6248214, 1.2912341 52.624713, 1.291119 52.624631)",St Stephens Street,no,,,
"[33919220, 53784709, 33919222]",1,,tertiary,20 mph,,True,False,23.94,"LINESTRING (1.2915805 52.624959, 1.2916294 52.6250116, 1.2916974 52.6250481, 1.2917552 52.6250776, 1.2918404 52.625093)",St Stephens Street,no,,,
"[33919224, 33919225, 53784710]",1,,tertiary,20 mph,,True,False,24.197,"LINESTRING (1.2918404 52.625093, 1.2918071 52.6250468, 1.2917515 52.6250133, 1.2916793 52.6249767, 1.2915805 52.624959)",St Stephens Street,no,,,
54110809,2,,tertiary,20 mph,,False,False,40.641999999999996,"LINESTRING (1.2918404 52.625093, 1.291912 52.6251246, 1.2920991 52.6252016, 1.292201 52.6252428, 1.2923085 52.6252878, 1.2923352 52.6253011)",St Stephens Street,no,,,
54110809,2,,tertiary,20 mph,,False,True,40.642,"LINESTRING (1.2923352 52.6253011, 1.2923085 52.6252878, 1.292201 52.6252428, 1.2920991 52.6252016, 1.291912 52.6251246, 1.2918404 52.625093)",St Stephens Street,no,,,
"[33919185, 54110812, 33919229]",1,,tertiary,20 mph,,True,False,21.3,"LINESTRING (1.2923352 52.6253011, 1.2924071 52.6253555, 1.2924539 52.625374, 1.2924998 52.6253902, 1.2925879 52.6254057)",St Stephens Street,no,,,
"[33919227, 33919228, 54239183]",1,,tertiary,20 mph,,True,False,21.782,"LINESTRING (1.2925879 52.6254057, 1.2925311 52.6253515, 1.2924913 52.625335, 1.2924473 52.6253161, 1.2923352 52.6253011)",St Stephens Street,no,,,
"[49709413, 272347050, 272347054, 272347057, 272347059, 272347062, 263395834]","['2', '3']",,tertiary,20 mph,,False,False,55.661,"LINESTRING (1.2925879 52.6254057, 1.2927308 52.6254801, 1.2927974 52.6255136, 1.2929223 52.6255795, 1.2929884 52.6256116, 1.2930366 52.6256355, 1.2930644 52.6256509, 1.2930931 52.6256642, 1.2932215 52.6257259)",St Stephens Street,no,,,
"[33919200, 33919201, 33919202, 33919203, 33919264, 33919265, 33919134]",,,unclassified,20 mph,,False,False,112.591,"LINESTRING (1.2880778 52.6260977, 1.2881685 52.6261891, 1.288185 52.6262153, 1.2882007 52.6262412, 1.2883785 52.6264933, 1.2883902 52.6265154, 1.288408 52.6265421, 1.2885838 52.6268097, 1.2886053 52.6268427, 1.2886312 52.6268873, 1.2886639 52.6269364, 1.288742 52.6270246)",Chapelfield East,,,,
"[91260969, 91260972, 91260974, 91260975, 91260976, 91260978, 33919253, 33919262]",1,,unclassified,20 mph,,True,False,96.662,"LINESTRING (1.2880778 52.6260977, 1.2880814 52.6260019, 1.2881014 52.6259498, 1.2881443 52.625914, 1.2881845 52.6258782, 1.2883279 52.6257212, 1.2881309 52.6258472, 1.2880746 52.6258928, 1.2880316 52.625927, 1.2880125 52.6259966, 1.2880778 52.6260977)",Coburg Street,,,,
"[102953096, 170092329, 102953098, 102953099, 102953102, 33919195, 33919196, 33919135]",,,unclassified,20 mph,,False,False,242.91599999999997,"LINESTRING (1.288742 52.6270246, 1.2888202 52.6270032, 1.2889584 52.6269564, 1.2890468 52.6269373, 1.2891259 52.6269169, 1.2893701 52.6268518, 1.289472 52.6268103, 1.2895873 52.6267541, 1.2898284 52.6266329, 1.2899211 52.6265861, 1.2899813 52.6265556, 1.2902159 52.6264401, 1.2902459 52.6264251, 1.2902878 52.6264041, 1.2903191 52.6263884, 1.2907201 52.6262042, 1.2908668 52.6261292, 1.291198 52.6259693, 1.2915075 52.6258345, 1.2915641 52.6258074, 1.2916164 52.6257954, 1.2916788 52.6258012)",Chantry Road,,,,
"[33919241, 170148346, 292424804, 292424805]",,,unclassified,20 mph,,False,False,83.36699999999999,"LINESTRING (1.288742 52.6270246, 1.2887441 52.6270938, 1.2887708 52.6271681, 1.2888195 52.6272585, 1.2888406 52.6272998, 1.2889247 52.6274439, 1.2889677 52.6275097, 1.2890424 52.6276459, 1.2890685 52.6277, 1.2890816 52.6277418)",Chapelfield East,,,,
"[33919264, 33919265, 33919200, 33919203, 33919201, 33919202, 33919134]",,,unclassified,20 mph,,False,True,112.591,"LINESTRING (1.288742 52.6270246, 1.2886639 52.6269364, 1.2886312 52.6268873, 1.2886053 52.6268427, 1.2885838 52.6268097, 1.288408 52.6265421, 1.2883902 52.6265154, 1.2883785 52.6264933, 1.2882007 52.6262412, 1.288185 52.6262153, 1.2881685 52.6261891, 1.2880778 52.6260977)",Chapelfield East,,,,
263395831,,,unclassified,20 mph,,False,False,3.863,"LINESTRING (1.2917318 52.6258143, 1.2916788 52.6258012)",Malthouse Road,,,,
263395831,,,unclassified,20 mph,,False,True,3.863,"LINESTRING (1.2916788 52.6258012, 1.2917318 52.6258143)",Malthouse Road,,,,
"[102953096, 170092329, 102953098, 102953099, 102953102, 33919195, 33919196, 33919135]",,,unclassified,20 mph,,False,True,242.916,"LINESTRING (1.2916788 52.6258012, 1.2916164 52.6257954, 1.2915641 52.6258074, 1.2915075 52.6258345, 1.291198 52.6259693, 1.2908668 52.6261292, 1.2907201 52.6262042, 1.2903191 52.6263884, 1.2902878 52.6264041, 1.2902459 52.6264251, 1.2902159 52.6264401, 1.2899813 52.6265556, 1.2899211 52.6265861, 1.2898284 52.6266329, 1.2895873 52.6267541, 1.289472 52.6268103, 1.2893701 52.6268518, 1.2891259 52.6269169, 1.2890468 52.6269373, 1.2889584 52.6269564, 1.2888202 52.6270032, 1.288742 52.6270246)",Chantry Road,,,,
155778318,,,unclassified,20 mph,,False,False,44.592999999999996,"LINESTRING (1.2916788 52.6258012, 1.2916912 52.6257, 1.2916835 52.6256416, 1.2916605 52.6255953, 1.2915988 52.6255318, 1.2914835 52.6254357)",Malthouse Road,,,,
33919193,,,unclassified,20 mph,,False,True,10.752,"LINESTRING (1.2915934 52.6253657, 1.2914835 52.6254357)",Malthouse Road,,,,
33919193,,,unclassified,20 mph,,False,False,10.752,"LINESTRING (1.2914835 52.6254357, 1.2915934 52.6253657)",Malthouse Road,,,,
155778318,,,unclassified,20 mph,,False,False,7.432,"LINESTRING (1.2914835 52.6254357, 1.291403 52.6253901)",Malthouse Road,,,,
155778318,,,unclassified,20 mph,,False,True,44.592999999999996,"LINESTRING (1.2914835 52.6254357, 1.2915988 52.6255318, 1.2916605 52.6255953, 1.2916835 52.6256416, 1.2916912 52.6257, 1.2916788 52.6258012)",Malthouse Road,,,,
155778318,,,unclassified,20 mph,,False,True,7.432,"LINESTRING (1.291403 52.6253901, 1.2914835 52.6254357)",Malthouse Road,,,,
39480472,,,tertiary,20 mph,,False,True,68.55199999999999,"LINESTRING (1.2865086 52.6285505, 1.2865529 52.628542, 1.2866303 52.6285212, 1.2868298 52.6284701, 1.2870108 52.6284254, 1.2874464 52.6283141)",Chapelfield North,,,,
155778314,1,,tertiary,20 mph,,True,False,30.759999999999998,"LINESTRING (1.2865086 52.6285505, 1.2863332 52.628563, 1.2863 52.628567, 1.2862672 52.628571, 1.2862267 52.6285757, 1.2861297 52.6285736, 1.2860576 52.6285648)",Chapelfield North,,,,
37072980,,,tertiary,20 mph,,False,True,29.413000000000004,"LINESTRING (1.2901837 52.631227, 1.2902717 52.6313054, 1.2903654 52.6314024, 1.2904068 52.6314538)",Coslany Street,,,,
"[1047440733, 195961342]",,,tertiary,20 mph,,True,False,122.823,"LINESTRING (1.2901837 52.631227, 1.2905116 52.6311393, 1.2907744 52.6310612, 1.2909993 52.6310058, 1.2913546 52.6309212, 1.2918281 52.6307962, 1.2918552 52.6307914)",Westwick Street,,,,
37073014,,,residential,20 mph,,False,True,45.947,"LINESTRING (1.2896687 52.6319628, 1.2901657 52.6316804)",Robert Gybson Way,,,,
37073014,,,residential,20 mph,,False,False,14.722000000000001,"LINESTRING (1.2896687 52.6319628, 1.2896141 52.6319795, 1.28959 52.6320284, 1.289531 52.6320544)",Robert Gybson Way,,,,
37073023,,,residential,20 mph,,False,False,29.582,"LINESTRING (1.2896687 52.6319628, 1.2895739 52.6319274, 1.2895208 52.631894, 1.2894298 52.6318417, 1.2895197 52.6317888)",Mulberry Close,,,,
37072980,,,tertiary,20 mph,,False,False,29.413000000000004,"LINESTRING (1.2904068 52.6314538, 1.2903654 52.6314024, 1.2902717 52.6313054, 1.2901837 52.631227)",Coslany Street,,,,
"[37072980, 37073014]",,,"['residential', 'tertiary']",20 mph,,False,"[False, True]",31.095999999999997,"LINESTRING (1.2904068 52.6314538, 1.2904034 52.6314914, 1.290389 52.6315298, 1.2902924 52.6315965, 1.2901657 52.6316804)","['Robert Gybson Way', 'Coslany Street']",,,,
"[144720694, 144720696, 37072990]",,,residential,20 mph,,False,False,34.61,"LINESTRING (1.2904068 52.6314538, 1.2904464 52.6314305, 1.2905497 52.6313915, 1.2908595 52.6313125)",Anchor Quay,,building_passage,,
37073176,,,residential,20 mph,,False,True,24.231,"LINESTRING (1.2909909 52.6315153, 1.2908595 52.6313125)",Anchor Quay,,,,
144720696,,,residential,20 mph,,False,True,15.202,"LINESTRING (1.2907757 52.6311856, 1.2908595 52.6313125)",Anchor Quay,,,,
37073176,,,residential,20 mph,,False,False,24.231,"LINESTRING (1.2908595 52.6313125, 1.2909909 52.6315153)",Anchor Quay,,,,
144720696,,,residential,20 mph,,False,False,15.202,"LINESTRING (1.2908595 52.6313125, 1.2907757 52.6311856)",Anchor Quay,,,,
"[144720696, 37072990, 144720694]",,,residential,20 mph,,False,True,34.61,"LINESTRING (1.2908595 52.6313125, 1.2905497 52.6313915, 1.2904464 52.6314305, 1.2904068 52.6314538)",Anchor Quay,,building_passage,,
"[390272579, 906203340, 1019789548, 906203341, 37073166]",,,residential,,,False,"[False, True]",33.324,"LINESTRING (1.2993341 52.6316915, 1.2991898 52.6316648, 1.2991068 52.6316477, 1.2990887 52.6316442, 1.2989783 52.6316262, 1.2989395 52.6316197, 1.2988614 52.6316051)","['Tombland', 'The Close']",,building_passage,,
37073014,,,residential,20 mph,,False,True,14.722000000000001,"LINESTRING (1.289531 52.6320544, 1.28959 52.6320284, 1.2896141 52.6319795, 1.2896687 52.6319628)",Robert Gybson Way,,,,
37073026,,,residential,20 mph,,False,True,37.260000000000005,"LINESTRING (1.2901969 52.6314382, 1.289994 52.6315374, 1.290043 52.631577, 1.2901657 52.6316804)",Peel Mews,,,,
26462535,,,unclassified,20 mph,,False,True,110.952,"LINESTRING (1.2970518 52.63143, 1.2971611 52.6314554, 1.2973129 52.6314975, 1.2974419 52.6315406, 1.2976198 52.6315879, 1.2977515 52.631627, 1.2980703 52.6317295, 1.2984448 52.6318688, 1.298503 52.6318945)",Waggon and Horses Lane,,,,
37073014,,,residential,20 mph,,False,False,45.947,"LINESTRING (1.2901657 52.6316804, 1.2896687 52.6319628)",Robert Gybson Way,,,,
"[37072980, 37073014]",,,"['residential', 'tertiary']",20 mph,,False,"[False, True]",31.096,"LINESTRING (1.2901657 52.6316804, 1.2902924 52.6315965, 1.290389 52.6315298, 1.2904034 52.6314914, 1.2904068 52.6314538)","['Robert Gybson Way', 'Coslany Street']",,,,
37073026,,,residential,20 mph,,False,False,37.260000000000005,"LINESTRING (1.2901657 52.6316804, 1.290043 52.631577, 1.289994 52.6315374, 1.2901969 52.6314382)",Peel Mews,,,,
37073023,,,residential,20 mph,,False,True,29.582,"LINESTRING (1.2895197 52.6317888, 1.2894298 52.6318417, 1.2895208 52.631894, 1.2895739 52.6319274, 1.2896687 52.6319628)",Mulberry Close,,,,
37072995,,,residential,20 mph,,False,False,41.924,"LINESTRING (1.2967843 52.6243888, 1.2969788 52.6244517, 1.2973175 52.6245817)",Brooke Place,,,,
37072995,,,residential,20 mph,,False,True,41.924,"LINESTRING (1.2973175 52.6245817, 1.2969788 52.6244517, 1.2967843 52.6243888)",Brooke Place,,,,
"[473984961, 473984962, 1037495906, 435435685, 116603336, 37073068, 704585455, 704585456, 704585457, 1016770770, 116603316, 116603322, 37073020, 37073055]","['1', '2', '3']",,tertiary,20 mph,,False,"[False, True]",250.971,"LINESTRING (1.2973175 52.6245817, 1.2971972 52.6247049, 1.2971397 52.6247636, 1.2970664 52.6248154, 1.2969918 52.6248696, 1.2968698 52.6249649, 1.296696 52.6250995, 1.2966753 52.6251268, 1.2966064 52.6252144, 1.2965768 52.6252601, 1.2965259 52.6253634, 1.2964599 52.625524, 1.2964036 52.625667, 1.2963896 52.6257432, 1.2963756 52.6258197, 1.2963827 52.6258686, 1.2963953 52.625921, 1.2964384 52.6259771, 1.2965106 52.6260252, 1.29657 52.6260773, 1.2966292 52.6261791, 1.2966797 52.6262302, 1.2967278 52.6262855, 1.296838 52.6264263, 1.2969866 52.6265465, 1.2970195 52.6265765)","['Golden Ball Street', 'Ber Street']",,,,
"[37072849, 252369722, 252369723, 252369724]",,,unclassified,20 mph,,False,False,107.80499999999999,"LINESTRING (1.2989087 52.625213, 1.2990106 52.6250602, 1.2990505 52.6250088, 1.2991427 52.6248888, 1.2995431 52.6243674, 1.2995711 52.624331)",Garden Street,,,"['5.9', '6']",
"[117125809, 117125762]",,,unclassified,20 mph,,False,False,41.952,"LINESTRING (1.2989087 52.625213, 1.2992077 52.6252772, 1.2994962 52.6253361)",Thorn Lane,,,,
"[117125753, 117125801, 117125789, 117125806]",,,unclassified,20 mph,,False,True,118.25,"LINESTRING (1.2989087 52.625213, 1.2985729 52.6251183, 1.2983404 52.6250776, 1.2981935 52.6250461, 1.2980097 52.6250064, 1.2979405 52.6249881, 1.2977675 52.6249364, 1.2973718 52.624827, 1.2973014 52.6247974)",Thorn Lane,,,,
"[37072849, 252369722, 252369723, 252369724]",,,unclassified,20 mph,,False,True,107.80499999999999,"LINESTRING (1.2995711 52.624331, 1.2995431 52.6243674, 1.2991427 52.6248888, 1.2990505 52.6250088, 1.2990106 52.6250602, 1.2989087 52.625213)",Garden Street,,,"['5.9', '6']",
37072917,,,residential,20 mph,,False,False,47.849000000000004,"LINESTRING (1.2990305 52.6263727, 1.299305 52.6264215, 1.2994123 52.6264345, 1.299718 52.6264766)",Stepping Lane,,,,
"[37072952, 251977568, 251977567]",,,residential,20 mph,,False,False,48.759,"LINESTRING (1.2990305 52.6263727, 1.2989243 52.6265976, 1.2988671 52.626712, 1.2988222 52.6267925)",Normans Buildings,,,,
37072952,,,residential,20 mph,,False,True,56.916,"LINESTRING (1.2990305 52.6263727, 1.2991421 52.626167, 1.2991485 52.6261263, 1.2991497 52.6260913, 1.2991346 52.6260605, 1.2991083 52.6260351, 1.2990723 52.6260135, 1.2989018 52.6259407)",Normans Buildings,,,,
251977582,,,residential,20 mph,,False,True,13.268,"LINESTRING (1.2997766 52.6263627, 1.299718 52.6264766)",Stepping Lane,,,,
"[55000800, 8446842, 55000799]",,,tertiary,20 mph,,True,False,57.721000000000004,"LINESTRING (1.2951363 52.6280391, 1.2951716 52.6277632, 1.2951745 52.6276793, 1.2951665 52.6276388, 1.2951637 52.627604, 1.2951031 52.6275298)",Castle Meadow,no,,,
"[55000802, 40201187, 40201188, 40201189, 55000805, 40201191, 40201192, 37073001, 40201193, 272074025, 272074023, 168738573, 155781199]","['2', '4']",,tertiary,20 mph,,False,"[False, True]",251.231,"LINESTRING (1.2951363 52.6280391, 1.2951434 52.6280749, 1.2951441 52.6281612, 1.2951469 52.6282077, 1.2951521 52.6282582, 1.2951638 52.6283802, 1.2951732 52.6284334, 1.2951784 52.6284626, 1.2951945 52.6285559, 1.2952293 52.6286584, 1.2952615 52.6287415, 1.2953138 52.6288725, 1.2953661 52.628958, 1.2954037 52.6289987, 1.2954573 52.6290581, 1.2955512 52.6291298, 1.2956491 52.6291802, 1.2958945 52.6292462, 1.2960729 52.6292828, 1.2962808 52.6293178, 1.296439 52.6293341, 1.2965243 52.6293386, 1.2965967 52.6293432, 1.2966505 52.6293416, 1.2967369 52.6293456, 1.296899 52.6293243, 1.2970452 52.6292958, 1.2972303 52.6292616, 1.297296 52.6292462)",Castle Meadow,no,,,
549574850,1,,unclassified,20 mph,,False,False,32.505,"LINESTRING (1.285226 52.630665, 1.2857075 52.6306581)",Pottergate,,,3.0,
37073071,,,residential,20 mph,,False,False,83.25399999999999,"LINESTRING (1.285226 52.630665, 1.2852679 52.630351, 1.2853229 52.6299186)",Wellington Lane,,,,
37072917,,,residential,20 mph,,False,False,5.134,"LINESTRING (1.299718 52.6264766, 1.299792 52.6264873)",Stepping Lane,,,,
251977582,,,residential,20 mph,,False,False,13.268,"LINESTRING (1.299718 52.6264766, 1.2997766 52.6263627)",Stepping Lane,,,,
37072917,,,residential,20 mph,,False,True,47.849000000000004,"LINESTRING (1.299718 52.6264766, 1.2994123 52.6264345, 1.299305 52.6264215, 1.2990305 52.6263727)",Stepping Lane,,,,
"[251977568, 37072952, 251977567]",,,residential,20 mph,,False,True,48.759,"LINESTRING (1.2988222 52.6267925, 1.2988671 52.626712, 1.2989243 52.6265976, 1.2990305 52.6263727)",Normans Buildings,,,,
"[988125800, 704585479]","['1', '2']",,tertiary,"['20 mph', '30 mph']",,True,False,24.155,"LINESTRING (1.2860576 52.6285648, 1.2860021 52.628528, 1.2859685 52.6284961, 1.2859281 52.6284501, 1.2858753 52.6283797)",Chapelfield North,,,,
"[50841995, 263395836]",2,,tertiary,20 mph,,False,False,12.203,"LINESTRING (1.2913048 52.6271753, 1.2913656 52.6271614, 1.2914677 52.6271282)",Theatre Street,,,,
"[50841995, 50841999, 116692592, 116692591, 116692593, 50842003, 116692596, 50842001, 50842006]",2,,tertiary,20 mph,,False,"[False, True]",163.36499999999998,"LINESTRING (1.2913048 52.6271753, 1.2910478 52.6272364, 1.2910087 52.6272454, 1.2908432 52.6272849, 1.2908291 52.6272882, 1.2907137 52.6273155, 1.2905172 52.6273627, 1.2904989 52.627367, 1.2903781 52.6273884, 1.2903339 52.6273983, 1.2902711 52.6274137, 1.2901995 52.6274313, 1.2901122 52.6274522, 1.2898698 52.6274949, 1.2894315 52.6276253, 1.2893643 52.6276463, 1.2893052 52.6276567, 1.2892316 52.6276754, 1.2890816 52.6277418)",Theatre Street,,,,
62034785,,,residential,20 mph,,False,False,11.68,"LINESTRING (1.2913048 52.6271753, 1.2912755 52.6271318, 1.291247 52.6270764)",The Chantry,,,,
"[3406887, 37073006, 365152721, 267952882, 11913789, 704585470]","['2', '3']",,tertiary,20 mph,,False,True,155.826,"LINESTRING (1.2958273 52.6305974, 1.2956686 52.6305935, 1.2955878 52.6305883, 1.2953669 52.6305797, 1.2953118 52.6305793, 1.2950794 52.6305781, 1.2948631 52.6305863, 1.2947229 52.6305912, 1.2944742 52.6306038, 1.2941267 52.6306236, 1.2940687 52.6306267, 1.2940014 52.63063, 1.2938946 52.6306402, 1.2937239 52.6306559, 1.2936978 52.6306595, 1.2936769 52.6306616, 1.2935851 52.6306708, 1.2935299 52.6306786)",Saint Andrews Street,,,,
81239665,,,unclassified,20 mph,,False,False,11.693999999999999,"LINESTRING (1.2958273 52.6305974, 1.2958252 52.6306306, 1.2958335 52.6306674, 1.2958422 52.6307018)",Princes Street,yes,,,
"[179305115, 704585469]","['1', '2']",,tertiary,20 mph,,False,False,74.21300000000001,"LINESTRING (1.2958273 52.6305974, 1.2960699 52.6305719, 1.2961368 52.6305614, 1.2962486 52.6305465, 1.2964913 52.6305188, 1.2966006 52.6305058, 1.296669 52.6304924, 1.2967347 52.6304757, 1.2967924 52.6304476, 1.2968568 52.6304057)",Saint Andrews Street,,,,
