osmid,ref,highway,maxspeed,junction,oneway,reversed,length,geometry,lanes,bridge,name,access
59009722,,residential,,,False,True,16.105,"LINESTRING (-3.4593741 51.6277992, -3.4595965 51.627843)",,,Hillside Terrace,
59009712,,residential,30 mph,,False,False,154.544,"LINESTRING (-3.4593741 51.6277992, -3.4593828 51.6277827, -3.4595004 51.6275593, -3.459514 51.6275353, -3.4598707 51.6269034, -3.4600909 51.6264826)",2,,School Terrace,yes
125152402,,residential,30 mph,,False,False,15.186,"LINESTRING (-3.4593741 51.6277992, -3.4591952 51.6277655, -3.4591636 51.6277595)",2,,Institute Road,yes
"[59009713, 59009722]",,residential,30 mph,,False,False,112.93699999999998,"LINESTRING (-3.4611367 51.6278558, -3.4607495 51.6279893, -3.4606507 51.6280102, -3.4605364 51.6280002, -3.4599458 51.6279012, -3.4596406 51.6278503, -3.4595965 51.627843)",2,,"['Hillside Terrace', 'Danycoed Terrace']",yes
59009713,,residential,30 mph,,False,True,35.011,"LINESTRING (-3.4611367 51.6278558, -3.4613082 51.6278095, -3.4613834 51.6277892, -3.4615801 51.6277058)",2,,Danycoed Terrace,yes
59009720,,residential,30 mph,,False,False,169.061,"LINESTRING (-3.4611367 51.6278558, -3.4609972 51.6277159, -3.4606432 51.6272031, -3.4602784 51.6267368, -3.4600909 51.6264826)",2,,Berw Road,yes
59009717,,residential,30 mph,,False,False,45.369,"LINESTRING (-3.4605788 51.6245589, -3.4605281 51.6249657)",2,,Davies Street,yes
59009718,,residential,30 mph,,False,False,92.157,"LINESTRING (-3.4594555 51.6252547, -3.4594559 51.6252653, -3.459463 51.6254581, -3.4594415 51.6257178, -3.4591688 51.6260415)",2,,Zion Terrace,yes
59009718,,residential,30 mph,,False,True,92.157,"LINESTRING (-3.4591688 51.6260415, -3.4594415 51.6257178, -3.459463 51.6254581, -3.4594559 51.6252653, -3.4594555 51.6252547)",2,,Zion Terrace,yes
"[59009720, 133882086]",,residential,30 mph,,False,False,119.81400000000001,"LINESTRING (-3.4591688 51.6260415, -3.4589666 51.6260125, -3.4587542 51.6260023, -3.458368 51.626016, -3.458036 51.6259685, -3.4577445 51.6259294, -3.4575025 51.6259146, -3.4574896 51.6259138, -3.4574565 51.6259118)",2,,Berw Road,yes
59009720,,residential,30 mph,,False,True,81.001,"LINESTRING (-3.4591688 51.6260415, -3.4594952 51.6261441, -3.4600909 51.6264826)",2,,Berw Road,yes
28287820,,residential,30 mph,,False,True,57.775,"LINESTRING (-3.4574565 51.6259118, -3.4574015 51.6261861, -3.4573691 51.6262908, -3.4573276 51.6264249)",2,,Llwynypia Road,yes
"[59009720, 133882086]",,residential,30 mph,,False,True,119.81400000000001,"LINESTRING (-3.4574565 51.6259118, -3.4574896 51.6259138, -3.4575025 51.6259146, -3.4577445 51.6259294, -3.458036 51.6259685, -3.458368 51.626016, -3.4587542 51.6260023, -3.4589666 51.6260125, -3.4591688 51.6260415)",2,,Berw Road,yes
133882089,,residential,,,False,False,81.556,"LINESTRING (-3.4574565 51.6259118, -3.4574874 51.6257443, -3.4575503 51.6251808)",,,Llwynypia Road,
125152402,,residential,30 mph,,False,False,41.938,"LINESTRING (-3.4585605 51.6276438, -3.4580084 51.6275324, -3.4579827 51.6275272)",2,,Institute Road,yes
125152402,,residential,30 mph,,False,True,43.572,"LINESTRING (-3.4585605 51.6276438, -3.4585769 51.6276469, -3.4591636 51.6277595)",2,,Institute Road,yes
125152402,,residential,30 mph,,False,True,33.104,"LINESTRING (-3.4570617 51.627383, -3.4572987 51.6273772, -3.4573922 51.6273866, -3.4575323 51.6274156)",2,,Institute Road,yes
31340150,,residential,30 mph,,False,False,33.519,"LINESTRING (-3.4584223 51.6250166, -3.4583951 51.6250509, -3.4583476 51.6250776, -3.4582828 51.6250984, -3.458079 51.6251317, -3.458005 51.625143)",2,,Court Street,yes
31340150,,residential,30 mph,,False,True,155.255,"LINESTRING (-3.4584223 51.6250166, -3.4584799 51.624966, -3.4585495 51.624919, -3.4585953 51.6248976, -3.4586381 51.6248775, -3.4587514 51.6248386, -3.4588527 51.624826, -3.4589293 51.6248253, -3.4592006 51.6248858, -3.4595528 51.6249357, -3.4605281 51.6249657)",2,,Court Street,yes
59009723,,residential,30 mph,,False,True,64.437,"LINESTRING (-3.4584223 51.6250166, -3.4583602 51.6249849, -3.4582221 51.6244623)",2,,Chapel Street,
59009723,,residential,30 mph,,False,False,64.437,"LINESTRING (-3.4582221 51.6244623, -3.4583602 51.6249849, -3.4584223 51.6250166)",2,,Chapel Street,
59009710,,residential,,,False,True,24.452,"LINESTRING (-3.4655248 51.626224, -3.465514 51.6264438)",,,Fern Terrace,
59009710,,residential,,,False,False,35.553,"LINESTRING (-3.4655248 51.626224, -3.4655263 51.6261919, -3.4655395 51.6259044)",,,Fern Terrace,
"[78411536, 78411535]",,residential,30 mph,,False,"[False, True]",178.113,"LINESTRING (-3.4655248 51.626224, -3.4654297 51.6262233, -3.4650673 51.6262781, -3.4641144 51.6263957, -3.4634298 51.6264166, -3.4633575 51.6264505, -3.462993 51.6264446)",2,,"['Georges Terrace', 'Glen View Street']",yes
105554741,,residential,30 mph,,False,True,34.244,"LINESTRING (-3.4575323 51.6274156, -3.4573756 51.6277078)",2,,Inverleith Terrace,yes
125152402,,residential,30 mph,,False,False,33.104,"LINESTRING (-3.4575323 51.6274156, -3.4573922 51.6273866, -3.4572987 51.6273772, -3.4570617 51.627383)",2,,Institute Road,yes
125152402,,residential,30 mph,,False,True,33.482,"LINESTRING (-3.4575323 51.6274156, -3.457685 51.6274503, -3.4579295 51.6275135, -3.4579457 51.6275176, -3.4579827 51.6275272)",2,,Institute Road,yes
105554714,,residential,30 mph,,False,False,180.028,"LINESTRING (-3.4579827 51.6275272, -3.4579742 51.6275959, -3.4579537 51.6277609, -3.4576677 51.6291341)",2,,Glandwr Terrace,yes
125152402,,residential,30 mph,,False,False,33.482,"LINESTRING (-3.4579827 51.6275272, -3.4579457 51.6275176, -3.4579295 51.6275135, -3.457685 51.6274503, -3.4575323 51.6274156)",2,,Institute Road,yes
125152402,,residential,30 mph,,False,True,41.938,"LINESTRING (-3.4579827 51.6275272, -3.4580084 51.6275324, -3.4585605 51.6276438)",2,,Institute Road,yes
125152402,,residential,30 mph,,False,False,43.572,"LINESTRING (-3.4591636 51.6277595, -3.4585769 51.6276469, -3.4585605 51.6276438)",2,,Institute Road,yes
125152402,,residential,30 mph,,False,True,15.186,"LINESTRING (-3.4591636 51.6277595, -3.4591952 51.6277655, -3.4593741 51.6277992)",2,,Institute Road,yes
58166497,,residential,30 mph,,False,False,36.34,"LINESTRING (-3.4576677 51.6291341, -3.4576272 51.6291329, -3.457528 51.6291299, -3.4571435 51.6291048)",2,,,yes
105554714,,residential,30 mph,,False,True,180.028,"LINESTRING (-3.4576677 51.6291341, -3.4579537 51.6277609, -3.4579742 51.6275959, -3.4579827 51.6275272)",2,,Glandwr Terrace,yes
105554741,,residential,30 mph,,False,False,34.244,"LINESTRING (-3.4573756 51.6277078, -3.4575323 51.6274156)",2,,Inverleith Terrace,yes
105554741,,residential,30 mph,,False,True,144.384,"LINESTRING (-3.4573756 51.6277078, -3.4573724 51.6277256, -3.4573035 51.6281142, -3.4572261 51.6284672, -3.4571426 51.6288401, -3.457065 51.6289894)",2,,Inverleith Terrace,yes
105554780,,residential,30 mph,,False,True,174.039,"LINESTRING (-3.4573756 51.6277078, -3.4570911 51.6276995, -3.4569268 51.6276895, -3.4568727 51.6277135, -3.4568107 51.627806, -3.4566617 51.6279363, -3.4564774 51.6287669, -3.4564475 51.6289119)",2,,Institute Place,yes
28287820,,residential,30 mph,,False,False,57.775000000000006,"LINESTRING (-3.4573276 51.6264249, -3.4573691 51.6262908, -3.4574015 51.6261861, -3.4574565 51.6259118)",2,,Llwynypia Road,yes
28287820,,residential,30 mph,,False,True,303.41,"LINESTRING (-3.4573276 51.6264249, -3.4571544 51.6267711, -3.4571176 51.6268448, -3.4570763 51.6268981, -3.4565811 51.6275375, -3.4560924 51.6283966, -3.4560062 51.6286323, -3.4559281 51.6289799, -3.4559241 51.6289963)",2,,Llwynypia Road,yes
203954408,,residential,30 mph,,False,True,121.99300000000001,"LINESTRING (-3.4573276 51.6264249, -3.4573898 51.6264446, -3.4576755 51.626535, -3.4578987 51.6266057, -3.4582874 51.6267236, -3.4589234 51.6268954)",2,,,yes
203954408,,residential,30 mph,,False,False,121.993,"LINESTRING (-3.4589234 51.6268954, -3.4582874 51.6267236, -3.4578987 51.6266057, -3.4576755 51.626535, -3.4573898 51.6264446, -3.4573276 51.6264249)",2,,,yes
"[58166524, 252431996]",,residential,30 mph,,False,False,133.148,"LINESTRING (-3.4553811 51.6249798, -3.4553744 51.6253553, -3.4553896 51.6253942, -3.4554379 51.6254109, -3.4555022 51.6254189, -3.4559153 51.6254095, -3.4559874 51.6253752, -3.4560226 51.6253295, -3.4560211 51.6252457, -3.4564387 51.6252375)",2,,Church Street,
283348329,,residential,30 mph,,False,True,82.17099999999999,"LINESTRING (-3.4553811 51.6249798, -3.4553596 51.6245801, -3.4550431 51.6245768, -3.4549868 51.624715)",2,,Caeau De-Winton,
283348332,,residential,30 mph,,False,False,85.672,"LINESTRING (-3.4553811 51.6249798, -3.4555366 51.6249598, -3.4555205 51.6245002, -3.4558622 51.6244959)",2,,Richards Terrace,
"[104418398, 31340150]",,residential,30 mph,,False,False,31.854,"LINESTRING (-3.458005 51.625143, -3.4579325 51.6251536, -3.4577678 51.6251783, -3.4576062 51.6251802, -3.4575793 51.6251805, -3.4575503 51.6251808)",2,,Court Street,yes
31340150,,residential,30 mph,,False,True,33.519,"LINESTRING (-3.458005 51.625143, -3.458079 51.6251317, -3.4582828 51.6250984, -3.4583476 51.6250776, -3.4583951 51.6250509, -3.4584223 51.6250166)",2,,Court Street,yes
256216281,,residential,30 mph,,False,False,64.739,"LINESTRING (-3.458005 51.625143, -3.457852 51.6245938, -3.4578452 51.6245693)",2,,,
256216281,,residential,30 mph,,False,True,64.739,"LINESTRING (-3.4578452 51.6245693, -3.457852 51.6245938, -3.458005 51.625143)",2,,,
283348329,,residential,30 mph,,False,False,82.17099999999999,"LINESTRING (-3.4549868 51.624715, -3.4550431 51.6245768, -3.4553596 51.6245801, -3.4553811 51.6249798)",2,,Caeau De-Winton,
283348332,,residential,30 mph,,False,True,85.672,"LINESTRING (-3.4558622 51.6244959, -3.4555205 51.6245002, -3.4555366 51.6249598, -3.4553811 51.6249798)",2,,Richards Terrace,
59009722,,residential,,,False,False,16.105,"LINESTRING (-3.4595965 51.627843, -3.4593741 51.6277992)",,,Hillside Terrace,
"[59009713, 59009722]",,residential,30 mph,,False,True,112.93700000000001,"LINESTRING (-3.4595965 51.627843, -3.4596406 51.6278503, -3.4599458 51.6279012, -3.4605364 51.6280002, -3.4606507 51.6280102, -3.4607495 51.6279893, -3.4611367 51.6278558)",2,,"['Hillside Terrace', 'Danycoed Terrace']",yes
58166505,,residential,30 mph,,False,True,13.929,"LINESTRING (-3.457065 51.6289894, -3.4571435 51.6291048)",2,,,yes
58166505,,residential,30 mph,,False,False,45.09,"LINESTRING (-3.457065 51.6289894, -3.4570183 51.6289542, -3.4567463 51.6289201, -3.4566074 51.6289027, -3.4565726 51.6289047, -3.4564475 51.6289119)",2,,,yes
105554741,,residential,30 mph,,False,False,144.384,"LINESTRING (-3.457065 51.6289894, -3.4571426 51.6288401, -3.4572261 51.6284672, -3.4573035 51.6281142, -3.4573724 51.6277256, -3.4573756 51.6277078)",2,,Inverleith Terrace,yes
58166505,,residential,30 mph,,False,False,37.326,"LINESTRING (-3.4564475 51.6289119, -3.4559837 51.6289867, -3.4559471 51.6289926, -3.4559389 51.6289939, -3.4559241 51.6289963)",2,,,yes
58166505,,residential,30 mph,,False,True,45.09,"LINESTRING (-3.4564475 51.6289119, -3.4565726 51.6289047, -3.4566074 51.6289027, -3.4567463 51.6289201, -3.4570183 51.6289542, -3.457065 51.6289894)",2,,,yes
105554780,,residential,30 mph,,False,False,174.03900000000002,"LINESTRING (-3.4564475 51.6289119, -3.4564774 51.6287669, -3.4566617 51.6279363, -3.4568107 51.627806, -3.4568727 51.6277135, -3.4569268 51.6276895, -3.4570911 51.6276995, -3.4573756 51.6277078)",2,,Institute Place,yes
