osmid,oneway,ref,name,highway,maxspeed,reversed,length,geometry,lanes,junction,bridge,access
28623415,False,,Burlington Road,residential,,False,98.758,"LINESTRING (0.8936376 51.8861507, 0.8930202 51.8863662, 0.8926171 51.8865693, 0.8925773 51.8866029, 0.8924936 51.8866736)",,,,
34699690,False,,St. Johns Green,residential,,True,15.679,"LINESTRING (0.9013046 51.8855877, 0.901303 51.8857287)",,,,
88676752,False,,Whitewell Road,residential,,False,6.734,"LINESTRING (0.9003026 51.8867526, 0.9004006 51.8867496)",,,,
96924991,False,,Whitewell Road,residential,,False,4.996,"LINESTRING (0.9003026 51.8867526, 0.900297 51.8867078)",,,,
96924991,False,,Whitewell Road,residential,,True,96.098,"LINESTRING (0.9003026 51.8867526, 0.9003193 51.8870755, 0.900542 51.8870647, 0.9005726 51.8873228, 0.9005574 51.887467)",,,,
88676752,False,,Whitewell Road,residential,,True,6.734,"LINESTRING (0.9004006 51.8867496, 0.9003026 51.8867526)",,,,
96924991,False,,Whitewell Road,residential,,True,4.996,"LINESTRING (0.900297 51.8867078, 0.9003026 51.8867526)",,,,
4437783,True,,Head Street,tertiary,20 mph,False,5.015,"LINESTRING (0.8963026 51.8879001, 0.8963074 51.8879451)",,,,
101516231,False,,Chapel Street North,unclassified,,False,40.835,"LINESTRING (0.8971569 51.8872056, 0.8971354 51.8868386)",,,,
101516231,False,,Chapel Street North,unclassified,,True,48.072,"LINESTRING (0.8971569 51.8872056, 0.8971944 51.8876373)",,,,
101516237,False,,Essex Street,unclassified,,False,96.31299999999999,"LINESTRING (0.8971569 51.8872056, 0.8968242 51.8872407, 0.8964568 51.887273, 0.8962143 51.8872943, 0.8959392 51.8873457, 0.8958104 51.8874067)",,,,
101516231,False,,Chapel Street North,unclassified,,False,48.072,"LINESTRING (0.8971944 51.8876373, 0.8971569 51.8872056)",,,,
373425144,False,,St. John's St.,tertiary,20 mph,False,68.608,"LINESTRING (0.8971944 51.8876373, 0.8969426 51.8876594, 0.8966032 51.8876987, 0.8963579 51.8877362, 0.8962113 51.8877451)",,,,
373425144,False,,St. John's St.,tertiary,20 mph,True,38.483,"LINESTRING (0.8971944 51.8876373, 0.8973253 51.8876222, 0.8974187 51.8876151, 0.8974993 51.8876091, 0.8976755 51.8876066, 0.8977515 51.8876075)",,,,
101516235,False,,St John's Avenue,unclassified,,True,52.506,"LINESTRING (0.8977293 51.8871355, 0.8977515 51.8876075)",,,,
101516235,False,,St John's Avenue,unclassified,,False,52.506,"LINESTRING (0.8977515 51.8876075, 0.8977293 51.8871355)",,,,
373425144,False,,St. John's St.,tertiary,20 mph,False,38.483,"LINESTRING (0.8977515 51.8876075, 0.8976755 51.8876066, 0.8974993 51.8876091, 0.8974187 51.8876151, 0.8973253 51.8876222, 0.8971944 51.8876373)",,,,
"[373425144, 729885141]",False,,"[""St. John's St."", 'Osborne Street']",tertiary,20 mph,True,117.54899999999999,"LINESTRING (0.8977515 51.8876075, 0.8978342 51.8876102, 0.8980405 51.8876123, 0.8981736 51.8876137, 0.8983332 51.8876135, 0.8985944 51.8876189, 0.8989557 51.8876334, 0.8991411 51.8876371, 0.8993099 51.8876364, 0.8993961 51.8876294, 0.8994599 51.8876183)",,,,
55293146,True,,Headgate,tertiary,30 mph,False,46.619,"LINESTRING (0.8958104 51.8874067, 0.8958489 51.8874387, 0.8960499 51.8876047, 0.8961326 51.887675, 0.8962113 51.8877451)",2,,,
101516237,False,,Essex Street,unclassified,,True,96.31299999999999,"LINESTRING (0.8958104 51.8874067, 0.8959392 51.8873457, 0.8962143 51.8872943, 0.8964568 51.887273, 0.8968242 51.8872407, 0.8971569 51.8872056)",,,,
28621453,False,,Vineyard Gate,unclassified,,True,4.137,"LINESTRING (0.9008914 51.8873899, 0.9008922 51.8873527)",,,,
"[729885138, 1265899987]",False,,Vineyard Gate,unclassified,,False,60.532,"LINESTRING (0.9008914 51.8873899, 0.9008763 51.8874687, 0.9008687 51.8875568, 0.9008619 51.8876763, 0.9010544 51.8876674, 0.901278 51.8876721)",,,,
101516231,False,,Chapel Street North,unclassified,,True,40.835,"LINESTRING (0.8971354 51.8868386, 0.8971569 51.8872056)",,,,
107903755,False,,Arthur Street,unclassified,,False,68.438,"LINESTRING (0.9024899 51.8874862, 0.9024675 51.8869082, 0.9024662 51.8868709)",,,,
28623929,False,,Alexandra Road,residential,,False,78.101,"LINESTRING (0.8932223 51.8856612, 0.8936209 51.8855489, 0.893881 51.8854484, 0.8942049 51.8853111)",,,,
303324521,True,,Head Street,tertiary,20 mph,False,7.908,"LINESTRING (0.8962474 51.8890139, 0.8962541 51.8890849)",1,,,
4437413,False,,Church Street,unclassified,,False,76.94,"LINESTRING (0.8962474 51.8890139, 0.8960218 51.8890027, 0.8955658 51.8889683, 0.8951338 51.8889348)",,,,
4362236,False,,Military Road,tertiary,30 mph,True,83.462,"LINESTRING (0.9055521 51.8856973, 0.9064544 51.8852187, 0.9064744 51.8852081)",,,,
189743399,True,,Military Road,tertiary,30 mph,False,34.846000000000004,"LINESTRING (0.9055521 51.8856973, 0.9054061 51.8857497, 0.9052643 51.8858244, 0.905148 51.8858852)",,,,
189743397,True,A134,Magdalen Street,primary,30 mph,False,78.62400000000001,"LINESTRING (0.905148 51.8858852, 0.9048722 51.8859394, 0.9046198 51.8859911, 0.9045425 51.8860002, 0.9045006 51.8860032, 0.9044598 51.8860012, 0.9044178 51.8859957, 0.9044043 51.8859925, 0.9043785 51.8859864, 0.9040654 51.8858994)",3,,,
"[221165163, 28623444]",True,B1022,Maldon Road,secondary,"['40 mph', '30 mph']",False,61.643,"LINESTRING (0.8933297 51.8867068, 0.893083 51.886714, 0.8929731 51.886737, 0.8928589 51.886754, 0.8926966 51.8867677, 0.8924936 51.8866736)",,,,
"[303000707, 303000708]",True,A134,Southway,primary,40 mph,False,37.952999999999996,"LINESTRING (0.8933297 51.8867068, 0.8932297 51.88672, 0.8930465 51.8867877, 0.89296 51.8868382, 0.8929079 51.8868847, 0.8928969 51.8868996)","['2', '3']",roundabout,,
303000709,True,A134,Southway,primary,40 mph,False,41.253,"LINESTRING (0.8928969 51.8868996, 0.8928691 51.8869943, 0.8928744 51.887078, 0.8929309 51.8871777, 0.8930132 51.8872463)",2,roundabout,,
303000703,True,A134,Southway,primary,40 mph,False,12.4,"LINESTRING (0.893717 51.8872676, 0.8938326 51.8871819)",3,roundabout,,
220724303,False,,Taylor Court,residential,,True,8.916,"LINESTRING (0.901018 51.8916884, 0.9008883 51.8916837)",,,,
28622531,False,,Taylor Court,residential,,False,4.167,"LINESTRING (0.9008883 51.8916837, 0.9008845 51.8917211)",,,,
28622531,False,,Taylor Court,residential,,True,41.861,"LINESTRING (0.9008883 51.8916837, 0.9009341 51.8913083)",,,,
220724303,False,,Taylor Court,residential,,False,8.916,"LINESTRING (0.9008883 51.8916837, 0.901018 51.8916884)",,,,
28622718,False,,Parkside Quarter,residential,,False,18.328,"LINESTRING (0.8976126 51.893387, 0.897634 51.8932227)",,,,
336853714,False,,St. Johns Green,residential,,True,36.367,"LINESTRING (0.8993231 51.8864619, 0.8993157 51.8863533, 0.8994635 51.8861549)",,,,
4436897,True,A134,Balkerne Hill,primary,40 mph,False,11.711,"LINESTRING (0.8931144 51.8872961, 0.8932252 51.8873762)",2,,,
4436923,True,A134,Southway,primary,40 mph,False,44.118,"LINESTRING (0.8931144 51.8872961, 0.8932436 51.8873309, 0.8933955 51.8873428, 0.8935488 51.8873261, 0.893717 51.8872676)",2,roundabout,,
28623977,True,,Southway,tertiary_link,30 mph,False,26.871,"LINESTRING (0.8950232 51.8869178, 0.8953863 51.8870082)",1,,,
373062683,True,A134,Southway,primary,40 mph,False,19.85,"LINESTRING (0.8950232 51.8869178, 0.8951457 51.8869061, 0.89531 51.886895)",2,,,
32296956,False,,Abbey Gate Street,residential,,False,8.264,"LINESTRING (0.8994341 51.8872166, 0.8994249 51.8871425)",,,,
515782988,False,,Abbey Gate Street,residential,,False,9.149,"LINESTRING (0.8994341 51.8872166, 0.8993008 51.8872175)",,,,
32296956,False,,Abbey Gate Street,residential,,True,44.706,"LINESTRING (0.8994341 51.8872166, 0.8994406 51.8872735, 0.8994599 51.8876183)",,,,
515782988,False,,Abbey Gate Street,residential,,True,9.149,"LINESTRING (0.8993008 51.8872175, 0.8994341 51.8872166)",,,,
32296956,False,,Abbey Gate Street,residential,,True,8.264,"LINESTRING (0.8994249 51.8871425, 0.8994341 51.8872166)",,,,
870279450,True,,,primary_link,,False,34.818,"LINESTRING (0.8957544 51.8867731, 0.8957202 51.8868045, 0.8955373 51.8868233, 0.8954307 51.886839, 0.89531 51.886895)",1,,,
870279451,True,A134,Southway,primary,40 mph,False,34.015,"LINESTRING (0.8957544 51.8867731, 0.8953385 51.8868028, 0.8952623 51.8868094)",2,,,
4362236,False,,Military Road,tertiary,30 mph,False,83.462,"LINESTRING (0.9064744 51.8852081, 0.9064544 51.8852187, 0.9055521 51.8856973)",,,,
