osmid,oneway,name,highway,reversed,length,geometry,lanes,ref,maxspeed,bridge,width,junction,tunnel
150575515,False,West Street,residential,True,72.964,"LINESTRING (-3.0107871 51.1260175, -3.010703 51.1260727, -3.010606 51.1261364, -3.010259 51.1263642, -3.0100646 51.1264918)",2,,30 mph,,,,
28557472,False,Friarn Street,residential,False,3.788,"LINESTRING (-3.0070079 51.1264652, -3.0070412 51.1264383)",,,,,,,
28600195,False,Friarn Lawn,residential,False,37.249,"LINESTRING (-3.0070079 51.1264652, -3.0066763 51.1262027)",,,,,,,
28557472,False,Friarn Street,residential,True,9.017,"LINESTRING (-3.0070079 51.1264652, -3.0069614 51.1264908, -3.006896 51.1265009)",,,,,,,
28600195,False,Friarn Lawn,residential,True,37.249,"LINESTRING (-3.0066763 51.1262027, -3.0070079 51.1264652)",,,,,,,
28600423,False,Friarn Avenue,residential,True,48.004,"LINESTRING (-3.0087478 51.1251017, -3.0088245 51.1251123, -3.0088933 51.1251425, -3.0089605 51.1251791, -3.0090141 51.1252127, -3.0092757 51.1253685)",,,,,,,
30857344,False,Friarn Avenue,residential,False,159.39700000000002,"LINESTRING (-3.0087478 51.1251017, -3.0086542 51.125117, -3.0085599 51.1251338, -3.0083666 51.1252054, -3.0073631 51.1257928, -3.0073186 51.1258349, -3.0073004 51.1258571, -3.0072911 51.1258846, -3.0072471 51.1260883)",,,,,,,
"[152746794, 30857347]",False,Friarn Avenue,residential,False,62.800999999999995,"LINESTRING (-3.0087478 51.1251017, -3.0086745 51.12494, -3.0086199 51.1248399, -3.0086022 51.124808, -3.0084688 51.12468, -3.0083769 51.1245933)",,,,yes,,,
30857344,False,Friarn Avenue,residential,True,159.397,"LINESTRING (-3.0072471 51.1260883, -3.0072911 51.1258846, -3.0073004 51.1258571, -3.0073186 51.1258349, -3.0073631 51.1257928, -3.0083666 51.1252054, -3.0085599 51.1251338, -3.0086542 51.125117, -3.0087478 51.1251017)",,,,,,,
28600371,False,Westfield Close,residential,False,11.758,"LINESTRING (-3.0083425 51.1265828, -3.0084685 51.126653)",,,,,,,
28600371,False,Westfield Close,residential,True,11.758,"LINESTRING (-3.0084685 51.126653, -3.0083425 51.1265828)",,,,,,,
30857349,False,Westfield Close,residential,True,6.672,"LINESTRING (-3.0084685 51.126653, -3.008543 51.1266906)",,,,,,,
30857351,False,Westfield Close,residential,False,202.477,"LINESTRING (-3.0084685 51.126653, -3.0086534 51.126538, -3.0088078 51.1264427, -3.0090406 51.126299, -3.0094279 51.1260599, -3.0095077 51.1260077, -3.0098645 51.1257928, -3.0098877 51.125752, -3.0098659 51.1257039, -3.0097692 51.125649, -3.0096325 51.1255713, -3.0095101 51.1255017, -3.0092757 51.1253685)",,,,,,,
30857349,False,Westfield Close,residential,False,6.672,"LINESTRING (-3.008543 51.1266906, -3.0084685 51.126653)",,,,,,,
28600494,False,Canal Side,residential,False,76.665,"LINESTRING (-3.0100678 51.1248904, -3.0098129 51.1247372, -3.0096826 51.1246567, -3.009474 51.1245514, -3.0093615 51.1245055, -3.0094563 51.1244239)",,,,,,,
30903315,False,Albert Street,residential,False,55.416,"LINESTRING (-3.0100678 51.1248904, -3.0104477 51.1246784, -3.0106642 51.1245614)",,,,,,,
"[28560714, 30903315, 30903316]",False,Albert Street,residential,True,76.7,"LINESTRING (-3.0100678 51.1248904, -3.0100574 51.1248964, -3.0099573 51.1249539, -3.0098516 51.1250166, -3.0097983 51.1250486, -3.0092757 51.1253685)",,,,yes,,,
30903110,False,Halswell Close,residential,True,7.725,"LINESTRING (-3.0108108 51.1250871, -3.0107374 51.1251391)",,,,,,,
28600565,False,Halswell Close,residential,True,76.166,"LINESTRING (-3.0108108 51.1250871, -3.0110465 51.1249215, -3.0110671 51.1248877, -3.0110715 51.1248647, -3.011067 51.124843, -3.0110601 51.1248254, -3.0110453 51.1248065, -3.0110044 51.1247781, -3.0106642 51.1245614)",,,,,,,
30903110,False,Halswell Close,residential,False,7.725,"LINESTRING (-3.0107374 51.1251391, -3.0108108 51.1250871)",,,,,,,
28373990,False,Taunton Road,primary,False,121.859,"LINESTRING (-3.0008486 51.1239717, -3.0010302 51.1246634, -3.0011065 51.1249074, -3.0011601 51.1250497)",3,A38,30 mph,,,,
"[28607001, 30738130]",False,Charter Close,residential,"[False, True]",93.809,"LINESTRING (-3.0008486 51.1239717, -3.0009812 51.1239596, -3.0016777 51.123887, -3.0019018 51.123864, -3.0020522 51.1238678, -3.0021734 51.1238906)",,,,,,,
"[28607001, 30738130]",False,Charter Close,residential,"[False, True]",93.809,"LINESTRING (-3.0021734 51.1238906, -3.0020522 51.1238678, -3.0019018 51.123864, -3.0016777 51.123887, -3.0009812 51.1239596, -3.0008486 51.1239717)",,,,,,,
28568300,True,Salmon Parade,unclassified,False,22.84,"LINESTRING (-2.9988605 51.1267193, -2.9989071 51.1268441, -2.9989663 51.1269118)",,,,,,,
"[496483841, 35481279]",True,Broadway,unclassified,False,72.93100000000001,"LINESTRING (-3.0044356 51.1249562, -3.004428 51.1250864, -3.0044528 51.1251608, -3.0044866 51.1252313, -3.0044967 51.1252523, -3.0045479 51.1253535, -3.00457 51.1254186, -3.0045779 51.1254419, -3.0046056 51.1255187, -3.0046332 51.1255955)","['1', '2']",,30 mph,,,,
708741129,False,Broadway,unclassified,False,32.657000000000004,"LINESTRING (-3.0044356 51.1249562, -3.0044628 51.1248737, -3.004453 51.124802, -3.0043983 51.124724, -3.0043665 51.1246757)",1,,30 mph,,,,
30738616,False,,unclassified,True,139.44199999999998,"LINESTRING (-3.0035374 51.1255513, -3.0036281 51.1255639, -3.0037562 51.1255837, -3.0038329 51.1255946, -3.0038881 51.1255926, -3.0039412 51.1255839, -3.0039928 51.1255619, -3.0040309 51.1255371, -3.0040742 51.125483, -3.0041287 51.1253728, -3.00418 51.1252496, -3.0042206 51.1251358, -3.0042395 51.1250674, -3.00425 51.1249945, -3.0042305 51.1249353, -3.0041894 51.1248727, -3.0041533 51.1247858, -3.0041393 51.1247413, -3.0041449 51.1246933, -3.0041973 51.1246599)",,,,,,,
78068965,True,East Quay,tertiary,False,81.527,"LINESTRING (-3.0010242 51.1324227, -3.00081 51.1320996, -3.0007431 51.1319988, -3.0007089 51.1319523, -3.0006446 51.1318972, -3.0005538 51.1318562, -3.0004232 51.1318363)",,,30 mph,,,,
"[162381371, 162381366]",True,East Quay,tertiary,False,74.818,"LINESTRING (-3.0010242 51.1324227, -3.0008152 51.1318757, -3.0007935 51.1318403, -3.0007521 51.1317727)","['1', '2']",,30 mph,,,,
162381367,False,East Quay,tertiary,False,40.938,"LINESTRING (-3.0010242 51.1324227, -3.0010321 51.1324489, -3.0010962 51.1326682, -3.0011302 51.1327848)",,,30 mph,,,,
162381380,True,The Clink,tertiary,False,10.768,"LINESTRING (-3.0005463 51.131735, -3.00069 51.1316997)",1,,30 mph,,,,
162381372,True,East Quay,tertiary,False,18.458,"LINESTRING (-3.0005463 51.131735, -3.0006236 51.1316861, -3.0006637 51.1315923)",1,,30 mph,,,,
28557518,False,Salmon Parade,tertiary,True,199.08,"LINESTRING (-2.9993286 51.1274571, -2.999436 51.1277022, -2.9994916 51.1278177, -2.9995749 51.1279269, -2.9997669 51.1280945, -3.0001102 51.1283514, -3.0005836 51.1287307, -3.0008066 51.1289627)",2,,30 mph,,,,
106670249,True,Salmon Parade,tertiary,False,47.922000000000004,"LINESTRING (-2.9993286 51.1274571, -2.9992808 51.1274233, -2.999243 51.1274066, -2.9991727 51.1273831, -2.9990595 51.1273439, -2.9989057 51.1273056, -2.9988401 51.1273013, -2.9987676 51.1273176, -2.9987208 51.1273305)",,,,,,,
750656156,True,Broadway,primary,False,233.477,"LINESTRING (-2.9987208 51.1273305, -2.9985082 51.1274866, -2.9983719 51.1276028, -2.9982346 51.1277398, -2.9981179 51.1278675, -2.9978975 51.1281425, -2.9978121 51.1282594, -2.9976706 51.1284456, -2.9975846 51.1285549, -2.9974376 51.1287597, -2.9973673 51.1288693, -2.9971868 51.1291831)",2,A38,30 mph,,,,
162437184,False,West Quay Close,residential,True,18.543,"LINESTRING (-3.0036094 51.131092, -3.0036866 51.1311688, -3.0037195 51.1312419)",,,,,,,
162437185,False,West Quay Close,residential,False,129.617,"LINESTRING (-3.0036094 51.131092, -3.0033145 51.1310236, -3.0032375 51.1310084, -3.0031688 51.1309959, -3.0030969 51.1309884, -3.0025994 51.1309781, -3.0024617 51.1309738, -3.002285 51.1309723, -3.0021877 51.1309817, -3.0021246 51.1310056, -3.0020714 51.1310526, -3.0020145 51.1310703, -3.0019687 51.1310735, -3.0019348 51.1310703, -3.0019043 51.1310575, -3.0018705 51.1310256)",2,,,,,,
162437185,False,West Quay Close,residential,True,18.622,"LINESTRING (-3.0036094 51.131092, -3.0037549 51.1311326, -3.0038367 51.1311765)",2,,,,,,
26644738,False,Mount Street,tertiary,False,10.262,"LINESTRING (-3.0079952 51.1277677, -3.0080068 51.1278597)",,,30 mph,,,,
150575513,True,Penel Orlieu,tertiary,False,17.686999999999998,"LINESTRING (-3.0079952 51.1277677, -3.0079593 51.1277649, -3.0079269 51.1277548, -3.0079016 51.1277385, -3.0078863 51.1277179, -3.0078826 51.1276953, -3.0078911 51.1276732, -3.0079107 51.1276541)",1,,30 mph,,,roundabout,
162381364,False,Carvers Road,unclassified,False,4.128,"LINESTRING (-2.9998152 51.1297385, -2.9997619 51.1297224)",,,,,,,
162381364,False,Carvers Road,unclassified,True,91.321,"LINESTRING (-2.9998152 51.1297385, -2.9998556 51.1297764, -2.9998961 51.1298439, -2.9999252 51.1299129, -2.999989 51.1300683, -3.0000307 51.1301591, -3.0000548 51.1302004, -3.0000803 51.1302352, -3.0001111 51.1302601, -3.0001439 51.1302803, -3.0002092 51.130307, -3.00027 51.1303367, -3.0003043 51.1303611, -3.0003333 51.1303965, -3.0003776 51.1304552)",,,,,,,
1219373923,True,Carvers Road,tertiary,False,2.236,"LINESTRING (-3.0005284 51.1306244, -3.0005594 51.1306295)",,,30 mph,,,roundabout,
28560193,True,Carvers Road,tertiary,False,2.517,"LINESTRING (-3.0006316 51.1306987, -3.0006254 51.130721)",,,30 mph,,,roundabout,
28592994,True,Rope Walk,unclassified,False,26.951999999999998,"LINESTRING (-3.0004558 51.1307609, -3.000377 51.1307688, -3.0003218 51.1307817, -3.0002142 51.1308272, -3.0000986 51.1308414)",1,,,,,,
1219373920,True,Carvers Road,tertiary,False,10.848,"LINESTRING (-3.0004558 51.1307609, -3.0004297 51.1307479, -3.0004104 51.1307309, -3.0004019 51.1307172, -3.0003979 51.1307028, -3.0003982 51.1306896, -3.0004023 51.1306766)",,,30 mph,,,roundabout,
28593003,False,,unclassified,True,16.411,"LINESTRING (-2.9998277 51.1307332, -2.999851 51.1307739, -2.999872 51.1308092, -2.9998869 51.1308231, -2.9999089 51.1308403, -2.9999433 51.1308579)",,,,,,,
1117074699,True,Bridgwater Retail Park,unclassified,False,34.745999999999995,"LINESTRING (-2.9979634 51.132556, -2.9976851 51.1326036, -2.9974795 51.1326289)",2,,,,,,
"[1117074700, 783037631]",False,Bridgwater Retail Park,unclassified,False,23.314999999999998,"LINESTRING (-2.9979634 51.132556, -2.9980186 51.1325535, -2.9982964 51.1325388)",2,,,,,,
135342007,False,King Street,residential,False,76.564,"LINESTRING (-3.0018747 51.1284692, -3.0017296 51.1283053, -3.0014464 51.1279616, -3.0013454 51.1278667)",,,,,,,
388222438,False,Taunton Road,primary,True,24.649,"LINESTRING (-3.0012968 51.1252541, -3.0011601 51.1250497)",3,A38,30 mph,,,,
156267449,False,Malvern Court,residential,False,25.694000000000003,"LINESTRING (-3.0012968 51.1252541, -3.0014301 51.1252301, -3.0014628 51.1252531, -3.0016385 51.1252275)",,,,,,,
388222438,False,Taunton Road,primary,False,69.077,"LINESTRING (-3.0012968 51.1252541, -3.001592 51.1257227, -3.0016741 51.1258281)",3,A38,30 mph,,,,
28601597,False,Angel Place,residential,True,39.685,"LINESTRING (-3.00661 51.128333, -3.0066977 51.1283111, -3.0067695 51.1283173, -3.0068531 51.1283477, -3.0070565 51.1284905)",,,,,,,
28568341,True,Broadway,primary,False,52.309,"LINESTRING (-3.0081415 51.126811, -3.0075752 51.1265028)",2,A39,30 mph,,,,
133214244,False,Friarn Street,residential,False,13.308,"LINESTRING (-3.0081415 51.126811, -3.0079887 51.1268826)",2,,,,,,
30760408,False,Priory Court,residential,True,12.581,"LINESTRING (-3.0069218 51.1272496, -3.0068515 51.127241, -3.0067429 51.1272432)",,,,,,,
133677803,False,Priory Court,residential,False,9.566,"LINESTRING (-3.0067393 51.1273292, -3.0067429 51.1272432)",,,,,,,
133677805,False,Priory Court,residential,False,56.31599999999999,"LINESTRING (-3.0061494 51.1272318, -3.006149 51.1272162, -3.0061521 51.1271066, -3.0061563 51.1270175, -3.0061717 51.1269922, -3.0061907 51.1269715, -3.0062326 51.1269539, -3.0063094 51.1269368, -3.0064495 51.1269127, -3.0065561 51.1269068)",,,,,,,
162381377,True,The Clink,tertiary,False,11.245,"LINESTRING (-3.003949 51.1311091, -3.0038828 51.1312013)",1,,30 mph,,,,
28560091,False,Northgate,tertiary,False,36.010999999999996,"LINESTRING (-3.003949 51.1311091, -3.0039816 51.1310672, -3.0040135 51.131006, -3.0040379 51.1309494, -3.0040406 51.1309141, -3.0040464 51.1307953)",,,30 mph,,,,
146572580,False,,residential,True,27.076,"LINESTRING (-3.0098652 51.1282043, -3.0096455 51.128405)",,,,,,,
147219318,False,East Quay Mews,unclassified,True,68.322,"LINESTRING (-3.0021014 51.1327067, -3.0011302 51.1327848)",,,,,,,
147219318,False,East Quay Mews,unclassified,False,68.322,"LINESTRING (-3.0011302 51.1327848, -3.0021014 51.1327067)",,,,,,,
162381367,False,East Quay,tertiary,True,40.938,"LINESTRING (-3.0011302 51.1327848, -3.0010962 51.1326682, -3.0010321 51.1324489, -3.0010242 51.1324227)",,,30 mph,,,,
"[174673609, 162381378, 162381383]",True,The Clink,tertiary,False,177.075,"LINESTRING (-3.0004232 51.1318363, -3.0004002 51.1318388, -3.0001478 51.1318657, -2.9997555 51.1318785, -2.9991715 51.1318672, -2.9984387 51.131853, -2.998008 51.1318459, -2.9978908 51.1318445)","['1', '2']",,30 mph,,,,
563940874,False,Church Street,residential,False,19.068,"LINESTRING (-2.9977903 51.131692, -2.9978163 51.1315213)",2,,,,,,
9870884,True,East Quay,tertiary,False,14.793,"LINESTRING (-3.0007764 51.1315343, -3.0008463 51.1316599)",1,,30 mph,,,,
162381368,True,East Quay,tertiary,False,20.714,"LINESTRING (-3.0007764 51.1315343, -3.0008896 51.1316026, -3.0009861 51.1316156, -3.0010263 51.131621)",1,,30 mph,,,,
"[28373834, 28373835]",True,The Clink,tertiary,False,198.031,"LINESTRING (-3.0010263 51.131621, -3.0017081 51.1314403, -3.0018334 51.1314166, -3.0018841 51.1314154, -3.0022498 51.1313986, -3.0024477 51.1313988, -3.0026664 51.1314059, -3.0030001 51.1314215, -3.0031455 51.1314206, -3.0032988 51.1314036, -3.0034656 51.1313584, -3.0035513 51.1313258, -3.0036528 51.1312791, -3.0037195 51.1312419)",1,,30 mph,yes,,,
148394733,False,Camden Mews,residential,True,6.067,"LINESTRING (-3.0099709 51.1282184, -3.0099182 51.1282618)",,,,,,,
148394733,False,Camden Mews,residential,False,6.067,"LINESTRING (-3.0099182 51.1282618, -3.0099709 51.1282184)",,,,,,,
148394733,False,Camden Mews,residential,True,6.876,"LINESTRING (-3.0099182 51.1282618, -3.0098639 51.1283134)",,,,,,,
148394734,False,Camden Place,residential,True,36.719,"LINESTRING (-3.0099182 51.1282618, -3.0103274 51.1284694)",1,,,,2.5,,
148394733,False,Camden Mews,residential,False,6.876,"LINESTRING (-3.0098639 51.1283134, -3.0099182 51.1282618)",,,,,,,
"[148394728, 148394729, 148394727]",False,Camden Court,residential,True,44.038999999999994,"LINESTRING (-3.0093621 51.128785, -3.0094818 51.1286894, -3.0095547 51.1287279, -3.0096284 51.1287668, -3.0097355 51.1288196, -3.0098236 51.1288605)",1,,,,,,yes
150575525,True,,residential,False,31.506,"LINESTRING (-3.0089699 51.1271607, -3.0093237 51.1269847)",1,,,,,,
1246429442,True,Broadway,primary,False,8.1,"LINESTRING (-3.0089699 51.1271607, -3.0090565 51.1272092)",2,A39,30 mph,,,,
1032713383,True,West Street,residential,False,9.64,"LINESTRING (-3.0090565 51.1272092, -3.0089704 51.127277)",2,,30 mph,,,,
28568342,True,North Street,primary,False,70.003,"LINESTRING (-3.0090565 51.1272092, -3.009428 51.1274561, -3.0097624 51.1276562)",2,A39,30 mph,,,,
28568341,True,Broadway,primary,False,69.657,"LINESTRING (-3.0088838 51.1272298, -3.0081415 51.126811)",2,A39,30 mph,,,,
1246429441,True,,residential,False,9.754,"LINESTRING (-3.0088838 51.1272298, -3.0089699 51.1271607)",1,,,,,,
26644795,True,Penel Orlieu,tertiary,False,74.503,"LINESTRING (-3.0080521 51.127644, -3.0082902 51.1275628, -3.0085507 51.1274281, -3.0088 51.1272797, -3.0088192 51.1272683, -3.0088838 51.1272298)",2,,30 mph,,,,
1246429443,True,Penel Orlieu,tertiary,False,9.084999999999999,"LINESTRING (-3.0080521 51.127644, -3.0080758 51.127658, -3.0080918 51.1276758, -3.0080987 51.1276958, -3.0080957 51.1277161)",1,,30 mph,,,roundabout,
"[1219379168, 1219379167]",True,Penel Orlieu,tertiary,False,10.802,"LINESTRING (-3.0079107 51.1276541, -3.0079346 51.1276418, -3.0079631 51.1276342, -3.0079939 51.127632, -3.0080243 51.1276353, -3.0080521 51.127644)",1,,30 mph,,,roundabout,
"[152746794, 30857347]",False,Friarn Avenue,residential,True,62.801,"LINESTRING (-3.0083769 51.1245933, -3.0084688 51.12468, -3.0086022 51.124808, -3.0086199 51.1248399, -3.0086745 51.12494, -3.0087478 51.1251017)",,,,yes,,,
28577757,False,Anson Way,residential,True,68.809,"LINESTRING (-3.0086127 51.1313557, -3.0085547 51.1312818, -3.0078041 51.1315385)",,,,,,,
28577810,False,Drakes Close,residential,True,31.147,"LINESTRING (-3.0085934 51.1315622, -3.0086454 51.1316357, -3.0083619 51.1317264)",,,,,,,
"[28577723, 28577726]",False,"['Camden Road', 'Blacklands']",residential,True,376.67699999999996,"LINESTRING (-3.0075308 51.1299729, -3.0073743 51.1301107, -3.0079371 51.1303525, -3.0083384 51.1305288, -3.0083792 51.1305477, -3.0084687 51.1305713, -3.008938 51.1306766, -3.0091694 51.1307247, -3.0093958 51.1302167, -3.0097555 51.1294345, -3.0097747 51.1293827, -3.0097781 51.1293299, -3.0097919 51.1290007, -3.0097924 51.1288834, -3.0098236 51.1288605)",,,,,,,
156267449,False,Malvern Court,residential,True,25.694,"LINESTRING (-3.0016385 51.1252275, -3.0014628 51.1252531, -3.0014301 51.1252301, -3.0012968 51.1252541)",,,,,,,
388222438,False,Taunton Road,primary,False,24.649,"LINESTRING (-3.0011601 51.1250497, -3.0012968 51.1252541)",3,A38,30 mph,,,,
28373990,False,Taunton Road,primary,True,121.859,"LINESTRING (-3.0011601 51.1250497, -3.0011065 51.1249074, -3.0010302 51.1246634, -3.0008486 51.1239717)",3,A38,30 mph,,,,
388307228,False,Taunton Road,primary,True,94.79199999999999,"LINESTRING (-3.0011601 51.1250497, -3.0012443 51.1253244, -3.0013806 51.1255877, -3.0014761 51.1257802, -3.0015097 51.1258721)",1,A38,30 mph,,,,
750658466,False,Taunton Road,primary,False,12.398,"LINESTRING (-3.0016741 51.1258281, -3.0016733 51.1259396)",3,A38,30 mph,,,,
388222438,False,Taunton Road,primary,True,69.077,"LINESTRING (-3.0016741 51.1258281, -3.001592 51.1257227, -3.0012968 51.1252541)",3,A38,30 mph,,,,
750658465,True,Broadway,primary,False,195.786,"LINESTRING (-3.0016741 51.1258281, -3.0018326 51.1258219, -3.0023383 51.1257836, -3.0026295 51.1257681, -3.0035832 51.1257117, -3.0038868 51.1256937, -3.0042435 51.1256545, -3.0044563 51.1256194)",2,A39,30 mph,,,,
157461639,False,Taunton Road,primary,True,13.663,"LINESTRING (-3.0015097 51.1258721, -3.0016733 51.1259396)",1,A38,30 mph,,,,
385026296,True,Broadway,primary,False,12.472999999999999,"LINESTRING (-3.0015097 51.1258721, -3.001591 51.1258506, -3.0016741 51.1258281)",2,A39,30 mph,,,,
388307228,False,Taunton Road,primary,False,94.792,"LINESTRING (-3.0015097 51.1258721, -3.0014761 51.1257802, -3.0013806 51.1255877, -3.0012443 51.1253244, -3.0011601 51.1250497)",1,A38,30 mph,,,,
157461639,False,Taunton Road,primary,False,13.663,"LINESTRING (-3.0016733 51.1259396, -3.0015097 51.1258721)",1,A38,30 mph,,,,
750658466,False,Taunton Road,primary,True,12.398,"LINESTRING (-3.0016733 51.1259396, -3.0016741 51.1258281)",3,A38,30 mph,,,,
4905443,False,Taunton Road,tertiary,False,71.46199999999999,"LINESTRING (-3.0016733 51.1259396, -3.001773 51.1260868, -3.0018348 51.1261695, -3.0019886 51.1263653, -3.0019984 51.1263783, -3.0021064 51.1265218)",,,,,,,
7997190,True,Broadway,primary,False,51.367999999999995,"LINESTRING (-3.0016733 51.1259396, -3.0014443 51.1260194, -3.0010326 51.126167)",2,A38,30 mph,,,,
157472353,False,,residential,True,9.448,"LINESTRING (-2.999668 51.1245422, -2.9995462 51.1245793)",,,,,,,
157472354,False,,residential,False,8.07,"LINESTRING (-2.9994307 51.1249954, -2.9994046 51.1250661)",,,,,,,
28566047,False,Turner Close,residential,False,32.989,"LINESTRING (-2.9994307 51.1249954, -2.9994874 51.1250167, -2.9998935 51.1250296)",,,,,,,
28566047,False,Turner Close,residential,True,49.778,"LINESTRING (-2.9994307 51.1249954, -2.9994129 51.1249604, -2.9994086 51.1249342, -2.9994189 51.1249076, -2.9995427 51.1247943, -2.9995594 51.1247416, -2.9995683 51.1246819, -2.9995695 51.1246078, -2.9995462 51.1245793)",,,,,,,
157472354,False,,residential,True,8.07,"LINESTRING (-2.9994046 51.1250661, -2.9994307 51.1249954)",,,,,,,
158296656,True,Salmon Parade,unclassified,False,11.842,"LINESTRING (-2.9989663 51.1269118, -2.9990312 51.1270102)",1,,,,,,
750656157,True,Salmon Parade,unclassified,False,13.003,"LINESTRING (-2.9989663 51.1269118, -2.9990544 51.1269351, -2.9991447 51.1269406)",,,,,,,
123651107,True,Cranleigh Gardens,residential,False,78.06200000000001,"LINESTRING (-2.9988313 51.1269695, -2.9987658 51.126906, -2.9987134 51.1268817, -2.9985322 51.1268576, -2.9981347 51.1267991, -2.9978007 51.1267612)",,,,,,,
750656158,True,Salmon Parade,unclassified,False,27.977,"LINESTRING (-2.9988313 51.1269695, -2.9988255 51.1269044, -2.9988605 51.1267193)",,,,,,,
750656154,True,Broadway,primary,False,11.074,"LINESTRING (-2.9990312 51.1270102, -2.9991447 51.1269406)",2,A38,30 mph,,,,
750656155,True,Salmon Parade,unclassified,False,8.941,"LINESTRING (-2.9990312 51.1270102, -2.9990835 51.1270836)",1,,,,,,
158891941,False,Prices Lane,unclassified,True,58.574,"LINESTRING (-2.9979034 51.1262395, -2.9979049 51.1263392, -2.9978214 51.1266673, -2.9978007 51.1267612)",,,,,,,
123724632,True,Carvers Road,unclassified,False,21.557,"LINESTRING (-3.0003776 51.1304552, -3.0005284 51.1306244)",1,,,,,,
162381364,False,Carvers Road,unclassified,False,91.321,"LINESTRING (-3.0003776 51.1304552, -3.0003333 51.1303965, -3.0003043 51.1303611, -3.00027 51.1303367, -3.0002092 51.130307, -3.0001439 51.1302803, -3.0001111 51.1302601, -3.0000803 51.1302352, -3.0000548 51.1302004, -3.0000307 51.1301591, -2.999989 51.1300683, -2.9999252 51.1299129, -2.9998961 51.1298439, -2.9998556 51.1297764, -2.9998152 51.1297385)",,,,,,,
123724634,True,East Quay,tertiary,False,18.092,"LINESTRING (-3.0007547 51.1305555, -3.0006922 51.1306282, -3.0006316 51.1306987)",1,,30 mph,,,,
162381374,False,East Quay,tertiary,False,95.29500000000002,"LINESTRING (-3.0007547 51.1305555, -3.0007715 51.1305208, -3.0008174 51.130387, -3.000869 51.1301512, -3.0009279 51.1299134, -3.0009507 51.1297087)",2,,30 mph,,,,
28593003,False,,unclassified,False,11.278000000000002,"LINESTRING (-3.0000986 51.1308414, -3.0000471 51.1308566, -2.9999854 51.1308616, -2.9999433 51.1308579)",,,,,,,
162381376,True,Rope Walk,unclassified,False,28.282000000000004,"LINESTRING (-3.0000986 51.1308414, -3.0001678 51.1307832, -3.0003239 51.1307111, -3.0004023 51.1306766)",2,,,,,,
"[836181144, 162381373]",True,East Quay,tertiary,False,92.713,"LINESTRING (-3.0006637 51.1315923, -3.0006296 51.1313504, -3.0006171 51.1312616, -3.0005938 51.1311135, -3.0005727 51.1309671, -3.0005349 51.1308683, -3.0005157 51.1308174, -3.0004985 51.1307845, -3.0004867 51.1307687)","['1', '2']",,30 mph,,,,
162381369,True,East Quay,tertiary,False,18.792,"LINESTRING (-3.0010497 51.1316606, -3.0010155 51.1316825, -3.000946 51.1317271, -3.0009099 51.1317996)",1,,,,,,
162381384,True,The Clink,tertiary,False,14.113000000000001,"LINESTRING (-3.0010497 51.1316606, -3.0010125 51.1316744, -3.0008756 51.1317252)",1,,30 mph,,,,
9870884,True,East Quay,tertiary,False,7.543,"LINESTRING (-3.0008463 51.1316599, -3.0008756 51.1317252)",1,,30 mph,,,,
162381380,True,The Clink,tertiary,False,13.283999999999999,"LINESTRING (-3.0008463 51.1316599, -3.0009923 51.1316283, -3.0010263 51.131621)",1,,30 mph,,,,
162381380,True,The Clink,tertiary,False,11.77,"LINESTRING (-3.00069 51.1316997, -3.0008463 51.1316599)",1,,30 mph,,,,
836181142,True,East Quay,tertiary,False,12.083,"LINESTRING (-3.00069 51.1316997, -3.0006637 51.1315923)",1,,30 mph,,,,
802709045,True,East Quay,tertiary,False,8.612,"LINESTRING (-3.0008756 51.1317252, -3.0009099 51.1317996)",1,,30 mph,,,,
836181143,True,The Clink,tertiary,False,10.107,"LINESTRING (-3.0008756 51.1317252, -3.0007521 51.1317727)",1,,30 mph,,,,
836181142,True,East Quay,tertiary,False,9.201,"LINESTRING (-3.0007521 51.1317727, -3.00069 51.1316997)",1,,30 mph,,,,
802709046,True,The Clink,tertiary,False,24.058999999999997,"LINESTRING (-3.0007521 51.1317727, -3.0006551 51.1317978, -3.0004232 51.1318363)",1,,30 mph,,,,
162381385,True,The Leggar,unclassified,False,6.999,"LINESTRING (-2.9976675 51.1317809, -2.9977133 51.1318369)",1,,,,,,
"[8016732, 162381381]",True,The Clink,tertiary,False,201.81699999999998,"LINESTRING (-2.9976675 51.1317809, -2.9981213 51.1317911, -2.9986754 51.1318162, -2.9992152 51.131823, -2.9995175 51.1318228, -3.0000752 51.1317962, -3.0005463 51.131735)","['1', '3']",,30 mph,,,,
802709045,True,East Quay,tertiary,False,69.79299999999999,"LINESTRING (-3.0009099 51.1317996, -3.0009116 51.1318259, -3.0009177 51.131924, -3.0010242 51.1324227)",1,,30 mph,,,,
162381383,True,The Clink,tertiary,False,14.325,"LINESTRING (-2.9976003 51.1318327, -2.997397 51.1318148)",1,,30 mph,,,,
162381388,True,The Leggar,unclassified,False,7.427,"LINESTRING (-2.9976003 51.1318327, -2.9976675 51.1317809)",1,,,,,,
162381383,True,The Clink,tertiary,False,7.899,"LINESTRING (-2.9977133 51.1318369, -2.9976003 51.1318327)",1,,30 mph,,,,
162381385,True,The Leggar,unclassified,False,3.638,"LINESTRING (-2.9977133 51.1318369, -2.9977262 51.1318686)",1,,,,,,
162381383,True,The Clink,tertiary,False,12.414,"LINESTRING (-2.9978908 51.1318445, -2.9977133 51.1318369)",1,,30 mph,,,,
