osmid,lanes,ref,highway,maxspeed,junction,oneway,reversed,length,geometry,name,width,access,bridge
76617985,,,residential,,,False,False,25.706,"LINESTRING (-5.0574248 50.2628754, -5.0572139 50.2626876)",St. Dominic Street,,,
76617980,,,residential,,,False,True,77.941,"LINESTRING (-5.0574248 50.2628754, -5.0574482 50.2628624, -5.0575068 50.2628463, -5.0575729 50.2628348, -5.057631 50.262826, -5.0577022 50.2628211, -5.057792 50.2628168, -5.0578362 50.2628206, -5.0578778 50.2628294, -5.0579308 50.262843, -5.0579636 50.2628489, -5.0580012 50.2628511, -5.0580547 50.2628509, -5.0583498 50.2628321, -5.058429 50.2628296, -5.058494 50.2628276)",St Dominic Square,,,
76617985,,,residential,,,False,True,73.93700000000001,"LINESTRING (-5.0574248 50.2628754, -5.057972 50.263395, -5.0580042 50.2634276)",St. Dominic Street,,,
76618041,,,residential,20 mph,,False,False,22.184,"LINESTRING (-5.0492436 50.2601066, -5.0494336 50.2599869, -5.0494638 50.2599653)",Newham Road,,,
1049735202,,,residential,20 mph,,False,False,43.814,"LINESTRING (-5.0492436 50.2601066, -5.049164 50.2601579, -5.0491431 50.260171, -5.0491373 50.2601767, -5.049123 50.2601907, -5.0491103 50.2602117, -5.0491056 50.2602314, -5.049113 50.2602469, -5.0491264 50.2602614, -5.0491559 50.2602854, -5.0491881 50.2603059, -5.0492799 50.2603579, -5.0492927 50.2603643, -5.0493061 50.2603695, -5.0493175 50.260372, -5.0493738 50.260384)",Newham Road,,,
"[1049735202, 76618098]",,,residential,20 mph,,False,True,263.133,"LINESTRING (-5.0492436 50.2601066, -5.04894 50.2599112, -5.0488588 50.259864, -5.048779 50.2598152, -5.0487019 50.2597646, -5.0486315 50.2597119, -5.0485598 50.2596608, -5.048488 50.2596094, -5.0484263 50.2595644, -5.0483521 50.2595024, -5.048309 50.2594589, -5.0482302 50.259376, -5.0481675 50.2593089, -5.0481011 50.2592347, -5.0480414 50.2591618, -5.0479944 50.259097, -5.0479871 50.2590817, -5.0479851 50.2590641, -5.0479905 50.2590491, -5.0480019 50.2590341, -5.0480226 50.2590234, -5.0480473 50.259018, -5.0491523 50.2588463, -5.0492149 50.258839, -5.0492699 50.2588335, -5.0493225 50.2588332, -5.0493644 50.2588403, -5.0494006 50.2588523, -5.0494529 50.2588729, -5.0495027 50.2588964)","['Newham Road', 'Barrack Lane']",,,
76618027,,,residential,,,False,False,25.529,"LINESTRING (-5.0509523 50.2590928, -5.0509684 50.2591057, -5.0509798 50.2591198, -5.0509885 50.2591357, -5.0509925 50.2591507, -5.0509991 50.2593158)",,,,
76618098,,,residential,20 mph,,False,False,107.26199999999997,"LINESTRING (-5.0509523 50.2590928, -5.0509315 50.2590842, -5.0509033 50.2590791, -5.0508678 50.2590748, -5.0507055 50.2590706, -5.0502044 50.2590575, -5.050147 50.2590547, -5.0500833 50.2590487, -5.0500162 50.2590399, -5.0499518 50.2590294, -5.0498814 50.2590161, -5.0498157 50.2590019, -5.0497567 50.2589878, -5.0496823 50.2589659, -5.0496273 50.2589475, -5.0495789 50.2589275, -5.0495027 50.2588964)",Barrack Lane,,,
76618098,,,residential,20 mph,,False,True,222.79799999999997,"LINESTRING (-5.0509523 50.2590928, -5.0510093 50.2590958, -5.0511098 50.2590997, -5.0511575 50.2591001, -5.0512064 50.2590993, -5.0513097 50.2590961, -5.0513653 50.2590967, -5.0514063 50.2590997, -5.0515149 50.2591143, -5.0517603 50.2591288, -5.0518701 50.2591334, -5.0518988 50.2591346, -5.0521492 50.2591451, -5.0525965 50.2591627, -5.0527883 50.259167, -5.0528459 50.2591691, -5.0528902 50.2591707, -5.0528971 50.259171, -5.0529479 50.2591728, -5.0531121 50.2591786, -5.0531245 50.259179, -5.0532448 50.2591832, -5.0532597 50.2591837, -5.0532702 50.2591842, -5.0534495 50.2591928, -5.0535178 50.2591961, -5.05367 50.259201, -5.0537204 50.2592028, -5.0537465 50.2592039, -5.0538531 50.259205, -5.0538766 50.2592052, -5.0539181 50.2592056, -5.0540525 50.2592094, -5.0540784 50.2592101)",Barrack Lane,,,
"[76618098, 1049735202]",,,residential,20 mph,,False,False,263.13300000000004,"LINESTRING (-5.0495027 50.2588964, -5.0494529 50.2588729, -5.0494006 50.2588523, -5.0493644 50.2588403, -5.0493225 50.2588332, -5.0492699 50.2588335, -5.0492149 50.258839, -5.0491523 50.2588463, -5.0480473 50.259018, -5.0480226 50.2590234, -5.0480019 50.2590341, -5.0479905 50.2590491, -5.0479851 50.2590641, -5.0479871 50.2590817, -5.0479944 50.259097, -5.0480414 50.2591618, -5.0481011 50.2592347, -5.0481675 50.2593089, -5.0482302 50.259376, -5.048309 50.2594589, -5.0483521 50.2595024, -5.0484263 50.2595644, -5.048488 50.2596094, -5.0485598 50.2596608, -5.0486315 50.2597119, -5.0487019 50.2597646, -5.048779 50.2598152, -5.0488588 50.259864, -5.04894 50.2599112, -5.0492436 50.2601066)","['Newham Road', 'Barrack Lane']",,,
76618098,,,residential,20 mph,,False,True,107.26199999999999,"LINESTRING (-5.0495027 50.2588964, -5.0495789 50.2589275, -5.0496273 50.2589475, -5.0496823 50.2589659, -5.0497567 50.2589878, -5.0498157 50.2590019, -5.0498814 50.2590161, -5.0499518 50.2590294, -5.0500162 50.2590399, -5.0500833 50.2590487, -5.050147 50.2590547, -5.0502044 50.2590575, -5.0507055 50.2590706, -5.0508678 50.2590748, -5.0509033 50.2590791, -5.0509315 50.2590842, -5.0509523 50.2590928)",Barrack Lane,,,
76618110,,,residential,20 mph,,False,True,35.018,"LINESTRING (-5.0531656 50.2600605, -5.0531531 50.2600705, -5.0530289 50.2601695, -5.0529504 50.2602377, -5.0528631 50.260309)",Chapel Row,,,
"[76618044, 76618031]",,,residential,20 mph,,False,False,50.39,"LINESTRING (-5.0503966 50.2597021, -5.0505028 50.2596303, -5.0505481 50.2596033, -5.0505801 50.2595901, -5.0506177 50.2595798, -5.0506559 50.259573, -5.0506935 50.2595682, -5.0507739 50.2595635, -5.0508602 50.2595625, -5.0510282 50.2595689)","[""St Aubyn's Road"", 'Strangways Terrace']",,,
76618031,,,residential,20 mph,,False,True,105.20700000000001,"LINESTRING (-5.0503966 50.2597021, -5.0503287 50.2597457, -5.049886 50.2600303, -5.0498144 50.2600763, -5.0496192 50.2602018, -5.0493995 50.2603536, -5.0493805 50.260375, -5.0493738 50.260384)",St Aubyn's Road,,,
76618090,,,residential,20 mph,,False,True,101.34800000000001,"LINESTRING (-5.0503966 50.2597021, -5.0504353 50.2597181, -5.0510019 50.2599549, -5.0512507 50.2600604, -5.0515655 50.2602224)",Carclew Street,,,
76618027,,,residential,,,False,True,28.220000000000002,"LINESTRING (-5.0510282 50.2595689, -5.0510267 50.2595481, -5.0509991 50.2593158)",,,,
76618044,,,residential,20 mph,,False,False,247.176,"LINESTRING (-5.0510282 50.2595689, -5.0511467 50.2595755, -5.0520962 50.2596278, -5.0521358 50.2596264, -5.0524711 50.2596385, -5.0525355 50.2596711, -5.052697 50.2596827, -5.0527231 50.2596846, -5.0528332 50.2596904, -5.0537907 50.2597412, -5.0539778 50.2597514, -5.0541797 50.2597624, -5.0542105 50.2597642, -5.0542413 50.259768, -5.0542709 50.2597747, -5.0543003 50.2597841, -5.0543419 50.2598013, -5.0543868 50.2598184, -5.0544424 50.2598441)",Strangways Terrace,,,
"[76618044, 76618031]",,,residential,20 mph,,False,True,50.39,"LINESTRING (-5.0510282 50.2595689, -5.0508602 50.2595625, -5.0507739 50.2595635, -5.0506935 50.2595682, -5.0506559 50.259573, -5.0506177 50.2595798, -5.0505801 50.2595901, -5.0505481 50.2596033, -5.0505028 50.2596303, -5.0503966 50.2597021)","[""St Aubyn's Road"", 'Strangways Terrace']",,,
76618060,,,residential,,,False,False,104.21600000000001,"LINESTRING (-5.0575277 50.2596057, -5.0575483 50.2596308, -5.0575753 50.2596634, -5.0576089 50.2596986, -5.0576323 50.2597187, -5.0576625 50.2597367, -5.0577007 50.259756, -5.0577403 50.2597706, -5.0577859 50.2597817, -5.0578375 50.2597899, -5.0578952 50.2597886, -5.0580023 50.2597781, -5.0580902 50.2597685, -5.0581191 50.2597663, -5.058146 50.259768, -5.0581708 50.2597714, -5.058205 50.2597774, -5.0582445 50.2597873, -5.0584196 50.2598478, -5.0584497 50.2598593, -5.0584779 50.2598718, -5.0585141 50.2598898, -5.0585584 50.2599108, -5.0586093 50.2599318, -5.0586804 50.2599575, -5.0587677 50.2599835)",Observer Close,,,
"[183484154, 183484158]",,,residential,,,False,False,111.696,"LINESTRING (-5.0575277 50.2596057, -5.0575981 50.259585, -5.0576511 50.2595665, -5.0577002 50.2595453, -5.0577624 50.2595164, -5.0578101 50.2594912, -5.0578504 50.2594643, -5.0579406 50.2594069, -5.0580911 50.2592956, -5.0582728 50.2591141, -5.058521 50.2588495)","['Daniell Road', 'Albert Place']",,,
"[183484158, 40993799]",,,residential,,,False,True,186.59799999999998,"LINESTRING (-5.0575277 50.2596057, -5.0574826 50.259615, -5.0574351 50.2596237, -5.0573886 50.2596295, -5.057344 50.2596334, -5.0572957 50.2596351, -5.0572018 50.2596351, -5.0569901 50.2596287, -5.0568109 50.2596193, -5.0565273 50.2596008, -5.0560592 50.2595674, -5.055449 50.2595254, -5.0551239 50.2595015, -5.0550913 50.2594964, -5.0550618 50.2594896, -5.055039 50.2594825, -5.0550189 50.2594757, -5.054991 50.2594636, -5.0549439 50.2594421)","['Daniell Street', 'Albert Place']",,,
76712641,,,residential,,,False,True,118.83899999999997,"LINESTRING (-5.0509407 50.2660776, -5.0504539 50.2657052, -5.05042 50.2656747, -5.0503922 50.2656449, -5.0503743 50.2656156, -5.050362 50.2655832, -5.0502994 50.26537, -5.0502655 50.2653307, -5.0502213 50.265302, -5.0501608 50.2652842, -5.0500872 50.2652743, -5.0500036 50.2652679)",Truro Vean Terrace,,,
55065892,,,residential,20 mph,,False,False,39.538,"LINESTRING (-5.0494038 50.2662826, -5.049056 50.2665601)",Campfield Hill,,,
55065892,,,residential,20 mph,,False,True,34.638999999999996,"LINESTRING (-5.0494038 50.2662826, -5.0495211 50.2662024, -5.0496253 50.2661315, -5.0497261 50.2660493)",Campfield Hill,,,
76712747,,,residential,,,False,True,163.817,"LINESTRING (-5.0494038 50.2662826, -5.0490974 50.2661176, -5.0489158 50.2660761, -5.0472329 50.2658779)",Prospect Place,,,
1047504989,,,residential,,,False,True,8.813,"LINESTRING (-5.0452419 50.2629479, -5.0452875 50.2628742)",Waterloo,,,
76712608,,,residential,,,False,True,99.048,"LINESTRING (-5.0452419 50.2629479, -5.0458033 50.263122, -5.0457977 50.2631728, -5.0457693 50.2633078, -5.0457416 50.2633845, -5.0457156 50.2634227, -5.0456274 50.2635134, -5.0455634 50.2635793)",Waterloo,,,
1047504989,,,residential,,,False,False,36.644,"LINESTRING (-5.0452419 50.2629479, -5.0452058 50.2629858, -5.0449853 50.2632337)",Waterloo,,,
37345472,,,tertiary,30 mph,,False,True,17.381,"LINESTRING (-5.0455634 50.2635793, -5.0458021 50.2636132)",St Clement's Hill,,,
76712608,,,residential,,,False,False,99.048,"LINESTRING (-5.0455634 50.2635793, -5.0456274 50.2635134, -5.0457156 50.2634227, -5.0457416 50.2633845, -5.0457693 50.2633078, -5.0457977 50.2631728, -5.0458033 50.263122, -5.0452419 50.2629479)",Waterloo,,,
55065880,,,tertiary,20 mph,,False,False,38.885000000000005,"LINESTRING (-5.047339 50.2653958, -5.0472951 50.2655695, -5.0472626 50.265742)",Mitchell Hill,,,
55065880,,,tertiary,20 mph,,False,True,56.601000000000006,"LINESTRING (-5.047339 50.2653958, -5.047397 50.2652335, -5.0474668 50.2650723, -5.0475056 50.2649892, -5.0475579 50.2649072)",Mitchell Hill,,,
76712698,,,residential,,,False,False,196.208,"LINESTRING (-5.047339 50.2653958, -5.0484881 50.2654782, -5.0485094 50.2654797, -5.0499883 50.26584)",Rosewin Row,,,
76712755,,,residential,20 mph,,False,False,54.758,"LINESTRING (-5.0468265 50.2645174, -5.0467211 50.2644797, -5.046646 50.2644568, -5.0464589 50.2644023, -5.0462886 50.2643663, -5.0461123 50.264339)",James Place,,,
76712755,,,residential,20 mph,,False,True,67.769,"LINESTRING (-5.0468265 50.2645174, -5.0469149 50.2645579, -5.0470026 50.2646047, -5.0471731 50.2646985, -5.0472347 50.2647406, -5.0474413 50.2648507, -5.0475579 50.2649072)",James Place,,,
76712765,,,residential,20 mph,,False,True,65.36699999999999,"LINESTRING (-5.0468265 50.2645174, -5.046508 50.2649131, -5.0464576 50.2649223, -5.0463827 50.2650206)",Whitley Close,,,
55065892,,,residential,20 mph,,False,False,63.624,"LINESTRING (-5.0500036 50.2652679, -5.0499883 50.26584)",Campfield Hill,,,
55065892,,,residential,20 mph,,False,True,31.011000000000003,"LINESTRING (-5.0500036 50.2652679, -5.0500095 50.2651551, -5.0500112 50.2651122, -5.050021 50.2650689, -5.0500484 50.2649915)",Campfield Hill,,,
76712641,,,residential,,,False,False,118.839,"LINESTRING (-5.0500036 50.2652679, -5.0500872 50.2652743, -5.0501608 50.2652842, -5.0502213 50.265302, -5.0502655 50.2653307, -5.0502994 50.26537, -5.050362 50.2655832, -5.0503743 50.2656156, -5.0503922 50.2656449, -5.05042 50.2656747, -5.0504539 50.2657052, -5.0509407 50.2660776)",Truro Vean Terrace,,,
76712771,,,residential,,,False,True,74.815,"LINESTRING (-5.0460212 50.2662863, -5.0469976 50.2665376)",Alverton Terrace,,,
76712703,,,residential,,,False,True,89.325,"LINESTRING (-5.045732 50.266644, -5.0468826 50.2669671)",Broad Street,,,
55065880,,,tertiary,20 mph,,False,False,30.035,"LINESTRING (-5.0472329 50.2658779, -5.0471472 50.2661424)",Mitchell Hill,,,
55065880,,,tertiary,20 mph,,False,True,10.73,"LINESTRING (-5.0472329 50.2658779, -5.0472523 50.2657822)",Mitchell Hill,,,
76712747,,,residential,,,False,False,163.817,"LINESTRING (-5.0472329 50.2658779, -5.0489158 50.2660761, -5.0490974 50.2661176, -5.0494038 50.2662826)",Prospect Place,,,
55065892,,,residential,20 mph,,False,False,34.639,"LINESTRING (-5.0497261 50.2660493, -5.0496253 50.2661315, -5.0495211 50.2662024, -5.0494038 50.2662826)",Campfield Hill,,,
55065892,,,residential,20 mph,,False,True,30.314,"LINESTRING (-5.0497261 50.2660493, -5.0499343 50.2659558, -5.0500031 50.2659004, -5.0500201 50.2658627)",Campfield Hill,,,
76712618,,,residential,,,False,False,178.838,"LINESTRING (-5.0497261 50.2660493, -5.0496284 50.2660209, -5.0495342 50.265994, -5.0472626 50.265742)",Paul's Row,,,
76712668,,,residential,20 mph,,False,True,67.824,"LINESTRING (-5.045674 50.2648808, -5.0461123 50.264339)",,,,
1047504989,,,residential,,,False,True,36.644,"LINESTRING (-5.0449853 50.2632337, -5.0452058 50.2629858, -5.0452419 50.2629479)",Waterloo,,,
114327740,2,B3284,secondary,30 mph,,False,True,64.193,"LINESTRING (-5.0579632 50.2673065, -5.058652 50.2676799)",Kenwyn Road,,,
"[48648538, 114327740]",2,B3284,secondary,30 mph,,False,"[False, True]",145.97,"LINESTRING (-5.0579632 50.2673065, -5.0573336 50.2669737, -5.0568387 50.2666895, -5.056476 50.2664825, -5.0564153 50.2664443)","['Kenwyn Road', 'Pydar Street']",,,
55065880,,,tertiary,20 mph,,False,False,4.53,"LINESTRING (-5.0472626 50.265742, -5.0472523 50.2657822)",Mitchell Hill,,,
55065880,,,tertiary,20 mph,,False,True,38.885000000000005,"LINESTRING (-5.0472626 50.265742, -5.0472951 50.2655695, -5.047339 50.2653958)",Mitchell Hill,,,
76712618,,,residential,,,False,True,178.838,"LINESTRING (-5.0472626 50.265742, -5.0495342 50.265994, -5.0496284 50.2660209, -5.0497261 50.2660493)",Paul's Row,,,
55065892,,,residential,20 mph,,False,False,3.388,"LINESTRING (-5.0499883 50.26584, -5.0500201 50.2658627)",Campfield Hill,,,
55065892,,,residential,20 mph,,False,True,63.624,"LINESTRING (-5.0499883 50.26584, -5.0500036 50.2652679)",Campfield Hill,,,
76712698,,,residential,,,False,True,196.208,"LINESTRING (-5.0499883 50.26584, -5.0485094 50.2654797, -5.0484881 50.2654782, -5.047339 50.2653958)",Rosewin Row,,,
76712668,,,residential,20 mph,,False,False,67.824,"LINESTRING (-5.0461123 50.264339, -5.045674 50.2648808)",,,,
76712755,,,residential,20 mph,,False,False,59.951,"LINESTRING (-5.0461123 50.264339, -5.046068 50.2643321, -5.046019 50.2643278, -5.0459195 50.264319, -5.0457233 50.264302, -5.0455334 50.264281, -5.0454973 50.2642738, -5.0454665 50.2642665, -5.045435 50.2642575, -5.0454135 50.2642485, -5.045382 50.2642356, -5.0453548 50.2642205, -5.0453179 50.2641963)",James Place,,,
76712755,,,residential,20 mph,,False,True,54.758,"LINESTRING (-5.0461123 50.264339, -5.0462886 50.2643663, -5.0464589 50.2644023, -5.046646 50.2644568, -5.0467211 50.2644797, -5.0468265 50.2645174)",James Place,,,
"[427802568, 76618059]",,,residential,,,False,"[False, True]",85.691,"LINESTRING (-5.0555262 50.2604538, -5.0555426 50.2604784, -5.0555563 50.2605024, -5.0555737 50.2605294, -5.0555912 50.2605478, -5.0556515 50.2605928, -5.0558428 50.2606994, -5.0558755 50.2607308, -5.0559128 50.2607521, -5.0559372 50.260766, -5.0559922 50.2607887, -5.0562054 50.2609053, -5.0563861 50.2609738)",Tresawya Drive,,,
76618059,,,residential,,,False,True,54.035,"LINESTRING (-5.0555262 50.2604538, -5.0554939 50.2604578, -5.0554638 50.2604591, -5.0554356 50.2604569, -5.0554135 50.2604501, -5.0553857 50.2604389, -5.0551971 50.2603688, -5.0550093 50.260299, -5.0549672 50.2602771, -5.0549407 50.2602567, -5.0549166 50.2602361, -5.0548957 50.2602144)",Tresawya Drive,,,
491146125,,,residential,,,False,False,109.71599999999998,"LINESTRING (-5.0555262 50.2604538, -5.0555643 50.2604419, -5.0555931 50.2604266, -5.0556207 50.2604063, -5.0556434 50.260382, -5.0557547 50.2602398, -5.0557669 50.2602229, -5.055787 50.260201, -5.055811 50.2601849, -5.0558379 50.2601736, -5.0558755 50.2601671, -5.0559144 50.2601642, -5.0559499 50.2601671, -5.0559887 50.2601733, -5.0563589 50.2602522, -5.0563864 50.2602578, -5.0564015 50.2602604, -5.0564196 50.260261, -5.0564394 50.2602606, -5.0564695 50.2602586, -5.0565768 50.2602513, -5.0566884 50.2602429, -5.0568035 50.2602361)",Tresawya Drive,,,
147580666,,,tertiary,30 mph,,False,False,58.106,"LINESTRING (-5.0548094 50.2650978, -5.0550033 50.2650001, -5.0551571 50.2649255, -5.0552359 50.2648967, -5.0553182 50.2648666, -5.0554683 50.264823, -5.0554929 50.2648158)",Union Street,,,
147580666,,,tertiary,30 mph,,False,True,36.946,"LINESTRING (-5.0548094 50.2650978, -5.0547148 50.2651473, -5.0545023 50.265271, -5.0544237 50.2653203)",Union Street,,,
164924625,,,residential,,,False,True,45.510000000000005,"LINESTRING (-5.0548094 50.2650978, -5.0547791 50.2650746, -5.0546757 50.2649897, -5.054649 50.2649664, -5.0546189 50.2649334, -5.0546101 50.264915, -5.0546075 50.2648961, -5.0546148 50.2648691, -5.0546276 50.2648421, -5.054653 50.2647935, -5.0546892 50.2647389)",Williams Court,,,
76712782,,,residential,,,False,True,79.199,"LINESTRING (-5.0459701 50.267344, -5.0458489 50.2675275, -5.0465689 50.2677543)",Alverton Court,,,
55065880,,,tertiary,20 mph,,False,False,7.493,"LINESTRING (-5.0471472 50.2661424, -5.04712 50.2662075)",Mitchell Hill,,,
55065880,,,tertiary,20 mph,,False,True,30.035,"LINESTRING (-5.0471472 50.2661424, -5.0472329 50.2658779)",Mitchell Hill,,,
177232307,,,residential,,,False,False,144.237,"LINESTRING (-5.0471472 50.2661424, -5.0479559 50.2662584, -5.0482392 50.266317, -5.0488658 50.2664866, -5.049056 50.2665601)",,,,
55065843,,,residential,20 mph,,False,True,3.604,"LINESTRING (-5.0480638 50.2672897, -5.0480953 50.2672643)",Carvoza Road,,,
58672084,,,residential,,,False,True,40.536,"LINESTRING (-5.0480638 50.2672897, -5.048514 50.2675135)",,,,
188037079,,,residential,,,False,False,45.724,"LINESTRING (-5.0455726 50.2646312, -5.0452144 50.2645271, -5.0451983 50.2645207, -5.0451829 50.2645134, -5.045156 50.2644954, -5.0450595 50.2644461, -5.0450192 50.2644281)",Benallack Court,,,
188037081,,,residential,,,False,False,32.147000000000006,"LINESTRING (-5.0469997 50.2655804, -5.0467976 50.2655013, -5.0466933 50.2656217)",Agar Court,,,
46831521,,,residential,,,False,True,43.897000000000006,"LINESTRING (-5.0466933 50.2656217, -5.046988 50.2657196, -5.0471529 50.2657719, -5.0471858 50.2657787, -5.0472173 50.2657813, -5.0472523 50.2657822)",Agar Road,,,
188037081,,,residential,,,False,True,32.147000000000006,"LINESTRING (-5.0466933 50.2656217, -5.0467976 50.2655013, -5.0469997 50.2655804)",Agar Court,,,
188037079,,,residential,,,False,True,45.724000000000004,"LINESTRING (-5.0450192 50.2644281, -5.0450595 50.2644461, -5.045156 50.2644954, -5.0451829 50.2645134, -5.0451983 50.2645207, -5.0452144 50.2645271, -5.0455726 50.2646312)",Benallack Court,,,
188039298,,,residential,,,False,False,32.906,"LINESTRING (-5.0470913 50.2642305, -5.0472684 50.2640347, -5.047323 50.2639743)",St Pirans Close,,,
48648541,2,B3284,secondary,30 mph,,False,False,27.466,"LINESTRING (-5.049042 50.2644954, -5.0492489 50.2645792, -5.0493684 50.2646276)",St Clement Street,,,
48648541,2,B3284,secondary,30 mph,,False,True,71.14699999999999,"LINESTRING (-5.049042 50.2644954, -5.0485977 50.2643364, -5.0483729 50.2642703, -5.0481465 50.2642116)",St Clement Street,,,
188039961,,,residential,,,False,True,44.489000000000004,"LINESTRING (-5.049042 50.2644954, -5.0488728 50.2646579, -5.048596 50.2645546)",Kemp Close,,,
188039961,,,residential,,,False,False,44.489000000000004,"LINESTRING (-5.048596 50.2645546, -5.0488728 50.2646579, -5.049042 50.2644954)",Kemp Close,,,
188040580,,,residential,,,False,False,9.727,"LINESTRING (-5.0559487 50.2625981, -5.0560262 50.262526)",Cuth Avallon,,,
188040580,,,residential,,,False,True,31.73,"LINESTRING (-5.0562579 50.2622821, -5.0560262 50.262526)",Cuth Avallon,,,
"[1044592192, 188040577]",,,tertiary,,,False,False,103.49999999999999,"LINESTRING (-5.0562579 50.2622821, -5.0561902 50.2622566, -5.0560641 50.2622092, -5.0558822 50.2621408, -5.0557638 50.262094, -5.0556428 50.262049, -5.0555157 50.2620023, -5.0553985 50.2619607, -5.0551872 50.2618934, -5.0549858 50.2618304)",City Road,,,
188040577,,,tertiary,,,False,True,59.86,"LINESTRING (-5.0562579 50.2622821, -5.056293 50.2622952, -5.0564582 50.2623572, -5.0564871 50.2623678, -5.0565629 50.2623955, -5.0566689 50.2624327, -5.0570018 50.2625335)",City Road,,,
188103479,,,tertiary,,,True,False,7.106,"LINESTRING (-5.0489697 50.2604521, -5.0490695 50.2604558)",Fairmantle Street,,,
26386071,3,A39,trunk,30 mph,roundabout,True,False,10.318000000000001,"LINESTRING (-5.0489697 50.2604521, -5.0490318 50.2604608, -5.0491034 50.2604858)",,,,
"[48648538, 114327740]",2,B3284,secondary,30 mph,,False,"[False, True]",145.97000000000003,"LINESTRING (-5.0564153 50.2664443, -5.056476 50.2664825, -5.0568387 50.2666895, -5.0573336 50.2669737, -5.0579632 50.2673065)","['Pydar Street', 'Kenwyn Road']",,,
48648538,2,B3284,secondary,,,False,True,89.286,"LINESTRING (-5.0564153 50.2664443, -5.0561281 50.2662637, -5.0556207 50.266113, -5.0553567 50.2660306)",Pydar Street,,,
188390968,,,residential,,,False,True,109.68100000000001,"LINESTRING (-5.0564153 50.2664443, -5.0566692 50.2662785, -5.0573534 50.2660068, -5.0575645 50.2659781, -5.0577223 50.2659897)",Hendra Lane,,,
188390967,,,residential,,,False,False,72.754,"LINESTRING (-5.0530568 50.2670562, -5.0520633 50.2668987)",Daubuz Court,,,
55065845,,,residential,,,False,False,12.008,"LINESTRING (-5.0506394 50.2673974, -5.0504706 50.2674018)",Elm Court,,,
188860396,,,residential,,,False,False,29.533,"LINESTRING (-5.0506394 50.2673974, -5.0510548 50.2674034)",Elm Court,,,
55065845,,,residential,,,False,True,52.175,"LINESTRING (-5.0506394 50.2673974, -5.0506934 50.2673044, -5.0508055 50.2672216, -5.051036 50.2671544, -5.05115 50.267088)",Elm Court,,,
188860396,,,residential,,,False,True,29.533,"LINESTRING (-5.0510548 50.2674034, -5.0506394 50.2673974)",Elm Court,,,
202105314,,,residential,,,False,False,58.726,"LINESTRING (-5.0506344 50.2670806, -5.0506505 50.2669449, -5.0508009 50.2669088, -5.0509084 50.2669415, -5.0510749 50.2670342, -5.05115 50.267088)",Elm Court Gardens,,,
55065845,,,residential,,,False,False,52.175000000000004,"LINESTRING (-5.05115 50.267088, -5.051036 50.2671544, -5.0508055 50.2672216, -5.0506934 50.2673044, -5.0506394 50.2673974)",Elm Court,,,
55065845,,,residential,,,False,True,41.352000000000004,"LINESTRING (-5.05115 50.267088, -5.0511823 50.2670692, -5.0512191 50.2669968, -5.0512108 50.2668674, -5.0512428 50.2667306)",Elm Court,,,
202105314,,,residential,,,False,True,58.726,"LINESTRING (-5.05115 50.267088, -5.0510749 50.2670342, -5.0509084 50.2669415, -5.0508009 50.2669088, -5.0506505 50.2669449, -5.0506344 50.2670806)",Elm Court Gardens,,,
76712765,,,residential,20 mph,,False,False,65.36699999999999,"LINESTRING (-5.0463827 50.2650206, -5.0464576 50.2649223, -5.046508 50.2649131, -5.0468265 50.2645174)",Whitley Close,,,
253107568,,,tertiary,,,True,False,27.724999999999998,"LINESTRING (-5.0462776 50.2629775, -5.0462831 50.2629896, -5.0463577 50.2631528, -5.046403 50.2632129)",Malpas Road,,,
"[656531905, 295621122, 295621127, 295621133, 295621137, 46831516]",2,A39,trunk,30 mph,,True,False,335.49799999999993,"LINESTRING (-5.0464413 50.2632138, -5.0465381 50.2631965, -5.0465816 50.2631854, -5.0466235 50.2631705, -5.0466742 50.2631515, -5.0467218 50.2631262, -5.0468231 50.2630583, -5.0468647 50.2630303, -5.0475179 50.2625744, -5.0475637 50.2625424, -5.0476636 50.2624711, -5.047744 50.2624128, -5.0478235 50.2623577, -5.047904 50.2623019, -5.0479797 50.2622449, -5.0480582 50.262187, -5.0481489 50.262116, -5.0481868 50.2620873, -5.0482171 50.2620616, -5.0483056 50.2619868, -5.0483207 50.2619732, -5.0483561 50.2619414, -5.0484557 50.2618485, -5.0485557 50.2617297, -5.0486027 50.2616679, -5.0486422 50.2616046, -5.0487072 50.261469, -5.0487396 50.2613811, -5.0487769 50.2612669, -5.0487909 50.2611521, -5.0487998 50.2610609, -5.0487938 50.2609707, -5.0487784 50.260886, -5.0487362 50.2607698)",Morlaix Avenue,,,yes
1191549365,2,,trunk,30 mph,roundabout,True,False,30.298000000000002,"LINESTRING (-5.0464413 50.2632138, -5.046584 50.2632644, -5.0466956 50.2633274, -5.0467371 50.2633954)",Trafalgar Roundabout,,,
1043450548,,,living_street,,,False,True,14.982,"LINESTRING (-5.0557524 50.261353, -5.0556225 50.2614591)",Bassett Walk,,,
