osmid,oneway,highway,maxspeed,reversed,length,geometry,lanes,ref,name,bridge,junction
"[386777337, 68195147]",False,tertiary,20 mph,True,60.269999999999996,"LINESTRING (-2.8958716 51.7065772, -2.8958178 51.7063053, -2.8957652 51.7060392)",,,,,
98608033,True,tertiary,20 mph,False,18.872,"LINESTRING (-2.9019495 51.7036109, -2.9019077 51.7036015, -2.9018719 51.7035851, -2.9018451 51.703563, -2.9018289 51.7035358, -2.9018264 51.7035069, -2.9018379 51.7034788)",,,Twyn Square,,roundabout
98608030,False,residential,20 mph,True,10.326,"LINESTRING (-2.9011653 51.7032833, -2.9010155 51.7032857)",,,Denbury Mews,,
98608046,False,residential,20 mph,True,6.651,"LINESTRING (-2.8980185 51.7065445, -2.8980844 51.7065882)",,,Sunny Side,,
98608041,False,residential,20 mph,True,31.358999999999998,"LINESTRING (-2.8974684 51.7085945, -2.8974304 51.708542, -2.8971462 51.7084028)",2,,,,
68195138,False,residential,20 mph,False,27.79,"LINESTRING (-2.8964953 51.7078516, -2.8964127 51.7078552, -2.8961145 51.707928)",2,,Wallace Close,,
68195138,False,residential,20 mph,True,73.638,"LINESTRING (-2.8964953 51.7078516, -2.8965824 51.7078601, -2.8967678 51.70789, -2.8969544 51.7079376, -2.8974469 51.7081357)",2,,Wallace Close,,
98608032,False,residential,20 mph,False,29.339000000000002,"LINESTRING (-2.8964953 51.7078516, -2.8964424 51.7078033, -2.8964384 51.7076532, -2.8965277 51.7076547)",,,Wallace Close,,
68194854,False,unclassified,20 mph,False,69.84100000000001,"LINESTRING (-2.9037772 51.7023209, -2.9033697 51.702447, -2.9033114 51.702465, -2.9029103 51.7026425)",,,,,
68194170,True,tertiary,20 mph,False,45.956,"LINESTRING (-2.9021316 51.7035433, -2.902273 51.7037268, -2.9023905 51.7039237)",,,Twyn Square,,
98608033,True,tertiary,20 mph,False,16.035,"LINESTRING (-2.9021316 51.7035433, -2.9021121 51.7035695, -2.902081 51.703591, -2.9020411 51.7036058, -2.9019959 51.7036127, -2.9019495 51.7036109)",,,Twyn Square,,roundabout
68194896,False,residential,20 mph,True,7.459,"LINESTRING (-2.9009574 51.7032291, -2.9010155 51.7032857)",,,Denbury Mews,,
98608046,False,residential,20 mph,False,6.651,"LINESTRING (-2.8980844 51.7065882, -2.8980185 51.7065445)",,,Sunny Side,,
68195142,False,residential,20 mph,False,69.69200000000001,"LINESTRING (-2.8980844 51.7065882, -2.8980681 51.7066298, -2.8980585 51.7066543, -2.8979658 51.7067616, -2.8979576 51.7068264, -2.8980005 51.7068971, -2.8980757 51.7069361, -2.8983995 51.7070598)",2,,Sunny Side,,
68195142,False,residential,20 mph,True,52.684,"LINESTRING (-2.8980844 51.7065882, -2.8983198 51.7064573, -2.898376 51.7063824, -2.8984898 51.7063346, -2.8986565 51.7062968)",2,,Sunny Side,,
232990624,True,tertiary,20 mph,False,15.288,"LINESTRING (-2.8960648 51.7066448, -2.8958716 51.7065772)",,,Monmouth Road,,
509877551,True,tertiary,20 mph,False,26.481,"LINESTRING (-2.8960648 51.7066448, -2.8957273 51.7067587)",2,,Monmouth Road,,
98608029,False,residential,20 mph,False,48.16,"LINESTRING (-2.8963082 51.7067065, -2.8961708 51.7067275, -2.8959177 51.7069609, -2.8958599 51.7070142)",2,,,,
131388207,False,primary,20 mph,True,6.157,"LINESTRING (-2.9032892 51.703554, -2.9033646 51.7035243)",2,A472,Bridge Street,,
8239982,False,primary,20 mph,False,74.389,"LINESTRING (-2.9032892 51.703554, -2.9028459 51.7037206, -2.9023905 51.7039237)",2,A472,Castle Parade,,
68194848,False,residential,30 mph,False,36.777,"LINESTRING (-2.8983027 51.7037995, -2.898137 51.7037127, -2.8980704 51.7036778, -2.8978556 51.7036277)",2,,The Meadows,,
68194848,False,residential,30 mph,True,32.601,"LINESTRING (-2.8983027 51.7037995, -2.8983494 51.703824, -2.898573 51.7039936, -2.8986002 51.7040257)",2,,The Meadows,,
802400205,False,residential,,False,26.983,"LINESTRING (-2.8983027 51.7037995, -2.898473 51.7036956, -2.8985818 51.7036293)",,,,,
802400205,False,residential,,True,26.983,"LINESTRING (-2.8985818 51.7036293, -2.898473 51.7036956, -2.8983027 51.7037995)",,,,,
1035228670,False,residential,20 mph,False,13.331,"LINESTRING (-2.8955717 51.7073513, -2.8956264 51.7072363)",,,,,
68195144,False,residential,20 mph,True,29.992,"LINESTRING (-2.8955717 51.7073513, -2.8955875 51.7073546, -2.8956777 51.7073608, -2.895812 51.707348, -2.8960008 51.7073695)",2,,Castle Wood,,
1035228670,False,residential,20 mph,True,13.331,"LINESTRING (-2.8956264 51.7072363, -2.8955717 51.7073513)",,,,,
68195142,False,residential,20 mph,False,52.684,"LINESTRING (-2.8986565 51.7062968, -2.8984898 51.7063346, -2.898376 51.7063824, -2.8983198 51.7064573, -2.8980844 51.7065882)",2,,Sunny Side,,
68195139,False,residential,20 mph,True,43.221000000000004,"LINESTRING (-2.8984974 51.7077403, -2.8986191 51.7077582, -2.8987356 51.7078132, -2.8989275 51.7079988)",,,,,
98608032,False,residential,20 mph,True,29.339000000000002,"LINESTRING (-2.8965277 51.7076547, -2.8964384 51.7076532, -2.8964424 51.7078033, -2.8964953 51.7078516)",,,Wallace Close,,
