osmid,oneway,lanes,ref,highway,maxspeed,reversed,length,geometry,name,junction,bridge,tunnel
"[26305025, 1158448938, 1158448939]",False,,,residential,,True,161.45000000000002,"LINESTRING (-4.0631232 51.0799914, -4.0631003 51.0799346, -4.0630978 51.0799097, -4.0631111 51.0798735, -4.0631653 51.0797985, -4.0631448 51.0797726, -4.0625395 51.0795074, -4.0619279 51.079253, -4.0618638 51.0792512, -4.0618126 51.0792965, -4.0616286 51.0794593)",Commercial Road,,,
475335582,False,,,tertiary,,True,31.584,"LINESTRING (-4.0630563 51.0800795, -4.0634664 51.0801991)",North Walk,,,
30781449,False,,,residential,,False,122.68800000000002,"LINESTRING (-4.0630563 51.0800795, -4.0629774 51.0800727, -4.0628965 51.0800555, -4.0627927 51.0800225, -4.0626702 51.0799746, -4.0625672 51.0799354, -4.0623215 51.0798189, -4.0618624 51.0795899, -4.0617307 51.0795354, -4.0616286 51.0794593)",Castle Street,,,
622638287,False,,,tertiary,,True,14.056000000000001,"LINESTRING (-4.0630563 51.0800795, -4.0630276 51.0800486, -4.0630385 51.0800199, -4.0630772 51.0800014, -4.0631232 51.0799914)",Commercial Road,,,
29099958,True,,,unclassified,,False,17.87,"LINESTRING (-4.0581585 51.0781836, -4.0581877 51.0780751, -4.0582056 51.0780257)",Taw Vale,,,
46348294,False,,A3125,primary,30 mph,False,9.655,"LINESTRING (-4.0581585 51.0781836, -4.0580944 51.0781734, -4.0580235 51.0781652)",Belle Meadow Road,,,
"[48686034, 48686061, 48685911]",False,,A3125,primary,30 mph,True,35.508,"LINESTRING (-4.0581585 51.0781836, -4.0583163 51.0782128, -4.0584751 51.0782406, -4.0586506 51.0782625)",,,,
29017696,True,,,primary,30 mph,False,8.794,"LINESTRING (-4.0554685 51.0833782, -4.0554015 51.0833799, -4.0553428 51.0833774)",,roundabout,,
29017696,True,,,primary,30 mph,False,12.663,"LINESTRING (-4.0554981 51.0831732, -4.0555456 51.0831974, -4.055577 51.0832304, -4.0555885 51.0832667)",,roundabout,,
29024086,True,,,unclassified,,False,21.777,"LINESTRING (-4.0554981 51.0831732, -4.0556419 51.0831405, -4.0557915 51.083107)",Vicarage Street,,,
29017696,True,,,primary,30 mph,False,3.486,"LINESTRING (-4.0555885 51.0832667, -4.0555836 51.0832979)",,roundabout,,
29017691,True,,A39,primary,30 mph,False,21.894,"LINESTRING (-4.0552567 51.0832182, -4.0551217 51.0830405)",Alexandra Road,,,
29017696,True,,,primary,30 mph,False,13.991000000000001,"LINESTRING (-4.0552567 51.0832182, -4.0552942 51.0831879, -4.0553621 51.0831638, -4.0554229 51.0831594)",,roundabout,,
29024083,True,,,unclassified,,False,22.828,"LINESTRING (-4.0557915 51.083107, -4.0556758 51.0831824, -4.0555885 51.0832667)",Vicarage Street,,,
42735962,False,,,unclassified,,False,43.265,"LINESTRING (-4.0557915 51.083107, -4.0558865 51.0830735, -4.0560231 51.0830254, -4.0562386 51.0829638, -4.0563452 51.0829334)",Vicarage Street,,,
162472748,False,,,unclassified,,False,28.24,"LINESTRING (-4.0574565 51.0824969, -4.0577776 51.0823426)",Vicarage Street,,,
42735962,False,,,unclassified,,True,50.513000000000005,"LINESTRING (-4.0574565 51.0824969, -4.0571736 51.0826186, -4.0568719 51.082764)",Vicarage Street,,,
69225113,False,,,unclassified,,True,123.826,"LINESTRING (-4.0588939 51.0818579, -4.0592824 51.082203, -4.0594057 51.0823063, -4.0596068 51.0824747, -4.0597582 51.0825821, -4.0598507 51.0826476, -4.0599657 51.0826981, -4.0599913 51.0827259)",Boutport Street,,,
"[162470371, 162470375]",False,,,unclassified,,False,41.153,"LINESTRING (-4.0588939 51.0818579, -4.0591344 51.0817915, -4.0592346 51.0818042, -4.0592884 51.0818314, -4.0593327 51.081869, -4.0593769 51.0819114)",Bull Court,,,
1138049831,True,,,unclassified,30 mph,False,92.488,"LINESTRING (-4.0588939 51.0818579, -4.0588702 51.0818219, -4.0588304 51.0817713, -4.0586051 51.0814781, -4.0585032 51.0813138, -4.0584169 51.0811188, -4.0584055 51.0811028, -4.0583872 51.0810939)",Boutport Street,,,
42735962,False,,,unclassified,,False,18.037,"LINESTRING (-4.0566513 51.0828483, -4.0568719 51.082764)",Vicarage Street,,,
42735962,False,,,unclassified,,True,23.382,"LINESTRING (-4.0566513 51.0828483, -4.0563452 51.0829334)",Vicarage Street,,,
"[29024102, 29024159]",True,,,residential,,False,175.27200000000002,"LINESTRING (-4.0566513 51.0828483, -4.0573616 51.0838966, -4.0574177 51.0839184, -4.0574609 51.0839192, -4.0575175 51.0839203, -4.0576224 51.0839085, -4.0577506 51.0838675, -4.0578506 51.0838317, -4.0579864 51.0837737)","['Higher Maudlin Street', 'Coronation Street']",,,
69225117,False,,,unclassified,,False,56.503,"LINESTRING (-4.0599913 51.0827259, -4.0607254 51.0829393)",Boutport Street,,,
61673694,False,,,residential,,True,76.499,"LINESTRING (-4.0599913 51.0827259, -4.0599789 51.0827596, -4.0598804 51.0828142, -4.0596015 51.0829689, -4.0591717 51.0831708)",Coronation Street,,,
69225113,False,,,unclassified,,False,123.826,"LINESTRING (-4.0599913 51.0827259, -4.0599657 51.0826981, -4.0598507 51.0826476, -4.0597582 51.0825821, -4.0596068 51.0824747, -4.0594057 51.0823063, -4.0592824 51.082203, -4.0588939 51.0818579)",Boutport Street,,,
29024106,True,,,unclassified,,False,72.703,"LINESTRING (-4.0585971 51.0834901, -4.0581748 51.0828925)",King Edward Street,,,
61673694,False,,,residential,,False,53.587,"LINESTRING (-4.0585971 51.0834901, -4.0591717 51.0831708)",Coronation Street,,,
61673695,False,,,unclassified,,True,14.495,"LINESTRING (-4.0577776 51.0823426, -4.0578768 51.0824571)",King Edward Street,,,
162472748,False,,,unclassified,,True,28.24,"LINESTRING (-4.0577776 51.0823426, -4.0574565 51.0824969)",Vicarage Street,,,
162472748,False,,,unclassified,,False,91.025,"LINESTRING (-4.0577776 51.0823426, -4.0582834 51.0821082, -4.058527 51.0819953, -4.0588464 51.0818757)",Vicarage Street,,,
"[61671860, 29024116]",False,,,unclassified,,False,169.207,"LINESTRING (-4.0579864 51.0837737, -4.057407 51.0827415, -4.057402 51.0827138, -4.0574226 51.0826767, -4.0578768 51.0824571)","['Seventh Street', 'Charles Street']",,,
29024159,True,,,residential,,False,53.052,"LINESTRING (-4.0579864 51.0837737, -4.0583489 51.0836087, -4.0585971 51.0834901)",Coronation Street,,,
61673695,False,,,unclassified,,False,14.495,"LINESTRING (-4.0578768 51.0824571, -4.0577776 51.0823426)",King Edward Street,,,
"[29024116, 61671860]",False,,,unclassified,,True,169.207,"LINESTRING (-4.0578768 51.0824571, -4.0574226 51.0826767, -4.057402 51.0827138, -4.057407 51.0827415, -4.0579864 51.0837737)","['Seventh Street', 'Charles Street']",,,
61673694,False,,,residential,,True,53.587,"LINESTRING (-4.0591717 51.0831708, -4.0585971 51.0834901)",Coronation Street,,,
29024118,False,,,residential,,False,99.16699999999999,"LINESTRING (-4.0591717 51.0831708, -4.0586935 51.0827661, -4.0586644 51.0827514, -4.0586278 51.0827329, -4.0585535 51.08273, -4.0581748 51.0828925)",George Street,,,
61673694,False,,,residential,,False,76.49900000000001,"LINESTRING (-4.0591717 51.0831708, -4.0596015 51.0829689, -4.0598804 51.0828142, -4.0599789 51.0827596, -4.0599913 51.0827259)",Coronation Street,,,
29024106,True,,,unclassified,,False,52.7,"LINESTRING (-4.0581748 51.0828925, -4.0578768 51.0824571)",King Edward Street,,,
29024118,False,,,residential,,True,99.167,"LINESTRING (-4.0581748 51.0828925, -4.0585535 51.08273, -4.0586278 51.0827329, -4.0586644 51.0827514, -4.0586935 51.0827661, -4.0591717 51.0831708)",George Street,,,
475335582,False,,,tertiary,,False,31.584,"LINESTRING (-4.0634664 51.0801991, -4.0630563 51.0800795)",North Walk,,,
"[20854913, 475335582]",False,,,tertiary,,True,285.528,"LINESTRING (-4.0634664 51.0801991, -4.0636192 51.0802724, -4.0642777 51.0806487, -4.0643713 51.0807429, -4.0644082 51.0808216, -4.0644291 51.0808661, -4.0644367 51.080897, -4.0644569 51.0809794, -4.0644584 51.0810751, -4.0644318 51.0811596, -4.0643723 51.0812456, -4.06428 51.0813579, -4.0641968 51.0814216, -4.0639954 51.0815601, -4.0637326 51.0816929, -4.0635834 51.0817564, -4.063311 51.0818722, -4.0628953 51.0820739)",North Walk,,,
29024710,False,,,residential,,False,39.189,"LINESTRING (-4.056792 51.0785959, -4.0568612 51.0787072, -4.057034 51.0789133)",Albert Lane,,,
48050669,False,,,unclassified,,False,4.427,"LINESTRING (-4.057034 51.0789133, -4.0569929 51.0789436)",Silver Street,,,
29024710,False,,,residential,,True,39.189,"LINESTRING (-4.057034 51.0789133, -4.0568612 51.0787072, -4.056792 51.0785959)",Albert Lane,,,
"[29024716, 29024726]",False,,,unclassified,,True,128.726,"LINESTRING (-4.057034 51.0789133, -4.0572853 51.0788417, -4.0574282 51.0788154, -4.0577398 51.0788317, -4.057911 51.0785308, -4.0580055 51.0783348, -4.0580235 51.0781652)","['Silver Street', 'Diamond Street']",,,
48050669,False,,,unclassified,,True,4.427,"LINESTRING (-4.0569929 51.0789436, -4.057034 51.0789133)",Silver Street,,,
29024737,False,,,unclassified,,True,34.303,"LINESTRING (-4.0569929 51.0789436, -4.0570796 51.0789954, -4.0572169 51.0792122)",Moxhams Court,,,
"[162470373, 48050669]",False,,,unclassified,,False,52.722,"LINESTRING (-4.0569929 51.0789436, -4.0569136 51.0789632, -4.0568167 51.0789969, -4.0567036 51.0790412, -4.0565986 51.079081, -4.0564958 51.0791223, -4.0563354 51.0791747)",Silver Street,,,
95522686,False,,,unclassified,30 mph,True,11.999,"LINESTRING (-4.0563354 51.0791747, -4.0564267 51.0792661)",Queen Street,,,
"[48050669, 162470373]",False,,,unclassified,,True,52.722,"LINESTRING (-4.0563354 51.0791747, -4.0564958 51.0791223, -4.0565986 51.079081, -4.0567036 51.0790412, -4.0568167 51.0789969, -4.0569136 51.0789632, -4.0569929 51.0789436)",Silver Street,,,
288895321,False,,,unclassified,30 mph,False,62.784,"LINESTRING (-4.0563354 51.0791747, -4.0561872 51.0790112, -4.055837 51.0788125, -4.055739 51.0787614)",Queen Street,,,
"[29024716, 29024726]",False,,,unclassified,,False,128.726,"LINESTRING (-4.0580235 51.0781652, -4.0580055 51.0783348, -4.057911 51.0785308, -4.0577398 51.0788317, -4.0574282 51.0788154, -4.0572853 51.0788417, -4.057034 51.0789133)","['Silver Street', 'Diamond Street']",,,
46348294,False,,A3125,primary,30 mph,True,9.655,"LINESTRING (-4.0580235 51.0781652, -4.0580944 51.0781734, -4.0581585 51.0781836)",Belle Meadow Road,,,
"[110024960, 60543663, 210364980, 48685367, 60543677, 1098988350]",False,,A3125,primary,30 mph,False,161.54500000000002,"LINESTRING (-4.0580235 51.0781652, -4.0577166 51.0781252, -4.0575581 51.0781138, -4.0574269 51.0781109, -4.0571485 51.0781157, -4.0571101 51.0781215, -4.0568037 51.0781679, -4.0564598 51.0782517, -4.0563626 51.0782787, -4.0562432 51.0783149, -4.0560522 51.0783749, -4.0558223 51.0784424)",Belle Meadow Road,,,
