osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,ref,access,tunnel,width
22870538,,Vauxhall Bridge Road,trunk,20 mph,True,False,88.83500000000001,"LINESTRING (-0.1418633 51.4951866, -0.141679 51.4950622, -0.1414011 51.4947951, -0.1411958 51.4945111)",A202,,,
22870533,,Vauxhall Bridge Road,trunk,20 mph,False,False,42.159,"LINESTRING (-0.1411958 51.4945111, -0.1411042 51.4944189, -0.140872 51.49419)",A202,,,
22870536,2,Neathouse Place,trunk,20 mph,True,False,45.443999999999996,"LINESTRING (-0.1411958 51.4945111, -0.1414616 51.4946489, -0.141559 51.4946706, -0.1416449 51.4946739, -0.1417631 51.4946577)",A202,,,
4258107,,Strutton Ground,residential,20 mph,False,True,15.861,"LINESTRING (-0.1336732 51.4966486, -0.1336712 51.4965972, -0.1336773 51.4965822, -0.1337268 51.496513)",,,,
201621502,3,Spur Road,tertiary,20 mph,True,False,90.69,"LINESTRING (-0.1400332 51.5012434, -0.1396994 51.5009159, -0.1396445 51.5008643, -0.1393487 51.5005739, -0.1393261 51.500557)",,,,
272533848,,Wilton Road,unclassified,,True,False,20.59,"LINESTRING (-0.1423365 51.4945008, -0.142436 51.4946753)",,no,,
"[185492040, 205143136, 205143133]",2,Bridge Place,trunk,20 mph,True,False,62.747,"LINESTRING (-0.1423365 51.4945008, -0.1423918 51.4944876, -0.1429972 51.494343, -0.1431818 51.4942972)",A202,,building_passage,
1257227360,,Tachbrook Mews,residential,20 mph,False,True,6.043,"LINESTRING (-0.1396413 51.4929068, -0.1396883 51.4929526)",,,,
909518386,,Longmoore Street,residential,20 mph,False,False,23.817,"LINESTRING (-0.1396413 51.4929068, -0.1394185 51.4929961, -0.139352 51.4930227)",,,,
307619435,2,Greycoat Place,secondary,20 mph,False,False,53.642999999999994,"LINESTRING (-0.1344318 51.4963129, -0.1341966 51.4963773, -0.1338524 51.4964787, -0.1337268 51.496513)",B323,,,
307619435,2,Greycoat Place,secondary,20 mph,False,True,34.074,"LINESTRING (-0.1344318 51.4963129, -0.1346112 51.4962697, -0.1346927 51.496252, -0.134721 51.4962483, -0.134756 51.4962449, -0.1347953 51.4962434, -0.1348341 51.4962431, -0.1349044 51.4962494)",B323,,,
907854862,,Artillery Place,residential,20 mph,False,True,12.711,"LINESTRING (-0.1344318 51.4963129, -0.1344292 51.4963794, -0.1344245 51.4964271)",,,,
4259721,,Maunsel Street,residential,20 mph,True,False,140.16500000000002,"LINESTRING (-0.1323669 51.4947422, -0.1324235 51.4947372, -0.1324669 51.4947317, -0.1325018 51.4947252, -0.132538 51.4947149, -0.1325739 51.4947006, -0.1326475 51.4946694, -0.1327573 51.4946224, -0.132867 51.4945702, -0.1333529 51.4943194, -0.1335768 51.4942023, -0.1336629 51.4941552, -0.1337489 51.4941018, -0.1338287 51.4940512, -0.1339131 51.493994, -0.1339424 51.4939722)",,,,
4259723,,Regency Place,residential,20 mph,False,False,44.316,"LINESTRING (-0.1323669 51.4947422, -0.1323651 51.494696, -0.1323575 51.4945848, -0.1323518 51.4943438)",,,,
4259723,,Regency Place,residential,20 mph,False,True,18.967,"LINESTRING (-0.1323669 51.4947422, -0.1323691 51.4948156, -0.1323692 51.4948406, -0.1323649 51.4948635, -0.1323561 51.4949123)",,,,
509721268,2,Rochester Row,secondary,20 mph,False,True,9.418,"LINESTRING (-0.1362384 51.494869, -0.1363034 51.4947946)",B324,,,
8018717,,Vincent Square,residential,20 mph,False,False,45.418,"LINESTRING (-0.1362384 51.494869, -0.1361756 51.4948476, -0.135978 51.4947739, -0.1356723 51.4946626)",,,,
509721265,,Rochester Row,secondary,20 mph,False,False,77.93100000000001,"LINESTRING (-0.1362384 51.494869, -0.1360365 51.4950989, -0.1357468 51.4954291, -0.1356971 51.4954835)",B324,,,
4237856,3,Buckingham Palace Road,secondary,20 mph,True,False,20.612,"LINESTRING (-0.1437938 51.4982405, -0.1437802 51.4982078, -0.1437891 51.498195, -0.1438159 51.4981478, -0.1438622 51.4980651)",B323,,,
"[1069339266, 1069339267, 201621350, 931042664, 974801001]","['2', '3']",Buckingham Palace Road,secondary,20 mph,False,False,110.54,"LINESTRING (-0.1437938 51.4982405, -0.1437791 51.4982519, -0.1436117 51.4984729, -0.1436007 51.4984882, -0.1435354 51.4985977, -0.1434745 51.4986982, -0.1433975 51.4988344, -0.1433099 51.498963, -0.1432718 51.4990196, -0.1432467 51.4990522, -0.1432266 51.4990838, -0.1431749 51.4991555)",B323,,,
16102204,,Victoria Street,primary,20 mph,True,False,18.636,"LINESTRING (-0.1415329 51.4966254, -0.1416099 51.4966161, -0.1416334 51.4966133, -0.1417985 51.4965983)",A302,,,
"[1199662696, 1213534024, 1213534084]",,Victoria Street,primary,20 mph,False,False,161.438,"LINESTRING (-0.1415329 51.4966254, -0.1414067 51.4966422, -0.1413519 51.4966508, -0.1411175 51.4966866, -0.1404146 51.4967814, -0.1403468 51.4967907, -0.1402782 51.4968028, -0.1399154 51.4968616, -0.1395915 51.4969146, -0.139522 51.4969244, -0.139439 51.4969378, -0.1392656 51.4969639)",A302,,,
107158281,1,Victoria Street,primary,20 mph,True,False,26.236000000000004,"LINESTRING (-0.1417622 51.4968024, -0.1417155 51.4967601, -0.1416786 51.4967224, -0.1416589 51.4966889, -0.1416353 51.4966616, -0.1416123 51.4966492, -0.1415329 51.4966254)",A202,,,
201621351,2,Bressenden Place,trunk,20 mph,True,False,22.983000000000004,"LINESTRING (-0.1417622 51.4968024, -0.1417807 51.496759, -0.1417897 51.4967115, -0.1417869 51.4966736, -0.1417874 51.496631, -0.1417985 51.4965983)",A302,,,
107160882,1,Buckingham Palace Road,secondary_link,20 mph,True,False,32.582,"LINESTRING (-0.1442363 51.4981599, -0.1441177 51.4981622, -0.144021 51.4981697, -0.1439692 51.4981821, -0.1439123 51.4982036, -0.1437938 51.4982405)",B323,,,
209681425,2,Lower Grosvenor Place,trunk,20 mph,True,False,27.962000000000003,"LINESTRING (-0.1442363 51.4981599, -0.1440279 51.4981088, -0.1439767 51.4980954, -0.1438622 51.4980651)",A302,,,
320718050,2,Buckingham Gate,secondary,20 mph,False,False,12.401,"LINESTRING (-0.1379759 51.4990282, -0.1381337 51.499081)",B323,,,
4258073,2,Buckingham Gate,secondary,20 mph,False,True,51.17700000000001,"LINESTRING (-0.1379759 51.4990282, -0.1378897 51.4990005, -0.1373448 51.4987888)",B323,,,
"[997519485, 997519486, 4258087]",,Petty France,residential,20 mph,True,False,181.40599999999998,"LINESTRING (-0.1379759 51.4990282, -0.137907 51.4990974, -0.1378667 51.4991211, -0.1377848 51.4991444, -0.1372442 51.4992113, -0.1371906 51.4992291, -0.137073 51.4992462, -0.1368868 51.4992732, -0.1368224 51.4992719, -0.1366741 51.4993038, -0.1365855 51.4993229, -0.1363701 51.49937, -0.13573 51.4995506, -0.1356386 51.4995758, -0.1356049 51.4995802, -0.1355653 51.4995834)",,,,7
41698799,,Eccleston Square,primary,20 mph,True,False,13.572,"LINESTRING (-0.1435439 51.4928817, -0.1437136 51.4929428)",A3213,,,
4196693,,Gillingham Street,residential,20 mph,False,False,81.094,"LINESTRING (-0.1435439 51.4928817, -0.143426 51.4929718, -0.1433954 51.4929868, -0.1429753 51.4931921, -0.1428567 51.49325, -0.1426515 51.4933504)",,,,
4234562,,Stillington Street,residential,20 mph,False,False,8.848,"LINESTRING (-0.1376831 51.4939211, -0.1377854 51.4939688)",,,,
4234562,,Stillington Street,residential,20 mph,False,True,39.649,"LINESTRING (-0.1376831 51.4939211, -0.1372313 51.4937923, -0.1371635 51.4937712)",,,,
111429439,,Greencoat Place,residential,20 mph,False,False,130.459,"LINESTRING (-0.1376831 51.4939211, -0.137238 51.4944719, -0.1370525 51.4947015, -0.1368337 51.4949684)",,,,
183230254,,,tertiary_link,20 mph,True,False,35.727999999999994,"LINESTRING (-0.140452 51.5011541, -0.1403653 51.5012174, -0.1403199 51.5012531, -0.1402644 51.5012718, -0.1402131 51.5012805, -0.1401331 51.501276, -0.1400332 51.5012434)",,,,
"[201621504, 1128019071]",,Buckingham Palace Road,tertiary,20 mph,True,False,77.999,"LINESTRING (-0.140452 51.5011541, -0.1404356 51.5012743, -0.1403501 51.5013934, -0.1402557 51.5014971, -0.1401972 51.5015865, -0.1400065 51.5017889)",,,,
907854862,,Artillery Place,residential,20 mph,False,False,12.711,"LINESTRING (-0.1344245 51.4964271, -0.1344292 51.4963794, -0.1344318 51.4963129)",,,,
4259409,,Perkin's Rents,residential,20 mph,True,False,19.5,"LINESTRING (-0.1323166 51.4977027, -0.1323086 51.4975274)",,,,
113081329,2,,residential,20 mph,False,False,49.785,"LINESTRING (-0.1323166 51.4977027, -0.1315983 51.497725)",,,,
113081329,2,,residential,20 mph,False,True,20.856,"LINESTRING (-0.1312974 51.4977344, -0.1315983 51.497725)",,,,
113081329,2,,residential,20 mph,False,False,81.313,"LINESTRING (-0.1312974 51.4977344, -0.1309174 51.4977511, -0.1308982 51.4977804, -0.1309367 51.4980938, -0.1309487 51.4981302, -0.1309916 51.4981418, -0.131123 51.4981385)",,,,
113081329,2,,residential,20 mph,False,True,56.967,"LINESTRING (-0.1312974 51.4977344, -0.1313403 51.4980684, -0.1313269 51.4981101, -0.1312893 51.4981302, -0.131123 51.4981385)",,,,
113081330,,,residential,20 mph,False,True,23.233,"LINESTRING (-0.131123 51.4981385, -0.1311492 51.4983468)",,,,
113081329,2,,residential,20 mph,False,False,56.967,"LINESTRING (-0.131123 51.4981385, -0.1312893 51.4981302, -0.1313269 51.4981101, -0.1313403 51.4980684, -0.1312974 51.4977344)",,,,
113081329,2,,residential,20 mph,False,True,81.313,"LINESTRING (-0.131123 51.4981385, -0.1309916 51.4981418, -0.1309487 51.4981302, -0.1309367 51.4980938, -0.1308982 51.4977804, -0.1309174 51.4977511, -0.1312974 51.4977344)",,,,
113081330,,,residential,20 mph,False,False,23.233,"LINESTRING (-0.1311492 51.4983468, -0.131123 51.4981385)",,,,
4259407,2,Abbey Orchard Street,residential,20 mph,False,False,30.639999999999997,"LINESTRING (-0.1311492 51.4983468, -0.1308092 51.4983598, -0.130708 51.4983677)",,,,
4259407,2,Abbey Orchard Street,residential,20 mph,False,True,88.71900000000001,"LINESTRING (-0.1311492 51.4983468, -0.1314054 51.4983293, -0.1314878 51.4983088, -0.1322557 51.4980362, -0.1323066 51.4980329)",,,,
4258073,2,Buckingham Gate,secondary,20 mph,False,True,7.388,"LINESTRING (-0.1373448 51.4987888, -0.1372504 51.4987578)",B323,,,
113081339,,,residential,20 mph,False,True,49.274,"LINESTRING (-0.1373448 51.4987888, -0.1377147 51.4984102)",,,,
4258073,2,Buckingham Gate,secondary,20 mph,False,False,51.17700000000001,"LINESTRING (-0.1373448 51.4987888, -0.1378897 51.4990005, -0.1379759 51.4990282)",B323,,,
113081339,,,residential,20 mph,False,False,49.274,"LINESTRING (-0.1377147 51.4984102, -0.1373448 51.4987888)",,,,
4190004,2,Hudson's Place,unclassified,20 mph,False,True,87.27300000000001,"LINESTRING (-0.1426615 51.495011, -0.1427277 51.4949483, -0.1431818 51.4942972)",,,,
"[1167226936, 362483497, 46919612, 39547932]",2,Wilton Road,unclassified,20 mph,True,False,152.54200000000003,"LINESTRING (-0.1426615 51.495011, -0.1427633 51.4951876, -0.14315 51.4958585, -0.1432129 51.4959611, -0.1432362 51.4959991, -0.1432459 51.4960196, -0.1432535 51.4960426, -0.1432353 51.4960791, -0.1431605 51.4961387, -0.1430113 51.4962717)",A202,,,
4234528,,Walcott Street,residential,20 mph,False,False,43.079,"LINESTRING (-0.1370061 51.493112, -0.1375206 51.4933299)",,,,
509721266,,Vincent Square,residential,20 mph,True,False,114.143,"LINESTRING (-0.1370061 51.493112, -0.1368337 51.4933133, -0.1364913 51.4937132, -0.1362304 51.4940178)",,,,
4258068,,Stafford Place,residential,20 mph,False,False,85.905,"LINESTRING (-0.1418892 51.4988475, -0.1416087 51.4993428, -0.141551 51.4994058, -0.1413914 51.4995497)",,,,
4258072,2,Palace Street,residential,20 mph,False,False,57.504000000000005,"LINESTRING (-0.1418892 51.4988475, -0.1418312 51.4987833, -0.1413906 51.4986761, -0.1411674 51.4986223)",,,,
4258072,2,Palace Street,residential,20 mph,False,True,96.742,"LINESTRING (-0.1418892 51.4988475, -0.1419989 51.4989048, -0.1421108 51.4989616, -0.1425345 51.4990431, -0.1429697 51.4991077, -0.1430251 51.4991203, -0.1430679 51.4991304, -0.1431749 51.4991555)",,,,
4248805,,Carlisle Place,residential,20 mph,False,False,42.58,"LINESTRING (-0.1419001 51.4964024, -0.1418906 51.4963538, -0.1417187 51.4961599, -0.1416088 51.4960706)",,,,
1213535563,4,Victoria Street,primary,20 mph,False,True,119.87299999999999,"LINESTRING (-0.1303172 51.4991834, -0.1304723 51.4991262, -0.1308534 51.4989858, -0.1315159 51.4987361, -0.1317558 51.4986474, -0.1318033 51.49863)",A302,,,
4190001,2,Neathouse Place,trunk,20 mph,True,False,25.564,"LINESTRING (-0.1419967 51.4945908, -0.1423365 51.4945008)",A202,,,
22870523,1,Neathouse Place,unclassified,,True,False,35.904999999999994,"LINESTRING (-0.1419967 51.4945908, -0.1421525 51.4945673, -0.1422552 51.4945719, -0.1423341 51.4945914, -0.1423856 51.4946222, -0.142436 51.4946753)",,no,,
67076655,1,Neathouse Place,unclassified,20 mph,True,False,37.097,"LINESTRING (-0.1419967 51.4945908, -0.1421185 51.4945475, -0.1421805 51.4945144, -0.1422207 51.4944721, -0.1422449 51.4944174, -0.1422361 51.494328)",,,,
205143130,4,Neathouse Place,trunk,20 mph,True,False,17.801,"LINESTRING (-0.1417631 51.4946577, -0.1419967 51.4945908)",A202,,building_passage,
310913233,,Tothill Street,residential,20 mph,False,False,17.278,"LINESTRING (-0.132968 51.4996841, -0.1327187 51.4996918)",,,,
4258085,2,Broadway,residential,20 mph,False,False,66.811,"LINESTRING (-0.132968 51.4996841, -0.1329746 51.4996147, -0.1330176 51.4995631, -0.1331691 51.4993971, -0.1333075 51.4992423, -0.1333912 51.499151)",,,,
310913231,,Broadway,residential,20 mph,False,True,61.117999999999995,"LINESTRING (-0.132968 51.4996841, -0.1331992 51.4997005, -0.1335271 51.499746, -0.1337108 51.4997394, -0.1338377 51.499721)",,,,
307619435,2,Greycoat Place,secondary,20 mph,False,False,34.074000000000005,"LINESTRING (-0.1349044 51.4962494, -0.1348341 51.4962431, -0.1347953 51.4962434, -0.134756 51.4962449, -0.134721 51.4962483, -0.1346927 51.496252, -0.1346112 51.4962697, -0.1344318 51.4963129)",B323,,,
"[311165002, 4258102]",3,Greycoat Place,secondary,20 mph,False,True,53.525,"LINESTRING (-0.1349044 51.4962494, -0.1349511 51.4962898, -0.1349738 51.4963048, -0.1349972 51.4963152, -0.1350283 51.4963242, -0.1351016 51.4963375, -0.1351686 51.4963521, -0.1352605 51.4963762, -0.1355815 51.4964631)",B323,,,
509721265,,Rochester Row,secondary,20 mph,False,True,29.939000000000004,"LINESTRING (-0.1349044 51.4962494, -0.1349791 51.4961937, -0.1350605 51.4961345, -0.1350928 51.4961129, -0.1351491 51.4960699, -0.1351801 51.4960422)",B324,,,
310913233,,Tothill Street,residential,20 mph,False,True,17.278,"LINESTRING (-0.1327187 51.4996918, -0.132968 51.4996841)",,,,
4259360,,Carteret Street,residential,20 mph,False,True,98.506,"LINESTRING (-0.1327187 51.4996918, -0.1324359 51.5005195, -0.1324226 51.5005583)",,,,
4259366,,Tothill Street,residential,20 mph,False,False,32.885,"LINESTRING (-0.1327187 51.4996918, -0.1322901 51.499699, -0.1322438 51.4996998)",,,,
492002770,,,residential,20 mph,False,True,25.713,"LINESTRING (-0.13424 51.500509, -0.133912 51.5005083, -0.1338751 51.500494)",,,,
4259359,,Queen Anne's Gate,residential,20 mph,False,False,100.80999999999999,"LINESTRING (-0.1338751 51.500494, -0.1338146 51.5004998, -0.1324226 51.5005583)",,,,
4259359,,Queen Anne's Gate,residential,20 mph,False,True,87.00400000000002,"LINESTRING (-0.1338751 51.500494, -0.1338933 51.5001968, -0.1339187 51.4998725, -0.133914 51.4998465, -0.1339103 51.4998399, -0.1338377 51.499721)",,,,
492002770,,,residential,20 mph,False,False,25.713,"LINESTRING (-0.1338751 51.500494, -0.133912 51.5005083, -0.13424 51.500509)",,,,
1128019072,1,Spur Road,tertiary,20 mph,True,False,30.354999999999997,"LINESTRING (-0.1393261 51.500557, -0.1392469 51.5005417, -0.1392146 51.5005161, -0.1391571 51.5004743, -0.1391209 51.5004511, -0.1390324 51.5004199, -0.1389856 51.5003953)",,,,
"[1128064501, 1128064509, 1128064502]",,Spur Road,tertiary,20 mph,True,False,23.729999999999997,"LINESTRING (-0.1393261 51.500557, -0.1393029 51.5004653, -0.1393261 51.5004154, -0.1393691 51.5003522)",,,,
207654587,,Warwick Row,unclassified,20 mph,False,True,86.187,"LINESTRING (-0.1427338 51.4986385, -0.1430943 51.4978966)",,,,
736364137,,Allington Street,living_street,,False,False,124.632,"LINESTRING (-0.1428857 51.4966381, -0.1427628 51.4972329, -0.142715 51.4972708, -0.142626 51.4972995, -0.1419706 51.4973451)",,,,
"[570050976, 570050978, 570050974, 56460695]",2,Birdcage Walk,tertiary,20 mph,True,False,105.083,"LINESTRING (-0.1393691 51.5003522, -0.1395959 51.5003267, -0.1404441 51.5002313, -0.1405822 51.5002194, -0.1406505 51.5002135, -0.1408653 51.5001929)",,,,
34433562,3,Victoria Street,trunk,20 mph,True,False,26.903,"LINESTRING (-0.1419344 51.4965751, -0.1423144 51.4965244)",A302,,,
1270673665,,Carlisle Place,residential,20 mph,True,False,19.351,"LINESTRING (-0.1419344 51.4965751, -0.141924 51.4965133, -0.1419196 51.4964929, -0.1419001 51.4964024)",,,,
113081329,2,,residential,20 mph,False,False,20.856,"LINESTRING (-0.1315983 51.497725, -0.1312974 51.4977344)",,,,
113081329,2,,residential,20 mph,False,True,49.785,"LINESTRING (-0.1315983 51.497725, -0.1323166 51.4977027)",,,,
1238518235,,,residential,,False,True,46.07,"LINESTRING (-0.1315983 51.497725, -0.1316281 51.4981389)",,,,
1238518235,,,residential,,False,False,46.07,"LINESTRING (-0.1316281 51.4981389, -0.1315983 51.497725)",,,,
1257227360,,Tachbrook Mews,residential,20 mph,False,False,6.043,"LINESTRING (-0.1396883 51.4929526, -0.1396413 51.4929068)",,,,
