osmid,oneway,name,highway,maxspeed,junction,reversed,length,lanes,geometry,bridge,ref
59289195,False,Station Farm,residential,,,False,31.78,,"LINESTRING (-3.0148567 51.6577684, -3.014811 51.6578663, -3.0147536 51.6580467)",,
59289195,False,Station Farm,residential,,,True,31.78,,"LINESTRING (-3.0147536 51.6580467, -3.014811 51.6578663, -3.0148567 51.6577684)",,
59289212,False,Station Farm,residential,,,False,21.573999999999998,,"LINESTRING (-3.0147536 51.6580467, -3.0146075 51.6580213, -3.0144587 51.6579831)",,
59289212,False,Station Farm,residential,,,True,38.033,,"LINESTRING (-3.0147536 51.6580467, -3.0149579 51.6580755, -3.015047 51.6580822, -3.0151363 51.6580841, -3.0151845 51.6580839, -3.0152291 51.6580921, -3.0152569 51.6581043, -3.0152774 51.6581211)",,
59289200,False,Station Farm,residential,,,False,38.17,,"LINESTRING (-3.015269 51.6572446, -3.0154343 51.6574484, -3.0152685 51.6575001)",,
59289200,False,Station Farm,residential,,,False,37.504000000000005,,"LINESTRING (-3.0152685 51.6575001, -3.0150272 51.6575754, -3.0149042 51.6574238)",,
59289200,False,Station Farm,residential,,,True,38.17,,"LINESTRING (-3.0152685 51.6575001, -3.0154343 51.6574484, -3.015269 51.6572446)",,
59289205,False,Station Farm,residential,,,True,71.25999999999999,,"LINESTRING (-3.0152685 51.6575001, -3.0153443 51.6575968, -3.0153773 51.6576711, -3.0153828 51.6577651, -3.0153698 51.6578386, -3.0152774 51.6581211)",,
59289200,False,Station Farm,residential,,,True,37.504000000000005,,"LINESTRING (-3.0149042 51.6574238, -3.0150272 51.6575754, -3.0152685 51.6575001)",,
59289205,False,Station Farm,residential,,,False,71.25999999999999,,"LINESTRING (-3.0152774 51.6581211, -3.0153698 51.6578386, -3.0153828 51.6577651, -3.0153773 51.6576711, -3.0153443 51.6575968, -3.0152685 51.6575001)",,
59289212,False,Station Farm,residential,,,False,38.033,,"LINESTRING (-3.0152774 51.6581211, -3.0152569 51.6581043, -3.0152291 51.6580921, -3.0151845 51.6580839, -3.0151363 51.6580841, -3.015047 51.6580822, -3.0149579 51.6580755, -3.0147536 51.6580467)",,
59289212,False,Station Farm,residential,,,False,42.792,,"LINESTRING (-3.0144587 51.6579831, -3.0142233 51.6579099, -3.0139053 51.6578092)",,
59289212,False,Station Farm,residential,,,True,21.573999999999998,,"LINESTRING (-3.0144587 51.6579831, -3.0146075 51.6580213, -3.0147536 51.6580467)",,
59289212,False,Station Farm,residential,,,True,42.792,,"LINESTRING (-3.0139053 51.6578092, -3.0142233 51.6579099, -3.0144587 51.6579831)",,
"[629622408, 629622409, 95524102]",False,Edlogan Way,tertiary,,,False,308.004,,"LINESTRING (-3.0139053 51.6578092, -3.0140655 51.6576566, -3.0142451 51.6575072, -3.0144474 51.657336, -3.0146892 51.6571748, -3.0150128 51.6569971, -3.0153823 51.6568454, -3.0154182 51.6568335, -3.0158599 51.6566867, -3.0161298 51.6566115, -3.0162522 51.6565774, -3.0163362 51.6565538, -3.0165198 51.6565021, -3.0170522 51.6563622, -3.0174744 51.6562574)",yes,
59308853,False,Wentloog Close,residential,,,False,62.355000000000004,,"LINESTRING (-3.0215977 51.6503536, -3.0215796 51.6501319, -3.0210343 51.6501493)",,
59309040,False,Radnor Way,residential,,,True,54.581,,"LINESTRING (-3.0210343 51.6501493, -3.0209461 51.6506371)",,
59308853,False,Wentloog Close,residential,,,True,62.355000000000004,,"LINESTRING (-3.0210343 51.6501493, -3.0215796 51.6501319, -3.0215977 51.6503536)",,
59308884,False,Llewelyn Road,residential,,,False,13.572,,"LINESTRING (-3.0225946 51.6503554, -3.0226467 51.6502377)",,
59308884,False,Llewelyn Road,residential,,,True,13.572,,"LINESTRING (-3.0226467 51.6502377, -3.0225946 51.6503554)",,
59308884,False,Llewelyn Road,residential,,,False,47.751,,"LINESTRING (-3.0226467 51.6502377, -3.0226756 51.6501485, -3.0226953 51.6500593, -3.0226988 51.6499996, -3.0226966 51.6499724, -3.0226922 51.649946, -3.0226522 51.6498134)",,
59308892,False,Llewelyn Road,residential,,,True,32.221000000000004,,"LINESTRING (-3.0226467 51.6502377, -3.0227652 51.6502316, -3.0228169 51.6502266, -3.0228709 51.6502188, -3.0231001 51.6501739)",,
59308884,False,Llewelyn Road,residential,,,True,47.751000000000005,,"LINESTRING (-3.0226522 51.6498134, -3.0226922 51.649946, -3.0226966 51.6499724, -3.0226988 51.6499996, -3.0226953 51.6500593, -3.0226756 51.6501485, -3.0226467 51.6502377)",,
118524759,False,St Arvans Road,residential,,,True,27.067,,"LINESTRING (-3.0193475 51.6499866, -3.0193913 51.6502285)",,
59308913,False,Newgale Row,residential,30 mph,,False,77.654,,"LINESTRING (-3.0193475 51.6499866, -3.0184243 51.6500755, -3.0183159 51.6500883, -3.0182362 51.6500971)",,
118524759,False,St Arvans Road,residential,,,False,33.993,,"LINESTRING (-3.0193475 51.6499866, -3.0193015 51.6497696, -3.0192821 51.6496836)",,
42353216,False,St David's Road,tertiary,40 mph,,False,100.057,2,"LINESTRING (-3.0182362 51.6500971, -3.0183246 51.6503851, -3.0183561 51.6505106, -3.018378 51.6506253, -3.0184 51.6507418, -3.0184156 51.6508488, -3.0184398 51.6509874)",,
59308913,False,Newgale Row,residential,30 mph,,True,77.654,,"LINESTRING (-3.0182362 51.6500971, -3.0183159 51.6500883, -3.0184243 51.6500755, -3.0193475 51.6499866)",,
118524759,False,St Arvans Road,residential,,,True,33.112,,"LINESTRING (-3.0192155 51.6493887, -3.0192821 51.6496836)",,
59308951,False,Goldcliff Court,residential,,,True,68.302,,"LINESTRING (-3.0192155 51.6493887, -3.0184701 51.6494502, -3.0184387 51.6493038)",,
59308956,False,Smallbrook Close,residential,,,True,57.777,,"LINESTRING (-3.0192821 51.6496836, -3.0201122 51.649615)",,
118524759,False,St Arvans Road,residential,,,False,33.112,,"LINESTRING (-3.0192821 51.6496836, -3.0192155 51.6493887)",,
118524759,False,St Arvans Road,residential,,,True,33.993,,"LINESTRING (-3.0192821 51.6496836, -3.0193015 51.6497696, -3.0193475 51.6499866)",,
59308958,False,Drybrook Close,residential,,,True,58.559,,"LINESTRING (-3.0193913 51.6502285, -3.0202365 51.6501802)",,
118524759,False,St Arvans Road,residential,,,False,27.067,,"LINESTRING (-3.0193913 51.6502285, -3.0193475 51.6499866)",,
118524759,False,St Arvans Road,residential,,,True,50.655,,"LINESTRING (-3.0193913 51.6502285, -3.0194704 51.6506814)",,
118524759,False,St Arvans Road,residential,,,False,50.655,,"LINESTRING (-3.0194704 51.6506814, -3.0193913 51.6502285)",,
59309060,False,Redbrook Way,residential,,,False,102.17699999999999,,"LINESTRING (-3.0194704 51.6506814, -3.0197764 51.6506594, -3.0202366 51.6506272, -3.0203581 51.6506255, -3.0209461 51.6506371)",,
59309060,False,Redbrook Way,residential,,,True,68.233,,"LINESTRING (-3.0194704 51.6506814, -3.0194262 51.6506864, -3.0193362 51.650701, -3.0192994 51.6507058, -3.0187893 51.6507514, -3.0187096 51.6507585, -3.0186785 51.6506249)",,
59308951,False,Goldcliff Court,residential,,,False,68.302,,"LINESTRING (-3.0184387 51.6493038, -3.0184701 51.6494502, -3.0192155 51.6493887)",,
59308956,False,Smallbrook Close,residential,,,False,57.777,,"LINESTRING (-3.0201122 51.649615, -3.0192821 51.6496836)",,
59308958,False,Drybrook Close,residential,,,False,58.559,,"LINESTRING (-3.0202365 51.6501802, -3.0193913 51.6502285)",,
59309040,False,Radnor Way,residential,,,False,18.876,,"LINESTRING (-3.0209156 51.6508058, -3.0209461 51.6506371)",,
59309040,False,Radnor Way,residential,,,False,54.581,,"LINESTRING (-3.0209461 51.6506371, -3.0210343 51.6501493)",,
59309040,False,Radnor Way,residential,,,True,18.876,,"LINESTRING (-3.0209461 51.6506371, -3.0209156 51.6508058)",,
59309060,False,Redbrook Way,residential,,,True,102.177,,"LINESTRING (-3.0209461 51.6506371, -3.0203581 51.6506255, -3.0202366 51.6506272, -3.0197764 51.6506594, -3.0194704 51.6506814)",,
59309060,False,Redbrook Way,residential,,,False,68.23299999999999,,"LINESTRING (-3.0186785 51.6506249, -3.0187096 51.6507585, -3.0187893 51.6507514, -3.0192994 51.6507058, -3.0193362 51.650701, -3.0194262 51.6506864, -3.0194704 51.6506814)",,
42353216,False,St David's Road,tertiary,40 mph,,True,100.05700000000002,2,"LINESTRING (-3.0184398 51.6509874, -3.0184156 51.6508488, -3.0184 51.6507418, -3.018378 51.6506253, -3.0183561 51.6505106, -3.0183246 51.6503851, -3.0182362 51.6500971)",,
59309078,True,St David's Road,tertiary,40 mph,,False,85.827,2,"LINESTRING (-3.0184398 51.6509874, -3.0185365 51.6512834, -3.0186079 51.651413, -3.0186701 51.6514874, -3.0187678 51.651573, -3.0189413 51.6516689)",,
42424884,False,St David's Road,tertiary,30 mph,,False,271.93699999999995,2,"LINESTRING (-3.0185862 51.652895, -3.0185965 51.6531323, -3.0186078 51.6533945, -3.0186241 51.6537721, -3.0186553 51.65409, -3.0186935 51.6544654, -3.0187106 51.6545926, -3.0187485 51.6548737, -3.0188116 51.6551588, -3.0188376 51.6552766, -3.0188534 51.6553329)",,
59309092,True,St David's Road,tertiary,30 mph,,False,103.891,,"LINESTRING (-3.0185862 51.652895, -3.0185129 51.6526644, -3.0184562 51.6524984, -3.0184239 51.6523855, -3.0184059 51.6522583, -3.0184026 51.6521841, -3.0184458 51.6520874, -3.0185212 51.6519849)",,
42279759,True,Maendy Way,tertiary,30 mph,roundabout,False,14.792000000000002,,"LINESTRING (-3.0270361 51.6571376, -3.0271074 51.6571406, -3.0271734 51.6571577, -3.027227 51.657187)",,
42279772,True,Cwmbran Drive,tertiary,30 mph,,False,76.31400000000001,2,"LINESTRING (-3.0270361 51.6571376, -3.0270721 51.657045, -3.0270897 51.6569676, -3.0270901 51.656898, -3.0270647 51.6568237, -3.0269871 51.6567244, -3.0269206 51.6566751, -3.0268178 51.6566014, -3.0267139 51.6565313)",,
107063681,True,,tertiary,30 mph,roundabout,False,5.236,,"LINESTRING (-3.0239652 51.6514874, -3.0239028 51.6515142)",,
42278988,True,,tertiary,30 mph,,False,83.849,2,"LINESTRING (-3.0238732 51.651174, -3.0240635 51.651166, -3.0241922 51.6511671, -3.0244368 51.6511531, -3.0246085 51.6511264, -3.0247368 51.6511024, -3.024905 51.6510536, -3.0250466 51.6510167)",,
107063681,True,,tertiary,30 mph,roundabout,False,42.233999999999995,,"LINESTRING (-3.0238732 51.651174, -3.0239444 51.6511986, -3.0240067 51.6512375, -3.024048 51.651286, -3.0240649 51.6513399, -3.0240558 51.6513945, -3.0240216 51.6514451, -3.0239652 51.6514874)",,
42278984,True,St David's Road,tertiary,40 mph,roundabout,False,43.742,,"LINESTRING (-3.0190645 51.6520608, -3.0189726 51.652093, -3.0188696 51.6521073, -3.0187643 51.6521025, -3.0186659 51.652079, -3.0185825 51.6520388, -3.0185212 51.6519849)",,
59309099,True,St David's Road,tertiary,30 mph,,False,101.12599999999999,1,"LINESTRING (-3.0190645 51.6520608, -3.0189329 51.6521732, -3.0188487 51.6522443, -3.0187486 51.6523462, -3.0186631 51.6524829, -3.0186103 51.6526216, -3.0185862 51.652895)",,
42278984,True,St David's Road,tertiary,40 mph,roundabout,False,22.017000000000003,,"LINESTRING (-3.0185212 51.6519849, -3.0184878 51.6519222, -3.0184854 51.6518562, -3.0185141 51.6517927)",,
23461999,True,Tudor Road,tertiary,30 mph,,False,67.535,2,"LINESTRING (-3.0190157 51.6516877, -3.0191192 51.6516884, -3.0192114 51.651685, -3.0195872 51.6516632, -3.0197903 51.6516514, -3.01993 51.6516505, -3.0199919 51.6516501)",,
42278984,True,St David's Road,tertiary,40 mph,roundabout,False,41.29299999999999,,"LINESTRING (-3.0190157 51.6516877, -3.0190854 51.6517184, -3.0191415 51.6517585, -3.0191808 51.6518056, -3.0192011 51.6518572, -3.0192013 51.6519102, -3.0191813 51.6519618, -3.0191424 51.652009)",,
107070995,True,St David's Road,tertiary,30 mph,,False,31.601,,"LINESTRING (-3.0188097 51.6556158, -3.0188534 51.6553329)",,
107168240,True,St David's Road,tertiary,30 mph,roundabout,False,14.9,,"LINESTRING (-3.0188097 51.6556158, -3.0189135 51.6555973, -3.0190215 51.6555976)",,
107070983,True,St David's Road,tertiary,30 mph,,False,50.116,,"LINESTRING (-3.0191711 51.6560337, -3.0191167 51.6561168, -3.0190811 51.6561767, -3.0190554 51.656254, -3.0190029 51.6564698)",,
107168240,True,St David's Road,tertiary,30 mph,roundabout,False,23.258000000000003,,"LINESTRING (-3.0191711 51.6560337, -3.0190827 51.6560657, -3.0189992 51.6560766, -3.0189336 51.6560761, -3.0188508 51.6560678)",,
42279759,True,Maendy Way,tertiary,30 mph,roundabout,False,17.232,,"LINESTRING (-3.027227 51.657187, -3.0272594 51.6572201, -3.0272755 51.6572576, -3.027274 51.6572962, -3.027255 51.6573332)",,
1058622224,False,Llewelyn Road,residential,30 mph,,False,9.122,2,"LINESTRING (-3.0231544 51.6502487, -3.0231001 51.6501739)",,
283530496,False,Clos Cae Nant,residential,,,False,61.475,,"LINESTRING (-3.0231544 51.6502487, -3.023212 51.6502339, -3.0232406 51.6502265, -3.0235761 51.6501401, -3.0239774 51.6500368)",,
"[1058622224, 42278990]",False,Llewelyn Road,residential,30 mph,,True,75.066,2,"LINESTRING (-3.0231544 51.6502487, -3.0232573 51.6504213, -3.0234174 51.6507032, -3.0235357 51.6508808)",,
283530496,False,Clos Cae Nant,residential,,,True,61.475,,"LINESTRING (-3.0239774 51.6500368, -3.0235761 51.6501401, -3.0232406 51.6502265, -3.023212 51.6502339, -3.0231544 51.6502487)",,
283530497,False,Clos Cae Nant,residential,,,False,83.811,,"LINESTRING (-3.0239774 51.6500368, -3.0236444 51.6495167, -3.023529 51.6493363)",,
"[283530497, 1060558811]",False,Clos Cae Nant,residential,,,True,85.814,,"LINESTRING (-3.0239774 51.6500368, -3.0242191 51.6504144, -3.0244556 51.6507491)",,
"[283530497, 1060558811]",False,Clos Cae Nant,residential,,,False,85.814,,"LINESTRING (-3.0244556 51.6507491, -3.0242191 51.6504144, -3.0239774 51.6500368)",,
283530497,False,Clos Cae Nant,residential,,,True,83.811,,"LINESTRING (-3.023529 51.6493363, -3.0236444 51.6495167, -3.0239774 51.6500368)",,
629622413,False,Caradoc Road,tertiary,30 mph,,False,25.741,2,"LINESTRING (-3.0197341 51.6556519, -3.0200869 51.6555765)",,
629622414,True,Caradoc Road,tertiary,,,False,32.916,,"LINESTRING (-3.0197341 51.6556519, -3.0195832 51.6556946, -3.019563 51.655703, -3.0194848 51.6557352, -3.0194035 51.6557776, -3.0193456 51.6558178)",,
59287657,False,Woodside Road,unclassified,,,True,35.424,,"LINESTRING (-3.0251149 51.6546633, -3.0251875 51.6546809, -3.0252368 51.6546929, -3.0253843 51.6547248, -3.0254991 51.6547434, -3.0256046 51.654757)",,
850430580,True,Woodside Road,unclassified,,,False,21.942,,"LINESTRING (-3.0251149 51.6546633, -3.0249601 51.6546836, -3.0248037 51.6547041)",,
5061687,True,,primary,30 mph,roundabout,False,25.255000000000003,2,"LINESTRING (-3.0255306 51.6512284, -3.0254488 51.6512575, -3.0253576 51.6512698, -3.0252655 51.6512647, -3.0251856 51.651245)",,
"[683604345, 19390067, 683604347]",True,Cwmbran Drive,primary,"['70 mph', '30 mph']",,False,568.899,2,"LINESTRING (-3.0255306 51.6512284, -3.0255509 51.651347, -3.0255564 51.6513794, -3.0256451 51.6516932, -3.0258083 51.652194, -3.0258914 51.6524489, -3.0259211 51.6525516, -3.0260998 51.6532781, -3.0261685 51.6538137, -3.0262087 51.6542805, -3.0262663 51.6548261, -3.0262889 51.6553763, -3.0262885 51.6557492, -3.0262949 51.6559592, -3.0263432 51.6560467, -3.0264847 51.6561639, -3.0265875 51.6562557)",,A4051
629622413,False,Caradoc Road,tertiary,30 mph,,True,25.741,2,"LINESTRING (-3.0200869 51.6555765, -3.0197341 51.6556519)",,
629622412,True,Caradoc Road,tertiary,30 mph,,False,25.075,1,"LINESTRING (-3.0200869 51.6555765, -3.0201294 51.6555465, -3.0201542 51.6555222, -3.0201701 51.655492, -3.0201919 51.6553677)",,
"[852325036, 852325037]",True,Tudor Road,tertiary,30 mph,,False,245.199,"['2', '3']","LINESTRING (-3.0199919 51.6516501, -3.0206003 51.6516174, -3.0207268 51.6516101, -3.0210835 51.6515949, -3.0215707 51.6515681, -3.0221224 51.6515325, -3.0224237 51.6515141, -3.0229645 51.6514772, -3.0230549 51.6514683, -3.0231374 51.6514545, -3.0232192 51.6514267, -3.0232887 51.6513925, -3.0233661 51.6513489, -3.0234643 51.6513263)",,
5061687,True,,primary,30 mph,roundabout,False,27.598,2,"LINESTRING (-3.0251642 51.6512367, -3.0251196 51.6512137, -3.0250602 51.6511614, -3.025038 51.6511223, -3.0250302 51.6510708, -3.0250466 51.6510167)",,
42278991,True,,tertiary,30 mph,,False,89.13300000000001,2,"LINESTRING (-3.0251642 51.6512367, -3.0250138 51.6512384, -3.0248913 51.6512381, -3.0247893 51.6512477, -3.0245839 51.6512801, -3.0244422 51.6513181, -3.0242869 51.6513711, -3.0239652 51.6514874)",,
850430579,True,Woodside Road,unclassified,,,False,25.707,,"LINESTRING (-3.0248319 51.6545129, -3.0251149 51.6546633)",,
44651556,True,Llewelyn Road,tertiary,30 mph,,False,21.366999999999997,,"LINESTRING (-3.0248319 51.6545129, -3.0248239 51.6546094, -3.0248037 51.6547041)",,
107168275,True,Glyndwr Road,tertiary,30 mph,,False,55.061,1,"LINESTRING (-3.0196915 51.6520612, -3.0197161 51.6519667, -3.019708 51.6518567, -3.0197114 51.6518267, -3.0197287 51.651785, -3.0197656 51.6517461, -3.0198155 51.6517156, -3.019875 51.6516914, -3.0199919 51.6516501)",,
852648493,True,Glyndwr Road,tertiary,30 mph,,False,45.045,2,"LINESTRING (-3.0196915 51.6520612, -3.0196445 51.6520229, -3.0196057 51.6519993, -3.0195492 51.6519685, -3.019484 51.651949, -3.0194131 51.6519429, -3.0193341 51.6519454, -3.0192521 51.6519561, -3.0191424 51.652009)",,
1058548402,False,Woodside Road,unclassified,,,False,10.544,,"LINESTRING (-3.0268549 51.6549159, -3.0268626 51.6548212)",,
1058548402,False,Woodside Road,unclassified,,,True,10.544,,"LINESTRING (-3.0268626 51.6548212, -3.0268549 51.6549159)",,
1058548399,False,Woodside Road,unclassified,,,False,31.353,,"LINESTRING (-3.0268626 51.6548212, -3.0264769 51.6548041, -3.0264093 51.6548008)",,
1058548399,False,Woodside Road,unclassified,,,True,162.777,,"LINESTRING (-3.0268626 51.6548212, -3.0270982 51.6548316, -3.0271627 51.6548391, -3.0272205 51.6548532, -3.0272648 51.654872, -3.0273064 51.6549022, -3.0273392 51.6549398, -3.0273655 51.6549863, -3.0273824 51.655034, -3.0273932 51.6550903, -3.0273877 51.6553042, -3.0273716 51.655503, -3.0273652 51.6556496, -3.0273582 51.655731, -3.0273364 51.655809, -3.0272956 51.6558839, -3.0272417 51.6559613, -3.0271717 51.656033)",,
