osmid,oneway,lanes,ref,highway,maxspeed,reversed,length,geometry,bridge,name,junction
1240187119,True,,,residential,,False,48.455,"LINESTRING (-5.3878728 36.2111389, -5.3878285 36.2115732)",,Calle Higueras,
85479087,True,,,residential,,False,97.145,"LINESTRING (-5.3878849 36.2104817, -5.3889676 36.2104922)",,Avenida del Ejército,
122040415,True,,,residential,,False,73.085,"LINESTRING (-5.3878849 36.2104817, -5.3878728 36.2111389)",,Calle Higueras,
96832494,False,,,residential,,True,56.798,"LINESTRING (-5.3872232 36.211531, -5.3869537 36.2110688)",,Calle Herradura,
177634973,False,,,residential,,True,54.519999999999996,"LINESTRING (-5.3872232 36.211531, -5.3874319 36.2115407, -5.3878285 36.2115732)",,Calle Olivo,
"[1240187120, 1240187121]",False,,,residential,,False,62.349999999999994,"LINESTRING (-5.3872232 36.211531, -5.3872256 36.2115453, -5.387227 36.2115536, -5.3872376 36.2116167, -5.3873169 36.2120866)",,Calle Herradura,
122040421,False,,,residential,,True,61.949,"LINESTRING (-5.3904114 36.2114213, -5.3905226 36.211162, -5.3906309 36.2108931)",,Calle Río Pino,
1240187118,True,,,residential,,False,102.529,"LINESTRING (-5.3904114 36.2114213, -5.3895077 36.2112436, -5.3892969 36.211221)",,Calle Eucaliptus,
177634973,False,,,residential,,False,54.519999999999996,"LINESTRING (-5.3878285 36.2115732, -5.3874319 36.2115407, -5.3872232 36.211531)",,Calle Olivo,
177634979,True,,,residential,,False,218.984,"LINESTRING (-5.3878285 36.2115732, -5.3878555 36.2115757, -5.3880641 36.2115873, -5.388216 36.2115958, -5.3888479 36.2116464, -5.3895683 36.2116653, -5.389667 36.2116776, -5.3902355 36.2118237)",,Calle Olivo,
1237375413,False,,,residential,,True,8.621,"LINESTRING (-5.389426 36.2097056, -5.3893803 36.2097738)",,,
177389832,True,,,residential,,False,146.108,"LINESTRING (-5.389426 36.2097056, -5.3894502 36.2095968, -5.3894593 36.2094912, -5.389439 36.2094428, -5.3893975 36.2094048, -5.3893654 36.2093829, -5.3893282 36.2093714, -5.388968 36.2093777, -5.3885809 36.2093985, -5.3884212 36.2094071, -5.3881777 36.2094202)",,Calle Velázquez,
664700692,False,,,residential,,True,9.861,"LINESTRING (-5.3900871 36.2096711, -5.390131 36.2097524)",,Los Sargentos,
177389828,True,,,residential,,False,59.81,"LINESTRING (-5.3900871 36.2096711, -5.3899861 36.2096915, -5.3899025 36.2097034, -5.3898274 36.2097084, -5.3894896 36.2097138, -5.389426 36.2097056)",,Calle de la Ermita,
177634972,True,,,residential,,False,47.446,"LINESTRING (-5.3902355 36.2118237, -5.3904114 36.2114213)",,Calle Río Pino,
177632015,False,,,residential,,True,89.326,"LINESTRING (-5.3902355 36.2118237, -5.390705 36.2119341, -5.3911797 36.2120769)",,Calle Olivo,
1241427133,False,,,residential,,True,4.714,"LINESTRING (-5.3922335 36.2113358, -5.3922482 36.2112951)",,Avenida Pavia 19,
"[682768361, 122040420]",True,,,residential,,False,210.503,"LINESTRING (-5.3922335 36.2113358, -5.3920218 36.2118365, -5.3907454 36.2115075, -5.3904114 36.2114213)",,"['Calle Eucaliptus', 'Calle Acacias']",
177379718,False,,,residential,,True,40.4,"LINESTRING (-5.383613 36.2123921, -5.3837149 36.212746)",,Calle Vallecillo Luján,
177381556,True,,,residential,,False,53.731,"LINESTRING (-5.383613 36.2123921, -5.3835064 36.2119166)",,Calle Vallecillo Luján,
682768368,True,,,residential,,False,58.595,"LINESTRING (-5.383613 36.2123921, -5.3842468 36.2122649)",,Calle Bandera,
177379718,False,,,residential,,False,40.4,"LINESTRING (-5.3837149 36.212746, -5.383613 36.2123921)",,Calle Vallecillo Luján,
177379716,True,,,residential,,False,92.743,"LINESTRING (-5.3837149 36.212746, -5.3837676 36.2129175, -5.3839461 36.2135589)",,Calle Vallecillo Luján,
177632025,False,,,residential,,True,19.473,"LINESTRING (-5.3845828 36.2121778, -5.384591 36.2123528)",,Calle Correos,
177636311,True,,,residential,,False,18.381,"LINESTRING (-5.3845828 36.2121778, -5.3847707 36.2121119)",,Calle Rafael de la Viesca,
177629143,True,,,residential,,False,69.244,"LINESTRING (-5.3845828 36.2121778, -5.3845615 36.2119317, -5.3845144 36.2115576)",,Calle Correos,
177381560,True,,,residential,,False,88.61,"LINESTRING (-5.3836633 36.2109465, -5.3840232 36.2116886)",,Calle La Cruz,
177637605,True,,,residential,,False,63.942,"LINESTRING (-5.3836633 36.2109465, -5.3843751 36.2109176)",,Calle Santa Bárbara,
1240187121,False,,,residential,,True,60.989,"LINESTRING (-5.3874119 36.2126297, -5.3873169 36.2120866)",,Calle Herradura,
177385103,False,,,residential,,True,135.35500000000002,"LINESTRING (-5.3874119 36.2126297, -5.3876871 36.2126098, -5.3884601 36.2128248, -5.3887112 36.2129022, -5.3888334 36.2129666)",,Calle Poeta Juan Ramón Jiménez,
1240187123,False,,,residential,,False,29.268,"LINESTRING (-5.3874119 36.2126297, -5.3874337 36.2127738, -5.3874451 36.2128314, -5.3874767 36.2128854)",,Calle Herradura,
1240187124,False,,,residential,,False,85.52,"LINESTRING (-5.3874119 36.2126297, -5.3873497 36.2126218, -5.3864671 36.2127159)",,Calle Poeta Juan Ramón Jiménez,
96832518,False,,,residential,,True,65.655,"LINESTRING (-5.3872612 36.2130286, -5.3870854 36.213052, -5.3865372 36.2131145)",,Calle Poeta Antonio Machado,
1218896424,True,,,residential,,False,19.486,"LINESTRING (-5.3872612 36.2130286, -5.387301 36.2130279, -5.3873487 36.2130245, -5.3874201 36.213015, -5.3874585 36.2130099, -5.387476 36.2130058)",,Calle Poeta Antonio Machado,
177381560,True,,,residential,,False,50.409,"LINESTRING (-5.3842468 36.2122649, -5.3843836 36.2127046)",,Calle La Cruz,
682768367,True,,,residential,,False,31.668,"LINESTRING (-5.3842468 36.2122649, -5.3843938 36.2122296, -5.3845828 36.2121778)",,Calle Pita,
"[1240187122, 1240187125]",True,,,residential,,False,13.187,"LINESTRING (-5.387476 36.2130058, -5.3875021 36.2130047, -5.3875349 36.2129912, -5.3875512 36.2129748, -5.3875596 36.2129549, -5.3875577 36.2129292)",,,roundabout
659949339,True,,,residential,,False,24.845,"LINESTRING (-5.3876529 36.213733, -5.3875199 36.2137086, -5.3874461 36.2136886, -5.3873852 36.2136766)",,Calle Poeta Federico García Lorca,
659949340,False,,,residential,,False,43.783,"LINESTRING (-5.3876529 36.213733, -5.387703 36.2137313, -5.3877646 36.2137255, -5.3881379 36.2136902)",,Calle Poeta Federico García Lorca,
96832501,False,,,residential,,False,29.244,"LINESTRING (-5.3897791 36.2137963, -5.3895451 36.2139794)",,Calle Poeta Emilio Prado,
"[1215334795, 96832501]",False,,,"['residential', 'living_street']",,"[False, True]",108.488,"LINESTRING (-5.3897791 36.2137963, -5.3899882 36.2136449, -5.3900025 36.2136206, -5.3900049 36.2135939, -5.3899979 36.2135765, -5.3894472 36.2130657)",,Calle Poeta Emilio Prado,
177385103,False,,,residential,,False,125.418,"LINESTRING (-5.3897791 36.2137963, -5.3892448 36.2133024, -5.3890825 36.2131609, -5.3888334 36.2129666)",,Calle Poeta Juan Ramón Jiménez,
177629142,True,,,residential,,False,36.525999999999996,"LINESTRING (-5.3854892 36.2129176, -5.3854504 36.212998, -5.3852505 36.2131787)",,Juan Ramón Jiménez,
1240187124,False,,,residential,,True,95.17699999999999,"LINESTRING (-5.3854892 36.2129176, -5.3855115 36.2128597, -5.3855498 36.2128264, -5.3856011 36.2128086, -5.3864671 36.2127159)",,Calle Poeta Juan Ramón Jiménez,
177385097,False,,,residential,,False,44.766,"LINESTRING (-5.3865372 36.2131145, -5.3864671 36.2127159)",,Calle Ejido,
96832518,False,,,residential,,False,65.655,"LINESTRING (-5.3865372 36.2131145, -5.3870854 36.213052, -5.3872612 36.2130286)",,Calle Poeta Antonio Machado,
96832518,False,,,residential,,True,90.811,"LINESTRING (-5.3865372 36.2131145, -5.3862683 36.2131378, -5.3855932 36.2131592, -5.3855271 36.2131613)",,Calle Poeta Antonio Machado,
1243709171,True,,,residential,,False,12.28,"LINESTRING (-5.3859906 36.2079969, -5.3860124 36.2080411, -5.3860508 36.2080772, -5.3860671 36.208085)",,,roundabout
177385101,False,,,residential,,False,67.13300000000001,"LINESTRING (-5.3875577 36.2129292, -5.3876491 36.2129416, -5.3877493 36.212967, -5.3882546 36.2131434)",,Calle Poeta Antonio Machado,
1240187127,True,,,residential,,False,9.466,"LINESTRING (-5.3875577 36.2129292, -5.3875463 36.2129102, -5.3875276 36.2128955, -5.3875038 36.2128869, -5.3874767 36.2128854)",,,roundabout
177385107,True,,,residential,,False,11.033,"LINESTRING (-5.3874767 36.2128854, -5.3874517 36.2128914, -5.3874307 36.212904, -5.3874164 36.2129216, -5.3874118 36.212933, -5.3874109 36.2129541, -5.3874119 36.2129569)",,,roundabout
1240187123,False,,,residential,,True,29.268,"LINESTRING (-5.3874767 36.2128854, -5.3874451 36.2128314, -5.3874337 36.2127738, -5.3874119 36.2126297)",,Calle Herradura,
1215334786,False,,,residential,,False,63.123,"LINESTRING (-5.3863739 36.2137343, -5.3870727 36.2136681)",,Calle Poeta Federico García Lorca,
659949347,True,,,residential,,False,67.942,"LINESTRING (-5.3863739 36.2137343, -5.386337 36.2137194, -5.3862982 36.2136913, -5.3862786 36.2136771, -5.386255 36.2136678, -5.3862291 36.2136641, -5.3862029 36.2136664, -5.3856497 36.2137292)",,Calle Poeta Federico García Lorca,
659949340,False,,,residential,,True,43.783,"LINESTRING (-5.3881379 36.2136902, -5.3877646 36.2137255, -5.387703 36.2137313, -5.3876529 36.213733)",,Calle Poeta Federico García Lorca,
177385103,False,,,residential,,False,135.35500000000002,"LINESTRING (-5.3888334 36.2129666, -5.3887112 36.2129022, -5.3884601 36.2128248, -5.3876871 36.2126098, -5.3874119 36.2126297)",,Calle Poeta Juan Ramón Jiménez,
177385103,False,,,residential,,True,125.418,"LINESTRING (-5.3888334 36.2129666, -5.3890825 36.2131609, -5.3892448 36.2133024, -5.3897791 36.2137963)",,Calle Poeta Juan Ramón Jiménez,
177385111,False,,,residential,,True,56.04800000000001,"LINESTRING (-5.3888334 36.2129666, -5.388699 36.2129923, -5.3883404 36.2130929, -5.3882956 36.213113, -5.3882546 36.2131434)",,,
177388124,True,,,residential,,False,49.675000000000004,"LINESTRING (-5.387112 36.2095148, -5.3871725 36.2097575, -5.3871905 36.209894, -5.3871782 36.2099551)",,Calle Batallón de Cazadores de Tarifa,
177387584,True,,,residential,,False,32.65,"LINESTRING (-5.3845553 36.2093269, -5.3849192 36.209325)",,Calle Francisco Tubino,
177387585,False,,,residential,,False,13.705,"LINESTRING (-5.3845553 36.2093269, -5.3845507 36.2092037)",,Calle Siglo XX,
177387585,False,,,residential,,False,15.291,"LINESTRING (-5.3845673 36.2088157, -5.3847186 36.2087524)",,Calle Siglo XX,
177387585,False,,,residential,,True,43.169,"LINESTRING (-5.3845673 36.2088157, -5.3845507 36.2092037)",,Calle Siglo XX,
177632009,False,,,residential,,False,22.576999999999998,"LINESTRING (-5.3845673 36.2088157, -5.3845027 36.2087456, -5.3844123 36.2086558)",,Mirador Domingo de Mena,
177387585,False,,,residential,,True,15.291,"LINESTRING (-5.3847186 36.2087524, -5.3845673 36.2088157)",,Calle Siglo XX,
96832416,True,,,residential,,False,97.196,"LINESTRING (-5.3847186 36.2087524, -5.3846535 36.2086814, -5.3843029 36.2083321, -5.3842068 36.2082515, -5.3841671 36.2081989, -5.3841837 36.2081574, -5.3842454 36.2081334, -5.3843236 36.2081441)",,Calle Cuesta de los Cañones,
177387587,True,,,residential,,False,89.022,"LINESTRING (-5.3847186 36.2087524, -5.3848068 36.2088121, -5.3848848 36.2088514, -5.3850103 36.2089145, -5.3850395 36.208969, -5.3851975 36.2090653, -5.3852126 36.2091443, -5.3851771 36.2093575)",,Calle Médico Augusto Alcaide,
177632032,True,,,residential,,False,9.648,"LINESTRING (-5.3846098 36.209714, -5.3845888 36.2096289)",,Calle Siglo XX,
1160417300,False,,,living_street,,False,8.733,"LINESTRING (-5.3846098 36.209714, -5.3845133 36.2097243)",,Plaza de la Iglesia,
1160417299,False,,,living_street,,True,17.141000000000002,"LINESTRING (-5.3846098 36.209714, -5.3846127 36.2097258, -5.3846116 36.2097415, -5.3846092 36.2097612, -5.3846092 36.2097741, -5.3846104 36.2097918, -5.3846167 36.20983, -5.3846217 36.2098598, -5.3846229 36.2098671)",,Plaza de la Iglesia,
122040422,True,,,residential,,False,86.139,"LINESTRING (-5.3892754 36.2098876, -5.3892334 36.2098884, -5.3891827 36.2098994, -5.3891569 36.2099153, -5.389145 36.2099312, -5.3891357 36.20995, -5.3891353 36.2100354, -5.3891386 36.2102688, -5.389142 36.2105067, -5.3891536 36.2105422, -5.3891817 36.2105751)",,Avenida de Gibraltar,
177389827,False,,,residential,,False,15.77,"LINESTRING (-5.3892754 36.2098876, -5.3892872 36.2098748, -5.3893803 36.2097738)",,,
664700692,False,,,residential,,False,9.861,"LINESTRING (-5.390131 36.2097524, -5.3900871 36.2096711)",,Los Sargentos,
177389830,True,,,residential,,False,89.584,"LINESTRING (-5.390131 36.2097524, -5.3901647 36.2097953, -5.3901766 36.2098079, -5.3901918 36.2098151, -5.390218 36.2098133, -5.3910321 36.2095612)",,Los Sargentos,
177389824,True,,,residential,,False,23.621,"LINESTRING (-5.3863309 36.2105584, -5.3865484 36.2106781)",,Calle Herradura,
682768364,True,,,residential,,False,76.547,"LINESTRING (-5.3863309 36.2105584, -5.3866479 36.2104551, -5.3867976 36.2103796, -5.3869323 36.2102992, -5.387025 36.2101869)",,Calle Terrero Monesterio,
1237375413,False,,,residential,,False,8.621,"LINESTRING (-5.3893803 36.2097738, -5.389426 36.2097056)",,,
177389827,False,,,residential,,True,15.77,"LINESTRING (-5.3893803 36.2097738, -5.3892872 36.2098748, -5.3892754 36.2098876)",,,
177389830,True,,,residential,,False,67.435,"LINESTRING (-5.3893803 36.2097738, -5.3894144 36.2097772, -5.390131 36.2097524)",,Los Sargentos,
177389824,True,,,residential,,False,25.882,"LINESTRING (-5.3865484 36.2106781, -5.3867877 36.2108081)",,Calle Herradura,
177636312,False,,,residential,,True,92.062,"LINESTRING (-5.3865484 36.2106781, -5.386003 36.2113794)",,Calle Carmen,
177628641,False,,,residential,,True,35.629000000000005,"LINESTRING (-5.3835133 36.2144735, -5.3835516 36.2144844, -5.3836093 36.2144822, -5.3837033 36.2144511, -5.3838735 36.2143708)",,,
177628648,True,,,residential,,False,26.988,"LINESTRING (-5.3831704 36.2139154, -5.3832985 36.214135)",,Avenida de Carlos Pacheco Perujo,
177628646,False,,,residential,,False,35.138000000000005,"LINESTRING (-5.3831704 36.2139154, -5.3831935 36.2138795, -5.3833062 36.2138276, -5.3834961 36.213752)",,Calle Almirante Barceló,
177628643,False,,,residential,,False,20.11,"LINESTRING (-5.3834961 36.213752, -5.3833972 36.2135897)",,Calle Esperanza,
177628643,False,,,residential,,True,76.687,"LINESTRING (-5.3834961 36.213752, -5.3838735 36.2143708)",,Calle Esperanza,
177628646,False,,,residential,,False,15.947,"LINESTRING (-5.3834961 36.213752, -5.3836526 36.213684)",,Calle Almirante Barceló,
177628646,False,,,residential,,True,35.138,"LINESTRING (-5.3834961 36.213752, -5.3833062 36.2138276, -5.3831935 36.2138795, -5.3831704 36.2139154)",,Calle Almirante Barceló,
96832431,True,,,residential,,False,38.995,"LINESTRING (-5.3850567 36.2098454, -5.3846229 36.2098671)",,Calle San Felipe,
177381566,False,,,residential,,True,14.19,"LINESTRING (-5.384597 36.2142441, -5.3846525 36.2143636)",,Calle La Cruz,
177381566,False,,,residential,,False,43.018,"LINESTRING (-5.384597 36.2142441, -5.3845333 36.2141025, -5.3845078 36.2140018, -5.3844976 36.2138686)",,Calle La Cruz,
"[659949387, 177628636]",False,,,residential,,False,123.44500000000001,"LINESTRING (-5.384597 36.2142441, -5.3842992 36.2143601, -5.3838314 36.2136059)",,Calle Los Escolares,
177628639,False,,,residential,,False,7.833,"LINESTRING (-5.3832985 36.214135, -5.3832195 36.214165)",,,
177628648,True,,,residential,,False,42.286,"LINESTRING (-5.3832985 36.214135, -5.3835133 36.2144735)",,Avenida de Carlos Pacheco Perujo,
177628641,False,,,residential,,False,16.528,"LINESTRING (-5.3840426 36.2143118, -5.3838735 36.2143708)",,,
177628642,False,,,residential,,False,78.086,"LINESTRING (-5.3840426 36.2143118, -5.3836526 36.213684)",,,
177628642,False,,,residential,,True,11.782,"LINESTRING (-5.3840426 36.2143118, -5.3841015 36.2144065)",,,
177628641,False,,,residential,,True,16.528,"LINESTRING (-5.3838735 36.2143708, -5.3840426 36.2143118)",,,
177628643,False,,,residential,,False,76.687,"LINESTRING (-5.3838735 36.2143708, -5.3834961 36.213752)",,Calle Esperanza,
177628641,False,,,residential,,False,35.629,"LINESTRING (-5.3838735 36.2143708, -5.3837033 36.2144511, -5.3836093 36.2144822, -5.3835516 36.2144844, -5.3835133 36.2144735)",,,
177628642,False,,,residential,,True,78.086,"LINESTRING (-5.3836526 36.213684, -5.3840426 36.2143118)",,,
177628646,False,,,residential,,False,6.732,"LINESTRING (-5.3836526 36.213684, -5.3837186 36.2136552)",,Calle Almirante Barceló,
177628646,False,,,residential,,True,15.947,"LINESTRING (-5.3836526 36.213684, -5.3834961 36.213752)",,Calle Almirante Barceló,
177628646,False,,,residential,,False,11.541,"LINESTRING (-5.3838314 36.2136059, -5.3839461 36.2135589)",,Calle Almirante Barceló,
177628646,False,,,residential,,True,11.509,"LINESTRING (-5.3838314 36.2136059, -5.3837186 36.2136552)",,Calle Almirante Barceló,
"[659949387, 177628636]",False,,,residential,,True,123.44500000000001,"LINESTRING (-5.3838314 36.2136059, -5.3842992 36.2143601, -5.384597 36.2142441)",,Calle Los Escolares,
177626539,False,,,secondary,,True,46.146,"LINESTRING (-5.3832195 36.214165, -5.3834475 36.214537)",,Avenida Carlos Pacheco Perujo,
177628639,False,,,residential,,True,7.833,"LINESTRING (-5.3832195 36.214165, -5.3832985 36.214135)",,,
177626539,False,,,secondary,,False,174.118,"LINESTRING (-5.3832195 36.214165, -5.3831937 36.2141216, -5.3827008 36.213333, -5.3826087 36.2131802, -5.3823497 36.2127652)",,Avenida Carlos Pacheco Perujo,
177628642,False,,,residential,,False,11.782,"LINESTRING (-5.3841015 36.2144065, -5.3840426 36.2143118)",,,
96832518,False,,,residential,,True,24.89,"LINESTRING (-5.3855271 36.2131613, -5.3852505 36.2131787)",,Calle Poeta Antonio Machado,
177629147,True,,,residential,,False,27.311,"LINESTRING (-5.3855271 36.2131613, -5.3854892 36.2129176)",,,
96832518,False,,,residential,,False,90.811,"LINESTRING (-5.3855271 36.2131613, -5.3855932 36.2131592, -5.3862683 36.2131378, -5.3865372 36.2131145)",,Calle Poeta Antonio Machado,
177629145,False,,,residential,,False,4.809,"LINESTRING (-5.3845144 36.2115576, -5.3845604 36.2115354)",,Calle General Lacy,
692491963,True,,,residential,,False,4.629,"LINESTRING (-5.3845144 36.2115576, -5.3844673 36.2115746)",,Calle General Lacy,
177379715,True,,,residential,,False,85.64699999999999,"LINESTRING (-5.3844085 36.2132713, -5.3843291 36.2132254, -5.3841189 36.2130947, -5.3837149 36.212746)",,Calle Vallecillo Luján,
1240187130,True,,,residential,,False,7.8420000000000005,"LINESTRING (-5.3844085 36.2132713, -5.384402 36.2132942, -5.3844085 36.2133171, -5.3844267 36.2133355)",,,roundabout
1240187129,True,,,residential,,False,3.596,"LINESTRING (-5.3844267 36.2133355, -5.384453 36.2133457, -5.3844639 36.2133457)",,,roundabout
177629151,False,,,residential,,False,93.17699999999999,"LINESTRING (-5.3816773 36.213507, -5.3816447 36.2134733, -5.3816301 36.2134396, -5.3816214 36.2134115, -5.381627 36.2133821, -5.3816458 36.2133462, -5.3816912 36.213299, -5.3817538 36.2132419, -5.3818712 36.2130864, -5.3820589 36.2127778)",,Carretera Cementerio,
692491965,False,,,residential,,True,3.781,"LINESTRING (-5.3843372 36.2105435, -5.3842995 36.2105587)",,Calle Navarra,
692491964,False,,,residential,,False,22.927,"LINESTRING (-5.3843372 36.2105435, -5.384362 36.210533, -5.3845894 36.2105393)",,Calle Navarra,
177637608,True,,,residential,,False,39.104,"LINESTRING (-5.3830311 36.2113138, -5.3834669 36.2113195)",,Calle Tambor,
692491965,False,,,residential,,False,3.781,"LINESTRING (-5.3842995 36.2105587, -5.3843372 36.2105435)",,Calle Navarra,
177632030,True,,,residential,,False,39.288,"LINESTRING (-5.3842995 36.2105587, -5.3842785 36.2103943, -5.3842726 36.2102063)",,San José,
96832511,True,,,residential,,False,22.53,"LINESTRING (-5.3843002 36.2091895, -5.3845507 36.2092037)",,Calle Coronel Cadalso (Sol),
96832520,True,,,residential,,False,35.262,"LINESTRING (-5.3830163 36.2100672, -5.3826297 36.2100101)",,San Nicolás,
177632009,False,,,residential,,True,23.86,"LINESTRING (-5.3842086 36.2085182, -5.3843375 36.2085991, -5.3844123 36.2086558)",,Mirador Domingo de Mena,
177632015,False,,,residential,,False,89.326,"LINESTRING (-5.3911797 36.2120769, -5.390705 36.2119341, -5.3902355 36.2118237)",,Calle Olivo,
177387585,False,,,residential,,False,43.169,"LINESTRING (-5.3845507 36.2092037, -5.3845673 36.2088157)",,Calle Siglo XX,
177387585,False,,,residential,,True,13.705,"LINESTRING (-5.3845507 36.2092037, -5.3845553 36.2093269)",,Calle Siglo XX,
177632041,True,,,residential,,False,58.977,"LINESTRING (-5.3840983 36.2087063, -5.3834415 36.2087278)",,San Francisco,
177632036,True,,,residential,,False,29.26,"LINESTRING (-5.3840983 36.2087063, -5.3841036 36.2085354, -5.3841562 36.2085105, -5.3842086 36.2085182)",,Carteya,
177632009,False,,,residential,,False,23.86,"LINESTRING (-5.3844123 36.2086558, -5.3843375 36.2085991, -5.3842086 36.2085182)",,Mirador Domingo de Mena,
177632009,False,,,residential,,True,22.576999999999998,"LINESTRING (-5.3844123 36.2086558, -5.3845027 36.2087456, -5.3845673 36.2088157)",,Mirador Domingo de Mena,
177632045,True,,,residential,,False,61.185,"LINESTRING (-5.3844123 36.2086558, -5.3843536 36.2087256, -5.3843002 36.2091895)",,Calle Pastora,
177632025,False,,,residential,,False,19.473,"LINESTRING (-5.384591 36.2123528, -5.3845828 36.2121778)",,Calle Correos,
177632020,True,,,residential,,False,98.25999999999999,"LINESTRING (-5.3829009 36.2121902, -5.3828971 36.2121213, -5.3830311 36.2113138)",,Calle Conde de Lomas,
1240190459,True,,,residential,,False,52.31400000000001,"LINESTRING (-5.3829009 36.2121902, -5.3827615 36.2122189, -5.3823789 36.2122805, -5.3823304 36.2122867)",,Calle Coronel Moscoso,
177629145,False,,,residential,,False,16.58,"LINESTRING (-5.3845604 36.2115354, -5.3847298 36.2114758)",,Calle General Lacy,
177629145,False,,,residential,,True,4.809,"LINESTRING (-5.3845604 36.2115354, -5.3845144 36.2115576)",,Calle General Lacy,
177632017,False,,,residential,,False,110.893,"LINESTRING (-5.3845604 36.2115354, -5.3845924 36.2110694, -5.3845775 36.2108401, -5.3845894 36.2105393)",,Calle Tesoro,
96832520,True,,,residential,,False,24.304000000000002,"LINESTRING (-5.3842726 36.2102063, -5.3842071 36.2101996, -5.3840516 36.2101798, -5.3840043 36.2101769)",,San Nicolás,
177381574,True,,,residential,,False,32.836,"LINESTRING (-5.3825831 36.2085669, -5.3825067 36.2086412, -5.3824735 36.20869, -5.3824797 36.208833)",,Calle Constitución,
177632033,True,,,residential,,False,41.737,"LINESTRING (-5.3843751 36.2109176, -5.3843372 36.2105435)",,Calle Colón,
177632998,False,,,residential,,False,50.047,"LINESTRING (-5.3855833 36.2102251, -5.3850435 36.2101116)",,Calle Naranjo,
682768364,True,,,residential,,False,33.955,"LINESTRING (-5.3860906 36.210792, -5.3862778 36.2105905, -5.3863309 36.2105584)",,Calle Terrero Monesterio,
177632998,False,,,residential,,True,50.047,"LINESTRING (-5.3850435 36.2101116, -5.3855833 36.2102251)",,Calle Naranjo,
96832509,True,,,residential,,False,29.637,"LINESTRING (-5.3850435 36.2101116, -5.3850539 36.2100006, -5.3850567 36.2098454)",,Calle Almoraima,
177387584,True,,,residential,,False,23.419,"LINESTRING (-5.3849192 36.209325, -5.3851771 36.2093575)",,Calle Francisco Tubino,
177387584,True,,,residential,,False,56.695,"LINESTRING (-5.3864802 36.2095245, -5.387112 36.2095148)",,Calle Francisco Tubino,
177633586,True,,,residential,,False,188.899,"LINESTRING (-5.3864802 36.2095245, -5.3864658 36.2093837, -5.3864395 36.2093021, -5.3863667 36.2091976, -5.3859321 36.2086738, -5.3855048 36.2080383)",,Calle Calzada Baja,
177633583,True,,,residential,,False,28.431,"LINESTRING (-5.3849276 36.2095806, -5.3849192 36.209325)",,Calle Dos Torres,
177633589,True,,,residential,,False,65.941,"LINESTRING (-5.3849276 36.2095806, -5.3851373 36.2095798, -5.38546 36.2095785, -5.385471 36.2094153)",,Calle Montesinos,
22467462,True,,,residential,,False,5.638999999999999,"LINESTRING (-5.3860742 36.2078411, -5.3860386 36.2078635, -5.3860276 36.2078747)",,,roundabout
177632032,True,,,residential,,False,33.715,"LINESTRING (-5.3845888 36.2096289, -5.3845553 36.2093269)",,Calle Siglo XX,
177633589,True,,,residential,,False,30.868,"LINESTRING (-5.3845888 36.2096289, -5.3849276 36.2095806)",,Calle Montesinos,
177387584,True,,,residential,,False,91.659,"LINESTRING (-5.385471 36.2094153, -5.3857158 36.2094614, -5.3862677 36.2095263, -5.3864802 36.2095245)",,Calle Francisco Tubino,
"[38703032, 177633580]",True,,,residential,,False,55.448,"LINESTRING (-5.3850504 36.2079947, -5.3851373 36.2081589, -5.3855048 36.2080383)",,"['Callejón del Reposo', 'Calle Pescadores']",
177636312,False,,,residential,,False,92.062,"LINESTRING (-5.386003 36.2113794, -5.3865484 36.2106781)",,Calle Carmen,
177636313,True,,,residential,,False,34.8,"LINESTRING (-5.3856267 36.2117848, -5.3853665 36.2115527)",,Calle Tintorero,
682768364,True,,,residential,,False,107.577,"LINESTRING (-5.3853665 36.2115527, -5.3855268 36.2114343, -5.3857545 36.2112399, -5.3858914 36.2110878, -5.3860467 36.2108604, -5.3860906 36.210792)",,Calle Terrero Monesterio,
177636313,True,,,residential,,False,18.213,"LINESTRING (-5.385751 36.2119143, -5.3856267 36.2117848)",,Calle Tintorero,
"[692491962, 177385110]",True,,,residential,,False,152.88099999999997,"LINESTRING (-5.385751 36.2119143, -5.3856386 36.2120293, -5.3855378 36.2121006, -5.3854472 36.2121522, -5.3848892 36.2123584, -5.3848474 36.212382, -5.3847175 36.2124779, -5.3844758 36.2126502, -5.3843836 36.2127046)",,Calle Nueva,
177637614,False,,,residential,,False,82.303,"LINESTRING (-5.3833781 36.2093692, -5.3824889 36.2091873)",,Calle Prevención,
177637614,False,,,residential,,True,38.552,"LINESTRING (-5.3833781 36.2093692, -5.3837944 36.2094551)",,Calle Prevención,
"[177637612, 1160417295]",False,,,residential,,"[False, True]",88.295,"LINESTRING (-5.3833781 36.2093692, -5.3833133 36.2096127, -5.3833021 36.2096299, -5.3832871 36.209637, -5.3832685 36.2096406, -5.383249 36.2096399, -5.3829898 36.2096014, -5.3827615 36.2095649, -5.382719 36.2095585, -5.3826636 36.2095529)",,"['Calle Consuelo', 'Calle Academia']",
177381570,True,,,residential,,False,31.276,"LINESTRING (-5.3825136 36.2106514, -5.3824239 36.2109232)",,Calle Herrería,
1240190458,True,,,residential,,False,19.719,"LINESTRING (-5.3834669 36.2113195, -5.3834626 36.2111422)",,Calle Vallecillo Luján,
177637607,False,,,residential,,False,34.84,"LINESTRING (-5.3833639 36.2090348, -5.3834415 36.2087278)",,Cárcel Nueva,
