osmid,ref,highway,maxspeed,oneway,reversed,length,geometry,junction,name,lanes
301909540,,residential,30,True,False,63.536,"LINESTRING (3.1084039 41.8496972, 3.1082366 41.8496791, 3.1078327 41.8495527, 3.1076853 41.8495065)",,Avinguda de Catalunya,
581661292,C-253,secondary,40,True,False,8.383,"LINESTRING (3.1084039 41.8496972, 3.1083845 41.8496624, 3.108378 41.849625)",roundabout,,
301969331,,residential,30,False,True,21.993,"LINESTRING (3.1063037 41.8490404, 3.1060593 41.8489631)",,Avinguda de Catalunya,
185332643,,residential,30,False,True,23.238,"LINESTRING (3.1063037 41.8490404, 3.1063386 41.8489842, 3.1063497 41.8489349, 3.106342 41.8489021, 3.1063079 41.8488436)",,Plaça del Corriol,
959154552,,residential,20,False,False,7.011,"LINESTRING (3.106344 41.8481776, 3.1062703 41.8482086)",,Carrer de Joan Capri,
959154553,,living_street,20,True,False,11.336,"LINESTRING (3.106344 41.8481776, 3.1062815 41.8480869)",,Carrer de Artur Mundet,
147149794,,residential,30,True,False,14.339,"LINESTRING (3.1047088 41.8481573, 3.1048732 41.8481977)",,Carrer del Progrés,
30589526,C-253,secondary,50,False,False,30.404,"LINESTRING (3.1048265 41.8483785, 3.1051616 41.8484901)",,,2
30589526,C-253,secondary,50,False,True,21.744,"LINESTRING (3.1048265 41.8483785, 3.1045869 41.8482986)",,,2
186153705,,residential,30,True,False,9.092,"LINESTRING (3.1048265 41.8483785, 3.1047881 41.8484551)",,,
301909539,,residential,,True,False,23.374000000000002,"LINESTRING (3.108263 41.8493697, 3.1083216 41.8494286, 3.1084045 41.8494673, 3.1084807 41.8494969)",,Avinguda de Catalunya,
581661290,C-253,secondary,40,True,False,3.1630000000000003,"LINESTRING (3.1084502 41.8495138, 3.1084659 41.8495034, 3.1084807 41.8494969)",roundabout,,
301909542,C-253,secondary,50,True,False,36.449,"LINESTRING (3.108378 41.849625, 3.1082232 41.8495293, 3.1080348 41.8494199)",,,
581661304,C-253,secondary,40,True,False,14.147,"LINESTRING (3.108378 41.849625, 3.1083867 41.8495831, 3.1084115 41.8495449, 3.1084502 41.8495138)",roundabout,,
581661294,C-253,secondary,40,True,False,17.948,"LINESTRING (3.1085867 41.8497679, 3.1085326 41.8497657, 3.1084815 41.8497524, 3.1084374 41.8497289, 3.1084039 41.8496972)",roundabout,,
301969331,,residential,30,False,False,21.993,"LINESTRING (3.1060593 41.8489631, 3.1063037 41.8490404)",,Avinguda de Catalunya,
417911988,,residential,30,True,False,20.189,"LINESTRING (3.0991431 41.8462217, 3.0990912 41.8463991)",,Avinguda Costa Brava,
104539859,,residential,30,False,False,59.138,"LINESTRING (3.0991431 41.8462217, 3.0992055 41.8461374, 3.099481 41.8457532)",,Avinguda Costa Brava,
417911991,,residential,30,False,False,87.882,"LINESTRING (3.0987822 41.8468254, 3.0987329 41.8469269, 3.0986638 41.8470603, 3.0984089 41.8475652)",,Avinguda de Puig Sapera,
417911993,,residential,30,True,False,26.448999999999998,"LINESTRING (3.0987822 41.8468254, 3.098757 41.8467282, 3.0987765 41.8465901)",,Avinguda de Puig Sapera,
527621263,,residential,30,False,True,30.098,"LINESTRING (3.1047881 41.8484551, 3.1051217 41.8485624)",,Avinguda de Catalunya,
527621264,,residential,30,True,False,29.486,"LINESTRING (3.1047881 41.8484551, 3.1045684 41.8483844, 3.1045869 41.8482986)",,,
156607509,,residential,30,False,False,91.336,"LINESTRING (3.1051217 41.8485624, 3.1047024 41.8493221)",,Carrer de la Sardana,
156607509,,residential,30,False,True,3.233,"LINESTRING (3.1051217 41.8485624, 3.1051365 41.8485355)",,Carrer de la Sardana,
527621263,,residential,30,False,False,30.098,"LINESTRING (3.1051217 41.8485624, 3.1047881 41.8484551)",,Avinguda de Catalunya,
156607509,,residential,30,False,False,3.233,"LINESTRING (3.1051365 41.8485355, 3.1051217 41.8485624)",,Carrer de la Sardana,
589678057,,residential,30,False,False,49.627,"LINESTRING (3.1015837 41.848449, 3.1010197 41.8482984)",,Carrer de la Gavina,
30589526,C-253,secondary,50,False,False,120.512,"LINESTRING (3.1002595 41.8468889, 3.1015974 41.8473147)",,,2
"[581661306, 30589526]",C-253,secondary,50,False,True,72.818,"LINESTRING (3.1002595 41.8468889, 3.0998377 41.8467512, 3.0994817 41.8466388, 3.0994537 41.8466274)",,,2
152184267,,residential,30,False,True,125.02199999999999,"LINESTRING (3.1002595 41.8468889, 3.1002044 41.8469766, 3.1001541 41.847045, 3.0996846 41.8478532, 3.0996576 41.8479191)",,Plaça del Martinet,
760472996,,residential,,False,True,99.007,"LINESTRING (3.1025246 41.8492166, 3.1036402 41.8495363)",,Carrer del Futur,
170583646,,residential,30,True,False,41.278999999999996,"LINESTRING (3.0966685 41.8463914, 3.0967344 41.8464126, 3.0971244 41.8465413)",,Carrer del Sard,
1240902189,,residential,,True,False,92.079,"LINESTRING (3.0992923 41.8486647, 3.0989112 41.8494426)",,Plaça de la Germandat Arturo Mundet,
1240902190,,residential,,True,False,120.361,"LINESTRING (3.0992923 41.8486647, 3.100659 41.8490324)",,Carrer dels Doctors Eduardo i Josep Maria Berini,
1240902188,,residential,,True,False,118.732,"LINESTRING (3.0989112 41.8494426, 3.1002851 41.8497472)",,Carrer del Mascarell,
417911991,,residential,30,False,True,90.868,"LINESTRING (3.0979053 41.8482912, 3.0984089 41.8475652)",,Avinguda de Puig Sapera,
1240902190,,residential,,True,False,15.432,"LINESTRING (3.0979053 41.8482912, 3.0980805 41.8483384)",,Carrer dels Doctors Eduardo i Josep Maria Berini,
417911991,,residential,30,False,False,211.13400000000001,"LINESTRING (3.0979053 41.8482912, 3.0973394 41.8490896, 3.0972913 41.849162, 3.0970717 41.849493, 3.0968085 41.8500025)",,Avinguda de Puig Sapera,
1240902188,,residential,,True,False,59.563,"LINESTRING (3.1002851 41.8497472, 3.100973 41.8499033)",,Carrer del Mascarell,
1240902191,,residential,,True,False,85.303,"LINESTRING (3.1002851 41.8497472, 3.1003376 41.8496468, 3.100659 41.8490324)",,Carrer de Josep Pla,
1240902190,,residential,,True,False,106.73,"LINESTRING (3.0980805 41.8483384, 3.0992923 41.8486647)",,Carrer dels Doctors Eduardo i Josep Maria Berini,
"[1268339816, 1240902188]",,residential,,True,False,207.05700000000002,"LINESTRING (3.0980805 41.8483384, 3.0976506 41.8491595, 3.0989112 41.8494426)",,Carrer del Mascarell,
1240902191,,residential,,True,False,86.914,"LINESTRING (3.100659 41.8490324, 3.1010197 41.8482984)",,Carrer de Josep Pla,
