osmid,oneway,lanes,highway,reversed,length,geometry,name,maxspeed,ref,junction,width,est_width,tunnel
303111413,False,2,secondary,False,14.602,"LINESTRING (-6.0801811 37.3904488, -6.080178 37.3905801)",Calle Virgen del Pilar,50,A-8062,,,,
303111413,False,2,secondary,True,56.831,"LINESTRING (-6.0801811 37.3904488, -6.0801825 37.3903879, -6.0801931 37.3899378)",Calle Virgen del Pilar,50,A-8062,,,,
348488137,True,,residential,False,120.32,"LINESTRING (-6.0801811 37.3904488, -6.0807114 37.3904685, -6.081298 37.3900008)",Calle Rodrigo de Triana,,,,,,
77707065,False,2,residential,True,51.513,"LINESTRING (-6.0842007 37.3857174, -6.0840091 37.3860946, -6.0839825 37.386147)",Calle José Villegas,,,,,,
76377300,False,,residential,True,139.957,"LINESTRING (-6.0842151 37.3841297, -6.0839966 37.38407, -6.0827664 37.3836225)",Calle Haza de la Era,,,,,,
78709909,False,,residential,False,77.756,"LINESTRING (-6.0827064 37.3904891, -6.0834169 37.3909018)",Calle Valencia,,,,,,
78709945,False,,residential,False,49.288,"LINESTRING (-6.0827064 37.3904891, -6.0830136 37.3901191)",Calle Galicia,,,,,,
78709945,False,,residential,True,38.298,"LINESTRING (-6.0827064 37.3904891, -6.0824673 37.3907764)",Calle Galicia,,,,,,
78709909,False,,residential,True,77.756,"LINESTRING (-6.0834169 37.3909018, -6.0827064 37.3904891)",Calle Valencia,,,,,,
275855590,False,,residential,False,57.382000000000005,"LINESTRING (-6.0834169 37.3909018, -6.0829087 37.3911694, -6.0828755 37.3911869)",Calle Extremadura,,,,,,
275855590,False,,residential,True,57.306000000000004,"LINESTRING (-6.0834169 37.3909018, -6.0838944 37.3906504, -6.0839234 37.3906351, -6.0839576 37.3906171)",Calle Extremadura,,,,,,
71890829,False,,residential,False,100.109,"LINESTRING (-6.0830136 37.3901191, -6.0839576 37.3906171)",Calle Lanjarón,,,,,,
78709945,False,,residential,True,49.288,"LINESTRING (-6.0830136 37.3901191, -6.0827064 37.3904891)",Calle Galicia,,,,,,
282594430,False,,residential,False,57.391999999999996,"LINESTRING (-6.0830136 37.3901191, -6.0827667 37.389996, -6.0825468 37.3898729, -6.0824908 37.3898178)",Calle Pizarro,,,,,,
78710240,True,,secondary_link,False,23.642,"LINESTRING (-6.0799129 37.3909929, -6.0800667 37.3909955, -6.0801565 37.39094)",,,,,,,
310157968,True,,secondary_link,False,28.077,"LINESTRING (-6.0799129 37.3909929, -6.0800109 37.3910957, -6.0800763 37.3911284, -6.0801425 37.3911615)",,,,,,,
78710363,False,,residential,False,45.299,"LINESTRING (-6.0736318 37.3885302, -6.0731849 37.3887299)",Calle Andrés Segovia,,,,,,
71890991,True,,residential,False,105.44399999999999,"LINESTRING (-6.0736318 37.3885302, -6.0733815 37.3881444, -6.073085 37.3876873)",Calle Majuelo,,,,,,
78710363,False,,residential,True,45.299,"LINESTRING (-6.0731849 37.3887299, -6.0736318 37.3885302)",Calle Andrés Segovia,,,,,,
303111411,True,1,secondary,False,13.468,"LINESTRING (-6.0802503 37.3888164, -6.0802362 37.388937)",Avenida Colón,50,A-8062,,,,
78710508,True,,residential,False,114.58,"LINESTRING (-6.0790886 37.3883583, -6.0802503 37.3888164)",Calle Vera Cruz,,,,,,
349671246,False,,residential,False,40.603,"LINESTRING (-6.0790886 37.3883583, -6.0788887 37.3886871)",Calle Bécquer,,,,,,
310122821,True,,residential,False,158.50799999999998,"LINESTRING (-6.0797946 37.3858386, -6.0801327 37.3856525, -6.0802781 37.3855747, -6.0805999 37.3853957, -6.0813983 37.3852671)",Calle Alcoy,,,,,,
310470499,False,,residential,True,58.203,"LINESTRING (-6.0797946 37.3858386, -6.079451 37.3859634, -6.079272 37.3860439, -6.0792065 37.3860734)",Calle Fray Ramón de Gines,,,,,,
1051957079,False,2,residential,True,68.725,"LINESTRING (-6.0797946 37.3858386, -6.0797059 37.3857549, -6.0795717 37.3853094, -6.0795615 37.3852595)",Avenida de la Concordia,,,,,,
78710558,False,,residential,False,82.611,"LINESTRING (-6.0793215 37.389163, -6.0792772 37.3899051)",Calle Virgen de las Nieves,,,,,,
78710558,False,,residential,True,82.611,"LINESTRING (-6.0792772 37.3899051, -6.0793215 37.389163)",Calle Virgen de las Nieves,,,,,,
310047400,False,,residential,False,31.571,"LINESTRING (-6.0792772 37.3899051, -6.0796342 37.3899178)",Calle Virgen de los Reyes,,,,,,
310047400,False,,residential,True,29.264,"LINESTRING (-6.0792772 37.3899051, -6.0790174 37.3898958, -6.0789463 37.3898932)",Calle Virgen de los Reyes,,,,,,
78710609,False,,residential,False,82.667,"LINESTRING (-6.0789463 37.3898932, -6.0789907 37.3891506)",Calle Virgen del Rosario,,,,,,
310047400,False,,residential,False,29.264,"LINESTRING (-6.0789463 37.3898932, -6.0790174 37.3898958, -6.0792772 37.3899051)",Calle Virgen de los Reyes,,,,,,
"[310047400, 159798871]",False,,residential,True,160.72,"LINESTRING (-6.0789463 37.3898932, -6.0785874 37.3898804, -6.0786226 37.3892095, -6.0785193 37.3891135, -6.0786976 37.3887802)","['Calle Virgen de Lourdes', 'Calle Virgen de los Reyes']",,,,,,
303111413,False,2,secondary,False,56.831,"LINESTRING (-6.0801931 37.3899378, -6.0801825 37.3903879, -6.0801811 37.3904488)",Calle Virgen del Pilar,50,A-8062,,,,
303111413,False,2,secondary,True,35.251000000000005,"LINESTRING (-6.0801931 37.3899378, -6.0801942 37.3898582, -6.0801962 37.3897174, -6.0801976 37.3896208)",Calle Virgen del Pilar,50,A-8062,,,,
310047400,False,,residential,True,37.214,"LINESTRING (-6.0801931 37.3899378, -6.0800821 37.3899338, -6.0797723 37.3899228)",Calle Virgen de los Reyes,,,,,,
78710671,False,,residential,False,22.886,"LINESTRING (-6.0769037 37.3887342, -6.0767039 37.3888652)",Calle Guadalquivir,,,,,,
71890990,False,,residential,False,59.545,"LINESTRING (-6.0762203 37.389309, -6.0757575 37.3889197)",Calle Párroco Don Juan María Cotán González,,,,,,
78710671,False,,residential,True,65.274,"LINESTRING (-6.0762203 37.389309, -6.0767039 37.3888652)",Calle Guadalquivir,,,,,,
71890990,False,,residential,True,98.229,"LINESTRING (-6.0762203 37.389309, -6.0766255 37.3895881, -6.0768881 37.3897682, -6.0770564 37.3898912)",Calle Párroco Don Juan María Cotán González,,,,,,
"[79715913, 78710671]",False,,residential,"[False, True]",196.65200000000002,"LINESTRING (-6.0762203 37.389309, -6.0758483 37.3896414, -6.0768002 37.3902095, -6.0770564 37.3898912)","['Calle Guadalquivir', 'Calle Don Francisco Gil Delgado']",,,,,,
153361077,False,,residential,True,38.983,"LINESTRING (-6.0749857 37.3852216, -6.0746136 37.38541)",Calle Ramal,,,,,,
78710747,True,,residential,False,141.512,"LINESTRING (-6.0749857 37.3852216, -6.0746663 37.3846167, -6.0746715 37.3845486, -6.0747056 37.3845062, -6.0747742 37.3844701, -6.0749886 37.384434, -6.0751428 37.3844153, -6.0753107 37.384397)",Calle Cercado,,,,,,
310122823,True,,residential,False,44.237,"LINESTRING (-6.0762197 37.3856358, -6.0757698 37.3858104)",Calle Carlota Vega,,,,,,
310122828,False,,residential,False,72.84700000000001,"LINESTRING (-6.0762197 37.3856358, -6.0759688 37.3852144, -6.0758671 37.3850436)",Calle San Fernando,,,,,,
71890871,True,1,residential,False,44.179,"LINESTRING (-6.0770879 37.385299, -6.0772761 37.3856671)",Calle José Luis Caro,,,,,,
310122823,True,,residential,False,85.361,"LINESTRING (-6.0770879 37.385299, -6.0762197 37.3856358)",Calle Carlota Vega,,,,,,
71890853,False,,residential,False,15.765,"LINESTRING (-6.0813983 37.3852671, -6.081574 37.3852424)",Calle Alcoy,,,,,,
79435212,False,,residential,False,30.342,"LINESTRING (-6.0813983 37.3852671, -6.0813357 37.3849988)",Calle Comistra,,,,,,
159797460,True,,residential,False,61.855,"LINESTRING (-6.080648 37.385103, -6.0813357 37.3849988)",Calle Manuel Canela,,,,,,
79435213,False,,residential,False,130.793,"LINESTRING (-6.080648 37.385103, -6.0806109 37.3849428, -6.0806075 37.3849377, -6.0804143 37.384149, -6.0803713 37.3839478)",Calle Francisco Cabrera Pavón,,,,,,
75026212,True,,residential,False,99.584,"LINESTRING (-6.0803713 37.3839478, -6.079263 37.3841107)",Calle La Mogaba,,,,,,
79435213,False,,residential,True,130.793,"LINESTRING (-6.0803713 37.3839478, -6.0804143 37.384149, -6.0806075 37.3849377, -6.0806109 37.3849428, -6.080648 37.385103)",Calle Francisco Cabrera Pavón,,,,,,
159797460,True,,residential,False,62.472,"LINESTRING (-6.0799534 37.3852081, -6.080648 37.385103)",Calle Manuel Canela,,,,,,
79435214,True,,residential,False,105.307,"LINESTRING (-6.0799534 37.3852081, -6.0799147 37.3850444, -6.0797336 37.3842773)",Calle Feria,,,,,,
309456386,False,,residential,False,37.097,"LINESTRING (-6.0797336 37.3842773, -6.0793199 37.3843343)",Calle Feria,,,,,,
79435212,False,,residential,True,30.342,"LINESTRING (-6.0813357 37.3849988, -6.0813983 37.3852671)",Calle Comistra,,,,,,
309458513,True,,residential,False,130.79000000000002,"LINESTRING (-6.0813357 37.3849988, -6.0812979 37.384837, -6.0811921 37.3843836, -6.0811105 37.3840337, -6.0810658 37.3838423)",Calle Comistra,,,,,,
79435215,False,,residential,False,71.392,"LINESTRING (-6.0775714 37.3843655, -6.0777377 37.3849938)",Calle Mogaba,,,,,,
309955449,True,,residential,False,79.211,"LINESTRING (-6.0775714 37.3843655, -6.0772956 37.3844087, -6.0771253 37.384454, -6.0769033 37.384513, -6.076712 37.3845639)",Plaza del Aljarafe,,,,,,
79435215,False,,residential,True,71.392,"LINESTRING (-6.0777377 37.3849938, -6.0775714 37.3843655)",Calle Mogaba,,,,,,
79435286,False,,residential,False,128.039,"LINESTRING (-6.0777377 37.3849938, -6.0791578 37.3847643)",Calle Jesús Centeno,,,,,,
79435286,False,,residential,True,66.498,"LINESTRING (-6.0777377 37.3849938, -6.0774316 37.3850406, -6.0770226 37.3851715)",Calle Jesús Centeno,,,,,,
79435286,False,,residential,True,23.405,"LINESTRING (-6.0794172 37.3847216, -6.0791578 37.3847643)",Calle Jesús Centeno,,,,,,
1051957079,False,2,residential,False,61.156,"LINESTRING (-6.0794172 37.3847216, -6.0795615 37.3852595)",Avenida de la Concordia,,,,,,
1051957079,False,2,residential,True,43.916,"LINESTRING (-6.0794172 37.3847216, -6.0793333 37.3843876, -6.0793199 37.3843343)",Avenida de la Concordia,,,,,,
304153279,False,1,residential,True,47.492000000000004,"LINESTRING (-6.0830976 37.3890881, -6.0833249 37.3888126, -6.0833967 37.3887333)",Calle La Huerta,,,,3,,
1197510342,False,,residential,True,49.618,"LINESTRING (-6.0729873 37.3866845, -6.0732321 37.3870861)",Calle Isaac Albéniz,,,,,,
79435286,False,,residential,False,23.405,"LINESTRING (-6.0791578 37.3847643, -6.0794172 37.3847216)",Calle Jesús Centeno,,,,,,
79435286,False,,residential,True,128.039,"LINESTRING (-6.0791578 37.3847643, -6.0777377 37.3849938)",Calle Jesús Centeno,,,,,,
79435282,True,,residential,False,65.851,"LINESTRING (-6.0789676 37.3853369, -6.0791578 37.3847643)",Calle de Elisa,,,,,,
159797460,True,,residential,False,53.174,"LINESTRING (-6.0789676 37.3853369, -6.0795615 37.3852595)",Calle Manuel Canela,,,,,,
71890871,True,1,residential,False,15.306,"LINESTRING (-6.0770226 37.3851715, -6.0770879 37.385299)",Calle José Luis Caro,,,,,,
79435286,False,,residential,False,66.498,"LINESTRING (-6.0770226 37.3851715, -6.0774316 37.3850406, -6.0777377 37.3849938)",Calle Jesús Centeno,,,,,,
71890871,True,1,residential,False,72.923,"LINESTRING (-6.076712 37.3845639, -6.0770226 37.3851715)",Calle José Luis Caro,,,,,,
309955448,False,,residential,False,39.352,"LINESTRING (-6.076712 37.3845639, -6.0762987 37.3846958)",,,,,,,
309955448,False,,residential,True,39.352,"LINESTRING (-6.0762987 37.3846958, -6.076712 37.3845639)",,,,,,,
310552887,False,,residential,False,107.22800000000001,"LINESTRING (-6.0743977 37.3836272, -6.0745089 37.3842645, -6.0744736 37.3842691, -6.0743122 37.38429, -6.074272 37.3843441, -6.074296 37.384442)",Calle Conde de Prado Castellano,,,,,,
310552889,True,,residential,False,21.639000000000003,"LINESTRING (-6.0743977 37.3836272, -6.0744061 37.3835889, -6.0743808 37.3835555, -6.0743342 37.3835436, -6.0742891 37.3835589, -6.0742678 37.3835939)",,,,roundabout,,,
452742895,True,1,secondary,False,16.079,"LINESTRING (-6.074296 37.384442, -6.0741168 37.3844672)",Avenida de Europa,50,,,,,
310552887,False,,residential,True,107.22800000000001,"LINESTRING (-6.074296 37.384442, -6.074272 37.3843441, -6.0743122 37.38429, -6.0744736 37.3842691, -6.0745089 37.3842645, -6.0743977 37.3836272)",Calle Conde de Prado Castellano,,,,,,
159798728,False,2,residential,False,50.653000000000006,"LINESTRING (-6.0839253 37.3889097, -6.0834441 37.3887491, -6.0833967 37.3887333)",Calle Romero Ressendi,,,,3.5,,
75017657,False,,residential,False,24.409,"LINESTRING (-6.0757073 37.3889575, -6.075502 37.3891044)",Plaza de la Arboledilla,,,,,,
310122833,True,,residential,False,35.912,"LINESTRING (-6.0757073 37.3889575, -6.075375 37.3887715)",Plaza de la Arboledilla,,,,,,
328702913,False,,residential,True,6.11,"LINESTRING (-6.0757073 37.3889575, -6.0757575 37.3889197)",Calle Aire,,,,,,
71890990,False,,residential,False,45.765,"LINESTRING (-6.0773489 37.3902231, -6.0773116 37.3901513, -6.0773015 37.3901351, -6.0772417 37.390039, -6.0770564 37.3898912)",Calle Párroco Don Juan María Cotán González,,,,,,
79715907,True,,residential,False,14.358999999999998,"LINESTRING (-6.0773489 37.3902231, -6.0773028 37.3902466, -6.0772696 37.3902811, -6.0772535 37.3903213)",,,,roundabout,,,
71890990,False,,residential,False,98.229,"LINESTRING (-6.0770564 37.3898912, -6.0768881 37.3897682, -6.0766255 37.3895881, -6.0762203 37.389309)",Calle Párroco Don Juan María Cotán González,,,,,,
"[79715913, 78710671]",False,,residential,"[False, True]",196.65200000000002,"LINESTRING (-6.0770564 37.3898912, -6.0768002 37.3902095, -6.0758483 37.3896414, -6.0762203 37.389309)","['Calle Guadalquivir', 'Calle Don Francisco Gil Delgado']",,,,,,
71890990,False,,residential,True,45.76499999999999,"LINESTRING (-6.0770564 37.3898912, -6.0772417 37.390039, -6.0773015 37.3901351, -6.0773116 37.3901513, -6.0773489 37.3902231)",Calle Párroco Don Juan María Cotán González,,,,,,
515815780,False,2,secondary,False,43.319,"LINESTRING (-6.0801425 37.3911615, -6.080124 37.3915508)",Calle Virgen del Pilar,50,A-8062,,,,
515815781,False,2,secondary,True,24.661,"LINESTRING (-6.0801425 37.3911615, -6.080151 37.3910311, -6.0801565 37.39094)",Calle Virgen del Pilar,50,A-8062,,,,
310157968,True,,secondary_link,False,7.848,"LINESTRING (-6.0799414 37.3906855, -6.0798621 37.3907173)",,,,,,,
303111413,False,2,secondary,True,14.602,"LINESTRING (-6.080178 37.3905801, -6.0801811 37.3904488)",Calle Virgen del Pilar,50,A-8062,,,,
515815782,False,2,secondary,False,17.722,"LINESTRING (-6.080178 37.3905801, -6.0801685 37.3907393)",Calle Virgen del Pilar,50,A-8062,,,,
310157968,True,,secondary_link,False,23.964,"LINESTRING (-6.080178 37.3905801, -6.0800897 37.3906198, -6.0799414 37.3906855)",,,,,,,
310552889,True,,residential,False,16.396,"LINESTRING (-6.0742678 37.3835939, -6.074279 37.3836297, -6.0743159 37.383652, -6.0743623 37.383651, -6.0743977 37.3836272)",,,,roundabout,,,
77707065,False,2,residential,True,21.434,"LINESTRING (-6.0839825 37.386147, -6.0839102 37.386331)",Calle José Villegas,,,,,,
77707065,False,2,residential,False,51.513,"LINESTRING (-6.0839825 37.386147, -6.0840091 37.3860946, -6.0842007 37.3857174)",Calle José Villegas,,,,,,
77707065,False,2,residential,False,21.434,"LINESTRING (-6.0839102 37.386331, -6.0839825 37.386147)",Calle José Villegas,,,,,,
135255009,False,2,residential,True,66.60000000000001,"LINESTRING (-6.0839102 37.386331, -6.0838757 37.3863945, -6.0838282 37.3864857, -6.0836977 37.3868502, -6.0836446 37.3868808)",Calle José Villegas,,,,,,
77464701,False,,residential,True,45.685,"LINESTRING (-6.083505 37.3885331, -6.0837091 37.3881556)",Calle Greco,,,,,,
77464701,False,,residential,False,24.23,"LINESTRING (-6.083505 37.3885331, -6.0834469 37.3886406, -6.0833967 37.3887333)",Calle Greco,,,,,,
153322456,False,,residential,False,54.489000000000004,"LINESTRING (-6.083505 37.3885331, -6.0833234 37.3884773, -6.0831156 37.3884135, -6.0829297 37.3883565)",Calle Alonso Cano,,,,,,
77464701,False,,residential,False,45.685,"LINESTRING (-6.0837091 37.3881556, -6.083505 37.3885331)",Calle Greco,,,,,,
77464701,False,,residential,True,12.537,"LINESTRING (-6.0837091 37.3881556, -6.0837651 37.388052)",Calle Greco,,,,,,
153322451,False,,residential,False,58.918,"LINESTRING (-6.0837091 37.3881556, -6.0831395 37.3880993, -6.0830473 37.3880903)",Calle Rodelas,,,,,,
153326300,True,,secondary,False,9.382,"LINESTRING (-6.0817615 37.3851931, -6.081736 37.3851736, -6.0817037 37.3851621, -6.0816684 37.3851599)",,,A-8062,roundabout,,,
153326316,True,2,secondary,False,201.05499999999998,"LINESTRING (-6.0817615 37.3851931, -6.0818219 37.385054, -6.0821792 37.3841684, -6.082243 37.3840524, -6.082279 37.3840003, -6.0823192 37.3839423, -6.0824847 37.3838073, -6.0825999 37.3837321, -6.0826654 37.3836894, -6.0827664 37.3836225)",Avenida Colón,50,A-8062,,,,
153326300,True,,secondary,False,13.561999999999998,"LINESTRING (-6.0816684 37.3851599, -6.0816386 37.3851657, -6.0816122 37.3851781, -6.0815915 37.3851962, -6.0815785 37.3852183, -6.081574 37.3852424)",,,A-8062,roundabout,,,
153326303,True,1,secondary,False,37.456,"LINESTRING (-6.0813769 37.3857776, -6.0815674 37.3855245, -6.0815945 37.3854885)",Avenida Colón,50,A-8062,,,,
"[442678627, 275565012]",True,,residential,False,96.088,"LINESTRING (-6.0813769 37.3857776, -6.0814818 37.385738, -6.0816051 37.3857297, -6.0818978 37.3857791, -6.0818109 37.3857474, -6.0816241 37.3856794, -6.0815861 37.3855982, -6.0815945 37.3854885)",,,,,,,
153326307,False,2,secondary,False,24.757,"LINESTRING (-6.0813769 37.3857776, -6.0813595 37.3858081, -6.081261 37.3859803)",Avenida Colón,50,A-8062,,,,
153326300,True,,secondary,False,18.219,"LINESTRING (-6.0816999 37.3853227, -6.0817276 37.3853145, -6.0817512 37.3853005, -6.0817689 37.3852818, -6.0817793 37.3852599, -6.0817815 37.3852366, -6.0817754 37.3852137, -6.0817615 37.3851931)",,,A-8062,roundabout,,,
71890853,False,,residential,True,15.765,"LINESTRING (-6.081574 37.3852424, -6.0813983 37.3852671)",Calle Alcoy,,,,,,
153326300,True,,secondary,False,7.226999999999999,"LINESTRING (-6.081574 37.3852424, -6.0815777 37.3852638, -6.0815883 37.3852838, -6.0816051 37.3853009)",,,A-8062,roundabout,,,
153361075,True,1,secondary,False,5.793,"LINESTRING (-6.0753107 37.384397, -6.075341 37.3844069, -6.0753737 37.3844089)",,,,roundabout,,,
959111135,True,,residential,False,13.365,"LINESTRING (-6.0730874 37.3895959, -6.0729647 37.3895256)",Calle Alcalde Francisco Fernández Montiel,,,,,,
339424768,False,,residential,True,54.537,"LINESTRING (-6.0730874 37.3895959, -6.073127 37.3896178, -6.0735936 37.3898766)",Calle Alcalde Francisco Fernández Montiel,,,,,,
153361082,False,,residential,True,45.611,"LINESTRING (-6.0764007 37.3885332, -6.0767039 37.3888652)",Calle Guadalquivir,,,,,,
310122820,True,,residential,False,6.381,"LINESTRING (-6.0764007 37.3885332, -6.0763325 37.3885521)",Calle Aire,,,,,,
78710671,False,,residential,False,65.274,"LINESTRING (-6.0767039 37.3888652, -6.0762203 37.389309)",Calle Guadalquivir,,,,,,
78710671,False,,residential,True,22.886,"LINESTRING (-6.0767039 37.3888652, -6.0769037 37.3887342)",Calle Guadalquivir,,,,,,
153361082,False,,residential,False,45.611,"LINESTRING (-6.0767039 37.3888652, -6.0764007 37.3885332)",Calle Guadalquivir,,,,,,
153361077,False,,residential,False,52.698,"LINESTRING (-6.0741106 37.3856647, -6.0746136 37.38541)",Calle Ramal,,,,,,
659999522,False,,residential,False,120.711,"LINESTRING (-6.0741106 37.3856647, -6.0736215 37.3848532, -6.073566 37.3847611, -6.0735374 37.3847137, -6.073521 37.3846854)",Avenida de la Constitución,,,,,,
"[659999522, 275850986]",False,,residential,True,65.6,"LINESTRING (-6.0741106 37.3856647, -6.0742951 37.3859728, -6.0743102 37.385998, -6.0744471 37.3861902)",Avenida de la Constitución,,,,,,
153361062,False,,secondary,False,11.8,"LINESTRING (-6.0754662 37.3843095, -6.0755975 37.3842901)",Avenida de Europa,50,,,,,
153361075,True,1,secondary,False,15.274000000000001,"LINESTRING (-6.0754662 37.3843095, -6.0754534 37.384284, -6.0754307 37.3842633, -6.0754007 37.3842496, -6.0753667 37.3842446, -6.0753325 37.3842487)",,,,roundabout,,,
403394151,False,,residential,False,3.938,"LINESTRING (-6.0753482 37.3887432, -6.075375 37.3887715)",Calle Virgen de Belén,,,,,,
403394151,False,,residential,True,11.049,"LINESTRING (-6.0753482 37.3887432, -6.075288 37.3886561)",Calle Virgen de Belén,,,,,,
153361073,False,,residential,True,115.89099999999999,"LINESTRING (-6.0753482 37.3887432, -6.0755261 37.3885397, -6.0757779 37.3883206, -6.0763325 37.3885521)",Calle Inmaculada Concepción,,,,,,
75017534,True,,residential,False,80.814,"LINESTRING (-6.0738348 37.386877, -6.0738805 37.3868627, -6.0741717 37.3867713, -6.0746314 37.3865278)",Calle Virgen del Valle,,,,,,
153361055,True,,residential,False,57.41499999999999,"LINESTRING (-6.0738348 37.386877, -6.0740052 37.3871795, -6.0740692 37.3873573)",Calle Fernando Cepeda,,,,,,
960059092,True,,residential,False,38.52,"LINESTRING (-6.074809 37.3887924, -6.0744087 37.3889297)",Calle Manuel de Falla,,,,,,
158828875,True,1,secondary,False,5.051,"LINESTRING (-6.0769048 37.3840267, -6.0768819 37.3840403, -6.0768655 37.3840589)",,,,roundabout,,,
158828875,True,1,secondary,False,14.441999999999998,"LINESTRING (-6.0770141 37.3841371, -6.0770287 37.3841188, -6.0770358 37.3840979, -6.0770347 37.3840763, -6.0770254 37.3840559, -6.0770089 37.3840387, -6.0769867 37.3840262)",,,,roundabout,,,
158828876,True,1,secondary,False,169.40699999999998,"LINESTRING (-6.0770141 37.3841371, -6.0772761 37.3840648, -6.0788229 37.3838472, -6.078891 37.3838376)",Avenida de Europa,50,,,,,
75017596,True,,residential,False,22.849000000000004,"LINESTRING (-6.0792089 37.3876969, -6.0792499 37.3877433, -6.0794246 37.3877969)",Calle Virgen del Rocío,,,,,,
328702912,False,,residential,True,6.098,"LINESTRING (-6.0772713 37.3880571, -6.0773298 37.388028)",Calle Alcalde José Antonio Cabrera,,,,,,
310122820,True,,residential,False,94.72300000000001,"LINESTRING (-6.0772713 37.3880571, -6.0770605 37.3882228, -6.0770207 37.3882515, -6.0768796 37.3883531, -6.0765928 37.3884786, -6.0764007 37.3885332)",Calle Aire,,,,,,
1197488507,False,1,residential,True,81.586,"LINESTRING (-6.0772713 37.3880571, -6.0768611 37.3878842, -6.0764823 37.3876781)",Calle Alcalde José Antonio Cabrera,,,,3,2,
275850988,True,,residential,False,51.448,"LINESTRING (-6.075722 37.386438, -6.0759523 37.3864546, -6.0761596 37.3864694, -6.0762964 37.3865023)",Calle Juan de Dios Soto,,,,,,
310122827,True,,residential,False,49.177,"LINESTRING (-6.075722 37.386438, -6.0757407 37.386393, -6.075833 37.3861628, -6.075914 37.3860237)",Calle Pío XII,,,,,,
1197488508,False,,residential,False,6.981,"LINESTRING (-6.0764823 37.3876781, -6.0764154 37.3877115)",,,,,,,
"[755393827, 755393828, 755393821, 755393823]",False,,living_street,False,66.47500000000001,"LINESTRING (-6.0764823 37.3876781, -6.0765065 37.3876179, -6.0765133 37.3876057, -6.0765123 37.387584, -6.0765027 37.3875673, -6.0764029 37.3874771, -6.0764855 37.3873485, -6.0765249 37.3873057, -6.076621 37.3872403, -6.0767 37.3872475)",,,,,,,yes
1197488507,False,1,residential,False,81.586,"LINESTRING (-6.0764823 37.3876781, -6.0768611 37.3878842, -6.0772713 37.3880571)",Calle Alcalde José Antonio Cabrera,,,,3,2,
159797462,False,,residential,True,26.923,"LINESTRING (-6.0757698 37.3858104, -6.075914 37.3860237)",,,,,,,
"[310122824, 78710747]",True,,residential,False,120.68299999999999,"LINESTRING (-6.0757698 37.3858104, -6.0755528 37.3858946, -6.0754642 37.3858852, -6.0750767 37.3852036, -6.0749857 37.3852216)","['Calle Carlota Vega', 'Calle Cercado']",,,,,,
71890844,True,,residential,False,242.458,"LINESTRING (-6.0803742 37.3875968, -6.0830473 37.3880903)",Calle Velázquez,,,,,,
153326307,False,2,secondary,True,7.831,"LINESTRING (-6.0803742 37.3875968, -6.0803999 37.3875294)",Avenida Colón,50,A-8062,,,,
153326307,False,2,secondary,False,45.435,"LINESTRING (-6.0803742 37.3875968, -6.0802972 37.3878004, -6.080287 37.3878702, -6.0802781 37.3879307, -6.0802687 37.3879951)",Avenida Colón,50,A-8062,,,,
"[275979844, 79435221]",True,,residential,False,284.28000000000003,"LINESTRING (-6.0802958 37.3886484, -6.0806616 37.3887832, -6.0807179 37.3887491, -6.0807421 37.388617, -6.080793 37.3885914, -6.0825696 37.3890515, -6.0828333 37.3885822)","['Calle Era', 'Calle José Villegas']",,,,2.5,,
153326307,False,2,secondary,True,40.67,"LINESTRING (-6.0802958 37.3886484, -6.0802854 37.3884303, -6.0802823 37.3883642, -6.0802785 37.3882829)",Avenida Colón,50,A-8062,,,,
303111411,True,1,secondary,False,19.108,"LINESTRING (-6.0802958 37.3886484, -6.080269 37.3887474, -6.0802503 37.3888164)",Avenida Colón,50,A-8062,,,,
71890838,False,2,residential,True,7.59,"LINESTRING (-6.0832535 37.387694, -6.0832967 37.387635)",Calle José Villegas,,,,4,,
159797842,True,,residential,False,255.13599999999997,"LINESTRING (-6.0832535 37.387694, -6.0815461 37.3874489, -6.0815651 37.38737, -6.0805402 37.3871827)",Calle Zurbarán,,,,3,,
416702583,False,2,residential,False,47.683,"LINESTRING (-6.0832535 37.387694, -6.083235 37.3877295, -6.0830473 37.3880903)",Calle José Villegas,,,,3,,
76377300,False,,residential,False,139.957,"LINESTRING (-6.0827664 37.3836225, -6.0839966 37.38407, -6.0842151 37.3841297)",Calle Haza de la Era,,,,,,
153326316,True,2,secondary,False,48.477,"LINESTRING (-6.0827664 37.3836225, -6.0830569 37.3834303, -6.0831852 37.3833409)",Avenida Colón,50,A-8062,,,,
339424768,False,,residential,False,54.537,"LINESTRING (-6.0735936 37.3898766, -6.073127 37.3896178, -6.0730874 37.3895959)",Calle Alcalde Francisco Fernández Montiel,,,,,,
339424768,False,,residential,True,106.013,"LINESTRING (-6.0735936 37.3898766, -6.0737836 37.3899878, -6.0744118 37.3903557, -6.0745596 37.3904422)",Calle Alcalde Francisco Fernández Montiel,,,,,,
71890990,False,,residential,True,59.545,"LINESTRING (-6.0757575 37.3889197, -6.0762203 37.389309)",Calle Párroco Don Juan María Cotán González,,,,,,
328702913,False,,residential,False,6.11,"LINESTRING (-6.0757575 37.3889197, -6.0757073 37.3889575)",Calle Aire,,,,,,
75026212,True,,residential,False,142.527,"LINESTRING (-6.0826496 37.3835993, -6.0825351 37.3836164, -6.0820078 37.3837032, -6.0810658 37.3838423)",Calle La Mogaba,,,,,,
