osmid,name,highway,oneway,reversed,length,lanes,ref,maxspeed,geometry,tunnel
181659459,Calle El Toboso,residential,False,True,82.161,,,,"LINESTRING (-3.0753834 39.5286325, -3.0761654 39.5290593)",
271075207,Calle Gavilanes,residential,False,False,68.842,,,,"LINESTRING (-3.0753834 39.5286325, -3.0750256 39.5291867)",
271075207,Calle Gavilanes,residential,False,True,88.595,,,,"LINESTRING (-3.0753834 39.5286325, -3.075543 39.5283982, -3.0756343 39.5283403, -3.0761851 39.5282223)",
271075213,Calle Sancho Panza,residential,False,False,6.601,,,,"LINESTRING (-3.0717214 39.5286973, -3.0716772 39.5287459)",
271075213,Calle Sancho Panza,residential,False,True,53.622,,,,"LINESTRING (-3.0717214 39.5286973, -3.0720808 39.5283027)",
271075221,,residential,False,False,59.998,,,,"LINESTRING (-3.0717214 39.5286973, -3.0724081 39.5288003)",
271075221,,residential,False,True,78.579,,,,"LINESTRING (-3.0717214 39.5286973, -3.0708227 39.5285598)",
173086104,,tertiary,False,False,74.959,2,CM-3162,50,"LINESTRING (-3.0716772 39.5287459, -3.0708184 39.5286207)",
173086104,,tertiary,False,True,51.868,2,CM-3162,50,"LINESTRING (-3.0716772 39.5287459, -3.0722716 39.5288319)",
271075213,Calle Sancho Panza,residential,False,True,6.601,,,,"LINESTRING (-3.0716772 39.5287459, -3.0717214 39.5286973)",
173086104,,tertiary,False,False,51.868,2,CM-3162,50,"LINESTRING (-3.0722716 39.5288319, -3.0716772 39.5287459)",
173086104,,tertiary,False,True,8.076,2,CM-3162,50,"LINESTRING (-3.0722716 39.5288319, -3.0723639 39.5288463)",
271075192,Calle Aldonza,residential,False,False,182.218,,,,"LINESTRING (-3.0722716 39.5288319, -3.0707366 39.5299649)",
173086104,,tertiary,False,False,8.076,2,CM-3162,50,"LINESTRING (-3.0723639 39.5288463, -3.0722716 39.5288319)",
173086104,,tertiary,False,True,68.965,2,CM-3162,50,"LINESTRING (-3.0723639 39.5288463, -3.0731531 39.5289652)",
271075210,Calle Maese Nicolás,residential,False,True,6.367,,,,"LINESTRING (-3.0723639 39.5288463, -3.0724081 39.5288003)",
271075221,,residential,False,False,3.588,,,,"LINESTRING (-3.0731461 39.528911, -3.0731857 39.5289214)",
271075221,,residential,False,True,64.481,,,,"LINESTRING (-3.0731461 39.528911, -3.0724081 39.5288003)",
271075199,Calle Camilo José Cela,residential,False,False,59.039,,,,"LINESTRING (-3.0731461 39.528911, -3.0731105 39.5288721, -3.0726012 39.5285905)",
270410158,Calle Capitán Miranda,residential,False,False,135.116,,,,"LINESTRING (-3.0731857 39.5289214, -3.0740716 39.5279166)",
270410158,Calle Capitán Miranda,residential,False,True,5.616,,,,"LINESTRING (-3.0731857 39.5289214, -3.0731531 39.5289652)",
271075221,,residential,False,False,61.491,,,,"LINESTRING (-3.0731857 39.5289214, -3.0738925 39.5290142)",
271075221,,residential,False,True,3.588,,,,"LINESTRING (-3.0731857 39.5289214, -3.0731461 39.528911)",
271075196,Calle Azorín,residential,False,False,6.673,,,,"LINESTRING (-3.0738925 39.5290142, -3.0738575 39.5290678)",
271075196,Calle Azorín,residential,False,True,108.613,,,,"LINESTRING (-3.0738925 39.5290142, -3.0745766 39.5281922)",
271075221,,residential,False,False,99.055,,,,"LINESTRING (-3.0738925 39.5290142, -3.0750256 39.5291867)",
271075221,,residential,False,True,61.491,,,,"LINESTRING (-3.0738925 39.5290142, -3.0731857 39.5289214)",
173086104,,tertiary,False,False,61.481,2,CM-3162,50,"LINESTRING (-3.0738575 39.5290678, -3.0731531 39.5289652)",
271075196,Calle Azorín,residential,False,True,6.673,,,,"LINESTRING (-3.0738575 39.5290678, -3.0738925 39.5290142)",
173086104,,tertiary,False,True,186.99099999999999,2,CM-3162,50,"LINESTRING (-3.0738575 39.5290678, -3.0758207 39.5293607, -3.0759982 39.5293868)",
271075196,Calle Azorín,residential,False,False,140.222,,,,"LINESTRING (-3.0738575 39.5290678, -3.0738225 39.5291144, -3.0729597 39.5301216)",
271075203,Calle El Santo,residential,False,False,6.926,,,,"LINESTRING (-3.077339 39.5290405, -3.0773769 39.5290955)",
271075203,Calle El Santo,residential,False,True,116.79400000000001,,,,"LINESTRING (-3.077339 39.5290405, -3.0774082 39.5285801, -3.0773667 39.5279941)",
271138323,Calle La Iglesia,residential,False,True,89.19500000000001,,,,"LINESTRING (-3.077339 39.5290405, -3.0772507 39.5289311, -3.0771239 39.5287503, -3.0769088 39.5284873, -3.0767863 39.5283622)",
271075218,Carretera de Quintanar,residential,False,True,62.898,,,,"LINESTRING (-3.0774047 39.5292397, -3.0769044 39.5296533)",
928944028,,tertiary,False,False,80.208,2,TO-2988,50,"LINESTRING (-3.0774047 39.5292397, -3.0780804 39.5297384)",
928944028,,tertiary,False,True,12.611,2,TO-2988,50,"LINESTRING (-3.0774047 39.5292397, -3.0772987 39.5291611)",
173086104,,tertiary,False,False,186.99099999999999,2,CM-3162,50,"LINESTRING (-3.0759982 39.5293868, -3.0758207 39.5293607, -3.0738575 39.5290678)",
173086104,,tertiary,False,True,79.453,2,CM-3162,50,"LINESTRING (-3.0759982 39.5293868, -3.0765569 39.5294718, -3.0767721 39.5295101, -3.0768984 39.5295492)",
271075221,,residential,False,True,89.05499999999999,,,,"LINESTRING (-3.0759982 39.5293868, -3.0759645 39.5293297, -3.0750256 39.5291867)",
271075229,,residential,True,False,103.043,,,,"LINESTRING (-3.0759982 39.5293868, -3.0759624 39.5295033, -3.0759177 39.5296442, -3.0757757 39.5298257, -3.0754236 39.5301844)",
271075197,Calle Bruselas,residential,False,False,7.396,,,,"LINESTRING (-3.0768363 39.5296125, -3.0769044 39.5296533)",
315428610,Carretera de Quintanar,primary,False,False,8.827,2,CM-310,,"LINESTRING (-3.0768363 39.5296125, -3.0768984 39.5295492)",
315428610,Carretera de Quintanar,primary,False,True,16.518,2,CM-310,,"LINESTRING (-3.0768363 39.5296125, -3.0767168 39.529729)",
271075197,Calle Bruselas,residential,False,False,78.52,,,,"LINESTRING (-3.0769044 39.5296533, -3.0776254 39.5300885)",
271075197,Calle Bruselas,residential,False,True,7.396,,,,"LINESTRING (-3.0769044 39.5296533, -3.0768363 39.5296125)",
271075218,Carretera de Quintanar,residential,False,False,62.898,,,,"LINESTRING (-3.0769044 39.5296533, -3.0774047 39.5292397)",
271075218,Carretera de Quintanar,residential,False,True,59.739,,,,"LINESTRING (-3.0769044 39.5296533, -3.0767525 39.52979, -3.0764704 39.5300733)",
315428610,Carretera de Quintanar,primary,False,False,16.518,2,CM-310,,"LINESTRING (-3.0767168 39.529729, -3.0768363 39.5296125)",
315428610,Carretera de Quintanar,primary,False,True,43.194,2,CM-310,,"LINESTRING (-3.0767168 39.529729, -3.0764054 39.5300343)",
271075219,Carretera de Quintanar,residential,False,False,112.625,,,,"LINESTRING (-3.0767168 39.529729, -3.0765894 39.52971, -3.075851 39.5304233)",
271075230,,residential,False,False,50.501,,,,"LINESTRING (-3.0749468 39.5299179, -3.0754236 39.5301844)",
271075230,,residential,False,True,168.047,,,,"LINESTRING (-3.0749468 39.5299179, -3.0744851 39.5296598, -3.0736492 39.5305156)",
271075214,Calle Viena,residential,False,False,19.528,,,,"LINESTRING (-3.0727767 39.5300171, -3.0729597 39.5301216)",
271075208,Calle Hontanilla,residential,False,False,71.872,,,,"LINESTRING (-3.0727767 39.5300171, -3.0728612 39.5295227, -3.0728874 39.5293764)",
271075202,Calle Dublín,residential,False,False,7.063,,,,"LINESTRING (-3.0764054 39.5300343, -3.0764704 39.5300733)",
315428610,Carretera de Quintanar,primary,False,False,43.194,2,CM-310,,"LINESTRING (-3.0764054 39.5300343, -3.0767168 39.529729)",
315428610,Carretera de Quintanar,primary,False,True,62.996,2,CM-310,,"LINESTRING (-3.0764054 39.5300343, -3.0759472 39.5304771)",
271075202,Calle Dublín,residential,False,False,84.362,,,,"LINESTRING (-3.0764704 39.5300733, -3.0772437 39.5305422)",
271075202,Calle Dublín,residential,False,True,7.063,,,,"LINESTRING (-3.0764704 39.5300733, -3.0764054 39.5300343)",
271075218,Carretera de Quintanar,residential,False,True,62.896,,,,"LINESTRING (-3.0764704 39.5300733, -3.0760237 39.5305219)",
271075218,Carretera de Quintanar,residential,False,False,59.739,,,,"LINESTRING (-3.0764704 39.5300733, -3.0767525 39.52979, -3.0769044 39.5296533)",
271075197,Calle Bruselas,residential,False,True,78.52,,,,"LINESTRING (-3.0776254 39.5300885, -3.0769044 39.5296533)",
271075214,Calle Viena,residential,False,False,73.595,,,,"LINESTRING (-3.0729597 39.5301216, -3.0736492 39.5305156)",
271075214,Calle Viena,residential,False,True,19.528,,,,"LINESTRING (-3.0729597 39.5301216, -3.0727767 39.5300171)",
271075196,Calle Azorín,residential,False,True,140.222,,,,"LINESTRING (-3.0729597 39.5301216, -3.0738225 39.5291144, -3.0738575 39.5290678)",
271075230,,residential,False,False,45.269,,,,"LINESTRING (-3.0754236 39.5301844, -3.075851 39.5304233)",
271075230,,residential,False,True,50.501,,,,"LINESTRING (-3.0754236 39.5301844, -3.0749468 39.5299179)",
271075230,,residential,False,False,10.191,,,,"LINESTRING (-3.075851 39.5304233, -3.0759472 39.5304771)",
271075230,,residential,False,True,45.269,,,,"LINESTRING (-3.075851 39.5304233, -3.0754236 39.5301844)",
271075219,Carretera de Quintanar,residential,False,True,112.625,,,,"LINESTRING (-3.075851 39.5304233, -3.0765894 39.52971, -3.0767168 39.529729)",
271075204,Calle Estocolmo,residential,False,False,8.238,,,,"LINESTRING (-3.0759472 39.5304771, -3.0760237 39.5305219)",
271075230,,residential,False,True,10.191,,,,"LINESTRING (-3.0759472 39.5304771, -3.075851 39.5304233)",
315428610,Carretera de Quintanar,primary,False,False,62.996,2,CM-310,,"LINESTRING (-3.0759472 39.5304771, -3.0764054 39.5300343)",
271075214,Calle Viena,residential,False,True,73.595,,,,"LINESTRING (-3.0736492 39.5305156, -3.0729597 39.5301216)",
271075230,,residential,False,False,168.047,,,,"LINESTRING (-3.0736492 39.5305156, -3.0744851 39.5296598, -3.0749468 39.5299179)",
271075204,Calle Estocolmo,residential,False,True,8.238,,,,"LINESTRING (-3.0760237 39.5305219, -3.0759472 39.5304771)",
271075218,Carretera de Quintanar,residential,False,False,62.896,,,,"LINESTRING (-3.0760237 39.5305219, -3.0764704 39.5300733)",
271075202,Calle Dublín,residential,False,True,84.362,,,,"LINESTRING (-3.0772437 39.5305422, -3.0764704 39.5300733)",
270410157,Calle Capitán Cortés,residential,False,False,155.573,,,,"LINESTRING (-3.0777116 39.5244719, -3.0776495 39.5253082, -3.0777348 39.5257012, -3.0777522 39.5258636)",
270410157,Calle Capitán Cortés,residential,False,True,49.846999999999994,,,,"LINESTRING (-3.0777116 39.5244719, -3.077714 39.5244397, -3.0777389 39.5242268, -3.0777546 39.5240249)",
432433504,Calle Severo Ochoa,residential,False,True,161.604,,,,"LINESTRING (-3.0777116 39.5244719, -3.0794927 39.5245198, -3.0795946 39.5245225)",
199362976,Calle Vía Férrea,residential,False,False,156.945,,,,"LINESTRING (-3.0795749 39.5245891, -3.079168 39.5259652)",
199362976,Calle Vía Férrea,residential,False,True,7.596,,,,"LINESTRING (-3.0795749 39.5245891, -3.0795946 39.5245225)",
271112796,Calle Severo Ochoa,residential,False,True,60.632,,,,"LINESTRING (-3.0795749 39.5245891, -3.0796371 39.5245962, -3.0802741 39.5246694)",
270892124,Carretera de Alcázar,residential,False,True,9.059,,,,"LINESTRING (-3.0818971 39.5246084, -3.0819944 39.5245767)",
271112794,Calle San Cristóbal,residential,False,True,4.649,,,,"LINESTRING (-3.0818971 39.5246084, -3.0819281 39.5246427)",
270892124,Carretera de Alcázar,residential,False,False,51.453,,,,"LINESTRING (-3.0818971 39.5246084, -3.0817865 39.5246438, -3.081495 39.5249381)",
270598718,Carretera de Alcázar,primary,False,False,9.284,2,CM-310,50,"LINESTRING (-3.0819281 39.5246427, -3.0819944 39.5245767)",
270598718,Carretera de Alcázar,primary,False,True,48.274,2,CM-310,50,"LINESTRING (-3.0819281 39.5246427, -3.0815856 39.5249872)",
271112794,Calle San Cristóbal,residential,False,False,4.649,,,,"LINESTRING (-3.0819281 39.5246427, -3.0818971 39.5246084)",
271112796,Calle Severo Ochoa,residential,False,False,74.07,,,,"LINESTRING (-3.0811295 39.5247609, -3.0802741 39.5246694)",
271112796,Calle Severo Ochoa,residential,False,True,37.027,,,,"LINESTRING (-3.0811295 39.5247609, -3.081495 39.5249381)",
270598709,Calle El Pato,residential,False,True,128.893,,,,"LINESTRING (-3.0811295 39.5247609, -3.0816934 39.5237745, -3.0817359 39.5237003)",
199362980,Calle Alcázar,residential,False,False,28.163,,,,"LINESTRING (-3.0801549 39.5249054, -3.0802741 39.5246694)",
271112782,Calle Agricultores,residential,False,True,93.566,,,,"LINESTRING (-3.0801549 39.5249054, -3.0810366 39.5254009)",
199362980,Calle Alcázar,residential,False,True,130.013,,,,"LINESTRING (-3.0801549 39.5249054, -3.0796814 39.5258428, -3.0796121 39.525997)",
270892124,Carretera de Alcázar,residential,False,False,64.762,,,,"LINESTRING (-3.081495 39.5249381, -3.0810366 39.5254009)",
271112796,Calle Severo Ochoa,residential,False,False,37.027,,,,"LINESTRING (-3.081495 39.5249381, -3.0811295 39.5247609)",
271112796,Calle Severo Ochoa,residential,False,True,9.497,,,,"LINESTRING (-3.081495 39.5249381, -3.0815856 39.5249872)",
270892124,Carretera de Alcázar,residential,False,True,51.453,,,,"LINESTRING (-3.081495 39.5249381, -3.0817865 39.5246438, -3.0818971 39.5246084)",
270598718,Carretera de Alcázar,primary,False,False,48.274,2,CM-310,50,"LINESTRING (-3.0815856 39.5249872, -3.0819281 39.5246427)",
270598718,Carretera de Alcázar,primary,False,True,7.961,2,CM-310,50,"LINESTRING (-3.0815856 39.5249872, -3.0815291 39.525044)",
271112796,Calle Severo Ochoa,residential,False,False,9.497,,,,"LINESTRING (-3.0815856 39.5249872, -3.081495 39.5249381)",
270892124,Carretera de Alcázar,residential,False,False,91.237,,,,"LINESTRING (-3.0810366 39.5254009, -3.0803908 39.5260529)",
270892124,Carretera de Alcázar,residential,False,True,64.762,,,,"LINESTRING (-3.0810366 39.5254009, -3.081495 39.5249381)",
271112782,Calle Agricultores,residential,False,False,93.566,,,,"LINESTRING (-3.0810366 39.5254009, -3.0801549 39.5249054)",
271112782,Calle Agricultores,residential,False,True,9.266,,,,"LINESTRING (-3.0810366 39.5254009, -3.081125 39.5254488)",
270598718,Carretera de Alcázar,primary,False,True,86.067,2,CM-310,50,"LINESTRING (-3.081125 39.5254488, -3.0805098 39.5260603)",
271112782,Calle Agricultores,residential,False,False,9.266,,,,"LINESTRING (-3.081125 39.5254488, -3.0810366 39.5254009)",
270598718,Carretera de Alcázar,primary,False,False,56.811,2,CM-310,50,"LINESTRING (-3.081125 39.5254488, -3.0813195 39.5252567, -3.0815291 39.525044)",
270410163,Calle La Médica,residential,False,False,9.425,,,,"LINESTRING (-3.0776784 39.5258583, -3.0777595 39.5259155)",
271112788,Calle Las Memorias,residential,False,True,6.357,,,,"LINESTRING (-3.0776784 39.5258583, -3.0777522 39.5258636)",
270410163,Calle La Médica,residential,False,True,126.971,,,,"LINESTRING (-3.0776784 39.5258583, -3.0775043 39.5257356, -3.0773063 39.5254912, -3.0771267 39.5252723, -3.0769187 39.5251165, -3.0769078 39.5251065, -3.0767603 39.5249722)",
270410157,Calle Capitán Cortés,residential,False,False,5.805,,,,"LINESTRING (-3.0777522 39.5258636, -3.0777595 39.5259155)",
271112788,Calle Las Memorias,residential,False,False,6.357,,,,"LINESTRING (-3.0777522 39.5258636, -3.0776784 39.5258583)",
271112788,Calle Las Memorias,residential,False,True,121.956,,,,"LINESTRING (-3.0777522 39.5258636, -3.079168 39.5259652)",
270410157,Calle Capitán Cortés,residential,False,True,155.57299999999998,,,,"LINESTRING (-3.0777522 39.5258636, -3.0777348 39.5257012, -3.0776495 39.5253082, -3.0777116 39.5244719)",
271112788,Calle Las Memorias,residential,False,False,38.254,,,,"LINESTRING (-3.0796121 39.525997, -3.079168 39.5259652)",
271112788,Calle Las Memorias,residential,False,True,67.077,,,,"LINESTRING (-3.0796121 39.525997, -3.0803908 39.5260529)",
199362980,Calle Alcázar,residential,False,False,130.013,,,,"LINESTRING (-3.0796121 39.525997, -3.0796814 39.5258428, -3.0801549 39.5249054)",
199362980,Calle Alcázar,residential,False,True,89.819,,,,"LINESTRING (-3.0796121 39.525997, -3.0795869 39.5260555, -3.0792394 39.5267518)",
270892124,Carretera de Alcázar,residential,False,True,91.237,,,,"LINESTRING (-3.0803908 39.5260529, -3.0810366 39.5254009)",
271112788,Calle Las Memorias,residential,False,False,67.077,,,,"LINESTRING (-3.0803908 39.5260529, -3.0796121 39.525997)",
271112788,Calle Las Memorias,residential,False,True,10.24,,,,"LINESTRING (-3.0803908 39.5260529, -3.0805098 39.5260603)",
270892124,Carretera de Alcázar,residential,False,False,118.202,,,,"LINESTRING (-3.0803908 39.5260529, -3.0799647 39.5264913, -3.0797622 39.5267018, -3.0796436 39.5268104, -3.0795035 39.5268357)",
270598718,Carretera de Alcázar,primary,False,False,86.067,2,CM-310,50,"LINESTRING (-3.0805098 39.5260603, -3.081125 39.5254488)",
270598718,Carretera de Alcázar,primary,False,True,115.037,2,CM-310,50,"LINESTRING (-3.0805098 39.5260603, -3.0796878 39.5268778)",
271112788,Calle Las Memorias,residential,False,False,10.24,,,,"LINESTRING (-3.0805098 39.5260603, -3.0803908 39.5260529)",
199362988,Calle General Sanjurjo,residential,False,False,25.817,,,,"LINESTRING (-3.076975 39.5263252, -3.077055 39.526373, -3.0772453 39.52642)",
199362988,Calle General Sanjurjo,residential,False,True,31.512,,,,"LINESTRING (-3.076975 39.5263252, -3.0768672 39.5262607, -3.0766985 39.526139)",
271112790,Calle Paloma,residential,False,False,55.55500000000001,,,,"LINESTRING (-3.076975 39.5263252, -3.0768124 39.5264425, -3.0767043 39.5265513, -3.0766713 39.5266763, -3.0766383 39.5267342)",
271075222,,residential,False,False,11.32,,,,"LINESTRING (-3.0772453 39.52642, -3.0772596 39.5265212)",
199362988,Calle General Sanjurjo,residential,False,False,106.35900000000001,,,,"LINESTRING (-3.0772453 39.52642, -3.0772935 39.5264319, -3.0779283 39.5265174, -3.0784727 39.5265382)",
199362988,Calle General Sanjurjo,residential,False,True,25.817,,,,"LINESTRING (-3.0772453 39.52642, -3.077055 39.526373, -3.076975 39.5263252)",
271075222,,residential,False,True,11.32,,,,"LINESTRING (-3.0772596 39.5265212, -3.0772453 39.52642)",
271075222,,residential,False,False,63.934,,,,"LINESTRING (-3.0772596 39.5265212, -3.0773727 39.527048, -3.0773518 39.5270857)",
432464272,Calle El Pósito,residential,False,False,64.242,,,,"LINESTRING (-3.0772596 39.5265212, -3.076921 39.5267653, -3.0766797 39.5267388, -3.0766383 39.5267342)",
271112790,Calle Paloma,residential,False,False,4.501,,,,"LINESTRING (-3.0766383 39.5267342, -3.0766173 39.5267713)",
271112790,Calle Paloma,residential,False,True,55.555,,,,"LINESTRING (-3.0766383 39.5267342, -3.0766713 39.5266763, -3.0767043 39.5265513, -3.0768124 39.5264425, -3.076975 39.5263252)",
432464272,Calle El Pósito,residential,False,True,64.24199999999999,,,,"LINESTRING (-3.0766383 39.5267342, -3.0766797 39.5267388, -3.076921 39.5267653, -3.0772596 39.5265212)",
271112790,Calle Paloma,residential,False,True,4.501,,,,"LINESTRING (-3.0766173 39.5267713, -3.0766383 39.5267342)",
271112790,Calle Paloma,residential,False,False,39.436,,,,"LINESTRING (-3.0766173 39.5267713, -3.0765932 39.5269056, -3.0765512 39.5270329, -3.0765494 39.5270598, -3.0765453 39.5271205)",
432464271,Calle El Pósito,residential,False,False,51.827,,,,"LINESTRING (-3.0766173 39.5267713, -3.076576 39.5267733, -3.0760142 39.5268004)",
270410161,Calle José Antonio,residential,False,False,8.78,,,,"LINESTRING (-3.0760142 39.5268004, -3.0760454 39.5268756)",
270410161,Calle José Antonio,residential,False,True,101.893,,,,"LINESTRING (-3.0760142 39.5268004, -3.0760022 39.5267716, -3.075902 39.5265302, -3.0758347 39.5262423, -3.0758194 39.5261963, -3.0757251 39.5259129)",
432464271,Calle El Pósito,residential,False,True,51.827,,,,"LINESTRING (-3.0760142 39.5268004, -3.076576 39.5267733, -3.0766173 39.5267713)",
199362977,Calle Cantarranas,residential,False,False,116.498,,,,"LINESTRING (-3.0773518 39.5270857, -3.0787031 39.5269795)",
199362977,Calle Cantarranas,residential,False,True,43.201,,,,"LINESTRING (-3.0773518 39.5270857, -3.0769465 39.5271175, -3.0768502 39.5271182)",
271075222,,residential,False,False,37.567,,,,"LINESTRING (-3.0773518 39.5270857, -3.0772979 39.5271446, -3.0773491 39.5274074)",
271075222,,residential,False,True,63.934,,,,"LINESTRING (-3.0773518 39.5270857, -3.0773727 39.527048, -3.0772596 39.5265212)",
199362977,Calle Cantarranas,residential,False,False,26.152,,,,"LINESTRING (-3.0765453 39.5271205, -3.0768502 39.5271182)",
199362977,Calle Cantarranas,residential,False,True,32.284,,,,"LINESTRING (-3.0765453 39.5271205, -3.0761689 39.5271233)",
271112790,Calle Paloma,residential,False,True,39.436,,,,"LINESTRING (-3.0765453 39.5271205, -3.0765494 39.5270598, -3.0765512 39.5270329, -3.0765932 39.5269056, -3.0766173 39.5267713)",
271112787,Calle La Vega,residential,False,False,18.27,,,,"LINESTRING (-3.0782869 39.527386, -3.0781023 39.527468)",
271112793,Calle Río Tajo,residential,False,False,55.503,,,,"LINESTRING (-3.0782869 39.527386, -3.0786903 39.5277763)",
271112787,Calle La Vega,residential,False,True,49.577,,,,"LINESTRING (-3.0782869 39.527386, -3.078308 39.5273766, -3.0787896 39.5271659)",
271075203,Calle El Santo,residential,False,False,59.391000000000005,,,,"LINESTRING (-3.0773675 39.5274655, -3.0774009 39.5275964, -3.0773742 39.5276821, -3.0773605 39.5278209, -3.0773596 39.5278935, -3.0773667 39.5279941)",
"[271075203, 271075222]",Calle El Santo,residential,False,True,6.7059999999999995,,,,"LINESTRING (-3.0773675 39.5274655, -3.0773648 39.5274549, -3.0773555 39.52744, -3.0773491 39.5274074)",
271112791,Calle Rocinante,residential,False,True,63.089999999999996,,,,"LINESTRING (-3.0773675 39.5274655, -3.0776756 39.5274536, -3.0781023 39.527468)",
271112787,Calle La Vega,residential,False,False,13.32,,,,"LINESTRING (-3.0781023 39.527468, -3.0779577 39.5275117)",
271112787,Calle La Vega,residential,False,True,18.27,,,,"LINESTRING (-3.0781023 39.527468, -3.0782869 39.527386)",
271112791,Calle Rocinante,residential,False,False,63.089999999999996,,,,"LINESTRING (-3.0781023 39.527468, -3.0776756 39.5274536, -3.0773675 39.5274655)",
271112783,Calle Cigüela,residential,False,False,69.754,,,,"LINESTRING (-3.0779577 39.5275117, -3.0784611 39.5280044)",
271112787,Calle La Vega,residential,False,False,33.111,,,,"LINESTRING (-3.0779577 39.5275117, -3.0777206 39.5277467)",
271112787,Calle La Vega,residential,False,True,13.32,,,,"LINESTRING (-3.0779577 39.5275117, -3.0781023 39.527468)",
270410183,Calle Finisterre,residential,False,False,9.206,,,,"LINESTRING (-3.0789413 39.5275265, -3.0789708 39.5276061)",
270410183,Calle Finisterre,residential,False,True,42.155,,,,"LINESTRING (-3.0789413 39.5275265, -3.0787896 39.5271659)",
271112797,Carretera de Alcázar,residential,False,False,35.142,,,,"LINESTRING (-3.0789413 39.5275265, -3.0786903 39.5277763)",
271112785,Calle Guadiana,residential,False,False,69.554,,,,"LINESTRING (-3.0777206 39.5277467, -3.0782329 39.5282316)",
271112787,Calle La Vega,residential,False,True,33.111,,,,"LINESTRING (-3.0777206 39.5277467, -3.0779577 39.5275117)",
271112787,Calle La Vega,residential,False,False,42.495,,,,"LINESTRING (-3.0777206 39.5277467, -3.0774463 39.5279873, -3.0773667 39.5279941)",
271112793,Calle Río Tajo,residential,False,False,8.179,,,,"LINESTRING (-3.0786903 39.5277763, -3.0787496 39.5278339)",
271112793,Calle Río Tajo,residential,False,True,55.503,,,,"LINESTRING (-3.0786903 39.5277763, -3.0782869 39.527386)",
271112797,Carretera de Alcázar,residential,False,False,32.089,,,,"LINESTRING (-3.0786903 39.5277763, -3.0784611 39.5280044)",
271112797,Carretera de Alcázar,residential,False,True,35.142,,,,"LINESTRING (-3.0786903 39.5277763, -3.0789413 39.5275265)",
270598718,Carretera de Alcázar,primary,False,False,31.647,2,CM-310,50,"LINESTRING (-3.0787496 39.5278339, -3.0789708 39.5276061)",
270598718,Carretera de Alcázar,primary,False,True,32.34,2,CM-310,50,"LINESTRING (-3.0787496 39.5278339, -3.0785222 39.5280659)",
271112793,Calle Río Tajo,residential,False,True,8.179,,,,"LINESTRING (-3.0787496 39.5278339, -3.0786903 39.5277763)",
271075203,Calle El Santo,residential,False,False,116.79400000000001,,,,"LINESTRING (-3.0773667 39.5279941, -3.0774082 39.5285801, -3.077339 39.5290405)",
271075203,Calle El Santo,residential,False,True,59.391,,,,"LINESTRING (-3.0773667 39.5279941, -3.0773596 39.5278935, -3.0773605 39.5278209, -3.0773742 39.5276821, -3.0774009 39.5275964, -3.0773675 39.5274655)",
271112787,Calle La Vega,residential,False,True,42.495,,,,"LINESTRING (-3.0773667 39.5279941, -3.0774463 39.5279873, -3.0777206 39.5277467)",
271112783,Calle Cigüela,residential,False,False,8.615,,,,"LINESTRING (-3.0784611 39.5280044, -3.0785222 39.5280659)",
271112783,Calle Cigüela,residential,False,True,69.754,,,,"LINESTRING (-3.0784611 39.5280044, -3.0779577 39.5275117)",
271112797,Carretera de Alcázar,residential,False,False,31.958,,,,"LINESTRING (-3.0784611 39.5280044, -3.0782329 39.5282316)",
271112797,Carretera de Alcázar,residential,False,True,32.089,,,,"LINESTRING (-3.0784611 39.5280044, -3.0786903 39.5277763)",
270598718,Carretera de Alcázar,primary,False,False,32.34,2,CM-310,50,"LINESTRING (-3.0785222 39.5280659, -3.0787496 39.5278339)",
270598718,Carretera de Alcázar,primary,False,True,5.986,2,CM-310,50,"LINESTRING (-3.0785222 39.5280659, -3.0784802 39.5281089)",
271112783,Calle Cigüela,residential,False,True,8.615,,,,"LINESTRING (-3.0785222 39.5280659, -3.0784611 39.5280044)",
271112785,Calle Guadiana,residential,False,False,8.605,,,,"LINESTRING (-3.0782329 39.5282316, -3.0783002 39.528289)",
271112785,Calle Guadiana,residential,False,True,69.554,,,,"LINESTRING (-3.0782329 39.5282316, -3.0777206 39.5277467)",
271112797,Carretera de Alcázar,residential,False,True,31.958,,,,"LINESTRING (-3.0782329 39.5282316, -3.0784611 39.5280044)",
270598718,Carretera de Alcázar,primary,False,False,25.286,2,CM-310,50,"LINESTRING (-3.0783002 39.528289, -3.0784802 39.5281089)",
271112785,Calle Guadiana,residential,False,True,8.605,,,,"LINESTRING (-3.0783002 39.528289, -3.0782329 39.5282316)",
270598718,Carretera de Alcázar,primary,False,True,119.773,2,CM-310,50,"LINESTRING (-3.0783002 39.528289, -3.078101 39.5284927, -3.0778786 39.5286915, -3.0773769 39.5290955)",
270410162,Calle La Iglesia,residential,False,False,28.563,,,,"LINESTRING (-3.0762678 39.5273881, -3.0763432 39.5276383)",
271113116,Calle La Luz,residential,False,False,64.883,,,,"LINESTRING (-3.0762678 39.5273881, -3.0755194 39.5274733)",
270410162,Calle La Iglesia,residential,False,True,30.642000000000003,,,,"LINESTRING (-3.0762678 39.5273881, -3.0762162 39.5272499, -3.0761689 39.5271233)",
271138344,Calle San José,residential,False,False,42.747,,,,"LINESTRING (-3.0735341 39.5215966, -3.0730572 39.5217082)",
271138300,Calle Castilla,residential,False,False,32.461,,,,"LINESTRING (-3.0794373 39.5216483, -3.0797997 39.5217324)",
