osmid,oneway,name,highway,reversed,length,geometry,maxspeed,junction,bridge,lanes
"[27853872, 166231016, 166231015]",True,Avenida del Parque,residential,False,197.43,"LINESTRING (-3.7091964 40.6053014, -3.7095064 40.605519, -3.7105953 40.6060429, -3.7108824 40.6061706, -3.71111 40.6063126)",,,yes,
27854202,False,Calle Canela,residential,False,40.483999999999995,"LINESTRING (-3.7091964 40.6053014, -3.7088985 40.6053584, -3.7087303 40.6053869)",,,,
27854202,False,Calle Canela,residential,True,43.679,"LINESTRING (-3.70729 40.6056094, -3.7077972 40.6055318)",,,,
27854204,False,Calle Amapola,residential,False,81.122,"LINESTRING (-3.7073897 40.6040266, -3.708333 40.6038876)",,,,
27853860,True,Avenida de la Luz,residential,False,108.404,"LINESTRING (-3.7073897 40.6040266, -3.7080879 40.6033232, -3.7081471 40.6032405)",,,,
166103674,False,Calle Azafrán,living_street,False,170.877,"LINESTRING (-3.7073897 40.6040266, -3.7075315 40.6045379, -3.7076067 40.604843, -3.7077972 40.6055318)",,,,
27854202,False,Calle Canela,residential,False,43.679,"LINESTRING (-3.7077972 40.6055318, -3.70729 40.6056094)",,,,
27854202,False,Calle Canela,residential,True,80.404,"LINESTRING (-3.7077972 40.6055318, -3.7087303 40.6053869)",,,,
166103674,False,Calle Azafrán,living_street,False,101.77799999999999,"LINESTRING (-3.7077972 40.6055318, -3.7079361 40.6060412, -3.7079982 40.6062869, -3.7080308 40.6064297)",,,,
166103674,False,Calle Azafrán,living_street,True,170.877,"LINESTRING (-3.7077972 40.6055318, -3.7076067 40.604843, -3.7075315 40.6045379, -3.7073897 40.6040266)",,,,
27854217,False,Calle Albahaca,living_street,False,73.646,"LINESTRING (-3.7081471 40.6032405, -3.708333 40.6038876)",,,,
27853860,True,Avenida de la Luz,residential,False,43.138,"LINESTRING (-3.7081471 40.6032405, -3.7081299 40.6031513, -3.7083639 40.6029123)",,,,
27854202,False,Calle Canela,residential,False,80.404,"LINESTRING (-3.7087303 40.6053869, -3.7077972 40.6055318)",,,,
27854217,False,Calle Albahaca,living_street,False,53.861,"LINESTRING (-3.7087303 40.6053869, -3.7088566 40.6058617)",,,,
27854202,False,Calle Canela,residential,True,40.483999999999995,"LINESTRING (-3.7087303 40.6053869, -3.7088985 40.6053584, -3.7091964 40.6053014)",,,,
27854217,False,Calle Albahaca,living_street,True,170.06,"LINESTRING (-3.7087303 40.6053869, -3.7083687 40.6040061, -3.708333 40.6038876)",,,,
27854217,False,Calle Albahaca,living_street,True,53.861,"LINESTRING (-3.7088566 40.6058617, -3.7087303 40.6053869)",,,,
27854224,True,,residential,False,1.789,"LINESTRING (-3.7061858 40.6048066, -3.7061657 40.6048117)",,roundabout,,
27854224,True,,residential,False,10.509,"LINESTRING (-3.7063289 40.6050423, -3.7064086 40.6049697)",,roundabout,,
27854231,False,Calle de Lilí Álvarez,residential,False,31.806,"LINESTRING (-3.7063289 40.6050423, -3.7064 40.6053232)",,,,
27854231,False,Calle de Lilí Álvarez,residential,True,62.074,"LINESTRING (-3.7065389 40.6058714, -3.7065004 40.6057195, -3.7064483 40.6055139, -3.7064 40.6053232)",,,,
27853835,False,Calle Menta,residential,False,80.458,"LINESTRING (-3.7060618 40.6026684, -3.706996 40.6025253)",,,,
27853835,False,Calle Menta,residential,True,37.871,"LINESTRING (-3.7060618 40.6026684, -3.7056231 40.6027395)",,,,
27854234,False,Calle Violeta,living_street,False,203.639,"LINESTRING (-3.7060618 40.6026684, -3.7065388 40.6044636)",20,,,
27853856,True,Avenida de la Luz,residential,False,48.402,"LINESTRING (-3.7065388 40.6044636, -3.7061858 40.6048066)",,,,
27854234,False,Calle Violeta,living_street,True,203.639,"LINESTRING (-3.7065388 40.6044636, -3.7060618 40.6026684)",20,,,
27853835,False,Calle Menta,residential,True,80.458,"LINESTRING (-3.706996 40.6025253, -3.7060618 40.6026684)",,,,
27854241,False,Calle Espliego,living_street,False,133.292,"LINESTRING (-3.706996 40.6025253, -3.7073059 40.6037007)",,,,
27853835,False,Calle Menta,residential,False,80.59700000000001,"LINESTRING (-3.706996 40.6025253, -3.7074697 40.6024527, -3.7079318 40.6023819)",,,,
27853856,True,Avenida de la Luz,residential,False,106.725,"LINESTRING (-3.7073059 40.6037007, -3.7065388 40.6044636)",,,,
27854241,False,Calle Espliego,living_street,True,133.292,"LINESTRING (-3.7073059 40.6037007, -3.706996 40.6025253)",,,,
27854001,True,Glorieta del Fresno,residential,False,37.771,"LINESTRING (-3.7067138 40.6104633, -3.7067606 40.6105589, -3.7068331 40.6106469, -3.7069886 40.6107101)",,,,
23600700,True,Avenida de la Vega,residential,False,20.739,"LINESTRING (-3.7068232 40.6102963, -3.7067138 40.6104633)",,,,
200824092,True,Calle Pico del Indio,residential,False,25.032,"LINESTRING (-3.707155 40.6106704, -3.7074504 40.6106507)",,,,
27854001,True,Glorieta del Fresno,residential,False,25.795,"LINESTRING (-3.707155 40.6106704, -3.7072556 40.6105818, -3.7072998 40.6104718)",,,,
27854001,True,Glorieta del Fresno,residential,False,18.628,"LINESTRING (-3.7072998 40.6104718, -3.7072446 40.6103096)",,,,
27853835,False,Calle Menta,residential,False,34.718,"LINESTRING (-3.7079318 40.6023819, -3.7083349 40.6023201)",,,,
166103695,False,Calle Tomillo,living_street,False,75.714,"LINESTRING (-3.7079318 40.6023819, -3.7081102 40.6030492)",,,,
27853835,False,Calle Menta,residential,True,80.59700000000001,"LINESTRING (-3.7079318 40.6023819, -3.7074697 40.6024527, -3.706996 40.6025253)",,,,
27853812,True,Avenida del Parque,residential,False,28.836,"LINESTRING (-3.708564 40.6025454, -3.7085133 40.602473, -3.708497 40.6022961)",50,,,
945791985,True,Plaza del Arcoíris,residential,False,18.842,"LINESTRING (-3.708564 40.6025454, -3.7084912 40.6025338, -3.708417 40.6025382, -3.7083475 40.6025583)",,roundabout,,
166103695,False,Calle Tomillo,living_street,True,75.714,"LINESTRING (-3.7081102 40.6030492, -3.7079318 40.6023819)",,,,
27853856,True,Avenida de la Luz,residential,False,101.205,"LINESTRING (-3.7081102 40.6030492, -3.708061 40.6030842, -3.7078972 40.6031294, -3.7077308 40.6032834, -3.7073059 40.6037007)",,,,
27854204,False,Calle Amapola,residential,True,36.554,"LINESTRING (-3.7087558 40.6038167, -3.708333 40.6038876)",,,,
27853872,True,Avenida del Parque,residential,False,169.589,"LINESTRING (-3.7087558 40.6038167, -3.7090916 40.6051041, -3.7091964 40.6053014)",,,,
27854204,False,Calle Amapola,residential,False,36.554,"LINESTRING (-3.708333 40.6038876, -3.7087558 40.6038167)",,,,
27854204,False,Calle Amapola,residential,True,81.122,"LINESTRING (-3.708333 40.6038876, -3.7073897 40.6040266)",,,,
27854217,False,Calle Albahaca,living_street,True,73.646,"LINESTRING (-3.708333 40.6038876, -3.7081471 40.6032405)",,,,
27854217,False,Calle Albahaca,living_street,False,170.06,"LINESTRING (-3.708333 40.6038876, -3.7083687 40.6040061, -3.7087303 40.6053869)",,,,
27853860,True,Avenida de la Luz,residential,False,41.542,"LINESTRING (-3.7070811 40.6043176, -3.7073897 40.6040266)",,,,
166103689,False,Calle Rigoberta Menchú,living_street,False,41.028,"LINESTRING (-3.7070811 40.6043176, -3.7074591 40.6045495)",,,,
27853860,True,Avenida de la Luz,residential,False,30.921,"LINESTRING (-3.7068581 40.6045382, -3.7070811 40.6043176)",,,,
166103673,False,Calle Aurora Redondo,living_street,False,69.832,"LINESTRING (-3.7068581 40.6045382, -3.7074984 40.6049358)",,,,
27853860,True,Avenida de la Luz,residential,False,30.589,"LINESTRING (-3.7066354 40.6047552, -3.7068581 40.6045382)",,,,
166103686,False,Calle María Moliner,living_street,False,69.61,"LINESTRING (-3.7066354 40.6047552, -3.7072688 40.605156)",,,,
27854224,True,,residential,False,2.287,"LINESTRING (-3.7064086 40.6049697, -3.7064164 40.60495)",,roundabout,,
166103680,False,Calle Dolores Ibárruri,living_street,True,69.807,"LINESTRING (-3.7064086 40.6049697, -3.7070457 40.6053699)",,,,
166103686,False,Calle María Moliner,living_street,True,69.61,"LINESTRING (-3.7072688 40.605156, -3.7066354 40.6047552)",,,,
27854231,False,Calle de Lilí Álvarez,residential,True,31.806,"LINESTRING (-3.7064 40.6053232, -3.7063289 40.6050423)",,,,
166103677,False,Calle Carmen Conde,living_street,True,45.989,"LINESTRING (-3.7064 40.6053232, -3.7068157 40.6055905)",,,,
27854231,False,Calle de Lilí Álvarez,residential,False,62.074,"LINESTRING (-3.7064 40.6053232, -3.7064483 40.6055139, -3.7065004 40.6057195, -3.7065389 40.6058714)",,,,
166103680,False,Calle Dolores Ibárruri,living_street,False,69.807,"LINESTRING (-3.7070457 40.6053699, -3.7064086 40.6049697)",,,,
166103677,False,Calle Carmen Conde,living_street,False,45.989,"LINESTRING (-3.7068157 40.6055905, -3.7064 40.6053232)",,,,
299892559,True,Avenida del Parque,residential,False,40.599,"LINESTRING (-3.7121209 40.606633, -3.7119543 40.6065469, -3.7118903 40.6065138, -3.7117351 40.6064157)",,,,2
166103674,False,Calle Azafrán,living_street,True,101.77799999999999,"LINESTRING (-3.7080308 40.6064297, -3.7079982 40.6062869, -3.7079361 40.6060412, -3.7077972 40.6055318)",,,,
27853938,False,Plaza de Buero Vallejo,residential,True,205.245,"LINESTRING (-3.7106204 40.6077204, -3.7109596 40.6078714, -3.711037 40.6079059, -3.711129 40.6078868, -3.7112062 40.6077867, -3.7113323 40.6076231, -3.7117172 40.6071238, -3.7118132 40.6070313, -3.7119332 40.6070203, -3.7119833 40.6070517, -3.7120254 40.6070782, -3.712178 40.6070843, -3.7122203 40.6070458, -3.7122677 40.6070027)",,,,
945792007,True,Plaza del Arcoíris,residential,False,41.014,"LINESTRING (-3.7083475 40.6025583, -3.7082836 40.6025961, -3.708238 40.6026468, -3.7082149 40.6027058, -3.7082167 40.6027672, -3.7082432 40.6028253, -3.7082918 40.6028745)",,roundabout,,
166103689,False,Calle Rigoberta Menchú,living_street,True,41.028,"LINESTRING (-3.7074591 40.6045495, -3.7070811 40.6043176)",,,,
166103673,False,Calle Aurora Redondo,living_street,True,69.832,"LINESTRING (-3.7074984 40.6049358, -3.7068581 40.6045382)",,,,
27853832,False,Calle Caléndula,residential,True,234.929,"LINESTRING (-3.7061657 40.6048117, -3.7058318 40.603551, -3.7056231 40.6027395)",50,,,
27854224,True,,residential,False,43.028,"LINESTRING (-3.7061657 40.6048117, -3.7061468 40.6048245, -3.7060933 40.6048829, -3.7060895 40.6049539, -3.7061364 40.6050155, -3.7062194 40.6050483, -3.7063289 40.6050423)",,roundabout,,
