osmid,lanes,name,highway,oneway,reversed,length,geometry,junction,bridge,ref
156508125,,Gran Vía Manuel López Carreño,residential,False,False,58.987,"LINESTRING (-1.6668967 38.0488243, -1.6675701 38.0488386)",,,
156508125,,Gran Vía Manuel López Carreño,residential,False,True,132.674,"LINESTRING (-1.6668967 38.0488243, -1.6665557 38.048817, -1.6653821 38.048792)",,,
156508125,,Gran Vía Manuel López Carreño,residential,False,False,65.181,"LINESTRING (-1.6675701 38.0488386, -1.6683142 38.0488545)",,,
156508125,,Gran Vía Manuel López Carreño,residential,False,True,58.987,"LINESTRING (-1.6675701 38.0488386, -1.6668967 38.0488243)",,,
156508131,,Avenida Francisco Puerta González-Conde,residential,False,False,123.6,"LINESTRING (-1.6675701 38.0488386, -1.6675296 38.0499497)",,,
156508131,,Avenida Francisco Puerta González-Conde,residential,False,True,46.957,"LINESTRING (-1.6675701 38.0488386, -1.66759 38.0484166)",,,
156508069,,Calle Los Rosales,residential,False,False,59.189,"LINESTRING (-1.6683142 38.0488545, -1.6682917 38.0493865)",,,
156508069,,Calle Los Rosales,residential,False,True,46.817,"LINESTRING (-1.6683142 38.0488545, -1.668332 38.0484337)",,,
156508125,,Gran Vía Manuel López Carreño,residential,False,True,65.181,"LINESTRING (-1.6683142 38.0488545, -1.6675701 38.0488386)",,,
156508125,,Gran Vía Manuel López Carreño,residential,False,False,76.45400000000001,"LINESTRING (-1.6683142 38.0488545, -1.6687556 38.0488639, -1.669187 38.048873)",,,
156508068,,Calle Pino de la Murta,residential,False,False,45.872,"LINESTRING (-1.669187 38.048873, -1.6692081 38.0484608)",,,
156508068,,Calle Pino de la Murta,residential,False,True,59.633,"LINESTRING (-1.669187 38.048873, -1.6691687 38.0494091)",,,
156508125,,Gran Vía Manuel López Carreño,residential,False,False,46.164,"LINESTRING (-1.669187 38.048873, -1.669714 38.0488843)",,,
156508125,,Gran Vía Manuel López Carreño,residential,False,True,76.45400000000001,"LINESTRING (-1.669187 38.048873, -1.6687556 38.0488639, -1.6683142 38.0488545)",,,
156508100,,Calle de la Acequia,living_street,False,False,7.922,"LINESTRING (-1.669714 38.0488843, -1.6696925 38.0488151)",,,
156508125,,Gran Vía Manuel López Carreño,residential,False,True,46.164,"LINESTRING (-1.669714 38.0488843, -1.669187 38.048873)",,,
156510256,,Calle del Rosario,residential,False,False,29.716,"LINESTRING (-1.669714 38.0488843, -1.66976 38.04903, -1.6699075 38.0490449)",,,
156508071,1,Calle Luis Rosales,residential,False,True,135.951,"LINESTRING (-1.66548 38.0488847, -1.6650923 38.0500686)",,,
194944356,,Avenida de Don Luis de los Reyes,secondary,False,False,144.108,"LINESTRING (-1.66548 38.0488847, -1.6665001 38.0499017)",,,RM-503
194944356,,Avenida de Don Luis de los Reyes,secondary,False,True,13.407,"LINESTRING (-1.66548 38.0488847, -1.6653821 38.048792)",,,RM-503
156508069,,Calle Los Rosales,residential,False,True,59.189,"LINESTRING (-1.6682917 38.0493865, -1.6683142 38.0488545)",,,
"[156508069, 949742391]",,Calle Los Rosales,residential,False,False,115.209,"LINESTRING (-1.6682917 38.0493865, -1.6682732 38.0498233, -1.6675296 38.0499497)",,,
156508078,,Calle Unión Europea,residential,False,True,76.83500000000001,"LINESTRING (-1.6682917 38.0493865, -1.6687376 38.049398, -1.6691687 38.0494091)",,,
156508068,,Calle Pino de la Murta,residential,False,False,59.633,"LINESTRING (-1.6691687 38.0494091, -1.669187 38.048873)",,,
156508068,,Calle Pino de la Murta,residential,False,True,75.867,"LINESTRING (-1.6691687 38.0494091, -1.6691669 38.0494661, -1.6691397 38.050091)",,,
156508078,,Calle Unión Europea,residential,False,False,76.83500000000001,"LINESTRING (-1.6691687 38.0494091, -1.6687376 38.049398, -1.6682917 38.0493865)",,,
156508075,1,Calle Camino del Prado,residential,False,False,120.845,"LINESTRING (-1.6665001 38.0499017, -1.6651459 38.0501112)",,,
194944356,,Avenida de Don Luis de los Reyes,secondary,False,False,28.196,"LINESTRING (-1.6665001 38.0499017, -1.6667011 38.0500998)",,,RM-503
194944356,,Avenida de Don Luis de los Reyes,secondary,False,True,144.108,"LINESTRING (-1.6665001 38.0499017, -1.66548 38.0488847)",,,RM-503
156508131,,Avenida Francisco Puerta González-Conde,residential,False,True,123.6,"LINESTRING (-1.6675296 38.0499497, -1.6675701 38.0488386)",,,
156508131,,Avenida Francisco Puerta González-Conde,residential,False,False,52.031000000000006,"LINESTRING (-1.6675296 38.0499497, -1.667518 38.0500221, -1.6674696 38.0501122, -1.6674014 38.0502005, -1.6672222 38.0503333)",,,
"[156508069, 949742391]",,Calle Los Rosales,residential,False,True,115.209,"LINESTRING (-1.6675296 38.0499497, -1.6682732 38.0498233, -1.6682917 38.0493865)",,,
194944356,,Avenida de Don Luis de los Reyes,secondary,False,False,34.978,"LINESTRING (-1.6667011 38.0500998, -1.6669457 38.0503485)",,,RM-503
194944356,,Avenida de Don Luis de los Reyes,secondary,False,True,28.196,"LINESTRING (-1.6667011 38.0500998, -1.6665001 38.0499017)",,,RM-503
156508114,,Calle Raimundo Muñoz Sánchez,residential,True,False,147.768,"LINESTRING (-1.6667011 38.0500998, -1.6668074 38.0500434, -1.6668331 38.0500211, -1.6668967 38.0488243)",,,
156508068,,Calle Pino de la Murta,residential,False,False,75.867,"LINESTRING (-1.6691397 38.050091, -1.6691669 38.0494661, -1.6691687 38.0494091)",,,
180380895,,Avenida de Murcia,living_street,False,True,59.053,"LINESTRING (-1.6691397 38.050091, -1.6692921 38.0500719, -1.6697935 38.0499631)",,,
"[180380893, 1154536566]",,Avenida de Murcia,"['living_street', 'primary']",False,False,56.887,"LINESTRING (-1.6691397 38.050091, -1.6689623 38.0501178, -1.6685052 38.0502006)",,,
156508075,1,Calle Camino del Prado,residential,False,True,120.845,"LINESTRING (-1.6651459 38.0501112, -1.6665001 38.0499017)",,,
156504358,,,residential,True,False,6.856999999999999,"LINESTRING (-1.6651459 38.0501112, -1.6651305 38.0500903, -1.6651077 38.0500741, -1.6650923 38.0500686)",roundabout,,
156508070,,Calle de Blas Infante,residential,False,True,113.843,"LINESTRING (-1.6649549 38.0508398, -1.6652337 38.0518398)",,,
1066729469,,Avenida de Murcia,primary,False,True,15.251,"LINESTRING (-1.6649549 38.0508398, -1.6651248 38.0508096)",,,
156504397,,Avenida de la Libertad,residential,False,False,37.57,"LINESTRING (-1.6652337 38.0518398, -1.6649181 38.0520687)",,,
156504397,,Avenida de la Libertad,residential,False,True,20.689,"LINESTRING (-1.6652337 38.0518398, -1.665417 38.0517224)",,,
156508070,,Calle de Blas Infante,residential,False,False,113.843,"LINESTRING (-1.6652337 38.0518398, -1.6649549 38.0508398)",,,
156510256,,Calle del Rosario,residential,False,True,35.429,"LINESTRING (-1.6703101 38.0490132, -1.6699075 38.0490449)",,,
180361665,,Calle de la Tercia,living_street,False,False,35.413,"LINESTRING (-1.6703101 38.0490132, -1.6703697 38.0493282)",,,
180361665,,Calle de la Tercia,living_street,False,True,25.126,"LINESTRING (-1.6703101 38.0490132, -1.6702866 38.048788)",,,
156510256,,Calle del Rosario,residential,False,False,35.429,"LINESTRING (-1.6699075 38.0490449, -1.6703101 38.0490132)",,,
156510254,,Calle del Rosario,residential,True,False,100.454,"LINESTRING (-1.6699075 38.0490449, -1.6699319 38.0493301, -1.6699063 38.0496657, -1.6698861 38.0499466)",,,
156510256,,Calle del Rosario,residential,False,True,29.716,"LINESTRING (-1.6699075 38.0490449, -1.66976 38.04903, -1.669714 38.0488843)",,,
180361665,,Calle de la Tercia,living_street,False,True,35.413,"LINESTRING (-1.6703697 38.0493282, -1.6703101 38.0490132)",,,
180383061,,Calle La Iglesia,residential,False,False,40.393,"LINESTRING (-1.6703697 38.0493282, -1.6708276 38.0492842)",,,
"[180399814, 180380895]",,"['Avenida de Murcia', 'Plaza de España']",living_street,False,"[False, True]",74.018,"LINESTRING (-1.6703697 38.0493282, -1.670399 38.0496503, -1.6704222 38.0498734, -1.6702735 38.0498939)",,,
180383388,,,residential,False,True,2.551,"LINESTRING (-1.6708608 38.049709, -1.6708813 38.0496927)",,,
180380895,,Avenida de Murcia,living_street,False,False,8.313,"LINESTRING (-1.6698861 38.0499466, -1.6697935 38.0499631)",,,
180380895,,Avenida de Murcia,living_street,False,True,34.424,"LINESTRING (-1.6698861 38.0499466, -1.6702735 38.0498939)",,,
180361569,1,Camino Real,living_street,True,False,21.63,"LINESTRING (-1.6704342 38.0472459, -1.670486 38.0470557)",,,
180361832,,Calle Calderón de la Barca,residential,False,False,64.424,"LINESTRING (-1.6704342 38.0472459, -1.6697279 38.0470837)",,,
180361665,,Calle de la Tercia,living_street,False,False,25.126,"LINESTRING (-1.6702866 38.048788, -1.6703101 38.0490132)",,,
180361665,,Calle de la Tercia,living_street,False,True,32.418,"LINESTRING (-1.6702866 38.048788, -1.6702931 38.0484965)",,,
180361983,,Calle Portugal,residential,False,False,37.395,"LINESTRING (-1.6754474 38.0481258, -1.6752909 38.0478129)",,,
180373677,,Avenida Europa,residential,False,False,102.897,"LINESTRING (-1.6754474 38.0481258, -1.674339 38.0484331)",,,
180361983,,Calle Portugal,residential,False,True,25.984,"LINESTRING (-1.674668 38.0466519, -1.6748134 38.0468556)",,,
1066729471,2,Avenida de Cehegín,primary,False,False,89.94,"LINESTRING (-1.674668 38.0466519, -1.6739399 38.0472224)",,,
180362074,,Avenida Nicolás de las Peñas,residential,False,True,74.297,"LINESTRING (-1.674668 38.0466519, -1.6744841 38.0463736, -1.6742763 38.0460592)",,,
"[136655186, 1066729471]",2,Avenida de Cehegín,primary,False,True,66.858,"LINESTRING (-1.674668 38.0466519, -1.6748874 38.0464471, -1.6750701 38.0463165, -1.675222 38.0462457)",,,
156508068,,Calle Pino de la Murta,residential,False,False,38.659,"LINESTRING (-1.6693035 38.0473714, -1.6693308 38.0470244)",,,
156508068,,Calle Pino de la Murta,residential,False,True,36.612,"LINESTRING (-1.6693035 38.0473714, -1.6692733 38.0476998)",,,
180362911,,Calle Cristóbal Colón,residential,False,False,81.099,"LINESTRING (-1.6693035 38.0473714, -1.6683782 38.0473403)",,,
156508067,,Calle Nicaragua,residential,False,False,40.357,"LINESTRING (-1.6656667 38.047286, -1.6657844 38.0469351)",,,
156508067,,Calle Nicaragua,residential,False,True,12.064,"LINESTRING (-1.6656667 38.047286, -1.6656325 38.0473911)",,,
180362911,,Calle Cristóbal Colón,residential,False,True,113.203,"LINESTRING (-1.6656667 38.047286, -1.6669587 38.0473212)",,,
156508131,,Avenida Francisco Puerta González-Conde,residential,False,False,39.775,"LINESTRING (-1.6676307 38.0476529, -1.6676119 38.0480103)",,,
156508131,,Avenida Francisco Puerta González-Conde,residential,False,True,36.779,"LINESTRING (-1.6676307 38.0476529, -1.6676389 38.0473222)",,,
180363033,,Calle Andrés Segovia,residential,False,True,64.265,"LINESTRING (-1.6676307 38.0476529, -1.6683641 38.0476743)",,,
1112994186,,Calle Núñez de Balboa,residential,False,False,60.847,"LINESTRING (-1.6676307 38.0476529, -1.6670145 38.0476432, -1.6669365 38.0476505)",,,
156508068,,Calle Pino de la Murta,residential,False,False,36.612,"LINESTRING (-1.6692733 38.0476998, -1.6693035 38.0473714)",,,
156508068,,Calle Pino de la Murta,residential,False,True,39.585,"LINESTRING (-1.6692733 38.0476998, -1.6692472 38.0480552)",,,
180363033,,Calle Andrés Segovia,residential,False,False,79.665,"LINESTRING (-1.6692733 38.0476998, -1.6683641 38.0476743)",,,
156508067,,Calle Nicaragua,residential,False,False,29.774,"LINESTRING (-1.6655482 38.0476505, -1.6656325 38.0473911)",,,
156508067,,Calle Nicaragua,residential,False,True,48.865,"LINESTRING (-1.6655482 38.0476505, -1.6654112 38.0480765)",,,
180363070,,Calle Núñez de Balboa,residential,False,True,103.068,"LINESTRING (-1.6655482 38.0476505, -1.666725 38.0476689)",,,
156508068,,Calle Pino de la Murta,residential,False,False,39.585,"LINESTRING (-1.6692472 38.0480552, -1.6692733 38.0476998)",,,
156508068,,Calle Pino de la Murta,residential,False,True,45.23,"LINESTRING (-1.6692472 38.0480552, -1.6692081 38.0484608)",,,
180363707,,Calle Perú,residential,False,False,78.696,"LINESTRING (-1.6692472 38.0480552, -1.6683491 38.0480291)",,,
156508131,,Avenida Francisco Puerta González-Conde,residential,False,False,45.219,"LINESTRING (-1.6676119 38.0480103, -1.66759 38.0484166)",,,
156508131,,Avenida Francisco Puerta González-Conde,residential,False,True,39.775,"LINESTRING (-1.6676119 38.0480103, -1.6676307 38.0476529)",,,
180363707,,Calle Perú,residential,False,True,64.587,"LINESTRING (-1.6676119 38.0480103, -1.6683491 38.0480291)",,,
156508068,,Calle Pino de la Murta,residential,False,False,45.23,"LINESTRING (-1.6692081 38.0484608, -1.6692472 38.0480552)",,,
156508068,,Calle Pino de la Murta,residential,False,True,45.872,"LINESTRING (-1.6692081 38.0484608, -1.669187 38.048873)",,,
180363748,,Calle Narciso Yepes,residential,False,False,76.775,"LINESTRING (-1.6692081 38.0484608, -1.668332 38.0484337)",,,
156508131,,Avenida Francisco Puerta González-Conde,residential,False,False,46.957,"LINESTRING (-1.66759 38.0484166, -1.6675701 38.0488386)",,,
156508131,,Avenida Francisco Puerta González-Conde,residential,False,True,45.219,"LINESTRING (-1.66759 38.0484166, -1.6676119 38.0480103)",,,
180363748,,Calle Narciso Yepes,residential,False,True,65.001,"LINESTRING (-1.66759 38.0484166, -1.668332 38.0484337)",,,
156508067,,Calle Nicaragua,residential,False,False,12.064,"LINESTRING (-1.6656325 38.0473911, -1.6656667 38.047286)",,,
156508067,,Calle Nicaragua,residential,False,True,29.774,"LINESTRING (-1.6656325 38.0473911, -1.6655482 38.0476505)",,,
156508124,,Calle Calderón de la Barca,residential,False,False,51.291,"LINESTRING (-1.6650445 38.046929, -1.6656302 38.0469338)",,,
156508124,,Calle Calderón de la Barca,residential,False,True,8.127,"LINESTRING (-1.6650445 38.046929, -1.6649517 38.0469283)",,,
180373647,,Calle Cañada Calera,residential,False,False,111.442,"LINESTRING (-1.6760078 38.0465096, -1.6748134 38.0468556)",,,
136655186,2,Avenida de Cehegín,primary,False,False,17.324,"LINESTRING (-1.6760078 38.0465096, -1.6759886 38.0464628, -1.6759189 38.0463714)",,,
180373513,,Calle Igualdad,residential,False,False,78.547,"LINESTRING (-1.6758969 38.0460866, -1.6758627 38.0460214, -1.6755167 38.0454469)",,,
180373513,,Calle Igualdad,residential,False,True,32.928,"LINESTRING (-1.6758969 38.0460866, -1.6759593 38.0462686, -1.6759189 38.0463714)",,,
"[180373498, 180373527]",,"['Calle Tolerancia', 'Calle Fernando Múgica']",residential,False,"[False, True]",113.322,"LINESTRING (-1.6755167 38.0454469, -1.6749924 38.0458195, -1.675222 38.0462457)",,,
180373513,,Calle Igualdad,residential,False,True,78.547,"LINESTRING (-1.6755167 38.0454469, -1.6758627 38.0460214, -1.6758969 38.0460866)",,,
180361983,,Calle Portugal,residential,False,False,25.984,"LINESTRING (-1.6748134 38.0468556, -1.674668 38.0466519)",,,
180361983,,Calle Portugal,residential,False,True,37.513,"LINESTRING (-1.6748134 38.0468556, -1.6749954 38.047161)",,,
180373647,,Calle Cañada Calera,residential,False,True,111.442,"LINESTRING (-1.6748134 38.0468556, -1.6760078 38.0465096)",,,
180373659,,Calle Italia,residential,False,False,98.855,"LINESTRING (-1.6740806 38.0478004, -1.6751417 38.0474969)",,,
180373743,,Calle Chipre,residential,False,False,35.712,"LINESTRING (-1.6740806 38.0478004, -1.6742076 38.0481056)",,,
180373743,,Calle Chipre,residential,False,True,39.308,"LINESTRING (-1.6740806 38.0478004, -1.673931 38.0474671)",,,
180379709,,Vial Norte,residential,False,False,5.576,"LINESTRING (-1.6727141 38.0497026, -1.6726926 38.0497498)",,,
180373677,,Avenida Europa,residential,False,True,149.989,"LINESTRING (-1.6727141 38.0497026, -1.673033 38.049044, -1.6732583 38.0488202, -1.6736499 38.0486375)",,,
180379986,,Calle San Lucas,residential,False,False,51.489000000000004,"LINESTRING (-1.6727141 38.0497026, -1.6725275 38.0496672, -1.6723443 38.0496539, -1.6722083 38.049644, -1.6721332 38.0496377)",,,
180373677,,Avenida Europa,residential,False,True,102.897,"LINESTRING (-1.674339 38.0484331, -1.6754474 38.0481258)",,,
180373743,,Calle Chipre,residential,False,True,38.191,"LINESTRING (-1.674339 38.0484331, -1.6742076 38.0481056)",,,
180373677,,Avenida Europa,residential,False,False,64.49,"LINESTRING (-1.674339 38.0484331, -1.6742695 38.0484526, -1.6738967 38.0485688, -1.6736499 38.0486375)",,,
180372299,,Avenida de la Cruz,residential,False,False,99.226,"LINESTRING (-1.673931 38.0474671, -1.6749954 38.047161)",,,
180373743,,Calle Chipre,residential,False,False,39.308,"LINESTRING (-1.673931 38.0474671, -1.6740806 38.0478004)",,,
180373744,,,residential,False,False,25.172,"LINESTRING (-1.673931 38.0474671, -1.6739195 38.0472409)",,,
"[180379616, 180372299]",,"['Calle Noguera', 'Avenida de la Cruz']",residential,False,True,166.248,"LINESTRING (-1.673931 38.0474671, -1.67374 38.0475391, -1.6737277 38.0477809, -1.6734743 38.0479064, -1.6730076 38.0480472, -1.6726267 38.0480332, -1.6724278 38.0480392)",,,
180373660,,Calle Grecia,residential,False,True,36.067,"LINESTRING (-1.6734828 38.0483075, -1.6730969 38.0484209)",,,
1112994167,,Calle Suiza,residential,False,True,39.504,"LINESTRING (-1.6734828 38.0483075, -1.6736499 38.0486375)",,,
180373660,,Calle Grecia,residential,False,False,67.321,"LINESTRING (-1.6734828 38.0483075, -1.6736714 38.0482541, -1.6742076 38.0481056)",,,
1112994167,,Calle Suiza,residential,False,False,39.504,"LINESTRING (-1.6736499 38.0486375, -1.6734828 38.0483075)",,,
180373677,,Avenida Europa,residential,False,False,149.989,"LINESTRING (-1.6736499 38.0486375, -1.6732583 38.0488202, -1.673033 38.049044, -1.6727141 38.0497026)",,,
180373677,,Avenida Europa,residential,False,True,64.49,"LINESTRING (-1.6736499 38.0486375, -1.6738967 38.0485688, -1.6742695 38.0484526, -1.674339 38.0484331)",,,
180374775,,Calle de Pliego,residential,False,False,31.709,"LINESTRING (-1.6736594 38.0461377, -1.6740215 38.0461354)",,,
180374775,,Calle de Pliego,residential,False,True,24.233999999999998,"LINESTRING (-1.6736594 38.0461377, -1.6736567 38.0460722, -1.6736667 38.04592)",,,
180379324,,Calle San Blas,residential,False,False,68.25399999999999,"LINESTRING (-1.6736594 38.0461377, -1.6736084 38.0461377, -1.6735601 38.0467101)",,,
180374775,,Calle de Pliego,residential,False,True,31.709,"LINESTRING (-1.6740215 38.0461354, -1.6736594 38.0461377)",,,
180374791,,Calle de Pliego,residential,False,True,121.08,"LINESTRING (-1.6740215 38.0461354, -1.6739399 38.0472224)",,,
180374793,,,residential,False,True,23.867,"LINESTRING (-1.6740215 38.0461354, -1.6742763 38.0460592)",,,
180374791,,Calle de Pliego,residential,False,False,121.08,"LINESTRING (-1.6739399 38.0472224, -1.6740215 38.0461354)",,,
1066729471,2,Avenida de Cehegín,primary,False,False,2.724,"LINESTRING (-1.6739399 38.0472224, -1.6739195 38.0472409)",,,
1066729471,2,Avenida de Cehegín,primary,False,True,89.94,"LINESTRING (-1.6739399 38.0472224, -1.674668 38.0466519)",,,
180374793,,,residential,False,False,23.867,"LINESTRING (-1.6742763 38.0460592, -1.6740215 38.0461354)",,,
180362074,,Avenida Nicolás de las Peñas,residential,False,False,74.297,"LINESTRING (-1.6742763 38.0460592, -1.6744841 38.0463736, -1.674668 38.0466519)",,,
180361569,1,Camino Real,living_street,True,False,31.723,"LINESTRING (-1.6703545 38.0475242, -1.6704342 38.0472459)",,,
180374822,,Calle Alfonso Chico,residential,True,False,25.19,"LINESTRING (-1.6710897 38.0461316, -1.6710476 38.0463557)",,,
180375162,,Calle Partal,residential,True,False,37.568,"LINESTRING (-1.6710897 38.0461316, -1.670672 38.0460545)",,,
180375114,,Calle Valverde,residential,True,False,72.273,"LINESTRING (-1.6712479 38.0454271, -1.6720364 38.0456191)",,,
180374822,,Calle Alfonso Chico,residential,True,False,26.825,"LINESTRING (-1.6712479 38.0454271, -1.6712049 38.0455919, -1.6711912 38.0456641)",,,
180375487,,Calle Santiago,residential,False,False,27.031,"LINESTRING (-1.6721187 38.0453848, -1.6720364 38.0456191)",,,
180375487,,Calle Santiago,residential,False,False,26.213,"LINESTRING (-1.6720364 38.0456191, -1.6719329 38.0458403)",,,
180375487,,Calle Santiago,residential,False,True,27.031,"LINESTRING (-1.6720364 38.0456191, -1.6721187 38.0453848)",,,
180375114,,Calle Valverde,residential,True,False,33.786,"LINESTRING (-1.6708747 38.04535, -1.6712479 38.0454271)",,,
180361569,1,Camino Real,living_street,True,False,26.257,"LINESTRING (-1.6707948 38.0455776, -1.6708747 38.04535)",,,
180375151,,Calle Corbalán,residential,True,False,67.84,"LINESTRING (-1.6719329 38.0458403, -1.6711912 38.0456641)",,,
180375487,,Calle Santiago,residential,False,False,19.387,"LINESTRING (-1.6719329 38.0458403, -1.6718832 38.0460102)",,,
180375487,,Calle Santiago,residential,False,True,26.213,"LINESTRING (-1.6719329 38.0458403, -1.6720364 38.0456191)",,,
180375487,,Calle Santiago,residential,False,False,24.916,"LINESTRING (-1.6718832 38.0460102, -1.6718997 38.0462339)",,,
180375487,,Calle Santiago,residential,False,True,19.387,"LINESTRING (-1.6718832 38.0460102, -1.6719329 38.0458403)",,,
180378249,,Calle de Carreño,residential,False,True,24.278,"LINESTRING (-1.6718832 38.0460102, -1.6721518 38.0460643)",,,
180375159,,Calle Carreño,residential,True,False,37.65,"LINESTRING (-1.6707265 38.0457832, -1.6711444 38.0458628)",,,
180361569,1,Camino Real,living_street,True,False,23.632,"LINESTRING (-1.6707265 38.0457832, -1.6707527 38.0457048, -1.6707948 38.0455776)",,,
180375162,,Calle Partal,residential,True,False,71.836,"LINESTRING (-1.6718997 38.0462339, -1.6710897 38.0461316)",,,
180375487,,Calle Santiago,residential,False,True,24.916,"LINESTRING (-1.6718997 38.0462339, -1.6718832 38.0460102)",,,
180375487,,Calle Santiago,residential,False,False,25.308999999999997,"LINESTRING (-1.6718997 38.0462339, -1.6719157 38.046372, -1.6719329 38.0464599)",,,
180361569,1,Camino Real,living_street,True,False,27.651,"LINESTRING (-1.670672 38.0460545, -1.6707164 38.0458083)",,,
180375487,,Calle Santiago,residential,False,True,25.308999999999997,"LINESTRING (-1.6719329 38.0464599, -1.6719157 38.046372, -1.6718997 38.0462339)",,,
180375501,,Calle Carretas,residential,False,True,30.737000000000002,"LINESTRING (-1.6719329 38.0464599, -1.6719597 38.0464632, -1.6719768 38.0465314, -1.6719528 38.0466936, -1.6719249 38.0466971)",,,
180361569,1,Camino Real,living_street,True,False,27.318,"LINESTRING (-1.6706252 38.0462974, -1.670672 38.0460545)",,,
180375167,,Calle Fiel,residential,True,False,37.552,"LINESTRING (-1.6706252 38.0462974, -1.6710476 38.0463557)",,,
180375255,,Calle de la Acequia,residential,False,False,32.778,"LINESTRING (-1.6702971 38.0457298, -1.6701065 38.0459835)",,,
180375255,,Calle de la Acequia,residential,False,True,7.826,"LINESTRING (-1.6702971 38.0457298, -1.6703479 38.0456719)",,,
180375379,,Calle Manos Unidas,residential,False,False,23.395,"LINESTRING (-1.6702971 38.0457298, -1.6700301 38.0457225)",,,
180375255,,Calle de la Acequia,residential,False,True,25.777,"LINESTRING (-1.6700071 38.0462017, -1.6701065 38.0459835)",,,
405049514,,Calle Peña la Uva,residential,False,False,54.083,"LINESTRING (-1.6700071 38.0462017, -1.6693905 38.0461738)",,,
197059441,,Calle de la Acequia,residential,False,True,101.324,"LINESTRING (-1.6700071 38.0462017, -1.6699164 38.0465766, -1.669796 38.0468371, -1.6697279 38.0470837)",,,
180375255,,Calle de la Acequia,residential,False,False,25.777,"LINESTRING (-1.6701065 38.0459835, -1.6700071 38.0462017)",,,
180375255,,Calle de la Acequia,residential,False,True,32.778,"LINESTRING (-1.6701065 38.0459835, -1.6702971 38.0457298)",,,
405049513,,Calle Monseñor Óscar Romero,residential,False,False,61.672,"LINESTRING (-1.6701065 38.0459835, -1.6694027 38.045963)",,,
180375379,,Calle Manos Unidas,residential,False,False,53.153,"LINESTRING (-1.6700301 38.0457225, -1.6694233 38.0457104)",,,
180375379,,Calle Manos Unidas,residential,False,True,23.395,"LINESTRING (-1.6700301 38.0457225, -1.6702971 38.0457298)",,,
156508068,,Calle Pino de la Murta,residential,False,False,6.038,"LINESTRING (-1.6694233 38.0457104, -1.6694236 38.0456561)",,,
156508068,,Calle Pino de la Murta,residential,False,True,28.146,"LINESTRING (-1.6694233 38.0457104, -1.6694027 38.045963)",,,
180375379,,Calle Manos Unidas,residential,False,True,53.153,"LINESTRING (-1.6694233 38.0457104, -1.6700301 38.0457225)",,,
180375501,,Calle Carretas,residential,False,False,21.427,"LINESTRING (-1.67186 38.0468829, -1.6719249 38.0466971)",,,
180375779,,Calle Serranos,residential,False,False,26.901,"LINESTRING (-1.67186 38.0468829, -1.6715689 38.0468056)",,,
180375779,,Calle Serranos,residential,False,True,38.313,"LINESTRING (-1.67186 38.0468829, -1.6722754 38.0469911)",,,
180375501,,Calle Carretas,residential,False,True,63.818,"LINESTRING (-1.67186 38.0468829, -1.6717389 38.0472762, -1.6717277 38.0474452)",,,
180375501,,Calle Carretas,residential,False,True,21.427,"LINESTRING (-1.6719249 38.0466971, -1.67186 38.0468829)",,,
180375716,,Calle del Águila,residential,False,False,61.389,"LINESTRING (-1.6719249 38.0466971, -1.6712243 38.0466773)",,,
180375501,,Calle Carretas,residential,False,False,30.737000000000002,"LINESTRING (-1.6719249 38.0466971, -1.6719528 38.0466936, -1.6719768 38.0465314, -1.6719597 38.0464632, -1.6719329 38.0464599)",,,
180375505,,Calle Ródenas,residential,True,False,39.245,"LINESTRING (-1.670486 38.0470557, -1.670895 38.0472)",,,
180361569,1,Camino Real,living_street,True,False,85.198,"LINESTRING (-1.670486 38.0470557, -1.670602 38.0464113, -1.6706252 38.0462974)",,,
180375505,,Calle Ródenas,residential,True,False,8.983,"LINESTRING (-1.670895 38.0472, -1.670992 38.0472263)",,,
180374822,,Calle Alfonso Chico,residential,True,False,68.16,"LINESTRING (-1.670895 38.0472, -1.6708887 38.0472424, -1.6707841 38.0475762, -1.6704994 38.0475442)",,,
180375779,,Calle Serranos,residential,False,False,38.198,"LINESTRING (-1.67124 38.0472995, -1.6711462 38.0475191, -1.671184 38.0476269)",,,
180375779,,Calle Serranos,residential,False,True,68.37599999999999,"LINESTRING (-1.67124 38.0472995, -1.6714197 38.0468305, -1.6715351 38.0467967, -1.6715689 38.0468056)",,,
180375505,,Calle Ródenas,residential,True,False,23.192,"LINESTRING (-1.670992 38.0472263, -1.67124 38.0472995)",,,
180375626,,Calle Leonas,residential,False,False,64.556,"LINESTRING (-1.670992 38.0472263, -1.6710871 38.0469277, -1.6712078 38.046708, -1.6712243 38.0466773)",,,
180375167,,Calle Fiel,residential,True,False,56.794,"LINESTRING (-1.6712908 38.0463879, -1.6719329 38.0464599)",,,
180375626,,Calle Leonas,residential,False,True,32.702,"LINESTRING (-1.6712908 38.0463879, -1.6712243 38.0466773)",,,
180375626,,Calle Leonas,residential,False,False,32.702,"LINESTRING (-1.6712243 38.0466773, -1.6712908 38.0463879)",,,
180375716,,Calle del Águila,residential,False,True,61.389,"LINESTRING (-1.6712243 38.0466773, -1.6719249 38.0466971)",,,
180375626,,Calle Leonas,residential,False,True,64.556,"LINESTRING (-1.6712243 38.0466773, -1.6712078 38.046708, -1.6710871 38.0469277, -1.670992 38.0472263)",,,
180375726,,Calle Maravillas,residential,False,False,20.964,"LINESTRING (-1.6735601 38.0467101, -1.6733218 38.046692)",,,
