osmid,oneway,lanes,ref,highway,reversed,length,name,maxspeed,geometry,junction,width,tunnel
559706487,False,1,,residential,True,32.156,Calle Muñoz Torrero,,"LINESTRING (-7.1020943 38.6860743, -7.1018774 38.6860869, -7.1017256 38.6861017)",,,
559706497,False,,,residential,True,116.515,Calle Santa Bárbara,,"LINESTRING (-7.1020943 38.6860743, -7.102137 38.6851913, -7.1023473 38.6851956)",,,
183313896,True,,,residential,False,113.53399999999999,Calle Victoriano Parra,,"LINESTRING (-7.1017256 38.6861017, -7.1017656 38.6862328, -7.1019777 38.6866816, -7.102082 38.6868922, -7.1021537 38.6870655)",,,
559706487,False,1,,residential,False,32.156,Calle Muñoz Torrero,,"LINESTRING (-7.1017256 38.6861017, -7.1018774 38.6860869, -7.1020943 38.6860743)",,,
183313830,False,1,,residential,True,18.925,Paseo de Pizarro,,"LINESTRING (-7.1015358 38.687975, -7.1014466 38.6881303)",,,
183313830,False,1,,residential,False,43.158,Paseo de Pizarro,,"LINESTRING (-7.1015358 38.687975, -7.1016795 38.6877589, -7.1017646 38.6876304)",,,
560710208,False,,,residential,False,27.016,Calle Andrés Mejuto,,"LINESTRING (-7.1041325 38.6831901, -7.1038354 38.6832625)",,,
"[560710273, 560710234, 560710215]",False,1,,residential,False,80.171,"['Travesía Maestro Guerra', 'Calle Maestro Guerra']",,"LINESTRING (-7.1041325 38.6831901, -7.1040705 38.6830301, -7.1040494 38.6829757, -7.1040063 38.6829553, -7.1037601 38.6830182, -7.1037506 38.683058, -7.1038354 38.6832625)",,,
560710273,False,1,,residential,True,27.314,,,"LINESTRING (-7.1041325 38.6831901, -7.1042237 38.6834252)",,,
560710208,False,,,residential,True,27.016,Calle Andrés Mejuto,,"LINESTRING (-7.1038354 38.6832625, -7.1041325 38.6831901)",,,
"[560710273, 560710234, 560710215]",False,1,,residential,True,80.17099999999999,"['Travesía Maestro Guerra', 'Calle Maestro Guerra']",,"LINESTRING (-7.1038354 38.6832625, -7.1037506 38.683058, -7.1037601 38.6830182, -7.1040063 38.6829553, -7.1040494 38.6829757, -7.1040705 38.6830301, -7.1041325 38.6831901)",,,
560710215,False,1,,residential,False,27.631,Calle Maestro Guerra,,"LINESTRING (-7.1038354 38.6832625, -7.1039335 38.6834989)",,,
560710218,False,,,residential,False,26.489,Calle Manuel Pacheco,,"LINESTRING (-7.1042237 38.6834252, -7.1039335 38.6834989)",,,
560710273,False,1,,residential,False,27.314,,,"LINESTRING (-7.1042237 38.6834252, -7.1041325 38.6831901)",,,
"[560710273, 370929905]",False,1,,residential,True,54.516999999999996,Calle Antonio Silva Núñez,,"LINESTRING (-7.1042237 38.6834252, -7.104319 38.6836713, -7.1040341 38.6837414)",,,
560710215,False,1,,residential,False,28.343,Calle Maestro Guerra,,"LINESTRING (-7.1039335 38.6834989, -7.1040341 38.6837414)",,,
560710215,False,1,,residential,True,27.631,Calle Maestro Guerra,,"LINESTRING (-7.1039335 38.6834989, -7.1038354 38.6832625)",,,
560710218,False,,,residential,True,26.489,Calle Manuel Pacheco,,"LINESTRING (-7.1039335 38.6834989, -7.1042237 38.6834252)",,,
574005610,False,,,residential,False,28.064,Avenida de Europa,,"LINESTRING (-7.0945656 38.6843154, -7.0947227 38.6843611, -7.0947923 38.6844056, -7.0948408 38.6844402)",,,
574005615,False,,,residential,False,179.84400000000002,,,"LINESTRING (-7.0945656 38.6843154, -7.0946097 38.6844036, -7.0947052 38.6844975, -7.0947556 38.6845271, -7.0948322 38.684572, -7.0949136 38.684621, -7.0949883 38.6846715, -7.0950567 38.6847788, -7.0951618 38.6849257, -7.0952094 38.685027, -7.0952326 38.6851219, -7.0952452 38.6851751, -7.0952538 38.68526, -7.0952326 38.6855639, -7.0952224 38.6856859, -7.0952176 38.6857487)",,,
574005615,False,,,residential,True,9.887,,,"LINESTRING (-7.095318 38.6857907, -7.0952176 38.6857487)",,,
574005620,True,1,EX-107,primary,False,102.50999999999999,Avenida de Villanueva,,"LINESTRING (-7.095318 38.6857907, -7.0953055 38.6858883, -7.0952142 38.6866023, -7.0951951 38.6867075)",,,
574005620,True,1,EX-107,primary,False,106.29499999999999,Avenida de Villanueva,,"LINESTRING (-7.0952808 38.6848483, -7.0953466 38.6849999, -7.0953689 38.68506, -7.0953826 38.6851508, -7.095318 38.6857907)",,,
574005646,True,1,EX-107,primary,False,27.693,,,"LINESTRING (-7.0952808 38.6848483, -7.0953518 38.684885, -7.0954167 38.6849056, -7.0954981 38.6849125, -7.0955789 38.6849018)",roundabout,,
574005646,True,1,EX-107,primary,False,8.398,,,"LINESTRING (-7.0953941 38.6844607, -7.0953087 38.6844962)",roundabout,,
574005646,True,1,EX-107,primary,False,19.068,,,"LINESTRING (-7.0951925 38.6846954, -7.0952144 38.6847692, -7.0952348 38.6848069, -7.0952808 38.6848483)",roundabout,,
574005646,True,1,EX-107,primary,False,24.692,,,"LINESTRING (-7.0955789 38.6849018, -7.0956636 38.6848685, -7.0957305 38.684816, -7.0957728 38.6847498)",roundabout,,
574005646,True,1,EX-107,primary,False,25.834000000000003,,,"LINESTRING (-7.0956762 38.6845003, -7.0955897 38.6844623, -7.0954921 38.6844486, -7.0953941 38.6844607)",roundabout,,
574005646,True,1,EX-107,primary,False,26.261,,,"LINESTRING (-7.0957728 38.6847498, -7.0957861 38.6846718, -7.0957653 38.6845948, -7.0957126 38.6845276)",roundabout,,
574005655,True,,,residential,False,29.288000000000004,Avenida Badajoz,,"LINESTRING (-7.0957728 38.6847498, -7.0958528 38.6846687, -7.0959306 38.6846163, -7.0959923 38.6845514)",,,
574005646,True,1,EX-107,primary,False,4.381,,,"LINESTRING (-7.0957126 38.6845276, -7.0956762 38.6845003)",roundabout,,
"[639979353, 574005650]",False,1,,residential,True,138.28099999999998,"['Avenida Badajoz', 'Avenida de Badajoz']",,"LINESTRING (-7.0959923 38.6845514, -7.0960567 38.6845179, -7.0962 38.6844681, -7.0962577 38.6844721, -7.0969111 38.6845171, -7.0974972 38.6845575, -7.0975536 38.6845614)",,,
639979356,True,,,residential,False,25.894,Avenida Badajoz,,"LINESTRING (-7.0959923 38.6845514, -7.0958996 38.6845738, -7.0958182 38.6845696, -7.095758 38.684553, -7.0957126 38.6845276)",,,
574005646,True,1,EX-107,primary,False,25.234,,,"LINESTRING (-7.0953087 38.6844962, -7.0952423 38.6845513, -7.0952021 38.6846201, -7.0951925 38.6846954)",roundabout,,
639979354,True,,,residential,False,41.365,Avenida de Europa,,"LINESTRING (-7.0953087 38.6844962, -7.0951617 38.6844895, -7.0949989 38.6844798, -7.0948408 38.6844402)",,,
574005610,False,,,residential,True,28.064,Avenida de Europa,,"LINESTRING (-7.0948408 38.6844402, -7.0947923 38.6844056, -7.0947227 38.6843611, -7.0945656 38.6843154)",,,
639979355,True,,,residential,False,41.809,Avenida de Europa,,"LINESTRING (-7.0948408 38.6844402, -7.0949574 38.6845096, -7.0950218 38.6845532, -7.0950859 38.6846019, -7.0951322 38.6846438, -7.0951925 38.6846954)",,,
734611565,True,1,,residential,False,65.79799999999999,Plaza de San Juan de Dios,,"LINESTRING (-7.1013943 38.6885402, -7.1013623 38.6885574, -7.101339 38.6885817, -7.1013267 38.6886105, -7.1013268 38.6886409, -7.1013391 38.6886696, -7.1013625 38.6886939, -7.1013945 38.6887111, -7.1014319 38.6887195, -7.1014707 38.6887183, -7.1015087 38.6887067, -7.1015397 38.688686, -7.1015601 38.6886584, -7.1015676 38.688627, -7.1015613 38.6885956, -7.101542 38.6885675, -7.1015119 38.688546, -7.1014743 38.6885335, -7.1014336 38.6885315, -7.1013943 38.6885402)",roundabout,,
734611566,False,1,,residential,True,15.078,,,"LINESTRING (-7.1013943 38.6885402, -7.1013659 38.6884619, -7.1013476 38.6884096)",,,
828765545,False,1,,residential,True,5.997,Calle Núñez de Balboa,,"LINESTRING (-7.1013476 38.6884096, -7.1012808 38.6884234)",,,
734611566,False,1,,residential,False,15.078,,,"LINESTRING (-7.1013476 38.6884096, -7.1013659 38.6884619, -7.1013943 38.6885402)",,,
"[828765545, 384281066]",False,1,,residential,False,36.717,"['Paseo de Pizarro', 'Calle Núñez de Balboa']",,"LINESTRING (-7.1013476 38.6884096, -7.1013792 38.6884031, -7.1014433 38.6883641, -7.101478 38.6883029, -7.1014466 38.6881303)",,,
1178363716,True,,,residential,False,112.489,Calle San Pedro,,"LINESTRING (-7.1024819 38.6847094, -7.1037641 38.6845623)",,,
748621395,True,1,,residential,False,70.98100000000001,Avenida de Portugal,,"LINESTRING (-7.1024819 38.6847094, -7.1025079 38.6846882, -7.1025265 38.6846578, -7.1025357 38.6846108, -7.1024308 38.6843848, -7.1023277 38.6841627, -7.1023037 38.6841151)",,,
146401347,True,1,,residential,False,40.376000000000005,Paseo de la Filarmónica,,"LINESTRING (-7.1013888 38.6828633, -7.1014383 38.6828495, -7.1014879 38.682808, -7.1017002 38.6826008)",,,
828757087,True,1,,residential,False,23.821,Paseo de Pizarro,,"LINESTRING (-7.1014099 38.687918, -7.1014466 38.6881303)",,,
828757088,True,,,residential,False,12.89,,,"LINESTRING (-7.1014099 38.687918, -7.101445 38.6879464, -7.1014893 38.6879616, -7.1015358 38.687975)",,,
828765549,False,,,residential,False,60.056,Travesía Puerta de San Francisco,,"LINESTRING (-7.1019214 38.6821873, -7.1012684 38.6820088)",,,
146255557,False,,,residential,False,11.72,Calle Andorra,,"LINESTRING (-7.095558 38.6827971, -7.0956921 38.6828094)",,,
146256935,False,,,residential,True,161.618,Calle Francia,,"LINESTRING (-7.095558 38.6827971, -7.0957679 38.6813529)",,,
146255557,False,,,residential,True,54.185,Calle Andorra,,"LINESTRING (-7.095558 38.6827971, -7.095148 38.6827566, -7.0949387 38.6827359)",,,
"[384139242, 828796355]",False,,,residential,False,336.304,"['Calle Francia', 'Calle Italia']",,"LINESTRING (-7.095558 38.6827971, -7.0953812 38.6842057, -7.0953645 38.6842623, -7.0953316 38.684303, -7.0952695 38.6843259, -7.0952074 38.6843329, -7.094846 38.6843105, -7.0947773 38.6842929, -7.0947562 38.6842584, -7.0948824 38.6832405)",,,
32653907,False,2,EX-105,primary,True,72.162,Avenida de Elvas,90,"LINESTRING (-7.0980873 38.6896665, -7.0978384 38.689361, -7.0975875 38.6891513)",,,
183313821,False,,,residential,True,29.102,Avenida de Elvas,,"LINESTRING (-7.0980873 38.6896665, -7.0980238 38.6897048, -7.0980061 38.6897463, -7.0980167 38.6897905, -7.0980906 38.6898846)",,,
183313821,False,,,residential,False,29.102,Avenida de Elvas,,"LINESTRING (-7.0980906 38.6898846, -7.0980167 38.6897905, -7.0980061 38.6897463, -7.0980238 38.6897048, -7.0980873 38.6896665)",,,
1020015589,True,1,,residential,False,14.318,,,"LINESTRING (-7.0949172 38.687677, -7.0948885 38.6875502)",,,
1020015588,True,1,,residential,False,31.466,,,"LINESTRING (-7.0949172 38.687677, -7.0951356 38.687535, -7.0951983 38.6874984)",,,
733183422,True,1,,residential,False,224.136,Calle Santa Engracia,,"LINESTRING (-7.0951983 38.6874984, -7.097169 38.6861958)",,,
146399917,True,1,,residential,False,26.787999999999997,Calle Muralla,,"LINESTRING (-7.0951983 38.6874984, -7.0953179 38.6875533, -7.0954692 38.6876136)",,,
1021708410,False,,,living_street,False,49.632,Puertas Nuevas,,"LINESTRING (-7.0956804 38.6877022, -7.0961101 38.6874077)",,,
146399917,True,1,,residential,False,186.526,Calle Muralla,,"LINESTRING (-7.0956804 38.6877022, -7.0962338 38.6879248, -7.0967329 38.6881386, -7.0970243 38.6882634, -7.096989 38.6887503)",,,
1021708410,False,,,living_street,True,49.632,Puertas Nuevas,,"LINESTRING (-7.0961101 38.6874077, -7.0956804 38.6877022)",,,
83244781,False,,,tertiary,False,12.947,Avenida de la Quinta de San Juan,,"LINESTRING (-7.1014354 38.68165, -7.1015833 38.6816651)",,7,
83244781,False,,,tertiary,True,79.89,Avenida de la Quinta de San Juan,,"LINESTRING (-7.1014354 38.68165, -7.101355 38.6816332, -7.101246 38.6816018, -7.101106 38.6815539, -7.1005936 38.6813624)",,7,
828757076,False,1,,residential,True,42.452999999999996,Calle Puerta de San Francisco,,"LINESTRING (-7.1014354 38.68165, -7.1013971 38.6817261, -7.1012684 38.6820088)",,,
1168304334,False,,,residential,False,25.667,Calle Victoriano Parra,,"LINESTRING (-7.1016562 38.6853635, -7.1016464 38.6855942)",,,
189087957,False,1,,residential,True,34.943,Calle Conde de Lages,,"LINESTRING (-7.0994104 38.6885667, -7.0991941 38.6884573, -7.099141 38.6884231, -7.0990858 38.6883823)",,,
1168304339,False,1,,residential,False,33.343,Calle Conde de Lages,,"LINESTRING (-7.0994301 38.6885768, -7.0997546 38.6887373)",,,
146399922,True,1,,residential,False,12.135,,,"LINESTRING (-7.0953564 38.688068, -7.0953269 38.688109, -7.0952834 38.688161)",,,
828806659,True,1,,residential,False,160.733,Avenida de Elvas,,"LINESTRING (-7.0953564 38.688068, -7.0959717 38.6883266, -7.0964638 38.6885316, -7.096989 38.6887503)",,,
1168304336,True,1,,residential,False,3.711,Paseo de Hernán Cortés,,"LINESTRING (-7.0983115 38.6852577, -7.0983442 38.6852792)",,,
384139245,True,,,residential,False,27.275,Calle Miguel Jiménez de Santillana,,"LINESTRING (-7.0994316 38.6844727, -7.0995207 38.6844303, -7.0996915 38.6843351)",,,
1178363717,False,,,residential,False,26.177,Calle Miguel Jiménez de Santillana,,"LINESTRING (-7.0994316 38.6844727, -7.0993104 38.6845319, -7.0992004 38.6846211)",,,
