osmid,highway,junction,oneway,reversed,length,geometry,ref,name,lanes,maxspeed,bridge,tunnel
"[1192908364, 97211550]",residential,,True,False,69.53999999999999,"LINESTRING (-0.329864 39.5705007, -0.3298026 39.5706229, -0.3297871 39.5706539, -0.3297136 39.5708487, -0.3296137 39.5710952)",,Carrer de Correus,,,,
97208609,residential,,False,False,12.008,"LINESTRING (-0.3305631 39.5703176, -0.3306996 39.5703419)",,Carrer de Sant Joan,,,,
97208609,residential,,False,True,12.008,"LINESTRING (-0.3306996 39.5703419, -0.3305631 39.5703176)",,Carrer de Sant Joan,,,,
97208609,residential,,False,False,63.004999999999995,"LINESTRING (-0.3306996 39.5703419, -0.3310414 39.5704142, -0.3314132 39.570477)",,Carrer de Sant Joan,,,,
97208610,living_street,,False,False,116.309,"LINESTRING (-0.3306996 39.5703419, -0.3308189 39.5700495, -0.3309096 39.5698663, -0.3310004 39.5696831, -0.3311164 39.5695046, -0.3311669 39.5693622)",,Plaça Campanario,,,,
97208611,residential,,False,False,54.213,"LINESTRING (-0.3305568 39.569742, -0.3307054 39.5692681)",,Plaça de Jesús,,,,
44044147,tertiary,,True,False,40.918,"LINESTRING (-0.3307054 39.5692681, -0.3311669 39.5693622)",,Carrer del Barranquet,,50,,
97208611,residential,,False,True,54.213,"LINESTRING (-0.3307054 39.5692681, -0.3305568 39.569742)",,Plaça de Jesús,,,,
97208617,residential,,True,False,58.095000000000006,"LINESTRING (-0.3305251 39.5705736, -0.3304239 39.5705553, -0.3300196 39.57048, -0.3299414 39.5704904, -0.329864 39.5705007)",,Plaça de la Constitució,,,,
44044147,tertiary,,True,False,61.584,"LINESTRING (-0.3298439 39.5690819, -0.3305357 39.5692314)",,Carrer del Barranquet,,50,,
97208622,residential,,False,False,17.265,"LINESTRING (-0.3298439 39.5690819, -0.3298983 39.5689324)",,Carrer de les Escoles,,,yes,
97208613,residential,,True,False,100.427,"LINESTRING (-0.3298439 39.5690819, -0.3298205 39.5691541, -0.3295782 39.5699012, -0.3295598 39.5699581)",,Carrer de les Escoles,,,,
1192908363,residential,,False,False,7.975,"LINESTRING (-0.3294663 39.5702546, -0.3293734 39.5702506)",,Carrer del Mar,,,,
"[1192908363, 97211539]",residential,,False,True,43.797000000000004,"LINESTRING (-0.3294663 39.5702546, -0.3295808 39.5703368, -0.3296204 39.5703653, -0.3298331 39.5704835, -0.329864 39.5705007)",,Carrer del Mar,,,,
97211545,residential,,False,True,3.492,"LINESTRING (-0.3281435 39.5701692, -0.3281671 39.5701436)",,Carrer del Mar,,,,
97211532,residential,,False,False,49.665000000000006,"LINESTRING (-0.3281435 39.5701692, -0.3281207 39.5702561, -0.3280287 39.570607)",,Carrer de l'Est,,50,,
"[97211545, 23318740, 14107303]","['residential', 'tertiary']",,False,False,108.007,"LINESTRING (-0.3281435 39.5701692, -0.3280707 39.5701678, -0.3278578 39.5701572, -0.3275325 39.5701455, -0.3273814 39.5701631, -0.3272358 39.5701786, -0.3268877 39.570191)",,"['Camí de la mar de Massamagrell', 'Carrer del Mar']",,,,yes
44044147,tertiary,,True,False,91.43199999999999,"LINESTRING (-0.3288125 39.5688761, -0.3289123 39.5688838, -0.3298439 39.5690819)",,Carrer del Barranquet,,50,,
97208619,residential,,True,False,76.426,"LINESTRING (-0.3312256 39.5676257, -0.3315081 39.5669738)",,Carrer de Massalfassar,,,,
97208624,residential,,True,False,50.934,"LINESTRING (-0.3312256 39.5676257, -0.3306642 39.5674756)",,Plaça de la Noria,,,,
97093059,residential,,True,False,11.609,"LINESTRING (-0.3315081 39.5669738, -0.3316406 39.5669954)",,Carrer de l'Alqueria,,50,,
44044148,tertiary,,True,False,49.365,"LINESTRING (-0.3305874 39.5690865, -0.3300344 39.5689625)",,Carrer del Barranquet,,50,,
785985473,residential,,True,False,119.325,"LINESTRING (-0.3305874 39.5690865, -0.3310378 39.5680711)",,Carrer de Massalfassar,,,,
97208623,residential,,True,False,53.017,"LINESTRING (-0.3310378 39.5680711, -0.331625 39.5682209)",,Plaça de la Noria,,,,
97208621,residential,,True,False,122.487,"LINESTRING (-0.3299845 39.5678023, -0.329538 39.5688487)",,Carrer de les Corts Valencianes,,,,
97208623,residential,,True,False,43.881,"LINESTRING (-0.3299845 39.5678023, -0.3304705 39.5679263)",,Plaça de la Noria,,,,
44044148,tertiary,,True,False,57.589,"LINESTRING (-0.329538 39.5688487, -0.3288947 39.5686993)",,Carrer del Barranquet,,50,,
44044148,tertiary,,True,False,32.255,"LINESTRING (-0.3298983 39.5689324, -0.329538 39.5688487)",,Carrer del Barranquet,,50,,
97208622,residential,,False,True,17.265,"LINESTRING (-0.3298983 39.5689324, -0.3298439 39.5690819)",,Carrer de les Escoles,,,yes,
97093049,residential,,True,False,16.327,"LINESTRING (-0.3318159 39.5677905, -0.331761 39.5679311)",,Carrer de Mairano Benlliure,,50,,
97208624,residential,,True,False,53.815,"LINESTRING (-0.3318159 39.5677905, -0.3312256 39.5676257)",,Plaça de la Noria,,,,
"[97093049, 44044148]","['residential', 'tertiary']",,True,False,168.997,"LINESTRING (-0.331625 39.5682209, -0.3312194 39.5691819, -0.331157 39.5692042, -0.3310855 39.5692024, -0.3305874 39.5690865)",,"['Carrer de Mairano Benlliure', 'Carrer del Barranquet']",,50,,
97093073,residential,,False,False,53.436,"LINESTRING (-0.3289717 39.5675439, -0.3291649 39.567087)",,Avinguda de la Via Augusta,,30,,
97208623,residential,,True,False,91.446,"LINESTRING (-0.3289717 39.5675439, -0.3299845 39.5678023)",,Plaça de la Noria,,,,
97093073,residential,,False,True,119.93500000000002,"LINESTRING (-0.3289717 39.5675439, -0.3286715 39.5682419, -0.3286474 39.5683062, -0.3286474 39.5683469, -0.3286634 39.5684123, -0.328692 39.5684704, -0.3287384 39.5685327, -0.3287682 39.5685592)",,Avinguda de la Via Augusta,,30,,
97093073,residential,,False,False,68.431,"LINESTRING (-0.3291649 39.567087, -0.3294358 39.5665081)",,Avinguda de la Via Augusta,,30,,
97093073,residential,,False,True,53.436,"LINESTRING (-0.3291649 39.567087, -0.3289717 39.5675439)",,Avinguda de la Via Augusta,,30,,
97093045,residential,,False,False,52.794,"LINESTRING (-0.3304705 39.5679263, -0.3306642 39.5674756)",,Carrer del Mestre Rodrigo,,50,,
97093045,residential,,False,True,121.132,"LINESTRING (-0.3304705 39.5679263, -0.3300344 39.5689625)",,Carrer del Mestre Rodrigo,,50,,
97208623,residential,,True,False,51.223,"LINESTRING (-0.3304705 39.5679263, -0.3310378 39.5680711)",,Plaça de la Noria,,,,
97093045,residential,,False,False,68.091,"LINESTRING (-0.3306642 39.5674756, -0.3309167 39.566895)",,Carrer del Mestre Rodrigo,,50,,
97093045,residential,,False,True,52.794,"LINESTRING (-0.3306642 39.5674756, -0.3304705 39.5679263)",,Carrer del Mestre Rodrigo,,50,,
97208624,residential,,True,False,44.655,"LINESTRING (-0.3306642 39.5674756, -0.3301721 39.5673438)",,Plaça de la Noria,,,,
97211534,residential,,False,False,74.768,"LINESTRING (-0.3272564 39.5726058, -0.3279745 39.5728026, -0.3280783 39.5728311)",,Carrer de la Pobla de Farnals,,50,,
97211534,residential,,False,True,34.867,"LINESTRING (-0.3272564 39.5726058, -0.3271972 39.57259, -0.3269385 39.5725209, -0.326872 39.5725032)",,Carrer de la Pobla de Farnals,,50,,
97211553,residential,,False,True,117.45599999999999,"LINESTRING (-0.3272564 39.5726058, -0.3272739 39.5725623, -0.3273389 39.5724002, -0.3276794 39.5716011)",,Carrer de l'Est,,50,,
97211535,residential,,True,False,60.461,"LINESTRING (-0.3292461 39.5719946, -0.3285768 39.5718229)",,Carrer de Sagunt,,50,,
97211544,residential,,True,False,120.69500000000001,"LINESTRING (-0.3292461 39.5719946, -0.3288011 39.5729788, -0.3287861 39.5730204)",,Carrer de Correus,,,,
97211556,residential,,True,False,81.226,"LINESTRING (-0.3285768 39.5718229, -0.3289193 39.5711418)",,Carrer de Saragossa,,50,,
97211535,residential,,True,False,80.775,"LINESTRING (-0.3285768 39.5718229, -0.3280937 39.5717035, -0.3276794 39.5716011)",,Carrer de Sagunt,,50,,
97211550,residential,,True,False,15.336,"LINESTRING (-0.3296137 39.5710952, -0.3295673 39.5712284)",,Carrer de Correus,,,,
"[97208612, 97211533]",residential,,True,False,126.12400000000001,"LINESTRING (-0.3296137 39.5710952, -0.3302121 39.5711843, -0.3302366 39.5711494, -0.330346 39.5708972, -0.3304475 39.5707995, -0.3305251 39.5705736)",,"['Plaça de la Generalitat', 'Carrer de Juan Ramón Jiménez']",,50,,
97211541,residential,,False,True,98.932,"LINESTRING (-0.3278769 39.5733413, -0.3267706 39.5730875)",,Carrer de la Serra Calderona,,50,,
97211541,residential,,False,False,59.782000000000004,"LINESTRING (-0.3278769 39.5733413, -0.3284421 39.5734888, -0.3285376 39.5735136)",,Carrer de la Serra Calderona,,50,,
97211557,residential,,False,True,119.95,"LINESTRING (-0.3278769 39.5733413, -0.3278172 39.573464, -0.3274348 39.5742492, -0.3273751 39.574348)",,Carrer de Mola de Segart,,50,,
97211560,residential,,True,False,118.28299999999999,"LINESTRING (-0.3275387 39.5709674, -0.3275757 39.5708414, -0.3278337 39.5701531, -0.3279259 39.5699469)",,Carrer de Joan XXIII,,,,
97211548,residential,,True,False,49.129,"LINESTRING (-0.3292231 39.5707312, -0.3291091 39.5711642)",,Carrer 9 d'Cotubre,,50,,
97211553,residential,,False,False,117.45599999999999,"LINESTRING (-0.3276794 39.5716011, -0.3273389 39.5724002, -0.3272739 39.5725623, -0.3272564 39.5726058)",,Carrer de l'Est,,50,,
97211553,residential,,False,True,68.503,"LINESTRING (-0.3276794 39.5716011, -0.3278281 39.5712418, -0.3279224 39.5710142)",,Carrer de l'Est,,50,,
97211534,residential,,False,True,39.676,"LINESTRING (-0.3292257 39.5731322, -0.3287861 39.5730204)",,Carrer de la Pobla de Farnals,,50,,
97211534,residential,,False,False,41.054,"LINESTRING (-0.3292257 39.5731322, -0.3295938 39.5732572, -0.3296601 39.573287)",,Carrer de la Pobla de Farnals,,50,,
"[97211535, 97211551]",residential,,True,False,164.262,"LINESTRING (-0.3292257 39.5731322, -0.3292546 39.5730789, -0.3297522 39.57216, -0.3292461 39.5719946)",,"['Carrer de la Pau', 'Carrer de Sagunt']",,50,,
97211541,residential,,False,True,59.782000000000004,"LINESTRING (-0.3285376 39.5735136, -0.3284421 39.5734888, -0.3278769 39.5733413)",,Carrer de la Serra Calderona,,50,,
97211559,residential,,True,False,108.567,"LINESTRING (-0.3285376 39.5735136, -0.3281325 39.5743172, -0.3280992 39.5743835, -0.3280789 39.5744237)",,Carrer de Josep Renau,,,,
97211541,residential,,False,False,98.932,"LINESTRING (-0.3267706 39.5730875, -0.3278769 39.5733413)",,Carrer de la Serra Calderona,,50,,
97211558,residential,,True,False,69.8,"LINESTRING (-0.3267706 39.5730875, -0.3267297 39.5730709, -0.3267003 39.5730288, -0.3266982 39.5729989, -0.3267062 39.5729398, -0.326872 39.5725032)",,Carrer de Joan XXIII,,,,
97211534,residential,,False,False,64.214,"LINESTRING (-0.3280783 39.5728311, -0.328151 39.5728505, -0.3287072 39.5729991, -0.3287861 39.5730204)",,Carrer de la Pobla de Farnals,,50,,
97211534,residential,,False,True,74.768,"LINESTRING (-0.3280783 39.5728311, -0.3279745 39.5728026, -0.3272564 39.5726058)",,Carrer de la Pobla de Farnals,,50,,
97211556,residential,,True,False,119.973,"LINESTRING (-0.3280783 39.5728311, -0.3281028 39.5727816, -0.3285768 39.5718229)",,Carrer de Saragossa,,50,,
97211557,residential,,False,False,119.95,"LINESTRING (-0.3273751 39.574348, -0.3274348 39.5742492, -0.3278172 39.573464, -0.3278769 39.5733413)",,Carrer de Mola de Segart,,50,,
97211730,tertiary,,False,False,60.915,"LINESTRING (-0.3273751 39.574348, -0.3274768 39.5743623, -0.3280789 39.5744237)",,Carrer del Camí Llari,,,,
97211730,tertiary,,False,True,33.143,"LINESTRING (-0.3273751 39.574348, -0.3272496 39.5743267, -0.3269965 39.5742874)",,Carrer del Camí Llari,,,,
97211543,residential,,True,False,103.304,"LINESTRING (-0.3280287 39.570607, -0.3292231 39.5707312)",,Carrer del Rosari,,50,,
97211553,residential,,False,False,46.186,"LINESTRING (-0.3280287 39.570607, -0.3279224 39.5710142)",,Carrer de l'Est,,50,,
97211532,residential,,False,True,49.665000000000006,"LINESTRING (-0.3280287 39.570607, -0.3281207 39.5702561, -0.3281435 39.5701692)",,Carrer de l'Est,,50,,
97211558,residential,,True,False,180.081,"LINESTRING (-0.326872 39.5725032, -0.3275387 39.5709674)",,Carrer de Joan XXIII,,,,
97211534,residential,,False,False,34.867,"LINESTRING (-0.326872 39.5725032, -0.3269385 39.5725209, -0.3271972 39.57259, -0.3272564 39.5726058)",,Carrer de la Pobla de Farnals,,50,,
97211538,residential,,False,True,16.458,"LINESTRING (-0.3289193 39.5711418, -0.3291091 39.5711642)",,Carrer de les Barraques,,50,,
97211561,residential,,True,False,86.617,"LINESTRING (-0.3289193 39.5711418, -0.3279224 39.5710142)",,Carrer de les Barraques,,50,,
97211553,residential,,False,True,46.186,"LINESTRING (-0.3279224 39.5710142, -0.3280287 39.570607)",,Carrer de l'Est,,50,,
97211561,residential,,True,False,33.297,"LINESTRING (-0.3279224 39.5710142, -0.3275387 39.5709674)",,Carrer de les Barraques,,50,,
97211553,residential,,False,False,68.503,"LINESTRING (-0.3279224 39.5710142, -0.3278281 39.5712418, -0.3276794 39.5716011)",,Carrer de l'Est,,50,,
97211534,residential,,False,False,39.676,"LINESTRING (-0.3287861 39.5730204, -0.3292257 39.5731322)",,Carrer de la Pobla de Farnals,,50,,
967226693,residential,,True,False,58.832,"LINESTRING (-0.3287861 39.5730204, -0.3285376 39.5735136)",,Carrer de Josep Renau,,,,
97211534,residential,,False,True,64.214,"LINESTRING (-0.3287861 39.5730204, -0.3287072 39.5729991, -0.328151 39.5728505, -0.3280783 39.5728311)",,Carrer de la Pobla de Farnals,,50,,
97211538,residential,,False,False,16.458,"LINESTRING (-0.3291091 39.5711642, -0.3289193 39.5711418)",,Carrer de les Barraques,,50,,
97211540,residential,,False,False,39.917,"LINESTRING (-0.3291091 39.5711642, -0.3295673 39.5712284)",,Carrer de les Barraques,,50,,
97211540,residential,,False,True,39.917,"LINESTRING (-0.3295673 39.5712284, -0.3291091 39.5711642)",,Carrer de les Barraques,,50,,
97211544,residential,,True,False,89.535,"LINESTRING (-0.3295673 39.5712284, -0.3292461 39.5719946)",,Carrer de Correus,,,,
97211730,tertiary,,False,False,56.568999999999996,"LINESTRING (-0.3280789 39.5744237, -0.3281637 39.5744331, -0.3285775 39.5744765, -0.3287328 39.5744928)",,Carrer del Camí Llari,,,,
97211730,tertiary,,False,True,60.915,"LINESTRING (-0.3280789 39.5744237, -0.3274768 39.5743623, -0.3273751 39.574348)",,Carrer del Camí Llari,,,,
1192908363,residential,,False,True,7.975,"LINESTRING (-0.3293734 39.5702506, -0.3294663 39.5702546)",,Carrer del Mar,,,,
97211545,residential,,False,False,104.167,"LINESTRING (-0.3293734 39.5702506, -0.3292257 39.5702362, -0.3282182 39.5701404, -0.3281671 39.5701436)",,Carrer del Mar,,,,
97211555,residential,,True,False,55.007999999999996,"LINESTRING (-0.3293734 39.5702506, -0.3293477 39.5703077, -0.3292231 39.5707312)",,Carrer 9 d'Cotubre,,50,,
97236088,residential,,True,False,57.094,"LINESTRING (-0.3341088 39.5681819, -0.3334793 39.5680141)",,Carrer de Pintor Sorolla,,50,,
97236097,residential,,True,False,37.278999999999996,"LINESTRING (-0.3341088 39.5681819, -0.3342332 39.5679796, -0.3342431 39.5679565, -0.334247 39.5679348, -0.3342503 39.5678697)",,Carrer Figueres,,50,,
97236079,residential,,True,False,77.729,"LINESTRING (-0.333115 39.5686565, -0.3322771 39.5683892)",,Carrer de Cervantes,,50,,
97236100,residential,,True,False,115.922,"LINESTRING (-0.333115 39.5686565, -0.3326036 39.5695627, -0.3325756 39.5696125)",,Carrer de Mestre Roque Gorriz,,50,,
43866214,residential,,True,False,44.632000000000005,"LINESTRING (-0.3342503 39.5678697, -0.3340476 39.5675371, -0.3340217 39.5675097)",,Avinguda de la Verge del Rosari,,,,
97291698,residential,,True,False,66.544,"LINESTRING (-0.3338688 39.5688744, -0.3335957 39.5693398, -0.3335655 39.5694243)",,Carrer Figueres,,50,,
97236097,residential,,True,False,110.097,"LINESTRING (-0.3331712 39.5697338, -0.333726 39.5688408)",,Carrer Figueres,,50,,
97236092,residential,,True,False,19.722,"LINESTRING (-0.3331712 39.5697338, -0.3332116 39.5697443, -0.3332382 39.5697531, -0.3332969 39.5697735, -0.3333876 39.5697929)",,Carrer de Progrés,,50,,
97236079,residential,,True,False,56.239,"LINESTRING (-0.333726 39.5688408, -0.333115 39.5686565)",,Carrer de Cervantes,,50,,
97236097,residential,,True,False,80.278,"LINESTRING (-0.333726 39.5688408, -0.3341088 39.5681819)",,Carrer Figueres,,50,,
97236092,residential,,True,False,52.806000000000004,"LINESTRING (-0.3325756 39.5696125, -0.3326555 39.5696276, -0.3331265 39.5697235, -0.3331712 39.5697338)",,Carrer de Progrés,,50,,
97236088,residential,,True,False,78.747,"LINESTRING (-0.3334793 39.5680141, -0.3326025 39.5678027)",,Carrer de Pintor Sorolla,,50,,
97236100,residential,,True,False,44.527,"LINESTRING (-0.3334793 39.5680141, -0.3332703 39.5683807)",,Carrer de Mestre Roque Gorriz,,50,,
97236100,residential,,True,False,66.384,"LINESTRING (-0.3337967 39.5674699, -0.3337665 39.5675088, -0.3334793 39.5680141)",,Carrer de Mestre Roque Gorriz,,50,,
97253089,residential,,False,False,55.605,"LINESTRING (-0.3318351 39.5707648, -0.3324102 39.5709962)",,Carrer del Canó,,,,
97253088,residential,,True,False,33.845,"LINESTRING (-0.3318351 39.5707648, -0.3318866 39.570729, -0.332079 39.5705266)",,Carrer de Benigne Ferrer,,50,,
97253085,tertiary,,False,True,22.594,"LINESTRING (-0.3310024 39.5728249, -0.3312479 39.5728989)",,Carrer de Serreta,,50,,
97253087,residential,,True,False,135.494,"LINESTRING (-0.3310024 39.5728249, -0.3315907 39.5716939)",,Carrer del Metge Miguel Servet,,50,,
97253084,residential,,False,True,181.93599999999998,"LINESTRING (-0.3310024 39.5728249, -0.3309443 39.5729448, -0.3307915 39.5732498, -0.3306037 39.5736592, -0.3302447 39.5742907, -0.3302147 39.5743434)",,Carrer del Metge Miguel Servet,,50,,
97253085,tertiary,,False,False,75.899,"LINESTRING (-0.3310024 39.5728249, -0.3302209 39.5726173, -0.3301652 39.5726025)",,Carrer de Serreta,,50,,
23308852,tertiary,,False,True,13.039,"LINESTRING (-0.331446 39.5703625, -0.3314132 39.570477)",CV-3005,Avinguda Major,2,40,,
23308852,tertiary,,False,False,107.178,"LINESTRING (-0.331446 39.5703625, -0.3314764 39.5701945, -0.3315219 39.5700314, -0.3315605 39.5698929, -0.3316875 39.569544, -0.3317268 39.5694244)",CV-3005,Avinguda Major,2,40,,
97253089,residential,,False,True,55.605,"LINESTRING (-0.3324102 39.5709962, -0.3318351 39.5707648)",,Carrer del Canó,,,,
97298381,residential,,False,False,41.485,"LINESTRING (-0.3324102 39.5709962, -0.3325941 39.5706511)",,Carrer de Ramon i Cajal,,,,
97298381,residential,,False,True,48.236,"LINESTRING (-0.3324102 39.5709962, -0.3321654 39.5713868)",,Carrer de Ramon i Cajal,,,,
97298381,residential,,False,False,48.236,"LINESTRING (-0.3321654 39.5713868, -0.3324102 39.5709962)",,Carrer de Ramon i Cajal,,,,
781567237,tertiary,,True,False,29.250999999999998,"LINESTRING (-0.3321654 39.5713868, -0.3320195 39.5713012, -0.3318918 39.5712296)",,Carrer de Casetes,,,,
97298381,residential,,False,True,41.485,"LINESTRING (-0.3325941 39.5706511, -0.3324102 39.5709962)",,Carrer de Ramon i Cajal,,,,
1192908483,residential,,True,False,46.271,"LINESTRING (-0.3325941 39.5706511, -0.332079 39.5705266)",,Carrer de l'Estació,,50,,
97253084,residential,,False,False,181.93599999999998,"LINESTRING (-0.3302147 39.5743434, -0.3302447 39.5742907, -0.3306037 39.5736592, -0.3307915 39.5732498, -0.3309443 39.5729448, -0.3310024 39.5728249)",,Carrer del Metge Miguel Servet,,50,,
97253086,residential,,True,False,56.463,"LINESTRING (-0.3302147 39.5743434, -0.3301834 39.5744056, -0.3299764 39.5748168)",,Carrer del Metge Miguel Servet,,50,,
97253081,residential,,True,False,97.62,"LINESTRING (-0.3299764 39.5748168, -0.3299193 39.5747992, -0.3289756 39.5745089, -0.3289238 39.5744835)",,Carrer de Manuel Sanchis Guarner,,50,,
753226155,residential,,False,True,31.102,"LINESTRING (-0.3315907 39.5716939, -0.3319347 39.5717829)",,Travessera Miquel Servet,,,,
97253087,residential,,True,False,57.817,"LINESTRING (-0.3315907 39.5716939, -0.3316873 39.5715121, -0.3318918 39.5712296)",,Carrer del Metge Miguel Servet,,50,,
23308848,tertiary,,True,False,8.581,"LINESTRING (-0.3289238 39.5744835, -0.3289522 39.5744095)",CV-3005,Avinguda Major,,,,
97236092,residential,,True,False,20.295,"LINESTRING (-0.3323486 39.5695606, -0.3324058 39.5695737, -0.3325756 39.5696125)",,Carrer de Progrés,,50,,
97253083,residential,,True,False,109.164,"LINESTRING (-0.3323486 39.5695606, -0.3323264 39.5696181, -0.3319851 39.5705015)",,Carrer de Joanot Martorell,,50,,
97253085,tertiary,,False,False,73.089,"LINESTRING (-0.333707 39.5735993, -0.3329223 39.573342)",,Carrer de Serreta,,50,,
97694495,residential,,False,False,61.339,"LINESTRING (-0.333707 39.5735993, -0.3334771 39.5741217)",,Carrer del Poeta Miguel Hernández,,50,,
97694495,residential,,False,True,65.761,"LINESTRING (-0.333707 39.5735993, -0.3339427 39.5730365)",,Carrer del Poeta Miguel Hernández,,50,,
97253085,tertiary,,False,True,50.027,"LINESTRING (-0.333707 39.5735993, -0.3337629 39.5736139, -0.3342412 39.5737801)",,Carrer de Serreta,,50,,
97253080,residential,,True,False,48.725,"LINESTRING (-0.3319851 39.5705015, -0.3315341 39.5703852, -0.3314979 39.5703759, -0.331446 39.5703625)",,Carrer de l'Estació,,50,,
"[97253080, 1192908483]",residential,,True,False,8.519,"LINESTRING (-0.332079 39.5705266, -0.3320112 39.5705085, -0.3319851 39.5705015)",,Carrer de l'Estació,,50,,
97255869,tertiary,roundabout,True,False,2.415,"LINESTRING (-0.3349419 39.5739406, -0.3349214 39.5739555)",,,,,,
97255869,tertiary,roundabout,True,False,16.749000000000002,"LINESTRING (-0.3352171 39.5739883, -0.3351788 39.5739477, -0.3351242 39.5739203, -0.3350605 39.5739098)",,,,,,
97255869,tertiary,roundabout,True,False,5.578,"LINESTRING (-0.3352342 39.5740367, -0.3352171 39.5739883)",,,,,,
97255869,tertiary,roundabout,True,False,15.594,"LINESTRING (-0.3349395 39.5741544, -0.3349777 39.5741734, -0.3350209 39.5741843, -0.3350663 39.5741866, -0.335111 39.57418)",,,,,,
97298394,residential,,True,False,12.082,"LINESTRING (-0.3349395 39.5741544, -0.3349351 39.5741982, -0.3348919 39.5742537)",,Avinguda de Francisco Redolat,,,,
97255869,tertiary,roundabout,True,False,15.343,"LINESTRING (-0.3348768 39.5740298, -0.3348874 39.5740983, -0.3349395 39.5741544)",,,,,,
97253085,tertiary,,False,False,5.276,"LINESTRING (-0.3347451 39.5739508, -0.3346891 39.5739311)",,Carrer de Serreta,,50,,
411612764,tertiary,,True,False,14.303,"LINESTRING (-0.3347451 39.5739508, -0.3348768 39.5740298)",,Carrer de Serreta,,,,
97255869,tertiary,roundabout,True,False,15.023,"LINESTRING (-0.3351677 39.5741563, -0.3351982 39.5741321, -0.3352203 39.5741029, -0.3352325 39.5740705, -0.3352342 39.5740367)",,,,,,
97255869,tertiary,roundabout,True,False,10.898,"LINESTRING (-0.3350605 39.5739098, -0.3349976 39.573917, -0.3349419 39.5739406)",,,,,,
97298401,tertiary,,True,False,60.364000000000004,"LINESTRING (-0.3350605 39.5739098, -0.3350698 39.5738539, -0.3350299 39.5737423, -0.3348947 39.5733865)",,Avinguda de Nàquera,,50,,
97255869,tertiary,roundabout,True,False,5.528,"LINESTRING (-0.335111 39.57418, -0.3351677 39.5741563)",,,,,,
97291694,residential,,True,False,114.851,"LINESTRING (-0.334377 39.5680468, -0.3349521 39.5671139)",,Carrer de Figueres,,50,,
43866214,residential,,True,False,22.495,"LINESTRING (-0.334377 39.5680468, -0.3343273 39.5679821, -0.3342503 39.5678697)",,Avinguda de la Verge del Rosari,,,,
43866217,residential,,True,False,81.053,"LINESTRING (-0.3355738 39.5685959, -0.3355533 39.5686292, -0.3355407 39.5686497, -0.3353991 39.5688802, -0.3351691 39.5692547)",,Carrer 1 de Maig,,,,
43866225,residential,,False,False,66.075,"LINESTRING (-0.3355738 39.5685959, -0.3354901 39.5685748, -0.334848 39.5683958)",,Carrer del Llaurador Valencià,2,50,,
367476624,residential,,False,True,137.186,"LINESTRING (-0.3355113 39.567273, -0.334848 39.5683958)",,Carrer d'Ausiàs March,,50,,
97291686,residential,,True,False,51.094,"LINESTRING (-0.3349521 39.5671139, -0.3355113 39.567273)",,,,,,
97298398,residential,,False,False,42.23,"LINESTRING (-0.3354386 39.5726897, -0.3359021 39.5728185)",,Carrer del Molí Baix,,50,,
97298398,residential,,False,True,66.18,"LINESTRING (-0.3354386 39.5726897, -0.3347048 39.5725045)",,Carrer del Molí Baix,,50,,
779992826,residential,,False,False,75.42,"LINESTRING (-0.3354386 39.5726897, -0.3352575 39.5730882, -0.3351917 39.5732241, -0.3351204 39.5733205)",,Plaça dels Jutjats,,,,
97298359,residential,,True,False,45.734,"LINESTRING (-0.3334055 39.5713802, -0.3332292 39.5717684)",,Travessera de Cano,,,,
701277330,residential,,False,False,87.14699999999999,"LINESTRING (-0.3334055 39.5713802, -0.3331183 39.5713188, -0.3324936 39.5710449)",,Carrer del Canó,,50,,
97291736,residential,,True,False,18.062,"LINESTRING (-0.3346333 39.5726573, -0.3347048 39.5725045)",,Avinguda de València,,50,,
97298401,tertiary,,True,False,18.288,"LINESTRING (-0.3346333 39.5726573, -0.3345591 39.5725031)",,Avinguda de Nàquera,,50,,
97291736,residential,,True,False,67.315,"LINESTRING (-0.335059 39.5717795, -0.3353158 39.5712074)",,Avinguda de València,,50,,
97298390,residential,,True,False,108.23,"LINESTRING (-0.335059 39.5717795, -0.3341878 39.5715679, -0.3338547 39.5714869)",,Carrer del Canó,,50,,
97298390,residential,,True,False,40.289,"LINESTRING (-0.3338547 39.5714869, -0.3334055 39.5713802)",,Carrer del Canó,,50,,
779414583,residential,,False,True,61.893,"LINESTRING (-0.3338547 39.5714869, -0.334054 39.5709519)",,Carrer de Sant Francesc,,,,
97298372,residential,,True,False,71.555,"LINESTRING (-0.3326867 39.5739145, -0.3334771 39.5741217)",,Avinguda de Francisco Redolat,,50,,
97298374,residential,,False,True,66.785,"LINESTRING (-0.3326867 39.5739145, -0.3329223 39.573342)",,Carrer de Carmen Pichastor,,50,,
97253085,tertiary,,False,False,62.907,"LINESTRING (-0.3320808 39.573121, -0.3313821 39.5729478)",,Carrer de Serreta,,50,,
97253085,tertiary,,False,True,35.993,"LINESTRING (-0.3320808 39.573121, -0.3324807 39.5732198)",,Carrer de Serreta,,50,,
97298399,residential,,True,False,68.5,"LINESTRING (-0.3320808 39.573121, -0.3318319 39.5737064)",,Carrer del Pintor Francisco Ribera,,50,,
97298375,residential,,True,False,68.477,"LINESTRING (-0.3322424 39.5738076, -0.3324807 39.5732198)",,Carrer de Joan Miró,,50,,
97298372,residential,,True,False,39.893,"LINESTRING (-0.3322424 39.5738076, -0.3326526 39.5739063, -0.3326867 39.5739145)",,Avinguda de Francisco Redolat,,50,,
