osmid,oneway,highway,reversed,length,geometry,ref,maxspeed,junction,lanes,name,bridge,access
151665767,False,residential,True,67.89999999999999,"LINESTRING (1.6346947 41.199789, 1.6346401 41.1997752, 1.6346114 41.1997679, 1.634116 41.1996285, 1.6340487 41.1996108, 1.6339351 41.1995744)",,,,,Carrer d'Onofre Llopis,,
151665768,False,residential,False,10.79,"LINESTRING (1.631996 41.1998358, 1.6321245 41.199844)",,,,,Carrer d'Elisenda de Moncada,,
151665768,False,residential,True,63.96,"LINESTRING (1.631996 41.1998358, 1.6318306 41.1998162, 1.6316508 41.1997984, 1.6314375 41.1997473, 1.63131 41.1997233, 1.6312514 41.1997123)",,,,,Carrer d'Elisenda de Moncada,,
151665768,False,residential,True,10.79,"LINESTRING (1.6321245 41.199844, 1.631996 41.1998358)",,,,,Carrer d'Elisenda de Moncada,,
"[842158985, 842158994, 151665755]",True,residential,False,88.218,"LINESTRING (1.6321245 41.199844, 1.6320691 41.2000048, 1.6319077 41.2004323, 1.6318553 41.2005626, 1.6318413 41.2006081)",,,,,Avinguda d'Europa,,
151665768,False,residential,False,65.527,"LINESTRING (1.6321245 41.199844, 1.6326841 41.1998011, 1.632835 41.1997888, 1.6329035 41.199783)",,,,,Carrer d'Elisenda de Moncada,,
151665767,False,residential,False,47.931999999999995,"LINESTRING (1.6352708 41.1999438, 1.6353776 41.1999745, 1.6358059 41.2000978)",,,,,Carrer d'Onofre Llopis,,
151665767,False,residential,True,51.181000000000004,"LINESTRING (1.6352708 41.1999438, 1.6348315 41.1998258, 1.6347936 41.1998156, 1.6346947 41.199789)",,,,,Carrer d'Onofre Llopis,,
151665756,True,residential,False,96.768,"LINESTRING (1.6358059 41.2000978, 1.6357967 41.2001658, 1.635783 41.2002676, 1.635745 41.2005922, 1.6357214 41.2009655)",,,,,Carrer de les Eres,,
151665767,False,residential,False,49.521,"LINESTRING (1.6358059 41.2000978, 1.6362816 41.2002293, 1.6363568 41.2002593)",,,,,Carrer d'Onofre Llopis,,
151665767,False,residential,True,47.931999999999995,"LINESTRING (1.6358059 41.2000978, 1.6353776 41.1999745, 1.6352708 41.1999438)",,,,,Carrer d'Onofre Llopis,,
151665767,False,residential,True,49.521,"LINESTRING (1.6363568 41.2002593, 1.6362816 41.2002293, 1.6358059 41.2000978)",,,,,Carrer d'Onofre Llopis,,
205128480,False,residential,False,53.841,"LINESTRING (1.6363568 41.2002593, 1.6363501 41.2003726, 1.6363548 41.2005198, 1.636344 41.2007432)",,,,,Carrerada de Santa Coloma,,
235006047,False,residential,True,101.03399999999999,"LINESTRING (1.6363568 41.2002593, 1.6364356 41.2002755, 1.6364986 41.2002903, 1.6373281 41.2005099, 1.6374345 41.2005379, 1.6374999 41.2005515)",,,,,Plaça de Jaume Vidal,,
734611362,False,residential,True,88.427,"LINESTRING (1.6363568 41.2002593, 1.6363444 41.2001553, 1.6362517 41.1997517, 1.636239 41.1996938, 1.6362187 41.1996017, 1.6361838 41.1994752)",,,,,Carrerada de Santa Coloma,,
151665749,False,residential,False,82.241,"LINESTRING (1.6309858 41.2004244, 1.6310395 41.2002803, 1.6311993 41.1998519, 1.6312514 41.1997123)",,,,,Carrer de Montblanc,,
151665749,False,residential,True,72.17699999999999,"LINESTRING (1.6309858 41.2004244, 1.6309379 41.200543, 1.6307347 41.2010454)",,,,,Carrer de Montblanc,,
151665762,False,residential,False,62.714,"LINESTRING (1.6309858 41.2004244, 1.6311459 41.2004583, 1.6315592 41.2005457, 1.6317084 41.2005743)",,,,,Carrer del Lligabosc,,
151758400,False,residential,True,69.007,"LINESTRING (1.6309858 41.2004244, 1.6308981 41.2005385, 1.6308857 41.2005558, 1.6308651 41.2005846, 1.6305729 41.2009616)",,,,,Carrer de Montblanc,,
151758412,False,residential,False,77.014,"LINESTRING (1.6309858 41.2004244, 1.6308783 41.2003688, 1.6302271 41.2000322)",,,,,Carrer del Lligabosc,,
734611393,False,residential,False,82.713,"LINESTRING (1.6346195 41.2004449, 1.6345848 41.2011883)",,,,2,Carrer d'Enric Granados,,
734611393,False,residential,True,73.204,"LINESTRING (1.6346195 41.2004449, 1.6346947 41.199789)",,,,2,Carrer d'Enric Granados,,
234999749,False,residential,True,38.93299999999999,"LINESTRING (1.6346195 41.2004449, 1.6345684 41.2004405, 1.6342196 41.2004103, 1.6342154 41.2004099, 1.6341572 41.2004049)",,,,,Passatge de les Figueretes,,
204184855,True,residential,False,83.18599999999999,"LINESTRING (1.6400561 41.2004722, 1.6402255 41.1998253, 1.6402483 41.1997382)",,,,,Carrer de la Selva,,
"[151665752, 842158982, 842158991]",True,residential,False,85.63399999999999,"LINESTRING (1.6317084 41.2005743, 1.6317844 41.2003989, 1.631954 41.199985, 1.6319828 41.1998843, 1.631996 41.1998358)",,,,,Avinguda d'Europa,,
151665762,False,residential,False,11.737,"LINESTRING (1.6317084 41.2005743, 1.6317658 41.2005889, 1.6318413 41.2006081)",,,,,Carrer del Lligabosc,,
151665762,False,residential,True,62.714,"LINESTRING (1.6317084 41.2005743, 1.6315592 41.2005457, 1.6311459 41.2004583, 1.6309858 41.2004244)",,,,,Carrer del Lligabosc,,
204184857,False,residential,True,133.65800000000002,"LINESTRING (1.6374999 41.2005515, 1.6374992 41.2004945, 1.6374539 41.2001956, 1.6374424 41.2000399, 1.6374292 41.1997706, 1.6374457 41.1997327, 1.6376426 41.199384)",,,,,Carrer del Margalló,,
235006047,False,residential,False,101.034,"LINESTRING (1.6374999 41.2005515, 1.6374345 41.2005379, 1.6373281 41.2005099, 1.6364986 41.2002903, 1.6364356 41.2002755, 1.6363568 41.2002593)",,,,,Plaça de Jaume Vidal,,
235006048,False,residential,False,76.758,"LINESTRING (1.6374999 41.2005515, 1.6374924 41.2006052, 1.637428 41.2012288, 1.637427 41.2012396)",,,,,Carrer del Margalló,,
151665762,False,residential,False,66.743,"LINESTRING (1.6318413 41.2006081, 1.6319995 41.2006401, 1.6324103 41.2007234, 1.6326106 41.2007669)",,,,,Carrer del Lligabosc,,
151665762,False,residential,True,11.737,"LINESTRING (1.6318413 41.2006081, 1.6317658 41.2005889, 1.6317084 41.2005743)",,,,,Carrer del Lligabosc,,
842158994,True,residential,False,153.137,"LINESTRING (1.6318413 41.2006081, 1.6317671 41.2007695, 1.631345 41.2018022, 1.6313283 41.201863, 1.6313095 41.2019253)",,,,,Avinguda d'Europa,,
151665766,True,residential,False,53.424,"LINESTRING (1.6380988 41.2007179, 1.6380032 41.200692, 1.637598 41.2005821, 1.6375753 41.2005759, 1.6374999 41.2005515)",,,,,Carrer de les Portadores,,
151665732,False,residential,False,106.097,"LINESTRING (1.636344 41.2007432, 1.637427 41.2012396)",,,,,Carrer dels Veremadors,,
205128480,False,residential,False,79.11200000000001,"LINESTRING (1.636344 41.2007432, 1.6362928 41.2013487, 1.63628 41.201453)",,,,,Carrerada de Santa Coloma,,
205128480,False,residential,True,53.84100000000001,"LINESTRING (1.636344 41.2007432, 1.6363548 41.2005198, 1.6363501 41.2003726, 1.6363568 41.2002593)",,,,,Carrerada de Santa Coloma,,
151665762,False,residential,True,66.743,"LINESTRING (1.6326106 41.2007669, 1.6324103 41.2007234, 1.6319995 41.2006401, 1.6318413 41.2006081)",,,,,Carrer del Lligabosc,,
206004009,False,residential,False,135.672,"LINESTRING (1.6326106 41.2007669, 1.6325568 41.200912, 1.6322192 41.2018048, 1.6321594 41.2019387)",,,,,Carrer de Montserrat Roig,,
206004009,False,residential,True,112.37500000000001,"LINESTRING (1.6326106 41.2007669, 1.6326574 41.2006403, 1.6328009 41.2002674, 1.6328773 41.1999657, 1.6328948 41.1998705, 1.6329035 41.199783)",,,,,Carrer de Montserrat Roig,,
151665747,True,residential,False,166.50499999999997,"LINESTRING (1.6386874 41.2008852, 1.6386898 41.2008079, 1.638712 41.2000876, 1.6387514 41.1994288, 1.6387524 41.1994116, 1.6387538 41.1993887)",,,,,Carrer dels Cirerers,,
151665766,True,residential,False,52.647999999999996,"LINESTRING (1.6386874 41.2008852, 1.6386258 41.2008671, 1.6383172 41.2007762, 1.6381433 41.2007298, 1.6380988 41.2007179)",,,,,Carrer de les Portadores,,
151665763,True,residential,False,108.73899999999999,"LINESTRING (1.6351414 41.2009168, 1.6351805 41.2005739, 1.6352356 41.2001871, 1.6352618 41.2000063, 1.6352708 41.1999438)",,,,,Carrer del Tros,,
151665736,True,residential,False,48.827000000000005,"LINESTRING (1.6357214 41.2009655, 1.6356424 41.2009586, 1.6352201 41.200924, 1.6351414 41.2009168)",,,,,Carrer del Pou,,
151665756,True,residential,False,45.101,"LINESTRING (1.6357214 41.2009655, 1.6356915 41.2013129, 1.6356898 41.2013371, 1.6356876 41.2013703)",,,,,Carrer de les Eres,,
151665766,True,residential,False,52.705999999999996,"LINESTRING (1.6392864 41.201032, 1.6391946 41.2010095, 1.6387188 41.2008929, 1.6386874 41.2008852)",,,,,Carrer de les Portadores,,
151665766,True,residential,False,49.495,"LINESTRING (1.6398464 41.2011755, 1.6397922 41.2011616, 1.639339 41.2010455, 1.6392864 41.201032)",,,,,Carrer de les Portadores,,
204184855,True,residential,False,80.147,"LINESTRING (1.6398464 41.2011755, 1.6398586 41.2011346, 1.6400561 41.2004722)",,,,,Carrer de la Selva,,
151665732,False,residential,True,106.097,"LINESTRING (1.637427 41.2012396, 1.636344 41.2007432)",,,,,Carrer dels Veremadors,,
235006048,False,residential,False,74.64500000000001,"LINESTRING (1.637427 41.2012396, 1.6373652 41.2018574, 1.63736 41.201909)",,,,,Carrer del Margalló,,
235006048,False,residential,True,76.758,"LINESTRING (1.637427 41.2012396, 1.637428 41.2012288, 1.6374924 41.2006052, 1.6374999 41.2005515)",,,,,Carrer del Margalló,,
736996775,False,residential,False,50.248,"LINESTRING (1.6350968 41.201289, 1.6356876 41.2013703)",,,,,Carrer de la Pedrera,,
151665763,True,residential,False,41.555,"LINESTRING (1.6350968 41.201289, 1.6351023 41.2012426, 1.6351405 41.2009245, 1.6351414 41.2009168)",,,,,Carrer del Tros,,
736996777,True,residential,False,43.751000000000005,"LINESTRING (1.6350968 41.201289, 1.6350182 41.2012877, 1.6346242 41.2012401, 1.6345952 41.2012366, 1.6345795 41.2012347)",,,,,Carrer de la Pedrera,,
151665766,True,residential,False,47.322,"LINESTRING (1.6403815 41.2013134, 1.6399355 41.2011985, 1.6398464 41.2011755)",,,,,Carrer de les Portadores,,
736996775,False,residential,False,50.408,"LINESTRING (1.6356876 41.2013703, 1.63628 41.201453)",,,,,Carrer de la Pedrera,,
736996775,False,residential,True,50.248,"LINESTRING (1.6356876 41.2013703, 1.6350968 41.201289)",,,,,Carrer de la Pedrera,,
737007107,False,residential,True,60.997,"LINESTRING (1.62974 41.201594, 1.6304379 41.2017527)",,,,,Carrer de les Julivardes,,
151758400,False,residential,False,46.512,"LINESTRING (1.62974 41.201594, 1.6298186 41.2015341, 1.6301304 41.2012962)",,,,,Carrer de Montblanc,,
737007107,False,residential,False,60.997,"LINESTRING (1.6304379 41.2017527, 1.62974 41.201594)",,,,,Carrer de les Julivardes,,
737007107,False,residential,True,64.298,"LINESTRING (1.6304379 41.2017527, 1.6311778 41.2019091)",,,,,Carrer de les Julivardes,,
151665749,False,residential,False,82.47500000000001,"LINESTRING (1.6304379 41.2017527, 1.6304529 41.2017169, 1.6304897 41.2016292, 1.6307195 41.2010817, 1.6307347 41.2010454)",,,,,Carrer de Montblanc,,
737007107,False,residential,False,64.298,"LINESTRING (1.6311778 41.2019091, 1.6304379 41.2017527)",,,,,Carrer de les Julivardes,,
737007107,False,residential,True,11.165,"LINESTRING (1.6311778 41.2019091, 1.6313095 41.2019253)",,,,,Carrer de les Julivardes,,
151665752,True,residential,False,154.925,"LINESTRING (1.6311778 41.2019091, 1.6312346 41.2017752, 1.631646 41.2007339, 1.6316925 41.2006105, 1.6317084 41.2005743)",,,,,Avinguda d'Europa,,
151665750,False,residential,True,104.11699999999999,"LINESTRING (1.63736 41.201909, 1.6372182 41.2018482, 1.6364745 41.2014966, 1.63628 41.201453)",,,,,Carrer de la Pedrera,,
235006048,False,residential,True,74.64500000000001,"LINESTRING (1.63736 41.201909, 1.6373652 41.2018574, 1.637427 41.2012396)",,,,,Carrer del Margalló,,
737007107,False,residential,False,11.165,"LINESTRING (1.6313095 41.2019253, 1.6311778 41.2019091)",,,,,Carrer de les Julivardes,,
"[151665770, 737007107]",False,residential,True,71.13900000000001,"LINESTRING (1.6313095 41.2019253, 1.631633 41.201937, 1.6317019 41.2019359, 1.6321594 41.2019387)",,,,,Carrer de les Julivardes,,
"[151665770, 737007107]",False,residential,False,71.139,"LINESTRING (1.6321594 41.2019387, 1.6317019 41.2019359, 1.631633 41.201937, 1.6313095 41.2019253)",,,,,Carrer de les Julivardes,,
206004009,False,residential,True,135.672,"LINESTRING (1.6321594 41.2019387, 1.6322192 41.2018048, 1.6325568 41.200912, 1.6326106 41.2007669)",,,,,Carrer de Montserrat Roig,,
1085361252,False,residential,True,86.976,"LINESTRING (1.6344331 41.2020091, 1.6345795 41.2012347)",,,,,Carrer d'Enric Granados,,
151758385,False,residential,True,103.239,"LINESTRING (1.6286499 41.198309, 1.6286938 41.1983149, 1.6297209 41.1984533, 1.6298645 41.1984727)",,,,,Carrer dels Baladres,,
151758390,False,residential,True,69.263,"LINESTRING (1.6286499 41.198309, 1.6286499 41.198361, 1.6286499 41.1989319)",,,,,Carrer de la Dàlia,,
151758385,False,residential,True,79.594,"LINESTRING (1.6298645 41.1984727, 1.630783 41.1986591)",,,,,Carrer dels Baladres,,
151758385,False,residential,False,103.239,"LINESTRING (1.6298645 41.1984727, 1.6297209 41.1984533, 1.6286938 41.1983149, 1.6286499 41.198309)",,,,,Carrer dels Baladres,,
235181486,False,residential,False,69.174,"LINESTRING (1.6298645 41.1984727, 1.629847 41.1985106, 1.6296102 41.199023, 1.629593 41.1990603)",,,,,Carrer del Roure,,
151758385,False,residential,False,79.594,"LINESTRING (1.630783 41.1986591, 1.6298645 41.1984727)",,,,,Carrer dels Baladres,,
151758385,False,residential,True,70.24,"LINESTRING (1.630783 41.1986591, 1.6315885 41.1988371)",,,,,Carrer dels Baladres,,
151758395,False,residential,True,69.684,"LINESTRING (1.630783 41.1986591, 1.6307646 41.1987028, 1.6305318 41.1992566)",,,,,Carrer del Canigó,,
151665742,False,residential,True,47.16,"LINESTRING (1.6315885 41.1988371, 1.6314494 41.1992481)",,,,,Carrer de Montblanc,,
151758385,False,residential,False,70.24,"LINESTRING (1.6315885 41.1988371, 1.630783 41.1986591)",,,,,Carrer dels Baladres,,
"[151662977, 151665742]",False,residential,False,33.2,"LINESTRING (1.6315885 41.1988371, 1.6316485 41.1986767, 1.6316965 41.1985498)",,,,,Carrer de Montblanc,,
151758390,False,residential,False,69.263,"LINESTRING (1.6286499 41.1989319, 1.6286499 41.198361, 1.6286499 41.198309)",,,,,Carrer de la Dàlia,,
151758390,False,residential,True,81.40899999999999,"LINESTRING (1.6286499 41.1989319, 1.6286676 41.1996428, 1.6286681 41.1996639)",,,,,Carrer de la Dàlia,,
151758394,False,residential,True,80.19800000000001,"LINESTRING (1.6286499 41.1989319, 1.6287261 41.1989414, 1.6291709 41.1989966, 1.629593 41.1990603)",,,,,Carrer del Gessamí,,
151758394,False,residential,False,80.198,"LINESTRING (1.629593 41.1990603, 1.6291709 41.1989966, 1.6287261 41.1989414, 1.6286499 41.1989319)",,,,,Carrer del Gessamí,,
151758394,False,residential,True,81.522,"LINESTRING (1.629593 41.1990603, 1.630487 41.1992472, 1.6305318 41.1992566)",,,,,Carrer del Gessamí,,
235181486,False,residential,True,69.17399999999999,"LINESTRING (1.629593 41.1990603, 1.6296102 41.199023, 1.629847 41.1985106, 1.6298645 41.1984727)",,,,,Carrer del Roure,,
151758394,False,residential,False,81.522,"LINESTRING (1.6305318 41.1992566, 1.630487 41.1992472, 1.629593 41.1990603)",,,,,Carrer del Gessamí,,
151758395,False,residential,False,69.684,"LINESTRING (1.6305318 41.1992566, 1.6307646 41.1987028, 1.630783 41.1986591)",,,,,Carrer del Canigó,,
151758395,False,residential,True,89.93100000000001,"LINESTRING (1.6305318 41.1992566, 1.6302373 41.2000059, 1.6302271 41.2000322)",,,,,Carrer del Canigó,,
151758390,False,residential,False,81.40899999999999,"LINESTRING (1.6286681 41.1996639, 1.6286676 41.1996428, 1.6286499 41.1989319)",,,,,Carrer de la Dàlia,,
151758412,False,residential,True,66.57900000000001,"LINESTRING (1.6286681 41.1996639, 1.6287602 41.1996807, 1.6290136 41.1997269, 1.6294415 41.1998049)",,,,,Carrer del Lligabosc,,
151758412,False,residential,False,66.579,"LINESTRING (1.6294415 41.1998049, 1.6290136 41.1997269, 1.6287602 41.1996807, 1.6286681 41.1996639)",,,,,Carrer del Lligabosc,,
151758412,False,residential,True,70.703,"LINESTRING (1.6294415 41.1998049, 1.6300639 41.1999596, 1.6302271 41.2000322)",,,,,Carrer del Lligabosc,,
235181488,False,residential,False,69.199,"LINESTRING (1.6294415 41.1998049, 1.629414 41.1998715, 1.6292245 41.2003727, 1.6292179 41.2004038)",,,,,Carrer de la Tramuntana,,
151758395,False,residential,False,89.93100000000001,"LINESTRING (1.6302271 41.2000322, 1.6302373 41.2000059, 1.6305318 41.1992566)",,,,,Carrer del Canigó,,
151758412,False,residential,False,70.703,"LINESTRING (1.6302271 41.2000322, 1.6300639 41.1999596, 1.6294415 41.1998049)",,,,,Carrer del Lligabosc,,
151758412,False,residential,True,77.014,"LINESTRING (1.6302271 41.2000322, 1.6308783 41.2003688, 1.6309858 41.2004244)",,,,,Carrer del Lligabosc,,
151758405,False,residential,True,130.429,"LINESTRING (1.6292179 41.2004038, 1.6296836 41.2005116, 1.6305154 41.2009325, 1.6305729 41.2009616)",,,,,Carrer de les Moreres,,
235181488,False,residential,True,69.199,"LINESTRING (1.6292179 41.2004038, 1.6292245 41.2003727, 1.629414 41.1998715, 1.6294415 41.1998049)",,,,,Carrer de la Tramuntana,,
151758405,False,residential,True,16.434,"LINESTRING (1.6305729 41.2009616, 1.6307347 41.2010454)",,,,,Carrer de les Moreres,,
151758400,False,residential,False,69.007,"LINESTRING (1.6305729 41.2009616, 1.6308651 41.2005846, 1.6308857 41.2005558, 1.6308981 41.2005385, 1.6309858 41.2004244)",,,,,Carrer de Montblanc,,
151758400,False,residential,True,52.487,"LINESTRING (1.6305729 41.2009616, 1.6304813 41.2010309, 1.6301304 41.2012962)",,,,,Carrer de Montblanc,,
151758405,False,residential,False,130.429,"LINESTRING (1.6305729 41.2009616, 1.6305154 41.2009325, 1.6296836 41.2005116, 1.6292179 41.2004038)",,,,,Carrer de les Moreres,,
151758405,False,residential,False,16.434,"LINESTRING (1.6307347 41.2010454, 1.6305729 41.2009616)",,,,,Carrer de les Moreres,,
151665749,False,residential,False,72.17699999999999,"LINESTRING (1.6307347 41.2010454, 1.6309379 41.200543, 1.6309858 41.2004244)",,,,,Carrer de Montblanc,,
151665749,False,residential,True,82.47500000000001,"LINESTRING (1.6307347 41.2010454, 1.6307195 41.2010817, 1.6304897 41.2016292, 1.6304529 41.2017169, 1.6304379 41.2017527)",,,,,Carrer de Montblanc,,
151758400,False,residential,False,52.487,"LINESTRING (1.6301304 41.2012962, 1.6304813 41.2010309, 1.6305729 41.2009616)",,,,,Carrer de Montblanc,,
151758400,False,residential,True,46.512,"LINESTRING (1.6301304 41.2012962, 1.6298186 41.2015341, 1.62974 41.201594)",,,,,Carrer de Montblanc,,
151665742,False,residential,False,47.16,"LINESTRING (1.6314494 41.1992481, 1.6315885 41.1988371)",,,,,Carrer de Montblanc,,
151665742,False,residential,True,54.21,"LINESTRING (1.6314494 41.1992481, 1.6314043 41.1993503, 1.6313404 41.1995017, 1.6313054 41.1995845, 1.6312514 41.1997123)",,,,,Carrer de Montblanc,,
205954887,True,residential,False,28.454,"LINESTRING (1.6333208 41.1988644, 1.6333373 41.1989981, 1.6333434 41.1990477, 1.6333311 41.1991189)",,,,,Avinguda de la Font,,
205954891,True,residential,False,31.268,"LINESTRING (1.6333208 41.1988644, 1.6333664 41.198926, 1.6334352 41.1989837, 1.6334886 41.1990104, 1.6335931 41.1990425)",,,,,Avinguda de la Font,,
"[205954889, 135608290, 135608246]",True,residential,False,74.896,"LINESTRING (1.6331388 41.1989642, 1.6332324 41.1986324, 1.6332986 41.1984021, 1.6333517 41.1983118)",,,,,Avinguda de la Font,,
205141382,False,residential,False,3.305,"LINESTRING (1.6333311 41.1991189, 1.633294 41.1991291)",,,,,Carrer de la Pujada,,
205141382,False,residential,True,23.509999999999998,"LINESTRING (1.6333311 41.1991189, 1.6334312 41.1990891, 1.6334605 41.1990804, 1.6335931 41.1990425)",,,,,Carrer de la Pujada,,
205141382,False,residential,False,9.536,"LINESTRING (1.633294 41.1991291, 1.6331881 41.1991608)",,,,,Carrer de la Pujada,,
205141382,False,residential,True,3.305,"LINESTRING (1.633294 41.1991291, 1.6333311 41.1991189)",,,,,Carrer de la Pujada,,
205954889,True,residential,False,22.855,"LINESTRING (1.633294 41.1991291, 1.6332125 41.1990744, 1.6331388 41.1989642)",,,,,Avinguda de la Font,,
205141382,False,residential,True,9.536,"LINESTRING (1.6331881 41.1991608, 1.633294 41.1991291)",,,,,Carrer de la Pujada,,
205141382,False,residential,False,11.937999999999999,"LINESTRING (1.6331881 41.1991608, 1.6331326 41.1991793, 1.6330568 41.1992028)",,,,,Carrer de la Pujada,,
206004003,True,residential,False,22.634999999999998,"LINESTRING (1.6331881 41.1991608, 1.6331364 41.1990553, 1.6331388 41.1989642)",,,,,Avinguda de la Font,,
234978114,True,residential,False,367.4429999999999,"LINESTRING (1.6331881 41.1991608, 1.6332386 41.199276, 1.6332552 41.1993139, 1.633432 41.1996665, 1.6335092 41.1998837, 1.6335451 41.2000682, 1.633564 41.2005557, 1.6335573 41.200709, 1.6334856 41.2008408, 1.6330943 41.20132, 1.6330833 41.2013321, 1.6327888 41.2016404, 1.6327096 41.2017206, 1.6325574 41.2017524, 1.6324441 41.2017944, 1.6324101 41.2018645, 1.6323849 41.2019165, 1.6321594 41.2019387)",,,,,Carrer dels Ametllers,,
979542225,False,residential,False,8.538,"LINESTRING (1.6330568 41.1992028, 1.6329632 41.1992334)",,,,,Carrer de la Pujada,,
205141382,False,residential,True,11.937999999999999,"LINESTRING (1.6330568 41.1992028, 1.6331326 41.1991793, 1.6331881 41.1991608)",,,,,Carrer de la Pujada,,
205954881,True,residential,False,27.536,"LINESTRING (1.6330568 41.1992028, 1.6330941 41.1990477, 1.6331388 41.1989642)",,,,,Avinguda de la Font,,
"[206004009, 399711525]",False,residential,"[False, True]",65.804,"LINESTRING (1.6330568 41.1992028, 1.6330419 41.1992804, 1.6330316 41.1993342, 1.6329692 41.1995528, 1.6329291 41.1996932, 1.6329035 41.199783)",,,,,"['Avinguda de la Font', 'Carrer de Montserrat Roig']",,
"[151656442, 734590683]",True,primary_link,False,29.752,"LINESTRING (1.6330023 41.1983196, 1.6331887 41.1983028, 1.6332868 41.198294, 1.6333517 41.1983118)",,,,,,,
"[734710136, 276518617, 734590685]",True,living_street,False,163.615,"LINESTRING (1.6330023 41.1983196, 1.6331379 41.1982678, 1.6331687 41.1982486, 1.6331996 41.1982294, 1.6332707 41.1981719, 1.6333096 41.1980538, 1.6333914 41.1978147, 1.6333976 41.1977496, 1.6334008 41.1977168, 1.6334209 41.197512, 1.6334217 41.1974904, 1.6334303 41.1972597, 1.633427 41.1970638, 1.6334254 41.196966)",,20,,,Avinguda de la Font,,
734590688,False,living_street,False,18.467,"LINESTRING (1.6325818 41.1984684, 1.6323712 41.1984187)",,,,,Avinguda de Barcelona,,
"[234994040, 151662980]",False,living_street,True,44.506,"LINESTRING (1.6325818 41.1984684, 1.6328318 41.1985642, 1.6327813 41.1987495)",,,,,Avinguda de Barcelona,,
234982470,False,residential,True,97.952,"LINESTRING (1.6314981 41.1941865, 1.6304107 41.1940702, 1.6303391 41.1940625)",,,,,Carrer de Calafell,,
"[234946947, 734142413]",False,residential,True,53.03,"LINESTRING (1.635116 41.195378, 1.6350705 41.1953712, 1.6348842 41.1953432, 1.6346822 41.1953118, 1.6345973 41.1953004, 1.6344973 41.1952765)",,,,,Carrer de Joaquim Mir,,
1188246840,False,residential,True,118.197,"LINESTRING (1.6350256 41.1934517, 1.6347123 41.1944882)",,,,,Avinguda de la Font / Riera de Cunit,,
733909738,False,residential,False,56.889,"LINESTRING (1.6396435 41.1954585, 1.639199 41.1953753, 1.6390892 41.1953548, 1.6389847 41.1953322)",,,,,Avinguda de Tarragona,,
"[234946964, 234946965]",False,living_street,False,139.26,"LINESTRING (1.6347357 41.1950733, 1.6356959 41.1952156, 1.6357786 41.1947887, 1.6357948 41.194705)",,,,,"['Avinguda de Vilanova i la Geltrú', 'Carrer de Francesc Macià']",,
151656444,False,residential,False,92.792,"LINESTRING (1.6357948 41.194705, 1.6358048 41.194663, 1.6358112 41.1946349, 1.6359837 41.1938827)",,,,,Carrer de Francesc Macià,,
"[234946964, 234946965]",False,living_street,True,139.26,"LINESTRING (1.6357948 41.194705, 1.6357786 41.1947887, 1.6356959 41.1952156, 1.6347357 41.1950733)",,,,,"['Avinguda de Vilanova i la Geltrú', 'Carrer de Francesc Macià']",,
"[734119640, 734119625, 733909738]",False,residential,False,93.735,"LINESTRING (1.6357948 41.194705, 1.6356785 41.1946809, 1.6356071 41.1946665, 1.6348228 41.1945135, 1.6347822 41.1945046, 1.6347123 41.1944882)",,,,,Avinguda de Tarragona,,
733909738,False,residential,True,275.88,"LINESTRING (1.6357948 41.194705, 1.6372365 41.1950003, 1.6377561 41.1950998, 1.6379596 41.1951388, 1.6388508 41.1953096, 1.6389847 41.1953322)",,,,,Avinguda de Tarragona,,
756463392,False,residential,False,9.354,"LINESTRING (1.6400894 41.1984826, 1.6400412 41.1985585)",,,,,Carrer de Rovira i Virgili,,
733909734,True,residential,False,131.35,"LINESTRING (1.6400894 41.1984826, 1.6400461 41.1983427, 1.6398984 41.1979027, 1.6397316 41.1974, 1.6397104 41.1973363)",,,,,Carrer de Rovira i Virgili,,
39895004,True,residential,False,164.02,"LINESTRING (1.6322159 41.1946711, 1.6317506 41.194627, 1.6312564 41.1945801, 1.630271 41.1944867)",,,,,Avinguda de Vilanova i la Geltrú,,
733879642,False,residential,True,162.61299999999997,"LINESTRING (1.6322159 41.1946711, 1.6321855 41.1946457, 1.6316984 41.1942482, 1.631095 41.193732, 1.6310398 41.1936858, 1.6309144 41.1935852)",,,,,Carrer de l'Estació,,
756463392,False,residential,True,9.354,"LINESTRING (1.6400412 41.1985585, 1.6400894 41.1984826)",,,,,Carrer de Rovira i Virgili,,
154475590,True,primary_link,False,34.818,"LINESTRING (1.6400412 41.1985585, 1.6399875 41.198664, 1.6399574 41.1987262, 1.6399443 41.1988154, 1.63996 41.198858)",,,,,,,
"[234994040, 151662980]",False,living_street,False,44.506,"LINESTRING (1.6327813 41.1987495, 1.6328318 41.1985642, 1.6325818 41.1984684)",,,,,Avinguda de Barcelona,,
"[835060469, 734611367]",True,primary,False,44.982,"LINESTRING (1.636469 41.1987551, 1.6369047 41.1987746, 1.6370056 41.1987801)",C-31,50,,1,,,
1159709240,True,residential,False,33.607,"LINESTRING (1.636469 41.1987551, 1.6366584 41.1987177, 1.6367148 41.1986875, 1.6367553 41.19866, 1.6368183 41.1986204)",,30,,1,Plaça de la Generalitat,,
"[734611351, 151665743]",True,residential,False,109.767,"LINESTRING (1.6391409 41.1990381, 1.6379623 41.1989934, 1.6378965 41.1989909, 1.6378306 41.1989884)",,,,,Avinguda de Barcelona,,
