osmid,oneway,lanes,ref,highway,maxspeed,reversed,length,name,bridge,geometry,junction,tunnel
191196872,False,2,,residential,50,False,80.028,Calle Las Cuatro Calles,,"LINESTRING (-3.5067625 39.6955324, -3.5067239 39.695387, -3.506608 39.6952212, -3.5065094 39.695143, -3.5063486 39.6950732, -3.5061821 39.6950413)",,
191196872,False,2,,residential,50,True,30.112,Calle Las Cuatro Calles,,"LINESTRING (-3.5067625 39.6955324, -3.5068956 39.6957217, -3.5069292 39.6957709)",,
310084334,False,1,,residential,50,False,172.37099999999998,Calle Rojo,,"LINESTRING (-3.5067625 39.6955324, -3.5063811 39.6954043, -3.506223 39.6953889, -3.5055733 39.6954243, -3.5051766 39.6954906, -3.5048163 39.6955879)",,
191196875,False,1,,residential,50,True,64.659,Calle Rojo,,"LINESTRING (-3.503865 39.6955426, -3.5041577 39.6954769, -3.5043345 39.695796)",,
310084334,False,1,,residential,50,False,47.273,Calle Rojo,,"LINESTRING (-3.5048163 39.6955879, -3.5043345 39.695796)",,
191196894,False,2,,residential,50,True,72.706,Calle Belén,,"LINESTRING (-3.5048163 39.6955879, -3.5048002 39.6955175, -3.5047733 39.6954002, -3.5048686 39.694994, -3.5048802 39.6949443)",,
310084334,False,1,,residential,50,True,172.37099999999998,Calle Rojo,,"LINESTRING (-3.5048163 39.6955879, -3.5051766 39.6954906, -3.5055733 39.6954243, -3.506223 39.6953889, -3.5063811 39.6954043, -3.5067625 39.6955324)",,
191196925,False,2,,residential,50,False,60.18,Calle Lillo,,"LINESTRING (-3.5012053 39.6957198, -3.5017966 39.6954267)",,
309272229,False,1,,residential,50,False,39.935,Calle Las Cruces,,"LINESTRING (-3.5012053 39.6957198, -3.5014997 39.6959985)",,
309272229,False,1,,residential,50,True,49.949,Calle Las Cruces,,"LINESTRING (-3.5012053 39.6957198, -3.5008119 39.6953879)",,
191196925,False,2,,residential,50,True,25.403,Calle Lillo,,"LINESTRING (-3.5012053 39.6957198, -3.5010879 39.6957953, -3.5009859 39.6958734)",,
191196817,False,2,,residential,50,True,81.216,Calle Pozo Bueno,,"LINESTRING (-3.5069292 39.6957709, -3.5078089 39.6954965)",,
191196872,False,2,,residential,50,False,30.112,Calle Las Cuatro Calles,,"LINESTRING (-3.5069292 39.6957709, -3.5068956 39.6957217, -3.5067625 39.6955324)",,
191196934,True,1,,residential,50,False,180.23399999999998,Calle del Hospital,,"LINESTRING (-3.5069292 39.6957709, -3.5068092 39.6958004, -3.5064684 39.6958224, -3.5062248 39.6958522, -3.5060624 39.6959, -3.5058931 39.6959475, -3.5055526 39.6960309, -3.505156 39.6961696, -3.5049447 39.6962648)",,
444982727,False,2,,residential,50,True,62.004000000000005,Calle Las Cuatro Calles,,"LINESTRING (-3.5069292 39.6957709, -3.5069546 39.6957976, -3.5072949 39.6962521)",,
310084334,False,1,,residential,50,True,47.273,Calle Rojo,,"LINESTRING (-3.5043345 39.695796, -3.5048163 39.6955879)",,
191196875,False,1,,residential,50,False,64.659,Calle Rojo,,"LINESTRING (-3.5043345 39.695796, -3.5041577 39.6954769, -3.503865 39.6955426)",,
310084334,False,1,,residential,50,False,49.713,Calle Rojo,,"LINESTRING (-3.5043345 39.695796, -3.5040628 39.6959225, -3.503868 39.696059)",,
174585105,False,2,,residential,50,False,72.736,Avenida de Andalucía,,"LINESTRING (-3.4999521 39.6957995, -3.5001629 39.6951658)",,
311253400,False,2,,residential,50,True,69.155,Calle Prior,,"LINESTRING (-3.4999521 39.6957995, -3.5004132 39.6963103)",,
174585105,False,2,,residential,50,True,89.199,Avenida de Andalucía,,"LINESTRING (-3.4999521 39.6957995, -3.4997777 39.6963527, -3.4997028 39.6965784)",,
191196892,False,1,,residential,50,False,32.741,Calle Las Cruces,,"LINESTRING (-3.5009859 39.6958734, -3.5012395 39.6960939)",,
191196925,False,2,,residential,50,True,69.0,Calle Lillo,,"LINESTRING (-3.5009859 39.6958734, -3.5004132 39.6963103)",,
191196892,False,1,,residential,50,True,105.93400000000001,Calle Las Cruces,,"LINESTRING (-3.5009859 39.6958734, -3.5003115 39.6952529, -3.5002226 39.6951982, -3.5001629 39.6951658)",,
191196925,False,2,,residential,50,False,25.403,Calle Lillo,,"LINESTRING (-3.5009859 39.6958734, -3.5010879 39.6957953, -3.5012053 39.6957198)",,
202664197,False,2,,residential,50,True,82.405,Calle Prim,,"LINESTRING (-3.5014997 39.6959985, -3.5023218 39.6956124)",,
309272229,False,1,,residential,50,True,39.935,Calle Las Cruces,,"LINESTRING (-3.5014997 39.6959985, -3.5012053 39.6957198)",,
202664197,False,2,,residential,50,False,24.664,Calle Prim,,"LINESTRING (-3.5014997 39.6959985, -3.501339 39.6960553, -3.5012395 39.6960939)",,
310084334,False,1,,residential,50,False,35.165,Calle Rojo,,"LINESTRING (-3.503868 39.696059, -3.5035239 39.6961074, -3.5034642 39.6961178)",,
310084334,False,1,,residential,50,True,49.713,Calle Rojo,,"LINESTRING (-3.503868 39.696059, -3.5040628 39.6959225, -3.5043345 39.695796)",,
191196819,False,2,,residential,50,False,73.662,Calle Malecón,,"LINESTRING (-3.5012395 39.6960939, -3.5006601 39.6965839)",,
191196892,False,1,,residential,50,True,32.741,Calle Las Cruces,,"LINESTRING (-3.5012395 39.6960939, -3.5009859 39.6958734)",,
202664197,False,2,,residential,50,True,24.664,Calle Prim,,"LINESTRING (-3.5012395 39.6960939, -3.501339 39.6960553, -3.5014997 39.6959985)",,
202664195,False,2,,residential,50,True,99.673,Calle de la Iglesia,,"LINESTRING (-3.5034642 39.6961178, -3.5033646 39.6952247)",,
202664195,False,2,,residential,50,False,70.49600000000001,Calle de la Iglesia,,"LINESTRING (-3.5034642 39.6961178, -3.5034297 39.6962698, -3.5032914 39.6965792, -3.5033117 39.6967309)",,
310084334,False,1,,residential,50,True,35.165,Calle Rojo,,"LINESTRING (-3.5034642 39.6961178, -3.5035239 39.6961074, -3.503868 39.696059)",,
191196880,False,,,residential,,True,56.726,,,"LINESTRING (-3.5066485 39.6961442, -3.5071872 39.6962474, -3.5072949 39.6962521)",,
444982727,False,2,,residential,50,True,43.519,Calle Las Cuatro Calles,,"LINESTRING (-3.5072949 39.6962521, -3.5074923 39.6966128)",,
191196880,False,,,residential,,False,56.726,,,"LINESTRING (-3.5072949 39.6962521, -3.5071872 39.6962474, -3.5066485 39.6961442)",,
444982727,False,2,,residential,50,False,62.004000000000005,Calle Las Cuatro Calles,,"LINESTRING (-3.5072949 39.6962521, -3.5069546 39.6957976, -3.5069292 39.6957709)",,
191196857,False,2,,residential,50,True,118.252,Calle Villanueva de Bogas,,"LINESTRING (-3.5049447 39.6962648, -3.5050294 39.696291, -3.5050955 39.6963585, -3.5052052 39.696396, -3.5053923 39.6964085, -3.5058879 39.6963782, -3.5062626 39.6964023)",,
191196909,True,2,,residential,50,False,98.051,Calle Tahona,,"LINESTRING (-3.5049447 39.6962648, -3.5046647 39.6961268, -3.5044757 39.6960642, -3.503868 39.696059)",,
191196927,True,1,,residential,50,False,149.844,Calle del Hospital,,"LINESTRING (-3.5049447 39.6962648, -3.5044751 39.6964991, -3.5043139 39.6966277, -3.5042251 39.6967244, -3.5040985 39.6967949, -3.5039178 39.6968643, -3.5037246 39.6969156, -3.5034886 39.6969601)",,
191196925,False,2,,residential,50,False,69.0,Calle Lillo,,"LINESTRING (-3.5004132 39.6963103, -3.5009859 39.6958734)",,
311253400,False,2,,residential,50,False,69.155,Calle Prior,,"LINESTRING (-3.5004132 39.6963103, -3.4999521 39.6957995)",,
311253400,False,2,,residential,50,True,37.038,Calle Prior,,"LINESTRING (-3.5004132 39.6963103, -3.5006315 39.6965523, -3.5006601 39.6965839)",,
191196857,False,2,,residential,50,False,118.252,Calle Villanueva de Bogas,,"LINESTRING (-3.5062626 39.6964023, -3.5058879 39.6963782, -3.5053923 39.6964085, -3.5052052 39.696396, -3.5050955 39.6963585, -3.5050294 39.696291, -3.5049447 39.6962648)",,
191196857,False,2,,residential,50,True,107.783,Calle Villanueva de Bogas,,"LINESTRING (-3.5062626 39.6964023, -3.5074329 39.6966029, -3.5074923 39.6966128)",,
191196928,False,1,,residential,50,True,124.05799999999999,Calle Santa Ana,,"LINESTRING (-3.5062626 39.6964023, -3.5061342 39.6965024, -3.5054675 39.6968965, -3.5051056 39.6970701)",,
444982726,False,2,,residential,50,True,81.766,Calle Las Cuatro Calles,,"LINESTRING (-3.5074923 39.6966128, -3.5073349 39.6973381)",,
444982727,False,2,,residential,50,False,43.519,Calle Las Cuatro Calles,,"LINESTRING (-3.5074923 39.6966128, -3.5072949 39.6962521)",,
191196857,False,2,,residential,50,False,107.783,Calle Villanueva de Bogas,,"LINESTRING (-3.5074923 39.6966128, -3.5074329 39.6966029, -3.5062626 39.6964023)",,
191196856,False,,,residential,,True,62.684,,,"LINESTRING (-3.4997028 39.6965784, -3.5001988 39.6969933)",,
174585105,False,2,,residential,50,False,89.199,Avenida de Andalucía,,"LINESTRING (-3.4997028 39.6965784, -3.4997777 39.6963527, -3.4999521 39.6957995)",,
174585105,False,2,,residential,50,True,163.188,Avenida de Andalucía,,"LINESTRING (-3.4997028 39.6965784, -3.4994743 39.6973146, -3.4992832 39.6980099)",,
191196819,False,2,,residential,50,False,60.25,Calle Malecón,,"LINESTRING (-3.5006601 39.6965839, -3.5001988 39.6969933)",,
191196819,False,2,,residential,50,True,73.662,Calle Malecón,,"LINESTRING (-3.5006601 39.6965839, -3.5012395 39.6960939)",,
311253400,False,2,,residential,50,False,37.038,Calle Prior,,"LINESTRING (-3.5006601 39.6965839, -3.5006315 39.6965523, -3.5004132 39.6963103)",,
309403772,False,1,,residential,50,False,27.646,Calle de la Iglesia,,"LINESTRING (-3.5033117 39.6967309, -3.5029941 39.6967767)",,
202664195,False,2,,residential,50,True,70.496,Calle de la Iglesia,,"LINESTRING (-3.5033117 39.6967309, -3.5032914 39.6965792, -3.5034297 39.6962698, -3.5034642 39.6961178)",,
444832062,False,2,,residential,50,False,30.797,Calle de la Iglesia,,"LINESTRING (-3.5033117 39.6967309, -3.5034276 39.6968123, -3.5034682 39.6968795, -3.5034886 39.6969601)",,
444832061,False,2,,residential,50,False,42.107,Calle de la Iglesia,,"LINESTRING (-3.5034886 39.6969601, -3.5034926 39.697136, -3.503365 39.6973134)",,
444832062,False,2,,residential,50,True,30.797000000000004,Calle de la Iglesia,,"LINESTRING (-3.5034886 39.6969601, -3.5034682 39.6968795, -3.5034276 39.6968123, -3.5033117 39.6967309)",,
191196819,False,2,,residential,50,True,60.25,Calle Malecón,,"LINESTRING (-3.5001988 39.6969933, -3.5006601 39.6965839)",,
191196856,False,,,residential,,False,62.684,,,"LINESTRING (-3.5001988 39.6969933, -3.4997028 39.6965784)",,
191196819,False,2,,residential,50,False,112.976,Calle Malecón,,"LINESTRING (-3.5001988 39.6969933, -3.5000606 39.697181, -3.5000036 39.6973937, -3.4999528 39.6979755)",,
191196906,False,1,,residential,50,False,211.45900000000003,Calle La Alameda,,"LINESTRING (-3.5051056 39.6970701, -3.5054644 39.6974107, -3.5056453 39.6974389, -3.5069445 39.6972715, -3.5072489 39.6973234, -3.5073349 39.6973381)",,
191196928,False,1,,residential,50,False,124.05799999999999,Calle Santa Ana,,"LINESTRING (-3.5051056 39.6970701, -3.5054675 39.6968965, -3.5061342 39.6965024, -3.5062626 39.6964023)",,
191196928,False,1,,residential,50,True,92.73299999999999,Calle Santa Ana,,"LINESTRING (-3.5051056 39.6970701, -3.5050103 39.6970996, -3.5043531 39.6972982, -3.5042763 39.6973657, -3.50426 39.697487)",,
191196833,False,2,,residential,50,False,74.114,Calle La Villaverde,,"LINESTRING (-3.5024893 39.6971339, -3.5023558 39.6972155, -3.5018186 39.6975557)",,
309403775,False,2,,residential,50,False,20.961,,yes,"LINESTRING (-3.503365 39.6973134, -3.5032365 39.6974739)",,
191196852,False,1,,residential,50,True,79.137,Calle Santa Ana,,"LINESTRING (-3.503365 39.6973134, -3.5033981 39.6973292, -3.5039432 39.6974256, -3.50426 39.697487)",,
444832061,False,2,,residential,50,True,42.107,Calle de la Iglesia,,"LINESTRING (-3.503365 39.6973134, -3.5034926 39.697136, -3.5034886 39.6969601)",,
444982726,False,2,,residential,50,False,81.766,Calle Las Cuatro Calles,,"LINESTRING (-3.5073349 39.6973381, -3.5074923 39.6966128)",,
191196906,False,1,,residential,50,True,211.45900000000003,Calle La Alameda,,"LINESTRING (-3.5073349 39.6973381, -3.5072489 39.6973234, -3.5069445 39.6972715, -3.5056453 39.6974389, -3.5054644 39.6974107, -3.5051056 39.6970701)",,
"[191196850, 191196935, 310344247]",False,2,,unclassified,50,False,227.82600000000002,"['Calle La Vega', 'Calle Ronda de Toledo']",yes,"LINESTRING (-3.5073349 39.6973381, -3.5071738 39.6974716, -3.5068747 39.6977903, -3.5068015 39.6978981, -3.5067633 39.6980196, -3.5067393 39.6980476, -3.5067016 39.6980639, -3.5052783 39.6984469)",,
191196852,False,1,,residential,50,False,79.137,Calle Santa Ana,,"LINESTRING (-3.50426 39.697487, -3.5039432 39.6974256, -3.5033981 39.6973292, -3.503365 39.6973134)",,
191196928,False,1,,residential,50,False,92.733,Calle Santa Ana,,"LINESTRING (-3.50426 39.697487, -3.5042763 39.6973657, -3.5043531 39.6972982, -3.5050103 39.6970996, -3.5051056 39.6970701)",,
"[191196928, 191196920, 191196861]",False,"['1', '2']",,residential,50,"[False, True]",27.889,"['Calle Las Escuelas', 'Calle Santa Ana']",,"LINESTRING (-3.50426 39.697487, -3.5042664 39.6975368, -3.5042447 39.6976053, -3.5042182 39.6976892, -3.5041807 39.6977223)",,
191196833,False,2,,residential,50,False,73.128,Calle La Villaverde,,"LINESTRING (-3.5018186 39.6975557, -3.5017312 39.69772, -3.5015544 39.6979091, -3.5015126 39.6979623, -3.5013286 39.6980814)",,
191196833,False,2,,residential,50,True,74.114,Calle La Villaverde,,"LINESTRING (-3.5018186 39.6975557, -3.5023558 39.6972155, -3.5024893 39.6971339)",,
191196837,False,1,,residential,50,True,85.506,Calle Las Cruces,,"LINESTRING (-3.5041807 39.6977223, -3.5038819 39.6976229, -3.503303 39.6974914, -3.5032365 39.6974739)",,
191196920,False,2,,residential,50,False,49.412,Calle Las Escuelas,,"LINESTRING (-3.5041807 39.6977223, -3.5041564 39.6978146, -3.504197 39.6981634)",,
"[191196920, 191196928, 191196861]",False,"['1', '2']",,residential,50,"[False, True]",27.889000000000003,"['Calle Las Escuelas', 'Calle Santa Ana']",,"LINESTRING (-3.5041807 39.6977223, -3.5042182 39.6976892, -3.5042447 39.6976053, -3.5042664 39.6975368, -3.50426 39.697487)",,
191196853,False,1,,residential,50,True,90.462,Travesía Zanja,,"LINESTRING (-3.5009767 39.6977725, -3.4999528 39.6979755)",,
191196867,False,2,,residential,50,True,42.977,Calle Zanja,,"LINESTRING (-3.5009767 39.6977725, -3.5011024 39.6981467)",,
191196867,False,2,,residential,50,False,38.245000000000005,Calle Zanja,,"LINESTRING (-3.5009767 39.6977725, -3.5009265 39.6976533, -3.500832 39.6974471)",,
191196853,False,1,,residential,50,False,90.462,Travesía Zanja,,"LINESTRING (-3.4999528 39.6979755, -3.5009767 39.6977725)",,
191196819,False,2,,residential,50,False,77.251,Calle Malecón,,"LINESTRING (-3.4999528 39.6979755, -3.4999589 39.6982148, -3.5000036 39.6984525, -3.5001171 39.6986492)",,
191196819,False,2,,residential,50,True,112.976,Calle Malecón,,"LINESTRING (-3.4999528 39.6979755, -3.5000036 39.6973937, -3.5000606 39.697181, -3.5001988 39.6969933)",,
191196890,False,2,,residential,50,False,48.595,Plaza de la Orden,,"LINESTRING (-3.5030536 39.6979894, -3.5024921 39.6980553)",,
"[318260987, 318260988, 309403774]",False,1,,residential,50,False,12.940999999999999,Plaza Mayor,,"LINESTRING (-3.5030536 39.6979894, -3.5030575 39.6980077, -3.5030631 39.6980697, -3.5030663 39.6981053)",,building_passage
310344249,False,2,,residential,50,True,63.56099999999999,Plaza de la Orden,,"LINESTRING (-3.5030536 39.6979894, -3.5030343 39.6978094, -3.5030168 39.6977082, -3.5032365 39.6974739)",,
191196908,True,1,,residential,50,False,63.854,Calle Prior,,"LINESTRING (-3.5021518 39.698058, -3.5020776 39.697829, -3.5018186 39.6975557)",,
309403778,True,1,,residential,50,False,70.54299999999999,Calle El Romeral,,"LINESTRING (-3.5021518 39.698058, -3.5014749 39.6980877, -3.5013286 39.6980814)",,
309403778,True,1,,residential,50,False,20.67,Calle El Romeral,,"LINESTRING (-3.5013286 39.6980814, -3.5011024 39.6981467)",,
191196833,False,2,,residential,50,True,73.128,Calle La Villaverde,,"LINESTRING (-3.5013286 39.6980814, -3.5015126 39.6979623, -3.5015544 39.6979091, -3.5017312 39.69772, -3.5018186 39.6975557)",,
191196895,False,2,,residential,50,True,83.168,Calle El Molino,,"LINESTRING (-3.5013286 39.6980814, -3.501438 39.6984755, -3.5015182 39.6988149)",,
191196867,False,2,,residential,50,False,42.977,Calle Zanja,,"LINESTRING (-3.5011024 39.6981467, -3.5009767 39.6977725)",,
309403778,True,1,,residential,50,False,101.67800000000001,Calle El Romeral,,"LINESTRING (-3.5011024 39.6981467, -3.5006354 39.6983348, -3.500235 39.69856, -3.5001171 39.6986492)",,
191196920,False,2,,residential,50,False,72.944,Calle Las Escuelas,,"LINESTRING (-3.504197 39.6981634, -3.504291 39.6988154)",,
191196920,False,2,,residential,50,True,49.412,Calle Las Escuelas,,"LINESTRING (-3.504197 39.6981634, -3.5041564 39.6978146, -3.5041807 39.6977223)",,
191196921,False,2,,residential,50,True,113.616,Callejón Toril,,"LINESTRING (-3.504197 39.6981634, -3.5046194 39.6980964, -3.5048003 39.698087, -3.5049771 39.6981214, -3.5051113 39.6981933, -3.5052597 39.6984186, -3.5052783 39.6984469)",,
310344248,False,1,,residential,50,True,3.97,Plaza Mayor,,"LINESTRING (-3.5035296 39.698238, -3.503484 39.6982446)",,
"[835899555, 318260991]",True,1,,residential,50,False,57.704,Callejón Toril,,"LINESTRING (-3.5035296 39.698238, -3.5035874 39.6982335, -3.504197 39.6981634)",,building_passage
310344242,False,2,,residential,50,False,38.064,Calle La Vega,,"LINESTRING (-3.5052783 39.6984469, -3.504878 39.6985963)",,
191196921,False,2,,residential,50,False,113.616,Callejón Toril,,"LINESTRING (-3.5052783 39.6984469, -3.5052597 39.6984186, -3.5051113 39.6981933, -3.5049771 39.6981214, -3.5048003 39.698087, -3.5046194 39.6980964, -3.504197 39.6981634)",,
"[191196850, 310344247, 191196935]",False,2,,unclassified,50,True,227.82599999999996,"['Calle La Vega', 'Calle Ronda de Toledo']",yes,"LINESTRING (-3.5052783 39.6984469, -3.5067016 39.6980639, -3.5067393 39.6980476, -3.5067633 39.6980196, -3.5068015 39.6978981, -3.5068747 39.6977903, -3.5071738 39.6974716, -3.5073349 39.6973381)",,
191196920,False,2,,residential,50,True,72.944,Calle Las Escuelas,,"LINESTRING (-3.504291 39.6988154, -3.504197 39.6981634)",,
310344242,False,2,,residential,50,True,55.818,Calle La Vega,,"LINESTRING (-3.504291 39.6988154, -3.504878 39.6985963)",,
191196920,False,2,,residential,50,False,86.065,Calle Las Escuelas,,"LINESTRING (-3.504291 39.6988154, -3.5043311 39.6989082, -3.5044218 39.6995808)",,
"[310344241, 310344242]",False,"['1', '2']",,residential,50,False,115.877,Calle La Vega,,"LINESTRING (-3.504291 39.6988154, -3.5040609 39.6989474, -3.5038392 39.6990536, -3.5031291 39.6991771, -3.5030528 39.6991904)",,
310344242,False,2,,residential,50,False,55.818,Calle La Vega,,"LINESTRING (-3.504878 39.6985963, -3.504291 39.6988154)",,
310344242,False,2,,residential,50,True,38.064,Calle La Vega,,"LINESTRING (-3.504878 39.6985963, -3.5052783 39.6984469)",,
191196874,False,2,,residential,50,False,106.168,Calle La Salitrera,,"LINESTRING (-3.504878 39.6985963, -3.5048874 39.6986752, -3.5049858 39.6995011, -3.5049913 39.6995471)",,
191196819,False,2,,residential,50,False,53.424,Calle Malecón,,"LINESTRING (-3.5001171 39.6986492, -3.5005037 39.6990265)",,
191196819,False,2,,residential,50,True,77.251,Calle Malecón,,"LINESTRING (-3.5001171 39.6986492, -3.5000036 39.6984525, -3.4999589 39.6982148, -3.4999528 39.6979755)",,
311253395,False,2,,residential,50,False,61.757999999999996,Calle El Romeral,,"LINESTRING (-3.5001171 39.6986492, -3.4995119 39.6988851, -3.499474 39.6989014)",,
191196864,False,1,,residential,50,False,86.927,Travesía Los Molinos,,"LINESTRING (-3.5015182 39.6988149, -3.5005891 39.6991313)",,
191196895,False,2,,residential,50,False,83.168,Calle El Molino,,"LINESTRING (-3.5015182 39.6988149, -3.501438 39.6984755, -3.5013286 39.6980814)",,
191196895,False,2,,residential,50,True,55.294999999999995,Calle El Molino,,"LINESTRING (-3.5015182 39.6988149, -3.5016478 39.6992395, -3.501666 39.699299)",,
191196821,False,2,,residential,50,False,45.912,Calle Madrid,,"LINESTRING (-3.499474 39.6989014, -3.4996517 39.699291)",,
191196821,False,2,,residential,50,True,65.58699999999999,Calle Madrid,,"LINESTRING (-3.499474 39.6989014, -3.4993963 39.6987241, -3.4993281 39.6983248)",,
311253395,False,2,,residential,50,False,37.635999999999996,Calle El Romeral,,"LINESTRING (-3.499474 39.6989014, -3.499408 39.6989245, -3.4992466 39.6989749, -3.4990564 39.6990011)",,
311253395,False,2,,residential,50,True,61.757999999999996,Calle El Romeral,,"LINESTRING (-3.499474 39.6989014, -3.4995119 39.6988851, -3.5001171 39.6986492)",,
191196917,False,2,,residential,50,False,46.848,Calle La Serna,,"LINESTRING (-3.5029096 39.6989095, -3.5027053 39.6990448, -3.5024674 39.6991555)",,
191196933,True,1,,residential,50,False,34.022999999999996,Calle Gracia,,"LINESTRING (-3.5029096 39.6989095, -3.5030164 39.6990496, -3.5030528 39.6991904)",,
"[309403770, 318260987, 318260989]",False,1,,residential,50,"[False, True]",44.191,"['Calle Gracia', 'Plaza Mayor']",,"LINESTRING (-3.5029096 39.6989095, -3.5029924 39.6986276, -3.5030032 39.6985697, -3.5030336 39.6985256)",,building_passage
191196819,False,2,,residential,50,False,13.754,Calle Malecón,,"LINESTRING (-3.5005037 39.6990265, -3.5005891 39.6991313)",,
191196819,False,2,,residential,50,True,53.424,Calle Malecón,,"LINESTRING (-3.5005037 39.6990265, -3.5001171 39.6986492)",,
191196863,False,1,,residential,50,True,78.602,Calle La Yesera,,"LINESTRING (-3.5005037 39.6990265, -3.5004546 39.6990417, -3.4996878 39.6992798, -3.4996517 39.699291)",,
191196819,False,2,,residential,50,True,13.754,Calle Malecón,,"LINESTRING (-3.5005891 39.6991313, -3.5005037 39.6990265)",,
191196864,False,1,,residential,50,True,86.927,Travesía Los Molinos,,"LINESTRING (-3.5005891 39.6991313, -3.5015182 39.6988149)",,
191196819,False,2,,residential,50,False,50.436,Calle Malecón,,"LINESTRING (-3.5005891 39.6991313, -3.5007436 39.6993315, -3.5008879 39.6995223)",,
191196881,False,2,,residential,50,False,74.157,Calle San Bartolomé,,"LINESTRING (-3.5024674 39.6991555, -3.5023849 39.6991145, -3.5022866 39.6991122, -3.5020523 39.6991544, -3.501666 39.699299)",,
191196908,True,1,,residential,50,False,125.13499999999999,Calle Prior,,"LINESTRING (-3.5024674 39.6991555, -3.5022908 39.6986671, -3.5021518 39.698058)",,
191196917,False,2,,residential,50,False,33.524,Calle La Serna,,"LINESTRING (-3.5024674 39.6991555, -3.5023858 39.6992454, -3.5022465 39.6994045)",,
191196917,False,2,,residential,50,True,46.848,Calle La Serna,,"LINESTRING (-3.5024674 39.6991555, -3.5027053 39.6990448, -3.5029096 39.6989095)",,
191196933,True,1,,residential,50,False,153.31699999999998,Calle Gracia,,"LINESTRING (-3.5030528 39.6991904, -3.5031515 39.6997123, -3.5032359 39.6999007, -3.503371 39.700107, -3.5035124 39.7003084, -3.503599 39.7004887)",,
"[310344241, 310344242]",False,"['1', '2']",,residential,50,True,115.877,Calle La Vega,,"LINESTRING (-3.5030528 39.6991904, -3.5031291 39.6991771, -3.5038392 39.6990536, -3.5040609 39.6989474, -3.504291 39.6988154)",,
191196821,False,2,,residential,50,True,45.912,Calle Madrid,,"LINESTRING (-3.4996517 39.699291, -3.499474 39.6989014)",,
191196821,False,2,,residential,50,False,61.68,Calle Madrid,,"LINESTRING (-3.4996517 39.699291, -3.4998365 39.6997445, -3.4998674 39.6998203)",,
191196863,False,1,,residential,50,False,78.602,Calle La Yesera,,"LINESTRING (-3.4996517 39.699291, -3.4996878 39.6992798, -3.5004546 39.6990417, -3.5005037 39.6990265)",,
191196881,False,2,,residential,50,False,71.049,Calle San Bartolomé,,"LINESTRING (-3.501666 39.699299, -3.5009689 39.699499, -3.5008879 39.6995223)",,
191196881,False,2,,residential,50,True,74.15700000000001,Calle San Bartolomé,,"LINESTRING (-3.501666 39.699299, -3.5020523 39.6991544, -3.5022866 39.6991122, -3.5023849 39.6991145, -3.5024674 39.6991555)",,
191196895,False,2,,residential,50,False,55.294999999999995,Calle El Molino,,"LINESTRING (-3.501666 39.699299, -3.5016478 39.6992395, -3.5015182 39.6988149)",,
191196903,False,1,,residential,50,True,142.791,Calle Domine,,"LINESTRING (-3.5022465 39.6994045, -3.5023114 39.6994553, -3.5024151 39.6996836, -3.5025127 39.7002122, -3.5026672 39.7006329)",,
191196917,False,2,,residential,50,False,90.237,Calle La Serna,,"LINESTRING (-3.5022465 39.6994045, -3.5019995 39.6995621, -3.5015245 39.6999925)",,
191196917,False,2,,residential,50,True,33.524,Calle La Serna,,"LINESTRING (-3.5022465 39.6994045, -3.5023858 39.6992454, -3.5024674 39.6991555)",,
191196819,False,2,,residential,50,False,16.679,Calle Malecón,,"LINESTRING (-3.5008879 39.6995223, -3.5009455 39.6996656)",,
191196819,False,2,,residential,50,True,50.436,Calle Malecón,,"LINESTRING (-3.5008879 39.6995223, -3.5007436 39.6993315, -3.5005891 39.6991313)",,
191196881,False,2,,residential,50,False,55.635000000000005,Calle San Bartolomé,,"LINESTRING (-3.5008879 39.6995223, -3.5008135 39.699544, -3.5002799 39.6996998)",,
191196881,False,2,,residential,50,True,71.049,Calle San Bartolomé,,"LINESTRING (-3.5008879 39.6995223, -3.5009689 39.699499, -3.501666 39.699299)",,
191196877,False,2,,residential,50,True,27.088,Calle La Celadilla,,"LINESTRING (-3.505307 39.6995285, -3.5049913 39.6995471)",,
191196877,False,2,,residential,50,False,27.088,Calle La Celadilla,,"LINESTRING (-3.5049913 39.6995471, -3.505307 39.6995285)",,
191196877,False,2,,residential,50,True,48.867,Calle La Celadilla,,"LINESTRING (-3.5049913 39.6995471, -3.5044218 39.6995808)",,
191196874,False,2,,residential,50,False,117.549,Calle La Salitrera,,"LINESTRING (-3.5049913 39.6995471, -3.5049972 39.6996002, -3.5051084 39.7006004)",,
191196874,False,2,,residential,50,True,106.168,Calle La Salitrera,,"LINESTRING (-3.5049913 39.6995471, -3.5049858 39.6995011, -3.5048874 39.6986752, -3.504878 39.6985963)",,
191196877,False,2,,residential,50,False,48.867,Calle La Celadilla,,"LINESTRING (-3.5044218 39.6995808, -3.5049913 39.6995471)",,
191196920,False,2,,residential,50,False,116.732,Calle Las Escuelas,,"LINESTRING (-3.5044218 39.6995808, -3.5045362 39.7006269)",,
191196904,False,2,,residential,50,False,138.90599999999998,Travesía Escuelas,,"LINESTRING (-3.5044218 39.6995808, -3.5043739 39.6996109, -3.5038637 39.7005274, -3.5037701 39.7006056, -3.5036644 39.7006608)",,
191196920,False,2,,residential,50,True,86.065,Calle Las Escuelas,,"LINESTRING (-3.5044218 39.6995808, -3.5043311 39.6989082, -3.504291 39.6988154)",,
191196818,False,2,,residential,50,True,61.442,Calle Empedrada,,"LINESTRING (-3.5009455 39.6996656, -3.5015245 39.6999925)",,
