osmid,oneway,name,highway,reversed,length,geometry,junction,lanes,maxspeed,ref,bridge
27366308,True,Calle Ezkaba,residential,False,119.255,"LINESTRING (-1.6107437 42.8318841, -1.6109022 42.8318154, -1.612009 42.8316313, -1.612149 42.8316085)",,,,,
857750356,True,,residential,False,10.815,"LINESTRING (-1.6107437 42.8318841, -1.6107218 42.8318731, -1.6106964 42.8318675, -1.6106699 42.8318679, -1.6106448 42.8318742, -1.6106235 42.8318858)",roundabout,,,,
27366305,True,,residential,False,5.305,"LINESTRING (-1.6106235 42.8318858, -1.6106104 42.8318985, -1.6106021 42.8319131, -1.610599 42.8319289)",roundabout,,,,
26278973,False,Polígono Areta,residential,True,13.358,"LINESTRING (-1.6015933 42.8297935, -1.6014295 42.8297924)",,,,,
"[26278976, 26278977, 26278973, 26278975]",False,Polígono Areta,residential,False,156.964,"LINESTRING (-1.6015933 42.8297935, -1.6018411 42.8298307, -1.6019419 42.8298458, -1.602141 42.8298741, -1.6023149 42.8298987, -1.6025894 42.8299377, -1.6026588 42.829947, -1.6027535 42.8299597, -1.6032282 42.8300234, -1.6034824 42.8300637)",,,,,yes
27364755,True,Calle Las Eras,residential,False,39.972,"LINESTRING (-1.6101877 42.8317333, -1.610231 42.831754, -1.6104439 42.8318561, -1.6104962 42.8318648, -1.6106235 42.8318858)",,,,,
171572791,False,Calle Fermin Tirapu,tertiary,True,91.974,"LINESTRING (-1.6103607 42.8311368, -1.6114793 42.8312427)",,,,NA-4200,
28873862,True,Calle Nuestra Señora del Rosario,residential,False,67.946,"LINESTRING (-1.6103607 42.8311368, -1.6103391 42.8312221, -1.6102342 42.8316408, -1.6101877 42.8317333)",,,,,
171572791,False,Calle Fermin Tirapu,tertiary,False,87.842,"LINESTRING (-1.6103607 42.8311368, -1.6102743 42.8311279, -1.6094593 42.8310595, -1.6092899 42.8310529)",,,,NA-4200,
23611257,True,Avenida Serapio Huici,residential,False,160.194,"LINESTRING (-1.6119964 42.8286841, -1.6115 42.8290336, -1.6106981 42.8295856, -1.610608 42.8296287, -1.6105426 42.8296446)",,,,,
28873872,True,Travesía Serapio Huici,residential,False,126.81700000000001,"LINESTRING (-1.6119964 42.8286841, -1.6119533 42.8286531, -1.6109476 42.8279022, -1.6109068 42.8278704)",,,,,
163401780,True,Calle Ricardo Bel,residential,False,70.664,"LINESTRING (-1.6100014 42.8322016, -1.6091773 42.8323981)",,,,,
31435516,True,Calle Agustin García,residential,False,102.941,"LINESTRING (-1.6100014 42.8322016, -1.6100292 42.8322731, -1.6103906 42.8330248, -1.6104174 42.8330755)",,,,,
163401780,True,Calle Ricardo Bel,residential,False,58.789,"LINESTRING (-1.6091773 42.8323981, -1.6090724 42.8324421, -1.6086124 42.8326351, -1.6085515 42.8326606)",,,,,
38074508,True,Urbanización Martiket,residential,False,151.494,"LINESTRING (-1.6030449 42.8334893, -1.6030595 42.8335642, -1.6030883 42.834124, -1.6030691 42.834198, -1.6029779 42.8342262, -1.6021953 42.8341522)",,,,,
479905588,True,Urbanización Martiket,residential,False,163.99400000000003,"LINESTRING (-1.6030449 42.8334893, -1.6032314 42.8334911, -1.6033389 42.8334782, -1.6034253 42.8334438, -1.6034709 42.8334135, -1.6035094 42.8333536, -1.6035154 42.8332814, -1.6034682 42.8330853, -1.6033102 42.8324295, -1.6032752 42.8322946)",,,,,
38074507,False,Urbanización Martiket,residential,False,49.119,"LINESTRING (-1.6021953 42.8341522, -1.6023165 42.8337195)",,,,,
38074508,True,Urbanización Martiket,residential,False,72.9,"LINESTRING (-1.6021953 42.8341522, -1.6013322 42.8339813)",,,,,
38074506,False,Urbanización Martiket,residential,False,82.1,"LINESTRING (-1.6013322 42.8339813, -1.601734 42.8333043)",,,,,
479904813,False,Urbanización Martiket,residential,False,18.221,"LINESTRING (-1.6013322 42.8339813, -1.6011198 42.8339304)",,,,,
38074506,False,Urbanización Martiket,residential,True,82.1,"LINESTRING (-1.601734 42.8333043, -1.6013322 42.8339813)",,,,,
479904815,True,Urbanización Martiket,residential,False,25.932,"LINESTRING (-1.601734 42.8333043, -1.6015903 42.8332544, -1.6015231 42.8332086, -1.6014911 42.8331652)",,,,,
479905588,True,Urbanización Martiket,residential,False,109.045,"LINESTRING (-1.601734 42.8333043, -1.6023967 42.8334251, -1.602445 42.8334339, -1.6030449 42.8334893)",,,,,
38074507,False,Urbanización Martiket,residential,True,49.119,"LINESTRING (-1.6023165 42.8337195, -1.6021953 42.8341522)",,,,,
479905588,True,Urbanización Martiket,residential,False,117.89099999999999,"LINESTRING (-1.6032752 42.8322946, -1.6032038 42.8320005, -1.6031325 42.8318432, -1.6030278 42.831661, -1.6029441 42.8315192, -1.6028293 42.8313687, -1.6027796 42.8313077)",,,,,
38074509,False,Urbanización Martiket,residential,False,48.408,"LINESTRING (-1.6042126 42.8304096, -1.60461 42.8300862)",,,,,
38074510,True,Urbanización Martiket,residential,False,306.756,"LINESTRING (-1.6042126 42.8304096, -1.604834 42.8307919, -1.6049385 42.8309251, -1.604963 42.8309729, -1.6049809 42.8310078, -1.6050041 42.8311179, -1.6049184 42.8313294, -1.6048881 42.8313726, -1.6048398 42.8314414, -1.6047208 42.8315539, -1.6037957 42.8321549, -1.6036798 42.8322162, -1.6035884 42.8322539, -1.6034665 42.832274, -1.6032752 42.8322946)",,,,,
38074509,False,Urbanización Martiket,residential,True,48.408,"LINESTRING (-1.60461 42.8300862, -1.6042126 42.8304096)",,,,,
38166045,True,Avenida de Pamplona,residential,False,107.94600000000001,"LINESTRING (-1.6113992 42.8343632, -1.6104128 42.8347926, -1.6102402 42.8348204)",,,,,
38166046,True,Calle Agustin Garcia,residential,False,50.665,"LINESTRING (-1.6113992 42.8343632, -1.6113607 42.8343138, -1.6111334 42.8340195, -1.6110926 42.8339669)",,,,,
367280358,True,Calle Karrobide,residential,False,107.789,"LINESTRING (-1.6110926 42.8339669, -1.6110091 42.8340009, -1.6105068 42.8342111, -1.6100123 42.834419, -1.609944 42.8344467)",,,,,
857750353,True,,secondary,False,14.356,"LINESTRING (-1.6127537 42.833995, -1.6127431 42.8339527, -1.6127153 42.8339148, -1.6126729 42.833885)",roundabout,,,,
27364761,True,Calle Andrezar,residential,False,108.269,"LINESTRING (-1.6104885 42.8296465, -1.6103745 42.8295941, -1.6096441 42.8290345, -1.6095801 42.8289458)",,,,,
857750359,True,,residential,False,15.48,"LINESTRING (-1.6104885 42.8296465, -1.6104441 42.8296587, -1.6104063 42.8296798, -1.6103784 42.829708, -1.6103627 42.8297408)",roundabout,,,,
857750359,True,,residential,False,3.641,"LINESTRING (-1.6103627 42.8297408, -1.6103603 42.8297735)",roundabout,,,,
857750363,True,,residential,False,4.398,"LINESTRING (-1.6129217 42.8280344, -1.6128688 42.8280267)",roundabout,,,,
27366305,True,,residential,False,11.744,"LINESTRING (-1.610599 42.8319289, -1.6106034 42.8319498, -1.610617 42.8319684, -1.6106382 42.8319827, -1.6106647 42.831991, -1.6106934 42.8319924)",roundabout,,,,
163401780,True,Calle Ricardo Bel,residential,False,60.565,"LINESTRING (-1.610599 42.8319289, -1.6105027 42.8319682, -1.6104923 42.8319793, -1.6104379 42.8320655, -1.6104014 42.8321006, -1.6103579 42.8321202, -1.6100014 42.8322016)",,,,,
857750354,True,,secondary,False,5.32,"LINESTRING (-1.6126043 42.8341336, -1.6126648 42.8341157)",roundabout,,,,
27364773,True,,residential,False,18.677,"LINESTRING (-1.6101991 42.8348188, -1.6101125 42.8346633)",,,,,
857750351,True,,tertiary,False,13.725999999999999,"LINESTRING (-1.6101991 42.8348188, -1.6101418 42.8348278, -1.6100932 42.8348479, -1.6100558 42.8348764)",roundabout,,,NA-2517,
189029932,True,,secondary,False,13.817999999999998,"LINESTRING (-1.612621 42.8338665, -1.6125877 42.8338613, -1.6125536 42.8338606, -1.6125039 42.8338679, -1.6124587 42.8338846)",roundabout,,,,
163401826,True,Calle Fermin Tirapu,tertiary,False,16.942,"LINESTRING (-1.6121791 42.8312509, -1.6120618 42.8312901, -1.6119851 42.8313035)",,,,NA-4200,
1234761222,True,,tertiary,False,14.307,"LINESTRING (-1.6121791 42.8312509, -1.6121427 42.8313094, -1.6121322 42.8313733)",roundabout,,,NA-4200,
42943977,True,Calle Fermin Tirapu,tertiary,False,14.287,"LINESTRING (-1.6119851 42.8313035, -1.6121322 42.8313733)",,,,NA-4200,
171572791,False,Calle Fermin Tirapu,tertiary,False,41.801,"LINESTRING (-1.6119851 42.8313035, -1.6119532 42.8313011, -1.6114793 42.8312427)",,,,NA-4200,
171572800,True,Calle Ezkaba,residential,False,17.892,"LINESTRING (-1.6121548 42.8314481, -1.6121603 42.8315234, -1.612149 42.8316085)",,,,,
892781690,True,,tertiary,False,15.08,"LINESTRING (-1.6121548 42.8314481, -1.6122043 42.8315054, -1.6122761 42.8315481)",roundabout,,,NA-4200,
23218372,True,,tertiary,False,8.870000000000001,"LINESTRING (-1.6125972 42.8315291, -1.6126361 42.8315012, -1.612667 42.8314684)",roundabout,,,NA-4200,
31452623,True,Calle Errondoa,residential,False,81.265,"LINESTRING (-1.60645 42.8276228, -1.6062132 42.8283327)",,,,,
25892365,True,,tertiary,False,10.652000000000001,"LINESTRING (-1.6066228 42.8298455, -1.606642 42.8297997, -1.6066382 42.8297519)",roundabout,,,NA-4200,
27364786,True,Calle Ezkaba,residential,False,66.24900000000001,"LINESTRING (-1.6130059 42.8320124, -1.6129229 42.8319742, -1.6128927 42.8319602, -1.6127755 42.8318804, -1.6126119 42.8316434, -1.6125972 42.8315291)",,,,,
171572798,True,Calle Ezkaba,residential,False,16.238,"LINESTRING (-1.6128626 42.8321138, -1.612945 42.8320555, -1.6130059 42.8320124)",,,,,
27364841,True,Calle Esteban Armendariz,residential,False,3.542,"LINESTRING (-1.6078607 42.8336298, -1.607885 42.8336562)",,,,,
27364841,True,Calle Esteban Armendariz,residential,False,4.672,"LINESTRING (-1.6081215 42.8339127, -1.6081536 42.8339475)",,,,,
171572796,True,Travesía Tercera Calle Esteban Armendáriz,residential,False,99.12700000000001,"LINESTRING (-1.6081215 42.8339127, -1.608201 42.8338719, -1.6090271 42.8334452, -1.6091155 42.8333995)",,,,,
27364769,False,Colonia San Francisco Javier,residential,False,15.408,"LINESTRING (-1.6090785 42.8347867, -1.6090409 42.8349225)",,,,,
27364769,False,Colonia San Francisco Javier,residential,True,9.327,"LINESTRING (-1.6090785 42.8347867, -1.6090968 42.8347039)",,,,,
31435523,False,Calle Karrobide,residential,True,80.404,"LINESTRING (-1.6090785 42.8347867, -1.6091508 42.8347779, -1.6098539 42.8344843, -1.609944 42.8344467)",,,,,
171572803,False,Colonia San Francisco Javier,residential,True,48.709,"LINESTRING (-1.6084496 42.8348603, -1.6090409 42.8349225)",,,,,
27364769,False,Colonia San Francisco Javier,residential,True,15.408,"LINESTRING (-1.6090409 42.8349225, -1.6090785 42.8347867)",,,,,
171572803,False,Colonia San Francisco Javier,residential,False,48.709,"LINESTRING (-1.6090409 42.8349225, -1.6084496 42.8348603)",,,,,
171572799,True,Colonia San Francisco Javier,residential,False,23.358,"LINESTRING (-1.6089999 42.8351304, -1.6090409 42.8349225)",,,,,
"[112986764, 362757414]",False,Carretera Arre - Oricáin / Arre - Orikain errepidea,tertiary,True,58.18599999999999,"LINESTRING (-1.6089999 42.8351304, -1.6091227 42.8351218, -1.609485 42.8350926, -1.6097073 42.8350638)",,2,,NA-2517,
43481051,True,Avenida Serapio Huici,residential,False,79.17099999999999,"LINESTRING (-1.6097306 42.830329, -1.6103013 42.8299244, -1.6103546 42.8298859, -1.6104094 42.8298741, -1.6104545 42.8298723)",,,,,
"[479904818, 42943964]",False,NA-4200,tertiary,False,210.948,"LINESTRING (-1.6027796 42.8313077, -1.6026422 42.8314656, -1.6026074 42.8315086, -1.6020148 42.8322413, -1.6018304 42.8324692, -1.6014559 42.8329375)",,,,NA-4200,
"[25892363, 42943964]",False,,tertiary,"[False, True]",127.649,"LINESTRING (-1.6027796 42.8313077, -1.6034817 42.8304428, -1.6034996 42.8304208, -1.6035356 42.8303764, -1.6035834 42.8303227)",,,,NA-4200,
346801885,False,Plaza Sancho VI el Sabio,residential,True,39.262,"LINESTRING (-1.6116905 42.8321458, -1.6114165 42.8323512, -1.6113527 42.8323974)",,,,,
27364793,False,Calle Las Eras,residential,False,60.644,"LINESTRING (-1.6113527 42.8323974, -1.6111676 42.8322264, -1.6108048 42.8320362)",,,,,
27364793,False,Calle Las Eras,residential,True,11.971,"LINESTRING (-1.6113527 42.8323974, -1.6114057 42.8324464, -1.611445 42.8324811)",,,,,
346801885,False,Plaza Sancho VI el Sabio,residential,False,39.262,"LINESTRING (-1.6113527 42.8323974, -1.6114165 42.8323512, -1.6116905 42.8321458)",,,,,
444978162,True,Calle Las Eras,residential,False,8.399,"LINESTRING (-1.6108048 42.8320362, -1.6107448 42.8319748)",,,,,
27364793,False,Calle Las Eras,residential,True,60.644,"LINESTRING (-1.6108048 42.8320362, -1.6111676 42.8322264, -1.6113527 42.8323974)",,,,,
367285010,True,Calle Fermin Tirapu,tertiary,False,18.746,"LINESTRING (-1.6129073 42.8314044, -1.6127487 42.8313634, -1.6127002 42.8313354)",,,,NA-4200,
857750359,True,,residential,False,13.773,"LINESTRING (-1.6103603 42.8297735, -1.6103701 42.8298055, -1.6104545 42.8298723)",roundabout,,,,
1150578938,True,,residential,False,92.921,"LINESTRING (-1.6103603 42.8297735, -1.6103224 42.8298479, -1.610272 42.8298825, -1.6096089 42.8303376, -1.6095959 42.830376)",,,,,
444328937,True,Calle Pedro de Atarrabia,residential,False,13.866,"LINESTRING (-1.6064591 42.8299189, -1.6065145 42.8300368)",,,,,
857750349,True,,tertiary,False,4.512,"LINESTRING (-1.6064591 42.8299189, -1.6065138 42.8299128)",roundabout,,,NA-4200,
444328935,True,Calle Las Eras,residential,False,10.307,"LINESTRING (-1.6106934 42.8319924, -1.6108048 42.8320362)",,,,,
857750358,True,,residential,False,4.692,"LINESTRING (-1.6106934 42.8319924, -1.6107211 42.8319868, -1.6107448 42.8319748)",roundabout,,,,
43481051,True,Avenida Serapio Huici,residential,False,13.214,"LINESTRING (-1.6095959 42.830376, -1.6096528 42.8303805, -1.6097306 42.830329)",,,,,
1242040711,False,Avenida Serapio Huici,residential,True,89.00999999999999,"LINESTRING (-1.6095959 42.830376, -1.6094728 42.8304684, -1.6091798 42.8306714, -1.6089468 42.830833, -1.6088091 42.8309307)",,,30,,
27364753,True,Calle Donapea,residential,False,77.998,"LINESTRING (-1.6070603 42.8286584, -1.606961 42.8286202, -1.6062668 42.8283533, -1.6062132 42.8283327)",,,,,
31452620,False,Calle Ulzama,residential,False,125.36500000000001,"LINESTRING (-1.6070603 42.8286584, -1.6069953 42.8287475, -1.6068626 42.8289296, -1.6064576 42.8294814, -1.6063796 42.8295877, -1.6063825 42.8296602)",,,,,
31452620,False,Calle Ulzama,residential,True,79.792,"LINESTRING (-1.6070603 42.8286584, -1.6072632 42.8283765, -1.6072846 42.8283468, -1.6074428 42.8281271, -1.6074649 42.8280965, -1.6075233 42.8280264)",,,,,
"[25892363, 42943964]",False,,tertiary,"[False, True]",127.649,"LINESTRING (-1.6035834 42.8303227, -1.6035356 42.8303764, -1.6034996 42.8304208, -1.6034817 42.8304428, -1.6027796 42.8313077)",,,,NA-4200,
683329086,False,,tertiary,False,10.685,"LINESTRING (-1.6035834 42.8303227, -1.6036057 42.8302976, -1.6036655 42.8302481)",,,,NA-4200,
26278978,False,Polígono Areta,residential,False,7.341,"LINESTRING (-1.6035434 42.8300811, -1.6036253 42.8301085)",,,,,
26278978,False,Polígono Areta,residential,True,5.337,"LINESTRING (-1.6035434 42.8300811, -1.6034824 42.8300637)",,,,,
378892329,True,Polígono Areta,residential,False,27.836000000000002,"LINESTRING (-1.6035434 42.8300811, -1.6035753 42.8301155, -1.603584 42.8301483, -1.6035939 42.8301857, -1.6035881 42.8302662, -1.6035834 42.8303227)",,,,,
446490424,True,Avenida María-Azkarate,residential,False,22.399,"LINESTRING (-1.6126682 42.8278873, -1.6127513 42.8280793)",,,,,
382506268,True,Polígono Areta,residential,False,15.865,"LINESTRING (-1.6036655 42.8302481, -1.6036253 42.8301085)",,,,,
683329086,False,,tertiary,False,13.355,"LINESTRING (-1.6036655 42.8302481, -1.6037499 42.8301782, -1.6037741 42.8301582)",,,,NA-4200,
683329086,False,,tertiary,True,10.685,"LINESTRING (-1.6036655 42.8302481, -1.6036057 42.8302976, -1.6035834 42.8303227)",,,,NA-4200,
26278978,False,Polígono Areta,residential,False,13.333,"LINESTRING (-1.6036253 42.8301085, -1.6037741 42.8301582)",,,,,
26278978,False,Polígono Areta,residential,True,7.341,"LINESTRING (-1.6036253 42.8301085, -1.6035434 42.8300811)",,,,,
382506269,True,Polígono Areta,residential,False,17.999,"LINESTRING (-1.6036253 42.8301085, -1.603846 42.8301061)",,,,,
683329086,False,,tertiary,False,12.167,"LINESTRING (-1.603846 42.8301061, -1.603952 42.8300291)",,,,NA-4200,
683329086,False,,tertiary,True,8.243,"LINESTRING (-1.603846 42.8301061, -1.6037741 42.8301582)",,,,NA-4200,
444328940,True,Calle San Andrés,tertiary,False,14.15,"LINESTRING (-1.6066891 42.8299631, -1.6066228 42.8298455)",,,,NA-4200,
25892366,False,Calle San Andrés,tertiary,False,203.985,"LINESTRING (-1.6066891 42.8299631, -1.6067594 42.8299864, -1.6068583 42.8300192, -1.6086309 42.8308741, -1.6088091 42.8309307)",,,,NA-4200,
"[1208836624, 1208836623, 27364831]",False,Calle Pedro de Atarrabia,residential,False,437.451,"LINESTRING (-1.6065145 42.8300368, -1.6064487 42.8303371, -1.6064022 42.8308522, -1.6062436 42.8314144, -1.6062071 42.8315686, -1.606153 42.8317974, -1.6061424 42.8318423, -1.6061342 42.8318769, -1.6061008 42.8319868, -1.6060276 42.8322274, -1.6058278 42.8328782, -1.6057092 42.8330683, -1.6055863 42.8332087, -1.6051017 42.8337212, -1.6050673 42.8337578)",,,,,
444328938,True,Calle Pedro de Atarrabia,residential,False,17.055,"LINESTRING (-1.6065145 42.8300368, -1.6065766 42.829987, -1.6066891 42.8299631)",,,,,
463020707,True,Avenida de Pamplona,secondary,False,194.89500000000004,"LINESTRING (-1.6103987 42.8349711, -1.6105046 42.8349181, -1.6110902 42.8346774, -1.6115746 42.8344783, -1.6123706 42.8341215, -1.6124729 42.8341187)",,1,30,,
857750352,True,,tertiary,False,15.559000000000001,"LINESTRING (-1.6103987 42.8349711, -1.6103925 42.8349201, -1.610373 42.8348867, -1.6103256 42.8348475)",roundabout,,,NA-2517,
189029933,True,,tertiary,False,1.791,"LINESTRING (-1.6103597 42.8350432, -1.6103721 42.8350299)",roundabout,,,NA-2517,
362757413,True,,tertiary_link,False,32.675,"LINESTRING (-1.6100368 42.8349004, -1.6099805 42.8349457, -1.6097073 42.8350638)",,,,NA-2517,
857750350,True,,tertiary,False,17.362000000000002,"LINESTRING (-1.6100368 42.8349004, -1.610022 42.8349373, -1.6100216 42.8349758, -1.6100358 42.8350135, -1.6100647 42.8350475)",roundabout,,,NA-2517,
189029933,True,,tertiary,False,27.423999999999996,"LINESTRING (-1.6100647 42.8350475, -1.6101004 42.8350715, -1.6101455 42.8350887, -1.6102309 42.8350961, -1.6102962 42.8350817, -1.610331 42.8350649, -1.6103597 42.8350432)",roundabout,,,NA-2517,
27366316,True,Polígono Industrial Landazabal Calle A,residential,False,111.074,"LINESTRING (-1.6103721 42.8350299, -1.6104482 42.8350427, -1.6105199 42.8350481, -1.6105867 42.8350314, -1.6110054 42.8348436, -1.6115634 42.8345982)",,,,,
189029933,True,,tertiary,False,6.932,"LINESTRING (-1.6103721 42.8350299, -1.6103878 42.8350061, -1.6103987 42.8349711)",roundabout,,,NA-2517,
479904813,False,Urbanización Martiket,residential,True,18.221,"LINESTRING (-1.6011198 42.8339304, -1.6013322 42.8339813)",,,,,
"[479905588, 479904814]",True,Urbanización Martiket,residential,False,27.191000000000003,"LINESTRING (-1.6014029 42.8332822, -1.6015471 42.8332825, -1.601734 42.8333043)",,,,,
479904816,True,NA-4200,tertiary,False,15.996000000000002,"LINESTRING (-1.6014029 42.8332822, -1.6014446 42.8332632, -1.6014752 42.8332351, -1.6014913 42.8332011, -1.6014911 42.8331652)",roundabout,,,,
479904819,True,NA-4200,tertiary,False,21.941,"LINESTRING (-1.6014746 42.8331313, -1.6014415 42.8330326, -1.6014428 42.8330238, -1.6014559 42.8329375)",,,,,
857859106,True,NA-4200,tertiary,False,16.752000000000002,"LINESTRING (-1.6014746 42.8331313, -1.6014496 42.8331074, -1.6014165 42.8330896, -1.6013778 42.8330793, -1.6013368 42.8330774, -1.6012967 42.8330839)",roundabout,,,,
857750348,True,NA-4200,tertiary,False,14.319999999999999,"LINESTRING (-1.6012967 42.8330839, -1.6012585 42.8330997, -1.6012284 42.8331232, -1.6012092 42.8331522, -1.6012028 42.833184)",roundabout,,,,
857859107,True,NA-4200,tertiary,False,12.863,"LINESTRING (-1.6012028 42.833184, -1.6012083 42.8332127, -1.6012242 42.8332392, -1.6012491 42.8332615, -1.6012813 42.8332782)",roundabout,,,,
479904816,True,NA-4200,tertiary,False,10.206,"LINESTRING (-1.6012813 42.8332782, -1.6013208 42.8332882, -1.6013624 42.8332896, -1.6014029 42.8332822)",roundabout,,,,
"[479904818, 42943964]",False,NA-4200,tertiary,True,210.948,"LINESTRING (-1.6014559 42.8329375, -1.6018304 42.8324692, -1.6020148 42.8322413, -1.6026074 42.8315086, -1.6026422 42.8314656, -1.6027796 42.8313077)",,,,NA-4200,
487129584,True,NA-4200,tertiary,False,20.822,"LINESTRING (-1.6014559 42.8329375, -1.6013904 42.8329977, -1.6012967 42.8330839)",,,,,
479904816,True,NA-4200,tertiary,False,4.002,"LINESTRING (-1.6014911 42.8331652, -1.6014746 42.8331313)",roundabout,,,,
27364756,True,Calle Bidaburua,residential,False,136.16799999999998,"LINESTRING (-1.6118423 42.8306887, -1.6114919 42.8304661, -1.6113187 42.8303304, -1.6107529 42.829887, -1.6106667 42.8298209)",,,,,
554750987,False,entrada para parquing,residential,False,118.81200000000001,"LINESTRING (-1.6118423 42.8306887, -1.612035 42.8305146, -1.6116193 42.8302137, -1.6120229 42.8299215)",,,,,
554750987,False,entrada para parquing,residential,False,96.80699999999999,"LINESTRING (-1.6120229 42.8299215, -1.6121249 42.8299806, -1.6123421 42.8298232, -1.6121571 42.8296757, -1.6119559 42.8298419, -1.611921 42.8298694, -1.6120229 42.8299215)",,,,,
554750987,False,entrada para parquing,residential,True,96.807,"LINESTRING (-1.6120229 42.8299215, -1.611921 42.8298694, -1.6119559 42.8298419, -1.6121571 42.8296757, -1.6123421 42.8298232, -1.6121249 42.8299806, -1.6120229 42.8299215)",,,,,
554750987,False,entrada para parquing,residential,True,118.812,"LINESTRING (-1.6120229 42.8299215, -1.6116193 42.8302137, -1.612035 42.8305146, -1.6118423 42.8306887)",,,,,
1150578933,False,Calle Las Eras,residential,True,17.419,"LINESTRING (-1.609269 42.8312088, -1.6092899 42.8310529)",,,,,
"[27364755, 1150578935]",True,Calle Las Eras,residential,False,94.953,"LINESTRING (-1.609269 42.8312088, -1.6093168 42.8312397, -1.6101239 42.8316986, -1.6101877 42.8317333)",,,,,
25203839,False,Calle Fermin Tirapu,tertiary,True,16.395,"LINESTRING (-1.6090889 42.8310496, -1.6092899 42.8310529)",,,,NA-4200,
1150578934,True,,residential,False,23.001,"LINESTRING (-1.6090889 42.8310496, -1.609269 42.8312088)",,,,,
25203839,False,Calle Fermin Tirapu,tertiary,False,26.374000000000002,"LINESTRING (-1.6090889 42.8310496, -1.6089276 42.8309788, -1.6088091 42.8309307)",,,,NA-4200,
