osmid,ref,highway,maxspeed,oneway,reversed,length,lanes,name,geometry,bridge,junction
311179011,790,secondary,50,False,True,84.272,2,3 Maja,"LINESTRING (19.6618457 50.470234, 19.6616936 50.4702354, 19.6616702 50.4702356, 19.6614609 50.4702168, 19.6612853 50.4701998, 19.6608112 50.470138, 19.6606718 50.4701199)",,
58441746,,residential,,False,True,267.068,,Klasztorna,"LINESTRING (19.65213 50.4704491, 19.6521411 50.4704659, 19.6522204 50.4705857, 19.6522508 50.4705997, 19.6522865 50.4706034, 19.6529007 50.4706512, 19.6533808 50.4706257, 19.6535346 50.4706273, 19.655747 50.470649)",,
311300586,790,secondary,50,False,False,239.22,2,Zawierciańska,"LINESTRING (19.65213 50.4704491, 19.6527139 50.4702748, 19.653887 50.4700077, 19.6552892 50.4696884)",,
35715023,,residential,,False,True,129.302,,Różana,"LINESTRING (19.6561485 50.4693718, 19.6563203 50.46899, 19.6561783 50.4687284, 19.6558418 50.4682889)",,
"[35713712, 311300586]",790,secondary,50,False,False,51.132,2,Zawierciańska,"LINESTRING (19.6561485 50.4693718, 19.65641 50.46938, 19.6567686 50.4694627, 19.6568474 50.469468)",,
311300586,790,secondary,50,False,True,70.97,2,Zawierciańska,"LINESTRING (19.6561485 50.4693718, 19.6559585 50.4694054, 19.65561 50.4695309, 19.6552892 50.4696884)",,
275829569,,residential,,False,True,101.518,,Klasztorna,"LINESTRING (19.6552892 50.4696884, 19.6552729 50.4702201, 19.6552656 50.4704592, 19.6552762 50.4704806, 19.6552958 50.4705013, 19.6553295 50.4705184, 19.6554316 50.4705384)",,
311300586,790,secondary,50,False,False,70.97,2,Zawierciańska,"LINESTRING (19.6552892 50.4696884, 19.65561 50.4695309, 19.6559585 50.4694054, 19.6561485 50.4693718)",,
311300586,790,secondary,50,False,True,239.22000000000003,2,Zawierciańska,"LINESTRING (19.6552892 50.4696884, 19.653887 50.4700077, 19.6527139 50.4702748, 19.65213 50.4704491)",,
58441711,,residential,,False,False,76.163,,Zuzanny Czaplicowej,"LINESTRING (19.6599405 50.4692486, 19.6593746 50.4698312)",,
982772842,794,secondary,50,False,False,83.653,2,Żarnowiecka,"LINESTRING (19.6599405 50.4692486, 19.6590039 50.4687897)",,
982772842,794,secondary,50,False,True,180.761,2,Żarnowiecka,"LINESTRING (19.6599405 50.4692486, 19.6607554 50.4696101, 19.6618827 50.470105, 19.6620197 50.47019)",,
35714353,,residential,,False,True,49.774,,Reformacka,"LINESTRING (19.657268 50.4698835, 19.6570056 50.4694682)",,
35714353,,residential,,False,False,61.068000000000005,,Reformacka,"LINESTRING (19.657268 50.4698835, 19.6571982 50.4700734, 19.6570685 50.4702537, 19.6570303 50.4703285, 19.656999 50.4704031)",,
58441632,,residential,,False,False,87.218,,Reformacka,"LINESTRING (19.657268 50.4698835, 19.6574202 50.4699425, 19.6575583 50.4700545, 19.6575827 50.4701579, 19.6577316 50.4702492, 19.6578994 50.4703095, 19.65807 50.47044)",,
"[58441737, 1011902582]",,residential,,False,True,86.813,,Ogrodowa,"LINESTRING (19.6572201 50.4656993, 19.6571678 50.4657737, 19.657035 50.4659425, 19.6568453 50.4661917, 19.6565863 50.4663571)",yes,
58441742,,residential,,False,True,138.141,,,"LINESTRING (19.65584 50.4717659, 19.6559406 50.4709364, 19.6564656 50.4706982)",,
58441711,,residential,,False,True,76.163,,Zuzanny Czaplicowej,"LINESTRING (19.6593746 50.4698312, 19.6599405 50.4692486)",,
311179011,790,secondary,50,False,True,49.839,2,3 Maja,"LINESTRING (19.6593746 50.4698312, 19.6587487 50.4696258)",,
311179011,790,secondary,50,False,False,97.33,2,3 Maja,"LINESTRING (19.6593746 50.4698312, 19.6596701 50.4699098, 19.6598638 50.4699473, 19.6599488 50.4699624, 19.6600527 50.4699834, 19.6603762 50.4700525, 19.6604895 50.4700796, 19.6605887 50.4701021, 19.6606718 50.4701199)",,
58441686,,residential,,False,False,14.521,,Klasztorna,"LINESTRING (19.656999 50.4704031, 19.6570242 50.4705327)",,
35714353,,residential,,False,True,61.068000000000005,,Reformacka,"LINESTRING (19.656999 50.4704031, 19.6570303 50.4703285, 19.6570685 50.4702537, 19.6571982 50.4700734, 19.657268 50.4698835)",,
58441686,,residential,,False,True,113.019,,Klasztorna,"LINESTRING (19.656999 50.4704031, 19.6558334 50.4704413, 19.6554316 50.4705384)",,
23649000,794,secondary,50,False,True,35.177,2,Krakowska,"LINESTRING (19.6565863 50.4663571, 19.6568737 50.4666152)",,
23649000,794,secondary,50,False,False,196.346,2,Krakowska,"LINESTRING (19.6565863 50.4663571, 19.6554592 50.4653133, 19.6552328 50.4651036, 19.655015 50.4649019)",,
"[58441737, 1011902582]",,residential,,False,False,86.813,,Ogrodowa,"LINESTRING (19.6565863 50.4663571, 19.6568453 50.4661917, 19.657035 50.4659425, 19.6571678 50.4657737, 19.6572201 50.4656993)",yes,
35761569,794,secondary,50,False,True,8.812,,,"LINESTRING (19.6551077 50.464849, 19.655015 50.4649019)",,
358934972,794,secondary,50,False,True,13.251,2,3 Maja,"LINESTRING (19.6620197 50.47019, 19.6618457 50.470234)",,
982772842,794,secondary,50,False,False,180.76100000000002,2,Żarnowiecka,"LINESTRING (19.6620197 50.47019, 19.6618827 50.470105, 19.6607554 50.4696101, 19.6599405 50.4692486)",,
228421342,,residential,,False,True,64.027,,,"LINESTRING (19.6596461 50.4683845, 19.6592983 50.4685921, 19.6590039 50.4687897)",,
311179011,790,secondary,50,False,False,11.197,2,3 Maja,"LINESTRING (19.6568474 50.469468, 19.6570056 50.4694682)",,
"[35713712, 311300586]",790,secondary,50,False,True,51.132,2,Zawierciańska,"LINESTRING (19.6568474 50.469468, 19.6567686 50.4694627, 19.65641 50.46938, 19.6561485 50.4693718)",,
228421344,790,secondary,,False,True,46.723,,Barbary,"LINESTRING (19.6568474 50.469468, 19.6569782 50.4691485, 19.6570274 50.4690641)",,
228421344,790,secondary,,False,False,46.723,,Barbary,"LINESTRING (19.6570274 50.4690641, 19.6569782 50.4691485, 19.6568474 50.469468)",,
228421344,790,secondary,,False,True,54.037000000000006,,Barbary,"LINESTRING (19.6570274 50.4690641, 19.6572601 50.4687093, 19.6572801 50.4686655, 19.6572834 50.4686476, 19.6572902 50.46861)",,
276031554,,unclassified,,False,False,57.955,,Strażacka,"LINESTRING (19.6570274 50.4690641, 19.6573655 50.4692319, 19.6575213 50.4693221, 19.657645 50.4694049)",,
276031554,,unclassified,,False,True,57.955,,Strażacka,"LINESTRING (19.657645 50.4694049, 19.6575213 50.4693221, 19.6573655 50.4692319, 19.6570274 50.4690641)",,
311179011,790,secondary,50,False,False,27.000999999999998,2,3 Maja,"LINESTRING (19.657645 50.4694049, 19.6578307 50.4694063, 19.6580262 50.4694131)",,
311179011,790,secondary,50,False,True,45.822,2,3 Maja,"LINESTRING (19.657645 50.4694049, 19.6575601 50.4694087, 19.6572331 50.4694438, 19.6570056 50.4694682)",,
58441707,,residential,,False,False,134.633,,,"LINESTRING (19.653677 50.46808, 19.6537985 50.4680634, 19.6539433 50.4680619, 19.6542383 50.4680895, 19.6544098 50.4681327, 19.6544682 50.4681475, 19.6545431 50.4681325, 19.654753 50.4680906, 19.6548059 50.4681301, 19.6548193 50.4681402, 19.6552817 50.4684635)",,
311179006,,residential,,False,False,95.05600000000001,,,"LINESTRING (19.6592591 50.4671937, 19.6593434 50.4672525, 19.6598488 50.4676572, 19.6601042 50.4678579)",,
35711789,,tertiary,50,False,False,284.03999999999996,2,,"LINESTRING (19.6617848 50.467817, 19.6616807 50.4676866, 19.6616112 50.4676106, 19.6611969 50.4672466, 19.6609917 50.4669572, 19.6604708 50.4662226, 19.6603687 50.4661303, 19.6602493 50.4660439, 19.6601839 50.4659991, 19.6601103 50.4659606, 19.6599613 50.4658853, 19.6595866 50.4657456)",,
311179006,,residential,,False,True,165.67100000000002,,,"LINESTRING (19.6617848 50.467817, 19.6614349 50.4680107, 19.6608487 50.4683352, 19.6607591 50.4683421, 19.6607047 50.4683266, 19.6604377 50.4681249, 19.6603977 50.4680948, 19.6601042 50.4678579)",,
311179006,,residential,,False,False,165.67100000000002,,,"LINESTRING (19.6601042 50.4678579, 19.6603977 50.4680948, 19.6604377 50.4681249, 19.6607047 50.4683266, 19.6607591 50.4683421, 19.6608487 50.4683352, 19.6614349 50.4680107, 19.6617848 50.467817)",,
311179006,,residential,,False,True,95.056,,,"LINESTRING (19.6601042 50.4678579, 19.6598488 50.4676572, 19.6593434 50.4672525, 19.6592591 50.4671937)",,
"[311179010, 972949211, 972949212]",,residential,,False,True,85.215,,Łazienna,"LINESTRING (19.6601042 50.4678579, 19.6600981 50.4678609, 19.6599819 50.4679184, 19.6599167 50.4679374, 19.6595743 50.4680516, 19.659235 50.4681749, 19.6590825 50.4682574)",yes,
311179010,,residential,,False,True,47.809,,Łazienna,"LINESTRING (19.6590825 50.4682574, 19.6585899 50.4685516)",,
23648865,,residential,,False,True,25.039,,Armii Krajowej,"LINESTRING (19.6590825 50.4682574, 19.6589821 50.4681572, 19.6589055 50.4680627)",,
"[311179010, 972949211, 972949212]",,residential,,False,False,85.215,,Łazienna,"LINESTRING (19.6590825 50.4682574, 19.659235 50.4681749, 19.6595743 50.4680516, 19.6599167 50.4679374, 19.6599819 50.4679184, 19.6600981 50.4678609, 19.6601042 50.4678579)",yes,
178941372,794,secondary,50,True,False,67.769,,Plac Adama Mickiewicza,"LINESTRING (19.6580382 50.4682374, 19.6578594 50.4683345, 19.6574516 50.4685561, 19.6573857 50.4685919, 19.6572902 50.46861)",,roundabout
982772842,794,secondary,50,False,True,25.644,2,Żarnowiecka,"LINESTRING (19.6580382 50.4682374, 19.6580971 50.4682464, 19.658155 50.468257, 19.6583189 50.4683699)",,
178941372,794,secondary,50,True,False,81.61299999999999,,Plac Adama Mickiewicza,"LINESTRING (19.6572902 50.46861, 19.6572088 50.4685647, 19.6571848 50.4685429, 19.6566925 50.4680976, 19.6566641 50.4680407, 19.6566655 50.4680064)",,roundabout
228421344,790,secondary,,False,False,54.037000000000006,,Barbary,"LINESTRING (19.6572902 50.46861, 19.6572834 50.4686476, 19.6572801 50.4686655, 19.6572601 50.4687093, 19.6570274 50.4690641)",,
23649000,794,secondary,50,False,False,25.32,2,Krakowska,"LINESTRING (19.6573735 50.4675206, 19.6573898 50.4674701, 19.6574398 50.4673916, 19.6575348 50.467323)",,
178941372,794,secondary,50,True,False,93.198,,Plac Adama Mickiewicza,"LINESTRING (19.6573735 50.4675206, 19.6574365 50.4675749, 19.6574601 50.4675992, 19.6579424 50.4680961, 19.6580179 50.468174, 19.6580382 50.4681998, 19.6580382 50.4682374)",,roundabout
"[179645107, 23649014, 339602735]",,residential,,False,"[False, True]",71.689,,Partyzantów,"LINESTRING (19.6566655 50.4680064, 19.6565444 50.4679854, 19.6564729 50.4679868, 19.6563941 50.4679948, 19.656092 50.4680926, 19.6558418 50.4682889)",,
993469410,794,secondary,50,True,False,75.375,,Plac Adama Mickiewicza,"LINESTRING (19.6566655 50.4680064, 19.6566763 50.4679812, 19.6567193 50.4679488, 19.6572017 50.4675856, 19.6572658 50.4675374, 19.6573735 50.4675206)",,roundabout
