osmid,oneway,ref,name,highway,reversed,length,geometry,junction,lanes,bridge,maxspeed
491375230,False,,Stanisława Moniuszki,residential,False,79.972,"LINESTRING (19.8282554 54.3747522, 19.8281121 54.3748695, 19.8279965 54.374962, 19.8279312 54.3750104, 19.8278208 54.3750526, 19.8274856 54.375089, 19.8273732 54.3750797, 19.8272993 54.3750414)",,,,
401280644,False,,Stanisława Moniuszki,residential,False,24.905,"LINESTRING (19.8272993 54.3750414, 19.82707 54.3752212)",,,,
491375230,False,,Stanisława Moniuszki,residential,True,79.97200000000001,"LINESTRING (19.8272993 54.3750414, 19.8273732 54.3750797, 19.8274856 54.375089, 19.8278208 54.3750526, 19.8279312 54.3750104, 19.8279965 54.374962, 19.8281121 54.3748695, 19.8282554 54.3747522)",,,,
249696787,False,,Łąkowa,residential,True,34.868,"LINESTRING (19.8253852 54.3797583, 19.8248596 54.3798263)",,,,20
491375233,True,,,residential,False,14.719,"LINESTRING (19.8253852 54.3797583, 19.8253526 54.3798893)",,,,
249696787,False,,Łąkowa,residential,False,248.618,"LINESTRING (19.8253852 54.3797583, 19.8255084 54.3797424, 19.826646 54.3795953, 19.8271834 54.3794915, 19.8271892 54.3794904, 19.8273261 54.379464, 19.8287141 54.3787685)",,,,20
491375239,False,,Botaniczna,residential,False,77.36699999999999,"LINESTRING (19.8273309 54.3814896, 19.8275133 54.3814818, 19.8278217 54.3814724, 19.8285245 54.381463)",,,,
491375239,False,,Botaniczna,residential,True,151.466,"LINESTRING (19.8273309 54.3814896, 19.8270546 54.381363, 19.8268827 54.3811934, 19.8266271 54.3808968, 19.8263487 54.3805845, 19.8262364 54.3803156)",,,,
491375242,False,,Botaniczna,residential,True,185.78099999999998,"LINESTRING (19.8273309 54.3814896, 19.8272713 54.3815408, 19.8268475 54.3816954, 19.8266517 54.3817829, 19.8265122 54.3818782, 19.8263647 54.382, 19.8262252 54.382089, 19.8261111 54.3821288, 19.8260857 54.3821781, 19.8261367 54.3822999, 19.8261823 54.3824343, 19.8261528 54.3825295, 19.8260375 54.3825983, 19.8257628 54.3827098)",,,,
491375239,False,,Botaniczna,residential,True,77.36699999999999,"LINESTRING (19.8285245 54.381463, 19.8278217 54.3814724, 19.8275133 54.3814818, 19.8273309 54.3814896)",,,,
613963544,False,54,Władysława Sikorskiego,secondary,False,49.326,"LINESTRING (19.8194494 54.3777233, 19.8196576 54.37815)",,,,
613963544,False,54,Władysława Sikorskiego,secondary,True,235.868,"LINESTRING (19.8194494 54.3777233, 19.8194224 54.3776763, 19.8191595 54.377218, 19.8185421 54.3762495, 19.8183222 54.3759045, 19.8182102 54.3757289)",,,,
796277099,False,,,residential,True,143.611,"LINESTRING (19.8194494 54.3777233, 19.8209824 54.3774035, 19.8210917 54.3773883, 19.8215673 54.3773695)",,,,
225805288,False,,Zielona,residential,False,185.88500000000002,"LINESTRING (19.8215673 54.3773695, 19.8217074 54.378721, 19.8218052 54.3789636, 19.8218624 54.3790235)",,,,
225805288,False,,Zielona,residential,True,298.55400000000003,"LINESTRING (19.8215673 54.3773695, 19.8214221 54.3763555, 19.8212842 54.3758638, 19.8212039 54.3757332, 19.821085 54.3756621, 19.8208196 54.3756244, 19.819859 54.3756326, 19.819607 54.3756157, 19.8195468 54.3755612)",,,,
796277099,False,,,residential,False,143.611,"LINESTRING (19.8215673 54.3773695, 19.8210917 54.3773883, 19.8209824 54.3774035, 19.8194494 54.3777233)",,,,
173028342,False,,Kościelna,residential,False,59.265,"LINESTRING (19.8275588 54.3824857, 19.8277248 54.3826491, 19.8279682 54.3827424, 19.828171 54.3828694)",,,,
