osmid,highway,oneway,reversed,length,lanes,ref,name,maxspeed,junction,geometry
238034953,residential,True,False,43.072,1,,Adama Mickiewicza,,,"LINESTRING (21.2999798 53.8694194, 21.3000466 53.8695398, 21.3000676 53.8695704, 21.3001133 53.8696492, 21.3001501 53.8697178, 21.3001769 53.8697885)"
235891735,tertiary,False,False,27.402,2,,Mrongowiusza,50,,"LINESTRING (21.2995817 53.8696595, 21.2997698 53.8695672, 21.2998792 53.869488)"
235891735,tertiary,False,True,403.533,2,,Mrongowiusza,50,,"LINESTRING (21.2995817 53.8696595, 21.2992676 53.8698071, 21.2991443 53.8698642, 21.2990514 53.8699133, 21.2989311 53.8700064, 21.2988189 53.8701138, 21.2987635 53.8701759, 21.2987132 53.8702324, 21.2985572 53.8704267, 21.2984681 53.8705689, 21.2984318 53.8706403, 21.2984256 53.8707025, 21.298431 53.8707614, 21.2984522 53.870875, 21.2984761 53.870977, 21.298488 53.8710358, 21.2986274 53.8717277, 21.2986595 53.8722326, 21.2986627 53.8722822, 21.2986718 53.8725569, 21.2986878 53.8730406)"
235891734,residential,True,False,24.15,,,Adama Mickiewicza,,,"LINESTRING (21.3000223 53.8696881, 21.2999541 53.8695965, 21.2998792 53.869488)"
238034954,residential,True,False,29.435,,,Adama Mickiewicza,,,"LINESTRING (21.3000223 53.8696881, 21.2999353 53.8696726, 21.2998226 53.8696541, 21.2995817 53.8696595)"
238073207,residential,False,True,50.169000000000004,,,,,,"LINESTRING (21.3026854 53.8693242, 21.3027172 53.8696063, 21.3027497 53.8696659, 21.302899 53.8697247)"
238045148,residential,False,False,19.723,,,,,,"LINESTRING (21.3050616 53.8715307, 21.304906 53.8713789)"
238088004,residential,False,False,21.112000000000002,,,Ratuszowa,50,,"LINESTRING (21.3043391 53.87006, 21.3043344 53.8699522, 21.3042502 53.8698869)"
238064017,residential,True,False,10.341,,,Ratuszowa,50,,"LINESTRING (21.3042502 53.8698869, 21.304328 53.869806)"
238088004,residential,False,True,21.112000000000002,,,Ratuszowa,50,,"LINESTRING (21.3042502 53.8698869, 21.3043344 53.8699522, 21.3043391 53.87006)"
197522727,residential,False,False,125.402,,,,,,"LINESTRING (21.3044191 53.8716663, 21.3045511 53.8718275, 21.3046988 53.8720078, 21.3047275 53.8720428, 21.3048041 53.8721364, 21.3051049 53.8722411, 21.3052778 53.8723374, 21.3054438 53.8725778)"
197522727,residential,False,True,33.674,,,,,,"LINESTRING (21.3044191 53.8716663, 21.3044071 53.8714595, 21.3043883 53.8714073, 21.3043576 53.8713688)"
238973756,residential,False,False,27.281,,,,,,"LINESTRING (21.3033299 53.8713947, 21.3033158 53.8716399)"
176869316,residential,True,False,105.79100000000001,,,8 Maja,,,"LINESTRING (21.3027731 53.8706711, 21.302773 53.870539, 21.3027729 53.8703383, 21.3028076 53.8700661, 21.302899 53.8697247)"
238034951,residential,False,True,198.682,,,Adama Mickiewicza,,,"LINESTRING (21.3027731 53.8706711, 21.3025287 53.8706369, 21.3024991 53.8706328, 21.3022614 53.8705497, 21.3016847 53.870296, 21.3016234 53.8702711, 21.3014888 53.8702136, 21.3012416 53.8701193, 21.3009955 53.8700512, 21.3006759 53.8699749, 21.3004666 53.8699205, 21.3003213 53.8698752, 21.300231 53.8698332, 21.3001769 53.8697885)"
239883285,residential,False,False,39.824999999999996,,,Adama Mickiewicza,,,"LINESTRING (21.3027731 53.8706711, 21.3032872 53.8706828, 21.3033801 53.8706849)"
176861125,residential,True,False,62.568,,,Mały Rynek,,,"LINESTRING (21.3034134 53.8705993, 21.3034952 53.8705989, 21.3042775 53.8705953, 21.3043677 53.8705949)"
384528890,residential,True,False,43.167,,,Tadeusza Kościuszki,50,,"LINESTRING (21.3034134 53.8705993, 21.3034566 53.8702777, 21.3034654 53.8702123)"
176856277,residential,True,False,39.241,,,Ratuszowa,,,"LINESTRING (21.3043836 53.8706724, 21.3043827 53.8710253)"
194097103,residential,False,True,102.21100000000001,,,Oficerska,,,"LINESTRING (21.3087472 53.8645329, 21.3088827 53.8644229, 21.3089135 53.8643921, 21.3089578 53.8643581, 21.308994 53.8643265, 21.3090034 53.8643051, 21.3089993 53.8642932, 21.3089779 53.8642893, 21.3089029 53.8642854, 21.3079313 53.8642417)"
