osmid,oneway,lanes,ref,name,highway,reversed,length,geometry,maxspeed,width,access,bridge
"[168914018, 374926587]",False,,,Stefana Żeromskiego,living_street,False,325.71299999999997,"LINESTRING (15.4166237 51.0291899, 15.4166473 51.0292067, 15.4169356 51.0293871, 15.4174895 51.0297547, 15.4177 51.0298973, 15.4179449 51.0300656, 15.4180883 51.0301574, 15.4181513 51.0302036, 15.4182024 51.0302483, 15.4182357 51.030284, 15.4182664 51.030329, 15.4182773 51.0303556, 15.418284 51.0303887, 15.4182745 51.0304532, 15.4182588 51.0305244, 15.4182556 51.030577, 15.4182612 51.030618, 15.4182653 51.0306607, 15.4182617 51.0307014, 15.4182463 51.030752, 15.4182016 51.0308453, 15.4181868 51.0308694, 15.418167 51.0308865, 15.4181294 51.0309003, 15.4180944 51.0309108, 15.4179892 51.0309318, 15.4179058 51.0309443, 15.4178389 51.0309544, 15.4177622 51.0309616, 15.4177054 51.0309604, 15.4176462 51.0309556, 15.4176023 51.0309535, 15.4175618 51.0309571, 15.4173903 51.0311252, 15.4172458 51.0312667, 15.417201 51.0313132)",,,,
277146706,False,,,Rybna,residential,False,89.57,"LINESTRING (15.4166237 51.0291899, 15.4169086 51.0289641, 15.4171115 51.0287952, 15.4174044 51.0285514)",,,,
277146706,False,,,Rybna,residential,True,74.62100000000001,"LINESTRING (15.4166237 51.0291899, 15.4164926 51.0292626, 15.4163328 51.0293308, 15.4162809 51.0293487, 15.4160323 51.0294222, 15.4157018 51.02952)",,,,
444351939,False,2,30,Jeleniogórska,primary,False,5.576,"LINESTRING (15.4211719 51.031176, 15.421195 51.031128)",50,,,
444351939,False,2,30,Jeleniogórska,primary,True,120.59000000000002,"LINESTRING (15.4211719 51.031176, 15.421111 51.0312789, 15.4211001 51.0312974, 15.4210555 51.0313792, 15.420913 51.0316403, 15.4207831 51.0318745, 15.4207648 51.0319126, 15.4207237 51.0319862, 15.4206072 51.0322006)",50,,,
1257508261,False,2,,Kolejowa,tertiary,True,30.183,"LINESTRING (15.4194585 51.0319513, 15.4198644 51.0320436)",50,,,
742055425,False,,,Wojska Polskiego,tertiary,True,5.436,"LINESTRING (15.4167228 51.0279201, 15.4166453 51.0279163)",,,,
277498748,False,,,Młyńska,residential,True,89.72399999999999,"LINESTRING (15.4167228 51.0279201, 15.4167291 51.0279534, 15.4168451 51.0281403, 15.4168907 51.0281749, 15.4170121 51.0282508, 15.4172314 51.0283933, 15.4173266 51.0284443, 15.4174325 51.028494, 15.4174044 51.0285514)",,,,
"[292042240, 367525242, 277146130]",False,,,Wojska Polskiego,tertiary,False,154.937,"LINESTRING (15.4167228 51.0279201, 15.4169001 51.0279269, 15.4170806 51.0279258, 15.4176758 51.0279191, 15.4178008 51.0279156, 15.4179115 51.0279083, 15.4180247 51.0278986, 15.4180639 51.027893, 15.4183962 51.0278467, 15.4184549 51.0278398, 15.4189121 51.0277685)",,,,yes
171989413,True,,,Młyńska,residential,False,98.41399999999999,"LINESTRING (15.4154564 51.02649, 15.4155071 51.0265355, 15.4155253 51.026545, 15.4155487 51.0265519, 15.4158212 51.0266077, 15.4160007 51.0266544, 15.4160539 51.026677, 15.4161037 51.0267123, 15.4161308 51.0267461, 15.4161444 51.02678, 15.4161349 51.0269986, 15.4161354 51.0270913, 15.4161386 51.0271154)",,,,
174304024,False,,,Rzeczna,tertiary,False,38.986000000000004,"LINESTRING (15.4154564 51.02649, 15.4150802 51.0265956, 15.4150426 51.0266075, 15.4149538 51.0266408)",,,,
"[174304024, 174304025, 404548201]",False,,,Rzeczna,tertiary,True,244.61899999999997,"LINESTRING (15.4154564 51.02649, 15.4154801 51.0264784, 15.4155002 51.0264588, 15.4155113 51.0264259, 15.4155291 51.0262985, 15.415535 51.0262406, 15.4155326 51.0261743, 15.4155244 51.0261216, 15.4154597 51.0259157, 15.4150883 51.0250793, 15.4150779 51.02503, 15.4150663 51.0249641, 15.4150649 51.0249167, 15.4150749 51.0247688, 15.4150904 51.0245397, 15.4150904 51.0243399)",,,,yes
367525241,True,3,360,Rynek,secondary,False,32.344,"LINESTRING (15.4141959 51.0280136, 15.4141509 51.0278277, 15.4141376 51.0277252)",50,,,
401586997,False,,,Wąska,residential,True,91.959,"LINESTRING (15.4141959 51.0280136, 15.4141261 51.028022, 15.4133869 51.0281109, 15.4134147 51.0283759, 15.4134193 51.0284192)",,,,
174304024,False,,,Rzeczna,tertiary,False,77.594,"LINESTRING (15.4149538 51.0266408, 15.4148921 51.0266662, 15.4146153 51.0267979, 15.414581 51.0268106, 15.4140902 51.0269573, 15.4139906 51.0269791)",,,,
174304024,False,,,Rzeczna,tertiary,True,38.986000000000004,"LINESTRING (15.4149538 51.0266408, 15.4150426 51.0266075, 15.4150802 51.0265956, 15.4154564 51.02649)",,,,
401765497,False,1,,Zakątek,residential,False,100.11,"LINESTRING (15.4149538 51.0266408, 15.4149987 51.0266715, 15.415022 51.0266781, 15.4151994 51.0267203, 15.4152311 51.0267342, 15.4153089 51.0267814, 15.4154497 51.0268684, 15.4154707 51.0268809, 15.4155071 51.0268962, 15.4155361 51.0269047, 15.4155658 51.026911, 15.4157886 51.0269644, 15.4158203 51.0269741, 15.4158543 51.0269859, 15.4159012 51.0270053, 15.4159687 51.0270411, 15.4160656 51.0270989, 15.4160855 51.0271081, 15.416111 51.0271131, 15.4161386 51.0271154)",50,,,
171989413,True,,,Młyńska,residential,False,97.34299999999999,"LINESTRING (15.4161386 51.0271154, 15.4161495 51.0271587, 15.4161672 51.027207, 15.4162915 51.0274815, 15.416315 51.027516, 15.416346 51.027548, 15.4164905 51.0276637, 15.4165195 51.0276897, 15.4165551 51.0277239, 15.4165838 51.0277613, 15.4166095 51.0278019, 15.4166453 51.0279163)",,,,
401765497,False,1,,Zakątek,residential,True,100.11000000000001,"LINESTRING (15.4161386 51.0271154, 15.416111 51.0271131, 15.4160855 51.0271081, 15.4160656 51.0270989, 15.4159687 51.0270411, 15.4159012 51.0270053, 15.4158543 51.0269859, 15.4158203 51.0269741, 15.4157886 51.0269644, 15.4155658 51.026911, 15.4155361 51.0269047, 15.4155071 51.0268962, 15.4154707 51.0268809, 15.4154497 51.0268684, 15.4153089 51.0267814, 15.4152311 51.0267342, 15.4151994 51.0267203, 15.415022 51.0266781, 15.4149987 51.0266715, 15.4149538 51.0266408)",50,,,
401300443,False,,,Partyzantów,residential,False,190.651,"LINESTRING (15.4104843 51.0285473, 15.4105962 51.0285299, 15.4107445 51.0285068, 15.4109006 51.0284842, 15.4112267 51.028437, 15.4114232 51.0284057, 15.4122926 51.0282482, 15.4123368 51.0282444, 15.412381 51.0282447, 15.4124405 51.0282485, 15.4124876 51.0282555, 15.412561 51.0282671, 15.4127018 51.0282989, 15.4128465 51.0283334, 15.4129346 51.0283554, 15.412978 51.0283715, 15.4130119 51.0283911, 15.4130441 51.0284057, 15.4130863 51.0284199)",,,,
401629402,False,2,360,,secondary,False,23.788,"LINESTRING (15.4099031 51.0253163, 15.4095667 51.0252847)",50,,,
401789464,False,,,,residential,False,35.81,"LINESTRING (15.4099031 51.0253163, 15.4100516 51.0250081)",,,,
"[401629402, 751981095]",False,2,360,,secondary,True,259.852,"LINESTRING (15.4099031 51.0253163, 15.4119516 51.0255029, 15.4120518 51.0255133, 15.4125525 51.0255627, 15.412727 51.0255865, 15.4128882 51.0256154, 15.4130244 51.0256466, 15.4131552 51.0256886, 15.4132687 51.0257358, 15.4133597 51.0257917, 15.4134202 51.0258401, 15.4134439 51.0258588)",50,,,
337207753,False,1,,,residential,False,27.561,"LINESTRING (15.410351 51.0243258, 15.4107087 51.0244298)",50,3,,
401789464,False,,,,residential,True,78.705,"LINESTRING (15.410351 51.0243258, 15.4100516 51.0250081)",,,,
337207753,False,1,,,residential,True,97.483,"LINESTRING (15.410351 51.0243258, 15.4091718 51.0240362, 15.4090483 51.0240153)",50,3,,
277146706,False,,,Rybna,residential,False,74.62100000000001,"LINESTRING (15.4157018 51.02952, 15.4160323 51.0294222, 15.4162809 51.0293487, 15.4163328 51.0293308, 15.4164926 51.0292626, 15.4166237 51.0291899)",,,,
444351940,False,,,Akacjowa,residential,False,37.856,"LINESTRING (15.4194971 51.0322875, 15.4198272 51.0320986, 15.4198644 51.0320436)",,,,
128124732,False,,,,tertiary,True,116.06,"LINESTRING (15.4085865 51.0250176, 15.4086141 51.0249702, 15.408631 51.0249412, 15.408909 51.0243244, 15.4090483 51.0240153)",40,,,
401629402,False,2,360,,secondary,True,74.788,"LINESTRING (15.4085865 51.0250176, 15.4089062 51.0251172, 15.4092312 51.0252076, 15.4095667 51.0252847)",50,,,
401789464,False,,,,residential,False,78.705,"LINESTRING (15.4100516 51.0250081, 15.410351 51.0243258)",,,,
401789464,False,,,,residential,True,35.81,"LINESTRING (15.4100516 51.0250081, 15.4099031 51.0253163)",,,,
446909269,False,,,,residential,False,60.736,"LINESTRING (15.4100516 51.0250081, 15.4109071 51.0251019)",,,,
446909269,False,,,,residential,True,60.736,"LINESTRING (15.4109071 51.0251019, 15.4100516 51.0250081)",,,,
236075473,False,2,360,Lubańska,secondary,False,8.412,"LINESTRING (15.4141575 51.0283593, 15.4142419 51.0283054)",50,,,
526045793,False,,,Partyzantów,residential,True,52.069,"LINESTRING (15.4141575 51.0283593, 15.4140662 51.0283675, 15.4135708 51.0284114, 15.4134193 51.0284192)",,,,
236074721,False,2,,Floriańska,residential,True,4.569,"LINESTRING (15.4094422 51.0323711, 15.4093846 51.0323905)",,,,
236074721,False,2,,Floriańska,residential,False,267.419,"LINESTRING (15.4094422 51.0323711, 15.4095918 51.0323155, 15.4098763 51.032219, 15.4101918 51.0321373, 15.4109017 51.0319727, 15.4112743 51.0318756, 15.4117237 51.0317609, 15.4119858 51.031681, 15.4122157 51.031598, 15.4125558 51.0314565, 15.4128589 51.0313157)",,,,
401743213,False,,,Rzeczna,residential,False,198.71300000000002,"LINESTRING (15.4175384 51.0236928, 15.4167955 51.023623, 15.4158701 51.0235394, 15.4158136 51.0235394, 15.4157116 51.0235603, 15.4156734 51.0235771, 15.4156452 51.0236002, 15.4152356 51.0240418, 15.4152138 51.0240413, 15.4151503 51.0240377)",,,,
128124732,False,,,,tertiary,False,116.06,"LINESTRING (15.4090483 51.0240153, 15.408909 51.0243244, 15.408631 51.0249412, 15.4086141 51.0249702, 15.4085865 51.0250176)",40,,,
128124732,False,,,,tertiary,True,23.138,"LINESTRING (15.4090483 51.0240153, 15.4090608 51.0239757, 15.409128 51.0238134)",40,,,
337207753,False,1,,,residential,False,97.483,"LINESTRING (15.4090483 51.0240153, 15.4091718 51.0240362, 15.410351 51.0243258)",50,3,,
168914017,False,,,Plac Kościelny,residential,True,63.041000000000004,"LINESTRING (15.4149778 51.0296097, 15.414965 51.0295532, 15.414893 51.0294195, 15.4148336 51.0293152, 15.4148405 51.0292332, 15.4148465 51.029163, 15.4148469 51.0291004, 15.4148459 51.0290575)",,,no,
236074721,False,2,,Floriańska,residential,False,4.569,"LINESTRING (15.4093846 51.0323905, 15.4094422 51.0323711)",,,,
