osmid,oneway,name,highway,reversed,length,geometry,lanes,ref,maxspeed,bridge,junction,access
238793489,False,,living_street,False,32.44,"LINESTRING (19.3477981 49.8565568, 19.3477491 49.8568208, 19.3477257 49.8568418)",2,,20,,,
324870331,False,,living_street,False,23.605,"LINESTRING (19.3477981 49.8565568, 19.3477587 49.8565408, 19.3477249 49.8565163, 19.3477113 49.8564837, 19.3477167 49.8564327, 19.3477245 49.8563683)",2,,20,,,
324870331,False,,living_street,True,66.38000000000001,"LINESTRING (19.3477981 49.8565568, 19.3480814 49.85658, 19.3481064 49.8564687, 19.3481027 49.856426, 19.3480482 49.8563943, 19.3479527 49.8563857, 19.3477245 49.8563683)",2,,20,,,
238793489,False,,living_street,True,32.44,"LINESTRING (19.3477257 49.8568418, 19.3477491 49.8568208, 19.3477981 49.8565568)",2,,20,,,
324870333,True,,living_street,False,50.556000000000004,"LINESTRING (19.3477257 49.8568418, 19.3476757 49.8568451, 19.3475832 49.8568336, 19.3473989 49.8568204, 19.3472855 49.8568275, 19.3471786 49.8568488, 19.3471024 49.8568658, 19.3470409 49.8568858)",2,,20,,,
687842252,False,Romualda Traugutta,residential,True,47.730000000000004,"LINESTRING (19.3489943 49.8556679, 19.3490043 49.8556293, 19.3490534 49.8554396, 19.3490279 49.8552425)",,,,,,
307504195,False,,residential,True,200.53600000000003,"LINESTRING (19.3408389 49.8584831, 19.3405723 49.8584918, 19.3401476 49.8585056, 19.3396475 49.8585219, 19.3388156 49.8585491, 19.3381102 49.8585721, 19.338045 49.8585742)",,,50,,,
200258649,True,Floriańska,residential,False,6.714,"LINESTRING (19.343444 49.8523562, 19.34336 49.8523295)",,,,,,
324870331,False,,living_street,False,66.38,"LINESTRING (19.3477245 49.8563683, 19.3479527 49.8563857, 19.3480482 49.8563943, 19.3481027 49.856426, 19.3481064 49.8564687, 19.3480814 49.85658, 19.3477981 49.8565568)",2,,20,,,
324870331,False,,living_street,True,23.605000000000004,"LINESTRING (19.3477245 49.8563683, 19.3477167 49.8564327, 19.3477113 49.8564837, 19.3477249 49.8565163, 19.3477587 49.8565408, 19.3477981 49.8565568)",2,,20,,,
375598755,True,Romualda Traugutta,residential,False,7.77,"LINESTRING (19.3490487 49.8557269, 19.3490087 49.8556962, 19.3489943 49.8556679)",,,,,,
842435439,True,Krakowska,primary,False,20.59,"LINESTRING (19.3490487 49.8557269, 19.3488881 49.8557145, 19.348775 49.8556795)",1,52,50,,,
493339489,False,Rynek,residential,True,48.575,"LINESTRING (19.3410936 49.8511184, 19.3410996 49.8511497, 19.3411035 49.851169, 19.3411553 49.8514996, 19.3411662 49.8515527)",,,50,,,
238793487,False,,living_street,False,63.336999999999996,"LINESTRING (19.3461153 49.8564773, 19.3461372 49.8563638, 19.3458748 49.8563428, 19.3458529 49.8564562, 19.3461153 49.8564773)",2,,20,,,
238793487,False,,living_street,True,63.337,"LINESTRING (19.3461153 49.8564773, 19.3458529 49.8564562, 19.3458748 49.8563428, 19.3461372 49.8563638, 19.3461153 49.8564773)",2,,20,,,
238793487,False,,living_street,True,77.17699999999999,"LINESTRING (19.3461153 49.8564773, 19.3460751 49.8566858, 19.3460508 49.856812, 19.3460031 49.8570593, 19.345988 49.8571474, 19.3459859 49.8571663)",2,,20,,,
