osmid,oneway,lanes,name,highway,reversed,length,geometry,junction,maxspeed,bridge,tunnel
184352056,False,2,Dziennikarska,residential,True,135.435,"LINESTRING (21.1596472 52.3110077, 21.1595872 52.3109806, 21.1595371 52.3109587, 21.1594637 52.3109386, 21.15939 52.3109302, 21.1593285 52.3109408, 21.1591502 52.3109925, 21.1588163 52.3110946, 21.158266 52.311263, 21.15808 52.311325, 21.1580453 52.3113463, 21.1580185 52.3113642, 21.1579282 52.3114374)",,,,
825935840,False,2,Księdza Bolesława Jagiełłowicza,residential,False,107.03099999999999,"LINESTRING (21.1486476 52.3113335, 21.148946 52.3110307, 21.1494678 52.3105119)",,30,,
825935840,False,2,Księdza Bolesława Jagiełłowicza,residential,True,83.458,"LINESTRING (21.1486476 52.3113335, 21.148571 52.3114129, 21.1484913 52.3115104, 21.1484276 52.3116113, 21.148386 52.3116848, 21.1483305 52.3118188, 21.1483078 52.311936, 21.1482945 52.3120429)",,30,,
1105770796,False,,Kapitana Stefana Pogonowskiego,residential,True,36.388,"LINESTRING (21.1486476 52.3113335, 21.1488555 52.3114152, 21.1489883 52.3114639, 21.149121 52.3114714)",,,,
31333207,False,2,Marecka,tertiary,True,44.723,"LINESTRING (21.1466535 52.3118419, 21.1464668 52.3118236, 21.1460052 52.3117736)",,50,,
184352075,False,,Zaułek,residential,False,277.392,"LINESTRING (21.1466535 52.3118419, 21.1466573 52.3117347, 21.1467075 52.3103309, 21.1467948 52.3094628, 21.1467872 52.3094226, 21.1467716 52.3094007, 21.1467395 52.3093556)",,,,
"[433853897, 433853894]",False,"['2', '3']",Marecka,tertiary,False,54.844,"LINESTRING (21.1466535 52.3118419, 21.1470079 52.3118853, 21.1474454 52.3119361)",,50,,
184352071,False,,Kwiatowa,residential,False,217.82,"LINESTRING (21.1474454 52.3119361, 21.1474425 52.3118432, 21.1473953 52.3103111, 21.1473901 52.3099775)",,,,
"[433853891, 433853894]",False,"['2', '3']",Marecka,tertiary,False,58.98700000000001,"LINESTRING (21.1474454 52.3119361, 21.1477409 52.3119702, 21.1479107 52.312001, 21.1482945 52.3120429)",,50,,
"[433853897, 433853894]",False,"['2', '3']",Marecka,tertiary,True,54.844,"LINESTRING (21.1474454 52.3119361, 21.1470079 52.3118853, 21.1466535 52.3118419)",,50,,
"[173140508, 369839222]",False,2,Lipowa,tertiary,False,53.590999999999994,"LINESTRING (21.1535688 52.312032, 21.1534782 52.3119603, 21.1533778 52.3118964, 21.1531698 52.3117862, 21.1530003 52.3117005)",,,,
173140508,False,2,Lipowa,tertiary,True,34.439,"LINESTRING (21.1535688 52.312032, 21.1536378 52.312093, 21.1537095 52.3121688, 21.153738 52.3122023, 21.1538218 52.3122999)",,,,
184352084,False,2,Księdza Zygmunta Abramskiego,residential,True,155.98000000000002,"LINESTRING (21.1535688 52.312032, 21.1537477 52.3119361, 21.1542179 52.3116833, 21.1545322 52.3115144, 21.1546892 52.31143, 21.1550628 52.3112292, 21.1551796 52.3111666, 21.155292 52.3111058)",,,,
173488465,False,,Powstańców,residential,False,26.689,"LINESTRING (21.1497253 52.314276, 21.1493327 52.3142786)",,,,
173488465,False,,Powstańców,residential,True,55.77,"LINESTRING (21.1497253 52.314276, 21.1505457 52.314272)",,,,
184352060,False,,Syreny,residential,False,151.362,"LINESTRING (21.1497253 52.314276, 21.1496993 52.3130751, 21.1496946 52.3129149)",,,,
531287312,False,2,Powstańców,residential,False,19.417,"LINESTRING (21.1462922 52.3143006, 21.1460066 52.3142977)",,50,,
531287312,False,2,Powstańców,residential,True,48.086,"LINESTRING (21.1462922 52.3143006, 21.1469995 52.3143077)",,50,,
"[184352081, 1245902835, 184352077]",False,,"['Zdzisława Mordaki', 'Baśniowa']",residential,"[False, True]",408.854,"LINESTRING (21.1462922 52.3143006, 21.1462942 52.3142697, 21.1462974 52.3142212, 21.1463485 52.3134379, 21.1463872 52.3128456, 21.1464196 52.3128099, 21.1464615 52.3127922, 21.1473974 52.3127695, 21.1474476 52.3127857, 21.1474594 52.3128056, 21.1474588 52.3135084, 21.1473401 52.3136489, 21.1473172 52.3142704, 21.147316 52.3143081)",,,,
217953560,False,2,Długa,residential,False,86.98100000000002,"LINESTRING (21.1545466 52.3148364, 21.1553073 52.3147526, 21.1556226 52.3147096, 21.1556863 52.3147032, 21.1557455 52.3147032, 21.1558046 52.3147089)",,30,,
217953560,False,2,Długa,residential,True,38.761,"LINESTRING (21.1545466 52.3148364, 21.1543722 52.314861, 21.153994 52.3149222)",,30,,
173140508,False,2,Lipowa,tertiary,False,34.439,"LINESTRING (21.1538218 52.3122999, 21.153738 52.3122023, 21.1537095 52.3121688, 21.1536378 52.312093, 21.1535688 52.312032)",,,,
"[31331554, 433453532, 479355307, 173140507, 173140508, 31332511]",False,"['2', '3']",Lipowa,tertiary,"[False, True]",202.08800000000002,"LINESTRING (21.1538218 52.3122999, 21.1538783 52.3123666, 21.1540946 52.3126239, 21.1542145 52.3127645, 21.1543029 52.3128673, 21.154383 52.3129595, 21.1545427 52.3131487, 21.1545758 52.3131871, 21.1548205 52.3134654, 21.155118 52.3137742, 21.1551801 52.3138349, 21.1552531 52.313891)",,,yes,
184353081,False,,Rzeczna,residential,False,124.947,"LINESTRING (21.1538218 52.3122999, 21.153743 52.3123486, 21.1525296 52.313099)",,,,
184353081,False,,Rzeczna,residential,True,124.947,"LINESTRING (21.1525296 52.313099, 21.153743 52.3123486, 21.1538218 52.3122999)",,,,
173488465,False,,Powstańców,residential,False,85.63,"LINESTRING (21.1537409 52.3142249, 21.1535803 52.3142309, 21.1535631 52.3142311, 21.1529788 52.3142317, 21.1526821 52.314232, 21.152572 52.3142321, 21.1524815 52.3142322)",,,,
173488465,False,,Powstańców,residential,True,109.747,"LINESTRING (21.1537409 52.3142249, 21.1543085 52.3141444, 21.1547172 52.3140391, 21.1549597 52.3139766, 21.1551414 52.3139232, 21.1552531 52.313891)",,,,
184353092,True,,Nauczycielska,residential,False,79.423,"LINESTRING (21.1537409 52.3142249, 21.153983 52.3148899, 21.153994 52.3149222)",,,,
302220776,False,,Romualda Traugutta,residential,False,85.641,"LINESTRING (21.1498422 52.314983, 21.1493327 52.3142786)",,,,
590380472,False,,Generała Józefa Bema,residential,True,132.943,"LINESTRING (21.1498422 52.314983, 21.1499116 52.3149827, 21.1514673 52.3148273, 21.1515905 52.3150012)",,,,
217953560,False,2,Długa,residential,False,38.761,"LINESTRING (21.153994 52.3149222, 21.1543722 52.314861, 21.1545466 52.3148364)",,30,,
217953560,False,2,Długa,residential,True,80.465,"LINESTRING (21.153994 52.3149222, 21.1535065 52.3150011, 21.153017 52.3150803, 21.1528497 52.3151074)",,30,,
31332654,False,,Zygmunta Krasińskiego,residential,False,412.383,"LINESTRING (21.1483341 52.3087308, 21.1488472 52.3082949, 21.1488874 52.3082721, 21.1489332 52.3082663, 21.1490021 52.3082748, 21.1512516 52.309255, 21.1525367 52.3098065, 21.1530851 52.3100555)",,,,
637197552,False,2,Piastowska,residential,False,17.544999999999998,"LINESTRING (21.1483341 52.3087308, 21.1481596 52.3086621, 21.1481171 52.3086454)",,,,
637197552,False,2,Piastowska,residential,True,169.547,"LINESTRING (21.1483341 52.3087308, 21.1489102 52.3089876, 21.1497372 52.3093441, 21.1503636 52.3096169)",,,,
300827437,False,,Kapitana Stefana Pogonowskiego,residential,False,108.371,"LINESTRING (21.1505335 52.3104252, 21.1504898 52.3104636, 21.1496235 52.3112254)",,,,
637197554,False,,Jagiellońska,residential,False,135.052,"LINESTRING (21.1505335 52.3104252, 21.1506924 52.3104919, 21.1508987 52.3105784, 21.1521637 52.3111193)",,,,
1163873480,False,,Jagiellońska,residential,True,57.697,"LINESTRING (21.1505335 52.3104252, 21.1504279 52.3103809, 21.1498361 52.3101295)",,,,
173488465,False,,Powstańców,residential,False,55.77,"LINESTRING (21.1505457 52.314272, 21.1497253 52.314276)",,,,
173488465,False,,Powstańców,residential,True,14.1,"LINESTRING (21.1505457 52.314272, 21.1505666 52.3142721, 21.1507531 52.3142706)",,,,
302220891,False,,Mikołaja Reja,residential,False,46.135999999999996,"LINESTRING (21.1505457 52.314272, 21.1505459 52.3143034, 21.1507876 52.3146573)",,,,
302220891,False,,Mikołaja Reja,residential,True,46.135999999999996,"LINESTRING (21.1507876 52.3146573, 21.1505459 52.3143034, 21.1505457 52.314272)",,,,
"[397798283, 296542236]",False,,,living_street,True,84.528,"LINESTRING (21.1552867 52.3140241, 21.1557456 52.3145631, 21.1557915 52.3146274, 21.1558056 52.3146688, 21.1558046 52.3147089)",,,,
184352084,False,2,Księdza Zygmunta Abramskiego,residential,False,155.98000000000002,"LINESTRING (21.155292 52.3111058, 21.1551796 52.3111666, 21.1550628 52.3112292, 21.1546892 52.31143, 21.1545322 52.3115144, 21.1542179 52.3116833, 21.1537477 52.3119361, 21.1535688 52.312032)",,,,
590380472,False,,Generała Józefa Bema,residential,False,132.94299999999998,"LINESTRING (21.1515905 52.3150012, 21.1514673 52.3148273, 21.1499116 52.3149827, 21.1498422 52.314983)",,,,
184352059,False,,Obrońców Westerplatte,residential,True,178.55,"LINESTRING (21.1507414 52.3126671, 21.150777 52.3127933, 21.1507861 52.3128724, 21.1507748 52.3130866, 21.1507538 52.3142307, 21.1507531 52.3142706)",,,,
184352060,False,,Syreny,residential,True,151.362,"LINESTRING (21.1496946 52.3129149, 21.1496993 52.3130751, 21.1497253 52.314276)",,,,
1105770796,False,,Kapitana Stefana Pogonowskiego,residential,False,36.388,"LINESTRING (21.149121 52.3114714, 21.1489883 52.3114639, 21.1488555 52.3114152, 21.1486476 52.3113335)",,,,
31332654,False,,Zygmunta Krasińskiego,residential,True,412.38300000000004,"LINESTRING (21.1530851 52.3100555, 21.1525367 52.3098065, 21.1512516 52.309255, 21.1490021 52.3082748, 21.1489332 52.3082663, 21.1488874 52.3082721, 21.1488472 52.3082949, 21.1483341 52.3087308)",,,,
173140512,True,1,Kolejowa,tertiary,False,16.169,"LINESTRING (21.1523785 52.311383, 21.1523985 52.3113514, 21.1524167 52.311321, 21.1524298 52.3112929, 21.1524517 52.3112448)",,,,
870780468,True,1,Rondo Ryszarda Siewierskiego,tertiary,False,8.603,"LINESTRING (21.1523785 52.311383, 21.1524065 52.311374, 21.1524374 52.3113699, 21.152469 52.311371, 21.1524989 52.3113773)",roundabout,,,
870780467,True,1,Rondo Ryszarda Siewierskiego,tertiary,False,8.607,"LINESTRING (21.1524989 52.3113773, 21.152525 52.3113883, 21.1525453 52.3114032, 21.1525583 52.3114208, 21.1525631 52.3114399)",roundabout,,,
303249295,True,1,Rondo Ryszarda Siewierskiego,tertiary,False,3.982,"LINESTRING (21.1525022 52.3115037, 21.152475 52.3115103, 21.1524459 52.3115125)",roundabout,,,
300827437,False,,Kapitana Stefana Pogonowskiego,residential,True,108.371,"LINESTRING (21.1496235 52.3112254, 21.1504898 52.3104636, 21.1505335 52.3104252)",,,,
"[485964496, 178888937, 485964494, 485964495]",False,2,Juliusza Słowackiego,residential,False,190.2,"LINESTRING (21.1579282 52.3114374, 21.1578178 52.3113893, 21.1574894 52.3112447, 21.1568566 52.3109701, 21.1567181 52.3109135, 21.1565668 52.3108484, 21.156338 52.3107498, 21.1556491 52.3104454)",,,,
184352056,False,2,Dziennikarska,residential,False,135.435,"LINESTRING (21.1579282 52.3114374, 21.1580185 52.3113642, 21.1580453 52.3113463, 21.15808 52.311325, 21.158266 52.311263, 21.1588163 52.3110946, 21.1591502 52.3109925, 21.1593285 52.3109408, 21.15939 52.3109302, 21.1594637 52.3109386, 21.1595371 52.3109587, 21.1595872 52.3109806, 21.1596472 52.3110077)",,,,
31332504,False,,Stanisława Staszica,residential,False,94.557,"LINESTRING (21.1512833 52.3086427, 21.1513035 52.3086247, 21.1520716 52.3079421)",,,,
"[1033547434, 834813706, 1033547436, 1033547437, 1000928730, 810394877]",False,2,"['Leśna', 'Inżynierska']",residential,"[False, True]",292.421,"LINESTRING (21.1512833 52.3086427, 21.1506874 52.3083806, 21.1501896 52.3081211, 21.1498147 52.3079197, 21.1497153 52.3078604, 21.1495749 52.3078164, 21.149533 52.3078076, 21.1494181 52.3078024, 21.1493177 52.3078031, 21.1491999 52.3078245, 21.1491237 52.3078512, 21.1489845 52.3079299, 21.148876 52.3080198, 21.1487711 52.3081122, 21.1487132 52.3081661, 21.1485859 52.3082696, 21.1481171 52.3086454)",,30,,yes
"[404417094, 1033547432, 1033547433, 1033618869, 1078336565, 443961948, 810394877]",False,,"['Juliusza Słowackiego', 'Leśna']",residential,"[False, True]",313.0689999999999,"LINESTRING (21.1512833 52.3086427, 21.1513158 52.3086568, 21.1529314 52.3093566, 21.1530003 52.3093968, 21.153116 52.309493, 21.1531669 52.3095506, 21.1532449 52.3096022, 21.1533335 52.3096518, 21.1534301 52.3096933, 21.1535647 52.3097514, 21.1536175 52.3097728, 21.1536844 52.3097903, 21.1537851 52.3098062, 21.1539658 52.3098152, 21.1540518 52.3098229, 21.1542068 52.3098479, 21.1543778 52.3098994, 21.1545587 52.3099739, 21.1550414 52.3101838)",,,yes,
