osmid,oneway,ref,name,highway,reversed,length,geometry,lanes,maxspeed,junction,bridge
387704596,False,593,Warszawska,secondary,False,32.219,"LINESTRING (20.0732253 54.0098767, 20.0736395 54.0097195)",,,,
387704587,False,,Kościelna,residential,True,65.622,"LINESTRING (20.0732253 54.0098767, 20.0735147 54.010156, 20.0737353 54.010385)",,,,
387704596,False,593,Warszawska,secondary,True,44.015,"LINESTRING (20.0732253 54.0098767, 20.0731178 54.0099175, 20.0726537 54.0100861)",,,,
387714453,False,,Poznańska,residential,True,108.53099999999999,"LINESTRING (20.0732253 54.0098767, 20.0726216 54.0092836, 20.0722911 54.0090751)",,,,
105351669,False,528,Olsztyńska,secondary,False,6.793,"LINESTRING (20.071561 54.0100526, 20.0716432 54.01009)",2,50,,
105351669,False,528,Olsztyńska,secondary,True,73.395,"LINESTRING (20.071561 54.0100526, 20.0714767 54.0099908, 20.0710435 54.0094687)",2,50,,
387704597,False,,Władysława Jagiełły,residential,False,139.63599999999997,"LINESTRING (20.071561 54.0100526, 20.0711103 54.0101418, 20.0709941 54.0101497, 20.0709231 54.0101035, 20.0705679 54.0096383, 20.070596 54.0096004, 20.0710435 54.0094687)",,,,
387704586,False,,Katowicka,residential,False,109.48599999999999,"LINESTRING (20.0737353 54.010385, 20.0738381 54.010409, 20.0740046 54.0103972, 20.0741257 54.010355, 20.0741956 54.0102847, 20.0741524 54.0101891, 20.0736395 54.0097195)",,,,
387704587,False,,Kościelna,residential,False,65.622,"LINESTRING (20.0737353 54.010385, 20.0735147 54.010156, 20.0732253 54.0098767)",,,,
387704587,False,,Kościelna,residential,True,99.894,"LINESTRING (20.0737353 54.010385, 20.0730168 54.0104988, 20.072727 54.0105425, 20.0725799 54.0104764, 20.0723273 54.0105718)",,,,
387704583,False,,Generała Józefa Bema,residential,True,110.64999999999999,"LINESTRING (20.0696253 54.0104734, 20.0694175 54.0101572, 20.0693075 54.0100074, 20.0689745 54.0096813, 20.0688088 54.0096246)",,,,
387704591,False,,Michała Kajki,residential,True,45.677,"LINESTRING (20.0672376 54.0112773, 20.0673849 54.0111659, 20.0676492 54.0109454)",,,,
387714451,False,,Morąska,residential,False,139.476,"LINESTRING (20.0722911 54.0090751, 20.0727266 54.0089697, 20.0729331 54.0089778, 20.0730477 54.0090351, 20.0737083 54.0096972)",,,,
387714451,False,,Morąska,residential,True,92.55000000000001,"LINESTRING (20.0722911 54.0090751, 20.0714991 54.009272, 20.0710043 54.0094215)",,,,
387714453,False,,Poznańska,residential,False,108.53099999999999,"LINESTRING (20.0722911 54.0090751, 20.0726216 54.0092836, 20.0732253 54.0098767)",,,,
387704596,False,593,Warszawska,secondary,True,5.134,"LINESTRING (20.0737083 54.0096972, 20.0736395 54.0097195)",,,,
387704596,False,593,Warszawska,secondary,False,49.433,"LINESTRING (20.0737083 54.0096972, 20.0740586 54.0095836, 20.0744103 54.0095497)",,,,
387714451,False,,Morąska,residential,True,139.476,"LINESTRING (20.0737083 54.0096972, 20.0730477 54.0090351, 20.0729331 54.0089778, 20.0727266 54.0089697, 20.0722911 54.0090751)",,,,
155310353,False,,Mazowiecka,residential,False,159.149,"LINESTRING (20.0688876 54.0099891, 20.0689726 54.0103372, 20.0689849 54.0106963, 20.0687944 54.0113043, 20.0687486 54.0114029)",,,,
155310353,False,,Mazowiecka,residential,True,40.86,"LINESTRING (20.0688876 54.0099891, 20.0688518 54.0098425, 20.0688088 54.0096246)",,,,
387714454,False,,Słoneczny Stok,residential,False,98.96700000000001,"LINESTRING (20.0688876 54.0099891, 20.0686152 54.0100677, 20.0683883 54.010166, 20.0682873 54.0102724, 20.0683264 54.010696)",,,,
387714454,False,,Słoneczny Stok,residential,True,98.96700000000001,"LINESTRING (20.0683264 54.010696, 20.0682873 54.0102724, 20.0683883 54.010166, 20.0686152 54.0100677, 20.0688876 54.0099891)",,,,
155318016,False,,Elizy Orzeszkowej,residential,True,233.656,"LINESTRING (20.0752821 54.0129949, 20.0754619 54.012924, 20.0755593 54.0128645, 20.0756302 54.0127878, 20.0757272 54.0125584, 20.0757297 54.0124306, 20.0756184 54.0122556, 20.0753839 54.0120233, 20.0749314 54.0116893, 20.0743224 54.0112635)",,,,
387704581,False,528,Olsztyńska,secondary,False,17.064,"LINESTRING (20.0752821 54.0129949, 20.0753325 54.0130307, 20.0754507 54.0131121)",2,50,,
387704581,False,528,Olsztyńska,secondary,True,187.523,"LINESTRING (20.0752821 54.0129949, 20.0748532 54.01269, 20.0746658 54.0125339, 20.0736363 54.0116761, 20.0735871 54.0116351)",2,50,,
