osmid,name,highway,oneway,reversed,length,geometry,lanes,maxspeed,junction,access,tunnel
"[436604424, 399902265, 485494758]",Władysława Łokietka,tertiary,False,False,172.73499999999999,"LINESTRING (15.5579207 51.2631597, 15.5580528 51.2630913, 15.558076 51.2630781, 15.5586054 51.2627727, 15.5587723 51.2626764, 15.5589275 51.262593, 15.5590768 51.2625162, 15.5591545 51.2624676, 15.5592791 51.2623834, 15.5593592 51.2623112, 15.5594448 51.262234, 15.5594643 51.2622173, 15.5595006 51.2621864, 15.5595214 51.2621666, 15.5595804 51.2621093, 15.5596342 51.2620494)","['2', '3']",50,,,
195578617,Marcina Opitza,residential,True,False,83.596,"LINESTRING (15.567593 51.2586876, 15.5675221 51.258702, 15.5674131 51.258719, 15.5672611 51.2587359, 15.5670828 51.258754, 15.5665663 51.2588125, 15.5664142 51.2588297)",,,,,
460789754,Karola Miarki,tertiary,False,False,88.11,"LINESTRING (15.567593 51.2586876, 15.5676845 51.2587855, 15.5678753 51.2589794, 15.5682483 51.2593656)",2,,,,
195578617,Marcina Opitza,residential,True,False,151.26800000000003,"LINESTRING (15.5664142 51.2588297, 15.5662761 51.2588453, 15.5643791 51.2590596, 15.5642737 51.2590536)",,,,,
359113625,Józefa Wybickiego,residential,False,True,84.231,"LINESTRING (15.5664142 51.2588297, 15.5664466 51.2589224, 15.5666365 51.2594653, 15.566673 51.2595697)",,,,,
1253342565,Mikołaja Brody,residential,False,False,8.95,"LINESTRING (15.566673 51.2595697, 15.5667999 51.2595566)",,,,,
195578619,Józefa Wybickiego,residential,False,True,115.101,"LINESTRING (15.566673 51.2595697, 15.5667037 51.2596589, 15.566712 51.259683, 15.5667828 51.2598883, 15.5667912 51.2599126, 15.5668443 51.2600667, 15.566977 51.260463, 15.5670219 51.2605815)",,,,,
359113625,Józefa Wybickiego,residential,False,False,84.231,"LINESTRING (15.566673 51.2595697, 15.5666365 51.2594653, 15.5664466 51.2589224, 15.5664142 51.2588297)",,,,,
"[195587250, 386164901, 386164902]",Bankowa,residential,False,True,122.597,"LINESTRING (15.5702668 51.2591882, 15.570039 51.2592768, 15.5699957 51.2592945, 15.5698674 51.2593458, 15.5698292 51.2593611, 15.5695027 51.2594921, 15.5692107 51.2596106, 15.5689711 51.2597079, 15.5688511 51.2597566, 15.5687842 51.2597838)",,,,,building_passage
445946071,Karola Miarki,tertiary,True,False,11.614,"LINESTRING (15.5687842 51.2597838, 15.5688461 51.2598808)",1,,circular,,
"[195587250, 386164901, 386164902]",Bankowa,residential,False,False,122.59700000000001,"LINESTRING (15.5687842 51.2597838, 15.5688511 51.2597566, 15.5689711 51.2597079, 15.5692107 51.2596106, 15.5695027 51.2594921, 15.5698292 51.2593611, 15.5698674 51.2593458, 15.5699957 51.2592945, 15.570039 51.2592768, 15.5702668 51.2591882)",,,,,building_passage
37403818,Teatralna,residential,True,False,95.832,"LINESTRING (15.5638636 51.2637941, 15.5641063 51.2641252, 15.56442 51.2645165, 15.5645041 51.2645449)",,,,,
205554204,Karola Miarki,tertiary,True,False,19.717,"LINESTRING (15.5686195 51.2598867, 15.5684994 51.2597261)",1,,circular,,
"[311799251, 445946068]",Heleny i Wincentego Tyrankiewiczów,unclassified,True,False,18.723,"LINESTRING (15.5685918 51.2595853, 15.5686646 51.2595443, 15.5688166 51.2594951)",1,,,,
445946071,Karola Miarki,tertiary,True,False,13.370999999999999,"LINESTRING (15.5685918 51.2595853, 15.5686387 51.2596114, 15.5686769 51.2596428, 15.5687118 51.2596781)",1,,circular,,
"[115559177, 205562460, 304688053]","['Sierpnia 80', 'Adama Mickiewicza']",unclassified,True,False,225.174,"LINESTRING (15.5669636 51.2636074, 15.5669082 51.2635362, 15.5665956 51.2631958, 15.5664001 51.2629535, 15.5663371 51.2628834, 15.5664308 51.2628641, 15.5666215 51.2628254, 15.5666664 51.2628158, 15.5669556 51.2627541, 15.5672234 51.2626966, 15.5676381 51.2626222, 15.5678079 51.2625998, 15.5678857 51.2625896, 15.5680771 51.262567, 15.5681045 51.2625637, 15.568181 51.2625557)",,,,,
115559181,Sądowa,unclassified,True,False,102.90199999999999,"LINESTRING (15.5672162 51.2638967, 15.5671736 51.2639091, 15.5671186 51.2639261, 15.5670141 51.2639638, 15.5669633 51.2639807, 15.5669151 51.2639982, 15.5668459 51.264023, 15.5667582 51.2640545, 15.5667072 51.2640722, 15.5665871 51.264117, 15.5660786 51.264307, 15.5660248 51.2643275, 15.5659361 51.2643596)",,,,,
649459139,Adama Mickiewicza,unclassified,True,False,36.658,"LINESTRING (15.5672162 51.2638967, 15.5671727 51.263845, 15.5671615 51.2638325, 15.5669636 51.2636074)",,,,,
304688054,Sądowa,unclassified,False,False,101.80199999999999,"LINESTRING (15.5659361 51.2643596, 15.5658275 51.2643979, 15.5652646 51.2646142, 15.5651815 51.2646473, 15.5647758 51.2648007, 15.5646856 51.2648348)",,,,,
304688055,Ignacego Daszyńskiego,residential,False,False,30.261,"LINESTRING (15.5659361 51.2643596, 15.5659208 51.2643417, 15.5658824 51.2642967, 15.5658275 51.2642325, 15.5657445 51.2641394, 15.5657281 51.2641206)",,,,,
485494775,Ignacego Daszyńskiego,residential,False,True,117.60600000000002,"LINESTRING (15.5659361 51.2643596, 15.5659951 51.2644324, 15.5665109 51.2650695, 15.5666193 51.2652048, 15.5666307 51.2652189, 15.5666723 51.2652599, 15.5667216 51.2652942)",,,,,
206157209,Polna,residential,True,False,167.02599999999998,"LINESTRING (15.5693765 51.2628397, 15.5694195 51.2628919, 15.5696967 51.2631805, 15.5697304 51.2632156, 15.5703557 51.2639019, 15.5705209 51.2640819, 15.5705447 51.2641079, 15.5705751 51.264141)",1,,,,
206157210,,residential,False,False,140.154,"LINESTRING (15.5693765 51.2628397, 15.5694106 51.2628332, 15.569451 51.2628254, 15.569803 51.2627577, 15.570977 51.2625543, 15.5711108 51.2625299, 15.57119 51.2625112, 15.5712195 51.2625042, 15.571274 51.262488, 15.5713037 51.2624776)",,,,,
115562098,Bolesława Kubika,unclassified,False,False,69.63,"LINESTRING (15.5660954 51.2607988, 15.5662121 51.2607463, 15.5663121 51.2607056, 15.5664376 51.2606818, 15.5665886 51.2606633, 15.5666414 51.2606541, 15.5667242 51.2606396, 15.5668703 51.2606111, 15.5670219 51.2605815)",2,,,,
115562098,Bolesława Kubika,unclassified,False,True,169.87099999999998,"LINESTRING (15.5660954 51.2607988, 15.5659686 51.2608729, 15.5658043 51.260952, 15.5657175 51.2609864, 15.5656169 51.2610248, 15.5654176 51.2610497, 15.5646873 51.2611068, 15.5639861 51.2611657, 15.5637954 51.2611851)",2,,,,
195183139,Obrońców Helu,residential,True,False,251.721,"LINESTRING (15.5636432 51.2608858, 15.5635253 51.2608594, 15.5633237 51.2608167, 15.5631944 51.2607884, 15.5630761 51.2607631, 15.5629985 51.2607523, 15.5629277 51.2607461, 15.5628591 51.2607485, 15.5627326 51.2607703, 15.5626082 51.2607928, 15.5625011 51.2608116, 15.5624664 51.2608174, 15.562295 51.2608471, 15.5621916 51.2608557, 15.5619331 51.2608844, 15.5617182 51.2609057, 15.5615603 51.2609179, 15.561443 51.2609198, 15.5613895 51.2609199, 15.5612251 51.2609203, 15.5606219 51.2609261, 15.5605019 51.2609285, 15.56045 51.2609285, 15.5602855 51.2609278, 15.5602564 51.2609271, 15.5601711 51.2609251, 15.560156 51.2609247, 15.5600936 51.2609158)",,,,,
197405075,Komuny Paryskiej,residential,False,False,120.563,"LINESTRING (15.5636432 51.2608858, 15.5636511 51.2607941, 15.5636743 51.2606267, 15.5636873 51.2605425, 15.5637217 51.2604299, 15.5637763 51.2603067, 15.5638624 51.2600735, 15.5639049 51.2599559, 15.5639534 51.2598219)",,20,,,
206175823,Wąska,residential,True,False,176.599,"LINESTRING (15.5636432 51.2608858, 15.5637721 51.2608956, 15.5641793 51.260859, 15.5644913 51.2608323, 15.5650776 51.2607753, 15.5656722 51.2607191, 15.56589 51.2607008, 15.5659677 51.2607131, 15.5660954 51.2607988)",,,,,
304647483,Komuny Paryskiej,residential,False,True,35.06,"LINESTRING (15.5636432 51.2608858, 15.5636525 51.2609372, 15.5637276 51.2610731, 15.5637376 51.2610913, 15.5637954 51.2611851)",,,,,
311801539,Heleny i Wincentego Tyrankiewiczów,unclassified,True,False,21.852999999999998,"LINESTRING (15.5688166 51.2594951, 15.5687505 51.2595907, 15.5687405 51.2596021, 15.5687191 51.2596302, 15.5687131 51.2596521, 15.5687118 51.2596781)",1,,,,
115562098,Bolesława Kubika,unclassified,False,False,41.791,"LINESTRING (15.5670219 51.2605815, 15.5672064 51.2605491, 15.5675988 51.260477)",2,,,,
115562098,Bolesława Kubika,unclassified,False,True,69.63000000000001,"LINESTRING (15.5670219 51.2605815, 15.5668703 51.2606111, 15.5667242 51.2606396, 15.5666414 51.2606541, 15.5665886 51.2606633, 15.5664376 51.2606818, 15.5663121 51.2607056, 15.5662121 51.2607463, 15.5660954 51.2607988)",2,,,,
195578619,Józefa Wybickiego,residential,False,False,115.101,"LINESTRING (15.5670219 51.2605815, 15.566977 51.260463, 15.5668443 51.2600667, 15.5667912 51.2599126, 15.5667828 51.2598883, 15.566712 51.259683, 15.5667037 51.2596589, 15.566673 51.2595697)",,,,,
298648126,,residential,False,False,25.537,"LINESTRING (15.5640258 51.2621884, 15.5638474 51.2619877)",,,,,
986620793,Michała Kutuzowa,residential,False,False,0.093,"LINESTRING (15.5644531 51.2623876, 15.5644527 51.2623868)",,,,,
"[233501590, 306676710]",Plac Zamkowy,residential,False,False,55.884,"LINESTRING (15.5620933 51.2626902, 15.5621445 51.262659, 15.5625539 51.2624885, 15.5626294 51.2624606, 15.5627606 51.2624123)",,,,,
399902245,Bolesława Kubika,unclassified,False,False,23.313,"LINESTRING (15.5599654 51.2620177, 15.5596342 51.2620494)",,,,,
38532250,Bolesława Kubika,unclassified,False,True,73.91699999999999,"LINESTRING (15.5599654 51.2620177, 15.5599923 51.2620155, 15.5600343 51.2620121, 15.5602315 51.261996, 15.5607631 51.261958, 15.560904 51.2619479, 15.5610176 51.2619302)",2,,,,
298648126,,residential,False,True,25.537,"LINESTRING (15.5638474 51.2619877, 15.5640258 51.2621884)",,,,,
37403821,1 Maja,residential,False,False,26.951,"LINESTRING (15.5638474 51.2619877, 15.5641068 51.2618995, 15.5641901 51.2618749)",,,,,
37403821,1 Maja,residential,False,True,89.174,"LINESTRING (15.5638474 51.2619877, 15.5636913 51.2620415, 15.5633771 51.2621658, 15.5631111 51.2622691, 15.5627606 51.2624123)",,,,,
304774396,Zacisze,residential,False,False,41.218,"LINESTRING (15.5657438 51.2619442, 15.5656858 51.2615753)",,,,,
206175171,Fryderyka Chopina,residential,False,False,89.119,"LINESTRING (15.5644515 51.2617807, 15.5644977 51.2617649, 15.5645861 51.2617461, 15.5649103 51.2616812, 15.5652464 51.2616258, 15.5655098 51.2615931, 15.5656858 51.2615753)",,,,,
206175171,Fryderyka Chopina,residential,False,True,20.99,"LINESTRING (15.5644515 51.2617807, 15.5642533 51.2618512, 15.5641901 51.2618749)",,,,,
"[374079948, 298652508, 374079951]",,residential,False,False,69.14699999999999,"LINESTRING (15.5644515 51.2617807, 15.5645182 51.2618944, 15.5645489 51.26195, 15.5645868 51.2620128, 15.5651531 51.2618908)",,,,,
"[298652508, 374079948, 374079951]",,residential,False,True,69.147,"LINESTRING (15.5651531 51.2618908, 15.5645868 51.2620128, 15.5645489 51.26195, 15.5645182 51.2618944, 15.5644515 51.2617807)",,,,,
485494780,Bolesława Chrobrego,tertiary,False,True,49.815999999999995,"LINESTRING (15.5695862 51.265555, 15.5696967 51.2655471, 15.5698143 51.2655341, 15.5698508 51.2655291, 15.5701558 51.2654802, 15.5702846 51.2654591)",2,,,,
"[619595205, 921945573]",Bolesława Chrobrego,tertiary,False,False,65.652,"LINESTRING (15.5695862 51.265555, 15.5694126 51.2655652, 15.5692996 51.2655684, 15.569119 51.2655737, 15.5689118 51.2655781, 15.5688628 51.2655792, 15.5687484 51.2655819, 15.568644 51.2655848)",2,,,,
37403817,Sądowa,unclassified,False,False,96.171,"LINESTRING (15.5646856 51.2648348, 15.5645562 51.2648877, 15.5642761 51.264998, 15.5641836 51.2650345, 15.5640169 51.265129, 15.5638299 51.2652419, 15.5637575 51.2652842, 15.5637333 51.2652963, 15.5636654 51.2653301, 15.5636444 51.2653403, 15.5636288 51.2653479, 15.5635977 51.265363)",,,,,
195590232,Sądowa,unclassified,False,True,34.620999999999995,"LINESTRING (15.5646856 51.2648348, 15.5646456 51.2647709, 15.5645041 51.2645449)",,,,,
304688054,Sądowa,unclassified,False,True,101.80199999999999,"LINESTRING (15.5646856 51.2648348, 15.5647758 51.2648007, 15.5651815 51.2646473, 15.5652646 51.2646142, 15.5658275 51.2643979, 15.5659361 51.2643596)",,,,,
195108166,Sądowa,unclassified,True,False,97.36999999999999,"LINESTRING (15.5645041 51.2645449, 15.5645922 51.2645144, 15.5647541 51.2644584, 15.5651467 51.2643252, 15.565385 51.2642443, 15.5654432 51.2642228, 15.5655548 51.2641847, 15.5655976 51.264169, 15.5656272 51.264159, 15.5657281 51.2641206)",,,,,
195590232,Sądowa,unclassified,False,False,34.620999999999995,"LINESTRING (15.5645041 51.2645449, 15.5646456 51.2647709, 15.5646856 51.2648348)",,,,,
"[37403816, 399902241, 399902242, 399902243]",Bohaterów Getta,tertiary,False,False,283.21500000000003,"LINESTRING (15.5640677 51.265922, 15.5638788 51.2659329, 15.5638567 51.2659337, 15.5628682 51.2659874, 15.5622763 51.2660227, 15.5615894 51.2660581, 15.5607098 51.2661095, 15.560658 51.2661108, 15.5604051 51.2661088, 15.5602354 51.2660896, 15.5601359 51.2660741, 15.5600236 51.2660484)","['2', '3']",50,,,
"[436587704, 37403810, 399902244]","['Bohaterów Getta', 'Tamka']",tertiary,False,True,111.011,"LINESTRING (15.5640677 51.265922, 15.5642756 51.265916, 15.5642998 51.2659149, 15.5645385 51.265904, 15.5648315 51.2658844, 15.5650511 51.265863, 15.5653069 51.2658178, 15.5655276 51.2657558, 15.5656169 51.2657288)",3,50,,,
"[736789609, 436995548]",Grunwaldzka,tertiary,False,True,70.27,"LINESTRING (15.5640677 51.265922, 15.5639879 51.2658356, 15.5639775 51.2658179, 15.5638826 51.2656974, 15.5638014 51.2656016, 15.563601 51.2653677, 15.5635977 51.265363)",3,,,,
"[190137960, 190137961, 205112473, 1177650939]",Stanisława Staszica,unclassified,False,True,54.977,"LINESTRING (15.5640677 51.265922, 15.5640951 51.2659738, 15.5641288 51.266041, 15.5641348 51.2660641, 15.5641382 51.2660774, 15.5641767 51.2662575, 15.5641824 51.2663511, 15.5641776 51.2664082)",2,30,,,yes
37403817,Sądowa,unclassified,False,True,96.17099999999999,"LINESTRING (15.5635977 51.265363, 15.5636288 51.2653479, 15.5636444 51.2653403, 15.5636654 51.2653301, 15.5637333 51.2652963, 15.5637575 51.2652842, 15.5638299 51.2652419, 15.5640169 51.265129, 15.5641836 51.2650345, 15.5642761 51.264998, 15.5645562 51.2648877, 15.5646856 51.2648348)",,,,,
190137948,Grunwaldzka,tertiary,False,True,148.37999999999997,"LINESTRING (15.5635977 51.265363, 15.5635568 51.2653116, 15.5634381 51.2651782, 15.563383 51.2651163, 15.5633105 51.2650412, 15.5632394 51.2649906, 15.5631196 51.2649245, 15.5630412 51.2648876, 15.5629654 51.2648574, 15.562869 51.264824, 15.5626894 51.2647617, 15.5622423 51.2646145, 15.5619916 51.2645566)",2,,,,
"[736789609, 436995548]",Grunwaldzka,tertiary,False,False,70.27000000000001,"LINESTRING (15.5635977 51.265363, 15.563601 51.2653677, 15.5638014 51.2656016, 15.5638826 51.2656974, 15.5639775 51.2658179, 15.5639879 51.2658356, 15.5640677 51.265922)",3,,,,
115650228,Piaskowa,residential,False,True,67.43799999999999,"LINESTRING (15.560002 51.2620848, 15.5601863 51.2621827, 15.5603354 51.2622874, 15.5604956 51.2623975, 15.5606753 51.2625197)",,,,,
195073455,Bankowa,unclassified,True,False,17.391,"LINESTRING (15.5687154 51.2600106, 15.5686939 51.2600215, 15.568677 51.2600292, 15.5686567 51.2600347, 15.5686232 51.260043, 15.568616 51.2600408, 15.5684859 51.2600638)",1,,,,
205554204,Karola Miarki,tertiary,True,False,15.309000000000001,"LINESTRING (15.5687154 51.2600106, 15.5686833 51.2599675, 15.5686195 51.2598867)",1,,circular,,
195108166,Sądowa,unclassified,True,False,103.213,"LINESTRING (15.5657281 51.2641206, 15.5658108 51.2640852, 15.565855 51.2640657, 15.5658991 51.2640472, 15.5659362 51.2640314, 15.5659841 51.2640106, 15.5660306 51.2639913, 15.56621 51.2639166, 15.5662789 51.2638883, 15.5668554 51.2636474, 15.5668819 51.2636361, 15.5669279 51.2636218, 15.5669636 51.2636074)",,,,,
206162395,Ignacego Daszyńskiego,residential,False,False,90.589,"LINESTRING (15.5657281 51.2641206, 15.5656861 51.2640696, 15.5653352 51.2636438, 15.5651417 51.2633933)",,,,,
304688055,Ignacego Daszyńskiego,residential,False,True,30.261000000000003,"LINESTRING (15.5657281 51.2641206, 15.5657445 51.2641394, 15.5658275 51.2642325, 15.5658824 51.2642967, 15.5659208 51.2643417, 15.5659361 51.2643596)",,,,,
391786110,Powstańców Warszawy,residential,False,False,74.759,"LINESTRING (15.5592691 51.2593136, 15.5589691 51.2596326, 15.5588465 51.2596808, 15.5587429 51.2597126, 15.5586566 51.2597364, 15.558544 51.259775)",,,,,
195196565,Rotmistrza Pileckiego,residential,False,True,61.038,"LINESTRING (15.558544 51.259775, 15.5587261 51.2598922, 15.5587447 51.2599052, 15.5589338 51.2600294, 15.5589944 51.2600707, 15.5590581 51.2601116, 15.5590699 51.2601209, 15.5591276 51.2601825)",,,,,
391786110,Powstańców Warszawy,residential,False,True,74.759,"LINESTRING (15.558544 51.259775, 15.5586566 51.2597364, 15.5587429 51.2597126, 15.5588465 51.2596808, 15.5589691 51.2596326, 15.5592691 51.2593136)",,,,,
195184478,Warszawska,residential,False,False,42.113,"LINESTRING (15.5591276 51.2601825, 15.5593378 51.2601372, 15.5594107 51.2601255, 15.5597103 51.2600818)",,,,,
195196565,Rotmistrza Pileckiego,residential,False,False,61.038,"LINESTRING (15.5591276 51.2601825, 15.5590699 51.2601209, 15.5590581 51.2601116, 15.5589944 51.2600707, 15.5589338 51.2600294, 15.5587447 51.2599052, 15.5587261 51.2598922, 15.558544 51.259775)",,,,,
446060104,Adama Asnyka,unclassified,False,False,72.17699999999999,"LINESTRING (15.568181 51.2625557, 15.5682344 51.2625499, 15.5682995 51.2625435, 15.5683646 51.2625372, 15.5684611 51.2625289, 15.568549 51.2625218, 15.5687303 51.2625072, 15.5689666 51.26249, 15.5689885 51.2624884, 15.5690229 51.2624861, 15.5690681 51.2624832, 15.5692099 51.2624742)",,,,,
"[357701666, 195073462]","['Kościelna', 'Bankowa']",residential,False,True,95.369,"LINESTRING (15.5668658 51.261995, 15.566918 51.2619797, 15.5670478 51.2619272, 15.5671636 51.2618701, 15.5671875 51.2618583, 15.5672382 51.2618297, 15.5674194 51.2617369, 15.5675522 51.2616609, 15.5677385 51.2615827, 15.5678498 51.2615422, 15.5679893 51.2615173)",2,,,,
"[500657642, 37403822]","['Zacisze', 'Kościelna']",residential,True,False,107.65700000000001,"LINESTRING (15.5668658 51.261995, 15.5667681 51.2620237, 15.5665298 51.2620629, 15.5662752 51.2620991, 15.5660935 51.2621417, 15.5660132 51.2621641, 15.56587 51.2622293, 15.5657438 51.2619442)",,,,,
650561219,Karola Miarki,tertiary,False,True,11.636,"LINESTRING (15.5683303 51.2594568, 15.5682483 51.2593656)",2,,,,
195073467,Karola Miarki,tertiary,True,False,23.201,"LINESTRING (15.5683303 51.2594568, 15.5684375 51.2595144, 15.5684704 51.2595333, 15.5685059 51.2595451, 15.5685918 51.2595853)",1,,,,
190137947,Garncarska,tertiary,False,True,19.164,"LINESTRING (15.5597218 51.261886, 15.5596342 51.2620494)",3,50,,,
"[436604426, 436604421, 399902247]",Garncarska,tertiary,False,False,110.96600000000001,"LINESTRING (15.5597218 51.261886, 15.5597297 51.2618607, 15.5597381 51.2618373, 15.5598722 51.2614616, 15.5599118 51.2613713, 15.5599715 51.2612118, 15.5599972 51.2611388, 15.5600064 51.2611156, 15.5600455 51.2610239, 15.5600535 51.2610051, 15.5600936 51.2609158)","['2', '3']",50,,,
436604422,,tertiary_link,True,False,23.772000000000002,"LINESTRING (15.5597218 51.261886, 15.5598092 51.2619718, 15.5598641 51.2620042, 15.5599654 51.2620177)",1,,,,
"[436587704, 37403810, 399902244]","['Bohaterów Getta', 'Tamka']",tertiary,False,False,111.01100000000001,"LINESTRING (15.5656169 51.2657288, 15.5655276 51.2657558, 15.5653069 51.2658178, 15.5650511 51.265863, 15.5648315 51.2658844, 15.5645385 51.265904, 15.5642998 51.2659149, 15.5642756 51.265916, 15.5640677 51.265922)",3,50,,,
"[399902253, 399902252, 190137965, 195073470]",Tadeusza Kościuszki,tertiary,False,"[False, True]",71.548,"LINESTRING (15.5656169 51.2657288, 15.5656989 51.2658611, 15.5657335 51.2659261, 15.5657512 51.2659556, 15.565777 51.2660124, 15.5658574 51.2662953, 15.565878 51.2663489)",2,50,,,yes
"[399902256, 399902257, 190137967]",Tamka,tertiary,False,True,83.46000000000001,"LINESTRING (15.5656169 51.2657288, 15.5659084 51.2656324, 15.5659763 51.2656074, 15.5661611 51.2655466, 15.5662872 51.2655052, 15.5664487 51.2654607, 15.5664919 51.2654518, 15.5665554 51.2654403, 15.5667051 51.2654245)","['2', '3']",50,,,
195184475,Warszawska,residential,False,True,48.257,"LINESTRING (15.5598484 51.2601206, 15.5599088 51.2601597, 15.5601524 51.2602791, 15.5602821 51.2603588, 15.5603046 51.2603738, 15.5603207 51.2603811, 15.5603739 51.2604018)",,,,,
206331358,,residential,True,False,12.125,"LINESTRING (15.5598484 51.2601206, 15.5598252 51.2601261, 15.5598004 51.2601277, 15.5597758 51.2601252, 15.5597531 51.2601188, 15.5597338 51.260109, 15.5597192 51.2600964, 15.5597103 51.2600818)",,,roundabout,,
195184480,Warszawska,residential,False,True,62.657,"LINESTRING (15.5598532 51.2600172, 15.5599675 51.2599414, 15.5600494 51.2599087, 15.5601407 51.2598912, 15.560234 51.2598838, 15.5602802 51.259884, 15.5604885 51.2599008, 15.560561 51.2599104, 15.5605972 51.2599175, 15.5606731 51.2599311)",,,,,
206331358,,residential,True,False,13.863,"LINESTRING (15.5598532 51.2600172, 15.5598725 51.2600271, 15.5598871 51.2600397, 15.5598959 51.2600543, 15.5598985 51.2600698, 15.5598945 51.2600851, 15.5598843 51.2600994, 15.5598686 51.2601114, 15.5598484 51.2601206)",,,roundabout,,
"[359113618, 1253342566]",Mikołaja Brody,residential,False,False,55.598000000000006,"LINESTRING (15.5674793 51.2594847, 15.5675951 51.2594727, 15.5676344 51.2594687, 15.5679579 51.2594365, 15.5680573 51.2594217, 15.5681557 51.2594001, 15.5682483 51.2593656)",,,,,
157510055,Ogrodowa,residential,False,False,60.93000000000001,"LINESTRING (15.5697486 51.2643221, 15.5704271 51.2641735, 15.5705751 51.264141)",,,,,
157510055,Ogrodowa,residential,False,True,37.366,"LINESTRING (15.5697486 51.2643221, 15.5695021 51.2643761, 15.5692435 51.2644362)",,,,,
435123320,Ogrodowa,living_street,True,False,132.17,"LINESTRING (15.5697486 51.2643221, 15.5698684 51.2645291, 15.5700752 51.2648863, 15.5700944 51.2649196, 15.5701171 51.2650363, 15.5701703 51.2651725, 15.5701948 51.2652368, 15.5702687 51.2654197, 15.5702846 51.2654591)",,,,,
485494780,Bolesława Chrobrego,tertiary,False,False,49.815999999999995,"LINESTRING (15.5702846 51.2654591, 15.5701558 51.2654802, 15.5698508 51.2655291, 15.5698143 51.2655341, 15.5696967 51.2655471, 15.5695862 51.265555)",2,,,,
485494780,Bolesława Chrobrego,tertiary,False,True,143.812,"LINESTRING (15.5702846 51.2654591, 15.5706247 51.2654037, 15.570929 51.2653543, 15.5709827 51.2653456, 15.5712827 51.2652891, 15.5714913 51.2652394, 15.5716874 51.2651774, 15.5718159 51.2651272, 15.5719834 51.265064, 15.5720098 51.2650541, 15.5721789 51.2649745)",2,,,,
37403845,Plac Wolności,residential,True,False,98.85300000000001,"LINESTRING (15.568644 51.2655848, 15.568603 51.2655304, 15.5685484 51.2654579, 15.5685366 51.2654422, 15.5685231 51.2654242, 15.5684676 51.2653593, 15.5683566 51.2652298, 15.5682788 51.2651389, 15.5681343 51.2649687, 15.5680732 51.2648969, 15.5680462 51.2648651, 15.5679866 51.2647969)",,,,,
"[736789611, 619595205]",Bolesława Chrobrego,tertiary,False,False,137.838,"LINESTRING (15.568644 51.2655848, 15.5683198 51.2655922, 15.5681402 51.2655963, 15.567971 51.2655987, 15.5678172 51.2655972, 15.5677022 51.2655904, 15.5675737 51.2655758, 15.5673685 51.2655469, 15.5671365 51.2654888, 15.5670594 51.2654663, 15.566953 51.2654435, 15.5668496 51.2654319, 15.5667051 51.2654245)",2,,,,
"[921945573, 619595205]",Bolesława Chrobrego,tertiary,False,True,65.652,"LINESTRING (15.568644 51.2655848, 15.5687484 51.2655819, 15.5688628 51.2655792, 15.5689118 51.2655781, 15.569119 51.2655737, 15.5692996 51.2655684, 15.5694126 51.2655652, 15.5695862 51.265555)",2,,,,
115649119,Ogrodowa,unclassified,False,False,14.533999999999999,"LINESTRING (15.5667051 51.2654245, 15.566715 51.2653484, 15.5667216 51.2652942)",,,,,
"[399902256, 399902257, 190137967]",Tamka,tertiary,False,False,83.46000000000001,"LINESTRING (15.5667051 51.2654245, 15.5665554 51.2654403, 15.5664919 51.2654518, 15.5664487 51.2654607, 15.5662872 51.2655052, 15.5661611 51.2655466, 15.5659763 51.2656074, 15.5659084 51.2656324, 15.5656169 51.2657288)","['2', '3']",50,,,
"[736789611, 619595205]",Bolesława Chrobrego,tertiary,False,True,137.83800000000002,"LINESTRING (15.5667051 51.2654245, 15.5668496 51.2654319, 15.566953 51.2654435, 15.5670594 51.2654663, 15.5671365 51.2654888, 15.5673685 51.2655469, 15.5675737 51.2655758, 15.5677022 51.2655904, 15.5678172 51.2655972, 15.567971 51.2655987, 15.5681402 51.2655963, 15.5683198 51.2655922, 15.568644 51.2655848)",2,,,,
37403844,Ogrodowa,unclassified,False,True,104.131,"LINESTRING (15.5667216 51.2652942, 15.566789 51.2652546, 15.566861 51.2652189, 15.5668866 51.2652092, 15.5678939 51.2648281, 15.5679866 51.2647969)",,,,,
115649119,Ogrodowa,unclassified,False,True,14.533999999999999,"LINESTRING (15.5667216 51.2652942, 15.566715 51.2653484, 15.5667051 51.2654245)",,,,,
485494775,Ignacego Daszyńskiego,residential,False,False,117.606,"LINESTRING (15.5667216 51.2652942, 15.5666723 51.2652599, 15.5666307 51.2652189, 15.5666193 51.2652048, 15.5665109 51.2650695, 15.5659951 51.2644324, 15.5659361 51.2643596)",,,,,
436604421,Garncarska,tertiary,False,False,4.059,"LINESTRING (15.5605053 51.2601938, 15.5605158 51.2601771, 15.5605269 51.2601599)",2,50,,,
437055333,,crossing,False,False,13.154,"LINESTRING (15.5605053 51.2601938, 15.5605655 51.2602089, 15.560577 51.260191, 15.5605878 51.2601749, 15.5605269 51.2601599)",,,yes,,
437055333,,crossing,False,True,12.279,"LINESTRING (15.5605053 51.2601938, 15.5604506 51.2601799, 15.560462 51.2601623, 15.560471 51.2601463, 15.5605269 51.2601599)",,,yes,,
436604421,Garncarska,tertiary,False,True,24.87,"LINESTRING (15.5605053 51.2601938, 15.5604261 51.2603192, 15.5603739 51.2604018)",2,50,,,
