osmid,name,highway,oneway,reversed,length,geometry,ref,lanes,maxspeed,bridge,width
84001032,Bosanske državnosti,secondary,True,False,23.698999999999998,"LINESTRING (15.8692039 44.8169506, 15.8691464 44.8169781, 15.8690702 44.8169961, 15.8689208 44.8170106)",,2,40,,
171779224,,secondary_link,True,False,66.59100000000001,"LINESTRING (15.8692039 44.8169506, 15.8691207 44.8169619, 15.8690543 44.8169666, 15.8689729 44.8169629, 15.868903 44.8169526, 15.8687899 44.8169205, 15.8687081 44.8168748, 15.868633 44.8168166, 15.8685391 44.8166892)",,1,,,
109701211,Kulina bana,living_street,False,False,42.496,"LINESTRING (15.8693275 44.8155353, 15.869008 44.8156345, 15.8688272 44.8156759)",,,,,
247691308,Saliha Mušanovića,residential,False,True,204.704,"LINESTRING (15.8687358 44.8172563, 15.8687894 44.8172905, 15.8688377 44.817336, 15.8688752 44.8174016, 15.8689047 44.8174949, 15.8689193 44.8176437, 15.8688931 44.8177587, 15.868857 44.8178329, 15.8688138 44.8178955, 15.8687329 44.8179701, 15.8686324 44.8180329, 15.8683897 44.8181078, 15.8682313 44.818239, 15.8679694 44.8184895, 15.8677508 44.8187359)",,,,,
356571280,,secondary_link,True,False,37.152,"LINESTRING (15.8687358 44.8172563, 15.8686197 44.8171792, 15.8685251 44.8171228, 15.8684478 44.8170923, 15.8683532 44.8170694)",,1,,,
1220481776,Saliha Mušanovića,residential,False,False,25.974,"LINESTRING (15.8687358 44.8172563, 15.8686975 44.8172124, 15.8686672 44.8171637, 15.8686547 44.8171298, 15.8686404 44.8170853, 15.8686277 44.8170381)",,,,,
171782362,Branislava Đurđeva,residential,False,False,59.543,"LINESTRING (15.8703038 44.8102754, 15.8710579 44.8102525)",,,,,
171782362,Branislava Đurđeva,residential,False,True,114.703,"LINESTRING (15.8703038 44.8102754, 15.8703028 44.8103097, 15.8702998 44.810407, 15.8703553 44.8108532, 15.8703821 44.8110765, 15.8704185 44.8113029)",,,,,
14161884,502. viteške brigade,tertiary,False,False,57.895,"LINESTRING (15.8704185 44.8113029, 15.8708725 44.8111865, 15.8711074 44.8111234)",,,,,
14161884,502. viteške brigade,tertiary,False,True,62.803,"LINESTRING (15.8704185 44.8113029, 15.8702344 44.8113488, 15.8699224 44.8114299, 15.8696701 44.8114955)",,,,,
171782362,Branislava Đurđeva,residential,False,False,114.703,"LINESTRING (15.8704185 44.8113029, 15.8703821 44.8110765, 15.8703553 44.8108532, 15.8702998 44.810407, 15.8703028 44.8103097, 15.8703038 44.8102754)",,,,,
184558344,,residential,False,True,55.91,"LINESTRING (15.8706888 44.8185092, 15.8701158 44.8182132)",,,,,
184560154,,residential,False,False,33.758,"LINESTRING (15.8708791 44.8173006, 15.8707557 44.8173539, 15.8706109 44.8173938, 15.8704871 44.8174173)",,,,,
62124418,Meše Selimovića,residential,False,False,94.92699999999999,"LINESTRING (15.8744339 44.818945, 15.8744777 44.8188308, 15.8745389 44.8186458, 15.8746961 44.818112)",,,,,
62124418,Meše Selimovića,residential,False,True,16.495,"LINESTRING (15.8744339 44.818945, 15.8743701 44.819036, 15.874341 44.8190779)",,,,,
185757749,Tuk mahala,residential,False,True,29.335,"LINESTRING (15.87444 44.8123718, 15.8740921 44.812465)",,,,,
185757741,,residential,False,False,37.983999999999995,"LINESTRING (15.87444 44.8123718, 15.8744375 44.8123218, 15.8744449 44.8122048, 15.8744806 44.8120322)",,,,,
185757749,Tuk mahala,residential,False,False,50.045,"LINESTRING (15.87444 44.8123718, 15.8745041 44.8123776, 15.8750739 44.8123784)",,,,,
185757749,Tuk mahala,residential,False,False,29.335,"LINESTRING (15.8740921 44.812465, 15.87444 44.8123718)",,,,,
168561415,Džemala Bijedića,residential,False,False,61.01200000000001,"LINESTRING (15.8740921 44.812465, 15.8741321 44.8126196, 15.8741254 44.8127956, 15.8741186 44.813011)",,,,,
168561415,Džemala Bijedića,residential,False,True,192.47099999999998,"LINESTRING (15.8740921 44.812465, 15.8740707 44.8123775, 15.8740371 44.812211, 15.874053 44.8119232, 15.874127 44.8116525, 15.8742101 44.8114442, 15.8742927 44.8112201, 15.8743768 44.8110389, 15.8744566 44.810918, 15.874546 44.8107957)",,,,,
185757749,Tuk mahala,residential,False,True,50.045,"LINESTRING (15.8750739 44.8123784, 15.8745041 44.8123776, 15.87444 44.8123718)",,,,,
185757741,,residential,False,True,37.984,"LINESTRING (15.8744806 44.8120322, 15.8744449 44.8122048, 15.8744375 44.8123218, 15.87444 44.8123718)",,,,,
"[146415440, 84001032]","['Bosanske državnosti', 'Trg maršala Tita']",secondary,True,False,275.50300000000004,"LINESTRING (15.8704705 44.8150363, 15.8704732 44.8150755, 15.870516 44.8154033, 15.8705889 44.8157305, 15.8706108 44.8158513, 15.8706339 44.8160059, 15.8706452 44.8160952, 15.8706434 44.8161448, 15.8706405 44.8162252, 15.8706241 44.8162825, 15.870566 44.816351, 15.870481 44.8164127, 15.870384 44.8164537, 15.8699838 44.8165844, 15.8696825 44.8167161, 15.8692039 44.8169506)",,2,40,,
"[171155120, 171155110, 184425566]","['Pape Ivana Pavla II', 'Gazi Husrev-begova', 'Nurije Pozderca']",living_street,False,"[False, True]",298.05199999999996,"LINESTRING (15.8704705 44.8150363, 15.8702899 44.8150673, 15.8701495 44.8150806, 15.8698478 44.8150986, 15.8698672 44.814843, 15.8698768 44.8147155, 15.8698857 44.8146955, 15.8700515 44.8144062, 15.8700909 44.8143378, 15.8701254 44.8142737, 15.8701967 44.814164, 15.8702327 44.8140943, 15.8702738 44.814011, 15.8703195 44.8139083, 15.8701723 44.8138779, 15.8700125 44.8138531, 15.8694465 44.8137813, 15.8693865 44.8137711, 15.8693013 44.8137589, 15.8692122 44.8137475, 15.8691298 44.813737, 15.8689611 44.8137176)",,,,,
125663336,Bosanskih banova,residential,True,False,143.32299999999998,"LINESTRING (15.8666887 44.8136865, 15.8666788 44.813712, 15.8666831 44.8137513, 15.8667498 44.8138741, 15.8668218 44.8140303, 15.8669386 44.8142782, 15.8669461 44.8143249, 15.866936 44.8143697, 15.866849 44.8144881, 15.8668189 44.8145528, 15.8668048 44.8146015, 15.8668155 44.814667, 15.8668662 44.8147592, 15.8669412 44.8148689, 15.866963 44.8149005)",,1,40,,5
221471345,Harmanska,residential,False,False,208.343,"LINESTRING (15.8666887 44.8136865, 15.8666565 44.813686, 15.8664904 44.8136931, 15.8663872 44.8137007, 15.866301 44.8136989, 15.8662335 44.8136916, 15.8661192 44.8136717, 15.8659637 44.8136295, 15.8657514 44.8135674, 15.8655715 44.8135228, 15.8654983 44.8135151, 15.865324 44.813504, 15.8650562 44.8135043, 15.8644193 44.8135207, 15.8643087 44.8135204, 15.8640938 44.8135285)",,,,,
356747591,,residential,False,False,74.903,"LINESTRING (15.8659778 44.8152995, 15.8664401 44.8158879)",,,,,
509273757,Hasana Kjafije Pruščaka,residential,False,True,5.577,"LINESTRING (15.8659778 44.8152995, 15.8659165 44.8153245)",,1,40,,5
509273757,Hasana Kjafije Pruščaka,residential,False,False,89.489,"LINESTRING (15.8659778 44.8152995, 15.8662759 44.8151793, 15.8663278 44.8151583, 15.866486 44.8150944, 15.8665515 44.8150675, 15.8667078 44.8150065, 15.866963 44.8149005)",,1,40,,5
461893397,,residential,False,False,33.855,"LINESTRING (15.8659165 44.8153245, 15.865701 44.8150612)",,,,,
509273757,Hasana Kjafije Pruščaka,residential,False,False,5.577,"LINESTRING (15.8659165 44.8153245, 15.8659778 44.8152995)",,1,40,,5
"[247691299, 509273757, 509273758]",Hasana Kjafije Pruščaka,residential,False,True,126.55,"LINESTRING (15.8659165 44.8153245, 15.8649647 44.8157085, 15.8647274 44.815811, 15.8645285 44.8158951)",,1,40,yes,5
125196060,Ali-Fehmije Džabića,residential,True,False,39.612,"LINESTRING (15.8639481 44.8165553, 15.8636943 44.8162479)",,1,40,,5
214164618,Alije Nametka,residential,False,True,124.92,"LINESTRING (15.8639481 44.8165553, 15.8632867 44.8168435, 15.8633939 44.8169782, 15.8636714 44.8173471)",,,,,
426080455,Hamdije Čemerlića,residential,False,False,62.211,"LINESTRING (15.8636714 44.8173471, 15.864353 44.8170656)",,1,40,,5
426080455,Hamdije Čemerlića,residential,False,True,35.88,"LINESTRING (15.8636714 44.8173471, 15.8632826 44.8175146)",,1,40,,5
214164618,Alije Nametka,residential,False,False,124.92,"LINESTRING (15.8636714 44.8173471, 15.8633939 44.8169782, 15.8632867 44.8168435, 15.8639481 44.8165553)",,,,,
83019189,Sarajevska,residential,False,True,159.497,"LINESTRING (15.8645285 44.8158951, 15.8641798 44.8155016, 15.8640598 44.8153437, 15.8639454 44.8151701, 15.8637984 44.8148932, 15.8637443 44.8147384, 15.863709 44.8145974)",,,,,
246628632,Murat-bega Ibrahimpašića,residential,False,False,104.237,"LINESTRING (15.8645285 44.8158951, 15.8648299 44.8162522, 15.8652073 44.8166994)",,,,,
"[247691299, 509273757, 509273758]",Hasana Kjafije Pruščaka,residential,False,False,126.55000000000001,"LINESTRING (15.8645285 44.8158951, 15.8647274 44.815811, 15.8649647 44.8157085, 15.8659165 44.8153245)",,1,40,yes,5
247691299,Hasana Kjafije Pruščaka,residential,False,True,76.618,"LINESTRING (15.8645285 44.8158951, 15.8641433 44.8160647, 15.8636943 44.8162479)",,1,40,,5
247691299,Hasana Kjafije Pruščaka,residential,False,False,30.915,"LINESTRING (15.8633626 44.816396, 15.8636943 44.8162479)",,1,40,,5
215452859,,residential,False,True,55.307,"LINESTRING (15.8633626 44.816396, 15.8633363 44.8163635, 15.8630876 44.8160508, 15.8630142 44.8159644)",,,,,
247691299,Hasana Kjafije Pruščaka,residential,False,True,34.698,"LINESTRING (15.8633626 44.816396, 15.8632696 44.8164358, 15.8631268 44.816496, 15.8629837 44.8165545)",,1,40,,5
215452819,,residential,False,False,54.532,"LINESTRING (15.8626518 44.8161243, 15.8627442 44.8162422, 15.8629107 44.8164578, 15.8629837 44.8165545)",,,,,
215452823,,residential,False,False,33.778999999999996,"LINESTRING (15.8626518 44.8161243, 15.8627221 44.816096, 15.8628225 44.8160382, 15.8630142 44.8159644)",,,,,
215452819,,residential,False,True,54.532,"LINESTRING (15.8629837 44.8165545, 15.8629107 44.8164578, 15.8627442 44.8162422, 15.8626518 44.8161243)",,,,,
247691299,Hasana Kjafije Pruščaka,residential,False,False,34.698,"LINESTRING (15.8629837 44.8165545, 15.8631268 44.816496, 15.8632696 44.8164358, 15.8633626 44.816396)",,1,40,,5
215452823,,residential,False,False,38.127,"LINESTRING (15.8630142 44.8159644, 15.8634383 44.8157999)",,,,,
215452823,,residential,False,True,33.778999999999996,"LINESTRING (15.8630142 44.8159644, 15.8628225 44.8160382, 15.8627221 44.816096, 15.8626518 44.8161243)",,,,,
215452859,,residential,False,False,55.307,"LINESTRING (15.8630142 44.8159644, 15.8630876 44.8160508, 15.8633363 44.8163635, 15.8633626 44.816396)",,,,,
171779219,dr. Mehmeda Tatlića,residential,False,True,97.129,"LINESTRING (15.8631044 44.8118878, 15.8628483 44.8121322, 15.8628378 44.8121547, 15.8628351 44.8121755, 15.8628384 44.8121937, 15.8628473 44.812211, 15.8630599 44.8124448, 15.8631269 44.812518, 15.8631676 44.8125669, 15.8632194 44.8126209)",,,40,,
14161884,502. viteške brigade,tertiary,False,True,126.521,"LINESTRING (15.8719812 44.810251, 15.8718291 44.8104864, 15.8717098 44.8106759, 15.8715703 44.8109051, 15.8715075 44.8110137, 15.8711074 44.8111234)",,,,,
"[83019187, 1001518492, 718025093]","['Bihaćkih branilaca', 'Most Alije Izetbegovića']",secondary,False,"[False, True]",162.036,"LINESTRING (15.8711314 44.8135994, 15.8712154 44.8136057, 15.8712545 44.8136086, 15.8714465 44.813624, 15.8719903 44.8136789, 15.8724711 44.8137346, 15.8729319 44.8138004, 15.873158 44.8138328)",,2,"['40', '30']",yes,
1001518490,Trg maršala Tita,secondary,True,False,15.143999999999998,"LINESTRING (15.8711314 44.8135994, 15.8710798 44.8136152, 15.8710435 44.8136345, 15.8710113 44.8136564, 15.8709858 44.8136834)",,1,40,,
169301533,Vasif-bega Bišćevića,residential,False,False,96.918,"LINESTRING (15.8710579 44.8102525, 15.8711074 44.8111234)",,,,,
171782362,Branislava Đurđeva,residential,False,True,59.543,"LINESTRING (15.8710579 44.8102525, 15.8703038 44.8102754)",,,,,
"[125672730, 509273755, 509273756]",Bosanskih kraljeva,residential,False,False,83.811,"LINESTRING (15.8666475 44.8161033, 15.8666723 44.816093, 15.8667629 44.8160516, 15.8668972 44.8159961, 15.867563 44.8157209)",,1,40,yes,5
125672730,Bosanskih kraljeva,residential,False,True,70.123,"LINESTRING (15.8666475 44.8161033, 15.8662297 44.816278, 15.866114 44.8163252, 15.8660032 44.8163704, 15.8658783 44.8164194)",,1,40,,5
168282510,Himze Polovine,residential,False,False,218.306,"LINESTRING (15.8666475 44.8161033, 15.8670916 44.8166656, 15.8670984 44.8166916, 15.86709 44.816712, 15.8670705 44.8167312, 15.8670443 44.8167462, 15.8664715 44.8169841, 15.8664158 44.8170009, 15.866393 44.8170003, 15.8663609 44.8169943, 15.8663419 44.8169824, 15.8658783 44.8164194)",,,,,
1001518484,Dr. Irfana Ljubijankića,secondary,False,False,21.93,"LINESTRING (15.8686277 44.8170381, 15.8683532 44.8170694)",,2,40,,
1001518485,Bedem,secondary,True,False,24.778,"LINESTRING (15.8686277 44.8170381, 15.868572 44.8168188)",,1,40,,
1001518483,Bosanske državnosti,secondary,False,True,23.32,"LINESTRING (15.8686277 44.8170381, 15.8688525 44.817017, 15.8689208 44.8170106)",,2,40,,
1220481776,Saliha Mušanovića,residential,False,True,25.974,"LINESTRING (15.8686277 44.8170381, 15.8686404 44.8170853, 15.8686547 44.8171298, 15.8686672 44.8171637, 15.8686975 44.8172124, 15.8687358 44.8172563)",,,,,
184558344,,residential,False,False,55.91,"LINESTRING (15.8701158 44.8182132, 15.8706888 44.8185092)",,,,,
184558344,,residential,False,True,58.073,"LINESTRING (15.8701158 44.8182132, 15.8695098 44.8179166)",,,,,
168515800,,residential,False,True,22.554000000000002,"LINESTRING (15.8701158 44.8182132, 15.8701433 44.8181813, 15.8702795 44.818047)",,,,,
109701210,HVO-a,living_street,False,True,88.076,"LINESTRING (15.8686093 44.8148997, 15.8686182 44.8149782, 15.8687061 44.8152791, 15.8687599 44.8154514, 15.8688198 44.8156436, 15.8688272 44.8156759)",,,,,
221470908,ZAVNOBiH-a,residential,True,False,80.753,"LINESTRING (15.8663307 44.811537, 15.8663637 44.8116086, 15.8666054 44.812161, 15.8666441 44.8122281)",,,,,
351677255,,residential,False,False,132.50900000000001,"LINESTRING (15.8663307 44.811537, 15.8664085 44.8115181, 15.8665149 44.8114937, 15.8674079 44.811289, 15.8674923 44.8112697, 15.867351 44.8109602)",,,,,
75415788,Ešrefa Kovačevića,tertiary,False,False,48.863,"LINESTRING (15.867351 44.8109602, 15.8679315 44.8108069)",,,,,
75415788,Ešrefa Kovačevića,tertiary,False,True,96.309,"LINESTRING (15.867351 44.8109602, 15.8669253 44.8110582, 15.8665848 44.8111322, 15.8661902 44.8112283)",,,,,
351677255,,residential,False,True,132.509,"LINESTRING (15.867351 44.8109602, 15.8674923 44.8112697, 15.8674079 44.811289, 15.8665149 44.8114937, 15.8664085 44.8115181, 15.8663307 44.811537)",,,,,
356747591,,residential,False,True,74.903,"LINESTRING (15.8664401 44.8158879, 15.8659778 44.8152995)",,,,,
1001518489,Aleja Alije Izetbegovića,secondary,True,False,16.902,"LINESTRING (15.8709183 44.8135835, 15.8709642 44.8135869, 15.8711314 44.8135994)",,1,40,,
1001518491,Trg maršala Tita,secondary,True,False,12.614,"LINESTRING (15.8709183 44.8135835, 15.8709448 44.8136052, 15.8709632 44.8136274, 15.8709799 44.813652, 15.8709858 44.8136834)",,1,40,,
146415440,Trg maršala Tita,secondary,True,False,156.305,"LINESTRING (15.8709858 44.8136834, 15.8709386 44.8138166, 15.870594 44.8145437, 15.8704768 44.8149447, 15.8704705 44.8150363)",,2,40,,
461893397,,residential,False,True,19.339,"LINESTRING (15.8655796 44.8149101, 15.865701 44.8150612)",,,,,
461893397,,residential,False,False,19.339,"LINESTRING (15.865701 44.8150612, 15.8655796 44.8149101)",,,,,
461893397,,residential,False,True,33.855,"LINESTRING (15.865701 44.8150612, 15.8659165 44.8153245)",,,,,
461893409,,residential,False,False,99.976,"LINESTRING (15.865701 44.8150612, 15.8653582 44.8152013, 15.8645985 44.8155047)",,,,,
"[247691312, 358372836]",5. korpusa,tertiary,False,True,23.799999999999997,"LINESTRING (15.8685626 44.8131642, 15.8685703 44.813012, 15.8685733 44.8129503)",R 164,,,yes,
1001518486,5. korpusa,tertiary,True,False,20.314999999999998,"LINESTRING (15.8685626 44.8131642, 15.8685818 44.8132293, 15.8685923 44.8132651, 15.8686163 44.8133047, 15.8686403 44.813337)",R 164,1,,,
1001518494,Bihaćkih branilaca,secondary,False,False,39.454,"LINESTRING (15.8745503 44.8139592, 15.8750442 44.8140152)",,3,40,,
84001026,Džemala Bijedića,residential,False,False,112.999,"LINESTRING (15.8745503 44.8139592, 15.8745626 44.813903, 15.8745671 44.8138581, 15.8745547 44.8138152, 15.87427 44.8134079, 15.8741672 44.8132452, 15.8741324 44.8131472, 15.8741186 44.813011)",,,,,
1001518493,Bihaćkih branilaca,secondary,False,True,110.745,"LINESTRING (15.8745503 44.8139592, 15.8744599 44.8139493, 15.8733156 44.8138529, 15.873158 44.8138328)",,3,40,,
221471345,Harmanska,residential,False,True,75.186,"LINESTRING (15.8627014 44.812832, 15.8627769 44.8129682, 15.8628014 44.8130017, 15.8629165 44.8130915, 15.8629891 44.8131286, 15.8632053 44.8132093, 15.8633763 44.813266)",,,,,
168515800,,residential,False,False,22.554000000000002,"LINESTRING (15.8702795 44.818047, 15.8701433 44.8181813, 15.8701158 44.8182132)",,,,,
168515800,,residential,False,True,75.316,"LINESTRING (15.8702795 44.818047, 15.8703424 44.817985, 15.8705011 44.8177956, 15.8705236 44.8176594, 15.8704871 44.8174173)",,,,,
184560154,,residential,False,True,108.32399999999998,"LINESTRING (15.8702795 44.818047, 15.8702113 44.8180066, 15.8700396 44.8178238, 15.8699735 44.8177134, 15.8699556 44.8176319, 15.8699481 44.8175877, 15.8699562 44.8175516, 15.8699927 44.8175176, 15.8700597 44.8174975, 15.8702514 44.8174585, 15.8704871 44.8174173)",,,,,
82905015,Bedem,secondary,True,False,104.56099999999999,"LINESTRING (15.8685391 44.8166892, 15.8684528 44.8164018, 15.8684144 44.8162792, 15.8682349 44.8157741)",,2,40,,
1220481775,Bedem,secondary,True,False,14.643,"LINESTRING (15.868572 44.8168188, 15.8685391 44.8166892)",,1,40,,
84001034,Harmanska,residential,True,False,101.043,"LINESTRING (15.8685733 44.8129503, 15.8684963 44.8129559, 15.8682076 44.8130255, 15.867568 44.8131901, 15.8673741 44.8132611)",,,,,
"[247691312, 358372836]",5. korpusa,tertiary,False,False,23.799999999999997,"LINESTRING (15.8685733 44.8129503, 15.8685703 44.813012, 15.8685626 44.8131642)",R 164,,,yes,
247691312,5. korpusa,tertiary,False,True,132.11200000000002,"LINESTRING (15.8685733 44.8129503, 15.8685803 44.8128021, 15.8685841 44.8127323, 15.8685887 44.8126444, 15.8686015 44.8122396, 15.8686077 44.8120836, 15.8686088 44.8120645, 15.8686061 44.8118718, 15.8685773 44.8117645)",R 164,,,,
"[14161496, 1001518488]",Aleja Alije Izetbegovića,secondary,True,False,181.861,"LINESTRING (15.8686403 44.813337, 15.8687437 44.8133468, 15.8688613 44.8133625, 15.8690584 44.8133881, 15.8699039 44.813493, 15.8701037 44.8135187, 15.8705058 44.8135526, 15.8708718 44.81358, 15.8709183 44.8135835)",,2,40,,
"[83019187, 1001518492, 718025093]","['Most Alije Izetbegovića', 'Bihaćkih branilaca']",secondary,False,"[False, True]",162.036,"LINESTRING (15.873158 44.8138328, 15.8729319 44.8138004, 15.8724711 44.8137346, 15.8719903 44.8136789, 15.8714465 44.813624, 15.8712545 44.8136086, 15.8712154 44.8136057, 15.8711314 44.8135994)",,2,"['40', '30']",yes,
1001518493,Bihaćkih branilaca,secondary,False,False,110.745,"LINESTRING (15.873158 44.8138328, 15.8733156 44.8138529, 15.8744599 44.8139493, 15.8745503 44.8139592)",,3,40,,
461893409,,residential,False,True,99.976,"LINESTRING (15.8645985 44.8155047, 15.8653582 44.8152013, 15.865701 44.8150612)",,,,,
