osmid,oneway,name,highway,reversed,length,geometry,junction,lanes,ref,maxspeed,access
293712508,False,Hamburška,residential,True,243.79099999999994,"LINESTRING (18.3047256 44.9596274, 18.3045456 44.9598128, 18.3045089 44.9598057, 18.3043344 44.9597358, 18.3034133 44.9592954, 18.3029675 44.959125, 18.3028989 44.9590847, 18.3028823 44.959059, 18.3028834 44.9590282, 18.3028982 44.9589756, 18.302942 44.9589188, 18.3029609 44.9588825, 18.3029551 44.9588411, 18.3028081 44.958525)",,,,,
293712509,False,,residential,False,82.57900000000001,"LINESTRING (18.3047256 44.9596274, 18.3051985 44.9598014, 18.305682 44.95993)",,,,,
293712509,False,,residential,True,82.57900000000001,"LINESTRING (18.305682 44.95993, 18.3051985 44.9598014, 18.3047256 44.9596274)",,,,,
"[293711252, 293712510]",False,Nevesinjska,residential,True,458.214,"LINESTRING (18.3066029 44.9605788, 18.3053911 44.9602109, 18.3053313 44.9602101, 18.3052674 44.9602151, 18.3052175 44.9602342, 18.305181 44.9602552, 18.3050056 44.9605678, 18.30498 44.9605979, 18.3049301 44.9606166, 18.3048669 44.960628, 18.3048138 44.9606236, 18.3047608 44.9606107, 18.3040893 44.9603335, 18.3034134 44.9604636, 18.3031165 44.9598202, 18.3025013 44.959854, 18.3020318 44.959859)",,,,,
293712511,False,,residential,False,43.652,"LINESTRING (18.300914 44.9606374, 18.3003935 44.9605015)",,,,,
293712511,False,,residential,True,56.375,"LINESTRING (18.300914 44.9606374, 18.3012636 44.9607168, 18.3015962 44.9607924)",,,,,
293712511,False,,residential,True,43.652,"LINESTRING (18.3003935 44.9605015, 18.300914 44.9606374)",,,,,
293712511,False,,residential,False,100.127,"LINESTRING (18.3003935 44.9605015, 18.2998568 44.9603738, 18.2993694 44.9601976, 18.2992104 44.9601968)",,,,,
131375790,False,Dositeja Obradovića,tertiary,False,92.584,"LINESTRING (18.2992104 44.9601968, 18.2995467 44.9609947)",,,,,
131375790,False,Dositeja Obradovića,tertiary,True,23.613,"LINESTRING (18.2992104 44.9601968, 18.2991337 44.9599915)",,,,,
293712511,False,,residential,True,100.12700000000001,"LINESTRING (18.2992104 44.9601968, 18.2993694 44.9601976, 18.2998568 44.9603738, 18.3003935 44.9605015)",,,,,
653286602,False,,residential,False,77.182,"LINESTRING (18.2965427 44.9600471, 18.2969439 44.9594137)",,,,,
293711248,False,Posavsko-trebavskog odreda,residential,True,52.353,"LINESTRING (18.2969439 44.9594137, 18.2963833 44.9591601)",,,,,
653286602,False,,residential,True,77.182,"LINESTRING (18.2969439 44.9594137, 18.2965427 44.9600471)",,,,,
293711248,False,Posavsko-trebavskog odreda,residential,False,134.268,"LINESTRING (18.2969439 44.9594137, 18.2973126 44.9595616, 18.29767 44.9596525, 18.2985147 44.9598781)",,,,,
653166726,False,Hasana Kikića,residential,False,126.794,"LINESTRING (18.2969439 44.9594137, 18.2970457 44.9592591, 18.2970857 44.9592448, 18.2984112 44.9592571)",,,,,
293716873,False,,residential,False,111.552,"LINESTRING (18.2984112 44.9592571, 18.2982234 44.9588858, 18.2982299 44.9587198, 18.2983021 44.9584561, 18.2983569 44.9583953, 18.2984957 44.9583675)",,,,,
653166726,False,Hasana Kikića,residential,False,73.323,"LINESTRING (18.2984112 44.9592571, 18.2985943 44.959547, 18.2985962 44.9597292, 18.2985147 44.9598781)",,,,,
653166726,False,Hasana Kikića,residential,True,126.794,"LINESTRING (18.2984112 44.9592571, 18.2970857 44.9592448, 18.2970457 44.9592591, 18.2969439 44.9594137)",,,,,
293711248,False,Posavsko-trebavskog odreda,residential,False,50.46,"LINESTRING (18.2985147 44.9598781, 18.2989537 44.9599748, 18.2991337 44.9599915)",,,,,
293711248,False,Posavsko-trebavskog odreda,residential,True,134.268,"LINESTRING (18.2985147 44.9598781, 18.29767 44.9596525, 18.2973126 44.9595616, 18.2969439 44.9594137)",,,,,
653166726,False,Hasana Kikića,residential,True,73.32300000000001,"LINESTRING (18.2985147 44.9598781, 18.2985962 44.9597292, 18.2985943 44.959547, 18.2984112 44.9592571)",,,,,
293716871,False,Cerska,residential,False,17.627,"LINESTRING (18.3000429 44.9590425, 18.2998793 44.9591508)",,,,,
293716872,False,,living_street,False,76.14,"LINESTRING (18.3000429 44.9590425, 18.3000532 44.9583578)",,,,,
293716871,False,Cerska,residential,True,165.72799999999998,"LINESTRING (18.3000429 44.9590425, 18.3008274 44.9588984, 18.3013014 44.9588009, 18.3015583 44.9587219, 18.3018225 44.9586185, 18.3020214 44.9585518)",,,,,
131375790,False,Dositeja Obradovića,tertiary,False,31.184,"LINESTRING (18.2990221 44.9597224, 18.2991337 44.9599915)",,,,,
131375790,False,Dositeja Obradovića,tertiary,True,156.248,"LINESTRING (18.2990221 44.9597224, 18.2984957 44.9583675)",,,,,
293716871,False,Cerska,residential,True,96.839,"LINESTRING (18.2990221 44.9597224, 18.2995688 44.9594649, 18.2997847 44.9593463, 18.2998675 44.9592534, 18.2998793 44.9591508)",,,,,
293716872,False,,living_street,True,76.14,"LINESTRING (18.3000532 44.9583578, 18.3000429 44.9590425)",,,,,
293711248,False,Posavsko-trebavskog odreda,residential,True,32.775,"LINESTRING (18.2952905 44.9589633, 18.2949306 44.9588149)",,,,,
293711248,False,Posavsko-trebavskog odreda,residential,False,88.731,"LINESTRING (18.2952905 44.9589633, 18.2962101 44.9591259, 18.2963833 44.9591601)",,,,,
131375790,False,Dositeja Obradovića,tertiary,True,92.584,"LINESTRING (18.2995467 44.9609947, 18.2992104 44.9601968)",,,,,
293716892,False,,residential,True,233.356,"LINESTRING (18.2949374 44.9570919, 18.2969298 44.956605, 18.2975468 44.9570267)",,,,,
293716894,False,,residential,True,74.042,"LINESTRING (18.2949374 44.9570919, 18.2949271 44.9572183, 18.2949506 44.9574478, 18.2949379 44.9576295, 18.2949331 44.9577567)",,,,,
293721541,False,,residential,False,30.682,"LINESTRING (18.2949374 44.9570919, 18.2949236 44.9569828, 18.2949122 44.9568166)",,,,,
293721541,False,,residential,True,30.682,"LINESTRING (18.2949122 44.9568166, 18.2949236 44.9569828, 18.2949374 44.9570919)",,,,,
293721542,False,,residential,True,144.27399999999997,"LINESTRING (18.2949122 44.9568166, 18.2951046 44.956733, 18.2952705 44.9566584, 18.2953429 44.9565818, 18.2953837 44.9564897, 18.2953794 44.956398, 18.2953324 44.9563184, 18.2951121 44.9561634, 18.2950272 44.9561083, 18.29496 44.9560207, 18.2948755 44.9558749, 18.2948341 44.9558077)",,,,,
293711247,False,Jovana Dučića,residential,False,75.403,"LINESTRING (18.2973294 44.9556908, 18.2967614 44.9556547, 18.296379 44.9556083)",,,,,
293711247,False,Jovana Dučića,residential,True,150.019,"LINESTRING (18.2973294 44.9556908, 18.2977985 44.9556464, 18.2980537 44.9556747, 18.2982519 44.9556981, 18.2984471 44.9557346, 18.298602 44.9557803, 18.2987293 44.9558435, 18.2988912 44.9559533, 18.2989922 44.9560314, 18.2990344 44.9560752)",,,,,
293721544,False,,residential,False,167.05700000000002,"LINESTRING (18.2973294 44.9556908, 18.2974232 44.9554063, 18.2976548 44.9551337, 18.2977437 44.955005, 18.2977856 44.9548919, 18.2977951 44.9548169, 18.297767 44.9547419, 18.2976508 44.9546077, 18.2974911 44.9544519, 18.2973646 44.9543587)",,,,,
293711247,False,Jovana Dučića,residential,False,49.333,"LINESTRING (18.2952399 44.9554796, 18.2951565 44.9555086, 18.2949613 44.9556601, 18.2948341 44.9558077)",,,,,
293711247,False,Jovana Dučića,residential,True,90.80699999999999,"LINESTRING (18.2952399 44.9554796, 18.2954387 44.9554974, 18.295743 44.9555395, 18.2962225 44.9555867, 18.296379 44.9556083)",,,,,
293721543,False,,residential,False,89.921,"LINESTRING (18.2952399 44.9554796, 18.2950738 44.955332, 18.2950668 44.9552974, 18.2950849 44.9552651, 18.2952641 44.9551631, 18.295417 44.9550596, 18.2956444 44.9548845)",,,,,
293711247,False,Jovana Dučića,residential,True,49.333,"LINESTRING (18.2948341 44.9558077, 18.2949613 44.9556601, 18.2951565 44.9555086, 18.2952399 44.9554796)",,,,,
293721542,False,,residential,False,144.274,"LINESTRING (18.2948341 44.9558077, 18.2948755 44.9558749, 18.29496 44.9560207, 18.2950272 44.9561083, 18.2951121 44.9561634, 18.2953324 44.9563184, 18.2953794 44.956398, 18.2953837 44.9564897, 18.2953429 44.9565818, 18.2952705 44.9566584, 18.2951046 44.956733, 18.2949122 44.9568166)",,,,,
293721544,False,,residential,True,167.05700000000002,"LINESTRING (18.2973646 44.9543587, 18.2974911 44.9544519, 18.2976508 44.9546077, 18.297767 44.9547419, 18.2977951 44.9548169, 18.2977856 44.9548919, 18.2977437 44.955005, 18.2976548 44.9551337, 18.2974232 44.9554063, 18.2973294 44.9556908)",,,,,
293724087,False,,residential,False,80.814,"LINESTRING (18.3070337 44.9583503, 18.3069056 44.9590714)",,,,,
293711236,False,Živojina Mišića,residential,True,267.432,"LINESTRING (18.3070337 44.9583503, 18.306098 44.9583278, 18.3056263 44.9582835, 18.3038567 44.9580713, 18.3036693 44.9580421)",,,,,
293724087,False,,residential,True,80.814,"LINESTRING (18.3069056 44.9590714, 18.3070337 44.9583503)",,,,,
293712481,False,Karađorđeva,residential,True,109.431,"LINESTRING (18.2991405 44.9521466, 18.2992748 44.9523383, 18.2995293 44.9527686, 18.29963 44.9529253, 18.2997119 44.9530434)",,,,,
430650522,False,,residential,True,47.422999999999995,"LINESTRING (18.2977899 44.9537912, 18.2981654 44.9535255, 18.2982282 44.9535011)",,,,,
293721543,False,,residential,True,89.92100000000002,"LINESTRING (18.2956444 44.9548845, 18.295417 44.9550596, 18.2952641 44.9551631, 18.2950849 44.9552651, 18.2950668 44.9552974, 18.2950738 44.955332, 18.2952399 44.9554796)",,,,,
450585508,True,Berlinska,tertiary,False,23.47,"LINESTRING (18.3027612 44.9571701, 18.3029125 44.9570902, 18.3030032 44.9570468)",,,,40,yes
450585510,True,,tertiary,False,14.449,"LINESTRING (18.3027612 44.9571701, 18.3028066 44.9571747, 18.3028477 44.9571892, 18.3028802 44.9572122, 18.3029008 44.9572412)",roundabout,,,40,yes
450585512,False,,residential,True,166.38,"LINESTRING (18.3021796 44.9557291, 18.3025186 44.9565452, 18.3027398 44.9571716)",,,,,
450585510,True,,tertiary,False,1.692,"LINESTRING (18.3027398 44.9571716, 18.3027612 44.9571701)",roundabout,,,40,yes
450585512,False,,residential,False,166.38,"LINESTRING (18.3027398 44.9571716, 18.3025186 44.9565452, 18.3021796 44.9557291)",,,,,
293711248,False,Posavsko-trebavskog odreda,residential,False,32.775,"LINESTRING (18.2949306 44.9588149, 18.2952905 44.9589633)",,,,,
450579948,False,Cara Lazara,primary,True,75.469,"LINESTRING (18.2949306 44.9588149, 18.2950741 44.9587788, 18.2952471 44.9587067, 18.2955019 44.9585644, 18.2956213 44.9584951, 18.2957111 44.9584315)",,2,M-II 500,50,
653166727,False,,living_street,True,93.661,"LINESTRING (18.2996133 44.9585155, 18.2995239 44.9590939, 18.2996942 44.9591044, 18.2998069 44.9591262, 18.2998793 44.9591508)",,,,,
293716871,False,Cerska,residential,True,17.627,"LINESTRING (18.2998793 44.9591508, 18.3000429 44.9590425)",,,,,
293716871,False,Cerska,residential,False,96.839,"LINESTRING (18.2998793 44.9591508, 18.2998675 44.9592534, 18.2997847 44.9593463, 18.2995688 44.9594649, 18.2990221 44.9597224)",,,,,
653166727,False,,living_street,False,93.661,"LINESTRING (18.2998793 44.9591508, 18.2998069 44.9591262, 18.2996942 44.9591044, 18.2995239 44.9590939, 18.2996133 44.9585155)",,,,,
293711235,False,Živojina Mišića,residential,False,62.93900000000001,"LINESTRING (18.3036693 44.9580421, 18.3037264 44.957775, 18.3037696 44.9574807)",,,,,
293711235,False,Živojina Mišića,residential,True,91.155,"LINESTRING (18.3036693 44.9580421, 18.303498 44.9580522, 18.302621 44.958372)",,,,,
293711236,False,Živojina Mišića,residential,False,267.432,"LINESTRING (18.3036693 44.9580421, 18.3038567 44.9580713, 18.3056263 44.9582835, 18.306098 44.9583278, 18.3070337 44.9583503)",,,,,
450585508,True,Berlinska,tertiary,False,23.133000000000003,"LINESTRING (18.3030032 44.9570468, 18.3029471 44.9571313, 18.3029008 44.9572412)",,,,40,yes
707112765,False,Berlinska,tertiary,False,85.46000000000001,"LINESTRING (18.3030032 44.9570468, 18.3033458 44.9567709, 18.30372 44.9564694)",,,,40,yes
450585510,True,,tertiary,False,11.572,"LINESTRING (18.3027928 44.957371, 18.3027438 44.957372, 18.3026972 44.9573614, 18.3026583 44.9573402)",roundabout,,,40,yes
450585510,True,,tertiary,False,14.927,"LINESTRING (18.3026583 44.9573402, 18.3026325 44.9573121, 18.302621 44.9572795, 18.3026252 44.9572461, 18.3026445 44.9572154)",roundabout,,,40,yes
"[293711251, 1075984710]",True,Gavrila Principa,tertiary,False,80.682,"LINESTRING (18.3026583 44.9573402, 18.3024754 44.9573577, 18.3021511 44.9574155, 18.3016597 44.957502)",,,,,
450585510,True,,tertiary,False,9.167,"LINESTRING (18.3026445 44.9572154, 18.3026702 44.9571948, 18.3027028 44.9571798, 18.3027398 44.9571716)",roundabout,,,40,yes
450585510,True,,tertiary,False,3.606,"LINESTRING (18.3029008 44.9572412, 18.3029073 44.9572733)",roundabout,,,40,yes
293708846,True,Vojvode Stepe Stepanovića,residential,False,19.605,"LINESTRING (18.3029073 44.9572733, 18.3029786 44.9573179, 18.303087 44.9573953)",,,,,
450585510,True,,tertiary,False,15.174000000000001,"LINESTRING (18.3029073 44.9572733, 18.3028984 44.9573068, 18.3028743 44.9573364, 18.3028377 44.9573586, 18.3027928 44.957371)",roundabout,,,40,yes
293708846,True,Vojvode Stepe Stepanovića,residential,False,23.306,"LINESTRING (18.303087 44.9573953, 18.3027928 44.957371)",,,,,
707112767,False,Vojvode Stepe Stepanovića,residential,False,54.544,"LINESTRING (18.303087 44.9573953, 18.3037696 44.9574807)",,,,,
958681417,False,,residential,False,32.241,"LINESTRING (18.3071679 44.9566841, 18.3071758 44.9563942)",,,,,
293711240,False,,residential,True,115.816,"LINESTRING (18.3071679 44.9566841, 18.3071402 44.9568921, 18.3069273 44.9568755, 18.3066948 44.9568374, 18.3065419 44.9567947, 18.305987 44.9567445)",,,,,
746759080,True,,tertiary,False,5.995,"LINESTRING (18.2983954 44.9579666, 18.2984297 44.9579784, 18.2984585 44.957996)",roundabout,,,,
746759079,True,Dositeja Obradovića,tertiary,False,29.978,"LINESTRING (18.2982523 44.9579875, 18.2982462 44.9578892, 18.2982377 44.9577989, 18.2982393 44.9577182)",,,,,
746759080,True,,tertiary,False,12.001,"LINESTRING (18.2982523 44.9579875, 18.2982839 44.9579724, 18.2983199 44.9579635, 18.2983579 44.9579616, 18.2983954 44.9579666)",roundabout,,,,
746759080,True,,tertiary,False,6.007,"LINESTRING (18.2982108 44.9580323, 18.2982274 44.958008, 18.2982523 44.9579875)",roundabout,,,,
746759075,True,Gavrila Principa,residential,False,31.055,"LINESTRING (18.2982403 44.9581335, 18.2981385 44.9581288, 18.2980487 44.9581326, 18.2978485 44.9581551)",,,,,
746759080,True,,tertiary,False,11.998,"LINESTRING (18.2982403 44.9581335, 18.2982189 44.9581112, 18.2982064 44.9580857, 18.2982036 44.9580588, 18.2982108 44.9580323)",roundabout,,,,
746759080,True,,tertiary,False,9.004,"LINESTRING (18.298341 44.9581679, 18.2983035 44.9581629, 18.2982692 44.9581511, 18.2982403 44.9581335)",roundabout,,,,
746759077,True,Dositeja Obradovića,tertiary,False,25.381999999999998,"LINESTRING (18.2984466 44.9581419, 18.2984726 44.9582596, 18.2984957 44.9583675)",,,,,
746759080,True,,tertiary,False,9.004,"LINESTRING (18.2984466 44.9581419, 18.298415 44.9581571, 18.298379 44.958166, 18.298341 44.9581679)",roundabout,,,,
746759080,True,,tertiary,False,8.998999999999999,"LINESTRING (18.2984953 44.9580707, 18.2984881 44.9580972, 18.2984715 44.9581215, 18.2984466 44.9581419)",roundabout,,,,
293711251,True,Gavrila Principa,tertiary,False,149.16,"LINESTRING (18.3003326 44.9577404, 18.2984953 44.9580707)",,,,,
746759081,False,,residential,True,9.636,"LINESTRING (18.3003326 44.9577404, 18.3002974 44.9576574)",,,,,
293711251,True,Gavrila Principa,tertiary,False,107.735,"LINESTRING (18.3016597 44.957502, 18.3003326 44.9577404)",,,,,
293722958,False,Svetosavska,tertiary,False,9.596,"LINESTRING (18.3016597 44.957502, 18.3016244 44.9574194)",,,,,
293722958,False,Svetosavska,tertiary,True,120.152,"LINESTRING (18.3016597 44.957502, 18.3020214 44.9585518)",,,,,
131375790,False,Dositeja Obradovića,tertiary,False,156.248,"LINESTRING (18.2984957 44.9583675, 18.2990221 44.9597224)",,,,,
293716873,False,,residential,True,111.552,"LINESTRING (18.2984957 44.9583675, 18.2983569 44.9583953, 18.2983021 44.9584561, 18.2982299 44.9587198, 18.2982234 44.9588858, 18.2984112 44.9592571)",,,,,
746759076,True,Dositeja Obradovića,tertiary,False,25.314,"LINESTRING (18.2984957 44.9583675, 18.2984176 44.9582659, 18.298341 44.9581679)",,,,,
293711249,False,Gavrila Principa,residential,False,164.948,"LINESTRING (18.2978485 44.9581551, 18.2976199 44.9581899, 18.2966421 44.9583404, 18.2958395 44.9585626)",,,,,
746759074,True,Gavrila Principa,residential,False,31.798,"LINESTRING (18.2978485 44.9581551, 18.2980406 44.9581031, 18.2981171 44.9580794, 18.2982108 44.9580323)",,,,,
707112765,False,Berlinska,tertiary,False,20.32,"LINESTRING (18.3047156 44.9556542, 18.3048844 44.9555159)",,,,40,yes
707112765,False,Berlinska,tertiary,True,119.80999999999999,"LINESTRING (18.3047156 44.9556542, 18.3038295 44.9563823, 18.30372 44.9564694)",,,,40,yes
871477029,False,,residential,False,77.78,"LINESTRING (18.3047156 44.9556542, 18.3050272 44.9557877, 18.3052485 44.9558532, 18.3052888 44.9559291, 18.3053008 44.9561198)",,,,,
871477029,False,,residential,True,77.78,"LINESTRING (18.3053008 44.9561198, 18.3052888 44.9559291, 18.3052485 44.9558532, 18.3050272 44.9557877, 18.3047156 44.9556542)",,,,,
293711247,False,Jovana Dučića,residential,False,90.807,"LINESTRING (18.296379 44.9556083, 18.2962225 44.9555867, 18.295743 44.9555395, 18.2954387 44.9554974, 18.2952399 44.9554796)",,,,,
293711247,False,Jovana Dučića,residential,True,75.403,"LINESTRING (18.296379 44.9556083, 18.2967614 44.9556547, 18.2973294 44.9556908)",,,,,
871477098,False,,residential,False,50.723,"LINESTRING (18.296379 44.9556083, 18.2964896 44.9553762, 18.2966694 44.9552076)",,,,,
871477098,False,,residential,True,50.723,"LINESTRING (18.2966694 44.9552076, 18.2964896 44.9553762, 18.296379 44.9556083)",,,,,
958681417,False,,residential,True,32.241,"LINESTRING (18.3071758 44.9563942, 18.3071679 44.9566841)",,,,,
"[871477096, 871477097]",False,,residential,"[False, True]",121.235,"LINESTRING (18.3071758 44.9563942, 18.3067446 44.9563653, 18.3063745 44.956352, 18.3062597 44.9563651, 18.3060893 44.9565171, 18.3060052 44.9566113, 18.305987 44.9567445)",,,,,
293711242,False,,residential,False,17.272,"LINESTRING (18.3065037 44.9539935, 18.30665 44.9538777)",,,,,
293711242,False,,residential,True,52.333,"LINESTRING (18.3065037 44.9539935, 18.3060605 44.9543444)",,,,,
