osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,tunnel,access
463501760,,,Piazza Cansacchi,residential,,False,True,17.156000000000002,"LINESTRING (12.4125571 42.5576582, 12.4125077 42.5576412, 12.412464 42.5577056, 12.4124145 42.5576845)",,
"[210637568, 210832669, 482868414, 482868415]",,,"['Via della Valle', 'Via del Teatro']",residential,,False,"[False, True]",214.20299999999997,"LINESTRING (12.4122941 42.5578681, 12.412229 42.5579088, 12.4121344 42.5579455, 12.4119478 42.5580253, 12.4117348 42.5580621, 12.4116842 42.5581279, 12.4114609 42.5580128, 12.4112014 42.5579234, 12.411078 42.5581951, 12.4108829 42.5581343, 12.4108178 42.5580908, 12.4108051 42.5580375, 12.4108165 42.5579886, 12.4108775 42.5579066, 12.4109083 42.5578325, 12.411019 42.5577937, 12.4110257 42.557778, 12.4109987 42.5576918)",building_passage,
537458179,,,Via Giuseppe Garibaldi,residential,,True,False,22.674,"LINESTRING (12.4122941 42.5578681, 12.412337 42.5578014, 12.4123775 42.5577388, 12.4124145 42.5576845)",,
203925203,1,,Via delle Cinque Fonti,unclassified,,True,False,97.986,"LINESTRING (12.4163716 42.5528429, 12.4163061 42.5527948, 12.41578 42.5524961, 12.4157289 42.5524678, 12.4154511 42.5522816)",,
361445265,,,Via Federico Zeri,residential,,False,True,112.48,"LINESTRING (12.4163716 42.5528429, 12.4158774 42.5529582, 12.4157792 42.553025, 12.4157403 42.5530645, 12.415684 42.5531761, 12.415646 42.5532655, 12.4156509 42.5533833, 12.4157029 42.5535302)",,
210832668,,,Via Piacenti,residential,,False,True,98.67999999999999,"LINESTRING (12.4121435 42.5575384, 12.4120361 42.55758, 12.4119708 42.5575954, 12.4117901 42.5576844, 12.4116226 42.5577121, 12.4114333 42.5577196, 12.4110726 42.5576952, 12.4109987 42.5576918)",,
210832668,,,Via Piacenti,residential,,False,False,98.68,"LINESTRING (12.4109987 42.5576918, 12.4110726 42.5576952, 12.4114333 42.5577196, 12.4116226 42.5577121, 12.4117901 42.5576844, 12.4119708 42.5575954, 12.4120361 42.55758, 12.4121435 42.5575384)",,
"[210637568, 210832669, 482868414, 482868415]",,,"['Via della Valle', 'Via del Teatro']",residential,,False,"[False, True]",214.20300000000003,"LINESTRING (12.4109987 42.5576918, 12.4110257 42.557778, 12.411019 42.5577937, 12.4109083 42.5578325, 12.4108775 42.5579066, 12.4108165 42.5579886, 12.4108051 42.5580375, 12.4108178 42.5580908, 12.4108829 42.5581343, 12.411078 42.5581951, 12.4112014 42.5579234, 12.4114609 42.5580128, 12.4116842 42.5581279, 12.4117348 42.5580621, 12.4119478 42.5580253, 12.4121344 42.5579455, 12.412229 42.5579088, 12.4122941 42.5578681)",building_passage,
"[537458185, 302631468]",,,Via della Valle,residential,,False,False,48.70399999999999,"LINESTRING (12.4109987 42.5576918, 12.4109424 42.5576819, 12.4109141 42.55768, 12.410884 42.5576563, 12.4107937 42.5574107, 12.4107543 42.5573388, 12.4107501 42.5573293)",building_passage,
"[712672511, 1009568487]",,,Piazza Augusto Vera,residential,,True,False,28.101,"LINESTRING (12.4166359 42.5544774, 12.4166831 42.5544762, 12.4168253 42.5545375, 12.4169389 42.5545857)",,
1009568486,,,Piazza Augusto Vera,residential,,True,False,19.897,"LINESTRING (12.4169389 42.5545857, 12.4167061 42.5546368)",,
"[1009568484, 1009568485, 339319120, 339319121, 221189273]",,,"['Via Pomponia', 'Largo Caduti delle stragi di Nassiriya e Kabul']",residential,,True,False,120.082,"LINESTRING (12.4169389 42.5545857, 12.4169787 42.5545847, 12.4170518 42.5545745, 12.4171668 42.554536, 12.4171803 42.5545315, 12.4172384 42.5545444, 12.4173237 42.5546049, 12.4174037 42.5547321, 12.4172069 42.5548176, 12.4169441 42.5550158, 12.416794 42.5551506)",,
221189276,,,Piazza Augusto Vera,residential,,True,False,22.051000000000002,"LINESTRING (12.4167061 42.5546368, 12.4166068 42.5545665, 12.4165983 42.5545265, 12.4166359 42.5544774)",,
"[1009568488, 997953411]",1,,"['Via Alarico Silvestri', 'Piazza Augusto Vera']",residential,,True,False,28.869999999999997,"LINESTRING (12.4167061 42.5546368, 12.4166832 42.5546522, 12.4166389 42.5546767, 12.4164969 42.5547775, 12.4164437 42.5548097)",,
78808626,,SP8,Via Rimembranze,secondary,,False,False,33.9,"LINESTRING (12.4202049 42.5516002, 12.4201788 42.5516524, 12.4201413 42.5516987, 12.4200944 42.5517463, 12.4199524 42.551834)",,
203379873,2,,Via Rimembranze,tertiary,,False,False,13.056000000000001,"LINESTRING (12.4202049 42.5516002, 12.4202572 42.5516078, 12.4203068 42.5516102, 12.4203615 42.5516002)",,
249200544,2,SP8,Via Europa,secondary,,False,True,115.48100000000001,"LINESTRING (12.4202049 42.5516002, 12.4202184 42.5515536, 12.4202302 42.5515082, 12.4202308 42.5514605, 12.4202245 42.5514096, 12.4200512 42.5508609, 12.4199758 42.5506346, 12.4199617 42.5505862)",,
"[537458185, 302631468]",,,Via della Valle,residential,,False,True,48.704,"LINESTRING (12.4107501 42.5573293, 12.4107543 42.5573388, 12.4107937 42.5574107, 12.410884 42.5576563, 12.4109141 42.55768, 12.4109424 42.5576819, 12.4109987 42.5576918)",building_passage,
291769130,,,Strada delle Torri,unclassified,,False,True,194.71,"LINESTRING (12.4131051 42.5507145, 12.4130267 42.5511231, 12.4130731 42.5511959, 12.4133316 42.5513649, 12.4134623 42.5514119, 12.4136888 42.5514676, 12.4138108 42.5515189, 12.4143583 42.5519856)",,
81988397,2,,Piazza Ventuno Settembre,primary,,False,True,6.889,"LINESTRING (12.4168002 42.5534487, 12.4167549 42.5535009)",,
316206967,1,SP31,Via Primo Maggio,secondary,,True,False,7.558,"LINESTRING (12.4168002 42.5534487, 12.4168395 42.5533872)",,
499674534,2,SR205,Piazza XXI Settembre,primary,50,True,False,22.928,"LINESTRING (12.4168002 42.5534487, 12.4170702 42.5535031)",,
316206965,2,SR205,Piazza XXI Settembre,primary,50,True,False,21.227999999999998,"LINESTRING (12.4166707 42.553481, 12.4165666 42.5534613, 12.4164655 42.5534361, 12.4164257 42.5534207)",,
"[316206968, 537458191]",,,Via del Mattatoio,unclassified,,True,False,21.324,"LINESTRING (12.4166707 42.553481, 12.4165653 42.5534922, 12.4164168 42.5535218)",,
316206962,1,,Piazza XXI Settembre,primary,,True,False,7.31,"LINESTRING (12.4170702 42.5535031, 12.4170107 42.5535521)",,
316206964,2,SR205,Piazza XXI Settembre,primary,50,True,False,25.742,"LINESTRING (12.4170702 42.5535031, 12.4173701 42.5535723)",,
203925199,2,SR205,Via Orvieto,primary,50,False,True,1.516,"LINESTRING (12.4164072 42.5534209, 12.4164257 42.5534207)",,
316690597,,,Via del Mattatoio,unclassified,,False,False,11.247,"LINESTRING (12.4164072 42.5534209, 12.4164168 42.5535218)",,
203925199,2,SR205,Via Orvieto,primary,50,False,False,59.495,"LINESTRING (12.4164072 42.5534209, 12.4162094 42.5534226, 12.4160441 42.5534441, 12.4157029 42.5535302)",,
503085467,,,Via del Mattatoio,unclassified,,False,True,31.565,"LINESTRING (12.4160462 42.5535996, 12.4164168 42.5535218)",,
"[503085466, 316690596, 958901894]",,,Via del Mattatoio,unclassified,,True,False,276.02299999999997,"LINESTRING (12.4160462 42.5535996, 12.4157513 42.5536773, 12.4152503 42.5538094, 12.4150066 42.5538737, 12.4149285 42.5538735, 12.4148688 42.553852, 12.4148027 42.5537119, 12.4148193 42.5536064, 12.4148384 42.5535416, 12.4148939 42.5534295, 12.4149337 42.5533197, 12.4149105 42.5531806, 12.414884 42.5530561, 12.4148376 42.5528559, 12.4148111 42.5527144, 12.4147912 42.552563, 12.4148575 42.5524703, 12.4149271 42.552419, 12.4149854 42.5523674)",,
372302732,,,Via Nocicchia,residential,,False,False,93.538,"LINESTRING (12.4191073 42.555306, 12.4190805 42.5550867, 12.4190017 42.555058, 12.4183831 42.5550724, 12.4182475 42.5550822)",,
"[363563920, 609928401, 611549554, 706137503]",2,,Via Nocicchia,unclassified,,False,False,109.14200000000001,"LINESTRING (12.4182475 42.5550822, 12.4182434 42.5550534, 12.4181895 42.5547733, 12.4180997 42.5544231, 12.4180913 42.5544016, 12.4180818 42.5543728, 12.4180745 42.5543448, 12.4180251 42.5541149)",,
"[363563920, 205799936]",2,,Via Nocicchia,unclassified,,False,True,125.277,"LINESTRING (12.4182475 42.5550822, 12.4182596 42.555253, 12.418257 42.5553588, 12.418246 42.5554972, 12.4182128 42.5556166, 12.4181502 42.5557062, 12.4180728 42.5558175, 12.4179858 42.5558967, 12.4179032 42.5559267, 12.4177913 42.5559462, 12.4176586 42.5559945)",,
372302732,,,Via Nocicchia,residential,,False,True,93.53800000000001,"LINESTRING (12.4182475 42.5550822, 12.4183831 42.5550724, 12.4190017 42.555058, 12.4190805 42.5550867, 12.4191073 42.555306)",,
"[210449105, 363198082]",,,Piazza XXV Gennaio,unclassified,,False,False,35.494,"LINESTRING (12.4153125 42.5564234, 12.4153615 42.5565264, 12.4153811 42.5565815, 12.4152038 42.5566614)",,
208062579,3,SR205,Piazza XXI Settembre,primary,50,False,True,12.865,"LINESTRING (12.4179526 42.5538465, 12.418074 42.5539199)",,
"[316206961, 316206963, 499640918]","['2', '3']",SR205,Piazza XXI Settembre,primary,50,False,False,46.35699999999999,"LINESTRING (12.4179526 42.5538465, 12.4178335 42.5537747, 12.4178103 42.5537615, 12.4176389 42.5536794, 12.4175341 42.5536429, 12.4174755 42.5536272)",,
363201720,1,SP8,Via Rimembranze,secondary,,True,False,6.583,"LINESTRING (12.417226 42.5533777, 12.4171623 42.5534138)",,
209067981,1,,,secondary_link,,True,False,27.154000000000003,"LINESTRING (12.417226 42.5533777, 12.4172157 42.5534293, 12.4172199 42.5534593, 12.4172481 42.5534966, 12.4172733 42.5535239, 12.4173701 42.5535723)",,
