osmid,oneway,name,highway,reversed,length,geometry,lanes,maxspeed,access,ref,junction,tunnel
307309395,False,Piazza Giuseppe Garibaldi,residential,False,92.02199999999999,"LINESTRING (17.1672524 40.8850746, 17.1673711 40.8851142, 17.1679948 40.8856708)",,,,,,
107757466,False,Via Giuseppe Mazzini,unclassified,True,5.449,"LINESTRING (17.166695 40.8845288, 17.1666536 40.8844911)",,,,,,
140151508,False,Piazza Giuseppe Garibaldi,residential,False,35.702,"LINESTRING (17.166695 40.8845288, 17.1665086 40.8848173)",,,,,,
307309394,False,Piazza Giuseppe Garibaldi,unclassified,False,9.171,"LINESTRING (17.166695 40.8845288, 17.1668018 40.8845456)",,,,,,
27771933,True,Via Enrico Fermi,residential,False,64.717,"LINESTRING (17.1638625 40.8838799, 17.1635503 40.8844119)",,,,,,
28490485,True,Via Michele Latorre,residential,False,57.949,"LINESTRING (17.1638625 40.8838799, 17.1632364 40.8836619)",,,,,,
140151459,False,Via Francesco Angiulli,residential,False,50.031,"LINESTRING (17.1678676 40.8864995, 17.1673236 40.886317)",,,,,,
107757468,True,Via Mater Domini,secondary,False,82.03000000000002,"LINESTRING (17.1678676 40.8864995, 17.167844 40.8866815, 17.167805 40.8871265, 17.1678167 40.887235)",,,,,,
763322701,False,,residential,True,20.62,"LINESTRING (17.1686284 40.8826058, 17.1684138 40.882516)",,,,,,
140380705,False,Via Roma,residential,False,16.305,"LINESTRING (17.1659185 40.883206, 17.166085 40.8832812)",,,,,,
226054051,False,Via Conversano,secondary,False,11.031,"LINESTRING (17.1659185 40.883206, 17.1659175 40.8831068)",,,,,,
226054051,False,Via Conversano,secondary,True,45.101,"LINESTRING (17.1659185 40.883206, 17.1656958 40.883575)",,,,,,
28203417,False,Via Turi,secondary,False,7.438,"LINESTRING (17.1620474 40.8874102, 17.1619712 40.8873762)",,,,,,
28203417,False,Via Turi,secondary,True,28.964,"LINESTRING (17.1620474 40.8874102, 17.1622209 40.8874877, 17.1623613 40.8875083)",,,,,,
226279064,True,Viale Dante Alighieri,residential,False,33.288,"LINESTRING (17.1676182 40.8822054, 17.1677991 40.8819391)",,,,,,
763322701,False,,residential,False,21.445,"LINESTRING (17.1676182 40.8822054, 17.1678379 40.8823034)",,,,,,
763322701,False,,residential,True,14.125,"LINESTRING (17.1676182 40.8822054, 17.1674645 40.8821541)",,,,,,
737319740,False,,residential,True,114.067,"LINESTRING (17.159915 40.8845391, 17.1597934 40.8855608)",,,,,,
140151316,False,Via della Resistenza,unclassified,True,83.744,"LINESTRING (17.159915 40.8845391, 17.1601188 40.8846345, 17.1604353 40.8847602, 17.1608005 40.8848816)",,,,,,
130148469,True,Via della Resistenza,unclassified,False,17.554,"LINESTRING (17.1641913 40.8860354, 17.1639996 40.8859728)",,,,,,
225105576,False,Via Conversano - Strada Provinciale delle Grotte Orientali,secondary,False,2.033,"LINESTRING (17.1641913 40.8860354, 17.164202 40.886019)",,,,,,
225105576,False,Via Conversano - Strada Provinciale delle Grotte Orientali,secondary,True,22.394,"LINESTRING (17.1641913 40.8860354, 17.1640842 40.8862198)",,,,,,
28203417,False,Via Turi,secondary,True,72.046,"LINESTRING (17.1623613 40.8875083, 17.1632068 40.8876143)",,,,,,
28203417,False,Via Turi,secondary,False,28.964,"LINESTRING (17.1623613 40.8875083, 17.1622209 40.8874877, 17.1620474 40.8874102)",,,,,,
130148465,False,Strada Vicinale Scamardella,unclassified,False,297.777,"LINESTRING (17.1623613 40.8875083, 17.1620389 40.8879016, 17.1618484 40.8883071, 17.1614975 40.8887733, 17.1610426 40.8895586, 17.1608068 40.8899069)",,,,,,
130148466,False,,unclassified,False,84.476,"LINESTRING (17.1608068 40.8899069, 17.1616789 40.8902844)",,,,,,
130148465,False,Strada Vicinale Scamardella,unclassified,True,297.777,"LINESTRING (17.1608068 40.8899069, 17.1610426 40.8895586, 17.1614975 40.8887733, 17.1618484 40.8883071, 17.1620389 40.8879016, 17.1623613 40.8875083)",,,,,,
130148466,False,,unclassified,True,84.476,"LINESTRING (17.1616789 40.8902844, 17.1608068 40.8899069)",,,,,,
226054052,False,Via Conversano - Strada Provinciale delle Grotte Orientali,secondary,False,258.43,"LINESTRING (17.1616789 40.8902844, 17.1629352 40.8881632)",,,,,,
137536949,False,Via Tratturo Spagnuolo,residential,False,259.371,"LINESTRING (17.1633138 40.8876157, 17.1634006 40.8876182, 17.1636077 40.8876238, 17.1639102 40.887626, 17.1643694 40.8875926, 17.1644015 40.8875919, 17.1646248 40.8875871, 17.1647778 40.8876058, 17.1649056 40.8876235, 17.1650512 40.88765, 17.1652304 40.8876856, 17.1653422 40.887709, 17.1656289 40.8877669, 17.1657337 40.8877891, 17.1663396 40.8879208)",,,,,,
225105577,True,Via Conversano - Strada Provinciale delle Grotte Orientali,secondary,False,9.077,"LINESTRING (17.1633138 40.8876157, 17.1633107 40.8876291, 17.163302 40.887641, 17.1632885 40.88765, 17.1632718 40.8876551, 17.1632538 40.8876558, 17.1632366 40.8876519)",,,,,roundabout,
137536949,False,Via Tratturo Spagnuolo,residential,True,259.371,"LINESTRING (17.1663396 40.8879208, 17.1657337 40.8877891, 17.1656289 40.8877669, 17.1653422 40.887709, 17.1652304 40.8876856, 17.1650512 40.88765, 17.1649056 40.8876235, 17.1647778 40.8876058, 17.1646248 40.8875871, 17.1644015 40.8875919, 17.1643694 40.8875926, 17.1639102 40.887626, 17.1636077 40.8876238, 17.1634006 40.8876182, 17.1633138 40.8876157)",,,,,,
137538457,False,Via Don Giovanni Silvestri,residential,True,43.548,"LINESTRING (17.1673131 40.8881467, 17.166819 40.888029)",,,,,,
804320690,False,Via Castellana - Polignano,secondary,False,12.501999999999999,"LINESTRING (17.1673131 40.8881467, 17.16733 40.888125, 17.1673926 40.8880517)",2,70,,SP120,,
804320690,False,Via Castellana - Polignano,secondary,True,58.143,"LINESTRING (17.1673131 40.8881467, 17.1671669 40.888335, 17.1669886 40.8886081)",2,70,,SP120,,
27716401,False,Via Nicola Pinto,unclassified,True,23.339,"LINESTRING (17.1654272 40.8888341, 17.1656927 40.8888955)",,,,,,
137538552,False,3a Traversa Nicola Pinto,residential,False,56.201,"LINESTRING (17.1654272 40.8888341, 17.1652404 40.8893194)",,,,,,
27716401,False,Via Nicola Pinto,unclassified,False,27.445999999999998,"LINESTRING (17.1654272 40.8888341, 17.1653087 40.8888102, 17.165188 40.8887864, 17.1651117 40.8887706)",,,,,,
137538457,False,Via Don Giovanni Silvestri,residential,False,43.548,"LINESTRING (17.166819 40.888029, 17.1673131 40.8881467)",,,,,,
137538549,False,1a Traversa Nicola Pinto,residential,False,52.631,"LINESTRING (17.1658104 40.8894531, 17.1656338 40.8899072)",,,,,,
137538549,False,1a Traversa Nicola Pinto,residential,True,56.42,"LINESTRING (17.1658104 40.8894531, 17.1659997 40.8889663)",,,,,,
137538550,False,,residential,True,27.28,"LINESTRING (17.1658104 40.8894531, 17.1655021 40.8893765)",,,,,,
27716323,False,3a Traversa Tommaso Fiore,residential,False,35.285,"LINESTRING (17.1660088 40.8905311, 17.1660721 40.8902174)",,,,,,
137538548,False,,residential,True,50.719,"LINESTRING (17.1660088 40.8905311, 17.1657459 40.8904703, 17.1654647 40.890342)",,,,,,
27716401,False,Via Nicola Pinto,unclassified,False,23.339,"LINESTRING (17.1656927 40.8888955, 17.1654272 40.8888341)",,,,,,
27716401,False,Via Nicola Pinto,unclassified,True,26.981,"LINESTRING (17.1656927 40.8888955, 17.1659997 40.8889663)",,,,,,
137538547,False,2a Traversa Nicola Pinto,residential,False,55.833,"LINESTRING (17.1656927 40.8888955, 17.1655021 40.8893765)",,,,,,
137538547,False,2a Traversa Nicola Pinto,residential,False,54.617,"LINESTRING (17.1655021 40.8893765, 17.1653173 40.8898474)",,,,,,
137538547,False,2a Traversa Nicola Pinto,residential,True,55.833,"LINESTRING (17.1655021 40.8893765, 17.1656927 40.8888955)",,,,,,
137538550,False,,residential,False,27.28,"LINESTRING (17.1655021 40.8893765, 17.1658104 40.8894531)",,,,,,
137538550,False,,residential,True,22.897,"LINESTRING (17.1655021 40.8893765, 17.1652404 40.8893194)",,,,,,
137538550,False,,residential,False,39.631,"LINESTRING (17.1644857 40.8891188, 17.1649292 40.8892397)",,,,,,
"[141515024, 137538461]",False,"['Via Martiri del Terrorismo', 'Via Padre Andrea Scalimoli']",unclassified,False,196.097,"LINESTRING (17.1644857 40.8891188, 17.1643024 40.8892914, 17.1641161 40.8892228, 17.1629352 40.8881632)",,,,,,
"[141515024, 27716401]",False,"['Via Nicola Pinto', 'Via Padre Andrea Scalimoli']",unclassified,True,83.589,"LINESTRING (17.1644857 40.8891188, 17.1645798 40.8890301, 17.1647628 40.8886941, 17.1648986 40.8887221, 17.1651117 40.8887706)",,,,,,
137538550,False,,residential,False,27.62,"LINESTRING (17.1649292 40.8892397, 17.1652404 40.8893194)",,,,,,
137538550,False,,residential,True,39.631,"LINESTRING (17.1649292 40.8892397, 17.1644857 40.8891188)",,,,,,
137538551,False,4a Traversa Nicola Pinto,residential,True,54.371,"LINESTRING (17.1649292 40.8892397, 17.1651117 40.8887706)",,,,,,
137538550,False,,residential,False,22.897,"LINESTRING (17.1652404 40.8893194, 17.1655021 40.8893765)",,,,,,
137538550,False,,residential,True,27.62,"LINESTRING (17.1652404 40.8893194, 17.1649292 40.8892397)",,,,,,
137538552,False,3a Traversa Nicola Pinto,residential,False,53.975,"LINESTRING (17.1652404 40.8893194, 17.1650501 40.889783)",,,,,,
137538552,False,3a Traversa Nicola Pinto,residential,True,56.201,"LINESTRING (17.1652404 40.8893194, 17.1654272 40.8888341)",,,,,,
137538548,False,,residential,True,27.56,"LINESTRING (17.1654647 40.890342, 17.1652095 40.8901864)",,,,,,
137538549,False,1a Traversa Nicola Pinto,residential,True,26.622,"LINESTRING (17.1654647 40.890342, 17.165554 40.8901123)",,,,,,
137538548,False,,residential,False,50.719,"LINESTRING (17.1654647 40.890342, 17.1657459 40.8904703, 17.1660088 40.8905311)",,,,,,
137538551,False,4a Traversa Nicola Pinto,residential,False,54.371,"LINESTRING (17.1651117 40.8887706, 17.1649292 40.8892397)",,,,,,
"[141515024, 27716401]",False,"['Via Nicola Pinto', 'Via Padre Andrea Scalimoli']",unclassified,False,83.589,"LINESTRING (17.1651117 40.8887706, 17.1648986 40.8887221, 17.1647628 40.8886941, 17.1645798 40.8890301, 17.1644857 40.8891188)",,,,,,
27716401,False,Via Nicola Pinto,unclassified,True,27.446000000000005,"LINESTRING (17.1651117 40.8887706, 17.165188 40.8887864, 17.1653087 40.8888102, 17.1654272 40.8888341)",,,,,,
137538547,False,2a Traversa Nicola Pinto,residential,True,38.769,"LINESTRING (17.1652095 40.8901864, 17.1653173 40.8898474)",,,,,,
137538548,False,,residential,False,27.56,"LINESTRING (17.1652095 40.8901864, 17.1654647 40.890342)",,,,,,
"[137538552, 137538548]",False,3a Traversa Nicola Pinto,residential,True,52.907,"LINESTRING (17.1652095 40.8901864, 17.164981 40.8899934, 17.1650501 40.889783)",,,,,,
27716401,False,Via Nicola Pinto,unclassified,False,26.981,"LINESTRING (17.1659997 40.8889663, 17.1656927 40.8888955)",,,,,,
27716401,False,Via Nicola Pinto,unclassified,True,43.197,"LINESTRING (17.1659997 40.8889663, 17.1664912 40.8890797)",,,,,,
137538549,False,1a Traversa Nicola Pinto,residential,False,56.42,"LINESTRING (17.1659997 40.8889663, 17.1658104 40.8894531)",,,,,,
140151605,False,3a Traversa Tommaso Fiore,unclassified,True,70.464,"LINESTRING (17.1669886 40.8886081, 17.1669199 40.8886197, 17.1668591 40.8886449, 17.1667799 40.8887016, 17.1667293 40.8887401, 17.1666642 40.888792, 17.1666067 40.8888466, 17.1665679 40.8888967, 17.1664912 40.8890797)",,,,,,
804320690,False,Via Castellana - Polignano,secondary,False,58.143,"LINESTRING (17.1669886 40.8886081, 17.1671669 40.888335, 17.1673131 40.8881467)",2,70,,SP120,,
804320690,False,Via Castellana - Polignano,secondary,True,61.080999999999996,"LINESTRING (17.1669886 40.8886081, 17.1669366 40.8887233, 17.1669003 40.8888379, 17.1667918 40.8891366)",2,70,,SP120,,
137546266,False,Corso Italia,residential,True,16.917,"LINESTRING (17.1691216 40.8837554, 17.1691768 40.8836091)",,,,,,
137546266,False,Corso Italia,residential,False,16.544999999999998,"LINESTRING (17.1691216 40.8837554, 17.1691149 40.8837718, 17.1690749 40.8838999)",,,,,,
225080518,False,Via Arco Tommaso Pinto,residential,False,20.332,"LINESTRING (17.169351 40.8838346, 17.1695765 40.8839007)",,,,,,
137547882,False,Via Taranto,residential,False,37.591,"LINESTRING (17.1685877 40.8852337, 17.1683693 40.8849387)",,,,,,
137547885,False,Via Trento,residential,True,15.533000000000001,"LINESTRING (17.1685877 40.8852337, 17.1684685 40.8852976, 17.1684343 40.8853112)",,,,,,
"[1233984403, 1233984406]",False,"['Piazzale Chiesa Madre', 'Via Trento']",residential,False,31.394,"LINESTRING (17.1685877 40.8852337, 17.1686308 40.8852223, 17.1687159 40.8851909, 17.1687393 40.885185, 17.1689338 40.8851284)",,,,,,
137547882,False,Via Taranto,residential,True,37.591,"LINESTRING (17.1683693 40.8849387, 17.1685877 40.8852337)",,,,,,
"[1236100865, 140837242]",False,Arco De Marinis,unclassified,True,78.334,"LINESTRING (17.1683693 40.8849387, 17.1683743 40.8848922, 17.1685232 40.8848713, 17.1687176 40.8848325, 17.1688121 40.8848153, 17.1688752 40.8847859, 17.1689265 40.8847729, 17.1690116 40.8847646, 17.1690387 40.884762, 17.1690851 40.8847732, 17.1691078 40.8847924, 17.169204 40.8847893)",,,,,,
307310823,False,Via Peucezia,residential,True,53.925999999999995,"LINESTRING (17.1683693 40.8849387, 17.1682506 40.8849617, 17.1681418 40.8849422, 17.1680985 40.8849177, 17.1680684 40.8848936, 17.1680209 40.8848508, 17.1680055 40.8847985, 17.1680178 40.8847303, 17.168025 40.8846751)",,,,,,
140151483,True,,residential,False,75.161,"LINESTRING (17.1706572 40.8822109, 17.1697663 40.8821544)",,,,,,
228500850,False,Via Orazio,residential,False,96.964,"LINESTRING (17.1706572 40.8822109, 17.1706259 40.8830826)",,,,,,
228500850,False,Via Orazio,residential,True,96.964,"LINESTRING (17.1706259 40.8830826, 17.1706572 40.8822109)",,,,,,
28203420,True,Via Virgilio,residential,False,45.205,"LINESTRING (17.1706259 40.8830826, 17.1710153 40.8830842, 17.1711544 40.8831231)",,,,,,
139883270,False,Via Don Luigi Sturzo,unclassified,False,147.685,"LINESTRING (17.1683656 40.8883918, 17.168401 40.8884492, 17.168387 40.8886414, 17.1683334 40.8892101, 17.1683172 40.889439, 17.1683703 40.889709)",,50,,,,
225088280,True,,unclassified,False,12.797,"LINESTRING (17.1683656 40.8883918, 17.1683228 40.8883963, 17.1682696 40.8883767, 17.1682518 40.8883415)",,,,,roundabout,
139883250,False,Via Europa Unita,residential,True,26.246,"LINESTRING (17.1683703 40.889709, 17.1680888 40.8896069)",,50,,,,
139883270,False,Via Don Luigi Sturzo,unclassified,False,42.932,"LINESTRING (17.1683703 40.889709, 17.1684775 40.8900865)",,50,,,,
139883270,False,Via Don Luigi Sturzo,unclassified,True,147.685,"LINESTRING (17.1683703 40.889709, 17.1683172 40.889439, 17.1683334 40.8892101, 17.168387 40.8886414, 17.168401 40.8884492, 17.1683656 40.8883918)",,50,,,,
141515040,False,Via Francesco Severi,residential,False,221.32099999999997,"LINESTRING (17.1694711 40.8899489, 17.1700119 40.8899885, 17.1701739 40.8890397, 17.1694335 40.8887662)",,50,,,,
139886363,True,,unclassified,False,126.577,"LINESTRING (17.1615317 40.8824699, 17.1629144 40.8829204)",,,,,,
140151514,False,,unclassified,True,60.001,"LINESTRING (17.1615317 40.8824699, 17.161124 40.8829128)",,,,,,
140151514,False,,unclassified,False,60.001,"LINESTRING (17.161124 40.8829128, 17.1615317 40.8824699)",,,,,,
28490485,True,Via Michele Latorre,residential,False,9.092,"LINESTRING (17.1612171 40.8829544, 17.161124 40.8829128)",,,,,,
140151578,False,,unclassified,True,216.98399999999998,"LINESTRING (17.1612171 40.8829544, 17.1611319 40.8831094, 17.1611319 40.8832322, 17.1612717 40.8833607, 17.161793 40.8837064, 17.1623862 40.8840177, 17.1628982 40.8841911)",,,,,,
140380692,False,Via Vito Sgobba,residential,True,22.074,"LINESTRING (17.1663003 40.8819805, 17.1661766 40.8821556)",,,,,,
140151555,False,,residential,True,30.987,"LINESTRING (17.1670649 40.8819807, 17.1668986 40.8822294)",,,,,,
763322701,False,,residential,False,19.645,"LINESTRING (17.1670649 40.8819807, 17.1672679 40.8820682)",,,,,,
140151470,True,Via Matteo Andresini,residential,False,33.669,"LINESTRING (17.1680248 40.8820356, 17.1678379 40.8823034)",,,,,,
140151581,True,Via Brennero,residential,False,21.799,"LINESTRING (17.1680248 40.8820356, 17.1677991 40.8819391)",,,,,,
140380692,False,Via Vito Sgobba,residential,False,22.074,"LINESTRING (17.1661766 40.8821556, 17.1663003 40.8819805)",,,,,,
140380692,False,Via Vito Sgobba,residential,True,18.175,"LINESTRING (17.1661766 40.8821556, 17.1660748 40.8822998)",,,,,,
137543801,True,Via Carlo Poerio,residential,False,39.274,"LINESTRING (17.1666089 40.8821131, 17.1663907 40.8824254)",,,,,,
140151577,False,,residential,True,27.575,"LINESTRING (17.1666089 40.8821131, 17.1668986 40.8822294)",,,,,,
140383099,True,,residential,False,29.841,"LINESTRING (17.1666089 40.8821131, 17.1663003 40.8819805)",,,,,,
140151581,True,Via Brennero,residential,False,19.548,"LINESTRING (17.1682267 40.8821228, 17.1680248 40.8820356)",,,,,,
140151555,False,,residential,False,30.987,"LINESTRING (17.1668986 40.8822294, 17.1670649 40.8819807)",,,,,,
140151555,False,,residential,True,18.775,"LINESTRING (17.1668986 40.8822294, 17.1667878 40.882376)",,,,,,
140151577,False,,residential,False,27.575,"LINESTRING (17.1668986 40.8822294, 17.1666089 40.8821131)",,,,,,
140151577,False,,residential,True,18.32,"LINESTRING (17.1668986 40.8822294, 17.1670935 40.8823031)",,,,,,
140151470,True,Via Matteo Andresini,residential,False,29.773,"LINESTRING (17.1678379 40.8823034, 17.1676726 40.8825402)",,,,,,
763322701,False,,residential,False,19.17,"LINESTRING (17.1678379 40.8823034, 17.1680464 40.8823732)",,,,,,
763322701,False,,residential,True,21.445,"LINESTRING (17.1678379 40.8823034, 17.1676182 40.8822054)",,,,,,
140151510,False,,residential,False,52.471,"LINESTRING (17.1667878 40.882376, 17.1673362 40.8826013)",,,,,,
140151555,False,,residential,False,18.775,"LINESTRING (17.1667878 40.882376, 17.1668986 40.8822294)",,,,,,
140151555,False,,residential,True,20.93,"LINESTRING (17.1667878 40.882376, 17.1666737 40.8825433)",,,,,,
140151532,True,,residential,False,31.702,"LINESTRING (17.1680464 40.8823732, 17.1682267 40.8821228)",,,,,,
763322701,False,,residential,False,34.73,"LINESTRING (17.1680464 40.8823732, 17.1684138 40.882516)",,,,,,
763322701,False,,residential,True,19.17,"LINESTRING (17.1680464 40.8823732, 17.1678379 40.8823034)",,,,,,
140151531,False,,residential,True,31.681,"LINESTRING (17.1684138 40.882516, 17.1682333 40.8827661)",,,,,,
763322701,False,,residential,False,20.62,"LINESTRING (17.1684138 40.882516, 17.1686284 40.8826058)",,,,,,
763322701,False,,residential,True,34.73,"LINESTRING (17.1684138 40.882516, 17.1680464 40.8823732)",,,,,,
1218023501,True,,residential,False,31.84,"LINESTRING (17.1684138 40.882516, 17.1685756 40.8822571)",,,,,,
140151555,False,,residential,False,20.93,"LINESTRING (17.1666737 40.8825433, 17.1667878 40.882376)",,,,,,
140151555,False,,residential,True,17.96,"LINESTRING (17.1666737 40.8825433, 17.1665719 40.8826853)",,,,,,
28490481,True,Via Guglielmo Marconi,residential,False,92.343,"LINESTRING (17.1666737 40.8825433, 17.1672209 40.8827568, 17.1676518 40.8829212)",,,,,,
140151577,False,,residential,False,22.052,"LINESTRING (17.1676726 40.8825402, 17.167443 40.8824443)",,,,,,
140151577,False,,residential,True,18.724,"LINESTRING (17.1676726 40.8825402, 17.167869 40.8826196)",,,,,,
140151546,False,Via Cesare Battisti,residential,True,26.932,"LINESTRING (17.1662849 40.8825777, 17.1665719 40.8826853)",,,,,,
137543801,True,Via Carlo Poerio,residential,False,66.541,"LINESTRING (17.1662849 40.8825777, 17.1660395 40.8829065, 17.1659587 40.8830243, 17.1659175 40.8831068)",,,,,,
140151510,False,,residential,False,40.319,"LINESTRING (17.1673362 40.8826013, 17.1677636 40.8827658)",,,,,,
140151510,False,,residential,True,52.471,"LINESTRING (17.1673362 40.8826013, 17.1667878 40.882376)",,,,,,
226279064,True,Viale Dante Alighieri,residential,False,19.631,"LINESTRING (17.1673362 40.8826013, 17.167443 40.8824443)",,,,,,
140151532,True,,residential,False,31.195,"LINESTRING (17.167869 40.8826196, 17.1680464 40.8823732)",,,,,,
140151577,False,,residential,False,18.724,"LINESTRING (17.167869 40.8826196, 17.1676726 40.8825402)",,,,,,
140151577,False,,residential,True,34.689,"LINESTRING (17.167869 40.8826196, 17.1682333 40.8827661)",,,,,,
140151546,False,Via Cesare Battisti,residential,False,26.932,"LINESTRING (17.1665719 40.8826853, 17.1662849 40.8825777)",,,,,,
140151546,False,Via Cesare Battisti,residential,True,27.605,"LINESTRING (17.1665719 40.8826853, 17.16686 40.8828044)",,,,,,
140151555,False,,residential,False,17.96,"LINESTRING (17.1665719 40.8826853, 17.1666737 40.8825433)",,,,,,
140151421,False,,unclassified,True,84.492,"LINESTRING (17.1602374 40.8827514, 17.1597502 40.883416)",,,,,,
140151531,False,,residential,False,31.681,"LINESTRING (17.1682333 40.8827661, 17.1684138 40.882516)",,,,,,
140151531,False,,residential,True,19.159,"LINESTRING (17.1682333 40.8827661, 17.1681357 40.8829218)",,,,,,
140151577,False,,residential,False,34.689,"LINESTRING (17.1682333 40.8827661, 17.167869 40.8826196)",,,,,,
140151510,False,,residential,False,35.77,"LINESTRING (17.1677636 40.8827658, 17.1681357 40.8829218)",,,,,,
140151510,False,,residential,True,40.319,"LINESTRING (17.1677636 40.8827658, 17.1673362 40.8826013)",,,,,,
140151532,True,,residential,False,18.515,"LINESTRING (17.1677636 40.8827658, 17.167869 40.8826196)",,,,,,
140151546,False,Via Cesare Battisti,residential,False,14.244,"LINESTRING (17.1670118 40.8828613, 17.16686 40.8828044)",,,,,,
140151546,False,Via Cesare Battisti,residential,True,20.108,"LINESTRING (17.1670118 40.8828613, 17.1672232 40.8829459)",,,,,,
140151511,False,,unclassified,True,55.94,"LINESTRING (17.1670118 40.8828613, 17.1668321 40.8831362, 17.1667146 40.8833114)",,,,,,
140151510,False,,residential,True,35.77,"LINESTRING (17.1681357 40.8829218, 17.1677636 40.8827658)",,,,,,
140151531,False,,residential,False,19.159,"LINESTRING (17.1681357 40.8829218, 17.1682333 40.8827661)",,,,,,
140151531,False,,residential,True,18.857,"LINESTRING (17.1681357 40.8829218, 17.1680281 40.8830706)",,,,,,
28490481,True,Via Guglielmo Marconi,residential,False,35.732,"LINESTRING (17.1676518 40.8829212, 17.1680281 40.8830706)",,,,,,
140151532,True,,residential,False,19.67,"LINESTRING (17.1676518 40.8829212, 17.1677636 40.8827658)",,,,,,
140380692,False,Via Vito Sgobba,residential,False,81.574,"LINESTRING (17.1656209 40.8829482, 17.1660748 40.8822998)",,,,,,
28490482,True,Via Putignano,secondary,False,64.55799999999999,"LINESTRING (17.1656209 40.8829482, 17.165495 40.882882, 17.1650641 40.8825507)",,,,SP237,,
140151531,False,,residential,False,18.857,"LINESTRING (17.1680281 40.8830706, 17.1681357 40.8829218)",,,,,,
28490481,True,Via Guglielmo Marconi,residential,False,108.456,"LINESTRING (17.1680281 40.8830706, 17.1684036 40.8832159, 17.1692238 40.8834313)",,,,,,
140151546,False,Via Cesare Battisti,residential,False,16.406,"LINESTRING (17.1675708 40.883085, 17.1673983 40.883016)",,,,,,
140151546,False,Via Cesare Battisti,residential,True,146.83,"LINESTRING (17.1675708 40.883085, 17.168602 40.8834457, 17.1691027 40.883572, 17.1691808 40.8835921)",,,,,,
140151583,True,Via Vitantonio Dell'Erba,unclassified,False,14.719,"LINESTRING (17.1674848 40.8832003, 17.1675708 40.883085)",,,,,,
140151417,True,Via Filippo Corridoni,unclassified,False,68.334,"LINESTRING (17.1674848 40.8832003, 17.1679875 40.883391, 17.1682169 40.8834669)",,,,,,
140151511,False,,unclassified,True,21.729,"LINESTRING (17.1667146 40.8833114, 17.1666048 40.8834883)",,,,,,
228503767,True,Via Risorgimento,residential,False,17.853,"LINESTRING (17.1667146 40.8833114, 17.1668946 40.8833966)",,,,,,
140151511,False,,unclassified,False,55.94,"LINESTRING (17.1667146 40.8833114, 17.1668321 40.8831362, 17.1670118 40.8828613)",,,,,,
28490483,True,Via Giacomo Matteotti,residential,False,30.445,"LINESTRING (17.1634002 40.8833912, 17.1635624 40.8831464)",,,,,,
28202127,False,Via Grotte,residential,True,7.772,"LINESTRING (17.1597502 40.883416, 17.1598317 40.883449)",,,,SP147,,
140151421,False,,unclassified,False,84.492,"LINESTRING (17.1597502 40.883416, 17.1602374 40.8827514)",,,,,,
28202127,False,Via Grotte,residential,False,7.772,"LINESTRING (17.1598317 40.883449, 17.1597502 40.883416)",,,,SP147,,
28202127,False,Via Grotte,residential,True,122.317,"LINESTRING (17.1598317 40.883449, 17.1600206 40.8835254, 17.1606579 40.8837519, 17.1610984 40.8838589, 17.1611688 40.8838758)",,,,SP147,,
140151511,False,,unclassified,False,21.729,"LINESTRING (17.1666048 40.8834883, 17.1667146 40.8833114)",,,,,,
140151554,False,Via Pietro de Giorgio,unclassified,True,19.053,"LINESTRING (17.1666048 40.8834883, 17.166521 40.8836475)",,,,,,
140380705,False,Via Roma,residential,False,50.706,"LINESTRING (17.1666048 40.8834883, 17.1671473 40.8836876)",,,,,,
140380705,False,Via Roma,residential,True,16.116,"LINESTRING (17.1666048 40.8834883, 17.1664388 40.8834158)",,,,,,
140151583,True,Via Vitantonio Dell'Erba,unclassified,False,19.742,"LINESTRING (17.1672592 40.8835324, 17.1673681 40.8833751)",,,,,,
228503767,True,Via Risorgimento,residential,False,70.589,"LINESTRING (17.1672592 40.8835324, 17.1680216 40.8837984)",,,,,,
137546266,False,Corso Italia,residential,False,1.92,"LINESTRING (17.1691808 40.8835921, 17.1691768 40.8836091)",,,,,,
137546266,False,Corso Italia,residential,True,12.334,"LINESTRING (17.1691808 40.8835921, 17.16921 40.8834834)",,,,,,
140151546,False,Via Cesare Battisti,residential,False,146.82999999999998,"LINESTRING (17.1691808 40.8835921, 17.1691027 40.883572, 17.168602 40.8834457, 17.1675708 40.883085)",,,,,,
27771933,True,Via Enrico Fermi,residential,False,33.055,"LINESTRING (17.164029 40.8836106, 17.1638625 40.8838799)",,,,,,
140151536,True,Via Cairoli,residential,False,58.22,"LINESTRING (17.164029 40.8836106, 17.1634002 40.8833912)",,,,,,
140151503,False,Via Francesco Crispi,residential,True,49.367,"LINESTRING (17.166521 40.8836475, 17.1670479 40.8838435)",,,,,,
140151554,False,Via Pietro de Giorgio,unclassified,False,19.053,"LINESTRING (17.166521 40.8836475, 17.1666048 40.8834883)",,,,,,
140151554,False,Via Pietro de Giorgio,unclassified,True,17.355,"LINESTRING (17.166521 40.8836475, 17.1664874 40.8838015)",,,,,,
226565585,True,Via Bovio,residential,False,16.293,"LINESTRING (17.1680985 40.8836639, 17.1680216 40.8837984)",,,,,,
"[418025377, 226565586, 226066083]",True,Via Arco Persio,residential,False,69.352,"LINESTRING (17.1680985 40.8836639, 17.1680688 40.8836571, 17.1679576 40.8836167, 17.1673681 40.8833751)",,,,,,building_passage
