osmid,lanes,ref,name,highway,oneway,reversed,length,geometry,junction,maxspeed,width
1073623217,,,Via Tommaso di Giovanni,residential,False,True,97.851,"LINESTRING (14.0698278 42.362131, 14.0690374 42.3627418, 14.0690047 42.362767)",,,
195113904,,,Via Giovanni Pascoli,residential,False,True,109.745,"LINESTRING (14.0688569 42.3614532, 14.0698278 42.362131)",,,
195113905,,,Via Giovanni Pascoli,residential,False,True,62.023,"LINESTRING (14.0703696 42.3625194, 14.0698278 42.362131)",,,
1073754477,2,,Via Piano Ripa,residential,False,False,307.076,"LINESTRING (14.0703696 42.3625194, 14.0705627 42.3624045, 14.0705732 42.3623573, 14.0705413 42.3622737, 14.0699509 42.3617509, 14.0697441 42.361587, 14.0694306 42.3613386, 14.0690661 42.3610532, 14.0688623 42.3609234, 14.0686235 42.3607876, 14.068358 42.3606485, 14.0681937 42.3605698)",,,
1073754477,2,,Via Piano Ripa,residential,False,True,36.486,"LINESTRING (14.0703696 42.3625194, 14.0703231 42.3625413, 14.0702516 42.3625749, 14.0700046 42.3627061)",,,
814496516,2,,Via Duca degli Abruzzi,primary,False,False,154.002,"LINESTRING (14.0690047 42.362767, 14.0683713 42.3623123, 14.0677666 42.3618781, 14.0676844 42.3617871)",,,
814496516,2,,Via Duca degli Abruzzi,primary,False,True,26.2,"LINESTRING (14.0690047 42.362767, 14.0690668 42.3628115, 14.0692322 42.3629321)",,,
1073623217,,,Via Tommaso di Giovanni,residential,False,False,97.851,"LINESTRING (14.0690047 42.362767, 14.0690374 42.3627418, 14.0698278 42.362131)",,,
1073754477,2,,Via Piano Ripa,residential,False,False,36.486,"LINESTRING (14.0700046 42.3627061, 14.0702516 42.3625749, 14.0703231 42.3625413, 14.0703696 42.3625194)",,,
6059448,2,SS81,Via Piave,primary,False,True,44.996,"LINESTRING (14.0713508 42.3671806, 14.0714998 42.3669782, 14.0716099 42.3668241)",,,
195117362,,,Via Varattiera,unclassified,False,True,237.168,"LINESTRING (14.0713508 42.3671806, 14.0712759 42.3671967, 14.0709973 42.3672084, 14.0707612 42.3671172, 14.0703213 42.3669389, 14.0698651 42.3667171, 14.0692002 42.3664315, 14.0688274 42.3662501)",,,
195117362,,,Via Varattiera,unclassified,False,False,237.16800000000003,"LINESTRING (14.0688274 42.3662501, 14.0692002 42.3664315, 14.0698651 42.3667171, 14.0703213 42.3669389, 14.0707612 42.3671172, 14.0709973 42.3672084, 14.0712759 42.3671967, 14.0713508 42.3671806)",,,
195117362,,,Via Varattiera,unclassified,False,True,306.68600000000004,"LINESTRING (14.0688274 42.3662501, 14.0684438 42.3660633, 14.0677303 42.3656115, 14.0669793 42.3651434, 14.0667808 42.3649654, 14.0666038 42.3646598, 14.0664268 42.3643943, 14.0663156 42.3642817)",,,
195117478,,,Via Firenze,unclassified,False,False,290.112,"LINESTRING (14.0688274 42.3662501, 14.0691358 42.3658766, 14.0695918 42.3653931, 14.0698976 42.365076, 14.0702516 42.3647153, 14.0702825 42.3646816, 14.0704874 42.3644581, 14.0704927 42.3644184, 14.0708254 42.3641569, 14.0708606 42.3641294)",,,
195117478,,,Via Firenze,unclassified,False,True,290.112,"LINESTRING (14.0708606 42.3641294, 14.0708254 42.3641569, 14.0704927 42.3644184, 14.0704874 42.3644581, 14.0702825 42.3646816, 14.0702516 42.3647153, 14.0698976 42.365076, 14.0695918 42.3653931, 14.0691358 42.3658766, 14.0688274 42.3662501)",,,
814496516,2,,Via Duca degli Abruzzi,primary,False,False,70.05,"LINESTRING (14.0708606 42.3641294, 14.07037 42.3637671, 14.0702871 42.3637059, 14.0702575 42.3636841)",,,
814496516,2,,Via Duca degli Abruzzi,primary,False,True,49.293,"LINESTRING (14.0708606 42.3641294, 14.0709861 42.3642213, 14.0710911 42.3642964, 14.0712037 42.364352, 14.0713312 42.3643977)",,,
195117362,,,Via Varattiera,unclassified,False,False,306.68600000000004,"LINESTRING (14.0663156 42.3642817, 14.0664268 42.3643943, 14.0666038 42.3646598, 14.0667808 42.3649654, 14.0669793 42.3651434, 14.0677303 42.3656115, 14.0684438 42.3660633, 14.0688274 42.3662501)",,,
23950415,2,SS81,Via Dante Alighieri,primary,False,True,54.102,"LINESTRING (14.0752399 42.3663577, 14.0758956 42.3663127)",,,
1082578083,2,,Via Aurora,tertiary,False,True,53.718,"LINESTRING (14.0752399 42.3663577, 14.0753318 42.366836)",,40,
23950415,2,SS81,Via Dante Alighieri,primary,False,False,180.92000000000002,"LINESTRING (14.0752399 42.3663577, 14.0738073 42.3664618, 14.0737244 42.3664678, 14.0735753 42.3664699, 14.0734473 42.3664533, 14.0733165 42.3664171, 14.0732026 42.3663659, 14.0731074 42.3663035)",,,
1082578083,2,,Via Aurora,tertiary,False,False,53.718,"LINESTRING (14.0753318 42.366836, 14.0752399 42.3663577)",,40,
195576683,,,Via Massimiliano Perfetti,unclassified,False,True,164.994,"LINESTRING (14.0753318 42.366836, 14.0754284 42.3673671, 14.0752728 42.3675368, 14.0747417 42.3681677)",,,
6059448,2,SS81,Via Piave,primary,False,False,44.996,"LINESTRING (14.0716099 42.3668241, 14.0714998 42.3669782, 14.0713508 42.3671806)",,,
6059448,2,SS81,Via Piave,primary,False,True,20.358,"LINESTRING (14.0716099 42.3668241, 14.0716937 42.3667069, 14.0717256 42.3666622)",,,
195576419,2,,Via Gran Sasso,unclassified,False,True,276.911,"LINESTRING (14.0716099 42.3668241, 14.0716584 42.3668767, 14.0716103 42.3670005, 14.0715954 42.3670749, 14.0716022 42.3671452, 14.0716383 42.3672096, 14.0717014 42.3672779, 14.0720488 42.3675257, 14.0726217 42.3679038, 14.0732182 42.3683659, 14.073632 42.368678)",,,
195576419,2,,Via Gran Sasso,unclassified,False,False,276.91099999999994,"LINESTRING (14.073632 42.368678, 14.0732182 42.3683659, 14.0726217 42.3679038, 14.0720488 42.3675257, 14.0717014 42.3672779, 14.0716383 42.3672096, 14.0716022 42.3671452, 14.0715954 42.3670749, 14.0716103 42.3670005, 14.0716584 42.3668767, 14.0716099 42.3668241)",,,
195576683,,,Via Massimiliano Perfetti,unclassified,False,False,164.994,"LINESTRING (14.0747417 42.3681677, 14.0752728 42.3675368, 14.0754284 42.3673671, 14.0753318 42.366836)",,,
195576716,,,Via Massimiliano Perfetti,residential,False,False,89.175,"LINESTRING (14.0747417 42.3681677, 14.0741173 42.3677376, 14.0739478 42.3676208)",,,
195576716,,,Via Massimiliano Perfetti,residential,False,True,89.175,"LINESTRING (14.0739478 42.3676208, 14.0741173 42.3677376, 14.0747417 42.3681677)",,,
195578251,,,Via Piave,residential,False,False,53.302,"LINESTRING (14.071169 42.3664159, 14.0717256 42.3666622)",,,
195578251,,,Via Piave,residential,False,True,53.302,"LINESTRING (14.0717256 42.3666622, 14.071169 42.3664159)",,,
6059448,2,SS81,Via Piave,primary,False,False,20.358,"LINESTRING (14.0717256 42.3666622, 14.0716937 42.3667069, 14.0716099 42.3668241)",,,
6059448,2,SS81,Via Piave,primary,False,True,128.923,"LINESTRING (14.0717256 42.3666622, 14.0721589 42.3660559, 14.0723115 42.3658422, 14.0723799 42.3657491, 14.0724322 42.3656965, 14.0724988 42.3656605)",,,
23950415,2,SS81,Via Dante Alighieri,primary,False,False,54.102,"LINESTRING (14.0758956 42.3663127, 14.0752399 42.3663577)",,,
1073754480,2,,Via Piano Ripa,residential,False,True,67.65400000000001,"LINESTRING (14.0676056 42.360144, 14.0678269 42.360308, 14.068143 42.3605336, 14.0681937 42.3605698)",,,
195098532,2,,Via Pagliette,unclassified,False,True,61.638999999999996,"LINESTRING (14.0777462 42.3646737, 14.0774436 42.3644398, 14.0772718 42.3642471)",,40,
646967160,,,Via Veneto,residential,False,True,129.465,"LINESTRING (14.0777462 42.3646737, 14.0776947 42.3647215, 14.0765816 42.3654568)",,,
646967160,,,Via Veneto,residential,False,False,129.465,"LINESTRING (14.0765816 42.3654568, 14.0776947 42.3647215, 14.0777462 42.3646737)",,,
841649581,,,Via Monte Grappa,residential,True,False,20.227,"LINESTRING (14.0705755 42.3634701, 14.0707807 42.3633696)",,,
814496516,2,,Via Duca degli Abruzzi,primary,False,False,58.559,"LINESTRING (14.0702575 42.3636841, 14.0697534 42.3633118)",,,
841649581,,,Via Monte Grappa,residential,True,False,35.339,"LINESTRING (14.0702575 42.3636841, 14.0705755 42.3634701)",,,
814496516,2,,Via Duca degli Abruzzi,primary,False,True,70.05,"LINESTRING (14.0702575 42.3636841, 14.0702871 42.3637059, 14.07037 42.3637671, 14.0708606 42.3641294)",,,
"[1160009976, 195112395]",1,,"['Piazza San Rocco', 'Rione De Felice']",residential,True,False,163.40700000000004,"LINESTRING (14.0707807 42.3633696, 14.0709436 42.363546, 14.0710399 42.3635187, 14.0712116 42.3636961, 14.0713924 42.3639267, 14.0711596 42.3640413, 14.0713297 42.3642396, 14.0714291 42.3643555, 14.0714349 42.3643623, 14.0714479 42.3643774, 14.0715278 42.3644461)",,,
142578890,2,SR602,Via Ventignano,tertiary,False,True,12.358,"LINESTRING (14.0681937 42.3605698, 14.0680875 42.3606485)",,30,
142578890,2,SR602,Via Ventignano,tertiary,False,False,498.52399999999994,"LINESTRING (14.0681937 42.3605698, 14.0682681 42.360522, 14.0683536 42.360467, 14.0685315 42.3603635, 14.0687579 42.3602748, 14.0689003 42.3602331, 14.0691162 42.3602021, 14.0693227 42.3601859, 14.0695526 42.3601933, 14.0699166 42.3602591, 14.0706507 42.3604156, 14.0712708 42.3605417, 14.0713971 42.3605674, 14.071647 42.360643, 14.0718272 42.3607127, 14.071903 42.3607521, 14.0720484 42.3608277, 14.072548 42.3611657, 14.0726821 42.3612563, 14.0728898 42.3613969, 14.0729932 42.3614668, 14.073024 42.3614876, 14.0734536 42.3617782)",,30,
1073754477,2,,Via Piano Ripa,residential,False,True,307.076,"LINESTRING (14.0681937 42.3605698, 14.068358 42.3606485, 14.0686235 42.3607876, 14.0688623 42.3609234, 14.0690661 42.3610532, 14.0694306 42.3613386, 14.0697441 42.361587, 14.0699509 42.3617509, 14.0705413 42.3622737, 14.0705732 42.3623573, 14.0705627 42.3624045, 14.0703696 42.3625194)",,,
1073754480,2,,Via Piano Ripa,residential,False,False,67.654,"LINESTRING (14.0681937 42.3605698, 14.068143 42.3605336, 14.0678269 42.360308, 14.0676056 42.360144)",,,
