osmid,lanes,name,highway,width,junction,oneway,reversed,length,geometry,maxspeed
550230825,,Via Nazario Sauro,residential,,,False,True,21.078,"LINESTRING (9.9246554 45.4001333, 9.9249248 45.4001456)",
550230817,,Piazza Giuseppe Cantù,residential,,,False,False,25.952,"LINESTRING (9.9246554 45.4001333, 9.9244807 45.4001319, 9.9244349 45.4001375, 9.9243987 45.400146, 9.9243443 45.4001802)",
75727666,,Via Roma,tertiary,5,,False,True,66.215,"LINESTRING (9.9240274 45.4007956, 9.9238798 45.4002092)",
75727670,1,Via Grazio Cossali,residential,4,,True,False,43.518,"LINESTRING (9.9240274 45.4007956, 9.9234704 45.4007809)",
75727666,,Via Roma,tertiary,5,,False,False,42.701,"LINESTRING (9.9240274 45.4007956, 9.9240482 45.4009228, 9.9240935 45.401116, 9.9241136 45.4011745)",
75727650,,Via Ventiquattro Maggio,residential,6,,False,False,87.443,"LINESTRING (9.921856 45.3999389, 9.9218357 45.4, 9.921808 45.4001599, 9.9217548 45.400469, 9.9217105 45.4007183)",
550230820,2,Via Vittorio Alfieri,tertiary,6,,False,True,76.24799999999999,"LINESTRING (9.921856 45.3999389, 9.92271 45.3999857, 9.9228296 45.3999925)",
75727651,2,Via Giovanni Battista Corniani,residential,6,,True,False,147.021,"LINESTRING (9.9217457 45.4031273, 9.9198854 45.4033327)",
75727662,2,Via Venticinque Aprile,residential,6,,False,False,48.036,"LINESTRING (9.9217457 45.4031273, 9.9215536 45.4027169)",
75727662,2,Via Venticinque Aprile,residential,6,,False,True,48.708,"LINESTRING (9.9217457 45.4031273, 9.9217862 45.4032119, 9.9219337 45.403484, 9.9219753 45.4035337)",
75727641,,Piazza Vittorio Emanuele II,tertiary,15,,False,True,40.331,"LINESTRING (9.924561 45.4028377, 9.9244738 45.4024802)",
75727653,1,Via Giovanni Battista Corniani,residential,4,,True,False,97.478,"LINESTRING (9.924561 45.4028377, 9.923323 45.4029515)",
377989409,,Via Ospitale,residential,,,True,False,89.415,"LINESTRING (9.924561 45.4028377, 9.9256951 45.4027256)",
75727641,,Piazza Vittorio Emanuele II,tertiary,15,,False,False,39.538000000000004,"LINESTRING (9.924561 45.4028377, 9.9246347 45.4031309, 9.9246271 45.4031885)",
75730400,2,Via Internazionale,unclassified,8,,False,False,60.5,"LINESTRING (9.9183602 45.4023954, 9.91796 45.4024275, 9.9178747 45.4024253, 9.9177897 45.4024096, 9.917728 45.4023776, 9.9176345 45.4023224)",
169381914,,Via Internazionale,residential,,,True,False,30.685999999999996,"LINESTRING (9.9183602 45.4023954, 9.9185729 45.4023645, 9.9186239 45.4023428, 9.9186641 45.4023154, 9.9187056 45.4022848)",
75730399,1,,secondary,3,roundabout,True,False,2.756,"LINESTRING (9.918841 45.4023935, 9.9188061 45.4023898)",
75730399,1,,secondary,3,roundabout,True,False,0.668,"LINESTRING (9.9189843 45.4022964, 9.9189839 45.4023024)",
75730399,1,,secondary,3,roundabout,True,False,12.719999999999999,"LINESTRING (9.9189012 45.402205, 9.9189354 45.4022203, 9.9189621 45.4022418, 9.9189789 45.4022679, 9.9189843 45.4022964)",
550231133,,Via Vittorio Veneto,secondary,,,True,False,15.915000000000001,"LINESTRING (9.9189012 45.402205, 9.9189565 45.4022081, 9.9190007 45.4022005, 9.9190893 45.4021638)",
75730399,1,,secondary,3,roundabout,True,False,15.972999999999999,"LINESTRING (9.9187076 45.4022719, 9.9187232 45.4022449, 9.9187493 45.4022223, 9.9187829 45.4022063, 9.9188216 45.4021978, 9.9188621 45.4021973)",
550231139,,Via Trieste,secondary,,,True,False,24.658,"LINESTRING (9.9187076 45.4022719, 9.9186601 45.4022194, 9.9186159 45.4021522, 9.9185656 45.4020743)",
75730400,2,Via Internazionale,unclassified,8,,False,False,144.19,"LINESTRING (9.9176345 45.4023224, 9.9174915 45.4022216, 9.9170754 45.4018981, 9.9170042 45.4018452, 9.9169228 45.4018024, 9.9168416 45.4017646, 9.916765 45.401748, 9.9161247 45.4017384)",
75730400,2,Via Internazionale,unclassified,8,,False,True,60.5,"LINESTRING (9.9176345 45.4023224, 9.917728 45.4023776, 9.9177897 45.4024096, 9.9178747 45.4024253, 9.91796 45.4024275, 9.9183602 45.4023954)",
270071677,,Via Enrico Berlinguer,residential,,,False,False,169.06599999999997,"LINESTRING (9.9176345 45.4023224, 9.9175858 45.4023376, 9.9171151 45.4023305, 9.9169555 45.402339, 9.9168642 45.4023714, 9.9168113 45.4024181, 9.9167899 45.4024629, 9.9167856 45.4025157, 9.9167781 45.4026285, 9.9167571 45.4032439, 9.9167321 45.4033219)",
75908196,2,Via Birago,unclassified,6,,False,False,32.276,"LINESTRING (9.9196128 45.4039724, 9.9192118 45.404043)",
75908196,2,Via Birago,unclassified,6,,False,True,30.091,"LINESTRING (9.9196128 45.4039724, 9.9199863 45.4039056)",
75908199,1,Via Birago,residential,3,,False,False,34.293,"LINESTRING (9.9196128 45.4039724, 9.9195607 45.4040265, 9.9194849 45.4040914, 9.919427 45.4041655, 9.9193861 45.4042344)",
106635176,2,Via Convento Aguzzano,unclassified,6,,False,True,117.259,"LINESTRING (9.9206309 45.4060891, 9.9205902 45.4061394, 9.9205694 45.4061898, 9.9205668 45.407134)",
550231005,,Via Antonio Meucci,unclassified,,,False,False,247.50799999999998,"LINESTRING (9.9206309 45.4060891, 9.920541 45.4060711, 9.9193591 45.4062466, 9.9184561 45.4063678, 9.9175331 45.4065244)",
550231007,2,Via Antonio Meucci,unclassified,6,,False,False,36.565,"LINESTRING (9.9206309 45.4060891, 9.9207128 45.4060276, 9.9208456 45.4059607, 9.9210008 45.40589)",
75908196,2,Via Birago,unclassified,6,,False,True,32.276,"LINESTRING (9.9192118 45.404043, 9.9196128 45.4039724)",
75908218,2,Via Vecchia,unclassified,6,,False,True,168.956,"LINESTRING (9.9192118 45.404043, 9.9171052 45.4043911)",
75908194,1,Via Birago,residential,3,,False,True,26.878999999999998,"LINESTRING (9.9192118 45.404043, 9.9192651 45.4040633, 9.9193172 45.4040913, 9.919344 45.4041234, 9.9193658 45.4041538, 9.9193861 45.4042344)",
75908224,2,Via Birago,residential,6,,False,True,81.572,"LINESTRING (9.9193861 45.4042344, 9.9191178 45.4049434)",
75908194,1,Via Birago,residential,3,,False,False,26.878999999999998,"LINESTRING (9.9193861 45.4042344, 9.9193658 45.4041538, 9.919344 45.4041234, 9.9193172 45.4040913, 9.9192651 45.4040633, 9.9192118 45.404043)",
75908199,1,Via Birago,residential,3,,False,True,34.293,"LINESTRING (9.9193861 45.4042344, 9.919427 45.4041655, 9.9194849 45.4040914, 9.9195607 45.4040265, 9.9196128 45.4039724)",
75908203,,Via Birago,residential,5,,False,False,149.111,"LINESTRING (9.9210008 45.40589, 9.920952 45.4058436, 9.9208518 45.4057614, 9.9207884 45.4057344, 9.9207032 45.4057066, 9.9192491 45.4054324)",
550230929,,Via Antonio Meucci,unclassified,,,True,False,19.096,"LINESTRING (9.9210008 45.40589, 9.921058 45.4058483, 9.9211076 45.4058126, 9.9211786 45.4057725)",
550231007,2,Via Antonio Meucci,unclassified,6,,False,True,36.565,"LINESTRING (9.9210008 45.40589, 9.9208456 45.4059607, 9.9207128 45.4060276, 9.9206309 45.4060891)",
75908218,2,Via Vecchia,unclassified,6,,False,False,168.956,"LINESTRING (9.9171052 45.4043911, 9.9192118 45.404043)",
75908218,2,Via Vecchia,unclassified,6,,False,True,67.309,"LINESTRING (9.9171052 45.4043911, 9.9162644 45.404525)",
550231271,,Via Salvador Allende,residential,,,False,False,120.312,"LINESTRING (9.9171052 45.4043911, 9.9170673 45.4043363, 9.9169819 45.4042174, 9.9164599 45.4034599, 9.9164588 45.4034135)",
106635176,2,Via Convento Aguzzano,unclassified,6,,False,False,54.153,"LINESTRING (9.9205697 45.4081672, 9.9205697 45.4081109, 9.9205656 45.4076802)",
518461737,,Via Giuseppe Ungaretti,residential,,,False,False,77.96300000000001,"LINESTRING (9.9205697 45.4081672, 9.9206225 45.4081615, 9.9206656 45.4081568, 9.9215548 45.4080519)",
518461740,,Via A. Urceo Savoldo,residential,,,False,True,134.363,"LINESTRING (9.9205697 45.4081672, 9.9205077 45.4081761, 9.9204721 45.4081812, 9.9188835 45.4084096)",
106635176,2,Via Convento Aguzzano,unclassified,6,,False,True,60.735,"LINESTRING (9.9205668 45.407134, 9.9205656 45.4076802)",
106635176,2,Via Convento Aguzzano,unclassified,6,,False,False,117.25899999999999,"LINESTRING (9.9205668 45.407134, 9.9205694 45.4061898, 9.9205902 45.4061394, 9.9206309 45.4060891)",
106638468,,Via Cesarina,unclassified,,,False,False,65.95400000000001,"LINESTRING (9.9268669 45.4076233, 9.9261871 45.4077448, 9.9260474 45.4077674)",
203884555,2,Via Francesca,secondary,6,,False,False,20.621,"LINESTRING (9.9260474 45.4077674, 9.9261068 45.4079481)",
106638468,,Via Cesarina,unclassified,,,False,True,65.95400000000001,"LINESTRING (9.9260474 45.4077674, 9.9261871 45.4077448, 9.9268669 45.4076233)",
203884555,2,Via Francesca,secondary,6,,False,True,55.849999999999994,"LINESTRING (9.9260474 45.4077674, 9.9259525 45.40745, 9.9259 45.4072759)",
108149265,,Via Griani,residential,,,False,False,139.907,"LINESTRING (9.9160054 45.4075182, 9.9161527 45.4074966, 9.9167928 45.4074027, 9.916996 45.4073729, 9.9177597 45.4072609)",
108149279,,Via Enrico Nolli,residential,,,False,False,71.065,"LINESTRING (9.9160054 45.4075182, 9.9160171 45.4075568, 9.9160289 45.4075955, 9.9161956 45.4081432)",
108149251,,Via Bracesco,unclassified,,,False,False,224.52800000000002,"LINESTRING (9.9212568 45.4060457, 9.9212712 45.4060988, 9.9212925 45.4061315, 9.9215548 45.4080519)",
108149303,,,unclassified,,,True,False,19.82,"LINESTRING (9.9212568 45.4060457, 9.9212348 45.4059259, 9.9211994 45.4058741)",
46579286,,Viale Piave,tertiary,,,False,True,58.898,"LINESTRING (9.9279348 45.4049563, 9.9272022 45.4050828)",
108149227,,Via Alessandro Volta,residential,,,False,False,191.964,"LINESTRING (9.9279348 45.4049563, 9.9277579 45.4032344)",
108149265,,Via Griani,residential,,,False,True,63.744,"LINESTRING (9.9185589 45.407144, 9.9184535 45.4071553, 9.9177597 45.4072609)",
108149318,,Via Cesare Arici,residential,,,False,False,75.70400000000001,"LINESTRING (9.9185589 45.407144, 9.9185563 45.407189, 9.9185632 45.4072316, 9.9187252 45.4078135)",
518461741,,Via Griani,residential,,,True,False,156.832,"LINESTRING (9.9185589 45.407144, 9.9187328 45.4071305, 9.9205668 45.407134)",
108149227,,Via Alessandro Volta,residential,,,False,True,44.082,"LINESTRING (9.9277098 45.4028394, 9.9277579 45.4032344)",
550231484,,Via San Giovanni Bosco,residential,,,False,False,95.02,"LINESTRING (9.9277098 45.4028394, 9.927628 45.4019868)",
75727664,2,Via Galileo Galilei,residential,6,,True,False,71.958,"LINESTRING (9.9277098 45.4028394, 9.9268811 45.4029437, 9.9268023 45.4029524)",
518461732,,Via Paolo Borsellino,residential,,,False,False,58.836,"LINESTRING (9.9215548 45.4080519, 9.9223005 45.4079751)",
108149251,,Via Bracesco,unclassified,,,False,True,224.528,"LINESTRING (9.9215548 45.4080519, 9.9212925 45.4061315, 9.9212712 45.4060988, 9.9212568 45.4060457)",
518461737,,Via Giuseppe Ungaretti,residential,,,False,True,77.96300000000001,"LINESTRING (9.9215548 45.4080519, 9.9206656 45.4081568, 9.9206225 45.4081615, 9.9205697 45.4081672)",
108149318,,Via Cesare Arici,residential,,,False,True,67.426,"LINESTRING (9.9188835 45.4084096, 9.9187252 45.4078135)",
518461740,,Via A. Urceo Savoldo,residential,,,False,False,134.363,"LINESTRING (9.9188835 45.4084096, 9.9204721 45.4081812, 9.9205077 45.4081761, 9.9205697 45.4081672)",
108149318,,Via Cesare Arici,residential,,,False,False,67.426,"LINESTRING (9.9187252 45.4078135, 9.9188835 45.4084096)",
108149239,,Via G. Accetti,residential,,,False,False,145.08300000000003,"LINESTRING (9.9187252 45.4078135, 9.9196859 45.407682, 9.9205656 45.4076802)",
108149318,,Via Cesare Arici,residential,,,False,True,75.704,"LINESTRING (9.9187252 45.4078135, 9.9185632 45.4072316, 9.9185563 45.407189, 9.9185589 45.407144)",
108149306,,,unclassified,,,False,False,80.496,"LINESTRING (9.9261068 45.4079481, 9.9252212 45.4083189)",
203884555,2,Via Francesca,secondary,6,,False,True,20.621,"LINESTRING (9.9261068 45.4079481, 9.9260474 45.4077674)",
106635176,2,Via Convento Aguzzano,unclassified,6,,False,False,60.735,"LINESTRING (9.9205656 45.4076802, 9.9205668 45.407134)",
106635176,2,Via Convento Aguzzano,unclassified,6,,False,True,54.153,"LINESTRING (9.9205656 45.4076802, 9.9205697 45.4081109, 9.9205697 45.4081672)",
108149239,,Via G. Accetti,residential,,,False,True,145.08300000000003,"LINESTRING (9.9205656 45.4076802, 9.9196859 45.407682, 9.9187252 45.4078135)",
518461732,,Via Paolo Borsellino,residential,,,False,True,35.15,"LINESTRING (9.9227458 45.4079283, 9.9223005 45.4079751)",
518461731,,Via Giovanni Falcone,residential,,,False,False,148.19400000000002,"LINESTRING (9.9227458 45.4079283, 9.9228506 45.4084314, 9.9224025 45.4084765, 9.9223005 45.4079751)",
518461731,,Via Giovanni Falcone,residential,,,False,True,144.156,"LINESTRING (9.9227458 45.4079283, 9.9226492 45.4074447, 9.9224651 45.4074632, 9.9222011 45.4074898, 9.9223005 45.4079751)",
211194209,,,unclassified,,roundabout,True,False,7.55,"LINESTRING (9.9249321 45.4084331, 9.9248881 45.4084472, 9.9248399 45.4084498)",
129313396,,Via San Martino,residential,,,True,False,38.684,"LINESTRING (9.9257681 45.4030697, 9.9256951 45.4027256)",
75727668,,Via Galileo Galilei,residential,4,,True,False,81.789,"LINESTRING (9.9257681 45.4030697, 9.9266096 45.4029733, 9.9267364 45.4029596, 9.9268023 45.4029524)",
108149227,,Via Alessandro Volta,residential,,,False,False,44.082,"LINESTRING (9.9277579 45.4032344, 9.9277098 45.4028394)",
108149227,,Via Alessandro Volta,residential,,,False,True,191.964,"LINESTRING (9.9277579 45.4032344, 9.9279348 45.4049563)",
129313399,,Via Frà Gerolamo Savonarola,residential,,,False,True,70.777,"LINESTRING (9.9277579 45.4032344, 9.926943 45.4033224, 9.9268616 45.4033298)",
75727663,2,Viale Filippo Corridoni,residential,6,,False,False,42.22,"LINESTRING (9.9268616 45.4033298, 9.9268023 45.4029524)",
75727663,2,Viale Filippo Corridoni,residential,6,,False,True,62.426,"LINESTRING (9.9268616 45.4033298, 9.9269616 45.4038868)",
129313399,,Via Frà Gerolamo Savonarola,residential,,,False,False,70.777,"LINESTRING (9.9268616 45.4033298, 9.926943 45.4033224, 9.9277579 45.4032344)",
550231487,,Via Frà Gerolamo Savonarola,residential,,,False,True,15.491,"LINESTRING (9.9268616 45.4033298, 9.9267977 45.4033372, 9.9266658 45.4033524)",
75722078,2,Viale Montenero,residential,6,,False,False,72.109,"LINESTRING (9.9238944 45.4058606, 9.9241572 45.4059163, 9.9242434 45.4059275, 9.9243243 45.4059293, 9.9244489 45.4059191, 9.9246982 45.405879, 9.9247366 45.4058549, 9.924755 45.4058239)",
75722078,2,Viale Montenero,residential,6,,False,True,177.488,"LINESTRING (9.9238944 45.4058606, 9.9231296 45.4056984, 9.9229002 45.4056575, 9.9227702 45.4056426, 9.9226403 45.4056444, 9.9224865 45.4056556, 9.9216748 45.405745)",
129314693,,Via Eugenio Maestrazzi,residential,,,False,False,76.56400000000001,"LINESTRING (9.9238944 45.4058606, 9.9238923 45.4058084, 9.9237816 45.4052212, 9.923773 45.4051776)",
169381928,,Via Internazionale,residential,,,False,False,54.173,"LINESTRING (9.9161247 45.4017384, 9.9160907 45.402225)",
75730400,2,Via Internazionale,unclassified,8,,False,True,144.19,"LINESTRING (9.9161247 45.4017384, 9.916765 45.401748, 9.9168416 45.4017646, 9.9169228 45.4018024, 9.9170042 45.4018452, 9.9170754 45.4018981, 9.9174915 45.4022216, 9.9176345 45.4023224)",
169381928,,Via Internazionale,residential,,,False,True,131.76,"LINESTRING (9.9161247 45.4017384, 9.9161509 45.4013305, 9.9161495 45.401065, 9.9162008 45.4010442, 9.9167463 45.4010735, 9.9168643 45.4010942)",
169381928,,Via Internazionale,residential,,,False,True,54.173,"LINESTRING (9.9160907 45.402225, 9.9161247 45.4017384)",
169381917,,Via Salvador Allende,residential,,,False,True,101.524,"LINESTRING (9.9159905 45.4025437, 9.9160006 45.4029625, 9.9160124 45.4034566)",
75727668,,Via Galileo Galilei,residential,4,,True,False,8.326,"LINESTRING (9.9256635 45.4030843, 9.9257681 45.4030697)",
169381947,,Via Salvador Allende,residential,,,False,False,24.521,"LINESTRING (9.9167321 45.4033219, 9.9166766 45.4033663, 9.9165801 45.4033983, 9.9164588 45.4034135)",
270071677,,Via Enrico Berlinguer,residential,,,False,True,169.066,"LINESTRING (9.9167321 45.4033219, 9.9167571 45.4032439, 9.9167781 45.4026285, 9.9167856 45.4025157, 9.9167899 45.4024629, 9.9168113 45.4024181, 9.9168642 45.4023714, 9.9169555 45.402339, 9.9171151 45.4023305, 9.9175858 45.4023376, 9.9176345 45.4023224)",
550231273,,Via Salvador Allende,residential,,,False,True,77.89999999999999,"LINESTRING (9.9167321 45.4033219, 9.9168308 45.4033607, 9.9170695 45.4033409, 9.9171621 45.4033541, 9.9175179 45.4033194, 9.9175868 45.4031946)",
169381947,,Via Salvador Allende,residential,,,False,False,35.181,"LINESTRING (9.9164588 45.4034135, 9.9163161 45.4034287, 9.916199 45.4034388, 9.9160124 45.4034566)",
169381947,,Via Salvador Allende,residential,,,False,True,24.520999999999997,"LINESTRING (9.9164588 45.4034135, 9.9165801 45.4033983, 9.9166766 45.4033663, 9.9167321 45.4033219)",
550231271,,Via Salvador Allende,residential,,,False,True,120.312,"LINESTRING (9.9164588 45.4034135, 9.9164599 45.4034599, 9.9169819 45.4042174, 9.9170673 45.4043363, 9.9171052 45.4043911)",
169381947,,Via Salvador Allende,residential,,,False,False,27.316,"LINESTRING (9.9160124 45.4034566, 9.9156652 45.403487)",
169381917,,Via Salvador Allende,residential,,,False,False,101.524,"LINESTRING (9.9160124 45.4034566, 9.9160006 45.4029625, 9.9159905 45.4025437)",
169381947,,Via Salvador Allende,residential,,,False,True,35.181,"LINESTRING (9.9160124 45.4034566, 9.916199 45.4034388, 9.9163161 45.4034287, 9.9164588 45.4034135)",
169381947,,Via Salvador Allende,residential,,,False,True,27.316,"LINESTRING (9.9156652 45.403487, 9.9160124 45.4034566)",
169381929,,Via G. Cotti,residential,,,False,False,145.83100000000002,"LINESTRING (9.9156652 45.403487, 9.9157108 45.4040288, 9.9152453 45.4045607, 9.9151936 45.4046313, 9.9152019 45.4046961)",
169381923,,Via Cristoforo Colombo,residential,,,True,False,66.071,"LINESTRING (9.9259367 45.4040335, 9.9257648 45.4034517)",
169381926,,Via Montagna,residential,,,False,False,30.145,"LINESTRING (9.9259367 45.4040335, 9.9256593 45.4040782, 9.9256124 45.4040876, 9.9255637 45.4041018)",
169381926,,Via Montagna,residential,,,False,True,81.66499999999999,"LINESTRING (9.9259367 45.4040335, 9.9267619 45.4039187, 9.9268955 45.4038973, 9.9269616 45.4038868)",
75727663,2,Viale Filippo Corridoni,residential,6,,False,False,58.86,"LINESTRING (9.9270654 45.4044111, 9.9269616 45.4038868)",
75727663,2,Viale Filippo Corridoni,residential,6,,False,True,75.503,"LINESTRING (9.9270654 45.4044111, 9.9271819 45.4050318, 9.9272022 45.4050828)",
75908218,2,Via Vecchia,unclassified,6,,False,False,67.309,"LINESTRING (9.9162644 45.404525, 9.9171052 45.4043911)",
75908218,2,Via Vecchia,unclassified,6,,False,True,85.107,"LINESTRING (9.9162644 45.404525, 9.9152738 45.4046865, 9.9152019 45.4046961)",
169381931,,Via Vecchia,residential,,,False,False,80.259,"LINESTRING (9.9162644 45.404525, 9.9163842 45.4048634, 9.916405 45.4048859, 9.916454 45.4048889, 9.9168831 45.4048088)",
75908218,2,Via Vecchia,unclassified,6,,False,False,85.107,"LINESTRING (9.9152019 45.4046961, 9.9152738 45.4046865, 9.9162644 45.404525)",
169381929,,Via G. Cotti,residential,,,False,True,145.83100000000002,"LINESTRING (9.9152019 45.4046961, 9.9151936 45.4046313, 9.9152453 45.4045607, 9.9157108 45.4040288, 9.9156652 45.403487)",
215565500,,Via Madre Teresa di Calcutta,unclassified,,,False,False,83.784,"LINESTRING (9.9175331 45.4065244, 9.9177597 45.4072609)",
215565500,,Via Madre Teresa di Calcutta,unclassified,,,False,True,95.959,"LINESTRING (9.9175331 45.4065244, 9.9172835 45.4056794)",
550231005,,Via Antonio Meucci,unclassified,,,False,False,90.684,"LINESTRING (9.9175331 45.4065244, 9.9163967 45.4066934)",
550231005,,Via Antonio Meucci,unclassified,,,False,True,247.508,"LINESTRING (9.9175331 45.4065244, 9.9184561 45.4063678, 9.9193591 45.4062466, 9.920541 45.4060711, 9.9206309 45.4060891)",
108149279,,Via Enrico Nolli,residential,,,False,True,71.06500000000001,"LINESTRING (9.9161956 45.4081432, 9.9160289 45.4075955, 9.9160171 45.4075568, 9.9160054 45.4075182)",
169381919,,Via Enrico Nolli,residential,,,False,False,67.193,"LINESTRING (9.9161956 45.4081432, 9.9161189 45.408155, 9.9153549 45.4082728)",
169381934,,,unclassified,,,False,True,14.782,"LINESTRING (9.9153549 45.4082728, 9.9151697 45.4083005)",
169381919,,Via Enrico Nolli,residential,,,False,True,67.193,"LINESTRING (9.9153549 45.4082728, 9.9161189 45.408155, 9.9161956 45.4081432)",
169381934,,,unclassified,,,False,False,14.782,"LINESTRING (9.9151697 45.4083005, 9.9153549 45.4082728)",
550231005,,Via Antonio Meucci,unclassified,,,False,True,90.684,"LINESTRING (9.9163967 45.4066934, 9.9175331 45.4065244)",
215565534,,Via Dalmazio Birago,unclassified,,,False,True,151.857,"LINESTRING (9.9163967 45.4066934, 9.9160945 45.4058474, 9.9163843 45.4058055, 9.9164203 45.4058, 9.9167819 45.4057444)",
211194165,,,unclassified,,,False,True,103.484,"LINESTRING (9.924606 45.4081684, 9.9245882 45.4081049, 9.9243231 45.4072592)",
350673936,,,unclassified,,,True,False,17.595,"LINESTRING (9.924606 45.4081684, 9.9247064 45.4082199, 9.9247775 45.4082703)",
75722086,2,Viale Adua,secondary,8,,False,False,27.835,"LINESTRING (9.9241812 45.4063474, 9.9245351 45.4063779)",
75722086,2,Viale Adua,secondary,8,,False,True,228.58700000000002,"LINESTRING (9.9241812 45.4063474, 9.9233141 45.4062725, 9.9231053 45.4062544, 9.9225131 45.4061894, 9.922136 45.406148, 9.9219405 45.4061096, 9.9217631 45.4060503, 9.9213845 45.4058626)",
211194209,,,unclassified,,roundabout,True,False,4.463,"LINESTRING (9.9247208 45.4083828, 9.9247146 45.4083429)",
211194209,,,unclassified,,roundabout,True,False,18.159,"LINESTRING (9.9247775 45.4082703, 9.9248202 45.4082573, 9.9248666 45.408255, 9.9249115 45.4082634, 9.92495 45.4082818, 9.9249776 45.4083081)",
211194181,,,unclassified,,,True,False,19.066000000000003,"LINESTRING (9.9249776 45.4083081, 9.925057 45.4083088, 9.9252212 45.4083189)",
211194209,,,unclassified,,roundabout,True,False,9.598,"LINESTRING (9.9249776 45.4083081, 9.9249908 45.4083363, 9.9249913 45.408366, 9.9249808 45.4083919)",
211194193,,,unclassified,,,True,False,21.234,"LINESTRING (9.9247146 45.4083429, 9.9246783 45.4083002, 9.924606 45.4081684)",
211194209,,,unclassified,,roundabout,True,False,9.743,"LINESTRING (9.9247146 45.4083429, 9.9247247 45.4083145, 9.9247463 45.4082896, 9.9247775 45.4082703)",
108149306,,,unclassified,,,False,True,80.496,"LINESTRING (9.9252212 45.4083189, 9.9261068 45.4079481)",
350673933,,,unclassified,,,True,False,20.459,"LINESTRING (9.9252212 45.4083189, 9.9250835 45.4083574, 9.9249808 45.4083919)",
211194209,,,unclassified,,roundabout,True,False,12.532,"LINESTRING (9.9248399 45.4084498, 9.9247886 45.4084391, 9.9247468 45.4084156, 9.9247208 45.4083828)",
75908224,2,Via Birago,residential,6,,False,False,81.572,"LINESTRING (9.9191178 45.4049434, 9.9193861 45.4042344)",
215565523,,Via Birago,unclassified,,,False,True,104.496,"LINESTRING (9.9191178 45.4049434, 9.9204199 45.4051611)",
75908224,2,Via Birago,residential,6,,False,True,50.876999999999995,"LINESTRING (9.9191178 45.4049434, 9.9189779 45.4053175, 9.9189733 45.4053553, 9.91898 45.4053878)",
215565500,,Via Madre Teresa di Calcutta,unclassified,,,False,False,95.959,"LINESTRING (9.9172835 45.4056794, 9.9175331 45.4065244)",
215565534,,Via Dalmazio Birago,unclassified,,,False,False,39.82,"LINESTRING (9.9172835 45.4056794, 9.9167819 45.4057444)",
215565534,,Via Dalmazio Birago,unclassified,,,False,True,130.281,"LINESTRING (9.9172835 45.4056794, 9.9187566 45.405457, 9.918825 45.4054511, 9.9189181 45.4054498)",
215565497,,Via della Pace,residential,,,False,False,125.909,"LINESTRING (9.9182993 45.4035377, 9.9198854 45.4033327)",
75908203,,Via Birago,residential,5,,False,True,149.111,"LINESTRING (9.9192491 45.4054324, 9.9207032 45.4057066, 9.9207884 45.4057344, 9.9208518 45.4057614, 9.920952 45.4058436, 9.9210008 45.40589)",
518461728,,,residential,,,True,False,14.027999999999999,"LINESTRING (9.9192491 45.4054324, 9.9192132 45.4054332, 9.9191819 45.4054373, 9.919144 45.405448, 9.9191221 45.4054583, 9.9190809 45.4054705)",
215565500,,Via Madre Teresa di Calcutta,unclassified,,,False,True,83.784,"LINESTRING (9.9177597 45.4072609, 9.9175331 45.4065244)",
108149265,,Via Griani,residential,,,False,False,63.744,"LINESTRING (9.9177597 45.4072609, 9.9184535 45.4071553, 9.9185589 45.407144)",
108149265,,Via Griani,residential,,,False,True,139.90699999999998,"LINESTRING (9.9177597 45.4072609, 9.916996 45.4073729, 9.9167928 45.4074027, 9.9161527 45.4074966, 9.9160054 45.4075182)",
215565523,,Via Birago,unclassified,,,False,False,104.496,"LINESTRING (9.9204199 45.4051611, 9.9191178 45.4049434)",
75908224,2,Via Birago,residential,6,,False,False,50.877,"LINESTRING (9.91898 45.4053878, 9.9189733 45.4053553, 9.9189779 45.4053175, 9.9191178 45.4049434)",
518461726,,,residential,,roundabout,True,False,6.554,"LINESTRING (9.91898 45.4053878, 9.9190089 45.4053856, 9.9190356 45.40539, 9.919059 45.4054001)",
550230825,,Via Nazario Sauro,residential,,,False,False,21.078,"LINESTRING (9.9249248 45.4001456, 9.9246554 45.4001333)",
348912021,,Via Cattaneo,residential,,,True,False,47.285,"LINESTRING (9.9249248 45.4001456, 9.9249217 45.4001987, 9.9250039 45.4005663)",50
"[550230825, 75727665]",,"['Via Venti Settembre', 'Via Nazario Sauro']",residential,,,False,True,107.078,"LINESTRING (9.9249248 45.4001456, 9.9253361 45.4001629, 9.9253609 45.4001667, 9.9253894 45.4001793, 9.9254065 45.4001973, 9.9254206 45.4002307, 9.9254734 45.4004351, 9.925553 45.4007049, 9.9255825 45.400795)",
350670228,,Via Cattaneo,residential,,,False,True,42.213,"LINESTRING (9.9251883 45.4011724, 9.9250763 45.400801)",50
75727671,,Via Felice Cavallotti,tertiary,4,,True,False,83.935,"LINESTRING (9.9251883 45.4011724, 9.924282 45.401167, 9.9241136 45.4011745)",
348910718,,Via Cernaia,residential,,,True,False,42.677,"LINESTRING (9.924574 45.4007983, 9.9240274 45.4007956)",50
348913209,,Via Volturno,residential,,,True,False,22.233,"LINESTRING (9.924574 45.4007983, 9.924517 45.4006024)",50
