osmid,name,highway,oneway,reversed,length,geometry,ref,lanes,bridge,junction,maxspeed,tunnel
315668511,Corso Umberto Primo,tertiary,False,True,9.574,"LINESTRING (8.2533959 45.8155181, 8.2533062 45.8155773)",,2,,,30,
"[223301595, 223170911]","['Via Galletti', 'Via Gaudenzio Vietti']",residential,False,False,132.89000000000001,"LINESTRING (8.2533959 45.8155181, 8.2532128 45.8153643, 8.2530847 45.8152227, 8.253016 45.8151417, 8.2532315 45.8149252, 8.2533737 45.8149174, 8.253448 45.8149231, 8.2535202 45.8149351, 8.2535994 45.8149512, 8.2538623 45.8150528)",,,,,,
315668511,Corso Umberto Primo,tertiary,False,False,8.775,"LINESTRING (8.2533959 45.8155181, 8.2534066 45.815511, 8.2534633 45.8154549)",,2,,,30,
315914384,Corso Umberto Primo,tertiary,False,False,1.343,"LINESTRING (8.2532925 45.8155847, 8.2533062 45.8155773)",,2,,,,
223301593,Via Camaschella,residential,False,True,16.544,"LINESTRING (8.253356 45.8157175, 8.2533585 45.8156553, 8.2533133 45.8155822, 8.2533062 45.8155773)",,,,,,
223430150,Via Don Ciuseppe Maio,residential,False,False,121.13199999999999,"LINESTRING (8.253356 45.8157175, 8.2534092 45.8157697, 8.253487 45.8158155, 8.2535153 45.8158412, 8.2535528 45.8158609, 8.2535748 45.8158839, 8.2535947 45.8159417, 8.2536114 45.8159904, 8.253648 45.8161141, 8.2536718 45.8162455, 8.2536773 45.8162908, 8.2536672 45.8163443, 8.2536196 45.8164457, 8.253572 45.8165089, 8.253487 45.8165835, 8.2533717 45.8166734)",,,,,,
643114973,Via Camaschella,residential,False,False,73.894,"LINESTRING (8.253356 45.8157175, 8.2533421 45.8158228, 8.2533217 45.8158634, 8.2532696 45.8159597, 8.2532513 45.8160184, 8.2532174 45.8160675, 8.2531552 45.8160968, 8.2531363 45.8161042, 8.2530655 45.8161319, 8.2528449 45.816214)",,,,,,
223301601,Via Pastore,residential,False,True,4.662,"LINESTRING (8.2548709 45.8158836, 8.2548365 45.815918)",,,,,,
"[223301601, 223301602, 223301603]","['Galleria Roccolo', 'Via Pastore']",residential,False,False,133.91799999999998,"LINESTRING (8.2548709 45.8158836, 8.2549654 45.8158187, 8.2551051 45.8157502, 8.2551285 45.8157422, 8.2552708 45.8156933, 8.2556965 45.8155767, 8.2559381 45.8155155, 8.2563023 45.8154326, 8.2563672 45.8154152, 8.2564333 45.8153942)",,,,,,yes
223430151,Via Giacobini,residential,False,True,39.037,"LINESTRING (8.2548709 45.8158836, 8.2548501 45.8158497, 8.2548352 45.8158254, 8.2548169 45.8157437, 8.254762 45.8155562, 8.2547578 45.8155428)",,,,,,
223301590,Via Boccioloni,residential,False,False,66.59000000000002,"LINESTRING (8.2528449 45.816214, 8.2528724 45.8162615, 8.2529277 45.8163492, 8.252986 45.8164232, 8.253051 45.8164714, 8.2533584 45.8166646, 8.2533717 45.8166734)",,,,,,
643114973,Via Camaschella,residential,False,True,73.894,"LINESTRING (8.2528449 45.816214, 8.2530655 45.8161319, 8.2531363 45.8161042, 8.2531552 45.8160968, 8.2532174 45.8160675, 8.2532513 45.8160184, 8.2532696 45.8159597, 8.2533217 45.8158634, 8.2533421 45.8158228, 8.253356 45.8157175)",,,,,,
223301590,Via Boccioloni,residential,False,True,66.59,"LINESTRING (8.2533717 45.8166734, 8.2533584 45.8166646, 8.253051 45.8164714, 8.252986 45.8164232, 8.2529277 45.8163492, 8.2528724 45.8162615, 8.2528449 45.816214)",,,,,,
223301597,Via Gippa,residential,False,False,50.846000000000004,"LINESTRING (8.2533717 45.8166734, 8.2534674 45.8167623, 8.2535463 45.8168561, 8.253617 45.8169339, 8.2536804 45.8169916, 8.2537021 45.8170182, 8.253758 45.817034)",,,,,,
223430150,Via Don Ciuseppe Maio,residential,False,True,121.13199999999999,"LINESTRING (8.2533717 45.8166734, 8.253487 45.8165835, 8.253572 45.8165089, 8.2536196 45.8164457, 8.2536672 45.8163443, 8.2536773 45.8162908, 8.2536718 45.8162455, 8.253648 45.8161141, 8.2536114 45.8159904, 8.2535947 45.8159417, 8.2535748 45.8158839, 8.2535528 45.8158609, 8.2535153 45.8158412, 8.253487 45.8158155, 8.2534092 45.8157697, 8.253356 45.8157175)",,,,,,
"[223301601, 223301597]","['Via Pastore', 'Via Gippa']",residential,False,False,185.47199999999998,"LINESTRING (8.253758 45.817034, 8.2540653 45.8171359, 8.2541177 45.8171467, 8.2541624 45.8171449, 8.2542206 45.8171314, 8.2542542 45.8171128, 8.2542941 45.8170747, 8.2543743 45.8169805, 8.2544231 45.8169023, 8.2544715 45.8168071, 8.2545014 45.8167359, 8.2545241 45.8166677, 8.2545327 45.8166146, 8.2545461 45.816524, 8.2545487 45.8164031, 8.2545616 45.8162904, 8.2546173 45.8161668, 8.2546405 45.8161282, 8.2546595 45.8160966, 8.254713 45.8160324, 8.2547837 45.8159625, 8.2548365 45.815918)",,,,,,
"[315667905, 315667906, 315667908]",Via Fra Bernardino Caimi,residential,False,"[False, True]",219.96299999999994,"LINESTRING (8.253758 45.817034, 8.2538628 45.8171311, 8.254015 45.81721, 8.2541734 45.817274, 8.2546419 45.8170105, 8.2547229 45.8169618, 8.2547965 45.8169022, 8.254843 45.8168434, 8.2548824 45.8167699, 8.2549149 45.8167008, 8.254936 45.8166423, 8.2549488 45.8165498, 8.2549653 45.8164539, 8.25497 45.8163063, 8.2549804 45.8162285, 8.2549783 45.8161817, 8.2549652 45.8161355, 8.2549144 45.8160753, 8.2548365 45.815918)",,,,,20,
223301597,Via Gippa,residential,False,True,50.846000000000004,"LINESTRING (8.253758 45.817034, 8.2537021 45.8170182, 8.2536804 45.8169916, 8.253617 45.8169339, 8.2535463 45.8168561, 8.2534674 45.8167623, 8.2533717 45.8166734)",,,,,,
172323279,Via Costantino Durio,tertiary,False,True,145.08100000000002,"LINESTRING (8.2561351 45.8148014, 8.2560809 45.8147809, 8.2559874 45.8147541, 8.2558806 45.8147341, 8.2557693 45.8147176, 8.2556263 45.8147048, 8.2554416 45.8146926, 8.2552135 45.8146803, 8.255077 45.8146682, 8.2548698 45.8146334, 8.254727 45.8146033, 8.2545358 45.8145371, 8.2545066 45.8145248, 8.2544904 45.814517, 8.2543737 45.8144416)",,,,,,
223430160,Viale Cesare Battisti,tertiary,True,False,9.244,"LINESTRING (8.2561351 45.8148014, 8.2561498 45.8147896, 8.2561981 45.8147873, 8.2562346 45.8148095)",,,,roundabout,,
223430160,Viale Cesare Battisti,tertiary,True,False,7.493,"LINESTRING (8.2562346 45.8148095, 8.2562379 45.8148431, 8.2562061 45.8148685)",,,,roundabout,,
"[223567586, 609900918]","['Piazza Guglielmo Marconi', 'Via Costantino Durio']","['unclassified', 'residential']",False,False,243.502,"LINESTRING (8.2562346 45.8148095, 8.2563426 45.8148229, 8.2564386 45.8148267, 8.2565712 45.8148145, 8.2567741 45.8147796, 8.257046 45.8147032, 8.2574222 45.8145876, 8.2574695 45.8145731, 8.2576858 45.8145078, 8.2578415 45.8144609, 8.2579497 45.8144254, 8.2582089 45.8143403, 8.2583475 45.8142949, 8.2587452 45.8141601, 8.2588327 45.8141319, 8.2588562 45.8141238, 8.259132 45.8140284)",,,,,,
223430151,Via Giacobini,residential,False,False,100.66299999999998,"LINESTRING (8.2540359 45.8148521, 8.2543333 45.8149505, 8.2544161 45.8149899, 8.25446 45.815032, 8.2544801 45.8150703, 8.2545842 45.8152012, 8.2547223 45.8154348, 8.2547452 45.8155028, 8.2547578 45.8155428)",,,,,,
315668511,Corso Umberto Primo,tertiary,False,False,52.621,"LINESTRING (8.2540359 45.8148521, 8.254106 45.8147689, 8.2543737 45.8144416)",,2,,,30,
315668511,Corso Umberto Primo,tertiary,False,True,26.06,"LINESTRING (8.2540359 45.8148521, 8.2539949 45.8149008, 8.2538623 45.8150528)",,2,,,30,
223430158,Via Ventiquattro Maggio,tertiary,False,False,52.910000000000004,"LINESTRING (8.2562061 45.8148685, 8.2562136 45.8148874, 8.2562507 45.8149639, 8.2563792 45.8152317, 8.256393 45.8152514, 8.2564259 45.8152794, 8.2564585 45.815306)",,,,,,
223430160,Viale Cesare Battisti,tertiary,True,False,13.270999999999999,"LINESTRING (8.2562061 45.8148685, 8.2561578 45.8148709, 8.2561213 45.8148487, 8.256118 45.8148151, 8.2561351 45.8148014)",,,,roundabout,,
223430158,Via Ventiquattro Maggio,tertiary,False,True,52.910000000000004,"LINESTRING (8.2564585 45.815306, 8.2564259 45.8152794, 8.256393 45.8152514, 8.2563792 45.8152317, 8.2562507 45.8149639, 8.2562136 45.8148874, 8.2562061 45.8148685)",,,,,,
223430233,Largo Lucignolo,tertiary,True,False,22.883,"LINESTRING (8.2564585 45.815306, 8.256483 45.8152939, 8.2565376 45.8152853, 8.2565828 45.8152907, 8.2566203 45.8153091, 8.2566423 45.815333, 8.2566505 45.8153569, 8.2566461 45.8153857)",,,,roundabout,,
223726110,Via Nazario Sauro,residential,False,False,197.654,"LINESTRING (8.2619643 45.8153775, 8.2621222 45.8153387, 8.2624923 45.8152413, 8.2626224 45.8152035, 8.2627503 45.8151664, 8.2629633 45.815106, 8.2630423 45.815079, 8.2630772 45.8150411, 8.263094 45.8149906, 8.2630785 45.8149257, 8.2630629 45.8148973, 8.2629776 45.8147426, 8.2627317 45.8142916, 8.2626751 45.8141704)",,,,,,
223726110,Via Nazario Sauro,residential,False,True,360.09900000000005,"LINESTRING (8.2619643 45.8153775, 8.2619087 45.8153974, 8.2618453 45.8154434, 8.2616188 45.8156319, 8.2614105 45.8157771, 8.2613367 45.8158242, 8.2612228 45.815897, 8.2611789 45.8159241, 8.2611206 45.8159421, 8.2610235 45.8159559, 8.2609854 45.8159613, 8.2602601 45.816063, 8.2597205 45.8161342, 8.2596797 45.8161402, 8.2593297 45.8161919, 8.2589682 45.8162496, 8.258839 45.8162753, 8.2587124 45.8162907, 8.2586753 45.8162949, 8.2586588 45.8162967, 8.2586115 45.816302, 8.2581689 45.8163381, 8.2579539 45.8163534, 8.2578204 45.8163676, 8.2577173 45.816392)",,,,,,
223726301,,residential,False,False,120.501,"LINESTRING (8.2619643 45.8153775, 8.2618237 45.8150853, 8.2617273 45.8148852, 8.2614697 45.8143501)",,,,,,
223430154,Viale Cesare Battisti,tertiary,False,False,394.091,"LINESTRING (8.2566461 45.8153857, 8.2567374 45.8153697, 8.2568241 45.8153434, 8.2574719 45.8151365, 8.2588796 45.8146865, 8.2591669 45.8146412, 8.2593054 45.8146218, 8.2596969 45.8145761, 8.259827 45.81456, 8.260623 45.8144597, 8.2608208 45.8144348, 8.2608928 45.8144258, 8.260964 45.8144168, 8.2613998 45.8143594, 8.2614697 45.8143501)",,,,,,
223430233,Largo Lucignolo,tertiary,True,False,8.895,"LINESTRING (8.2566461 45.8153857, 8.256632 45.8154067, 8.2566044 45.8154269, 8.256567 45.8154394)",,,,roundabout,,
"[223301601, 223301602, 223301603]","['Galleria Roccolo', 'Via Pastore']",residential,False,True,133.91799999999998,"LINESTRING (8.2564333 45.8153942, 8.2563672 45.8154152, 8.2563023 45.8154326, 8.2559381 45.8155155, 8.2556965 45.8155767, 8.2552708 45.8156933, 8.2551285 45.8157422, 8.2551051 45.8157502, 8.2549654 45.8158187, 8.2548709 45.8158836)",,,,,,yes
223430233,Largo Lucignolo,tertiary,True,False,10.527000000000001,"LINESTRING (8.2564333 45.8153942, 8.2564246 45.8153565, 8.256442 45.8153206, 8.2564585 45.815306)",,,,roundabout,,
223430233,Largo Lucignolo,tertiary,True,False,12.487,"LINESTRING (8.256567 45.8154394, 8.2565333 45.815442, 8.2564949 45.8154363, 8.256458 45.8154194, 8.2564333 45.8153942)",,,,roundabout,,
223726312,Via Ventiquattro Maggio,residential,False,False,139.91,"LINESTRING (8.256567 45.8154394, 8.2566393 45.8155447, 8.2567094 45.8156371, 8.2568159 45.8157679, 8.2568671 45.8158177, 8.2569491 45.815877, 8.2570773 45.8159586, 8.2572154 45.8160536, 8.2573737 45.8161576, 8.2575256 45.8162628, 8.2577173 45.816392)",,,,,,
223301601,Via Pastore,residential,False,False,4.662,"LINESTRING (8.2548365 45.815918, 8.2548709 45.8158836)",,,,,,
"[223301601, 223301597]","['Via Pastore', 'Via Gippa']",residential,False,True,185.47199999999998,"LINESTRING (8.2548365 45.815918, 8.2547837 45.8159625, 8.254713 45.8160324, 8.2546595 45.8160966, 8.2546405 45.8161282, 8.2546173 45.8161668, 8.2545616 45.8162904, 8.2545487 45.8164031, 8.2545461 45.816524, 8.2545327 45.8166146, 8.2545241 45.8166677, 8.2545014 45.8167359, 8.2544715 45.8168071, 8.2544231 45.8169023, 8.2543743 45.8169805, 8.2542941 45.8170747, 8.2542542 45.8171128, 8.2542206 45.8171314, 8.2541624 45.8171449, 8.2541177 45.8171467, 8.2540653 45.8171359, 8.253758 45.817034)",,,,,,
"[315667905, 315667906, 315667908]",Via Fra Bernardino Caimi,residential,False,"[False, True]",219.96299999999997,"LINESTRING (8.2548365 45.815918, 8.2549144 45.8160753, 8.2549652 45.8161355, 8.2549783 45.8161817, 8.2549804 45.8162285, 8.25497 45.8163063, 8.2549653 45.8164539, 8.2549488 45.8165498, 8.254936 45.8166423, 8.2549149 45.8167008, 8.2548824 45.8167699, 8.254843 45.8168434, 8.2547965 45.8169022, 8.2547229 45.8169618, 8.2546419 45.8170105, 8.2541734 45.817274, 8.254015 45.81721, 8.2538628 45.8171311, 8.253758 45.817034)",,,,,20,
223726110,Via Nazario Sauro,residential,False,False,360.09899999999993,"LINESTRING (8.2577173 45.816392, 8.2578204 45.8163676, 8.2579539 45.8163534, 8.2581689 45.8163381, 8.2586115 45.816302, 8.2586588 45.8162967, 8.2586753 45.8162949, 8.2587124 45.8162907, 8.258839 45.8162753, 8.2589682 45.8162496, 8.2593297 45.8161919, 8.2596797 45.8161402, 8.2597205 45.8161342, 8.2602601 45.816063, 8.2609854 45.8159613, 8.2610235 45.8159559, 8.2611206 45.8159421, 8.2611789 45.8159241, 8.2612228 45.815897, 8.2613367 45.8158242, 8.2614105 45.8157771, 8.2616188 45.8156319, 8.2618453 45.8154434, 8.2619087 45.8153974, 8.2619643 45.8153775)",,,,,,
223726312,Via Ventiquattro Maggio,residential,False,False,154.86799999999997,"LINESTRING (8.2577173 45.816392, 8.257766 45.8164231, 8.2578417 45.8164709, 8.2579075 45.8165124, 8.2579814 45.8165503, 8.2580712 45.8165831, 8.2581852 45.8166234, 8.2582955 45.8166563, 8.2584468 45.8166935, 8.2585889 45.8167321, 8.2586408 45.8167463, 8.2587787 45.816789, 8.2588177 45.8168066, 8.2588681 45.8168408, 8.2589008 45.8168741, 8.2589335 45.8168969, 8.2590065 45.8169434, 8.2591903 45.817011, 8.259262 45.8170355, 8.2593551 45.8170697, 8.2594118 45.817096)",,,,,,
