osmid,oneway,highway,reversed,length,name,geometry,lanes,ref,tunnel,junction
"[223046929, 223047068, 223048030]",False,residential,False,60.361999999999995,Via Cardellino,"LINESTRING (8.171232 44.0101652, 8.1712165 44.0101971, 8.1712072 44.0102159, 8.1712004 44.01023, 8.1710826 44.0103693, 8.1709461 44.0105391, 8.1708725 44.0106412)",,,,
"[223046702, 223047334, 223047127]",False,residential,True,154.741,Via Cardellino,"LINESTRING (8.171232 44.0101652, 8.1712547 44.0101186, 8.1713662 44.009938, 8.1714527 44.0098521, 8.1715641 44.0097767, 8.1717271 44.0096551, 8.1718311 44.0095833, 8.1720313 44.0094741, 8.1721907 44.0093941, 8.172331 44.009304, 8.1724413 44.0092181, 8.1724873 44.0091761, 8.1725129 44.0091527)",,,,
"[223046992, 1039885453, 223046830]",False,residential,True,364.97,Via Colonnello Giuseppe Galliano,"LINESTRING (8.171232 44.0101652, 8.1712472 44.0101686, 8.1712815 44.0101763, 8.1713305 44.0101873, 8.171406 44.010196, 8.1714838 44.0101901, 8.1715587 44.0101649, 8.1716025 44.0101283, 8.1716292 44.010106, 8.1717219 44.0100287, 8.1718315 44.0099605, 8.1719842 44.0099349, 8.1722825 44.0099069, 8.1723547 44.0099157, 8.1724345 44.0099459, 8.1725629 44.0100294, 8.1725947 44.0100857, 8.1726233 44.0101755, 8.17263 44.0102544, 8.1726537 44.0103428, 8.1727034 44.0104483, 8.1727625 44.0105205, 8.172811 44.0105728, 8.1728726 44.0106033, 8.1730291 44.010657, 8.1731169 44.01069, 8.1733028 44.0107766, 8.1735082 44.0109625, 8.1735723 44.0109829, 8.1737262 44.0110407, 8.1738959 44.0110887, 8.1740534 44.0111503, 8.1742106 44.0112214, 8.1742487 44.0112441, 8.1742739 44.0112821, 8.1743638 44.0114783, 8.1743553 44.011491, 8.1743411 44.0114997, 8.174325 44.0115075, 8.1742753 44.0115369, 8.1742621 44.0115481)",,,,
"[223046602, 232619101]",False,residential,False,43.882000000000005,Via Milano,"LINESTRING (8.1780993 44.010437, 8.1780463 44.0104713, 8.1780307 44.0104788, 8.1776481 44.0106607)",,,,
"[223046589, 223046590, 223046591]",False,residential,True,80.13600000000001,Via Giuseppe Garibaldi,"LINESTRING (8.1774811 44.0107402, 8.1775249 44.0108008, 8.177845 44.0112427, 8.1779192 44.0113427, 8.1779458 44.0113787)",,,,
232619101,False,residential,False,35.752,Via Milano,"LINESTRING (8.1774811 44.0107402, 8.1774315 44.0107639, 8.1771631 44.0108918, 8.17715 44.0108981, 8.1771088 44.0109182)",,,,
232619101,False,residential,True,16.017,Via Milano,"LINESTRING (8.1774811 44.0107402, 8.1775874 44.0106895, 8.1776003 44.0106834, 8.1776481 44.0106607)",,,,
998220231,False,residential,True,10.812,Via Cardellino,"LINESTRING (8.1704824 44.010794, 8.1704344 44.0108849)",,,,
"[223047265, 223047523, 223047581, 223048030]",False,residential,True,39.616,Via Cardellino,"LINESTRING (8.1704824 44.010794, 8.1705157 44.0108067, 8.1705405 44.0108082, 8.1705681 44.0108099, 8.170615 44.010805, 8.1706353 44.0108029, 8.170756 44.0107589, 8.170811 44.0107147, 8.1708528 44.0106685, 8.1708725 44.0106412)",,,,
"[223047025, 223046802, 998220228]",False,residential,"[False, True]",162.12600000000003,Via Cardellino,"LINESTRING (8.1704824 44.010794, 8.1704611 44.0107718, 8.1704446 44.0107489, 8.1704387 44.010723, 8.17044 44.0107059, 8.1705223 44.0105289, 8.1706352 44.0103275, 8.1706647 44.0102457, 8.1706733 44.010192, 8.1706605 44.010074, 8.1706332 44.0099392, 8.1705213 44.0097369, 8.1704853 44.009653, 8.1704734 44.0095862, 8.1704698 44.0095389, 8.1704878 44.0094427, 8.1704866 44.0094391, 8.1704721 44.0093964)",,,,
223046793,True,residential,False,50.397999999999996,Viale Guglielmo Marconi,"LINESTRING (8.1771088 44.0109182, 8.177074 44.0108888, 8.1770519 44.0108702, 8.1769187 44.0107575, 8.1769041 44.0107448, 8.1768625 44.0107088, 8.1767034 44.0105712)",,,,
232619101,False,residential,True,35.751999999999995,Via Milano,"LINESTRING (8.1771088 44.0109182, 8.17715 44.0108981, 8.1771631 44.0108918, 8.1774315 44.0107639, 8.1774811 44.0107402)",,,,
516067866,False,residential,False,61.553,Via Milano,"LINESTRING (8.1771088 44.0109182, 8.1770211 44.0109612, 8.1765981 44.0111682, 8.1765736 44.0111801, 8.1765425 44.0111994, 8.1764811 44.0112377)",,,,
998220229,False,residential,False,4.596,Via Cardellino,"LINESTRING (8.170398 44.0109428, 8.170429 44.010908)",,,,
459377359,False,residential,False,253.11700000000002,Via Cardellino,"LINESTRING (8.170398 44.0109428, 8.1703681 44.0111261, 8.1703413 44.0112013, 8.1702849 44.0112689, 8.1701106 44.0113479, 8.1699899 44.0113846, 8.1699067 44.0114328, 8.1698964 44.0115212, 8.1699497 44.0116333, 8.1700274 44.0117317, 8.1700301 44.011807, 8.1699684 44.0118957, 8.1698079 44.0119745, 8.1696653 44.0121272, 8.1696577 44.0122388, 8.1697056 44.0122892, 8.169824 44.0122426, 8.1702635 44.012023, 8.1704248 44.0119398)",,,,
"[459377357, 998220230]",False,residential,"[False, True]",42.338,Via Cardellino,"LINESTRING (8.170398 44.0109428, 8.1702232 44.010993, 8.1700194 44.0111898)",,,,
"[854182758, 854167955, 223046606, 223046607]",False,residential,True,141.78000000000003,"['Via a Solva', 'Via Solva']","LINESTRING (8.1760562 44.0110691, 8.1760195 44.0111136, 8.17597 44.0111737, 8.1759502 44.0111976, 8.1759365 44.0112143, 8.175917 44.011238, 8.1757051 44.0114972, 8.1756285 44.0116126, 8.1755606 44.0117974, 8.1755057 44.0119352, 8.1754399 44.012042, 8.175419 44.0121203, 8.1754285 44.0121495, 8.1754377 44.0121779, 8.1754416 44.0121899, 8.1754505 44.0122172, 8.1754567 44.0122363)",,,yes,
516067857,False,primary,False,249.073,Viale Daniel Hanbury,"LINESTRING (8.1760562 44.0110691, 8.1759806 44.0110417, 8.1757983 44.0109757, 8.1755776 44.0108863, 8.1754759 44.0108361, 8.1753593 44.0107665, 8.1752336 44.0106811, 8.1750522 44.0105396, 8.1749463 44.0104295, 8.1748182 44.0102793, 8.174675 44.0101146, 8.1744837 44.0098766, 8.174291 44.0096438, 8.1740876 44.0093987)",2,SS1,,
854167952,False,primary,True,38.845,Viale Daniel Hanbury,"LINESTRING (8.1760562 44.0110691, 8.1761139 44.01109, 8.1761178 44.0110913, 8.17636 44.011185, 8.1763933 44.011198, 8.1764108 44.0112047, 8.1764337 44.0112135, 8.1764811 44.0112377)",2,SS1,,
223046608,False,primary,True,88.174,Viale Daniel Hanbury,"LINESTRING (8.1764811 44.0112377, 8.1765705 44.011283, 8.1766273 44.0113119, 8.1766488 44.0113229, 8.1768865 44.0114628, 8.1771811 44.0116525, 8.1772986 44.011729, 8.1773255 44.0117464)",2,SS1,,
"[223047009, 223047789, 223047175]",False,residential,False,22.323999999999998,Via Mulino del Ponte,"LINESTRING (8.1764811 44.0112377, 8.1763696 44.0113435, 8.1763422 44.0113655, 8.1763118 44.0113776, 8.1762953 44.011384)",,,yes,
516067866,False,residential,True,61.553,Via Milano,"LINESTRING (8.1764811 44.0112377, 8.1765425 44.0111994, 8.1765736 44.0111801, 8.1765981 44.0111682, 8.1770211 44.0109612, 8.1771088 44.0109182)",,,,
854167952,False,primary,False,38.845,Viale Daniel Hanbury,"LINESTRING (8.1764811 44.0112377, 8.1764337 44.0112135, 8.1764108 44.0112047, 8.1763933 44.011198, 8.17636 44.011185, 8.1761178 44.0110913, 8.1761139 44.01109, 8.1760562 44.0110691)",2,SS1,,
"[223047009, 223047789, 223047175]",False,residential,True,22.324,Via Mulino del Ponte,"LINESTRING (8.1762953 44.011384, 8.1763118 44.0113776, 8.1763422 44.0113655, 8.1763696 44.0113435, 8.1764811 44.0112377)",,,yes,
"[223047452, 223046678]",False,residential,False,113.656,Via Mulino del Ponte,"LINESTRING (8.1762953 44.011384, 8.1762675 44.0113947, 8.1762552 44.0113973, 8.1761837 44.0114124, 8.1760775 44.0114583, 8.1760131 44.0115062, 8.1758878 44.0116869, 8.1757901 44.0118288, 8.1757176 44.0119484, 8.1756892 44.0120111, 8.1756881 44.0120864, 8.1757228 44.0122332)",,,,
"[223046992, 1039885453, 223046830]",False,residential,False,364.97,Via Colonnello Giuseppe Galliano,"LINESTRING (8.1742621 44.0115481, 8.1742753 44.0115369, 8.174325 44.0115075, 8.1743411 44.0114997, 8.1743553 44.011491, 8.1743638 44.0114783, 8.1742739 44.0112821, 8.1742487 44.0112441, 8.1742106 44.0112214, 8.1740534 44.0111503, 8.1738959 44.0110887, 8.1737262 44.0110407, 8.1735723 44.0109829, 8.1735082 44.0109625, 8.1733028 44.0107766, 8.1731169 44.01069, 8.1730291 44.010657, 8.1728726 44.0106033, 8.172811 44.0105728, 8.1727625 44.0105205, 8.1727034 44.0104483, 8.1726537 44.0103428, 8.17263 44.0102544, 8.1726233 44.0101755, 8.1725947 44.0100857, 8.1725629 44.0100294, 8.1724345 44.0099459, 8.1723547 44.0099157, 8.1722825 44.0099069, 8.1719842 44.0099349, 8.1718315 44.0099605, 8.1717219 44.0100287, 8.1716292 44.010106, 8.1716025 44.0101283, 8.1715587 44.0101649, 8.1714838 44.0101901, 8.171406 44.010196, 8.1713305 44.0101873, 8.1712815 44.0101763, 8.1712472 44.0101686, 8.171232 44.0101652)",,,,
223046608,False,primary,False,88.17399999999999,Viale Daniel Hanbury,"LINESTRING (8.1773255 44.0117464, 8.1772986 44.011729, 8.1771811 44.0116525, 8.1768865 44.0114628, 8.1766488 44.0113229, 8.1766273 44.0113119, 8.1765705 44.011283, 8.1764811 44.0112377)",2,SS1,,
"[223046936, 223047355, 223047101]",False,residential,True,64.28599999999999,,"LINESTRING (8.1773255 44.0117464, 8.1773782 44.011715, 8.177911 44.0113979, 8.1779295 44.0113877, 8.1779458 44.0113787)",,,,
"[223047138, 223047266, 223046283, 223046284, 223046287, 223046970]",False,residential,False,130.219,Passeggiata Cadorna,"LINESTRING (8.1790572 44.0117594, 8.1790023 44.0117195, 8.178989 44.0117099, 8.1788761 44.0116278, 8.1786994 44.0114683, 8.1785326 44.0113195, 8.1784041 44.011187, 8.1783685 44.0111501, 8.1783652 44.0111469, 8.1783218 44.0111709, 8.1779938 44.0113522, 8.1779458 44.0113787)",,,,
"[223047494, 223047687]",False,residential,False,43.663,,"LINESTRING (8.1790572 44.0117594, 8.1790248 44.0117833, 8.1790125 44.0117924, 8.1786754 44.0120401)",,,,
223047687,False,residential,False,47.531,,"LINESTRING (8.1786754 44.0120401, 8.1782656 44.0123497)",,,,
214394794,False,residential,True,95.178,Via Giuseppe Garibaldi,"LINESTRING (8.1786754 44.0120401, 8.1786601 44.0120025, 8.1781294 44.0116277, 8.1779458 44.0113787)",,,,
"[223047494, 223047687]",False,residential,True,43.663000000000004,,"LINESTRING (8.1786754 44.0120401, 8.1790125 44.0117924, 8.1790248 44.0117833, 8.1790572 44.0117594)",,,,
"[223047452, 223046678]",False,residential,True,113.65600000000002,Via Mulino del Ponte,"LINESTRING (8.1757228 44.0122332, 8.1756881 44.0120864, 8.1756892 44.0120111, 8.1757176 44.0119484, 8.1757901 44.0118288, 8.1758878 44.0116869, 8.1760131 44.0115062, 8.1760775 44.0114583, 8.1761837 44.0114124, 8.1762552 44.0113973, 8.1762675 44.0113947, 8.1762953 44.011384)",,,,
223047687,False,residential,True,47.531,,"LINESTRING (8.1782656 44.0123497, 8.1786754 44.0120401)",,,,
373865027,True,residential,False,39.692,,"LINESTRING (8.1760601 44.0094775, 8.1756931 44.0097178)",,,,
214392159,True,living_street,False,69.551,Via Antonio Gramsci,"LINESTRING (8.1760601 44.0094775, 8.1762254 44.0096166, 8.1766102 44.0098802, 8.1766891 44.0099006)",,,,
373865028,True,residential,False,47.439,,"LINESTRING (8.1762889 44.0102155, 8.1766891 44.0099006)",,,,
223046793,True,residential,False,73.03,Viale Guglielmo Marconi,"LINESTRING (8.1762889 44.0102155, 8.1762323 44.0101668, 8.1759498 44.0099334, 8.175777 44.009787, 8.1756931 44.0097178)",,,,
223046793,True,residential,False,111.49699999999999,Viale Guglielmo Marconi,"LINESTRING (8.1756931 44.0097178, 8.1754849 44.0095463, 8.1752776 44.0093776, 8.1750333 44.0091679, 8.1747879 44.0089553)",,,,
"[383600888, 223047676, 983909999]",False,residential,"[False, True]",254.47699999999998,Via Goffredo Mameli,"LINESTRING (8.1677672 44.0057031, 8.1678172 44.0057543, 8.1678422 44.0058123, 8.1678865 44.0059399, 8.1679114 44.0059794, 8.1686352 44.006375, 8.1687905 44.0064108, 8.1688672 44.0064347, 8.168906 44.0064454, 8.1689824 44.0064664, 8.1690667 44.006482, 8.1691642 44.0064876, 8.1694571 44.0064379, 8.1697243 44.0063659, 8.169887 44.0063284, 8.1700155 44.0062988, 8.1701012 44.0062745, 8.1702936 44.0061287, 8.1703209 44.006108)",,,,
"[1201877987, 223047109]",True,residential,False,194.84500000000003,"['Via Croce Bianca', 'Via Goffredo Mameli']","LINESTRING (8.1677672 44.0057031, 8.1676867 44.0057158, 8.1676229 44.0057209, 8.1675443 44.0056981, 8.1674388 44.005644, 8.1673073 44.0055464, 8.1672477 44.0054802, 8.1672454 44.0054718, 8.1672487 44.0054583, 8.1673596 44.0053852, 8.1674078 44.0053379, 8.1674156 44.0053302, 8.1674648 44.005279, 8.167653 44.0050835, 8.1677361 44.005007, 8.1679093 44.0048752, 8.1680691 44.0047196, 8.1681499 44.0046648, 8.1683165 44.0045453, 8.1683744 44.0045046)",,,,
"[223047416, 223047668]",False,residential,False,58.29,,"LINESTRING (8.170015 44.0050547, 8.1699211 44.0051165, 8.1695707 44.0053495, 8.1695683 44.0053508, 8.1695292 44.005373, 8.1694732 44.005405)",,,,
"[223047051, 223047668]",False,residential,True,22.322,,"LINESTRING (8.170015 44.0050547, 8.1702008 44.0049593, 8.1702358 44.0049328)",,,,
434924827,True,residential,False,75.287,Vico Brea,"LINESTRING (8.170015 44.0050547, 8.1705561 44.0054537, 8.1706835 44.0053767)",1,,,
459377359,False,residential,True,45.613,Via Cardellino,"LINESTRING (8.1705992 44.0115617, 8.1704704 44.0116929, 8.1704597 44.0118125, 8.1704248 44.0119398)",,,,
459377358,False,residential,True,107.028,Via Cardellino,"LINESTRING (8.1714897 44.0113804, 8.1713797 44.0114344, 8.1711137 44.0115679, 8.1709421 44.0117182, 8.1707225 44.011853, 8.1705723 44.0119031, 8.1704248 44.0119398)",,,,
459377358,False,residential,False,107.02799999999999,Via Cardellino,"LINESTRING (8.1704248 44.0119398, 8.1705723 44.0119031, 8.1707225 44.011853, 8.1709421 44.0117182, 8.1711137 44.0115679, 8.1713797 44.0114344, 8.1714897 44.0113804)",,,,
459377359,False,residential,False,45.613,Via Cardellino,"LINESTRING (8.1704248 44.0119398, 8.1704597 44.0118125, 8.1704704 44.0116929, 8.1705992 44.0115617)",,,,
459377359,False,residential,True,253.117,Via Cardellino,"LINESTRING (8.1704248 44.0119398, 8.1702635 44.012023, 8.169824 44.0122426, 8.1697056 44.0122892, 8.1696577 44.0122388, 8.1696653 44.0121272, 8.1698079 44.0119745, 8.1699684 44.0118957, 8.1700301 44.011807, 8.1700274 44.0117317, 8.1699497 44.0116333, 8.1698964 44.0115212, 8.1699067 44.0114328, 8.1699899 44.0113846, 8.1701106 44.0113479, 8.1702849 44.0112689, 8.1703413 44.0112013, 8.1703681 44.0111261, 8.170398 44.0109428)",,,,
"[459377357, 998220230]",False,residential,"[False, True]",42.338,Via Cardellino,"LINESTRING (8.1700194 44.0111898, 8.1702232 44.010993, 8.170398 44.0109428)",,,,
1177289936,True,primary,False,6.287,Via Giuseppe Mazzini,"LINESTRING (8.1717013 44.0072199, 8.1717674 44.0072505)",1,SS1,,
805410234,False,primary,False,159.721,Via Giuseppe Mazzini,"LINESTRING (8.1717013 44.0072199, 8.1716908 44.0072109, 8.1706957 44.006411, 8.1706814 44.0063995, 8.1704504 44.0062138, 8.1704005 44.0061737, 8.1703705 44.0061489)",2,SS1,,
805410242,True,primary,False,37.06399999999999,Via Giuseppe Mazzini,"LINESTRING (8.1720601 44.0075474, 8.1720277 44.007546, 8.1719981 44.0075364, 8.1719113 44.0074672, 8.1718991 44.0074575, 8.1717388 44.0073289, 8.1717326 44.0073227)",1,,,roundabout
1177289934,True,primary,False,5.629,Via Giuseppe Mazzini,"LINESTRING (8.17172 44.0072687, 8.1717013 44.0072199)",1,SS1,,
805410236,True,primary,False,4.48,Via Giuseppe Mazzini,"LINESTRING (8.17172 44.0072687, 8.1717418 44.0072539, 8.1717674 44.0072505)",1,,,roundabout
1177289939,True,primary,False,2.541,Via Giuseppe Mazzini,"LINESTRING (8.1717119 44.0072908, 8.17172 44.0072687)",1,,,roundabout
805410237,True,primary,False,40.007999999999996,Via Giuseppe Mazzini,"LINESTRING (8.1717674 44.0072505, 8.1717849 44.0072525, 8.1718025 44.0072574, 8.1718504 44.0072962, 8.1720911 44.0074914, 8.1721007 44.0075109)",1,,,roundabout
805410238,True,primary,False,5.461,Via Giuseppe Mazzini,"LINESTRING (8.1721007 44.0075109, 8.1720911 44.0075315, 8.1720601 44.0075474)",1,,,roundabout
1177289937,True,primary,False,5.682,Via Giuseppe Mazzini,"LINESTRING (8.1721007 44.0075109, 8.1721127 44.0075355, 8.1721243 44.0075591)",1,SS1,,
805410244,True,secondary,False,5.719,Via Enrico Robutti,"LINESTRING (8.1717326 44.0073227, 8.1716614 44.0073179)",,SP18,,
1177289938,True,primary,False,3.952,Via Giuseppe Mazzini,"LINESTRING (8.1717326 44.0073227, 8.1717221 44.0073121, 8.1717119 44.0072908)",1,,,roundabout
223047947,True,residential,False,2.941,Corso Dante Alighieri,"LINESTRING (8.1693776 44.0040369, 8.1693572 44.0040149)",,,,
857385907,True,residential,False,74.278,Vico San Domenico,"LINESTRING (8.1693776 44.0040369, 8.1688466 44.0044395, 8.1687197 44.0045062)",,,,
857390133,False,residential,False,68.215,Vico San Domenico,"LINESTRING (8.1693572 44.0040149, 8.1699119 44.0035489)",,,,
223047947,True,residential,False,38.799,Corso Dante Alighieri,"LINESTRING (8.1693572 44.0040149, 8.1692558 44.0039061, 8.1691597 44.0038042, 8.1690856 44.0037258)",,,,
857390133,False,residential,True,68.215,Vico San Domenico,"LINESTRING (8.1699119 44.0035489, 8.1693572 44.0040149)",,,,
"[223047265, 223047523, 223047581, 223048030]",False,residential,False,39.616,Via Cardellino,"LINESTRING (8.1708725 44.0106412, 8.1708528 44.0106685, 8.170811 44.0107147, 8.170756 44.0107589, 8.1706353 44.0108029, 8.170615 44.010805, 8.1705681 44.0108099, 8.1705405 44.0108082, 8.1705157 44.0108067, 8.1704824 44.010794)",,,,
"[223046929, 223047068, 223048030]",False,residential,True,60.362,Via Cardellino,"LINESTRING (8.1708725 44.0106412, 8.1709461 44.0105391, 8.1710826 44.0103693, 8.1712004 44.01023, 8.1712072 44.0102159, 8.1712165 44.0101971, 8.171232 44.0101652)",,,,
998214121,False,residential,False,110.57500000000002,Via Privata Montagu,"LINESTRING (8.1708725 44.0106412, 8.1709064 44.0106331, 8.1709413 44.0106013, 8.1709775 44.0105598, 8.1710191 44.0105164, 8.1710566 44.0104855, 8.1710942 44.0104643, 8.1711385 44.0104614, 8.171168 44.0104827, 8.1711559 44.0105058, 8.1710982 44.0105492, 8.1710406 44.0105916, 8.1709909 44.0106331, 8.17094 44.0106785, 8.1708917 44.0107141, 8.1708448 44.0107518, 8.1707844 44.0107894, 8.170712 44.0108212, 8.1706476 44.0108366, 8.1705926 44.0108463, 8.1705309 44.0108521, 8.1704679 44.0108636, 8.1704344 44.0108849)",1,,,
998214121,False,residential,False,2.605,Via Privata Montagu,"LINESTRING (8.1704344 44.0108849, 8.170429 44.010908)",1,,,
998220231,False,residential,False,10.812,Via Cardellino,"LINESTRING (8.1704344 44.0108849, 8.1704824 44.010794)",,,,
998214121,False,residential,True,110.57499999999999,Via Privata Montagu,"LINESTRING (8.1704344 44.0108849, 8.1704679 44.0108636, 8.1705309 44.0108521, 8.1705926 44.0108463, 8.1706476 44.0108366, 8.170712 44.0108212, 8.1707844 44.0107894, 8.1708448 44.0107518, 8.1708917 44.0107141, 8.17094 44.0106785, 8.1709909 44.0106331, 8.1710406 44.0105916, 8.1710982 44.0105492, 8.1711559 44.0105058, 8.171168 44.0104827, 8.1711385 44.0104614, 8.1710942 44.0104643, 8.1710566 44.0104855, 8.1710191 44.0105164, 8.1709775 44.0105598, 8.1709413 44.0106013, 8.1709064 44.0106331, 8.1708725 44.0106412)",1,,,
998214121,False,residential,True,2.605,Via Privata Montagu,"LINESTRING (8.170429 44.010908, 8.1704344 44.0108849)",1,,,
998220229,False,residential,True,4.596,Via Cardellino,"LINESTRING (8.170429 44.010908, 8.170398 44.0109428)",,,,
998214121,False,residential,False,207.136,Via Privata Montagu,"LINESTRING (8.170429 44.010908, 8.1704599 44.010936, 8.1705055 44.0109369, 8.1705832 44.0109244, 8.1706516 44.0109109, 8.1707147 44.0108955, 8.170779 44.0108791, 8.1708421 44.0108559, 8.1708944 44.010827, 8.170944 44.0107961, 8.1709909 44.0107614, 8.171054 44.0107228, 8.1711157 44.0106987, 8.1711814 44.0106746, 8.1712551 44.0106514, 8.1713235 44.0106322, 8.1713973 44.0106071, 8.1715006 44.0105743, 8.1715502 44.0105666, 8.1715824 44.0105724, 8.1716078 44.0105907, 8.1716159 44.010608, 8.1716078 44.0106254, 8.1715757 44.0106428, 8.1714818 44.0106775, 8.1714161 44.0107016, 8.1713611 44.0107257, 8.171294 44.0107508, 8.1712618 44.0107633, 8.1712484 44.0107884, 8.1712618 44.0108116, 8.171286 44.0108193, 8.1713208 44.0108135, 8.1713571 44.0107981, 8.1713959 44.0107788, 8.1714442 44.0107595, 8.1714871 44.010746, 8.1715301 44.0107344, 8.171585 44.0107238, 8.1716481 44.010718, 8.1717326 44.0107219, 8.1718439 44.0107392, 8.1718935 44.0107489, 8.1719471 44.0107585)",1,,,
998214121,False,residential,True,207.13599999999997,Via Privata Montagu,"LINESTRING (8.1719471 44.0107585, 8.1718935 44.0107489, 8.1718439 44.0107392, 8.1717326 44.0107219, 8.1716481 44.010718, 8.171585 44.0107238, 8.1715301 44.0107344, 8.1714871 44.010746, 8.1714442 44.0107595, 8.1713959 44.0107788, 8.1713571 44.0107981, 8.1713208 44.0108135, 8.171286 44.0108193, 8.1712618 44.0108116, 8.1712484 44.0107884, 8.1712618 44.0107633, 8.171294 44.0107508, 8.1713611 44.0107257, 8.1714161 44.0107016, 8.1714818 44.0106775, 8.1715757 44.0106428, 8.1716078 44.0106254, 8.1716159 44.010608, 8.1716078 44.0105907, 8.1715824 44.0105724, 8.1715502 44.0105666, 8.1715006 44.0105743, 8.1713973 44.0106071, 8.1713235 44.0106322, 8.1712551 44.0106514, 8.1711814 44.0106746, 8.1711157 44.0106987, 8.171054 44.0107228, 8.1709909 44.0107614, 8.170944 44.0107961, 8.1708944 44.010827, 8.1708421 44.0108559, 8.170779 44.0108791, 8.1707147 44.0108955, 8.1706516 44.0109109, 8.1705832 44.0109244, 8.1705055 44.0109369, 8.1704599 44.010936, 8.170429 44.010908)",1,,,
"[854167955, 223046606, 854182758, 223046607]",False,residential,False,141.77999999999997,"['Via Solva', 'Via a Solva']","LINESTRING (8.1754567 44.0122363, 8.1754505 44.0122172, 8.1754416 44.0121899, 8.1754377 44.0121779, 8.1754285 44.0121495, 8.175419 44.0121203, 8.1754399 44.012042, 8.1755057 44.0119352, 8.1755606 44.0117974, 8.1756285 44.0116126, 8.1757051 44.0114972, 8.175917 44.011238, 8.1759365 44.0112143, 8.1759502 44.0111976, 8.17597 44.0111737, 8.1760195 44.0111136, 8.1760562 44.0110691)",,,yes,
998218574,False,residential,False,150.97,,"LINESTRING (8.1754567 44.0122363, 8.1753975 44.0121895, 8.1753197 44.0121895, 8.1752312 44.0121991, 8.17514 44.0122049, 8.1750407 44.012203, 8.1749442 44.0122319, 8.1748657 44.0122445, 8.1747719 44.0122864, 8.1746612 44.0123469, 8.1745768 44.0124093, 8.1745496 44.012417, 8.1745177 44.0124031, 8.1745197 44.0123688, 8.1745399 44.0123139, 8.174578 44.012257, 8.1747108 44.0121007, 8.1747779 44.0120622, 8.1748288 44.0120255, 8.174861 44.0119869, 8.174853 44.0119541, 8.1748208 44.011931, 8.1747875 44.0119444)",,,,
998218574,False,residential,True,150.97,,"LINESTRING (8.1747875 44.0119444, 8.1748208 44.011931, 8.174853 44.0119541, 8.174861 44.0119869, 8.1748288 44.0120255, 8.1747779 44.0120622, 8.1747108 44.0121007, 8.174578 44.012257, 8.1745399 44.0123139, 8.1745197 44.0123688, 8.1745177 44.0124031, 8.1745496 44.012417, 8.1745768 44.0124093, 8.1746612 44.0123469, 8.1747719 44.0122864, 8.1748657 44.0122445, 8.1749442 44.0122319, 8.1750407 44.012203, 8.17514 44.0122049, 8.1752312 44.0121991, 8.1753197 44.0121895, 8.1753975 44.0121895, 8.1754567 44.0122363)",,,,
"[223047594, 223047234, 223046811]",False,residential,False,344.888,Parco Fuor del Vento,"LINESTRING (8.1756704 44.0111854, 8.1756332 44.0111775, 8.1752964 44.0110483, 8.1748908 44.0108752, 8.1747788 44.0108272, 8.174663 44.0107776, 8.1743624 44.0106357, 8.1741319 44.01052, 8.1738735 44.0103584, 8.1737067 44.0102521, 8.1736788 44.0102343, 8.1736164 44.0101841, 8.1735108 44.010057, 8.1734623 44.009978, 8.1733129 44.0098296, 8.173175 44.0096984, 8.1730637 44.0096309, 8.1730004 44.0095786, 8.1728011 44.0094049, 8.1725943 44.0092249, 8.1725555 44.0091911, 8.1725381 44.009176, 8.1725129 44.0091527)",,,,
1201877979,False,residential,True,37.43,Via Nino Bixio,"LINESTRING (8.1671417 44.0043236, 8.1668762 44.0040464)",,,,
"[1201877980, 1201877982, 1201877983]",False,residential,False,28.610000000000003,Vico della Conceria,"LINESTRING (8.1671417 44.0043236, 8.1671781 44.0043043, 8.167277 44.0042478, 8.1673847 44.0041753, 8.167408 44.0041531)",,,building_passage,
223047824,False,residential,False,53.534,Via Privata Francesco Bogliolo,"LINESTRING (8.1674216 44.0037677, 8.1671452 44.0038999, 8.1668762 44.0040464)",,,,
223047824,False,residential,True,22.007,Via Privata Francesco Bogliolo,"LINESTRING (8.1674216 44.0037677, 8.1675776 44.0036931, 8.1676507 44.0036581)",,,,
1201877981,True,residential,False,46.181,Vico della Conceria,"LINESTRING (8.167408 44.0041531, 8.1675187 44.0038949, 8.1674216 44.0037677)",,,,
"[1201877980, 1201877982, 1201877983]",False,residential,True,28.610000000000003,Vico della Conceria,"LINESTRING (8.167408 44.0041531, 8.1673847 44.0041753, 8.167277 44.0042478, 8.1671781 44.0043043, 8.1671417 44.0043236)",,,building_passage,
"[1201877984, 1201877985]",False,residential,False,58.289,"['Piazzetta Commendatore Dottore Francesco Torre', 'Vico al Tienna']","LINESTRING (8.167408 44.0041531, 8.1674849 44.0042028, 8.1675534 44.004243, 8.1676371 44.0042904, 8.1677262 44.0043273, 8.1679179 44.0042398, 8.1679922 44.004191)",,,,
