osmid,oneway,name,highway,reversed,length,lanes,geometry,maxspeed,bridge,junction,tunnel
55894808,True,Via Bainsizza,residential,False,173.012,,"LINESTRING (9.1512402 45.5969579, 9.1506532 45.5983474, 9.1506256 45.5984153, 9.1506113 45.5984503)",,,,
249023568,False,Via Umberto Primo,tertiary,False,46.482000000000006,2,"LINESTRING (9.1512402 45.5969579, 9.1510803 45.5969591, 9.150922 45.5969603, 9.1508187 45.5969611, 9.1506428 45.5969624)",50,,,
249023568,False,Via Umberto Primo,tertiary,True,90.377,2,"LINESTRING (9.1512402 45.5969579, 9.1513485 45.5969571, 9.1516609 45.5969547, 9.1522941 45.5969497, 9.1524017 45.5969518)",50,,,
55894804,False,Via Bainsizza,residential,True,63.977,,"LINESTRING (9.1504047 45.5990072, 9.1506113 45.5984503)",,,,
55894815,True,Via Tintoretto,residential,False,69.399,,"LINESTRING (9.1561912 45.5933238, 9.1569699 45.5934292, 9.1570211 45.5934361, 9.1570669 45.5934423)",,,,
222701746,True,Via Crivelli,residential,False,64.62899999999999,,"LINESTRING (9.1561912 45.5933238, 9.1561532 45.5934552, 9.156047 45.5938222, 9.1560246 45.5938932)",,,,
45772659,False,Via Madonnina,tertiary,False,24.165,2,"LINESTRING (9.156892 45.5940393, 9.1568402 45.5942266, 9.156835 45.5942529)",,,,
45772659,False,Via Madonnina,tertiary,True,49.903,2,"LINESTRING (9.156892 45.5940393, 9.1569212 45.5939359, 9.1570277 45.5936007)",,,,
55894818,True,Via Leonardo da Vinci,residential,False,69.41799999999999,,"LINESTRING (9.156892 45.5940393, 9.1567945 45.5940229, 9.1560601 45.5938992, 9.1560246 45.5938932)",,,,
45772659,False,Via Madonnina,tertiary,False,49.903,2,"LINESTRING (9.1570277 45.5936007, 9.1569212 45.5939359, 9.156892 45.5940393)",,,,
45772659,False,Via Madonnina,tertiary,True,17.876,2,"LINESTRING (9.1570277 45.5936007, 9.1570517 45.5935089, 9.1570669 45.5934423)",,,,
55894816,True,Via Raffaello Sanzio,residential,False,129.536,,"LINESTRING (9.1570277 45.5936007, 9.1570657 45.5936064, 9.1571107 45.5936132, 9.1586199 45.5938397, 9.1586555 45.593845)",,,,
55894819,False,Via Guglielmo Marconi,residential,True,37.973,,"LINESTRING (9.1558447 45.594491, 9.1553681 45.5944175)",,,,
222701746,True,Via Crivelli,residential,False,194.72,,"LINESTRING (9.1558447 45.594491, 9.1558209 45.5945672, 9.1555401 45.5954664, 9.1555313 45.5955177, 9.1554929 45.5958064, 9.1554726 45.5959135, 9.1554681 45.5959348, 9.1554 45.5962123)",,,,
441590155,True,Via Guglielmo Marconi,residential,False,69.837,,"LINESTRING (9.1558447 45.594491, 9.1566446 45.5946172, 9.1567202 45.5946294)",,,,
168484602,True,Via Madonnina,tertiary,False,42.817,,"LINESTRING (9.1567202 45.5946294, 9.1567395 45.5945795, 9.156835 45.5942529)",,,,
168484602,True,Via Madonnina,tertiary,False,18.269,,"LINESTRING (9.1566589 45.594788, 9.156702 45.5946771, 9.1567202 45.5946294)",,,,
55894825,False,Via Umberto Maddalena,residential,False,100.131,,"LINESTRING (9.1528042 45.5961017, 9.1524118 45.5968381, 9.1523969 45.5969113, 9.1524017 45.5969518)",,,,
441590153,True,Via Pietro Volpi,residential,False,3.472,,"LINESTRING (9.1554 45.5962123, 9.1554086 45.596219, 9.1554164 45.5962261, 9.1554276 45.5962368)",,,,
441590157,False,Via Pietro Volpi,residential,False,54.349999999999994,,"LINESTRING (9.1554 45.5962123, 9.1552872 45.5961701, 9.1552533 45.5961592, 9.155228 45.5961396, 9.1552175 45.5961181, 9.1552215 45.5960392, 9.155231 45.5957942)",,,,
168484602,True,Via Madonnina,tertiary,False,192.33800000000002,,"LINESTRING (9.1561986 45.5964868, 9.1564184 45.595547, 9.1566589 45.594788)",,,,
"[360925202, 710499663]",False,"['Via privata Fontana', 'Via Pietro Volpi']",residential,False,39.76,,"LINESTRING (9.1554276 45.5962368, 9.155412 45.5963048, 9.1553371 45.5965887)",,,,
441590153,True,Via Pietro Volpi,residential,False,67.922,,"LINESTRING (9.1554276 45.5962368, 9.1554406 45.5962452, 9.1557125 45.5964014, 9.1557962 45.5964295, 9.1561986 45.5964868)",,,,
55894823,False,Vicolo Corte Seveso,unclassified,True,58.463,,"LINESTRING (9.1552291 45.5975498, 9.1553177 45.5970277)",,,,
45772659,False,Via Madonnina,tertiary,False,17.876,2,"LINESTRING (9.1570669 45.5934423, 9.1570517 45.5935089, 9.1570277 45.5936007)",,,,
55894788,True,Via Cesare Tallone,residential,False,82.08,,"LINESTRING (9.1584618 45.5945706, 9.1584834 45.5944948, 9.1586378 45.593912, 9.1586555 45.593845)",,,,
168484499,True,Via Michelangelo Buonarroti,residential,False,51.46000000000001,,"LINESTRING (9.1584618 45.5945706, 9.1580604 45.5944958, 9.1579102 45.5944763, 9.1578608 45.5944769, 9.1578189 45.5944859)",,,,
55894788,True,Via Cesare Tallone,residential,False,97.288,,"LINESTRING (9.1586555 45.593845, 9.1586844 45.5937492, 9.1587593 45.5935015, 9.1588822 45.5930845, 9.1589108 45.5929885)",,,,
74147474,True,Via Pietro Mascagni,residential,False,70.75,,"LINESTRING (9.1519733 45.6010543, 9.1528825 45.6010678)",,,,
59359119,True,Via Vincenzo Bellini,residential,False,159.434,,"LINESTRING (9.1519733 45.6010543, 9.1519594 45.6005939, 9.151939 45.5997353, 9.151939 45.5996207)",,,,
"[169139625, 169139627, 435178223]",True,"['Piazza Parrocchiale', 'Piazza Alessandro Volta', 'Via San Giuseppe']",tertiary,False,210.12400000000002,"['1', '2']","LINESTRING (9.1566205 45.5989979, 9.1565374 45.5989798, 9.1565265 45.5989772, 9.1564809 45.598957, 9.1564405 45.5989325, 9.1564011 45.5988956, 9.1563759 45.5988541, 9.1563511 45.5987774, 9.1563183 45.5987092, 9.1562695 45.5986128, 9.1562607 45.5985921, 9.1561981 45.5984456, 9.156151 45.5983354, 9.1561245 45.5982685, 9.1560857 45.5981707, 9.1560144 45.5980117, 9.1559944 45.5979304, 9.1560055 45.5978461, 9.1560747 45.5976238, 9.1560849 45.5975858, 9.1561814 45.5972514)",50,,,
"[588693579, 168348735, 193371647]",True,"['Piazza Alessandro Volta', 'Via Gaetana Agnesi']",tertiary,False,53.338,,"LINESTRING (9.1566205 45.5989979, 9.1565372 45.5990237, 9.1564665 45.5990428, 9.1563299 45.5990786, 9.156304 45.5991351, 9.1562669 45.5992331, 9.1562469 45.5993086, 9.1562385 45.5993312)",,,,
24705530,True,Via Vittorio Emanuele Secondo,tertiary,False,174.11,,"LINESTRING (9.158378 45.59751, 9.1584002 45.5975507, 9.1584242 45.5975823, 9.1584754 45.5976101, 9.1585646 45.5976326, 9.1590746 45.5977167, 9.1604755 45.5979525)",,,,
68875308,True,Vicolo al Viale,residential,False,302.40599999999995,,"LINESTRING (9.158378 45.59751, 9.1584308 45.5974946, 9.1584582 45.5974623, 9.1587958 45.5964726, 9.15879 45.5964394, 9.1587673 45.5964145, 9.15874 45.5963951, 9.1584 45.5963404, 9.1583759 45.5963348, 9.1583544 45.5963242, 9.1583457 45.5963043, 9.1583516 45.5962829, 9.1584589 45.5960768, 9.1589783 45.5951537)",,,,
84667327,True,Via Bagatti Valsecchi,residential,False,185.97099999999998,,"LINESTRING (9.158378 45.59751, 9.158239 45.597975, 9.1581508 45.5982102, 9.158093 45.5983917, 9.1579736 45.5987483, 9.1578191 45.5990842, 9.1578009 45.5991317)",,,,
168348735,True,Via Gaetana Agnesi,tertiary,False,40.033,,"LINESTRING (9.155966 45.6001477, 9.1558454 45.6004977)",,,,
68875038,True,Via Monte Tomba,residential,False,58.201,,"LINESTRING (9.1573237 45.6003977, 9.1566016 45.6002609)",,,,
68875273,True,Via Pasubio,residential,False,125.73,,"LINESTRING (9.1573237 45.6003977, 9.1570458 45.6011113, 9.1569157 45.6014454, 9.1568991 45.6014887)",,,,
52491566,False,Via Papa Giovanni Paolo II,tertiary,False,105.727,,"LINESTRING (9.1568991 45.6014887, 9.1569298 45.6014932, 9.1582289 45.6016848)",,,,
"[1034543794, 52491566]",False,"['Via Gaetana Agnesi', 'Via Papa Giovanni Paolo II']",tertiary,True,101.36699999999999,,"LINESTRING (9.1568991 45.6014887, 9.156152 45.6013713, 9.1557835 45.6013069, 9.1557198 45.6012958, 9.1556709 45.6012883, 9.1556293 45.6012906)",,,,
84667319,False,Via Edmondo De Amicis,residential,True,137.384,,"LINESTRING (9.1604589 45.6002437, 9.1587138 45.6000547)",,,,
168348596,True,Via Antonio Fogazzaro,residential,False,90.49,,"LINESTRING (9.1604589 45.6002437, 9.1606085 45.5997818, 9.1607031 45.5994898, 9.160711 45.5994494)",,,,
699868884,False,Via Felice Rebuzzini,tertiary,False,149.56300000000002,,"LINESTRING (9.1625034 45.5968408, 9.1623619 45.5972479, 9.1623282 45.597346, 9.1621192 45.5979425, 9.1621069 45.5979798, 9.1620854 45.5980448, 9.1620276 45.5981428)",,,,
84667329,True,Via Francesco Petrarca,tertiary,False,157.68800000000002,,"LINESTRING (9.1612137 45.5980874, 9.1607736 45.5993826, 9.1607563 45.5994239, 9.1607422 45.5994422, 9.160711 45.5994494)",,,,
482646194,False,Via Vittorio Emanuele Secondo,tertiary,False,54.869,,"LINESTRING (9.1612137 45.5980874, 9.1617506 45.5981768, 9.1619011 45.5981974)",,,,
168348596,True,Via Antonio Fogazzaro,residential,False,61.792,,"LINESTRING (9.1602907 45.6007868, 9.1604589 45.6002437)",,,,
68875032,False,Via Palermo,tertiary,False,102.561,2,"LINESTRING (9.1602907 45.6007868, 9.1604126 45.6008011, 9.1605357 45.6008167, 9.1614696 45.6009298, 9.1615889 45.600947)",,,,
68875032,False,Via Palermo,tertiary,True,136.85299999999998,2,"LINESTRING (9.1602907 45.6007868, 9.1601754 45.6007723, 9.1586935 45.6006198, 9.1585944 45.6006141, 9.1585499 45.6006115)",,,,
84667308,True,Via Roma,residential,False,61.762,,"LINESTRING (9.1558454 45.6004977, 9.1550732 45.6003688)",,,,
168348735,True,Via Gaetana Agnesi,tertiary,False,46.963,,"LINESTRING (9.1558454 45.6004977, 9.1557126 45.6009097)",,,,
168486353,True,Via Dante Alighieri,residential,False,102.17699999999999,,"LINESTRING (9.160711 45.5994494, 9.1607859 45.5994594, 9.16138 45.5995338, 9.162005 45.5996064)",,,,
168486400,True,Via Dante Alighieri,tertiary,False,137.92499999999998,,"LINESTRING (9.160711 45.5994494, 9.1590553 45.5992834, 9.1589566 45.5992713)",,,,
84667319,False,Via Edmondo De Amicis,residential,False,137.384,,"LINESTRING (9.1587138 45.6000547, 9.1604589 45.6002437)",,,,
48799340,True,Via Vincenzo Monti,tertiary,False,89.15899999999999,,"LINESTRING (9.1587138 45.6000547, 9.1587236 45.6000082, 9.1589474 45.5993143, 9.1589566 45.5992713)",,,,
"[168484499, 68875308]",True,"['Vicolo al Viale', 'Via Michelangelo Buonarroti']",residential,False,72.648,,"LINESTRING (9.1589783 45.5951537, 9.1590882 45.5949689, 9.1592138 45.5947216, 9.1589535 45.594665)",,,,
168485525,False,Via Santa Cecilia,residential,True,97.44,,"LINESTRING (9.1543583 45.6011549, 9.1555782 45.6013535)",,,,
68875032,False,Via Palermo,tertiary,False,82.17500000000001,2,"LINESTRING (9.1615889 45.600947, 9.1617032 45.6009599, 9.1625158 45.601051, 9.1626306 45.6010686)",,,,
68875032,False,Via Palermo,tertiary,True,102.561,2,"LINESTRING (9.1615889 45.600947, 9.1614696 45.6009298, 9.1605357 45.6008167, 9.1604126 45.6008011, 9.1602907 45.6007868)",,,,
74147470,True,Via Sant'Aquilino,residential,False,61.709,,"LINESTRING (9.1528825 45.6010678, 9.1528703 45.6016227)",,,,
168546748,False,Via Arrigo Boito,residential,True,91.762,,"LINESTRING (9.1528825 45.6010678, 9.1529428 45.6010695, 9.1540619 45.6010771)",,,,
168546748,False,Via Arrigo Boito,residential,False,91.762,,"LINESTRING (9.1540619 45.6010771, 9.1529428 45.6010695, 9.1528825 45.6010678)",,,,
168547007,False,Via Giacomo Puccini,residential,True,96.652,,"LINESTRING (9.1541115 45.6016448, 9.1529278 45.6016302, 9.1528703 45.6016227)",,,,
55894823,False,Vicolo Corte Seveso,unclassified,False,58.463,,"LINESTRING (9.1553177 45.5970277, 9.1552291 45.5975498)",,,,
"[249023568, 249023569, 52127535]",False,Via Umberto Primo,tertiary,False,56.681999999999995,2,"LINESTRING (9.1553177 45.5970277, 9.1548435 45.596989, 9.1546424 45.5969707, 9.1545946 45.5969657)",50,yes,,
52127535,False,Via Umberto Primo,tertiary,True,60.95700000000001,2,"LINESTRING (9.1553177 45.5970277, 9.1558023 45.5970787, 9.1559117 45.5970928, 9.1560013 45.5971043, 9.1560909 45.5971158)",,,,
"[24705530, 689006716]",True,"['Piazza Parrocchiale', 'Via Vittorio Emanuele Secondo']",tertiary,False,108.92899999999999,,"LINESTRING (9.156203 45.5971304, 9.1563922 45.5971342, 9.1569737 45.5971319, 9.1570479 45.5971328, 9.157085 45.5971397, 9.1572556 45.5971741, 9.1575074 45.5972319, 9.1575781 45.5972475)",,,,
435178223,True,Piazza Parrocchiale,tertiary,False,16.641,2,"LINESTRING (9.1561814 45.5972514, 9.1560909 45.5971158)",,,,
169139626,True,,tertiary,False,13.559000000000001,2,"LINESTRING (9.1561814 45.5972514, 9.1561979 45.5971591, 9.156203 45.5971304)",,,,
24705530,True,Via Vittorio Emanuele Secondo,tertiary,False,59.36,,"LINESTRING (9.1604755 45.5979525, 9.1612137 45.5980874)",,,,
168984931,True,Via Giuseppe Giusti,residential,False,264.06100000000004,,"LINESTRING (9.1587623 45.5992469, 9.1587737 45.5991949, 9.1588828 45.598767, 9.1588955 45.5987478, 9.1589257 45.5987409, 9.1600965 45.5989121, 9.1601564 45.598881, 9.1603473 45.5983037, 9.1604755 45.5979525)",,,,
193371646,True,Via Dante Alighieri,tertiary,False,75.89,,"LINESTRING (9.1587623 45.5992469, 9.1586673 45.5992335, 9.1578882 45.5991423, 9.1578009 45.5991317)",,,,
168348735,True,Via Gaetana Agnesi,tertiary,False,68.181,,"LINESTRING (9.1562385 45.5993312, 9.1560392 45.5999283)",,,,
68875032,False,Via Palermo,tertiary,True,82.17500000000001,2,"LINESTRING (9.1626306 45.6010686, 9.1625158 45.601051, 9.1617032 45.6009599, 9.1615889 45.600947)",,,,
196339207,False,Via Milite Ignoto,residential,False,77.524,,"LINESTRING (9.1544463 45.6016353, 9.1554207 45.6017813)",,,,
196339207,False,Via Milite Ignoto,residential,True,77.524,,"LINESTRING (9.1554207 45.6017813, 9.1544463 45.6016353)",,,,
