osmid,ref,name,highway,oneway,reversed,length,geometry,bridge,lanes,tunnel
889791654,SP80,,tertiary,True,False,25.499000000000002,"LINESTRING (13.2981373 37.8144113, 13.298174 37.8145066, 13.2981672 37.8146362)",,,
1096734443,SP80,Via Francesco Bentivegna,tertiary,False,False,79.156,"LINESTRING (13.2981373 37.8144113, 13.2981855 37.8143667, 13.2987742 37.813908)",,,
489149118,,,residential,True,False,24.127,"LINESTRING (13.2981672 37.8146362, 13.2979166 37.8145474)",,,
216588374,SP80,Corso dei Mille,tertiary,True,False,208.899,"LINESTRING (13.2981672 37.8146362, 13.2981159 37.8148835, 13.2980743 37.8150416, 13.2979872 37.8154233, 13.2979628 37.8155136, 13.2978285 37.816211, 13.2977625 37.8164871)",,,
308940046,,Via Lombardia,residential,False,False,23.372,"LINESTRING (13.305099 37.8120628, 13.3050177 37.8121397, 13.3049317 37.8122262)",,,
308940046,,Via Lombardia,residential,False,True,70.795,"LINESTRING (13.305099 37.8120628, 13.3051432 37.8119742, 13.3051798 37.8118355, 13.3052538 37.8117579, 13.3053289 37.8116855, 13.3054359 37.8116058, 13.3055328 37.8115533)",,,
489167415,,Via Santi,residential,False,True,75.43799999999999,"LINESTRING (13.305099 37.8120628, 13.3052023 37.8121379, 13.3052188 37.8121672, 13.3052164 37.8122359, 13.3052276 37.8122748, 13.3052527 37.812309, 13.3054323 37.8124129, 13.3055643 37.8124642, 13.3056806 37.8124892)",,,
308940046,,Via Lombardia,residential,False,False,115.129,"LINESTRING (13.3063388 37.8108314, 13.3062309 37.8108351, 13.3061496 37.8108561, 13.3060849 37.8108792, 13.3060034 37.8109406, 13.3059108 37.811023, 13.3058525 37.8110939, 13.3058098 37.8111735, 13.3057579 37.8113062, 13.3056962 37.8114403, 13.305656 37.8114885, 13.3055328 37.8115533)",,,
462864117,,Via San Giuliano,residential,False,False,36.867999999999995,"LINESTRING (13.3063388 37.8108314, 13.3063832 37.8108602, 13.3064096 37.8108866, 13.306418 37.8109148, 13.3064219 37.811039, 13.3064135 37.8111381)",,,
"[309095812, 309097212, 1096734318]",,"['Vicolo Rocche', 'Via Candelora']",residential,False,"[False, True]",839.9459999999996,"LINESTRING (13.3063388 37.8108314, 13.3070361 37.8106865, 13.3073147 37.8106013, 13.30749 37.810524, 13.3076589 37.8104095, 13.3078178 37.8102453, 13.3078875 37.8102129, 13.3079585 37.8101955, 13.3081816 37.8101372, 13.3084231 37.8100836, 13.3086434 37.8100513, 13.3088378 37.8100228, 13.3090749 37.8099632, 13.3092706 37.8099028, 13.3094668 37.8098598, 13.309571 37.8098444, 13.3096525 37.8098097, 13.3096576 37.8097881, 13.3096976 37.8095376, 13.3097061 37.8095051, 13.3096064 37.8094425, 13.3094332 37.8093605, 13.3092993 37.809272, 13.3092067 37.8091827, 13.3091189 37.8091204, 13.3089465 37.8090348, 13.3086481 37.8089234, 13.3084914 37.8088756, 13.3081843 37.8088257, 13.3080754 37.8088142, 13.3079845 37.8088228, 13.3078521 37.8088784, 13.3077163 37.8089482, 13.3076303 37.8089932, 13.3075272 37.8090018, 13.3072869 37.8089807, 13.3068453 37.8089422, 13.3067116 37.8089371, 13.3066668 37.8089386, 13.3066288 37.8089459, 13.306601 37.8089656, 13.3064546 37.8094193, 13.3064444 37.8094627, 13.3064398 37.8095367, 13.3064482 37.8095856, 13.3064331 37.8095976, 13.3064183 37.8096002, 13.3064008 37.8095899, 13.3063888 37.8095748, 13.3063711 37.8095169, 13.3063772 37.8094478, 13.3063867 37.8093834, 13.3063741 37.8093572, 13.3063624 37.8093443, 13.3063429 37.8093402, 13.3063154 37.8093534, 13.3062839 37.809406, 13.3062616 37.809462, 13.30624 37.8095386, 13.3062497 37.8095993, 13.3062822 37.8097289, 13.3063665 37.8099368, 13.3063805 37.8100083)",yes,2,
489167421,,Via Macaluso,residential,True,False,25.233,"LINESTRING (13.3049248 37.8113001, 13.3051904 37.8113865)",,,
489167422,,Via Ostieri,residential,False,False,37.291,"LINESTRING (13.3049248 37.8113001, 13.3048389 37.8112285, 13.3048013 37.8111669, 13.304731 37.811008)",,,
640221189,,Via Candelora,residential,False,False,120.822,"LINESTRING (13.3049248 37.8113001, 13.3049209 37.8112413, 13.3049398 37.8111086, 13.3049805 37.8109986, 13.3050728 37.8108977, 13.3053025 37.8107286, 13.3054524 37.8106296, 13.3055909 37.810555, 13.305713 37.8105796, 13.3057369 37.810588)",,,
"[309097212, 309095812, 1096734318]",,"['Vicolo Rocche', 'Via Candelora']",residential,False,"[False, True]",839.946,"LINESTRING (13.3063805 37.8100083, 13.3063665 37.8099368, 13.3062822 37.8097289, 13.3062497 37.8095993, 13.30624 37.8095386, 13.3062616 37.809462, 13.3062839 37.809406, 13.3063154 37.8093534, 13.3063429 37.8093402, 13.3063624 37.8093443, 13.3063741 37.8093572, 13.3063867 37.8093834, 13.3063772 37.8094478, 13.3063711 37.8095169, 13.3063888 37.8095748, 13.3064008 37.8095899, 13.3064183 37.8096002, 13.3064331 37.8095976, 13.3064482 37.8095856, 13.3064398 37.8095367, 13.3064444 37.8094627, 13.3064546 37.8094193, 13.306601 37.8089656, 13.3066288 37.8089459, 13.3066668 37.8089386, 13.3067116 37.8089371, 13.3068453 37.8089422, 13.3072869 37.8089807, 13.3075272 37.8090018, 13.3076303 37.8089932, 13.3077163 37.8089482, 13.3078521 37.8088784, 13.3079845 37.8088228, 13.3080754 37.8088142, 13.3081843 37.8088257, 13.3084914 37.8088756, 13.3086481 37.8089234, 13.3089465 37.8090348, 13.3091189 37.8091204, 13.3092067 37.8091827, 13.3092993 37.809272, 13.3094332 37.8093605, 13.3096064 37.8094425, 13.3097061 37.8095051, 13.3096976 37.8095376, 13.3096576 37.8097881, 13.3096525 37.8098097, 13.309571 37.8098444, 13.3094668 37.8098598, 13.3092706 37.8099028, 13.3090749 37.8099632, 13.3088378 37.8100228, 13.3086434 37.8100513, 13.3084231 37.8100836, 13.3081816 37.8101372, 13.3079585 37.8101955, 13.3078875 37.8102129, 13.3078178 37.8102453, 13.3076589 37.8104095, 13.30749 37.810524, 13.3073147 37.8106013, 13.3070361 37.8106865, 13.3063388 37.8108314)",yes,2,
"[640221189, 309095812, 640221188]",,Via Candelora,residential,False,True,93.043,"LINESTRING (13.3063805 37.8100083, 13.3062513 37.8101084, 13.3062207 37.8101672, 13.3061607 37.8104125, 13.3060607 37.8104535, 13.3058544 37.8105188, 13.3057369 37.810588)",yes,,
1097301584,,Via Santissimo Salvatore,residential,False,True,192.536,"LINESTRING (13.3063805 37.8100083, 13.3062945 37.8099296, 13.306078 37.8097362, 13.3060567 37.8097122, 13.3060377 37.8096757, 13.3059449 37.8094377, 13.3059227 37.809417, 13.3059005 37.8094111, 13.3054434 37.8095747, 13.3049714 37.8096597, 13.3046869 37.8096912)",,,
489167420,,Via Sferlazzo,residential,False,True,104.69999999999999,"LINESTRING (13.3057369 37.810588, 13.3057652 37.8106175, 13.3057633 37.8106545, 13.3057444 37.8106872, 13.3056163 37.8107822, 13.3054546 37.8109758, 13.3053193 37.811174, 13.3051904 37.8113865)",,,
"[309095812, 640221188, 640221189]",,Via Candelora,residential,False,False,93.043,"LINESTRING (13.3057369 37.810588, 13.3058544 37.8105188, 13.3060607 37.8104535, 13.3061607 37.8104125, 13.3062207 37.8101672, 13.3062513 37.8101084, 13.3063805 37.8100083)",yes,,
640221189,,Via Candelora,residential,False,True,120.822,"LINESTRING (13.3057369 37.810588, 13.305713 37.8105796, 13.3055909 37.810555, 13.3054524 37.8106296, 13.3053025 37.8107286, 13.3050728 37.8108977, 13.3049805 37.8109986, 13.3049398 37.8111086, 13.3049209 37.8112413, 13.3049248 37.8113001)",,,
513326521,,Vicolo Paternostro,residential,False,True,27.484,"LINESTRING (13.3041913 37.812105, 13.3040502 37.8123256)",,,
489167429,,Via Cammarata,residential,True,False,43.579,"LINESTRING (13.3041913 37.812105, 13.3040459 37.8120238, 13.303839 37.8118891, 13.3038005 37.811864)",,,
1097301584,,Via Santissimo Salvatore,residential,False,False,5.573,"LINESTRING (13.3036008 37.8097948, 13.3036642 37.8097932)",,,
"[94216080, 1180534719, 1180534720]",SP80,Via Giordano Orsini,tertiary,False,True,338.163,"LINESTRING (13.3036008 37.8097948, 13.303577 37.8096793, 13.3035564 37.8096384, 13.3035208 37.8096128, 13.3032679 37.8095329, 13.3032332 37.8095102, 13.3031894 37.8094528, 13.3028246 37.8087323, 13.3027072 37.8085311, 13.3026606 37.8084892, 13.3026059 37.80846, 13.3024897 37.8084248, 13.3021563 37.8083878, 13.3016692 37.808417, 13.3015032 37.8084325, 13.3013118 37.8084728, 13.3012023 37.8085061, 13.3011064 37.8085247, 13.3009765 37.8085332, 13.3009044 37.8085164, 13.3008558 37.8084895)",,,
"[489167433, 640221190, 1097215159]",SP80,"['Ponte Nuovo', 'Via Giordano Orsini']",tertiary,True,False,114.83699999999999,"LINESTRING (13.3036008 37.8097948, 13.30361 37.8098306, 13.30363 37.809966, 13.3036405 37.8100371, 13.3036689 37.8102297, 13.3037531 37.8107584, 13.30375 37.8108199)",yes,,
462864113,,Via Streva,residential,True,False,48.16,"LINESTRING (13.3051689 37.8133376, 13.3056209 37.8135827)",,,
462864114,,Cortile Streva Vallone,residential,False,False,30.337,"LINESTRING (13.3051689 37.8133376, 13.3053471 37.8131039)",,,
462864113,,Via Streva,residential,True,False,67.325,"LINESTRING (13.304487 37.8131065, 13.3046074 37.8131014, 13.3047842 37.8131409, 13.3048507 37.8131585, 13.3049362 37.8131935, 13.3051689 37.8133376)",,,
462864113,,Via Streva,residential,True,False,19.911,"LINESTRING (13.3042841 37.8130267, 13.304487 37.8131065)",,,
1268176576,,Via Borgognoni,residential,False,False,18.856,"LINESTRING (13.3042841 37.8130267, 13.3041216 37.8131375)",,,
1268176576,,Via Borgognoni,residential,False,True,34.541,"LINESTRING (13.3042841 37.8130267, 13.3044633 37.8127502)",,,
489167446,,Via Saccaro Borgognone,residential,False,True,81.61699999999999,"LINESTRING (13.3042841 37.8130267, 13.3040132 37.8130097, 13.3038722 37.8130849, 13.3034588 37.8132886)",,,
462864114,,Cortile Streva Vallone,residential,False,True,30.337,"LINESTRING (13.3053471 37.8131039, 13.3051689 37.8133376)",,,
462864112,,Via Generale Vincenzo Streva,residential,False,False,87.203,"LINESTRING (13.3053471 37.8131039, 13.3052175 37.8130377, 13.3049313 37.8129151, 13.3046781 37.8128179, 13.3044633 37.8127502)",,,
462864112,,Via Generale Vincenzo Streva,residential,False,True,82.795,"LINESTRING (13.3053471 37.8131039, 13.3055482 37.8131819, 13.3057318 37.8132501, 13.3059868 37.8133238, 13.3062255 37.813364)",,,
462864117,,Via San Giuliano,residential,False,True,85.724,"LINESTRING (13.3064186 37.8128492, 13.306413 37.8126614, 13.3063848 37.8125477, 13.3063134 37.8124088, 13.3062529 37.812292, 13.3061815 37.8121597, 13.306139 37.8121264)",,,
489167411,,Via San Michele,residential,True,False,60.827,"LINESTRING (13.3064186 37.8128492, 13.3067767 37.8129375, 13.306938 37.8129844, 13.307062 37.8130444)",,,
1096734443,SP80,Via Francesco Bentivegna,tertiary,False,False,18.804,"LINESTRING (13.2987742 37.813908, 13.298929 37.8137912)",,,
1096734443,SP80,Via Francesco Bentivegna,tertiary,False,True,79.156,"LINESTRING (13.2987742 37.813908, 13.2981855 37.8143667, 13.2981373 37.8144113)",,,
489149127,,Via Ianazzo,residential,False,False,23.881,"LINESTRING (13.2984514 37.8128699, 13.2987232 37.8128659)",,,
489149113,,Via Sicilia,residential,True,False,90.157,"LINESTRING (13.2984514 37.8128699, 13.298498 37.8132629, 13.2985183 37.8135772, 13.2985761 37.8136677)",,,
489149129,,Discesa Grazia,residential,False,False,57.279999999999994,"LINESTRING (13.2984514 37.8128699, 13.2984856 37.8127167, 13.2985135 37.8127032, 13.2985451 37.8126988, 13.2985489 37.8126828, 13.2986183 37.8123959)",,,
1268414254,,Discesa Pozzo Buono,residential,False,True,40.672,"LINESTRING (13.2984514 37.8128699, 13.2983826 37.8128851, 13.2982932 37.8129105, 13.298177 37.8129577, 13.2980285 37.8130161)",,,
1099897903,,Largo Cappuccini,residential,False,False,9.825,"LINESTRING (13.2974658 37.8144219, 13.2974959 37.814507)",,,
489149114,,Via Trento e Trieste,residential,False,False,128.80599999999998,"LINESTRING (13.2974658 37.8144219, 13.2974925 37.8144072, 13.2979404 37.8140682, 13.2982837 37.8138394, 13.2985761 37.8136677)",,,
1101660142,SP4,Via Francesco Bentivegna,tertiary,False,False,24.646,"LINESTRING (13.2977239 37.8147085, 13.2979166 37.8145474)",,,
1099897903,,Largo Cappuccini,residential,False,True,30.534000000000002,"LINESTRING (13.2977239 37.8147085, 13.2976942 37.8146883, 13.2975157 37.8145515, 13.2974959 37.814507)",,,
1101660142,SP4,Via Francesco Bentivegna,tertiary,False,True,105.459,"LINESTRING (13.2977239 37.8147085, 13.2975216 37.8148763, 13.2972348 37.8150861, 13.2970146 37.8152471, 13.2968559 37.8153632)",,,
1099897902,,,residential,False,False,42.388999999999996,"LINESTRING (13.2963577 37.8155296, 13.2964204 37.8154572, 13.2966683 37.8152386)",,,
1101660142,SP4,Via Francesco Bentivegna,tertiary,False,True,24.646,"LINESTRING (13.2979166 37.8145474, 13.2977239 37.8147085)",,,
1099997482,SP4,,tertiary,True,False,24.866,"LINESTRING (13.2979166 37.8145474, 13.2980571 37.8144414, 13.2981373 37.8144113)",,,
1096734443,SP80,Via Francesco Bentivegna,tertiary,False,False,4.72,"LINESTRING (13.298929 37.8137912, 13.2989696 37.8137634)",,,
1096734443,SP80,Via Francesco Bentivegna,tertiary,False,True,18.804,"LINESTRING (13.298929 37.8137912, 13.2987742 37.813908)",,,
489149119,,Via Pomilla,residential,False,False,114.775,"LINESTRING (13.298929 37.8137912, 13.298658 37.8134311, 13.2986742 37.8134064, 13.2987473 37.8133859, 13.2987613 37.8133688, 13.2987232 37.8128659)",,,
489149127,,Via Ianazzo,residential,False,True,23.881,"LINESTRING (13.2987232 37.8128659, 13.2984514 37.8128699)",,,
489149119,,Via Pomilla,residential,False,True,114.77500000000002,"LINESTRING (13.2987232 37.8128659, 13.2987613 37.8133688, 13.2987473 37.8133859, 13.2986742 37.8134064, 13.298658 37.8134311, 13.298929 37.8137912)",,,
489149127,,Via Ianazzo,residential,False,False,49.96,"LINESTRING (13.2987232 37.8128659, 13.2988326 37.812858, 13.2989716 37.812863, 13.2990159 37.8128647, 13.2992897 37.812888)",,,
489149120,,Vicolo Nicolosi,residential,False,False,47.952,"LINESTRING (13.2993097 37.8135811, 13.2993022 37.8135036, 13.2992595 37.8134281, 13.2992147 37.8133916, 13.2991793 37.8133692, 13.2991848 37.8131851)",,,
1096734443,SP80,Via Francesco Bentivegna,tertiary,False,False,165.22400000000002,"LINESTRING (13.2993097 37.8135811, 13.2994332 37.8135639, 13.2994575 37.8135676, 13.2995364 37.8135543, 13.2998269 37.8134747, 13.2998371 37.8134719, 13.3000808 37.8134021, 13.3001406 37.8133843, 13.3002232 37.8133409, 13.3003319 37.8132717, 13.3005404 37.8131025, 13.3006897 37.8129814, 13.3007602 37.8128849, 13.3008526 37.8128296)",,,
1096734443,SP80,Via Francesco Bentivegna,tertiary,False,True,36.468,"LINESTRING (13.2993097 37.8135811, 13.2991647 37.8136317, 13.2989696 37.8137634)",,,
489149120,,Vicolo Nicolosi,residential,False,True,35.012,"LINESTRING (13.2992897 37.812888, 13.2992695 37.8129426, 13.2991989 37.8130383, 13.2991848 37.8131851)",,,
489149127,,Via Ianazzo,residential,False,False,29.885,"LINESTRING (13.2992897 37.812888, 13.2994842 37.8129137, 13.2995458 37.8129218, 13.2996209 37.8129448)",,,
489149127,,Via Ianazzo,residential,False,True,49.96,"LINESTRING (13.2992897 37.812888, 13.2990159 37.8128647, 13.2989716 37.812863, 13.2988326 37.812858, 13.2987232 37.8128659)",,,
489149122,,Discesa Calì,residential,False,False,13.513,"LINESTRING (13.2994903 37.8133887, 13.2995227 37.8132699)",,,
489149122,,Discesa Calì,residential,False,False,20.9,"LINESTRING (13.2996209 37.8129448, 13.2996334 37.8127571)",,,
489149122,,Discesa Calì,residential,False,True,33.118,"LINESTRING (13.2996209 37.8129448, 13.2995912 37.8130738, 13.2995708 37.8131583, 13.2995262 37.8132309)",,,
"[489149124, 489149125]",,"['Discesa Orlando', 'Vicolo Discesa Orlando']",residential,False,False,121.77600000000001,"LINESTRING (13.2996209 37.8129448, 13.2998803 37.8130679, 13.3001765 37.8131771, 13.300204 37.8131865, 13.3002127 37.813204, 13.3001985 37.8132177, 13.3001637 37.8132242, 13.2998325 37.8132632, 13.299638 37.8132699, 13.2995227 37.8132699)",,,
489149127,,Via Ianazzo,residential,False,True,29.884999999999998,"LINESTRING (13.2996209 37.8129448, 13.2995458 37.8129218, 13.2994842 37.8129137, 13.2992897 37.812888)",,,
489149122,,Discesa Calì,residential,False,True,4.347,"LINESTRING (13.2995262 37.8132309, 13.2995227 37.8132699)",,,
489149126,,Vicolo Calì,residential,False,True,30.42,"LINESTRING (13.2995262 37.8132309, 13.2991848 37.8131851)",,,
489149122,,Discesa Calì,residential,False,False,33.118,"LINESTRING (13.2995262 37.8132309, 13.2995708 37.8131583, 13.2995912 37.8130738, 13.2996209 37.8129448)",,,
489149126,,Vicolo Calì,residential,False,False,30.42,"LINESTRING (13.2991848 37.8131851, 13.2995262 37.8132309)",,,
489149120,,Vicolo Nicolosi,residential,False,False,35.012,"LINESTRING (13.2991848 37.8131851, 13.2991989 37.8130383, 13.2992695 37.8129426, 13.2992897 37.812888)",,,
489149120,,Vicolo Nicolosi,residential,False,True,47.952,"LINESTRING (13.2991848 37.8131851, 13.2991793 37.8133692, 13.2992147 37.8133916, 13.2992595 37.8134281, 13.2993022 37.8135036, 13.2993097 37.8135811)",,,
489149128,,Via Pozzo Buono,residential,False,False,27.187,"LINESTRING (13.2967532 37.8137191, 13.2970005 37.8135721)",,,
489149115,,Discesa Oddo,residential,True,False,101.796,"LINESTRING (13.2967532 37.8137191, 13.2967521 37.813768, 13.2968779 37.8138871, 13.297039 37.8140788, 13.2973832 37.8143456, 13.2974658 37.8144219)",,,
489149115,,Discesa Oddo,residential,True,False,42.158,"LINESTRING (13.2964367 37.8134341, 13.2967532 37.8137191)",,,
1100613111,,Via Guardia,residential,False,False,27.871,"LINESTRING (13.2964367 37.8134341, 13.2966775 37.8132709)",,,
1100613111,,Via Guardia,residential,False,True,22.196,"LINESTRING (13.2964367 37.8134341, 13.2962545 37.8135724)",,,
183712231,,Via Miano,residential,False,False,34.562,"LINESTRING (13.2980285 37.8130161, 13.2977633 37.8127865)",,,
489149128,,Via Pozzo Buono,residential,False,True,110.14500000000001,"LINESTRING (13.2980285 37.8130161, 13.2977327 37.8131198, 13.2972783 37.8133819, 13.2970005 37.8135721)",,,
1268414254,,Discesa Pozzo Buono,residential,False,False,40.672,"LINESTRING (13.2980285 37.8130161, 13.298177 37.8129577, 13.2982932 37.8129105, 13.2983826 37.8128851, 13.2984514 37.8128699)",,,
489149138,,Madonna della Grazie,residential,False,False,10.061,"LINESTRING (13.2986183 37.8123959, 13.2987202 37.8124372)",,,
1100613113,,Via Madonna delle Grazie,residential,False,True,7.975,"LINESTRING (13.2986183 37.8123959, 13.2985474 37.8123511)",,,
489149129,,Discesa Grazia,residential,False,True,57.28,"LINESTRING (13.2986183 37.8123959, 13.2985489 37.8126828, 13.2985451 37.8126988, 13.2985135 37.8127032, 13.2984856 37.8127167, 13.2984514 37.8128699)",,,
489149128,,Via Pozzo Buono,residential,False,True,27.187,"LINESTRING (13.2970005 37.8135721, 13.2967532 37.8137191)",,,
489149128,,Via Pozzo Buono,residential,False,False,110.145,"LINESTRING (13.2970005 37.8135721, 13.2972783 37.8133819, 13.2977327 37.8131198, 13.2980285 37.8130161)",,,
489149131,,Vicolo Vincenzo Verdagamo,residential,False,False,23.458000000000002,"LINESTRING (13.2970005 37.8135721, 13.2968518 37.8134262, 13.2968314 37.8134089)",,,
1100613113,,Via Madonna delle Grazie,residential,False,False,10.313,"LINESTRING (13.2984486 37.812301, 13.2985474 37.8123511)",,,
1100613113,,Via Madonna delle Grazie,residential,False,True,4.225,"LINESTRING (13.2984486 37.812301, 13.2984126 37.8122758)",,,
"[489149132, 183712237]",,"['Cortile Patella', 'Via Bianchino']",residential,False,True,41.912,"LINESTRING (13.2984486 37.812301, 13.298274 37.8124818, 13.2981963 37.8125515, 13.2981375 37.8125191)",,,
489149135,,Traversa Via Guardia,residential,False,False,51.121,"LINESTRING (13.2962498 37.8145862, 13.2966493 37.8142519)",,,
183712232,,Via Giuseppe Letizia,residential,False,False,21.813,"LINESTRING (13.2966493 37.8142519, 13.2968331 37.8143838)",,,
489149135,,Traversa Via Guardia,residential,False,True,51.121,"LINESTRING (13.2966493 37.8142519, 13.2962498 37.8145862)",,,
183712232,,Via Giuseppe Letizia,residential,False,True,29.62,"LINESTRING (13.2966493 37.8142519, 13.2965804 37.8142009, 13.2964018 37.814071)",,,
1100613112,,Via San Martino,residential,False,False,11.588,"LINESTRING (13.2982208 37.8117197, 13.2983424 37.8116793)",,,
489149137,,Via Calabrese,residential,False,True,64.86,"LINESTRING (13.2982208 37.8117197, 13.2982963 37.8119496, 13.2984233 37.8122036, 13.2984126 37.8122758)",,,
1100613112,,Via San Martino,residential,False,True,55.025999999999996,"LINESTRING (13.2982208 37.8117197, 13.2977154 37.8118306, 13.2976358 37.8118808)",,,
1100613112,,Via San Martino,residential,False,True,11.588,"LINESTRING (13.2983424 37.8116793, 13.2982208 37.8117197)",,,
489149149,,Via Molino Nuovo,residential,False,False,36.173,"LINESTRING (13.2983424 37.8116793, 13.2983136 37.8116011, 13.2983028 37.8115164, 13.2983837 37.8113711)",,,
1100613112,,Via San Martino,residential,False,False,37.676,"LINESTRING (13.2983424 37.8116793, 13.2985793 37.8117259, 13.2987477 37.8117589, 13.2987586 37.8117611)",,,
1096818048,,Vicolo Annunziata,residential,False,False,40.095,"LINESTRING (13.2991942 37.8118329, 13.2990046 37.8121609)",,,
1100613112,,Via San Martino,residential,False,False,72.422,"LINESTRING (13.2991942 37.8118329, 13.2994077 37.811864, 13.2997324 37.8119112, 13.2999766 37.8119723, 13.2999971 37.8119759)",,,
1100613112,,Via San Martino,residential,False,True,39.091,"LINESTRING (13.2991942 37.8118329, 13.298964 37.811795, 13.2988407 37.8117742, 13.2987586 37.8117611)",,,
1100613113,,Via Madonna delle Grazie,residential,False,False,20.269,"LINESTRING (13.2982258 37.8121688, 13.2984126 37.8122758)",,,
1097294655,,Via Ruffino,residential,False,False,37.522,"LINESTRING (13.2982258 37.8121688, 13.2981371 37.8123139, 13.2980848 37.8124117, 13.2980362 37.8124704)",,,
1100613113,,Via Madonna delle Grazie,residential,False,True,60.987,"LINESTRING (13.2982258 37.8121688, 13.2980822 37.8120884, 13.2978278 37.8119632, 13.2976358 37.8118808)",,,
1100613112,,Via San Martino,residential,False,False,39.091,"LINESTRING (13.2987586 37.8117611, 13.2988407 37.8117742, 13.298964 37.811795, 13.2991942 37.8118329)",,,
1100613112,,Via San Martino,residential,False,True,37.676,"LINESTRING (13.2987586 37.8117611, 13.2987477 37.8117589, 13.2985793 37.8117259, 13.2983424 37.8116793)",,,
489149140,,Via Salvatore Ferreri,residential,False,True,14.38,"LINESTRING (13.2989628 37.8120041, 13.2988993 37.8121233)",,,
550203387,,Via Francaviglia,residential,True,False,40.193,"LINESTRING (13.2992083 37.8123316, 13.2992025 37.8123616, 13.2992137 37.8123913, 13.2992453 37.8124083, 13.2993654 37.8124256, 13.2995811 37.8124581)",,,
1096818049,,Via Caduti in Guerra,residential,True,False,23.851,"LINESTRING (13.2992083 37.8123316, 13.2991469 37.8123188, 13.2989435 37.8122844)",,,
489149123,,Discesa Campo,residential,False,True,19.177,"LINESTRING (13.2998301 37.8128319, 13.2996334 37.8127571)",,,
489149123,,Discesa Campo,residential,False,False,55.051,"LINESTRING (13.2998301 37.8128319, 13.3002157 37.8129918, 13.3003906 37.8130528)",,,
489149142,,Discesa Capomaestro,residential,False,False,79.18299999999999,"LINESTRING (13.2998301 37.8128319, 13.2998643 37.812695, 13.300315 37.8126822, 13.3005883 37.8126947)",,,
489149142,,Discesa Capomaestro,residential,False,True,79.183,"LINESTRING (13.3005883 37.8126947, 13.300315 37.8126822, 13.2998643 37.812695, 13.2998301 37.8128319)",,,
489149152,,Via San Leoluca,residential,False,True,15.403,"LINESTRING (13.2994878 37.8109526, 13.2996231 37.8110407)",,,
489149143,,Via Porto Salvo,residential,True,False,42.696999999999996,"LINESTRING (13.2994878 37.8109526, 13.299456 37.8109902, 13.2993425 37.8111242, 13.2993232 37.8111494, 13.2992367 37.8112618, 13.2992227 37.8112741)",,,
489149152,,Via San Leoluca,residential,False,False,41.655,"LINESTRING (13.2994878 37.8109526, 13.2993756 37.8107415, 13.2993285 37.8106487, 13.299342 37.8106043)",,,
489149143,,Via Porto Salvo,residential,True,False,44.887,"LINESTRING (13.2990187 37.8114343, 13.2989394 37.8114737, 13.2988376 37.8115632, 13.2987922 37.8116325, 13.2987586 37.8117611)",,,
1097279987,,Vicolo Porto Salvo,residential,False,True,57.619,"LINESTRING (13.2990187 37.8114343, 13.2989119 37.8113256, 13.2989375 37.8112668, 13.2988254 37.8112318, 13.2986097 37.8110877)",,,
489149146,,Vicolo Quaglino,residential,False,True,3.992,"LINESTRING (13.300088 37.8115999, 13.3000928 37.8116356)",,,
489149144,,Discesa Porto Salvo,residential,True,False,101.65700000000001,"LINESTRING (13.300088 37.8115999, 13.2999853 37.811595, 13.2998487 37.8116272, 13.2997719 37.8116368, 13.2996758 37.8116402, 13.2995072 37.8116336, 13.2994205 37.8116239, 13.2991886 37.8115664, 13.2990187 37.8114343)",,,
489149147,,Vicolo de Gannaro,residential,False,False,27.461,"LINESTRING (13.300088 37.8115999, 13.2999833 37.8114926, 13.2998815 37.8114154)",,,
489149145,,Via Guarneri,residential,False,True,46.406,"LINESTRING (13.3006093 37.8115514, 13.3005699 37.8115601, 13.3005033 37.8115751, 13.3001986 37.8116272, 13.3000928 37.8116356)",,,
489149152,,Via San Leoluca,residential,False,False,81.477,"LINESTRING (13.3006093 37.8115514, 13.3005404 37.8114812, 13.3001687 37.8113461, 13.3000075 37.8112814, 13.2998796 37.8112109, 13.2998283 37.8111743)",,,
489149153,,Via Giuseppe Spatafora,residential,False,False,60.95,"LINESTRING (13.3006093 37.8115514, 13.3009593 37.8116305, 13.3012747 37.8117066)",,,
"[489149146, 1096709971, 1096709972]",,Vicolo Quaglino,residential,False,False,38.789,"LINESTRING (13.2999971 37.8119759, 13.300004 37.8119481, 13.300039 37.8118372, 13.300064 37.8117638, 13.3000928 37.8116356)",,,building_passage
1100613112,,Via San Martino,residential,False,False,54.375,"LINESTRING (13.2999971 37.8119759, 13.3005197 37.8121047, 13.300588 37.8121215)",,,
1100613112,,Via San Martino,residential,False,True,72.422,"LINESTRING (13.2999971 37.8119759, 13.2999766 37.8119723, 13.2997324 37.8119112, 13.2994077 37.811864, 13.2991942 37.8118329)",,,
489149152,,Via San Leoluca,residential,False,False,23.359,"LINESTRING (13.2998283 37.8111743, 13.2996231 37.8110407)",,,
489149147,,Vicolo de Gannaro,residential,False,True,31.381999999999998,"LINESTRING (13.2998283 37.8111743, 13.2997768 37.8112859, 13.2997999 37.8113386, 13.2998457 37.8113526, 13.2998815 37.8114154)",,,
489149152,,Via San Leoluca,residential,False,True,81.47699999999999,"LINESTRING (13.2998283 37.8111743, 13.2998796 37.8112109, 13.3000075 37.8112814, 13.3001687 37.8113461, 13.3005404 37.8114812, 13.3006093 37.8115514)",,,
