osmid,lanes,name,highway,oneway,reversed,length,geometry,ref,maxspeed,bridge,access,junction
160980157,,Borgo Guglielmo Marconi,secondary,True,False,6.728000000000001,"LINESTRING (12.6108539 45.7796846, 12.61088 45.7796759, 12.6109086 45.7796731, 12.6109372 45.7796762)",SP51,,,,roundabout
160980159,,Via Cordamola,unclassified,True,False,12.493,"LINESTRING (12.6108539 45.7796846, 12.6108512 45.7796334, 12.6108534 45.7795723)",,,,,
160980157,,Borgo Guglielmo Marconi,secondary,True,False,3.177,"LINESTRING (12.6108257 45.7797051, 12.6108382 45.7796938, 12.6108539 45.7796846)",SP51,,,,roundabout
160980160,,Borgo Guglielmo Marconi,secondary,False,False,15.347999999999999,"LINESTRING (12.6108257 45.7797051, 12.6107126 45.7796563, 12.6106605 45.7796293)",SP51,,,,
160980157,,Borgo Guglielmo Marconi,secondary,True,False,4.356,"LINESTRING (12.6109694 45.7797925, 12.6109454 45.7798027, 12.6109182 45.7798075)",SP51,,,,roundabout
160980157,,Borgo Guglielmo Marconi,secondary,True,False,16.647999999999996,"LINESTRING (12.6109182 45.7798075, 12.6108875 45.7798064, 12.6108589 45.7797986, 12.6108353 45.779785, 12.610819 45.7797669, 12.6108116 45.7797461, 12.6108139 45.7797248, 12.6108257 45.7797051)",SP51,,,,roundabout
177479640,,Via Albano Capoluogo,residential,False,False,83.753,"LINESTRING (12.6134041 45.7723562, 12.6141961 45.7728682)",,,,,
41686920,,Via Albano Capoluogo,tertiary,False,True,13.964,"LINESTRING (12.6141449 45.7729886, 12.6141961 45.7728682)",,,,,
177479645,,Via Podesteria Mottense,residential,False,True,183.903,"LINESTRING (12.6141449 45.7729886, 12.61589 45.7741083)",,,,,
41686920,,Via Albano Capoluogo,tertiary,False,False,42.861000000000004,"LINESTRING (12.6141449 45.7729886, 12.6140588 45.7731914, 12.613964 45.7733523)",,,,,
177479645,,Via Podesteria Mottense,residential,False,False,183.903,"LINESTRING (12.61589 45.7741083, 12.6141449 45.7729886)",,,,,
177479649,,Via Riviera Antonio Scarpa,residential,False,True,127.88,"LINESTRING (12.6141339 45.7765077, 12.6149159 45.7775202)",,,,,
44130544,2,Via Riviera Antonio Scarpa,unclassified,False,True,175.20900000000003,"LINESTRING (12.6141339 45.7765077, 12.6137687 45.7766442, 12.6132463 45.7768779, 12.6130262 45.7769556, 12.612631 45.7770563, 12.6124894 45.7771339, 12.6121982 45.7773006)",,,,,
177479649,,Via Riviera Antonio Scarpa,residential,False,False,127.88,"LINESTRING (12.6149159 45.7775202, 12.6141339 45.7765077)",,,,,
131578372,,Via Enrico Fermi,residential,False,False,388.35399999999987,"LINESTRING (12.6087637 45.7793881, 12.6070763 45.7796264, 12.6070142 45.7796418, 12.6069796 45.7796596, 12.6069637 45.7796853, 12.6069682 45.7797112, 12.6069944 45.7797381, 12.6075577 45.780191, 12.6075956 45.7802192, 12.6076451 45.7802315, 12.6076802 45.7802295, 12.6077249 45.7802149, 12.6078099 45.7801784, 12.6079873 45.7801022, 12.6081542 45.7800441, 12.6084264 45.7799655, 12.6087963 45.7798816, 12.6088718 45.7798593, 12.608921 45.7798321, 12.6089482 45.7797939, 12.60895 45.77975, 12.608864 45.7795709, 12.608766 45.7794166, 12.6087637 45.7793881)",,,,,
131578372,,Via Enrico Fermi,residential,False,True,388.35400000000004,"LINESTRING (12.6087637 45.7793881, 12.608766 45.7794166, 12.608864 45.7795709, 12.60895 45.77975, 12.6089482 45.7797939, 12.608921 45.7798321, 12.6088718 45.7798593, 12.6087963 45.7798816, 12.6084264 45.7799655, 12.6081542 45.7800441, 12.6079873 45.7801022, 12.6078099 45.7801784, 12.6077249 45.7802149, 12.6076802 45.7802295, 12.6076451 45.7802315, 12.6075956 45.7802192, 12.6075577 45.780191, 12.6069944 45.7797381, 12.6069682 45.7797112, 12.6069637 45.7796853, 12.6069796 45.7796596, 12.6070142 45.7796418, 12.6070763 45.7796264, 12.6087637 45.7793881)",,,,,
131578372,,Via Enrico Fermi,residential,False,False,76.62,"LINESTRING (12.6087637 45.7793881, 12.6092253 45.7793355, 12.6094018 45.7793266, 12.6096023 45.7793345, 12.609691 45.779329, 12.6097412 45.7793162)",,,,,
42779734,2,Via Risorgimento,residential,False,False,36.705,"LINESTRING (12.6106416 45.7724171, 12.6103319 45.7721675)",,,,,
42779734,2,Via Risorgimento,residential,False,True,11.969,"LINESTRING (12.6106416 45.7724171, 12.6107481 45.772495)",,,,,
193100283,,,residential,False,True,37.845,"LINESTRING (12.6106416 45.7724171, 12.6102907 45.7726536)",,,,,
193100283,,,residential,False,False,37.845,"LINESTRING (12.6102907 45.7726536, 12.6106416 45.7724171)",,,,,
193100283,,,residential,False,True,36.343,"LINESTRING (12.6102907 45.7726536, 12.6099496 45.7728777)",,,,,
193100287,,,residential,False,True,62.246,"LINESTRING (12.6102907 45.7726536, 12.6108282 45.7730693)",,,,,
193100283,,,residential,False,False,36.343,"LINESTRING (12.6099496 45.7728777, 12.6102907 45.7726536)",,,,,
193100287,,,residential,False,False,62.246,"LINESTRING (12.6108282 45.7730693, 12.6102907 45.7726536)",,,,,
261268132,,Via Quattro Novembre,tertiary,False,False,4.72,"LINESTRING (12.6114979 45.7769379, 12.611528 45.776953, 12.6115473 45.7769627)",,,,,
42771133,,Piazza San Rocco,residential,False,True,65.245,"LINESTRING (12.6092169 45.7787228, 12.6091958 45.7786433, 12.6090816 45.7781437)",,,,,
253847017,,Via Giovanni Amendola,residential,True,False,41.437,"LINESTRING (12.6095826 45.7725114, 12.6095923 45.7725674, 12.6094958 45.7726397, 12.6094154 45.7726783, 12.6093101 45.7727024, 12.6092121 45.7727253)",,,,,
801409730,,Via Giovanni Amendola,residential,False,False,48.855000000000004,"LINESTRING (12.6095826 45.7725114, 12.6095318 45.7724254, 12.6092126 45.7721601)",,,,,
257005555,1,Via Stazione,unclassified,True,False,26.308999999999997,"LINESTRING (12.6081241 45.778117, 12.6081553 45.7780382, 12.6081435 45.7779491, 12.6081218 45.7778855)",,,,,
257005557,2,Via Stazione,unclassified,False,False,66.771,"LINESTRING (12.6081241 45.778117, 12.6079545 45.7783618, 12.6077496 45.7786577)",,,,,
160980156,2,Via Piave,residential,False,False,20.601,"LINESTRING (12.6045691 45.7790572, 12.6043451 45.7791568)",,,,,
160980156,2,Via Piave,residential,False,True,36.696,"LINESTRING (12.6045691 45.7790572, 12.6049682 45.7788799)",,,,,
253852384,,,unclassified,False,True,21.789,"LINESTRING (12.6045691 45.7790572, 12.6048466 45.7790879)",,,,,
253852384,,,unclassified,False,False,21.789,"LINESTRING (12.6048466 45.7790879, 12.6045691 45.7790572)",,,,,
722925019,2,Viale Venezia,unclassified,False,False,63.002,"LINESTRING (12.6081218 45.7778855, 12.6080386 45.7778565, 12.6078508 45.7777777, 12.6074252 45.7775944)",,,,,
722925019,2,Viale Venezia,unclassified,False,True,46.298,"LINESTRING (12.6081218 45.7778855, 12.608165 45.7779006, 12.6082721 45.7779256, 12.6083338 45.7779348, 12.6084056 45.7779413, 12.6085256 45.7779497, 12.608705 45.7779433)",,,,,
261268151,2,Borgo Gerolamo Aleandro,residential,True,False,14.517,"LINESTRING (12.6083486 45.7753521, 12.6084963 45.7754323)",,50,,,
"[40929930, 699970039]",2,"['Borgo Gerolamo Aleandro', 'Viale Madonna']",tertiary,False,True,268.49699999999996,"LINESTRING (12.6083486 45.7753521, 12.6080981 45.7752318, 12.6073153 45.7748659, 12.6070376 45.7747773, 12.6067556 45.7747748, 12.6057362 45.7748493, 12.6051366 45.7748946)",,,,,
"[261268150, 261268151]","['1', '2']",Borgo Gerolamo Aleandro,residential,True,False,123.59599999999999,"LINESTRING (12.6084963 45.7754323, 12.6088366 45.775617, 12.6094249 45.775895, 12.6094567 45.77591, 12.6097373 45.7760496, 12.6097921 45.7760786)",,50,,,
"[41687018, 131578391]",1,"['Via Sante Nardini', 'Via del Girone']",residential,True,False,123.03299999999999,"LINESTRING (12.6105251 45.775515, 12.6106345 45.7754101, 12.6106718 45.7753707, 12.6107155 45.7753275, 12.6108217 45.7752209, 12.6113441 45.7747044, 12.6113973 45.7746365, 12.6114211 45.774603)",,50,,,
261268138,1,Via del Girone,residential,True,False,76.27799999999999,"LINESTRING (12.6105251 45.775515, 12.6106772 45.7755169, 12.6108216 45.7755501, 12.6108675 45.7755673, 12.6110373 45.7756303, 12.6110815 45.775649, 12.6112079 45.7757027, 12.6114114 45.775785)",,,,,
131578370,,Via Contarina,residential,True,False,89.305,"LINESTRING (12.6116158 45.7756368, 12.6116445 45.7756148, 12.6119515 45.7753639, 12.6121331 45.7751995, 12.6122964 45.77505, 12.6123363 45.7750108)",,,,,
131961899,,Via Cordamola,unclassified,False,True,158.776,"LINESTRING (12.6098873 45.7783443, 12.6099197 45.7784409, 12.6099481 45.7785227, 12.6099812 45.7786188, 12.61001 45.7787014, 12.6100444 45.778801, 12.6100891 45.7788766, 12.6101854 45.7789641, 12.6105294 45.7792808, 12.6107986 45.7795261, 12.6108534 45.7795723)",,,,,
722925023,1,Via Cordamola,unclassified,True,False,19.255,"LINESTRING (12.6098873 45.7783443, 12.6098555 45.7783138, 12.609849 45.778292, 12.6098417 45.7782676, 12.6098444 45.7782312, 12.6098458 45.7781794)",,,,,
160980158,1,Borgo Guglielmo Marconi,secondary,True,False,0.799,"LINESTRING (12.6097412 45.7793162, 12.6097396 45.7793091)",SP51,,,,roundabout
131578372,,Via Enrico Fermi,residential,False,True,76.62,"LINESTRING (12.6097412 45.7793162, 12.609691 45.779329, 12.6096023 45.7793345, 12.6094018 45.7793266, 12.6092253 45.7793355, 12.6087637 45.7793881)",,,,,
"[684189954, 257005557]",2,Via Stazione,"['residential', 'unclassified']",False,True,94.67299999999999,"LINESTRING (12.6066343 45.7788987, 12.607587 45.7787786, 12.6076532 45.7787637, 12.6076937 45.778739, 12.6077496 45.7786577)",,,,,
684189958,,,residential,True,False,17.215,"LINESTRING (12.6066343 45.7788987, 12.6065643 45.7789394, 12.6064785 45.7790083)",,,,,
684189955,,,residential,True,False,8.614,"LINESTRING (12.606295 45.7790301, 12.6062744 45.7790086, 12.6062651 45.7789836, 12.606268 45.7789579)",,,,,roundabout
684189961,,,residential,True,False,78.95100000000001,"LINESTRING (12.606295 45.7790301, 12.606158 45.7790469, 12.6054341 45.7791495, 12.605294 45.7791544)",,,,,
684189955,,,residential,True,False,14.360000000000003,"LINESTRING (12.606268 45.7789579, 12.6062829 45.7789342, 12.606308 45.7789152, 12.6063406 45.778903, 12.6063771 45.7788989, 12.6064136 45.7789033)",,,,,roundabout
684189955,,,residential,True,False,16.991,"LINESTRING (12.6064785 45.7790083, 12.6064585 45.7790296, 12.6064298 45.7790452, 12.6063954 45.7790535, 12.606359 45.7790537, 12.6063244 45.7790457, 12.606295 45.7790301)",,,,,roundabout
684189955,,,residential,True,False,14.206,"LINESTRING (12.6064136 45.7789033, 12.606446 45.7789159, 12.6064707 45.7789351, 12.6064849 45.7789584, 12.6064876 45.7789838, 12.6064785 45.7790083)",,,,,roundabout
684189958,,,residential,True,False,17.143,"LINESTRING (12.6064136 45.7789033, 12.6064942 45.7789052, 12.6066343 45.7788987)",,,,,
684189961,,,residential,True,False,79.375,"LINESTRING (12.605294 45.7791544, 12.6053968 45.7791072, 12.605698 45.779029, 12.6058965 45.779003, 12.6061533 45.778972, 12.606268 45.7789579)",,,,,
728748948,,Via Cordamola,unclassified,True,False,5.929,"LINESTRING (12.6098458 45.7781794, 12.6098334 45.7781639, 12.6098285 45.7781464, 12.6098316 45.7781288)",,,,,roundabout
728748948,,Via Cordamola,unclassified,True,False,3.95,"LINESTRING (12.6098822 45.7780912, 12.6099072 45.7780879, 12.6099325 45.7780901)",,,,,roundabout
722925026,1,Via Cordamola,unclassified,True,False,14.255,"LINESTRING (12.6099325 45.7780901, 12.6100527 45.7780302, 12.6100866 45.7780216)",,,,bus,
728748948,,Via Cordamola,unclassified,True,False,6.291,"LINESTRING (12.6099325 45.7780901, 12.6099568 45.7780984, 12.6099758 45.7781118, 12.6099875 45.7781288)",,,,,roundabout
722925024,1,Viale Venezia,unclassified,True,False,9.571000000000002,"LINESTRING (12.6098316 45.7781288, 12.6097939 45.7780947, 12.609753 45.7780625)",,,,,
728748948,,Via Cordamola,unclassified,True,False,5.931,"LINESTRING (12.6098316 45.7781288, 12.6098424 45.7781127, 12.6098598 45.7780997, 12.6098822 45.7780912)",,,,,roundabout
728748948,,Via Cordamola,unclassified,True,False,6.465999999999999,"LINESTRING (12.6099875 45.7781288, 12.6099905 45.7781481, 12.609984 45.7781669, 12.6099687 45.7781831)",,,,,roundabout
722925022,1,Via Cordamola,unclassified,True,False,19.019000000000002,"LINESTRING (12.6099687 45.7781831, 12.6099403 45.7782301, 12.6099187 45.7782741, 12.6099066 45.7783012, 12.6098873 45.7783443)",,,,,
728748948,,Via Cordamola,unclassified,True,False,10.776,"LINESTRING (12.6099687 45.7781831, 12.6099465 45.7781948, 12.60992 45.7782005, 12.6098922 45.7781997, 12.6098665 45.7781923, 12.6098458 45.7781794)",,,,,roundabout
722925030,1,Via Cordamola,unclassified,True,False,14.525,"LINESTRING (12.6100866 45.7780216, 12.6100635 45.7780721, 12.6099875 45.7781288)",,,,,
40929928,2,Viale Venezia,unclassified,False,True,9.208,"LINESTRING (12.6096375 45.7780433, 12.609753 45.7780625)",,,,,
40929928,2,Viale Venezia,unclassified,False,False,25.218000000000004,"LINESTRING (12.6096375 45.7780433, 12.609502 45.7780184, 12.6093231 45.7779854)",,,,,
722925035,,,unclassified,True,False,44.746,"LINESTRING (12.6096375 45.7780433, 12.6095391 45.7780716, 12.6094784 45.7780883, 12.6094562 45.7780944, 12.6093442 45.7781131, 12.6091223 45.7781376, 12.6090816 45.7781437)",,,,,
42771133,,Piazza San Rocco,residential,False,False,65.245,"LINESTRING (12.6090816 45.7781437, 12.6091958 45.7786433, 12.6092169 45.7787228)",,,,,
42771133,,Piazza San Rocco,residential,False,True,24.456000000000003,"LINESTRING (12.6090816 45.7781437, 12.6090458 45.7779869, 12.609032 45.7779265)",,,,,
46621607,2,Via Unità d'Italia,residential,False,True,170.466,"LINESTRING (12.6123502 45.7723118, 12.6124836 45.7724004, 12.6131147 45.7728198, 12.613964 45.7733523)",,,,,
