osmid,oneway,name,highway,reversed,length,geometry,ref,tunnel,lanes,junction,width
32899810,False,Via Alessandro Volta,unclassified,True,52.289,"LINESTRING (17.4471148 40.3946222, 17.4465076 40.3945369)",,,,,
32899821,False,Via Amendola,unclassified,False,83.604,"LINESTRING (17.4471148 40.3946222, 17.4471649 40.3938713)",,,,,
32899821,False,Via Amendola,unclassified,True,50.331,"LINESTRING (17.4471965 40.3934193, 17.4471649 40.3938713)",,,,,
286377608,True,Via 24 Maggio,residential,False,49.512,"LINESTRING (17.4471965 40.3934193, 17.4466126 40.3933968)",,,,,
286399627,False,Via Boggio,unclassified,True,45.658,"LINESTRING (17.4460224 40.3936941, 17.4454862 40.3936513)",,,,,
32899826,False,,unclassified,True,36.791000000000004,"LINESTRING (17.4460224 40.3936941, 17.4461066 40.3936077, 17.4461236 40.3933848)",,,,,
286377597,False,,unclassified,True,85.64699999999999,"LINESTRING (17.4460224 40.3936941, 17.4459905 40.3937893, 17.4456958 40.3944227)",,,,,
286399627,False,Via Boggio,unclassified,False,47.304,"LINESTRING (17.4460224 40.3936941, 17.446098 40.3937026, 17.4465696 40.393779)",,,,,
32899821,False,Via Amendola,unclassified,False,50.331,"LINESTRING (17.4471649 40.3938713, 17.4471965 40.3934193)",,,,,
32899821,False,Via Amendola,unclassified,True,83.604,"LINESTRING (17.4471649 40.3938713, 17.4471148 40.3946222)",,,,,
286399627,False,Via Boggio,unclassified,False,66.083,"LINESTRING (17.4471649 40.3938713, 17.4479387 40.393948)",,,,,
286399627,False,Via Boggio,unclassified,True,51.448,"LINESTRING (17.4471649 40.3938713, 17.4465696 40.393779)",,,,,
286399627,False,Via Boggio,unclassified,False,72.876,"LINESTRING (17.4479387 40.393948, 17.4487991 40.3939365)",,,,,
286399627,False,Via Boggio,unclassified,True,66.083,"LINESTRING (17.4479387 40.393948, 17.4471649 40.3938713)",,,,,
1073316267,True,Via Antonio Gramsci,tertiary,False,88.905,"LINESTRING (17.4479387 40.393948, 17.4479971 40.3947463)",,,,,
286377608,True,Via 24 Maggio,residential,False,52.925,"LINESTRING (17.4461236 40.3933848, 17.4454994 40.3933615)",,,,,
32899826,False,,unclassified,False,36.791000000000004,"LINESTRING (17.4461236 40.3933848, 17.4461066 40.3936077, 17.4460224 40.3936941)",,,,,
32899828,True,Via Dante,unclassified,False,109.301,"LINESTRING (17.4461891 40.3924031, 17.4461236 40.3933848)",,,,,
286384177,True,Via Don Bosco,unclassified,False,41.421,"LINESTRING (17.4461891 40.3924031, 17.4466774 40.3924244)",,,,,
27340727,False,Via Silvio Pellico,residential,False,41.457,"LINESTRING (17.4462181 40.3919747, 17.4467074 40.3919859)",,,,,
27340727,False,Via Silvio Pellico,residential,True,46.484,"LINESTRING (17.4462181 40.3919747, 17.4456694 40.3919641)",,,,,
32899828,True,Via Dante,unclassified,False,47.699,"LINESTRING (17.4462181 40.3919747, 17.4461891 40.3924031)",,,,,
32899831,False,Via Dante,unclassified,True,30.22,"LINESTRING (17.4462181 40.3919747, 17.4462341 40.3917032)",,,,,
27340686,False,,unclassified,False,47.107,"LINESTRING (17.4462341 40.3917032, 17.4456785 40.3917234)",,,,,
27340686,False,,unclassified,True,42.046,"LINESTRING (17.4462341 40.3917032, 17.4467305 40.3916969)",,,,,
32899831,False,Via Dante,unclassified,False,30.22,"LINESTRING (17.4462341 40.3917032, 17.4462181 40.3919747)",,,,,
32899831,False,Via Dante,unclassified,True,41.645,"LINESTRING (17.4462341 40.3917032, 17.4462546 40.391329)",,,,,
32899831,False,Via Dante,unclassified,False,41.645,"LINESTRING (17.4462546 40.391329, 17.4462341 40.3917032)",,,,,
32899831,False,Via Dante,unclassified,True,146.171,"LINESTRING (17.4462546 40.391329, 17.4463485 40.3900164)",,,,,
286399622,True,Via Poerio,unclassified,False,46.064,"LINESTRING (17.4462546 40.391329, 17.4457109 40.3913407)",,,,,
32899831,False,Via Dante,unclassified,False,146.171,"LINESTRING (17.4463485 40.3900164, 17.4462546 40.391329)",,,,,
32899831,False,Via Dante,unclassified,True,56.959,"LINESTRING (17.4463485 40.3900164, 17.4464023 40.3895058)",,,,,
166122307,True,Via Roma,secondary,False,43.302,"LINESTRING (17.4463485 40.3900164, 17.4458383 40.389991)",SP118,,,,
27340662,False,Via Giovanni Pascoli,unclassified,False,79.836,"LINESTRING (17.4432248 40.390951, 17.4441671 40.3909307)",,,,,
27340662,False,Via Giovanni Pascoli,unclassified,True,109.105,"LINESTRING (17.4432248 40.390951, 17.4419371 40.3909803)",,,,,
286384183,False,Via Mascagni,unclassified,False,47.896,"LINESTRING (17.4432248 40.390951, 17.4432437 40.3913815)",,,,,
286384183,False,Via Mascagni,unclassified,True,78.646,"LINESTRING (17.4432248 40.390951, 17.4431736 40.3902448)",,,,,
286384183,False,Via Mascagni,unclassified,True,47.896,"LINESTRING (17.4432437 40.3913815, 17.4432248 40.390951)",,,,,
286399625,False,Via Poerio,unclassified,False,109.595,"LINESTRING (17.4432437 40.3913815, 17.4419502 40.3914108)",,,,,
286399625,False,Via Poerio,unclassified,True,79.557,"LINESTRING (17.4432437 40.3913815, 17.4441828 40.3913636)",,,,,
286384183,False,Via Mascagni,unclassified,False,44.504000000000005,"LINESTRING (17.4432437 40.3913815, 17.4432515 40.3915675, 17.4432617 40.3917815)",,,,,
39549887,False,Via Mascagni,unclassified,True,67.544,"LINESTRING (17.4435207 40.3892998, 17.4439796 40.388803)",,,,,
236801002,False,Corso Europa,secondary,True,88.717,"LINESTRING (17.4435207 40.3892998, 17.4426692 40.3888351)",,,,,
286384182,True,Via Mascagni,unclassified,False,59.385,"LINESTRING (17.4435207 40.3892998, 17.4431338 40.3897452)",,,,,
131085401,False,Via Arturo Toscanini,residential,False,89.078,"LINESTRING (17.4431338 40.3897452, 17.4422884 40.3892686)",,,,,
286384183,False,Via Mascagni,unclassified,False,12.479,"LINESTRING (17.4431338 40.3897452, 17.4431432 40.3898572)",,,,,
286377608,True,Via 24 Maggio,residential,False,42.339,"LINESTRING (17.4521479 40.3935679, 17.4516481 40.3935587)",,,,,
286399611,False,Via Giovanni 23°,unclassified,True,55.878,"LINESTRING (17.4521479 40.3935679, 17.4526986 40.3932911)",,,,,
286555935,False,,residential,True,51.989,"LINESTRING (17.4521479 40.3935679, 17.4524918 40.3939552)",,,,,
39582254,False,Via Fontanelle,unclassified,False,49.465,"LINESTRING (17.4427242 40.3868747, 17.4421474 40.3868049)",,,,,
39582254,False,Via Fontanelle,unclassified,True,2.438,"LINESTRING (17.4427242 40.3868747, 17.4427526 40.3868783)",,,,,
131085243,False,Via Umbria,unclassified,True,53.402,"LINESTRING (17.4427242 40.3868747, 17.4423692 40.3872716)",,,,,
219793832,True,Via Regina Margherita,residential,False,44.233,"LINESTRING (17.4511014 40.3898477, 17.4510627 40.3902444)",,,,,
286399584,False,Via Cupelle,unclassified,False,75.115,"LINESTRING (17.4511014 40.3898477, 17.4519519 40.3900393)",,,,,
131085437,False,Via Mulini Vecchi,unclassified,True,66.711,"LINESTRING (17.4511014 40.3898477, 17.4506922 40.3897161, 17.4506479 40.3896969, 17.4506235 40.3896491, 17.4506271 40.3894776)",,,,,
131085260,False,Via Giuseppe Di Vittorio,unclassified,False,72.722,"LINESTRING (17.4511413 40.3893071, 17.4519998 40.3893198)",,,,,
219793832,True,Via Regina Margherita,residential,False,60.207,"LINESTRING (17.4511413 40.3893071, 17.4511014 40.3898477)",,,,,
27340635,False,Via Nazario Sauro,unclassified,False,36.537,"LINESTRING (17.4529697 40.390005, 17.4529488 40.3903332)",,,,,
286399584,False,Via Cupelle,unclassified,True,86.284,"LINESTRING (17.4529697 40.390005, 17.4519519 40.3900393)",,,,,
27340635,False,Via Nazario Sauro,unclassified,True,74.479,"LINESTRING (17.4529697 40.390005, 17.4530076 40.389408, 17.4530127 40.389336)",,,,,
131085147,False,,unclassified,False,69.854,"LINESTRING (17.4508804 40.392873, 17.4517052 40.3928673)",,,,,
219649976,False,Via Cesare Battisti,residential,False,48.102,"LINESTRING (17.4508804 40.392873, 17.4503126 40.3928841)",SP115,,1,,
219793832,True,Via Regina Margherita,residential,False,52.321,"LINESTRING (17.4508804 40.392873, 17.450854 40.3933431)",,,,,
286399599,False,Via Colonna,unclassified,False,30.508,"LINESTRING (17.4495739 40.3909868, 17.449597 40.3912606)",,,,,
286399599,False,Via Colonna,unclassified,True,37.032,"LINESTRING (17.4495739 40.3909868, 17.4496383 40.3906574)",,,,,
39549887,False,Via Mascagni,unclassified,False,63.21,"LINESTRING (17.4452142 40.38749, 17.4447919 40.3879587)",,,,,
39582254,False,Via Fontanelle,unclassified,False,88.305,"LINESTRING (17.4452142 40.38749, 17.4450979 40.3874738, 17.4449823 40.3874458, 17.4448812 40.3874147, 17.4442677 40.3871675)",,,,,
39582254,False,Via Fontanelle,unclassified,True,32.123999999999995,"LINESTRING (17.4452142 40.38749, 17.4453979 40.387502, 17.4455928 40.3875036)",,,,,
27340686,False,,unclassified,False,42.046,"LINESTRING (17.4467305 40.3916969, 17.4462341 40.3917032)",,,,,
27340686,False,,unclassified,True,86.957,"LINESTRING (17.4467305 40.3916969, 17.4477553 40.3916484)",,,,,
286377583,False,Via Principe Umberto,unclassified,False,41.914,"LINESTRING (17.4467305 40.3916969, 17.4467569 40.3913205)",,,,,
286377583,False,Via Principe Umberto,unclassified,True,32.195,"LINESTRING (17.4467305 40.3916969, 17.4467074 40.3919859)",,,,,
131085196,True,Via Guerrazzi,residential,False,72.129,"LINESTRING (17.4510277 40.3907142, 17.4518775 40.3907572)",,,,,
219793832,True,Via Regina Margherita,residential,False,33.418,"LINESTRING (17.4510277 40.3907142, 17.4510041 40.3910142)",,,,,
286399642,False,Via Alabrano,living_street,True,62.933,"LINESTRING (17.4476089 40.3886492, 17.4475295 40.3886353, 17.4474421 40.3886664, 17.4472916 40.3890813)",,,,,
286399644,False,Via Puccini,unclassified,False,53.324,"LINESTRING (17.4476089 40.3886492, 17.447447 40.3890539, 17.4474319 40.3891092)",,,,,
"[131085296, 286399645, 286399647]",False,,unclassified,True,32.629999999999995,"LINESTRING (17.4476089 40.3886492, 17.4477074 40.3886674, 17.4477506 40.3886799, 17.4479424 40.3887228, 17.4479777 40.3887331)",,building_passage,,,
131085437,False,Via Mulini Vecchi,unclassified,False,33.998,"LINESTRING (17.450624 40.3886503, 17.450617 40.388956)",,,,,
286399581,False,Via Galileo Galilei,unclassified,False,48.338,"LINESTRING (17.450624 40.3886503, 17.4511882 40.3885847)",,,,,
131085471,False,Via Mentana,unclassified,False,47.542,"LINESTRING (17.447927 40.3892183, 17.4483668 40.3893123, 17.4484553 40.3893547)",,,,,
286399595,False,Largo Bino,unclassified,False,55.408,"LINESTRING (17.447927 40.3892183, 17.4478785 40.3892008, 17.4476658 40.389191, 17.4476473 40.3892097, 17.4476344 40.3893026, 17.4474036 40.3892729)",,,,,
286399597,False,,tertiary,False,54.122,"LINESTRING (17.447927 40.3892183, 17.4479377 40.389116, 17.4479777 40.3887331)",,,,,
131085448,False,Via Sicilia,unclassified,False,76.17,"LINESTRING (17.4459001 40.3892359, 17.4451717 40.3888341)",,,,,
131085448,False,Via Sicilia,unclassified,True,52.055,"LINESTRING (17.4459001 40.3892359, 17.4464023 40.3895058)",,,,,
286384186,False,Via Luigi di Savoia,unclassified,False,84.126,"LINESTRING (17.4459001 40.3892359, 17.4458383 40.389991)",,,,,
286384186,False,Via Luigi di Savoia,unclassified,True,36.422,"LINESTRING (17.4459001 40.3892359, 17.4459292 40.3889091)",,,,,
286555930,False,Via Piave,unclassified,True,116.976,"LINESTRING (17.4504843 40.3955063, 17.451624 40.3954442, 17.4518626 40.395439)",,,,,
131085411,False,,unclassified,False,48.607,"LINESTRING (17.4496151 40.3934914, 17.4496919 40.3939246)",,,,,
131085411,False,,unclassified,True,66.53,"LINESTRING (17.4496151 40.3934914, 17.4495337 40.3928963)",,,,,
286377608,True,Via 24 Maggio,residential,False,145.358,"LINESTRING (17.4496151 40.3934914, 17.4479007 40.3934283)",,,,,
27340635,False,Via Nazario Sauro,unclassified,True,54.164,"LINESTRING (17.4530127 40.389336, 17.4530472 40.3888496)",,,,,
131085260,False,Via Giuseppe Di Vittorio,unclassified,True,85.804,"LINESTRING (17.4530127 40.389336, 17.4519998 40.3893198)",,,,,
27340635,False,Via Nazario Sauro,unclassified,False,74.479,"LINESTRING (17.4530127 40.389336, 17.4530076 40.389408, 17.4529697 40.390005)",,,,,
286555932,False,Via Piave,unclassified,False,16.131,"LINESTRING (17.4525528 40.3946749, 17.4526759 40.3947856)",,,,,
286555932,False,Via Piave,unclassified,True,70.042,"LINESTRING (17.4525528 40.3946749, 17.4519742 40.3942248)",,,,,
131085290,False,Via 20 Settembre,residential,False,86.041,"LINESTRING (17.4520313 40.388846, 17.4530472 40.3888496)",,,,,
286399577,False,Via Bucci,unclassified,False,37.046,"LINESTRING (17.4520313 40.388846, 17.4520627 40.3885137)",,,,,
286399577,False,Via Bucci,unclassified,True,52.752,"LINESTRING (17.4520313 40.388846, 17.4519998 40.3893198)",,,,,
27340686,False,,unclassified,False,100.691,"LINESTRING (17.4489433 40.3916124, 17.4477553 40.3916484)",,,,,
27340686,False,,unclassified,True,172.764,"LINESTRING (17.4489433 40.3916124, 17.4509819 40.3915556)",,,,,
131085134,False,Via Taranto,unclassified,False,36.626,"LINESTRING (17.4489433 40.3916124, 17.4489199 40.3912835)",,,,,
131085134,False,Via Taranto,unclassified,True,49.659,"LINESTRING (17.4489433 40.3916124, 17.4489679 40.3920586)",,,,,
131085201,False,Via Morandi,unclassified,False,53.105,"LINESTRING (17.4519742 40.3942248, 17.4524918 40.3939552)",,,,,
286555932,False,Via Piave,unclassified,False,70.042,"LINESTRING (17.4519742 40.3942248, 17.4525528 40.3946749)",,,,,
286555932,False,Via Piave,unclassified,True,56.288,"LINESTRING (17.4519742 40.3942248, 17.4515072 40.3938646)",,,,,
286377582,False,Via Trento e Trieste,residential,False,88.662,"LINESTRING (17.4454144 40.3950318, 17.4464582 40.3950937)",,,,,
286377597,False,,unclassified,False,71.799,"LINESTRING (17.4454144 40.3950318, 17.4456958 40.3944227)",,,,,
286399631,False,Viale Convento,unclassified,True,56.04200000000001,"LINESTRING (17.4454144 40.3950318, 17.444949 40.3949885, 17.4448323 40.394948, 17.4447963 40.3949071)",,,,,
131085139,False,Via Pasubio,unclassified,True,132.123,"LINESTRING (17.4487991 40.3939365, 17.4489571 40.3951186)",,,,,
286399627,False,Via Boggio,unclassified,False,75.62,"LINESTRING (17.4487991 40.3939365, 17.4496919 40.3939246)",,,,,
286399627,False,Via Boggio,unclassified,True,72.876,"LINESTRING (17.4487991 40.3939365, 17.4479387 40.393948)",,,,,
131085243,False,Via Umbria,unclassified,False,53.402,"LINESTRING (17.4423692 40.3872716, 17.4427242 40.3868747)",,,,,
131085448,False,Via Sicilia,unclassified,True,58.541,"LINESTRING (17.4423692 40.3872716, 17.4429243 40.3875853)",,,,,
286399631,False,Viale Convento,unclassified,True,64.983,"LINESTRING (17.4447963 40.3949071, 17.4451104 40.3943739)",,,,,
286399632,False,Via Giuseppe Verdi,unclassified,False,60.168,"LINESTRING (17.4447963 40.3949071, 17.4448103 40.3943661)",,,,,
286399631,False,Viale Convento,unclassified,False,56.042,"LINESTRING (17.4447963 40.3949071, 17.4448323 40.394948, 17.444949 40.3949885, 17.4454144 40.3950318)",,,,,
131085182,False,Via Isonzo,unclassified,True,120.417,"LINESTRING (17.4445843 40.3898203, 17.4451717 40.3888341)",,,,,
166122307,True,Via Roma,secondary,False,107.193,"LINESTRING (17.4445843 40.3898203, 17.4439362 40.3895301, 17.4435207 40.3892998)",SP118,,,,
131085145,False,Via Canova,unclassified,False,44.675,"LINESTRING (17.4459292 40.3889091, 17.4464505 40.3889705)",,,,,
286384186,False,Via Luigi di Savoia,unclassified,False,36.422,"LINESTRING (17.4459292 40.3889091, 17.4459001 40.3892359)",,,,,
286384186,False,Via Luigi di Savoia,unclassified,True,133.407,"LINESTRING (17.4459292 40.3889091, 17.4460434 40.3877125)",,,,,
131085161,False,Via Costa,unclassified,False,159.454,"LINESTRING (17.4498743 40.3950768, 17.4516949 40.394711)",,,,,
131085161,False,Via Costa,unclassified,True,77.812,"LINESTRING (17.4498743 40.3950768, 17.4489571 40.3951186)",,,,,
131085411,False,,unclassified,True,129.047,"LINESTRING (17.4498743 40.3950768, 17.4496919 40.3939246)",,,,,
131085448,False,Via Sicilia,unclassified,False,58.541,"LINESTRING (17.4429243 40.3875853, 17.4423692 40.3872716)",,,,,
131085448,False,Via Sicilia,unclassified,True,60.96,"LINESTRING (17.4429243 40.3875853, 17.4435021 40.3879122)",,,,,
286399657,False,Via Arno,unclassified,False,56.405,"LINESTRING (17.4429243 40.3875853, 17.4432958 40.3871643)",,,,,
286399657,False,Via Arno,unclassified,True,124.284,"LINESTRING (17.4429243 40.3875853, 17.4421062 40.3885132)",,,,,
286377583,False,Via Principe Umberto,unclassified,False,51.744,"LINESTRING (17.4467569 40.3913205, 17.4467914 40.3908559)",,,,,
286377583,False,Via Principe Umberto,unclassified,True,41.914,"LINESTRING (17.4467569 40.3913205, 17.4467305 40.3916969)",,,,,
286399622,True,Via Poerio,unclassified,False,42.55,"LINESTRING (17.4467569 40.3913205, 17.4462546 40.391329)",,,,,
286399640,True,Via Canova,unclassified,False,12.281,"LINESTRING (17.4474319 40.3891092, 17.4472916 40.3890813)",,,,,
286399595,False,Largo Bino,unclassified,True,18.603,"LINESTRING (17.4474319 40.3891092, 17.4474393 40.3891628, 17.4474036 40.3892729)",,,,,
286399644,False,Via Puccini,unclassified,True,53.324,"LINESTRING (17.4474319 40.3891092, 17.447447 40.3890539, 17.4476089 40.3886492)",,,,,
27340661,False,Via Poerio,unclassified,True,85.274,"LINESTRING (17.449597 40.3912606, 17.4506034 40.3912366)",,,,,
286399599,False,Via Colonna,unclassified,True,30.508,"LINESTRING (17.449597 40.3912606, 17.4495739 40.3909868)",,,,,
27340661,False,Via Poerio,unclassified,False,57.421,"LINESTRING (17.449597 40.3912606, 17.449068 40.3912842, 17.4489199 40.3912835)",,,,,
286399627,False,Via Boggio,unclassified,False,45.658,"LINESTRING (17.4454862 40.3936513, 17.4460224 40.3936941)",,,,,
286399631,False,Viale Convento,unclassified,False,34.019000000000005,"LINESTRING (17.4454862 40.3936513, 17.445477 40.3938777, 17.445456 40.3939555)",,,,,
131085196,True,Via Guerrazzi,residential,False,86.17,"LINESTRING (17.4518775 40.3907572, 17.4528936 40.3907974)",,,,,
131085280,True,Via Bucci,unclassified,False,52.55,"LINESTRING (17.4518775 40.3907572, 17.4519234 40.3902859)",,,,,
286399577,False,Via Bucci,unclassified,True,37.046,"LINESTRING (17.4520627 40.3885137, 17.4520313 40.388846)",,,,,
286399581,False,Via Galileo Galilei,unclassified,True,74.484,"LINESTRING (17.4520627 40.3885137, 17.4511882 40.3885847)",,,,,
286399581,False,Via Galileo Galilei,unclassified,False,79.481,"LINESTRING (17.4520627 40.3885137, 17.4527109 40.3884302, 17.4529617 40.3883336)",,,,,
131085360,False,,unclassified,False,44.222,"LINESTRING (17.4488493 40.3928988, 17.4488506 40.3925011)",,,,,
219649976,False,Via Cesare Battisti,residential,False,60.686,"LINESTRING (17.4488493 40.3928988, 17.4481328 40.3929073)",SP115,,1,,
219649976,False,Via Cesare Battisti,residential,True,57.961,"LINESTRING (17.4488493 40.3928988, 17.4495337 40.3928963)",SP115,,1,,
131085161,False,Via Costa,unclassified,True,159.454,"LINESTRING (17.4516949 40.394711, 17.4498743 40.3950768)",,,,,
286555931,False,Via Perlasca,unclassified,False,82.186,"LINESTRING (17.4516949 40.394711, 17.4518626 40.395439)",,,,,
286555931,False,Via Perlasca,unclassified,True,95.448,"LINESTRING (17.4516949 40.394711, 17.4515072 40.3938646)",,,,,
286384180,True,Via Luigi di Savoia,unclassified,False,49.443,"LINESTRING (17.4458383 40.389991, 17.4458002 40.3904347)",,,,,
286384186,False,Via Luigi di Savoia,unclassified,True,84.126,"LINESTRING (17.4458383 40.389991, 17.4459001 40.3892359)",,,,,
166122307,True,Via Roma,secondary,False,108.465,"LINESTRING (17.4458383 40.389991, 17.4454745 40.3899761, 17.445293 40.3899629, 17.444997 40.3899185, 17.4445843 40.3898203)",SP118,,,,
286399650,True,Via Salvator Rosa,unclassified,False,18.291,"LINESTRING (17.4473661 40.3894349, 17.4474036 40.3892729)",,,,,
286377583,False,Via Principe Umberto,unclassified,True,102.239,"LINESTRING (17.4473661 40.3894349, 17.4470155 40.3894447, 17.4469378 40.3894642, 17.4468821 40.3895478, 17.4468566 40.3900436)",,,,,
286399648,True,Via Salvator Rosa,unclassified,False,71.726,"LINESTRING (17.4473661 40.3894349, 17.4474078 40.3898524, 17.447467 40.3900742)",,,,,
131085134,False,Via Taranto,unclassified,True,36.626,"LINESTRING (17.4489199 40.3912835, 17.4489433 40.3916124)",,,,,
286399622,True,Via Poerio,unclassified,False,96.871,"LINESTRING (17.4489199 40.3912835, 17.4477766 40.3913099)",,,,,
27340661,False,Via Poerio,unclassified,True,57.421,"LINESTRING (17.4489199 40.3912835, 17.449068 40.3912842, 17.449597 40.3912606)",,,,,
131085182,False,Via Isonzo,unclassified,False,120.417,"LINESTRING (17.4451717 40.3888341, 17.4445843 40.3898203)",,,,,
131085182,False,Via Isonzo,unclassified,True,61.38,"LINESTRING (17.4451717 40.3888341, 17.4454673 40.3883301)",,,,,
131085448,False,Via Sicilia,unclassified,False,84.567,"LINESTRING (17.4451717 40.3888341, 17.4443633 40.3883877)",,,,,
131085448,False,Via Sicilia,unclassified,True,76.17,"LINESTRING (17.4451717 40.3888341, 17.4459001 40.3892359)",,,,,
32899831,False,Via Dante,unclassified,False,56.959,"LINESTRING (17.4464023 40.3895058, 17.4463485 40.3900164)",,,,,
32899831,False,Via Dante,unclassified,True,59.663,"LINESTRING (17.4464023 40.3895058, 17.4464505 40.3889705)",,,,,
131085448,False,Via Sicilia,unclassified,False,52.055,"LINESTRING (17.4464023 40.3895058, 17.4459001 40.3892359)",,,,,
131085260,False,Via Giuseppe Di Vittorio,unclassified,False,85.804,"LINESTRING (17.4519998 40.3893198, 17.4530127 40.389336)",,,,,
131085260,False,Via Giuseppe Di Vittorio,unclassified,True,72.722,"LINESTRING (17.4519998 40.3893198, 17.4511413 40.3893071)",,,,,
286399577,False,Via Bucci,unclassified,False,52.752,"LINESTRING (17.4519998 40.3893198, 17.4520313 40.388846)",,,,,
286399577,False,Via Bucci,unclassified,True,80.108,"LINESTRING (17.4519998 40.3893198, 17.4519519 40.3900393)",,,,,
131085196,True,Via Guerrazzi,residential,False,117.839,"LINESTRING (17.4496383 40.3906574, 17.4510277 40.3907142)",,,,,
286399599,False,Via Colonna,unclassified,False,37.032,"LINESTRING (17.4496383 40.3906574, 17.4495739 40.3909868)",,,,,
286399599,False,Via Colonna,unclassified,True,54.295,"LINESTRING (17.4496383 40.3906574, 17.4495451 40.3901743)",,,,,
286377583,False,Via Principe Umberto,unclassified,False,90.492,"LINESTRING (17.4467914 40.3908559, 17.4468566 40.3900436)",,,,,
286377583,False,Via Principe Umberto,unclassified,True,51.744,"LINESTRING (17.4467914 40.3908559, 17.4467569 40.3913205)",,,,,
"[286399651, 131085455]",True,Via Giuseppe Mazzini,unclassified,False,86.007,"LINESTRING (17.4467914 40.3908559, 17.4475178 40.3908916, 17.4478053 40.3908982)",,,,,
286555930,False,Via Piave,unclassified,True,27.621,"LINESTRING (17.4518626 40.395439, 17.4521878 40.3954199)",,,,,
286555931,False,Via Perlasca,unclassified,True,82.186,"LINESTRING (17.4518626 40.395439, 17.4516949 40.394711)",,,,,
286555930,False,Via Piave,unclassified,False,116.976,"LINESTRING (17.4518626 40.395439, 17.451624 40.3954442, 17.4504843 40.3955063)",,,,,
27340727,False,Via Silvio Pellico,residential,False,12.834,"LINESTRING (17.4488164 40.3920559, 17.4489679 40.3920586)",,,,,
27340727,False,Via Silvio Pellico,residential,True,93.582,"LINESTRING (17.4488164 40.3920559, 17.4477124 40.39202)",,,,,
131085360,False,,unclassified,True,49.589,"LINESTRING (17.4488164 40.3920559, 17.4488506 40.3925011)",,,,,
131085401,False,Via Arturo Toscanini,residential,True,89.078,"LINESTRING (17.4422884 40.3892686, 17.4431338 40.3897452)",,,,,
286377607,False,Via Sardegna,residential,False,57.997,"LINESTRING (17.4422884 40.3892686, 17.4426692 40.3888351)",,,,,
286377607,False,Via Sardegna,residential,True,66.517,"LINESTRING (17.4422884 40.3892686, 17.4418861 40.3897209, 17.4418546 40.3897669)",,,,,
131085311,True,Via Pier delle Vigne,unclassified,False,35.671,"LINESTRING (17.4480833 40.3909121, 17.4481042 40.3905917)",,,,,
131085455,True,Via Giuseppe Mazzini,unclassified,False,126.513,"LINESTRING (17.4480833 40.3909121, 17.4495739 40.3909868)",,,,,
39549887,False,Via Mascagni,unclassified,False,56.468,"LINESTRING (17.4443633 40.3883877, 17.4439796 40.388803)",,,,,
39549887,False,Via Mascagni,unclassified,True,59.944,"LINESTRING (17.4443633 40.3883877, 17.4447919 40.3879587)",,,,,
131085448,False,Via Sicilia,unclassified,False,90.087,"LINESTRING (17.4443633 40.3883877, 17.4435021 40.3879122)",,,,,
131085448,False,Via Sicilia,unclassified,True,84.567,"LINESTRING (17.4443633 40.3883877, 17.4451717 40.3888341)",,,,,
166122307,True,Via Roma,secondary,False,43.138,"LINESTRING (17.4468566 40.3900436, 17.4463485 40.3900164)",SP118,,,,
286377583,False,Via Principe Umberto,unclassified,True,90.492,"LINESTRING (17.4468566 40.3900436, 17.4467914 40.3908559)",,,,,
286377583,False,Via Principe Umberto,unclassified,False,102.239,"LINESTRING (17.4468566 40.3900436, 17.4468821 40.3895478, 17.4469378 40.3894642, 17.4470155 40.3894447, 17.4473661 40.3894349)",,,,,
27340727,False,Via Silvio Pellico,residential,False,27.596,"LINESTRING (17.4489679 40.3920586, 17.4492936 40.3920661)",,,,,
27340727,False,Via Silvio Pellico,residential,True,12.834,"LINESTRING (17.4489679 40.3920586, 17.4488164 40.3920559)",,,,,
131085134,False,Via Taranto,unclassified,False,49.659,"LINESTRING (17.4489679 40.3920586, 17.4489433 40.3916124)",,,,,
166122307,True,Via Roma,secondary,False,25.27,"LINESTRING (17.4481556 40.3901085, 17.4478578 40.3900944)",SP118,,,,
27340727,False,Via Silvio Pellico,residential,False,85.197,"LINESTRING (17.4467074 40.3919859, 17.4477124 40.39202)",,,,,
27340727,False,Via Silvio Pellico,residential,True,41.457,"LINESTRING (17.4467074 40.3919859, 17.4462181 40.3919747)",,,,,
286377583,False,Via Principe Umberto,unclassified,False,32.195,"LINESTRING (17.4467074 40.3919859, 17.4467305 40.3916969)",,,,,
286377583,False,Via Principe Umberto,unclassified,True,48.825,"LINESTRING (17.4467074 40.3919859, 17.4466774 40.3924244)",,,,,
39582254,False,Via Fontanelle,unclassified,True,14.25,"LINESTRING (17.4455928 40.3875036, 17.445761 40.3875006)",,,,,
39582254,False,Via Fontanelle,unclassified,False,32.123999999999995,"LINESTRING (17.4455928 40.3875036, 17.4453979 40.387502, 17.4452142 40.38749)",,,,,
131085182,False,Via Isonzo,unclassified,False,92.97399999999999,"LINESTRING (17.4455928 40.3875036, 17.4455296 40.388174, 17.4455232 40.388215, 17.4454673 40.3883301)",,,,,
131085471,False,Via Mentana,unclassified,True,47.542,"LINESTRING (17.4484553 40.3893547, 17.4483668 40.3893123, 17.447927 40.3892183)",,,,,
286399603,True,Via Pier delle Vigne,living_street,False,89.129,"LINESTRING (17.4484553 40.3893547, 17.4484671 40.3894656, 17.4484543 40.389564, 17.4482122 40.3899609, 17.4481556 40.3901085)",,,,,
