osmid,oneway,ref,name,highway,reversed,length,geometry,maxspeed,bridge,access,tunnel,junction
188141784,False,,Via Luigi Glionna,residential,True,56.276,"LINESTRING (16.7540316 40.5758062, 16.7540127 40.5753003)",,,,,
280475679,True,,Via Federico di Svevia,residential,False,30.494,"LINESTRING (16.7540316 40.5758062, 16.7543923 40.5757941)",,,,,
422752591,False,SP1,Via Lucania,tertiary,True,29.922,"LINESTRING (16.7523159 40.5807112, 16.7524722 40.5804697)",,,,,
422752591,False,SP1,Via Lucania,tertiary,False,36.897999999999996,"LINESTRING (16.7523159 40.5807112, 16.7521067 40.5808517, 16.7519682 40.5809089)",,,,,
769262342,False,,,residential,False,74.475,"LINESTRING (16.7523159 40.5807112, 16.7527557 40.5808759, 16.7531472 40.5808738)",,,,,
195207320,False,SPex SS580,Via Puglie,tertiary,True,15.043,"LINESTRING (16.7532629 40.5792475, 16.7533431 40.5793683)",,,,,
422752591,False,SP1,Via Lucania,tertiary,False,107.303,"LINESTRING (16.7532629 40.5792475, 16.7527026 40.5801136)",,,,,
1066172777,False,SPex SS580,Via Puglie,tertiary,False,6.263,"LINESTRING (16.7532629 40.5792475, 16.7532357 40.5791951)",,,,,
762839162,False,SP1,Via Montescaglioso,tertiary,True,49.442,"LINESTRING (16.7508362 40.5809146, 16.7509593 40.5809835, 16.7511357 40.5810106, 16.7513879 40.5810208)",,,,,
762839162,False,SP1,Via Montescaglioso,tertiary,False,49.442,"LINESTRING (16.7513879 40.5810208, 16.7511357 40.5810106, 16.7509593 40.5809835, 16.7508362 40.5809146)",,,,,
762839162,False,SP1,Via Montescaglioso,tertiary,True,50.873999999999995,"LINESTRING (16.7513879 40.5810208, 16.7516239 40.5809984, 16.7518063 40.5809597, 16.7519682 40.5809089)",,,,,
769263146,False,,,residential,True,24.441000000000003,"LINESTRING (16.7513879 40.5810208, 16.7513894 40.5811528, 16.7513905 40.5812406)",,,,,
196992000,True,SPEXSS580,Via Quarto,tertiary,False,33.911,"LINESTRING (16.7565832 40.576503, 16.7569012 40.5766892)",,,,,
279808636,True,,Via Pietro Siciliani,residential,False,22.621,"LINESTRING (16.7565832 40.576503, 16.7566803 40.5763134)",,,,,
130763252,False,,Via Foggia,residential,False,16.967,"LINESTRING (16.7510694 40.5813655, 16.7512667 40.5813943)",,,,,
279806521,False,,Piazza Nusco,residential,True,26.029,"LINESTRING (16.7552208 40.5763793, 16.7553094 40.5766035)",,,,,
763746935,False,,Via Poggio,residential,False,4.757,"LINESTRING (16.7552208 40.5763793, 16.7552043 40.5763384)",,,,,
279806518,False,,Via Ventiquattro Maggio,residential,True,14.596,"LINESTRING (16.7547161 40.5754252, 16.7547108 40.575294)",,,,,
279806519,False,,Via Indipendenza,residential,False,25.854,"LINESTRING (16.7550169 40.5752914, 16.7547108 40.575294)",,,,,
763746935,False,,Via Poggio,residential,True,21.139,"LINESTRING (16.7550169 40.5752914, 16.7550187 40.5754815)",,,,,
279806518,False,,Via Ventiquattro Maggio,residential,False,14.596,"LINESTRING (16.7547108 40.575294, 16.7547161 40.5754252)",,,,,
279806519,False,,Via Indipendenza,residential,False,14.714,"LINESTRING (16.7547108 40.575294, 16.7545366 40.5752957)",,,,,
279806519,False,,Via Indipendenza,residential,True,25.854,"LINESTRING (16.7547108 40.575294, 16.7550169 40.5752914)",,,,,
188141784,False,,Via Luigi Glionna,residential,False,56.276,"LINESTRING (16.7540127 40.5753003, 16.7540316 40.5758062)",,,,,
279806519,False,,Via Indipendenza,residential,False,22.037,"LINESTRING (16.7540127 40.5753003, 16.7537518 40.5753027)",,,,,
279806519,False,,Via Indipendenza,residential,True,30.044,"LINESTRING (16.7540127 40.5753003, 16.7543684 40.5752972)",,,,,
763751075,False,,Via Giuseppe Parini,residential,True,23.529,"LINESTRING (16.751246 40.5753594, 16.7515245 40.5753542)",,,,,
279806520,True,SPEXSS580,Via Tagliamento,tertiary,False,109.617,"LINESTRING (16.7557583 40.5772641, 16.7565832 40.576503)",,,,,
279806521,False,,Piazza Nusco,residential,False,12.018,"LINESTRING (16.7557583 40.5772641, 16.7556362 40.5772086)",,,,,
279806522,True,,,residential,False,67.631,"LINESTRING (16.7566567 40.5782042, 16.7563878 40.5776313)",,,,,
279915132,True,,Via Camillo Benso Conte di Cavour,residential,False,34.39,"LINESTRING (16.7566567 40.5782042, 16.7563965 40.5779663)",,,,,
130772953,False,,Via Venti Settembre,residential,False,32.194,"LINESTRING (16.7568218 40.5760575, 16.7571782 40.5761602)",,,,,
279808636,True,,Via Pietro Siciliani,residential,False,62.47,"LINESTRING (16.7568218 40.5760575, 16.7568855 40.5759339, 16.7570865 40.5755329)",,,,,
188141783,False,,Via Montegrappa,residential,False,23.175,"LINESTRING (16.7570865 40.5755329, 16.7573409 40.575611)",,,,,
188141783,False,,Via Montegrappa,residential,True,27.463,"LINESTRING (16.7570865 40.5755329, 16.756784 40.5754423)",,,,,
279808636,True,,Via Pietro Siciliani,residential,False,30.863,"LINESTRING (16.7566803 40.5763134, 16.7568218 40.5760575)",,,,,
279808640,False,,Via Torquato Tasso,residential,False,28.724,"LINESTRING (16.7566803 40.5763134, 16.7564156 40.5761512)",,,,,
279808640,False,,Via Torquato Tasso,residential,True,28.724,"LINESTRING (16.7564156 40.5761512, 16.7566803 40.5763134)",,,,,
279808643,False,,Via Giovanni Pascoli,residential,False,14.336,"LINESTRING (16.7564156 40.5761512, 16.7563542 40.5762714)",,,,,
279808643,False,,Via Giovanni Pascoli,residential,True,13.081,"LINESTRING (16.7564156 40.5761512, 16.7564732 40.576042)",,,,,
279808643,False,,Via Giovanni Pascoli,residential,True,14.336,"LINESTRING (16.7563542 40.5762714, 16.7564156 40.5761512)",,,,,
279915096,False,,Via Giuseppe Chiancone,residential,False,127.253,"LINESTRING (16.7517768 40.5829639, 16.7521737 40.5840679)",,,,,
769260570,False,,Via Orti,residential,True,28.805,"LINESTRING (16.7517768 40.5829639, 16.7520735 40.5828361)",,,,,
769260570,False,,Via Orti,residential,False,34.565,"LINESTRING (16.7517768 40.5829639, 16.751487 40.5830923, 16.7514454 40.5830999, 16.7514144 40.5831005)",,,,,
279915096,False,,Via Giuseppe Chiancone,residential,True,127.253,"LINESTRING (16.7521737 40.5840679, 16.7517768 40.5829639)",,,,,
279915099,False,,Piazza Fontana,residential,True,13.894,"LINESTRING (16.7550697 40.5816484, 16.7549221 40.5815932)",,,,,
769260571,False,,Via Aurelio Saffi,residential,True,14.369,"LINESTRING (16.7550697 40.5816484, 16.7551991 40.5815645)",,,,,
769260573,False,,Via II Fornace,residential,False,10.368,"LINESTRING (16.7550697 40.5816484, 16.7551514 40.581718)",,,,,
769260573,False,,Via II Fornace,residential,True,95.203,"LINESTRING (16.7557759 40.5825228, 16.7557115 40.5824087, 16.7556542 40.5822564, 16.7555832 40.5821318, 16.7554258 40.5819911, 16.7552632 40.58177)",,,,,
769260573,False,,Via II Fornace,residential,False,11.071,"LINESTRING (16.7551514 40.581718, 16.7552632 40.58177)",,,,,
769260573,False,,Via II Fornace,residential,True,10.368,"LINESTRING (16.7551514 40.581718, 16.7550697 40.5816484)",,,,,
279915101,False,,Via I Fornace,residential,False,17.649,"LINESTRING (16.7551881 40.5811976, 16.7550197 40.5811036)",,,,,
279915101,False,,Via I Fornace,residential,True,50.556,"LINESTRING (16.7551881 40.5811976, 16.7548184 40.5815552)",,,,,
769259965,False,,Via I Fornace,residential,False,53.516,"LINESTRING (16.7551881 40.5811976, 16.7555746 40.5808162)",,,,,
279915099,False,,Piazza Fontana,residential,False,13.894,"LINESTRING (16.7549221 40.5815932, 16.7550697 40.5816484)",,,,,
279915099,False,,Piazza Fontana,residential,True,9.724,"LINESTRING (16.7549221 40.5815932, 16.7548184 40.5815552)",,,,,
279915102,False,,Via Tintorie,residential,False,73.063,"LINESTRING (16.7549221 40.5815932, 16.7556548 40.5812438)",,,,,
279915102,False,,Via Tintorie,residential,True,73.063,"LINESTRING (16.7556548 40.5812438, 16.7549221 40.5815932)",,,,,
769256016,False,,Largo Tintorie,residential,False,27.102,"LINESTRING (16.7557165 40.5812133, 16.755966 40.58106)",,,,,
247547332,False,,Via Giovanni Valenzano,residential,True,28.402,"LINESTRING (16.7509492 40.5826241, 16.7510115 40.5823731)",40,,,,
279915106,False,,Via Don Luigi Sturzo,residential,False,12.35,"LINESTRING (16.7509492 40.5826241, 16.7508058 40.5826023)",,,,,
279915106,False,,Via Don Luigi Sturzo,residential,True,49.142,"LINESTRING (16.7509492 40.5826241, 16.7515197 40.5827112)",,,,,
279915106,False,,Via Don Luigi Sturzo,residential,True,12.35,"LINESTRING (16.7508058 40.5826023, 16.7509492 40.5826241)",,,,,
279915118,False,,Via Monte Cappuccio,residential,False,18.595,"LINESTRING (16.7554043 40.5807102, 16.7555746 40.5808162)",,,,,
769255198,False,,Via Noci,residential,False,54.484,"LINESTRING (16.7554043 40.5807102, 16.7550197 40.5811036)",,,,,
1065886577,False,,Via Noci,residential,True,67.126,"LINESTRING (16.7554043 40.5807102, 16.755813 40.5803299, 16.7559273 40.5802579)",,,,,
279915109,False,,Via Giuseppe Rotunno,residential,False,49.417,"LINESTRING (16.7542561 40.5808195, 16.7547847 40.5810101)",,,,,
279915111,True,,Via Avola,residential,False,55.352,"LINESTRING (16.7542561 40.5808195, 16.7545472 40.5803735)",,,,,
279915109,False,,Via Giuseppe Rotunno,residential,True,49.417,"LINESTRING (16.7547847 40.5810101, 16.7542561 40.5808195)",,,,,
279915110,False,,Via Domenico Cimarosa,residential,False,34.921,"LINESTRING (16.7547847 40.5810101, 16.7550199 40.5807518)",,,,,
279915110,False,,Via Domenico Cimarosa,residential,True,25.162,"LINESTRING (16.7547847 40.5810101, 16.7546152 40.5811962)",,,,,
130772912,False,,Via Stromboli,residential,False,23.248,"LINESTRING (16.7546152 40.5811962, 16.7548835 40.581243)",,,,,
130772912,False,,Via Stromboli,residential,True,46.804,"LINESTRING (16.7546152 40.5811962, 16.7540782 40.5810921)",,,,,
279915110,False,,Via Domenico Cimarosa,residential,False,25.162,"LINESTRING (16.7546152 40.5811962, 16.7547847 40.5810101)",,,,,
279915110,False,,Via Domenico Cimarosa,residential,True,34.921,"LINESTRING (16.7550199 40.5807518, 16.7547847 40.5810101)",,,,,
195207320,False,SPex SS580,Via Puglie,tertiary,False,35.443,"LINESTRING (16.7546682 40.5801881, 16.754339 40.5799904)",,,,,
195207320,False,SPex SS580,Via Puglie,tertiary,True,4.534,"LINESTRING (16.7546682 40.5801881, 16.7547103 40.5802134)",,,,,
130771041,False,,Via Cosenza,residential,True,28.807,"LINESTRING (16.754339 40.5799904, 16.7541656 40.5802135)",,,,,
195207320,False,SPex SS580,Via Puglie,tertiary,False,21.505,"LINESTRING (16.754339 40.5799904, 16.7541393 40.5798704)",,,,,
195207320,False,SPex SS580,Via Puglie,tertiary,True,35.443,"LINESTRING (16.754339 40.5799904, 16.7546682 40.5801881)",,,,,
130772882,True,,Via Giacomo Puccini,residential,False,32.339,"LINESTRING (16.7541393 40.5798704, 16.7539432 40.5801202)",,,,,
195207320,False,SPex SS580,Via Puglie,tertiary,False,64.416,"LINESTRING (16.7541393 40.5798704, 16.7535499 40.5795027)",,,,,
195207320,False,SPex SS580,Via Puglie,tertiary,True,21.505,"LINESTRING (16.7541393 40.5798704, 16.754339 40.5799904)",,,,,
130771042,True,,Via Galileo Galilei,residential,False,71.963,"LINESTRING (16.7524722 40.5804697, 16.7532053 40.5807996)",,,,,
422752591,False,SP1,Via Lucania,tertiary,False,29.922,"LINESTRING (16.7524722 40.5804697, 16.7523159 40.5807112)",,,,,
422752591,False,SP1,Via Lucania,tertiary,True,19.799,"LINESTRING (16.7524722 40.5804697, 16.7525756 40.5803099)",,,,,
422752591,False,SP1,Via Lucania,tertiary,False,24.32,"LINESTRING (16.7527026 40.5801136, 16.7525756 40.5803099)",,,,,
422752591,False,SP1,Via Lucania,tertiary,True,107.303,"LINESTRING (16.7527026 40.5801136, 16.7532629 40.5792475)",,,,,
130772899,False,,Via Massimo D'Azeglio,residential,False,86.13900000000001,"LINESTRING (16.7527026 40.5801136, 16.7530696 40.5802688, 16.7533542 40.5798677)",,,,,
130772882,True,,Via Giacomo Puccini,residential,False,96.762,"LINESTRING (16.7539432 40.5801202, 16.7533566 40.5808677)",,,,,
195207320,False,SPex SS580,Via Puglie,tertiary,False,4.534,"LINESTRING (16.7547103 40.5802134, 16.7546682 40.5801881)",,,,,
769254703,False,,Via Walter Tobagi,residential,False,25.919,"LINESTRING (16.7547103 40.5802134, 16.754904 40.5800326)",,,,,
"[195207320, 195857165, 195207319]",False,SPex SS580,Via Puglie,tertiary,True,242.98,"LINESTRING (16.7547103 40.5802134, 16.7552702 40.5805497, 16.7560169 40.581003, 16.7565221 40.5812912, 16.7569713 40.5815645)",,viaduct,,,
279915114,False,,Viale Aldo Moro,residential,False,136.02100000000002,"LINESTRING (16.7556001 40.5801525, 16.7556323 40.580071, 16.7560714 40.5794651, 16.7561218 40.5793695, 16.756162 40.5792046, 16.756166 40.5790783, 16.7562012 40.5790366)",30,,,,
"[769254705, 279915114]",False,,"['Via Vittorio Bachelet', 'Viale Aldo Moro']",residential,True,68.856,"LINESTRING (16.7556001 40.5801525, 16.7555799 40.5802321, 16.7553949 40.5803952, 16.7550901 40.5801701)",30,,,,
769254956,False,,Via Milazzo,residential,False,63.22399999999999,"LINESTRING (16.7556001 40.5801525, 16.7557194 40.5801078, 16.7557757 40.5800691, 16.7558374 40.5799876, 16.7558616 40.5799815, 16.7558884 40.5799876, 16.7559099 40.5800143, 16.7559273 40.5802579)",,,,,
279915116,True,,Via Olmo,residential,False,1.887,"LINESTRING (16.7576862 40.5804573, 16.7576671 40.5804661)",,,,,
742214484,False,,Via Silena,residential,False,37.122,"LINESTRING (16.7576862 40.5804573, 16.7578632 40.5805353, 16.7578223 40.580711)",,,,,
279915117,True,,Via Noci,residential,False,136.002,"LINESTRING (16.7573435 40.5805533, 16.7572872 40.5805225, 16.7570573 40.5803964, 16.7568688 40.5802803, 16.7568086 40.5802487, 16.7567212 40.5802029, 16.7566408 40.5801642, 16.756563 40.5801438, 16.7564584 40.5801418, 16.7560561 40.5802212, 16.7559273 40.5802579)",,,,,
279915120,False,,Via Noci,living_street,False,47.897,"LINESTRING (16.7573435 40.5805533, 16.7573838 40.58059, 16.7574353 40.5806109, 16.7575796 40.5806694, 16.7576374 40.5807068, 16.7577043 40.5807215, 16.7577579 40.5806909, 16.7578223 40.580711)",,,,,
769254956,False,,Via Milazzo,residential,True,63.224,"LINESTRING (16.7559273 40.5802579, 16.7559099 40.5800143, 16.7558884 40.5799876, 16.7558616 40.5799815, 16.7558374 40.5799876, 16.7557757 40.5800691, 16.7557194 40.5801078, 16.7556001 40.5801525)",,,,,
1065886577,False,,Via Noci,residential,False,67.126,"LINESTRING (16.7559273 40.5802579, 16.755813 40.5803299, 16.7554043 40.5807102)",,,,,
279915118,False,,Via Monte Cappuccio,residential,True,42.749,"LINESTRING (16.755966 40.58106, 16.7555746 40.5808162)",,,,,
769256016,False,,Largo Tintorie,residential,True,27.102,"LINESTRING (16.755966 40.58106, 16.7557165 40.5812133)",,,,,
"[1065886578, 769256015]",False,,"['Largo Tintorie', 'Via Ailanti']",residential,False,73.68799999999999,"LINESTRING (16.755966 40.58106, 16.7560394 40.5810327, 16.7561942 40.5810063, 16.7565294 40.5810857, 16.7567869 40.5811712)",,,,,
279915124,False,,Via Mirti,living_street,False,85.59700000000001,"LINESTRING (16.7563538 40.5791008, 16.7564237 40.5790694, 16.7564774 40.5790648, 16.7565851 40.5791008, 16.7567125 40.5791655, 16.7571557 40.5794809)",,,,,
769252305,True,,Via dell'Alfiere,residential,False,108.971,"LINESTRING (16.7563538 40.5791008, 16.7567252 40.5795315, 16.7571465 40.5798691)",,,,,
279915122,False,,Via San Salvatore,residential,False,76.807,"LINESTRING (16.756671 40.5797084, 16.7573136 40.5801972)",,,,,
279915122,False,,Via San Salvatore,residential,True,18.222,"LINESTRING (16.7576671 40.5804661, 16.7575147 40.5803501)",,,,,
279915116,True,,Via Olmo,residential,False,29.488,"LINESTRING (16.7576671 40.5804661, 16.7576043 40.5804954, 16.7573879 40.5805565, 16.7573435 40.5805533)",,,,,
"[769252305, 279915116]",True,,"[""Via dell'Alfiere"", 'Via Olmo']",residential,False,91.854,"LINESTRING (16.7571465 40.5798691, 16.7577968 40.5803455, 16.7577643 40.5803783, 16.7576862 40.5804573)",,,,,
"[1065886573, 279915127]",False,,Via Concerie,residential,True,163.971,"LINESTRING (16.7571465 40.5798691, 16.7572513 40.579772, 16.7579208 40.5801601, 16.7581878 40.5802713, 16.7582432 40.5802813, 16.7583198 40.5803151, 16.7583893 40.5803962, 16.758523 40.580567, 16.7585928 40.5806159)",,,,,
769251036,False,,Via Carlo Pisacane,living_street,False,38.445,"LINESTRING (16.7571557 40.5794809, 16.757538 40.5792932)",,,,,
279915124,False,,Via Mirti,living_street,False,97.01100000000001,"LINESTRING (16.7571557 40.5794809, 16.7573686 40.5796131, 16.7576674 40.5797889, 16.7579678 40.5799315, 16.7580842 40.5799926)",,,,,
279915124,False,,Via Mirti,living_street,True,85.597,"LINESTRING (16.7571557 40.5794809, 16.7567125 40.5791655, 16.7565851 40.5791008, 16.7564774 40.5790648, 16.7564237 40.5790694, 16.7563538 40.5791008)",,,,,
"[279915124, 279915125]",False,,"['Via Calvario', 'Via Mirti']","['residential', 'living_street']",True,28.477,"LINESTRING (16.7583465 40.5799426, 16.7582119 40.5800415, 16.7581851 40.5800455, 16.7580842 40.5799926)",,,,,
279915132,True,,Via Camillo Benso Conte di Cavour,residential,False,102.29299999999999,"LINESTRING (16.7583465 40.5799426, 16.7580923 40.5796206, 16.7578592 40.5793419, 16.7577079 40.579161)",,,,,
"[279915124, 279915125]",False,,"['Via Mirti', 'Via Calvario']","['living_street', 'residential']",False,28.477,"LINESTRING (16.7580842 40.5799926, 16.7581851 40.5800455, 16.7582119 40.5800415, 16.7583465 40.5799426)",,,,,
279915124,False,,Via Mirti,living_street,True,97.01100000000001,"LINESTRING (16.7580842 40.5799926, 16.7579678 40.5799315, 16.7576674 40.5797889, 16.7573686 40.5796131, 16.7571557 40.5794809)",,,,,
"[769251357, 768483629]",False,,"['Via Boera', 'Via Ginepri']",living_street,False,97.04200000000002,"LINESTRING (16.7580842 40.5799926, 16.7581469 40.579925, 16.7581416 40.5798941, 16.7577608 40.5794867, 16.7576696 40.5794317, 16.757538 40.5792932)",,,,,
"[1065886573, 279915127]",False,,Via Concerie,residential,False,163.971,"LINESTRING (16.7585928 40.5806159, 16.758523 40.580567, 16.7583893 40.5803962, 16.7583198 40.5803151, 16.7582432 40.5802813, 16.7581878 40.5802713, 16.7579208 40.5801601, 16.7572513 40.579772, 16.7571465 40.5798691)",,,,,
279915129,False,,Via Forno,residential,False,22.837,"LINESTRING (16.7585928 40.5806159, 16.7584705 40.5806737, 16.7584003 40.5805939)",,,,,
279915123,True,,Via Fratelli Cairoli,residential,False,21.719,"LINESTRING (16.7588083 40.5805093, 16.7585928 40.5806159)",,,,,
279915132,True,,Via Camillo Benso Conte di Cavour,residential,False,46.545,"LINESTRING (16.7588083 40.5805093, 16.7586824 40.5803589, 16.7585189 40.5801531)",,,,,
279915129,False,,Via Forno,residential,True,22.837,"LINESTRING (16.7584003 40.5805939, 16.7584705 40.5806737, 16.7585928 40.5806159)",,,,,
280452683,False,,Piazza Vecchia,residential,True,25.754,"LINESTRING (16.7590494 40.5808029, 16.7593032 40.5806745)",,,,,
1065886575,True,,Via Camillo Benso Conte di Cavour,residential,False,34.629,"LINESTRING (16.7590494 40.5808029, 16.7588298 40.5805399)",,,,,
"[422753032, 279915139]",False,,"[""Piazza Sant'Antonio"", 'Via Matrice']",living_street,False,10.264,"LINESTRING (16.7590494 40.5808029, 16.7590367 40.580864, 16.7590436 40.580894)",,,,,
279915132,True,,Via Camillo Benso Conte di Cavour,residential,False,27.565,"LINESTRING (16.7585189 40.5801531, 16.7583465 40.5799426)",,,,,
"[280452683, 279915133, 279915135]",False,,"['Piazza Vecchia', 'Via Iapigia', 'Largo Astri']",residential,False,123.124,"LINESTRING (16.7585189 40.5801531, 16.7588353 40.5800106, 16.7589242 40.5801161, 16.7591077 40.5803452, 16.7591648 40.5803757, 16.7593848 40.5806333, 16.7593032 40.5806745)",,,,,
"[768479484, 280452679]",False,,"['Via Iapigia', 'Largo Maiorano']",residential,True,61.661,"LINESTRING (16.7592375 40.5798224, 16.7590137 40.5799292, 16.7592627 40.5802282)",,,,,
765370845,True,,Corso Vittorio Emanuele II,residential,False,48.87,"LINESTRING (16.7592375 40.5798224, 16.7592572 40.5798457, 16.7595496 40.5801925)",,,,,
280452693,False,,Via Verbena,residential,False,32.109,"LINESTRING (16.7597625 40.5804614, 16.7600896 40.5803142)",,,,,
1065886572,True,,Corso Vittorio Emanuele II,residential,False,34.261,"LINESTRING (16.7597625 40.5804614, 16.7599708 40.5807258)",,,,,
279915137,False,,Via Fratelli Cairoli,residential,False,14.842,"LINESTRING (16.758975 40.5804647, 16.7588298 40.5805399)",,,,,
422753032,False,,Via Matrice,living_street,True,18.27,"LINESTRING (16.7589998 40.5810549, 16.7590436 40.580894)",,,,,
"[422753032, 422753035, 280452695]",False,,Via Matrice,living_street,False,200.91899999999998,"LINESTRING (16.7589998 40.5810549, 16.7590035 40.5811207, 16.7590096 40.5812055, 16.7590076 40.5812729, 16.7589824 40.5813988, 16.7589805 40.5814772, 16.758999 40.5815367, 16.7590546 40.5816102, 16.7591094 40.5816414, 16.7591799 40.5816682, 16.7594298 40.5817131, 16.7596513 40.5817386, 16.7598959 40.5817987, 16.7601379 40.581851, 16.7603146 40.5819167, 16.7605131 40.5819948, 16.7605631 40.5820338)",,,no,,
768481239,False,,Via Bacco,living_street,False,18.155,"LINESTRING (16.7589998 40.5810549, 16.7589463 40.5809839, 16.7588605 40.580935)",,,,,
279915140,False,,Via Camerini,living_street,False,18.119,"LINESTRING (16.7613042 40.5827768, 16.7614993 40.582709)",,,,,
280452695,False,,Via Matrice,living_street,True,104.113,"LINESTRING (16.7613042 40.5827768, 16.761271 40.5827332, 16.7611854 40.5826234, 16.7610099 40.5824826, 16.7608791 40.5823255, 16.7606992 40.58214, 16.7605631 40.5820338)",,,,,
768482697,False,,Via Geofali,living_street,False,56.033,"LINESTRING (16.7613042 40.5827768, 16.7612901 40.5828215, 16.7611804 40.5828295, 16.7611295 40.5828523, 16.7611473 40.5831814)",,,,,
279915140,False,,Via Camerini,living_street,True,18.119,"LINESTRING (16.7614993 40.582709, 16.7613042 40.5827768)",,,,,
279915140,False,,Via Camerini,living_street,False,28.639000000000003,"LINESTRING (16.7614993 40.582709, 16.7615694 40.5826482, 16.7616284 40.5825651, 16.7616901 40.5824974)",,,,,
279916325,False,,Via Generale Enrico Cialdini,residential,False,22.327,"LINESTRING (16.7608059 40.5806145, 16.7606667 40.5804438)",,,,,
279915138,False,,Via Teatro,residential,False,15.577,"LINESTRING (16.7602123 40.5798879, 16.7600544 40.5799603)",,,,,
279916325,False,,Via Generale Enrico Cialdini,residential,False,32.068,"LINESTRING (16.7602123 40.5798879, 16.7600103 40.5796437)",,,,,
279916325,False,,Via Generale Enrico Cialdini,residential,True,35.508,"LINESTRING (16.7602123 40.5798879, 16.7604347 40.5801589)",,,,,
279915138,False,,Via Teatro,residential,True,119.80399999999999,"LINESTRING (16.7602123 40.5798879, 16.7603839 40.5798083, 16.7605499 40.5797313, 16.7610201 40.5795194, 16.7610559 40.5794768, 16.7610767 40.5794114, 16.761056 40.579168)",,,,,
279916325,False,,Via Generale Enrico Cialdini,residential,False,49.709,"LINESTRING (16.7600103 40.5796437, 16.7596907 40.5792683)",,,,,
279916325,False,,Via Generale Enrico Cialdini,residential,True,32.068,"LINESTRING (16.7600103 40.5796437, 16.7602123 40.5798879)",,,,,
768089892,False,,Via Camelie,residential,False,35.188,"LINESTRING (16.7600103 40.5796437, 16.759814 40.5797395, 16.7596598 40.5798148)",,,,,
279916325,False,,Via Generale Enrico Cialdini,residential,False,66.509,"LINESTRING (16.7595631 40.5791183, 16.7591317 40.5786179)",,,,,
279916325,False,,Via Generale Enrico Cialdini,residential,True,19.858,"LINESTRING (16.7595631 40.5791183, 16.7596907 40.5792683)",,,,,
768088877,False,,Via Garofani,residential,False,13.536,"LINESTRING (16.7595631 40.5791183, 16.7596932 40.5790472)",,,,,
768088877,False,,Via Garofani,residential,True,35.772,"LINESTRING (16.7595631 40.5791183, 16.759362 40.5792184, 16.7592088 40.5792946)",,,,,
279916325,False,,Via Generale Enrico Cialdini,residential,True,66.509,"LINESTRING (16.7591317 40.5786179, 16.7595631 40.5791183)",,,,,
280439248,False,,Via Domenico Perrone,residential,False,4.755,"LINESTRING (16.7591317 40.5786179, 16.7590945 40.57865)",,,,,
280439248,False,,Via Domenico Perrone,residential,True,14.558,"LINESTRING (16.7591317 40.5786179, 16.7592457 40.5785197)",,,,,
279916330,False,,Via Magna Grecia,residential,False,4.003,"LINESTRING (16.7604977 40.5784134, 16.7605347 40.5783909)",,,,,
280432571,False,,Via Viole,residential,False,20.677,"LINESTRING (16.7604977 40.5784134, 16.760296 40.5785188)",,,,,
280439239,False,,Via Belledonne,residential,True,96.435,"LINESTRING (16.7604977 40.5784134, 16.7610503 40.5791415, 16.761056 40.579168)",,,,,
280432571,False,,Via Viole,residential,True,14.675,"LINESTRING (16.7601532 40.578594, 16.760296 40.5785188)",,,,,
764423693,False,,Via Venere,residential,True,40.537,"LINESTRING (16.7601532 40.578594, 16.7598867 40.5782908)",,,,,
280432571,False,,Via Viole,residential,False,23.546,"LINESTRING (16.7601532 40.578594, 16.7600295 40.5786673, 16.75997 40.5786276, 16.7599322 40.5786125)",,,,,
764423693,False,,Via Venere,residential,False,93.95,"LINESTRING (16.7601532 40.578594, 16.7601987 40.5786512, 16.7607529 40.5793056)",,,,,
279916328,False,,Via Pistacchi,residential,True,15.115,"LINESTRING (16.7600471 40.577952, 16.7602002 40.5778816)",,,,,
768084744,False,,Via Belledonne,residential,False,24.17,"LINESTRING (16.7600471 40.577952, 16.7601952 40.578138)",,,,,
768084744,False,,Via Belledonne,residential,True,107.548,"LINESTRING (16.7600471 40.577952, 16.7597718 40.5775983, 16.7598178 40.5773469, 16.7597049 40.5770568)",,,,,
130772875,False,,Via Giorgio La Pira,residential,True,32.515,"LINESTRING (16.7590933 40.5762135, 16.7587144 40.5762653)",,,,,
"[764423018, 130772875]",False,,"['Via M. Stano', 'Via Giorgio La Pira']",residential,False,76.752,"LINESTRING (16.7590933 40.5762135, 16.7593123 40.5761835, 16.7593079 40.5759258, 16.7593633 40.5757479, 16.7594035 40.5756732)",,,,,
279916329,False,,Via Francesco Zito,residential,False,107.131,"LINESTRING (16.7590933 40.5762135, 16.7596569 40.5769685, 16.7597049 40.5770568)",,,,,
280439244,False,,Via Mario Alicata,residential,False,13.196,"LINESTRING (16.7601952 40.578138, 16.7603281 40.5780756)",,,,,
280439244,False,,Via Mario Alicata,residential,True,16.818,"LINESTRING (16.7601952 40.578138, 16.7600277 40.5782198)",,,,,
768084744,False,,Via Belledonne,residential,True,24.17,"LINESTRING (16.7601952 40.578138, 16.7600471 40.577952)",,,,,
768084091,False,,Via Metaponto,residential,True,60.573,"LINESTRING (16.760715 40.5782815, 16.7603892 40.5777962)",,,,,
279916330,False,,Via Magna Grecia,residential,False,70.428,"LINESTRING (16.760715 40.5782815, 16.7607581 40.5781875, 16.7608046 40.5781599, 16.7608167 40.5781162, 16.7605804 40.5777097)",,,,,
279916330,False,,Via Magna Grecia,residential,True,20.701999999999998,"LINESTRING (16.760715 40.5782815, 16.7606901 40.5783327, 16.7605347 40.5783909)",,,,,
