osmid,oneway,name,highway,reversed,length,geometry,junction,bridge,lanes,ref,maxspeed,access,tunnel
287505275,False,Via Francesco Petrarca,residential,True,92.321,"LINESTRING (9.3167631 45.9224722, 9.3167099 45.9224383, 9.316673 45.9224162, 9.3166631 45.9224101, 9.3164881 45.9223046, 9.316234 45.9221427, 9.3161251 45.9220725, 9.3160118 45.9220007, 9.3159442 45.9219608, 9.3158733 45.921919)",,,,,,,
295696072,False,Via della Costituzione,tertiary,False,71.015,"LINESTRING (9.3167631 45.9224722, 9.3168066 45.9223996, 9.3168412 45.9223419, 9.3169557 45.9221492, 9.3170591 45.9219796, 9.317078 45.9219502, 9.3171206 45.921884)",,,,,50,,
295696072,False,Via della Costituzione,tertiary,True,61.051,"LINESTRING (9.3167631 45.9224722, 9.3167504 45.9224912, 9.3167347 45.922515, 9.3167062 45.9225495, 9.3166831 45.9225774, 9.3165392 45.9227455, 9.3164549 45.9228397, 9.3163965 45.9229075, 9.3163951 45.9229092, 9.3163664 45.9229465)",,,,,50,,
287045287,False,Via Don Carlo Gnocchi,residential,True,184.80200000000002,"LINESTRING (9.3184556 45.9202991, 9.3183673 45.9202714, 9.3183527 45.9202668, 9.3183037 45.9202515, 9.3182884 45.9202467, 9.3181995 45.9202253, 9.3178935 45.9201177, 9.3177161 45.9200598, 9.3175356 45.9199997, 9.3174471 45.919976, 9.3174366 45.9199743, 9.3173877 45.9199662, 9.3173537 45.9199605, 9.317332 45.9199597, 9.3172554 45.9199572, 9.3171761 45.919962, 9.3170684 45.919974, 9.3169786 45.9199946, 9.31691 45.920019, 9.3168374 45.9200492, 9.3167662 45.9200874, 9.3166796 45.9201393, 9.3166203 45.920185, 9.3165084 45.9202601, 9.3164813 45.9202783, 9.3164113 45.9203133, 9.3163472 45.9203011)",,,,,,,
295696071,False,Piazza Sacro Cuore,residential,False,17.657999999999998,"LINESTRING (9.3184556 45.9202991, 9.3185678 45.9202825, 9.318605 45.9202919, 9.3186341 45.920304, 9.3186662 45.9203207)",,,,,,,
295696071,False,Piazza Sacro Cuore,residential,True,12.343,"LINESTRING (9.3184556 45.9202991, 9.3184907 45.9203486, 9.3185338 45.9203686, 9.3185436 45.9203753, 9.3185529 45.9203832)",,,,,,,
287045287,False,Via Don Carlo Gnocchi,residential,False,184.802,"LINESTRING (9.3163472 45.9203011, 9.3164113 45.9203133, 9.3164813 45.9202783, 9.3165084 45.9202601, 9.3166203 45.920185, 9.3166796 45.9201393, 9.3167662 45.9200874, 9.3168374 45.9200492, 9.31691 45.920019, 9.3169786 45.9199946, 9.3170684 45.919974, 9.3171761 45.919962, 9.3172554 45.9199572, 9.317332 45.9199597, 9.3173537 45.9199605, 9.3173877 45.9199662, 9.3174366 45.9199743, 9.3174471 45.919976, 9.3175356 45.9199997, 9.3177161 45.9200598, 9.3178935 45.9201177, 9.3181995 45.9202253, 9.3182884 45.9202467, 9.3183037 45.9202515, 9.3183527 45.9202668, 9.3183673 45.9202714, 9.3184556 45.9202991)",,,,,,,
287045291,False,Via Oliveti,residential,False,75.789,"LINESTRING (9.3163472 45.9203011, 9.3163217 45.9203416, 9.3163148 45.9203526, 9.3163036 45.9203704, 9.316233 45.9204461, 9.3161578 45.9205104, 9.3160269 45.9206188, 9.315981 45.9206617, 9.3159392 45.9207055, 9.3158987 45.9207599, 9.3158574 45.9208276, 9.3158546 45.9208328, 9.3158321 45.9208748)",,,,,,,
"[287045300, 287045295]",False,Via Oliveti,residential,True,83.351,"LINESTRING (9.3163472 45.9203011, 9.3164212 45.9203614, 9.3164433 45.9203793, 9.3167155 45.9205699, 9.3168835 45.9206899, 9.3169125 45.920738, 9.3170664 45.9208547)",,,,,,,
287505273,False,Via Nazario Sauro,residential,True,126.289,"LINESTRING (9.3186662 45.9203207, 9.3186994 45.9203063, 9.3187224 45.9202993, 9.3187479 45.9202916, 9.318837 45.920267, 9.3190888 45.9202286, 9.3192508 45.9202039, 9.3196409 45.9201457, 9.3198299 45.9201189, 9.3200539 45.9200856, 9.3202489 45.9200541)",,,,,,,
295696071,False,Piazza Sacro Cuore,residential,False,11.199,"LINESTRING (9.3186662 45.9203207, 9.3186317 45.9203374, 9.3186156 45.9203461, 9.3185853 45.9203627, 9.3185529 45.9203832)",,,,,,,
295696071,False,Piazza Sacro Cuore,residential,True,17.658,"LINESTRING (9.3186662 45.9203207, 9.3186341 45.920304, 9.318605 45.9202919, 9.3185678 45.9202825, 9.3184556 45.9202991)",,,,,,,
"[287045300, 287045295]",False,Via Oliveti,residential,False,83.351,"LINESTRING (9.3170664 45.9208547, 9.3169125 45.920738, 9.3168835 45.9206899, 9.3167155 45.9205699, 9.3164433 45.9203793, 9.3164212 45.9203614, 9.3163472 45.9203011)",,,,,,,
287045291,False,Via Oliveti,residential,True,75.789,"LINESTRING (9.3158321 45.9208748, 9.3158546 45.9208328, 9.3158574 45.9208276, 9.3158987 45.9207599, 9.3159392 45.9207055, 9.315981 45.9206617, 9.3160269 45.9206188, 9.3161578 45.9205104, 9.316233 45.9204461, 9.3163036 45.9203704, 9.3163148 45.9203526, 9.3163217 45.9203416, 9.3163472 45.9203011)",,,,,,,
287045299,False,Via Oliveti,residential,False,45.038000000000004,"LINESTRING (9.3158321 45.9208748, 9.3158718 45.9208927, 9.3159869 45.9209448, 9.316202 45.9210593, 9.3163032 45.9211124)",,,,,,,
287045305,False,Via Oliveti,residential,False,45.112,"LINESTRING (9.3158321 45.9208748, 9.315828 45.9208825, 9.3158104 45.9209223, 9.3157857 45.9209785, 9.3157515 45.9210784, 9.3157168 45.9211644, 9.315702 45.9211975, 9.3156718 45.9212647)",,,,,,,
287045299,False,Via Oliveti,residential,True,45.038,"LINESTRING (9.3163032 45.9211124, 9.316202 45.9210593, 9.3159869 45.9209448, 9.3158718 45.9208927, 9.3158321 45.9208748)",,,,,,,
287045288,False,Via Oliveti,residential,False,35.642999999999994,"LINESTRING (9.3156718 45.9212647, 9.3156411 45.9213093, 9.3156279 45.921327, 9.3156018 45.9213622, 9.3155495 45.9214158, 9.3154785 45.9214668, 9.3154455 45.9214865, 9.3154288 45.9214965, 9.3153912 45.9215116)",,,,,,,
287045305,False,Via Oliveti,residential,True,45.112,"LINESTRING (9.3156718 45.9212647, 9.315702 45.9211975, 9.3157168 45.9211644, 9.3157515 45.9210784, 9.3157857 45.9209785, 9.3158104 45.9209223, 9.315828 45.9208825, 9.3158321 45.9208748)",,,,,,,
287505262,False,Via Giacomo Leopardi,residential,False,123.218,"LINESTRING (9.3156718 45.9212647, 9.3155998 45.9212435, 9.3152178 45.9211309, 9.3149254 45.9210513, 9.3146824 45.9209774, 9.3144226 45.9209007, 9.3143234 45.9208698, 9.3142145 45.9208258, 9.3142111 45.9208246)",,,,,,,
287505262,False,Via Giacomo Leopardi,residential,True,131.614,"LINESTRING (9.3156718 45.9212647, 9.3157545 45.921308, 9.3157859 45.9213244, 9.3158725 45.9213592, 9.3159923 45.9214103, 9.3163785 45.921571, 9.3164036 45.9215815, 9.3164299 45.9215925, 9.316531 45.9216347, 9.3167702 45.921741, 9.3169925 45.9218362, 9.3170083 45.921843, 9.3171206 45.921884)",,,,,,,
287045294,False,Via Oliveti,residential,False,7.71,"LINESTRING (9.3141054 45.9223193, 9.3140535 45.9223785)",,,,,,,
287045288,False,Via Oliveti,residential,True,136.19700000000003,"LINESTRING (9.3141054 45.9223193, 9.3141518 45.9222806, 9.314273 45.9221985, 9.3143402 45.9221505, 9.3144242 45.9220905, 9.3144897 45.9220412, 9.3145596 45.921978, 9.3146343 45.9219052, 9.3147208 45.9218208, 9.3147703 45.9217732, 9.3148003 45.9217506, 9.3148247 45.9217345, 9.3148716 45.9217134, 9.3149317 45.9216907, 9.3150625 45.9216331, 9.3152321 45.9215684, 9.3152629 45.9215579, 9.3153218 45.9215378, 9.3153513 45.9215277, 9.3153912 45.9215116)",,,,,,,
287045301,False,Via Oliveti,residential,True,48.172999999999995,"LINESTRING (9.3141054 45.9223193, 9.3141414 45.9223366, 9.3143328 45.9223898, 9.3145346 45.9224484, 9.3146766 45.9224903)",,,,,,,
287045294,False,Via Oliveti,residential,True,7.71,"LINESTRING (9.3140535 45.9223785, 9.3141054 45.9223193)",,,,,,,
287045289,False,Via Oliveti,residential,False,76.097,"LINESTRING (9.3140535 45.9223785, 9.3140216 45.9224174, 9.3139743 45.9224767, 9.3139131 45.9225518, 9.3138468 45.9226428, 9.3138143 45.9226911, 9.3137396 45.9228147, 9.3136397 45.9229613, 9.3136189 45.9229918)",,,,,,,
287045301,False,Via Oliveti,residential,False,48.172999999999995,"LINESTRING (9.3146766 45.9224903, 9.3145346 45.9224484, 9.3143328 45.9223898, 9.3141414 45.9223366, 9.3141054 45.9223193)",,,,,,,
"[287045307, 287045309]",False,Via Francesco Petrarca,residential,True,44.228,"LINESTRING (9.3179621 45.9228072, 9.3179278 45.9227979, 9.3178802 45.9227906, 9.3178336 45.9227858, 9.3178075 45.9227852, 9.3177837 45.9227847, 9.3177469 45.9227878, 9.3177383 45.9227885, 9.3176068 45.9228025, 9.3175605 45.9228079, 9.3175145 45.9228132, 9.3174584 45.9228177, 9.3174467 45.9228169, 9.3173983 45.9228136)",,,,,,,
287132096,False,Via al Bellano,residential,False,57.440000000000005,"LINESTRING (9.3179621 45.9228072, 9.3179849 45.9227745, 9.3180009 45.9227607, 9.3180547 45.9227299, 9.3180878 45.922722, 9.3181736 45.9227014, 9.3184438 45.92265, 9.3184496 45.922649, 9.3186274 45.9226179)",,,,,,,
"[287045307, 287045309]",False,Via Francesco Petrarca,residential,False,44.228,"LINESTRING (9.3173983 45.9228136, 9.3174467 45.9228169, 9.3174584 45.9228177, 9.3175145 45.9228132, 9.3175605 45.9228079, 9.3176068 45.9228025, 9.3177383 45.9227885, 9.3177469 45.9227878, 9.3177837 45.9227847, 9.3178075 45.9227852, 9.3178336 45.9227858, 9.3178802 45.9227906, 9.3179278 45.9227979, 9.3179621 45.9228072)",,,,,,,
287045307,False,Via Francesco Petrarca,residential,True,62.836,"LINESTRING (9.3173983 45.9228136, 9.3173426 45.9228039, 9.3173365 45.922802, 9.3172709 45.9227817, 9.3172114 45.9227541, 9.3170979 45.9226857, 9.3170086 45.922629, 9.3169677 45.922603, 9.3168954 45.9225557, 9.3168275 45.9225195, 9.3167631 45.9224722)",,,,,,,
287045310,False,Via Francesco Petrarca,residential,False,77.652,"LINESTRING (9.3173983 45.9228136, 9.3173657 45.9228711, 9.3173347 45.9229257, 9.3172326 45.9230968, 9.3171754 45.9231888, 9.3171276 45.9231739, 9.3167788 45.9230926)",,,,,,,
287045289,False,Via Oliveti,residential,True,76.09700000000001,"LINESTRING (9.3136189 45.9229918, 9.3136397 45.9229613, 9.3137396 45.9228147, 9.3138143 45.9226911, 9.3138468 45.9226428, 9.3139131 45.9225518, 9.3139743 45.9224767, 9.3140216 45.9224174, 9.3140535 45.9223785)",,,,,,,
287505290,False,Via Solferino,residential,False,28.143,"LINESTRING (9.3136189 45.9229918, 9.3135565 45.9229803, 9.3135384 45.922977, 9.3134279 45.9229527, 9.3133398 45.92293, 9.313273 45.9229138)",,,,,,,
287045310,False,Via Francesco Petrarca,residential,True,77.65200000000002,"LINESTRING (9.3167788 45.9230926, 9.3171276 45.9231739, 9.3171754 45.9231888, 9.3172326 45.9230968, 9.3173347 45.9229257, 9.3173657 45.9228711, 9.3173983 45.9228136)",,,,,,,
287132096,False,Via al Bellano,residential,True,172.167,"LINESTRING (9.3209005 45.9205123, 9.3208843 45.9205424, 9.3208283 45.9206014, 9.3208186 45.9206116, 9.3206785 45.9207508, 9.3203721 45.9210448, 9.3203576 45.9210587, 9.3203294 45.9210858, 9.3202338 45.9211745, 9.3201852 45.9211985, 9.320146 45.9212122, 9.3200964 45.9212192, 9.3200291 45.9212224, 9.3199082 45.9212174, 9.3198009 45.9212134, 9.3197457 45.9212183, 9.3196968 45.9212284, 9.3196609 45.9212417, 9.3196167 45.9212622, 9.3195873 45.9212828, 9.3195547 45.9213164, 9.3194628 45.9214712, 9.319449 45.9214944, 9.3194359 45.9215166)",,,,,,,
287505256,False,Via Cesare Battisti,residential,True,73.86,"LINESTRING (9.3209005 45.9205123, 9.3208973 45.9204741, 9.3208739 45.9204495, 9.3208678 45.9204421, 9.3208444 45.9204139, 9.3208127 45.9203887, 9.3207039 45.9203362, 9.3205318 45.9202633, 9.3204411 45.9202151, 9.3203845 45.9201805, 9.3202958 45.9200963, 9.3202878 45.9200904, 9.3202489 45.9200541)",,,,,,,
"[287505257, 925871828]",True,Via Cesare Battisti,"['residential', 'living_street']",False,168.07,"LINESTRING (9.3209005 45.9205123, 9.3209661 45.9205251, 9.3209928 45.9205494, 9.3210176 45.9205775, 9.3210421 45.920616, 9.321057 45.9206394, 9.3211724 45.9209278, 9.3212132 45.9210326, 9.3212806 45.9212108, 9.3213816 45.9214598, 9.3214165 45.921581, 9.3214845 45.921688, 9.3214957 45.9217012, 9.3216611 45.9218957)",,,,,,,
287132090,False,Via don Giovanni Bosco,residential,False,68.65800000000002,"LINESTRING (9.3186452 45.9215166, 9.3184238 45.9216931, 9.3183789 45.9216742, 9.3182987 45.9216545, 9.3182479 45.9216643, 9.3182085 45.9216906, 9.3181907 45.9217058, 9.3181738 45.9217259, 9.3181505 45.9217646, 9.3181563 45.9217929, 9.3182416 45.9218727)",,,2,,,,
287132091,False,Via don Giovanni Bosco,residential,False,96.96300000000002,"LINESTRING (9.3186452 45.9215166, 9.3184745 45.9214129, 9.3184461 45.9213949, 9.3183333 45.9213235, 9.3181989 45.9212381, 9.3180467 45.9211466, 9.3178912 45.9210515, 9.3178117 45.9209913, 9.3177951 45.9209787, 9.317716 45.9209321)",,,2,,,,
287132091,False,Via don Giovanni Bosco,residential,True,60.948,"LINESTRING (9.3186452 45.9215166, 9.3188492 45.9216461, 9.3190082 45.9217399, 9.3191962 45.9218485, 9.3192001 45.9218507, 9.319242 45.9218743)",,,2,,,,
287132096,False,Via al Bellano,residential,False,172.16700000000003,"LINESTRING (9.3194359 45.9215166, 9.319449 45.9214944, 9.3194628 45.9214712, 9.3195547 45.9213164, 9.3195873 45.9212828, 9.3196167 45.9212622, 9.3196609 45.9212417, 9.3196968 45.9212284, 9.3197457 45.9212183, 9.3198009 45.9212134, 9.3199082 45.9212174, 9.3200291 45.9212224, 9.3200964 45.9212192, 9.320146 45.9212122, 9.3201852 45.9211985, 9.3202338 45.9211745, 9.3203294 45.9210858, 9.3203576 45.9210587, 9.3203721 45.9210448, 9.3206785 45.9207508, 9.3208186 45.9206116, 9.3208283 45.9206014, 9.3208843 45.9205424, 9.3209005 45.9205123)",,,,,,,
287132096,False,Via al Bellano,residential,True,42.512,"LINESTRING (9.3194359 45.9215166, 9.3194269 45.9215325, 9.3193467 45.9216745, 9.3192657 45.9218291, 9.319242 45.9218743)",,,,,,,
287132097,False,Via al Bellano,residential,False,51.89999999999999,"LINESTRING (9.3194359 45.9215166, 9.3194637 45.9215281, 9.3195769 45.9215748, 9.319801 45.9216671, 9.3199531 45.9217281, 9.3199942 45.9217429, 9.3200161 45.9217509)",,,,,,,
287132094,False,Via al Bellano,residential,True,15.443000000000001,"LINESTRING (9.3201577 45.921653, 9.3200643 45.9217176, 9.3200161 45.9217509)",,,,,,,
287132093,False,Via al Bellano,residential,False,17.217,"LINESTRING (9.3200161 45.9217509, 9.3199899 45.9217665, 9.3198474 45.9218519)",,,,,,,
287132094,False,Via al Bellano,residential,False,15.443000000000001,"LINESTRING (9.3200161 45.9217509, 9.3200643 45.9217176, 9.3201577 45.921653)",,,,,,,
287132097,False,Via al Bellano,residential,True,51.900000000000006,"LINESTRING (9.3200161 45.9217509, 9.3199942 45.9217429, 9.3199531 45.9217281, 9.319801 45.9216671, 9.3195769 45.9215748, 9.3194637 45.9215281, 9.3194359 45.9215166)",,,,,,,
287132093,False,Via al Bellano,residential,True,17.217,"LINESTRING (9.3198474 45.9218519, 9.3199899 45.9217665, 9.3200161 45.9217509)",,,,,,,
287132090,False,Via don Giovanni Bosco,residential,True,68.658,"LINESTRING (9.3182416 45.9218727, 9.3181563 45.9217929, 9.3181505 45.9217646, 9.3181738 45.9217259, 9.3181907 45.9217058, 9.3182085 45.9216906, 9.3182479 45.9216643, 9.3182987 45.9216545, 9.3183789 45.9216742, 9.3184238 45.9216931, 9.3186452 45.9215166)",,,2,,,,
287132085,False,Strada Monte Santo,residential,False,123.209,"LINESTRING (9.319242 45.9218743, 9.3193006 45.9219216, 9.3193251 45.9219414, 9.3195207 45.9220933, 9.3196672 45.9222055, 9.3197739 45.9222941, 9.3198354 45.9223344, 9.3200585 45.9224376, 9.3203652 45.9225829, 9.3204188 45.9226083)",,,,,,,
287132091,False,Via don Giovanni Bosco,residential,False,60.94799999999999,"LINESTRING (9.319242 45.9218743, 9.3192001 45.9218507, 9.3191962 45.9218485, 9.3190082 45.9217399, 9.3188492 45.9216461, 9.3186452 45.9215166)",,,2,,,,
287132096,False,Via al Bellano,residential,False,42.51199999999999,"LINESTRING (9.319242 45.9218743, 9.3192657 45.9218291, 9.3193467 45.9216745, 9.3194269 45.9215325, 9.3194359 45.9215166)",,,,,,,
287132096,False,Via al Bellano,residential,True,70.385,"LINESTRING (9.319242 45.9218743, 9.3192166 45.9219149, 9.3192057 45.9219325, 9.3191645 45.9219945, 9.3191341 45.9220538, 9.3191049 45.9221404, 9.3190532 45.9223191, 9.3190169 45.9224494, 9.3190112 45.9224566, 9.3189932 45.9224795)",,,,,,,
"[287132084, 287132086]",False,Strada Monte Santo,residential,True,91.714,"LINESTRING (9.3211585 45.9220129, 9.321139 45.9220179, 9.3210612 45.9220376, 9.3210258 45.9220495, 9.3210061 45.9220396, 9.3209417 45.9220834, 9.3208888 45.9221181, 9.3208332 45.9221623, 9.3208281 45.9221768, 9.3208112 45.9222261, 9.320767 45.9222899, 9.3207128 45.9223409, 9.3206455 45.9224044, 9.3204901 45.9225464, 9.32046 45.9225726, 9.3204188 45.9226083)",,,,,,,
287132095,False,Via al Bellano,residential,False,38.347,"LINESTRING (9.3189932 45.9224795, 9.3190177 45.9224954, 9.3192534 45.9226481, 9.3193625 45.9227093)",,,,,,,
287132096,False,Via al Bellano,residential,False,70.38499999999999,"LINESTRING (9.3189932 45.9224795, 9.3190112 45.9224566, 9.3190169 45.9224494, 9.3190532 45.9223191, 9.3191049 45.9221404, 9.3191341 45.9220538, 9.3191645 45.9219945, 9.3192057 45.9219325, 9.3192166 45.9219149, 9.319242 45.9218743)",,,,,,,
287132096,False,Via al Bellano,residential,True,33.81,"LINESTRING (9.3189932 45.9224795, 9.3189757 45.9225018, 9.3189718 45.9225049, 9.3189279 45.9225394, 9.3188846 45.9225657, 9.3188312 45.9225871, 9.3187698 45.9226023, 9.3187562 45.9226038, 9.3186274 45.9226179)",,,,,,,
287132085,False,Strada Monte Santo,residential,False,29.841,"LINESTRING (9.3204188 45.9226083, 9.3204408 45.9226295, 9.3204707 45.9226583, 9.3204723 45.9226599, 9.3206016 45.9227532, 9.3206796 45.9228052)",,,,,,,
287132085,False,Strada Monte Santo,residential,True,123.209,"LINESTRING (9.3204188 45.9226083, 9.3203652 45.9225829, 9.3200585 45.9224376, 9.3198354 45.9223344, 9.3197739 45.9222941, 9.3196672 45.9222055, 9.3195207 45.9220933, 9.3193251 45.9219414, 9.3193006 45.9219216, 9.319242 45.9218743)",,,,,,,
"[287132084, 287132086]",False,Strada Monte Santo,residential,False,91.71399999999998,"LINESTRING (9.3204188 45.9226083, 9.32046 45.9225726, 9.3204901 45.9225464, 9.3206455 45.9224044, 9.3207128 45.9223409, 9.320767 45.9222899, 9.3208112 45.9222261, 9.3208281 45.9221768, 9.3208332 45.9221623, 9.3208888 45.9221181, 9.3209417 45.9220834, 9.3210061 45.9220396, 9.3210258 45.9220495, 9.3210612 45.9220376, 9.321139 45.9220179, 9.3211585 45.9220129)",,,,,,,
287132096,False,Via al Bellano,residential,False,33.81,"LINESTRING (9.3186274 45.9226179, 9.3187562 45.9226038, 9.3187698 45.9226023, 9.3188312 45.9225871, 9.3188846 45.9225657, 9.3189279 45.9225394, 9.3189718 45.9225049, 9.3189757 45.9225018, 9.3189932 45.9224795)",,,,,,,
287132096,False,Via al Bellano,residential,True,57.44,"LINESTRING (9.3186274 45.9226179, 9.3184496 45.922649, 9.3184438 45.92265, 9.3181736 45.9227014, 9.3180878 45.922722, 9.3180547 45.9227299, 9.3180009 45.9227607, 9.3179849 45.9227745, 9.3179621 45.9228072)",,,,,,,
287505261,False,Via Giacomo Leopardi,residential,False,145.035,"LINESTRING (9.3186274 45.9226179, 9.3186356 45.9225815, 9.3185787 45.9225354, 9.318544 45.9225162, 9.3183871 45.9224295, 9.3181645 45.922334, 9.3178537 45.9222006, 9.3176551 45.9221154, 9.3173663 45.9219963, 9.3172546 45.9219496, 9.3172054 45.9219255, 9.3171206 45.921884)",,,,,,,
287132095,False,Via al Bellano,residential,True,38.347,"LINESTRING (9.3193625 45.9227093, 9.3192534 45.9226481, 9.3190177 45.9224954, 9.3189932 45.9224795)",,,,,,,
287459148,False,Via Monte Bianco,residential,True,5.725,"LINESTRING (9.3254806 45.9147462, 9.3254695 45.9147767, 9.3254604 45.9147957)",,,,,,,
287459148,False,Via Monte Bianco,residential,False,5.725,"LINESTRING (9.3254604 45.9147957, 9.3254695 45.9147767, 9.3254806 45.9147462)",,,,,,,
"[287459136, 287459148, 919776534, 919682327, 287459166]",False,"['Via della Carletta', 'Via Monte Bianco']",residential,"[False, True]",528.6769999999998,"LINESTRING (9.3254604 45.9147957, 9.3254451 45.9148278, 9.3254327 45.9148538, 9.3253825 45.914952, 9.3253547 45.9149966, 9.3253216 45.9150568, 9.3253129 45.9150767, 9.3253015 45.9151032, 9.3252954 45.9151293, 9.325291 45.9151483, 9.3252862 45.9151863, 9.325287 45.915192, 9.3252919 45.9152287, 9.3253079 45.9152742, 9.3253335 45.9153366, 9.3253741 45.915434, 9.3254108 45.9155178, 9.3254312 45.9155621, 9.3254588 45.915622, 9.325474 45.9156886, 9.3254777 45.9157246, 9.3254828 45.9157897, 9.3254873 45.9158432, 9.325491 45.9158859, 9.3255061 45.9159213, 9.3255271 45.9159565, 9.325597 45.916066, 9.3256407 45.9161145, 9.3256561 45.916143, 9.3256731 45.9161802, 9.3256804 45.9162133, 9.3256852 45.9162595, 9.3256898 45.9163152, 9.3256909 45.916383, 9.3256941 45.9164594, 9.3256889 45.9165336, 9.3256788 45.9166055, 9.3256694 45.9166973, 9.325655 45.9167894, 9.3256504 45.9168491, 9.3256495 45.9168799, 9.3256544 45.91691, 9.3256709 45.916958, 9.3257142 45.9170519, 9.3257376 45.9171057, 9.3257588 45.9171669, 9.3257705 45.9172075, 9.3257786 45.9172583, 9.3257802 45.9173061, 9.3257783 45.9173491, 9.3257744 45.9174549, 9.3257819 45.9175049, 9.3257915 45.917547, 9.3258065 45.9175952, 9.3258246 45.9176538, 9.3258362 45.9177046, 9.3258337 45.917744, 9.3258294 45.917774, 9.3258088 45.9178122, 9.3257823 45.9178492, 9.3257359 45.9178921, 9.3256984 45.917919, 9.3256832 45.9179298, 9.3255877 45.9179902, 9.3255228 45.9180258, 9.3254851 45.9180465, 9.3254136 45.9180757, 9.3253526 45.9180934, 9.3253212 45.9180981, 9.3252438 45.9181098, 9.325121 45.9181249, 9.3248872 45.9181541, 9.3247058 45.9181819, 9.3244521 45.9182158, 9.3243474 45.918227, 9.3243214 45.9182306, 9.3242513 45.9182403, 9.3241006 45.9182575, 9.3240305 45.9182587, 9.3239451 45.9182612, 9.3238431 45.9182636, 9.3237758 45.918264, 9.3237046 45.9182664, 9.3236728 45.9182675, 9.3236214 45.9182678)",,,2,,,,
287459155,True,Via Emanuele Vittorio Parodi,tertiary,False,4.86,"LINESTRING (9.3219736 45.9161886, 9.3219907 45.916197, 9.3220053 45.9162075, 9.3220169 45.9162196)",roundabout,,,,,,
287459155,True,Via Emanuele Vittorio Parodi,tertiary,False,21.251,"LINESTRING (9.3220169 45.9162196, 9.3220291 45.9162455, 9.3220278 45.9162728, 9.3220131 45.9162981, 9.3219867 45.9163184, 9.321952 45.9163311, 9.3219131 45.9163348, 9.3218748 45.9163289)",roundabout,,,,,,
"[287459129, 1181069330, 1181069125, 1181069111]",False,Via Baraggia,residential,True,238.68299999999996,"LINESTRING (9.3220169 45.9162196, 9.322066 45.9162052, 9.3220736 45.9162036, 9.3221217 45.9161936, 9.3221805 45.9161763, 9.3222125 45.9161664, 9.3222296 45.9161611, 9.322436 45.9161234, 9.3225152 45.9161087, 9.3225556 45.9161069, 9.322597 45.9161124, 9.3226326 45.9161213, 9.3226634 45.9161392, 9.3226919 45.916168, 9.3227663 45.9163548, 9.3227886 45.9164422, 9.3228035 45.9164934, 9.3228207 45.9165562, 9.3228416 45.9166011, 9.3228767 45.9166699, 9.3229247 45.9167666, 9.3229684 45.9168546, 9.3230392 45.9170066, 9.3230938 45.9171198, 9.3231381 45.9172224, 9.3232021 45.9173734, 9.3232319 45.917433, 9.3232634 45.9174966, 9.3232832 45.9175307, 9.3232913 45.9175446, 9.3233587 45.9176384, 9.323405 45.9177223)",,,2,,30,,
287459155,True,Via Emanuele Vittorio Parodi,tertiary,False,18.291999999999998,"LINESTRING (9.3218053 45.9162583, 9.3218113 45.9162312, 9.3218304 45.9162072, 9.3218602 45.9161893, 9.3218971 45.9161796, 9.3219365 45.9161794, 9.3219736 45.9161886)",roundabout,,,,,,
287459158,True,Via Tommaso Grossi,tertiary,False,104.597,"LINESTRING (9.3218053 45.9162583, 9.3217743 45.9162242, 9.3217657 45.9162091, 9.3217572 45.9161942, 9.3217275 45.9161547, 9.3216453 45.9160625, 9.3215065 45.9158926, 9.3215338 45.9158207, 9.3216055 45.9157756, 9.3217549 45.9156869, 9.32204 45.9155495)",,,,,,,
287459155,True,Via Emanuele Vittorio Parodi,tertiary,False,3.9370000000000003,"LINESTRING (9.3218177 45.9162924, 9.3218087 45.9162758, 9.3218053 45.9162583)",roundabout,,,,,,
"[287459154, 1071362221, 1099747630]",False,Via Emanuele Vittorio Parodi,tertiary,False,107.08,"LINESTRING (9.3218748 45.9163289, 9.3218358 45.916426, 9.321829 45.9164392, 9.3217838 45.9165273, 9.3216913 45.9167001, 9.3216368 45.9168019, 9.3215623 45.9169351, 9.3215368 45.9169806, 9.3213982 45.9172326)",,,2,,50,,
287459155,True,Via Emanuele Vittorio Parodi,tertiary,False,6.093,"LINESTRING (9.3218748 45.9163289, 9.3218416 45.9163142, 9.3218177 45.9162924)",roundabout,,,,,,
885558749,False,Via Emanuele Vittorio Parodi,tertiary,False,6.62,"LINESTRING (9.3213982 45.9172326, 9.3213676 45.9172882)",,,2,,50,,
"[287459154, 1071362221, 1099747630]",False,Via Emanuele Vittorio Parodi,tertiary,True,107.08,"LINESTRING (9.3213982 45.9172326, 9.3215368 45.9169806, 9.3215623 45.9169351, 9.3216368 45.9168019, 9.3216913 45.9167001, 9.3217838 45.9165273, 9.321829 45.9164392, 9.3218358 45.916426, 9.3218748 45.9163289)",,,2,,50,,
885558749,False,Via Emanuele Vittorio Parodi,tertiary,True,6.62,"LINESTRING (9.3213676 45.9172882, 9.3213982 45.9172326)",,,2,,50,,
287785485,True,Via Fratelli Pini Garibaldini,residential,False,14.044,"LINESTRING (9.3213676 45.9172882, 9.3212732 45.9172586, 9.32124 45.9172095)",,,,,,,
885558750,False,Via Emanuele Vittorio Parodi,tertiary,False,38.798,"LINESTRING (9.3213676 45.9172882, 9.3213415 45.9173345, 9.3212955 45.9174163, 9.3212504 45.9174886, 9.3211982 45.917564, 9.3211939 45.9175708, 9.3211699 45.9176087)",,,2,,50,,
