osmid,oneway,name,highway,reversed,length,lanes,maxspeed,geometry,ref,junction,access
25340880,False,Via Raspona,tertiary,True,68.212,2,50,"LINESTRING (12.0442885 44.507168, 12.0441108 44.5069111, 12.0439674 44.5067165, 12.0439027 44.5066198)",SP15,,
193455546,False,Via Mario Gordini,residential,False,157.453,,,"LINESTRING (12.0442885 44.507168, 12.0443279 44.5071448, 12.0458209 44.5062676)",,,
25340880,False,Via Raspona,tertiary,True,92.683,2,50,"LINESTRING (12.044809 44.5079143, 12.0442885 44.507168)",SP15,,
25340880,False,Via Raspona,tertiary,False,92.822,2,50,"LINESTRING (12.044809 44.5079143, 12.0451036 44.5083521, 12.0452099 44.5084853, 12.0453409 44.5086575)",SP15,,
193455547,False,Via A. Guerrini,residential,False,180.953,,,"LINESTRING (12.044809 44.5079143, 12.0448507 44.5078853, 12.0464433 44.5067786)",,,
206309832,True,Via Giuseppe Verdi,residential,False,13.045,,,"LINESTRING (12.0370344 44.5037455, 12.0371488 44.5038298)",,,
206309835,True,Via Giuseppe Verdi,residential,False,6.991,,,"LINESTRING (12.0370506 44.5038073, 12.0370344 44.5037455)",,,
206309832,True,Via Giuseppe Verdi,residential,False,24.066,,,"LINESTRING (12.0371488 44.5038298, 12.0373562 44.5039878)",,,
206309833,True,Via Giuseppe Verdi,residential,False,22.558999999999997,,,"LINESTRING (12.0371488 44.5038298, 12.0371731 44.5038786, 12.0371806 44.5039155, 12.0371785 44.5039563, 12.0371736 44.50399, 12.0371506 44.5040255)",,,
27176314,False,Via degli Orsini,residential,False,16.84,,,"LINESTRING (12.0371506 44.5040255, 12.0372282 44.5040095, 12.0373562 44.5039878)",,,
27176314,False,Via degli Orsini,residential,True,25.285,,,"LINESTRING (12.0371506 44.5040255, 12.0370029 44.5040847, 12.0368824 44.5041477)",,,
258983696,True,Via Giuseppe Verdi,residential,False,25.726,,,"LINESTRING (12.0371506 44.5040255, 12.0371081 44.5039722, 12.0370915 44.5039318, 12.0370781 44.5038947, 12.0370676 44.503854, 12.0370506 44.5038073)",,,
30409767,False,Via Carlo Margotti,residential,True,24.695,,,"LINESTRING (12.0379934 44.5037457, 12.0381936 44.5039158)",,,
"[30409768, 30409767]",False,"['Via quattro Novembre', 'Via Carlo Margotti']",residential,False,637.1110000000001,,,"LINESTRING (12.0379934 44.5037457, 12.0377281 44.5035318, 12.0357673 44.5019132, 12.0363 44.5016181, 12.0383398 44.5032954, 12.0384228 44.5038961)",,,
27176313,False,Via Giuseppe Verdi,residential,False,42.453,,,"LINESTRING (12.0376619 44.5039601, 12.0381936 44.5039158)",,,
206331225,True,,residential,False,35.489,,,"LINESTRING (12.0376619 44.5039601, 12.0379934 44.5037457)",,,
27176313,False,Via Giuseppe Verdi,residential,True,24.439,,,"LINESTRING (12.0376619 44.5039601, 12.0374992 44.5039752, 12.0373562 44.5039878)",,,
27569047,False,Via fratelli Rosselli,residential,False,279.822,,,"LINESTRING (12.0377476 44.5018555, 12.0388776 44.5028193, 12.0397204 44.5035029, 12.0399043 44.5036729, 12.04002 44.5037799)",,,
206331683,False,Via degli Orti,residential,True,95.80300000000001,,,"LINESTRING (12.0387325 44.5017748, 12.0387951 44.5017348, 12.039404 44.5022291, 12.0394731 44.5022691, 12.0395184 44.5022876, 12.0395746 44.502303)",,,
1008727437,False,Via Goffredo Mameli,residential,False,27.199,,,"LINESTRING (12.0410409 44.5018768, 12.0413147 44.5020241)",,,
206331683,False,Via degli Orti,residential,False,78.789,,,"LINESTRING (12.0410409 44.5018768, 12.0404857 44.5022091, 12.0404382 44.5022322, 12.0403886 44.5022491, 12.0402849 44.5022553, 12.0402331 44.5022597)",,,
1008727437,False,Via Goffredo Mameli,residential,True,28.161,,,"LINESTRING (12.0410409 44.5018768, 12.0409596 44.501837, 12.0408151 44.5017659, 12.0407485 44.5017331)",,,
206331683,False,Via degli Orti,residential,False,52.59,,,"LINESTRING (12.0402331 44.5022597, 12.0396545 44.5023092, 12.0395746 44.502303)",,,
206331685,False,Via degli Orti,residential,False,75.898,,,"LINESTRING (12.0402331 44.5022597, 12.0400301 44.5020843, 12.0399891 44.5020628, 12.0399503 44.502052, 12.0399028 44.5020581, 12.0398509 44.5020766, 12.0395918 44.5022399, 12.0395703 44.5022722, 12.0395746 44.502303)",,,
206331683,False,Via degli Orti,residential,True,78.789,,,"LINESTRING (12.0402331 44.5022597, 12.0402849 44.5022553, 12.0403886 44.5022491, 12.0404382 44.5022322, 12.0404857 44.5022091, 12.0410409 44.5018768)",,,
206331683,False,Via degli Orti,residential,False,95.803,,,"LINESTRING (12.0395746 44.502303, 12.0395184 44.5022876, 12.0394731 44.5022691, 12.039404 44.5022291, 12.0387951 44.5017348, 12.0387325 44.5017748)",,,
206331683,False,Via degli Orti,residential,True,52.59,,,"LINESTRING (12.0395746 44.502303, 12.0396545 44.5023092, 12.0402331 44.5022597)",,,
206331685,False,Via degli Orti,residential,True,75.898,,,"LINESTRING (12.0395746 44.502303, 12.0395703 44.5022722, 12.0395918 44.5022399, 12.0398509 44.5020766, 12.0399028 44.5020581, 12.0399503 44.502052, 12.0399891 44.5020628, 12.0400301 44.5020843, 12.0402331 44.5022597)",,,
27569051,True,Piazza della Resistenza,residential,False,20.993,,,"LINESTRING (12.0383737 44.50728, 12.0381102 44.5072982)",,,
206332246,True,,residential,False,37.588,,,"LINESTRING (12.0383737 44.50728, 12.0382791 44.5073044, 12.0382143 44.5073322, 12.0381625 44.5073814, 12.0381496 44.5074261, 12.0381496 44.5074754, 12.0381628 44.5075305)",,,
28345673,False,Via Agide Samaritani,residential,False,29.942,,,"LINESTRING (12.0381628 44.5075305, 12.0380937 44.507455, 12.0379558 44.5073053)",,,
28345673,False,Via Agide Samaritani,residential,True,78.539,,,"LINESTRING (12.0381628 44.5075305, 12.038251 44.5076263, 12.0384909 44.5079029, 12.0386784 44.5081334)",,,
872005993,False,Via Reale,tertiary,True,27.478,2,50,"LINESTRING (12.0419216 44.5078695, 12.042156 44.5076875)",,,
206333028,True,,residential,False,37.605999999999995,,,"LINESTRING (12.0419216 44.5078695, 12.0418049 44.5080405, 12.0417138 44.5081735)",,,
872005993,False,Via Reale,tertiary,False,27.084000000000003,2,50,"LINESTRING (12.0419216 44.5078695, 12.0418049 44.5079511, 12.0416728 44.5080363)",,,
872005993,False,Via Reale,tertiary,True,9.32,2,50,"LINESTRING (12.041579 44.5080868, 12.0416728 44.5080363)",,,
206333029,True,,residential,False,15.533000000000001,,,"LINESTRING (12.041579 44.5080868, 12.04163 44.5081005, 12.0416819 44.5081205, 12.0417034 44.5081421, 12.0417138 44.5081735)",,,
872005993,False,Via Reale,tertiary,False,15.821000000000002,2,50,"LINESTRING (12.041579 44.5080868, 12.0415264 44.5081128, 12.0414083 44.5081602)",,,
872005993,False,Via Reale,tertiary,False,63.253,2,50,"LINESTRING (12.0414083 44.5081602, 12.0413493 44.5081811, 12.0411243 44.5082563, 12.0409239 44.5083154, 12.040674 44.5083813)",,,
872005993,False,Via Reale,tertiary,True,15.821000000000002,2,50,"LINESTRING (12.0414083 44.5081602, 12.0415264 44.5081128, 12.041579 44.5080868)",,,
206333028,True,,residential,False,15.925,,,"LINESTRING (12.0417138 44.5081735, 12.0416257 44.5083022)",,,
206333026,False,Viale Stazione,residential,False,164.56799999999998,,,"LINESTRING (12.0416257 44.5083022, 12.0415994 44.508349, 12.0412112 44.5090398, 12.0408555 44.5096765)",,,
206333028,True,,residential,False,24.441000000000003,,,"LINESTRING (12.0416257 44.5083022, 12.0415804 44.5082452, 12.0415329 44.5082037, 12.0414875 44.5081775, 12.0414083 44.5081602)",,,
206333029,True,,residential,False,24.483,,,"LINESTRING (12.0416257 44.5083022, 12.0416279 44.5082175, 12.0416192 44.5081852, 12.0415998 44.5081452, 12.041579 44.5080868)",,,
206333306,False,Via Giuseppe Mazzini,residential,False,10.225,,,"LINESTRING (12.0432139 44.5058741, 12.0431393 44.5057991)",,,
"[206333305, 1206862687]",False,Via U. Pasini,residential,False,66.693,,,"LINESTRING (12.0432139 44.5058741, 12.0433231 44.5058626, 12.0434698 44.5058472, 12.0440487 44.5058022)",,,
27176298,True,Piazza dieci Aprile,residential,False,14.925,,,"LINESTRING (12.0412259 44.5037065, 12.0410377 44.5037064)",,,
215324231,True,,residential,False,23.299999999999997,,,"LINESTRING (12.0412259 44.5037065, 12.0411582 44.5037313, 12.0411236 44.5037457, 12.0411048 44.5037596, 12.0410912 44.5037811, 12.0410819 44.5038075, 12.0410666 44.503863)",,,
27568312,False,Corso Giacomo Matteotti,residential,False,63.04,,,"LINESTRING (12.0410666 44.503863, 12.0411702 44.5044251)",,,
27568312,False,Corso Giacomo Matteotti,residential,True,17.563,,,"LINESTRING (12.0410666 44.503863, 12.0410377 44.5037064)",,,
31857047,False,Via Augusto Murri,residential,False,23.901,,,"LINESTRING (12.0375802 44.5059691, 12.0378095 44.5058296)",,,
31857047,False,Via Augusto Murri,residential,True,20.693,,,"LINESTRING (12.0375802 44.5059691, 12.0373817 44.5060899)",,,
215324229,True,Via don Giovanni Minzoni,residential,False,14.621,,,"LINESTRING (12.0375802 44.5059691, 12.0377017 44.506068)",,,
27569066,False,Via don Giovanni Minzoni,residential,True,25.493,,,"LINESTRING (12.0377017 44.506068, 12.0373817 44.5060899)",,,
27569066,False,Via don Giovanni Minzoni,residential,False,208.373,,,"LINESTRING (12.0377017 44.506068, 12.0387824 44.5059941, 12.0403134 44.5058633)",,,
206333026,False,Viale Stazione,residential,True,164.56799999999998,,,"LINESTRING (12.0408555 44.5096765, 12.0412112 44.5090398, 12.0415994 44.508349, 12.0416257 44.5083022)",,,
450344068,False,Via U. Ricci,residential,False,126.781,,,"LINESTRING (12.0408555 44.5096765, 12.0409675 44.5097023, 12.0414128 44.5097888, 12.0421879 44.5093164)",,,
450344068,False,Via U. Ricci,residential,True,126.781,,,"LINESTRING (12.0421879 44.5093164, 12.0414128 44.5097888, 12.0409675 44.5097023, 12.0408555 44.5096765)",,,
595919652,False,Via Mirri,residential,True,141.919,,,"LINESTRING (12.0461413 44.503909, 12.0448814 44.5048154)",,,
31857067,False,Via Aurelio Saffi,residential,False,5.717,,,"LINESTRING (12.0448814 44.5048154, 12.0448448 44.5047711)",,,
31857067,False,Via Aurelio Saffi,residential,True,64.095,,,"LINESTRING (12.0448814 44.5048154, 12.0452915 44.5053121)",,,
595919652,False,Via Mirri,residential,False,141.919,,,"LINESTRING (12.0448814 44.5048154, 12.0461413 44.503909)",,,
25340880,False,Via Raspona,tertiary,True,92.822,2,50,"LINESTRING (12.0453409 44.5086575, 12.0452099 44.5084853, 12.0451036 44.5083521, 12.044809 44.5079143)",SP15,,
27569033,False,Corso della Repubblica,residential,True,58.551,,,"LINESTRING (12.0400982 44.5043035, 12.04002 44.5037799)",,,
595919660,False,Via Nino Bixio,residential,True,126.893,,,"LINESTRING (12.0400982 44.5043035, 12.0385104 44.5044446)",,,
27569033,False,Corso della Repubblica,residential,False,91.241,,,"LINESTRING (12.0400982 44.5043035, 12.0401095 44.5043795, 12.0401936 44.5051212)",,,
595919660,False,Via Nino Bixio,residential,False,126.893,,,"LINESTRING (12.0385104 44.5044446, 12.0400982 44.5043035)",,,
595920606,False,Via Massaroli,residential,True,62.498,,,"LINESTRING (12.0449799 44.50371, 12.044394 44.5040859)",,,
595920606,False,Via Massaroli,residential,False,62.498,,,"LINESTRING (12.044394 44.5040859, 12.0449799 44.50371)",,,
28345667,True,Via Aurelio Saffi,residential,False,178.929,,,"LINESTRING (12.044394 44.5040859, 12.0441673 44.5037413, 12.0440481 44.5035557, 12.0426135 44.5036049)",,,
687345511,True,Via Reale,tertiary,False,13.346,1,50,"LINESTRING (12.04362 44.5065628, 12.0435626 44.5065569, 12.043519 44.5065607, 12.0434549 44.506573)",,,permit
763126065,True,Via Reale,tertiary,False,12.624,1,,"LINESTRING (12.04362 44.5065628, 12.0435903 44.5065421, 12.043572 44.5065156, 12.0435671 44.5064862, 12.0435738 44.5064619)",,roundabout,
763126065,True,Via Reale,tertiary,False,10.074,1,,"LINESTRING (12.0437416 44.5065701, 12.0437007 44.5065779, 12.0436585 44.5065754, 12.04362 44.5065628)",,roundabout,
763126065,True,Via Reale,tertiary,False,6.7490000000000006,1,,"LINESTRING (12.043782 44.506433, 12.0438041 44.5064589, 12.0438124 44.5064887)",,roundabout,
872005992,True,Via Reale,tertiary,False,16.242,1,50,"LINESTRING (12.0438124 44.5064887, 12.0439027 44.5066198)",,,
763126065,True,Via Reale,tertiary,False,11.227,1,,"LINESTRING (12.0438124 44.5064887, 12.0438087 44.5065121, 12.0437964 44.506534, 12.0437763 44.5065528, 12.0437416 44.5065701)",,roundabout,
763126065,True,Via Reale,tertiary,False,8.254,1,,"LINESTRING (12.0435738 44.5064619, 12.0435898 44.5064399, 12.0436137 44.506422, 12.0436437 44.5064096)",,roundabout,
763126065,True,Via Reale,tertiary,False,2.95,1,,"LINESTRING (12.0436437 44.5064096, 12.0436799 44.5064035)",,roundabout,
206333304,True,Via Giuseppe Mazzini,residential,False,70.413,1,,"LINESTRING (12.0436437 44.5064096, 12.0436571 44.5063613, 12.0436505 44.5063284, 12.0433004 44.5059641, 12.0432139 44.5058741)",,,
872005991,False,Via Reale,tertiary,True,55.629000000000005,2,50,"LINESTRING (12.0437932 44.5063348, 12.0440449 44.5061673, 12.0443057 44.5059932)",,,
872005994,True,Via Reale,tertiary,False,11.149000000000001,1,50,"LINESTRING (12.0437932 44.5063348, 12.0437815 44.5063587, 12.0437752 44.5063846, 12.0437771 44.5064055, 12.043782 44.506433)",,,permit
872005993,False,Via Reale,tertiary,False,161.204,2,50,"LINESTRING (12.0434549 44.506573, 12.0433261 44.506692, 12.0432352 44.5067761, 12.0427598 44.5071994, 12.042156 44.5076875)",,,
872006001,True,Via Reale,tertiary,False,15.588000000000001,1,50,"LINESTRING (12.0434549 44.506573, 12.0434979 44.5065378, 12.0435316 44.5065102, 12.0435738 44.5064619)",,,
763126065,True,Via Reale,tertiary,False,9.021999999999998,1,,"LINESTRING (12.0436799 44.5064035, 12.0437177 44.5064055, 12.0437528 44.5064157, 12.043782 44.506433)",,roundabout,
872005995,True,Via Reale,tertiary,False,11.799,1,50,"LINESTRING (12.0436799 44.5064035, 12.0437371 44.5063666, 12.0437932 44.5063348)",,,
1008727437,False,Via Goffredo Mameli,residential,True,27.199,,,"LINESTRING (12.0413147 44.5020241, 12.0410409 44.5018768)",,,
963392230,True,,residential,False,10.478000000000002,,,"LINESTRING (12.0413147 44.5020241, 12.0413325 44.5020197, 12.0413514 44.5020196, 12.0413693 44.5020238, 12.0413845 44.5020319, 12.0413951 44.502043, 12.0414002 44.502056, 12.0413992 44.5020694)",,roundabout,
"[27176299, 1008727436]",False,Via Giuseppe Mazzini,residential,True,219.784,,,"LINESTRING (12.0413992 44.5020694, 12.0415462 44.5021256, 12.0416015 44.5021539, 12.0422779 44.5025003, 12.0424977 44.5026229, 12.0425512 44.5026666, 12.0425907 44.5027148, 12.0426225 44.5027667, 12.0426368 44.5028315, 12.0426372 44.5028605, 12.0426394 44.5030292, 12.0426523 44.50355, 12.0426135 44.5036049)",,,
963392230,True,,residential,False,7.805,,,"LINESTRING (12.0413992 44.5020694, 12.0413919 44.5020824, 12.0413788 44.5020929, 12.0413616 44.5020997, 12.0413422 44.5021021, 12.0413228 44.5020996)",,roundabout,
