osmid,oneway,name,highway,reversed,length,geometry,maxspeed,lanes,junction,bridge,tunnel
199998398,False,Via Camillo Benso Cavour,residential,True,66.83,"LINESTRING (9.3260071 45.3594253, 9.3260027 45.3594446, 9.3259972 45.3594598, 9.3259885 45.3594749, 9.3259758 45.3594898, 9.3255281 45.359919)",50,,,,
41197470,False,Via Roma,unclassified,False,10.755,"LINESTRING (9.3244418 45.358183, 9.3243636 45.3582626)",,,,,
41197470,False,Via Roma,unclassified,True,67.659,"LINESTRING (9.3244418 45.358183, 9.324622 45.3580017, 9.3247677 45.3578418, 9.324783 45.3578221, 9.3247956 45.3578042, 9.3248069 45.3577817, 9.3248155 45.357761, 9.3248212 45.3577408, 9.324824 45.3577258, 9.3248237 45.3577064, 9.3248199 45.3576866, 9.3248122 45.3576668, 9.3248052 45.3576537)",,,,,
44722691,False,Via Giangiacomo Medici,residential,False,239.29,"LINESTRING (9.3245894 45.3552354, 9.3246298 45.3552601, 9.3246481 45.3552699, 9.3246749 45.3552827, 9.324703 45.3552936, 9.3247418 45.3553047, 9.324782 45.355314, 9.3248068 45.3553186, 9.3253456 45.3553899, 9.3267528 45.3555759, 9.3267907 45.3555819, 9.3268273 45.3555859, 9.3268638 45.3555865, 9.3268963 45.3555823, 9.3269258 45.3555738, 9.3269527 45.3555625, 9.3269703 45.3555541, 9.3269889 45.3555432, 9.3270099 45.3555277, 9.3270255 45.355513, 9.3270423 45.3554935, 9.3270538 45.3554749, 9.3270588 45.3554609, 9.3270627 45.3554419, 9.3270616 45.3554181, 9.3270577 45.3553943, 9.3270508 45.3553625, 9.3270399 45.3553335, 9.327031 45.3553091, 9.3270144 45.3552741, 9.3270061 45.3552581, 9.3269944 45.3552409, 9.3269823 45.3552238, 9.3269689 45.3552069, 9.3269552 45.35519, 9.3269362 45.3551711)",,,,,
44722692,False,,unclassified,False,34.571999999999996,"LINESTRING (9.3245894 45.3552354, 9.3245462 45.3552461, 9.3244949 45.3552558, 9.32441 45.3552643, 9.3243746 45.3552653, 9.3243399 45.3552653, 9.3242884 45.3552626, 9.3242368 45.3552581, 9.3242103 45.3552549, 9.3241546 45.355246)",,,,,
"[44722692, 44722684]",False,Via Giardino,"['unclassified', 'residential']","[False, True]",126.698,"LINESTRING (9.3245894 45.3552354, 9.3246099 45.355228, 9.3246332 45.3552177, 9.3246539 45.3552073, 9.3246713 45.3551972, 9.3246901 45.3551843, 9.325624 45.3543625)",30,,,,
270319636,True,Via Conciliazione,unclassified,False,28.410000000000004,"LINESTRING (9.3237637 45.3571854, 9.3236481 45.3571557, 9.3236085 45.3571447, 9.3235752 45.357135, 9.3235458 45.3571262, 9.3235129 45.3571153, 9.323484 45.3571054, 9.3234302 45.3570846)",30,1,,,
24549596,False,Via Sandro Pertini,unclassified,False,70.646,"LINESTRING (9.3191275 45.3580804, 9.3191527 45.3580765, 9.3191766 45.3580747, 9.3191954 45.358075, 9.319223 45.3580764, 9.3192526 45.3580812, 9.3192756 45.3580861, 9.3192977 45.3580917, 9.3193214 45.3580985, 9.3193438 45.3581065, 9.3195043 45.3581719, 9.3199314 45.3583459)",,,,,
"[24549596, 271119582]",False,Via Sandro Pertini,unclassified,"[False, True]",114.44999999999999,"LINESTRING (9.3191275 45.3580804, 9.3191076 45.3580866, 9.3190875 45.3580954, 9.3190748 45.3581034, 9.3190514 45.3581198, 9.3190314 45.3581391, 9.319014 45.3581584, 9.3188788 45.3583269, 9.3184566 45.3588534, 9.3183744 45.3589559)",,,,,
271121653,False,Via Sandro Pertini,residential,False,19.704,"LINESTRING (9.3191275 45.3580804, 9.3190907 45.358038, 9.3190715 45.358021, 9.3190497 45.358005, 9.3190268 45.3579929, 9.3190011 45.3579817, 9.3189471 45.357963)",,,,,
199998391,False,Via Carlo Porro,residential,False,71.436,"LINESTRING (9.3225525 45.3628271, 9.3232767 45.3632193)",,,,,
237925874,False,,residential,False,49.118,"LINESTRING (9.3225525 45.3628271, 9.3229243 45.3624709)",,,,,
237925874,False,,residential,True,64.364,"LINESTRING (9.3225525 45.3628271, 9.322031 45.3632752)",,,,,
24515420,False,Via Cesare Battisti,unclassified,False,32.193000000000005,"LINESTRING (9.3289803 45.3585462, 9.3290156 45.3585669, 9.3290546 45.3585926, 9.329093 45.3586211, 9.3291205 45.3586461, 9.3291474 45.3586739, 9.3291667 45.3586961, 9.3291869 45.3587195, 9.3292031 45.358742, 9.3292131 45.3587572, 9.3292217 45.3587761)",50,2,,,
"[542478488, 60651099, 60651108, 212879119]",False,"['Via Giuseppe Dezza', 'Via Paolo Frisi']",unclassified,False,307.54999999999995,"LINESTRING (9.3289803 45.3585462, 9.32882 45.358469, 9.3282471 45.358193, 9.32779 45.3579788, 9.3271855 45.3576969, 9.3269521 45.3575847, 9.3269202 45.3575709, 9.3268906 45.3575601, 9.326853 45.3575489, 9.3268081 45.3575378, 9.3267702 45.3575305, 9.3267297 45.3575232, 9.326695 45.3575178, 9.3266574 45.3575146, 9.3266224 45.3575123, 9.3265898 45.3575117, 9.3260042 45.3575175, 9.3258893 45.3575197, 9.3254821 45.3575275)",30,2,,yes,
270863612,False,Via Sangregorio,residential,False,88.442,"LINESTRING (9.3289803 45.3585462, 9.3288425 45.3586314, 9.3283591 45.3589302, 9.3281321 45.3590729)",,,,,
24515420,False,Via Cesare Battisti,unclassified,False,291.307,"LINESTRING (9.3292217 45.3587761, 9.329228 45.3587999, 9.3292343 45.3588274, 9.3292392 45.3588591, 9.3292419 45.3588878, 9.3292432 45.3589213, 9.3292405 45.3589891, 9.3292353 45.3590618, 9.3292274 45.3591364, 9.3292217 45.3591907, 9.3292204 45.3592138, 9.3292204 45.3592389, 9.3292218 45.3592602, 9.3292245 45.3592833, 9.3294637 45.3608707, 9.3294877 45.361038, 9.3295296 45.3613292, 9.3295324 45.3613492, 9.3295372 45.3613828)",50,2,,,
24515420,False,Via Cesare Battisti,unclassified,True,32.193,"LINESTRING (9.3292217 45.3587761, 9.3292131 45.3587572, 9.3292031 45.358742, 9.3291869 45.3587195, 9.3291667 45.3586961, 9.3291474 45.3586739, 9.3291205 45.3586461, 9.329093 45.3586211, 9.3290546 45.3585926, 9.3290156 45.3585669, 9.3289803 45.3585462)",50,2,,,
"[270861976, 462431003]",False,"['Via Crocetta', 'Via Santa Francesca Cabrini']",residential,"[False, True]",152.84399999999997,"LINESTRING (9.3292217 45.3587761, 9.3292666 45.3587966, 9.3293055 45.3588159, 9.3293417 45.3588353, 9.329369 45.3588541, 9.3293937 45.3588728, 9.3295248 45.3589839, 9.3295442 45.3590044, 9.3295624 45.3590277, 9.3295719 45.3590494, 9.32958 45.3590739, 9.3295888 45.3591298, 9.3295977 45.3591623, 9.3296064 45.3591866, 9.3296161 45.3592086, 9.3296324 45.3592391, 9.3296505 45.3592649, 9.329665 45.3592918, 9.3296781 45.3593205, 9.3296871 45.3593491, 9.3296948 45.3593797, 9.3297172 45.3595138, 9.3297215 45.3595254, 9.3297312 45.3595371, 9.329743 45.3595472, 9.3297533 45.3595598, 9.3297611 45.3595744, 9.3297672 45.3595915, 9.3298136 45.3598937, 9.3298338 45.3600253)",50,2,,,
"[270864515, 270863612]",False,"['Via Piero Calamandrei', 'Via Sangregorio']",residential,False,156.801,"LINESTRING (9.3281321 45.3590729, 9.3277592 45.3592887, 9.3277439 45.359296, 9.3277157 45.3593028, 9.3276901 45.3593048, 9.3276627 45.359301, 9.327638 45.3592925, 9.3276259 45.3592852, 9.3272985 45.359046, 9.3272757 45.3590247, 9.3272555 45.3590034, 9.327242 45.3589846, 9.3272313 45.3589657, 9.3272233 45.3589459, 9.3272206 45.3589261, 9.3272206 45.3589054, 9.3272219 45.3588846, 9.3272259 45.3588649, 9.3272313 45.3588451, 9.3272407 45.3588243, 9.3272555 45.3587998, 9.327273 45.3587782, 9.3272917 45.3587565, 9.3273132 45.3587367, 9.327336 45.3587169, 9.3273745 45.3586893, 9.3276069 45.3585228)",,,,,
270863612,False,Via Sangregorio,residential,True,88.442,"LINESTRING (9.3281321 45.3590729, 9.3283591 45.3589302, 9.3288425 45.3586314, 9.3289803 45.3585462)",,,,,
"[270864098, 270864100]",False,,residential,False,108.607,"LINESTRING (9.3281321 45.3590729, 9.3281925 45.3591313, 9.3282051 45.3591469, 9.3282149 45.359164, 9.3282158 45.3591799, 9.3282093 45.3591955, 9.3281997 45.3592082, 9.3281633 45.3592345, 9.328148 45.3592481, 9.3281352 45.3592656, 9.32813 45.3592807, 9.3281314 45.3592962, 9.3281385 45.3593134, 9.3281494 45.3593277, 9.3282445 45.3594207, 9.328257 45.3594367, 9.3282588 45.3594487, 9.3282572 45.3594649, 9.3282506 45.3594796, 9.3282381 45.3594963, 9.328228 45.3595055, 9.3282079 45.359516, 9.3276633 45.3597679)",,,,,
212883003,False,Via Broggi Izar,residential,True,43.483,"LINESTRING (9.3270052 45.3550854, 9.3270382 45.3550862, 9.3270665 45.3550888, 9.3270948 45.3550923, 9.3271217 45.3550978, 9.3271487 45.3551043, 9.3271736 45.3551131, 9.3271958 45.3551219, 9.3272199 45.3551347, 9.3272414 45.3551474, 9.3272803 45.3551738, 9.3273729 45.3552388, 9.3273943 45.3552511, 9.327429 45.3552664, 9.3274677 45.3552817)",,,,,
238165740,True,,residential,False,11.703,"LINESTRING (9.3270052 45.3550854, 9.3270041 45.3551117, 9.3269912 45.3551364, 9.3269677 45.3551569, 9.3269362 45.3551711)",,,roundabout,,
44722691,False,Via Giangiacomo Medici,residential,True,239.29000000000002,"LINESTRING (9.3269362 45.3551711, 9.3269552 45.35519, 9.3269689 45.3552069, 9.3269823 45.3552238, 9.3269944 45.3552409, 9.3270061 45.3552581, 9.3270144 45.3552741, 9.327031 45.3553091, 9.3270399 45.3553335, 9.3270508 45.3553625, 9.3270577 45.3553943, 9.3270616 45.3554181, 9.3270627 45.3554419, 9.3270588 45.3554609, 9.3270538 45.3554749, 9.3270423 45.3554935, 9.3270255 45.355513, 9.3270099 45.3555277, 9.3269889 45.3555432, 9.3269703 45.3555541, 9.3269527 45.3555625, 9.3269258 45.3555738, 9.3268963 45.3555823, 9.3268638 45.3555865, 9.3268273 45.3555859, 9.3267907 45.3555819, 9.3267528 45.3555759, 9.3253456 45.3553899, 9.3248068 45.3553186, 9.324782 45.355314, 9.3247418 45.3553047, 9.324703 45.3552936, 9.3246749 45.3552827, 9.3246481 45.3552699, 9.3246298 45.3552601, 9.3245894 45.3552354)",,,,,
238165740,True,,residential,False,33.232,"LINESTRING (9.3269362 45.3551711, 9.3268987 45.3551776, 9.3268602 45.3551751, 9.326825 45.3551638, 9.326797 45.3551451, 9.3267793 45.3551209, 9.3267739 45.355094, 9.3267813 45.3550674, 9.3268008 45.3550439, 9.3268302 45.3550262, 9.3268662 45.3550163, 9.3269048 45.3550152)",,,roundabout,,
238165740,True,,residential,False,11.853000000000002,"LINESTRING (9.3269048 45.3550152, 9.3269411 45.3550228, 9.326972 45.3550383, 9.3269942 45.3550599, 9.3270052 45.3550854)",,,roundabout,,
288233489,False,Via Padre Aristide Arioli,residential,False,6.704,"LINESTRING (9.3274677 45.3552817, 9.3274044 45.3553224)",,,,,
212883003,False,Via Broggi Izar,residential,False,43.48299999999999,"LINESTRING (9.3274677 45.3552817, 9.327429 45.3552664, 9.3273943 45.3552511, 9.3273729 45.3552388, 9.3272803 45.3551738, 9.3272414 45.3551474, 9.3272199 45.3551347, 9.3271958 45.3551219, 9.3271736 45.3551131, 9.3271487 45.3551043, 9.3271217 45.3550978, 9.3270948 45.3550923, 9.3270665 45.3550888, 9.3270382 45.3550862, 9.3270052 45.3550854)",,,,,
212883003,False,Via Broggi Izar,residential,True,90.47300000000001,"LINESTRING (9.3274677 45.3552817, 9.3275039 45.3552779, 9.3275388 45.3552713, 9.3275723 45.355261, 9.3276045 45.3552478, 9.3276286 45.355235, 9.3283324 45.3547547)",,,,,
"[44722684, 44722692]",False,Via Giardino,"['residential', 'unclassified']","[False, True]",126.698,"LINESTRING (9.325624 45.3543625, 9.3246901 45.3551843, 9.3246713 45.3551972, 9.3246539 45.3552073, 9.3246332 45.3552177, 9.3246099 45.355228, 9.3245894 45.3552354)",30,,,,
212882995,True,Via delle Margherite,residential,False,129.07000000000002,"LINESTRING (9.325624 45.3543625, 9.3261802 45.3546785, 9.3262028 45.3546895, 9.3262256 45.3546969, 9.3262561 45.3547016, 9.3262852 45.3547035, 9.3263197 45.3547017, 9.3263528 45.354697, 9.3263705 45.3546906, 9.3263921 45.3546785, 9.3268841 45.3543211)",,,,,
42791491,False,Via Campania,unclassified,True,16.301,"LINESTRING (9.3180402 45.360675, 9.3181158 45.3607061, 9.3182203 45.360749)",,,,,
237925359,False,Via Umbria,residential,False,121.95100000000001,"LINESTRING (9.3189218 45.3606573, 9.3190667 45.3604802, 9.3186 45.360303, 9.3182739 45.3606861, 9.3182203 45.360749)",,,,,
42791491,False,Via Campania,unclassified,True,75.232,"LINESTRING (9.3182203 45.360749, 9.3190487 45.3610939)",,,,,
42791491,False,Via Campania,unclassified,False,16.301,"LINESTRING (9.3182203 45.360749, 9.3181158 45.3607061, 9.3180402 45.360675)",,,,,
237925359,False,Via Umbria,residential,True,121.95100000000001,"LINESTRING (9.3182203 45.360749, 9.3182739 45.3606861, 9.3186 45.360303, 9.3190667 45.3604802, 9.3189218 45.3606573)",,,,,
60651104,False,Via P. D'Ivoy,residential,True,11.842,"LINESTRING (9.3229243 45.3624709, 9.3228021 45.3624079)",,,,,
237925874,False,,residential,True,49.118,"LINESTRING (9.3229243 45.3624709, 9.3225525 45.3628271)",,,,,
270165863,True,Via Paulz D'Ivoy,residential,False,76.939,"LINESTRING (9.3229243 45.3624709, 9.3237181 45.3628804)",,,,,
"[41197466, 256354135]",False,"['Via Luigi Cadorna', 'Via Zuavi']",residential,"[False, True]",134.09699999999998,"LINESTRING (9.321003 45.3548181, 9.3209279 45.3549086, 9.3202025 45.3557828, 9.3201902 45.3557976, 9.3201843 45.3558075, 9.3201816 45.35582, 9.3201838 45.3558309, 9.3201924 45.3558424, 9.3202076 45.3558535, 9.3202185 45.3558588)",30,,,,
256137078,False,Via Filippo Corridoni,residential,False,113.20599999999999,"LINESTRING (9.321003 45.3548181, 9.3211569 45.3548743, 9.3222884 45.3552878)",30,,,,
42783459,True,Via Otto Giugno,residential,False,130.51999999999998,"LINESTRING (9.3222884 45.3552878, 9.3222665 45.355319, 9.3220125 45.3556809, 9.3218201 45.355955, 9.3215495 45.3563405)",,,,,
256137078,False,Via Filippo Corridoni,residential,True,113.20599999999999,"LINESTRING (9.3222884 45.3552878, 9.3211569 45.3548743, 9.321003 45.3548181)",30,,,,
256354135,False,Via Zuavi,residential,True,11.909,"LINESTRING (9.3202185 45.3558588, 9.3203546 45.355907)",30,,,,
"[41197466, 256354135]",False,"['Via Luigi Cadorna', 'Via Zuavi']",residential,"[False, True]",134.097,"LINESTRING (9.3202185 45.3558588, 9.3202076 45.3558535, 9.3201924 45.3558424, 9.3201838 45.3558309, 9.3201816 45.35582, 9.3201843 45.3558075, 9.3201902 45.3557976, 9.3202025 45.3557828, 9.3209279 45.3549086, 9.321003 45.3548181)",30,,,,
256893307,True,Via Monte Suello,residential,False,99.87100000000001,"LINESTRING (9.3234302 45.3570846, 9.3233998 45.3571217, 9.3230189 45.3575868, 9.3230103 45.3576064, 9.3230111 45.3576222, 9.3230243 45.3576401, 9.3230418 45.3576509, 9.3233087 45.3577427, 9.3233561 45.357759)",30,,,,
270319636,True,Via Conciliazione,unclassified,False,43.635,"LINESTRING (9.3234302 45.3570846, 9.3232945 45.3570321, 9.3232546 45.3570158, 9.3232161 45.3569993, 9.3231803 45.356982, 9.3231459 45.3569643, 9.3231172 45.3569468, 9.3230939 45.3569293, 9.3230659 45.3569077, 9.3230433 45.3568861, 9.3230034 45.356842)",30,1,,,
199998393,True,Via Clateo Castellini,residential,False,71.29,"LINESTRING (9.3233561 45.357759, 9.3235276 45.3575176, 9.3237637 45.3571854)",30,,,,
199998393,True,Via Clateo Castellini,residential,False,76.164,"LINESTRING (9.3229206 45.3583718, 9.3233561 45.357759)",30,,,,
259541123,True,Piazza Giacomo Matteotti,residential,False,66.189,"LINESTRING (9.3229206 45.3583718, 9.3234041 45.3585556, 9.3235128 45.3585969, 9.3236657 45.358655)",,,,,
271116018,False,Piazza Giacomo Matteotti,residential,False,15.036000000000001,"LINESTRING (9.3236657 45.358655, 9.3237024 45.3586689, 9.3238359 45.3587181)",,,,,
41197470,False,Via Roma,unclassified,False,82.706,"LINESTRING (9.3238359 45.3587181, 9.3237967 45.3587619, 9.323765 45.3587974, 9.3234626 45.3591236, 9.3233357 45.3592589, 9.3232626 45.3593433)",,,,,
41197470,False,Via Roma,unclassified,True,65.786,"LINESTRING (9.3238359 45.3587181, 9.3238978 45.3586582, 9.3242243 45.3583426, 9.3242472 45.3583242, 9.3242718 45.3583065, 9.3242923 45.3582943, 9.3243145 45.3582828, 9.3243636 45.3582626)",,,,,
271116018,False,Piazza Giacomo Matteotti,residential,True,15.036000000000001,"LINESTRING (9.3238359 45.3587181, 9.3237024 45.3586689, 9.3236657 45.358655)",,,,,
199998393,True,Via Clateo Castellini,residential,False,55.742,"LINESTRING (9.3226019 45.3588203, 9.3229206 45.3583718)",30,,,,
"[270283109, 270283110]",False,Via Biagio Miracoli,residential,"[False, True]",109.153,"LINESTRING (9.320612 45.3618068, 9.3212213 45.3619487, 9.3212537 45.3619543, 9.3212812 45.3619541, 9.3212993 45.3619511, 9.3213223 45.3619432, 9.3213432 45.3619266, 9.3213551 45.3619126, 9.3216053 45.361533)",,,,,
42783190,False,Via 23 marzo 1848,residential,False,45.149,"LINESTRING (9.3210926 45.3600362, 9.3211646 45.3600605, 9.3212856 45.3600996, 9.3214072 45.3601379, 9.3214879 45.3601622, 9.32162 45.360202)",,,,,
42783190,False,Via 23 marzo 1848,residential,True,62.819,"LINESTRING (9.3210926 45.3600362, 9.3210031 45.3600059, 9.3209563 45.3599889, 9.3209108 45.3599718, 9.32084 45.3599443, 9.3207705 45.3599167, 9.3203911 45.3597606)",,,,,
270285586,False,Via Alessandro Volta,residential,False,94.883,"LINESTRING (9.3210926 45.3600362, 9.3211731 45.3599099, 9.3212111 45.3598543, 9.3212419 45.3598095, 9.3212785 45.3597628, 9.3213177 45.3597124, 9.3216696 45.3592862)",,,,,
270285586,False,Via Alessandro Volta,residential,True,94.88300000000001,"LINESTRING (9.3216696 45.3592862, 9.3213177 45.3597124, 9.3212785 45.3597628, 9.3212419 45.3598095, 9.3212111 45.3598543, 9.3211731 45.3599099, 9.3210926 45.3600362)",,,,,
42783190,False,Via 23 marzo 1848,residential,False,26.884,"LINESTRING (9.3220246 45.3603346, 9.3223357 45.3604379)",,,,,
42783190,False,Via 23 marzo 1848,residential,True,34.881,"LINESTRING (9.3220246 45.3603346, 9.32162 45.360202)",,,,,
270285642,False,Via Antonio Marovelli,residential,False,80.498,"LINESTRING (9.3220246 45.3603346, 9.3214601 45.3609402)",,,,,
270285642,False,Via Antonio Marovelli,residential,True,80.498,"LINESTRING (9.3214601 45.3609402, 9.3220246 45.3603346)",,,,,
42783190,False,Via 23 marzo 1848,residential,False,0.859,"LINESTRING (9.3223357 45.3604379, 9.3223461 45.3604404)",,,,,
42783190,False,Via 23 marzo 1848,residential,True,26.884,"LINESTRING (9.3223357 45.3604379, 9.3220246 45.3603346)",,,,,
270285953,False,,residential,False,32.419,"LINESTRING (9.3223357 45.3604379, 9.3225046 45.3601716)",,,,,
270285953,False,,residential,True,32.419,"LINESTRING (9.3225046 45.3601716, 9.3223357 45.3604379)",,,,,
41197471,False,Via Guglielmo Marconi,unclassified,True,39.075,"LINESTRING (9.3236647 45.360137, 9.3234745 45.359812)",,,,,
41197471,False,Via Guglielmo Marconi,unclassified,False,40.42,"LINESTRING (9.3236647 45.360137, 9.3237804 45.3603358, 9.3238604 45.3604735)",,,,,
270286113,False,Via Bernardino De Bustis,residential,True,79.742,"LINESTRING (9.3236647 45.360137, 9.3235193 45.3601948, 9.323494 45.3602059, 9.323468 45.3602177, 9.3234318 45.3602353, 9.3233929 45.3602568, 9.3233607 45.3602764, 9.3233376 45.3602912, 9.3233085 45.3603113, 9.3232464 45.3603553, 9.3232041 45.3603872, 9.3231631 45.3604216, 9.3231261 45.3604552, 9.3229451 45.3606321)",,,,,
41197470,False,Via Roma,unclassified,True,10.755,"LINESTRING (9.3243636 45.3582626, 9.3244418 45.358183)",,,,,
41197470,False,Via Roma,unclassified,False,65.786,"LINESTRING (9.3243636 45.3582626, 9.3243145 45.3582828, 9.3242923 45.3582943, 9.3242718 45.3583065, 9.3242472 45.3583242, 9.3242243 45.3583426, 9.3238978 45.3586582, 9.3238359 45.3587181)",,,,,
270298495,True,Via Senna Felice,residential,False,103.01699999999998,"LINESTRING (9.3243636 45.3582626, 9.3244425 45.3588869, 9.3244628 45.3590477, 9.3244671 45.3590696, 9.3244725 45.3590927, 9.3244791 45.3591139, 9.3244886 45.3591354, 9.3245011 45.3591588, 9.3245148 45.3591803)",,,,,
41197471,False,Via Guglielmo Marconi,unclassified,False,36.492999999999995,"LINESTRING (9.3232874 45.3595113, 9.3233472 45.3596074, 9.3234745 45.359812)",,,,,
41197471,False,Via Guglielmo Marconi,unclassified,True,12.925,"LINESTRING (9.3232874 45.3595113, 9.3232536 45.3594524, 9.3232438 45.3594342, 9.3232384 45.3594181, 9.3232355 45.3594015)",,,,,
270298874,False,,residential,False,53.71800000000001,"LINESTRING (9.3232874 45.3595113, 9.3232485 45.3595303, 9.3232291 45.3595435, 9.323211 45.3595586, 9.3231937 45.35958, 9.3231776 45.3596034, 9.3231688 45.3596182, 9.3231534 45.3596465, 9.3231455 45.359666, 9.3231365 45.3596855, 9.3231262 45.3597125, 9.3231069 45.3597675, 9.3230902 45.3598196, 9.323048 45.3599517)",,,,,
270298874,False,,residential,True,53.717999999999996,"LINESTRING (9.323048 45.3599517, 9.3230902 45.3598196, 9.3231069 45.3597675, 9.3231262 45.3597125, 9.3231365 45.3596855, 9.3231455 45.359666, 9.3231534 45.3596465, 9.3231688 45.3596182, 9.3231776 45.3596034, 9.3231937 45.35958, 9.323211 45.3595586, 9.3232291 45.3595435, 9.3232485 45.3595303, 9.3232874 45.3595113)",,,,,
60651097,True,Via Edmondo De Amicis,residential,False,97.58,"LINESTRING (9.324715 45.3613751, 9.3258553 45.3617331)",,,,,
270300440,False,Via Giovanni Pascoli,residential,False,20.538,"LINESTRING (9.324715 45.3613751, 9.324589 45.3615372)",,,,,
270300440,False,Via Giovanni Pascoli,residential,True,20.538,"LINESTRING (9.324589 45.3615372, 9.324715 45.3613751)",,,,,
270301169,False,Via Alessandro Manzoni,residential,True,53.138,"LINESTRING (9.3269909 45.3615464, 9.3268516 45.3617608, 9.3268258 45.3617978, 9.3267973 45.3618376, 9.3267718 45.3618689, 9.3267435 45.3619031, 9.3266843 45.3619724)",,,,,
270301792,False,,residential,True,39.92099999999999,"LINESTRING (9.3271617 45.3620773, 9.3271389 45.3620759, 9.3271165 45.3620726, 9.3270947 45.3620671, 9.3270753 45.3620605, 9.3268514 45.3619822, 9.3268173 45.3619741, 9.3267804 45.3619687, 9.3267475 45.3619674, 9.3267118 45.3619688, 9.3266843 45.3619724)",,,,,
270301935,True,Via Carmine,residential,False,11.038,"LINESTRING (9.3243341 45.3621432, 9.3242687 45.3621225, 9.3242057 45.3621018)",,,,,
270315669,False,Via Ada Negri,residential,False,50.019,"LINESTRING (9.3243341 45.3621432, 9.3245165 45.361878, 9.3245262 45.3618588, 9.3245327 45.3618371, 9.3245338 45.3618192, 9.3245283 45.3618029, 9.3245122 45.3617844, 9.324497 45.3617749, 9.3244808 45.3617677, 9.3244445 45.3617547)",,,,,
270315669,False,Via Ada Negri,residential,True,50.019000000000005,"LINESTRING (9.3244445 45.3617547, 9.3244808 45.3617677, 9.324497 45.3617749, 9.3245122 45.3617844, 9.3245283 45.3618029, 9.3245338 45.3618192, 9.3245327 45.3618371, 9.3245262 45.3618588, 9.3245165 45.361878, 9.3243341 45.3621432)",,,,,
270632235,False,Via Giacomo Frassi,residential,False,60.85,"LINESTRING (9.3238149 45.354837, 9.3232926 45.3552429)",,,,,
270632235,False,Via Giacomo Frassi,residential,True,60.85,"LINESTRING (9.3232926 45.3552429, 9.3238149 45.354837)",,,,,
256620921,True,Via Monte Grappa,unclassified,False,19.937,"LINESTRING (9.3212229 45.3587776, 9.3210927 45.3589318)",,,,,
270635497,True,Via Giuseppina Biggiogero,residential,False,98.527,"LINESTRING (9.3212229 45.3587776, 9.3215736 45.3589088, 9.3216867 45.3589497, 9.3217383 45.3589689, 9.3223439 45.3591833)",,,,,
199998393,True,Via Clateo Castellini,residential,False,4.19,"LINESTRING (9.3223439 45.3591833, 9.3223679 45.3591496)",30,,,,
270641633,False,,residential,True,22.066,"LINESTRING (9.3213505 45.3614474, 9.3216053 45.361533)",,,,,
"[270864098, 270864100]",False,,residential,True,108.607,"LINESTRING (9.3276633 45.3597679, 9.3282079 45.359516, 9.328228 45.3595055, 9.3282381 45.3594963, 9.3282506 45.3594796, 9.3282572 45.3594649, 9.3282588 45.3594487, 9.328257 45.3594367, 9.3282445 45.3594207, 9.3281494 45.3593277, 9.3281385 45.3593134, 9.3281314 45.3592962, 9.32813 45.3592807, 9.3281352 45.3592656, 9.328148 45.3592481, 9.3281633 45.3592345, 9.3281997 45.3592082, 9.3282093 45.3591955, 9.3282158 45.3591799, 9.3282149 45.359164, 9.3282051 45.3591469, 9.3281925 45.3591313, 9.3281321 45.3590729)",,,,,
271121653,False,Via Sandro Pertini,residential,True,19.704,"LINESTRING (9.3189471 45.357963, 9.3190011 45.3579817, 9.3190268 45.3579929, 9.3190497 45.358005, 9.3190715 45.358021, 9.3190907 45.358038, 9.3191275 45.3580804)",,,,,
"[271121723, 580404247]",True,,residential,False,190.74800000000002,"LINESTRING (9.3189471 45.357963, 9.3189328 45.3579548, 9.3189167 45.3579398, 9.3189088 45.3579255, 9.3189073 45.357909, 9.3189107 45.3578927, 9.3189193 45.3578772, 9.3191913 45.3575153, 9.3191969 45.3575063, 9.3192039 45.3574855, 9.3192056 45.3574675, 9.3191985 45.3574521, 9.3191827 45.3574359, 9.3191662 45.3574267, 9.3191471 45.3574176, 9.3191319 45.3574031, 9.3191229 45.3573869, 9.3191219 45.3573687, 9.3191249 45.3573467, 9.3191351 45.3573238, 9.3192692 45.3570771, 9.3192948 45.3570325, 9.3193217 45.3569869, 9.3193513 45.3569404, 9.3193822 45.3568931, 9.3195916 45.3565857, 9.3195994 45.3565775, 9.3196133 45.3565665, 9.319628 45.3565595, 9.3196506 45.3565545, 9.3196832 45.3565518, 9.3197145 45.3565529, 9.319739 45.3565573, 9.3198329 45.3565855)",30,1,,,
24549596,False,Via Sandro Pertini,unclassified,False,17.583,"LINESTRING (9.3199314 45.3583459, 9.3201261 45.3584252)",,,,,
24549596,False,Via Sandro Pertini,unclassified,True,70.646,"LINESTRING (9.3199314 45.3583459, 9.3195043 45.3581719, 9.3193438 45.3581065, 9.3193214 45.3580985, 9.3192977 45.3580917, 9.3192756 45.3580861, 9.3192526 45.3580812, 9.319223 45.3580764, 9.3191954 45.358075, 9.3191766 45.3580747, 9.3191527 45.3580765, 9.3191275 45.3580804)",,,,,
271122203,False,Piazzetta,unclassified,False,13.216,"LINESTRING (9.3199314 45.3583459, 9.3199914 45.3582649, 9.3200111 45.3582411)",,,,,
271122203,False,Piazzetta,unclassified,True,13.216,"LINESTRING (9.3200111 45.3582411, 9.3199914 45.3582649, 9.3199314 45.3583459)",,,,,
