osmid,ref,highway,oneway,reversed,length,geometry,maxspeed,name,bridge,junction
118106679,,residential,False,False,173.427,"LINESTRING (11.035403 44.7335022, 11.0355227 44.7334872, 11.0364711 44.7333687, 11.0374226 44.7332498, 11.0375653 44.733232)",,Via Arno,,
209287959,,residential,False,True,110.672,"LINESTRING (11.035403 44.7335022, 11.0352939 44.7330479, 11.0351874 44.7326047, 11.0351673 44.7325211)",,Via Po,,
118106689,,residential,False,False,85.214,"LINESTRING (11.0351673 44.7325211, 11.0352809 44.7325073, 11.0361226 44.7324054, 11.0362307 44.7323923)",,Via Adige,,
118106689,,residential,False,True,91.84200000000001,"LINESTRING (11.0351673 44.7325211, 11.0350389 44.7325376, 11.0349346 44.732551, 11.0340232 44.7326681)",,Via Adige,,
209287959,,residential,False,False,110.672,"LINESTRING (11.0351673 44.7325211, 11.0351874 44.7326047, 11.0352939 44.7330479, 11.035403 44.7335022)",,Via Po,,
209287959,,residential,False,True,119.03999999999999,"LINESTRING (11.0351673 44.7325211, 11.0351474 44.7324417, 11.0349239 44.7315464, 11.0349041 44.731467)",,Via Po,,
"[117427177, 118106677]",,residential,False,False,36.315,"LINESTRING (11.0408964 44.727272, 11.0406574 44.7274615, 11.0406004 44.7275212)",,,yes,
384485983,,residential,False,False,110.207,"LINESTRING (11.0380857 44.7330008, 11.0393934 44.7326554)",,Via Girolamo Frescobaldi,,
384539133,,residential,False,False,100.68,"LINESTRING (11.0421621 44.7279393, 11.0418728 44.727502, 11.0416199 44.7271199)",,Via Nicolò Macchiavelli,,
118106681,,residential,False,False,66.481,"LINESTRING (11.036807 44.7312228, 11.0366722 44.7312206, 11.0359837 44.731334)",,Via Piave,,
118106681,,residential,False,False,86.555,"LINESTRING (11.0359837 44.731334, 11.0350242 44.7314522, 11.0349041 44.731467)",,Via Piave,,
118106681,,residential,False,True,66.481,"LINESTRING (11.0359837 44.731334, 11.0366722 44.7312206, 11.036807 44.7312228)",,Via Piave,,
209277075,,residential,False,False,119.285,"LINESTRING (11.0359837 44.731334, 11.0360019 44.7314119, 11.0362118 44.7323113, 11.0362307 44.7323923)",,Via Adda,,
118106681,,residential,False,True,89.755,"LINESTRING (11.0337841 44.7316029, 11.0349041 44.731467)",,Via Piave,,
"[118106681, 117427298]",,residential,False,"[False, True]",225.199,"LINESTRING (11.0337841 44.7316029, 11.0334035 44.7316474, 11.0333594 44.7316468, 11.0333233 44.7316392, 11.0332989 44.7316259, 11.033286 44.7316044, 11.0332806 44.7315816, 11.0331647 44.73116, 11.0328833 44.7300714, 11.0328608 44.7299844)",,"['Via Volturno', 'Via Piave']",,
384502685,,unclassified,False,False,119.942,"LINESTRING (11.0337841 44.7316029, 11.0338017 44.7316814, 11.0340232 44.7326681)",,Via Tagliamento,,
118106689,,residential,False,False,89.036,"LINESTRING (11.0362307 44.7323923, 11.036359 44.7323768, 11.037187 44.7322765, 11.0373418 44.7322577)",,Via Adige,,
118106689,,residential,False,True,85.214,"LINESTRING (11.0362307 44.7323923, 11.0361226 44.7324054, 11.0352809 44.7325073, 11.0351673 44.7325211)",,Via Adige,,
209277075,,residential,False,True,119.285,"LINESTRING (11.0362307 44.7323923, 11.0362118 44.7323113, 11.0360019 44.7314119, 11.0359837 44.731334)",,Via Adda,,
118106689,,residential,False,False,91.84200000000001,"LINESTRING (11.0340232 44.7326681, 11.0349346 44.732551, 11.0350389 44.7325376, 11.0351673 44.7325211)",,Via Adige,,
118106689,,residential,False,True,25.585,"LINESTRING (11.0340232 44.7326681, 11.0339347 44.7326795, 11.0337045 44.7327091)",,Via Adige,,
384502685,,unclassified,False,True,119.942,"LINESTRING (11.0340232 44.7326681, 11.0338017 44.7316814, 11.0337841 44.7316029)",,Via Tagliamento,,
165541921,SP2,secondary,False,True,124.95700000000001,"LINESTRING (11.0324998 44.7318655, 11.0325308 44.7319242, 11.0329235 44.7326021, 11.0331305 44.7328953)",50,Strada Villavara,,
209280141,,unclassified,True,False,123.116,"LINESTRING (11.0324998 44.7318655, 11.0327153 44.7321074, 11.0328664 44.732362, 11.0329527 44.7324862, 11.0330391 44.7326196, 11.0330952 44.7326672, 11.0331838 44.7327055, 11.0332658 44.7327178, 11.0333374 44.7327188, 11.0333558 44.7327178)",,,,
118106689,,residential,False,False,25.585,"LINESTRING (11.0337045 44.7327091, 11.0339347 44.7326795, 11.0340232 44.7326681)",,Via Adige,,
442607316,,unclassified,True,False,143.445,"LINESTRING (11.0337045 44.7327091, 11.0336177 44.7327209, 11.0334774 44.7327608, 11.0333241 44.7328236, 11.0332809 44.7328835, 11.0332572 44.7329448, 11.0332939 44.7330537, 11.0334062 44.733201, 11.0337268 44.7336089, 11.0337891 44.7337168)",,,,
209280141,,unclassified,True,False,27.570999999999998,"LINESTRING (11.0333558 44.7327178, 11.0334342 44.7327132, 11.0337045 44.7327091)",,,,
209280143,,unclassified,False,True,27.074999999999996,"LINESTRING (11.0333558 44.7327178, 11.0333104 44.7327365, 11.0332694 44.7327587, 11.0332122 44.7328001, 11.0331755 44.7328385, 11.0331305 44.7328953)",,,,
165541921,SP2,secondary,False,False,124.95700000000001,"LINESTRING (11.0331305 44.7328953, 11.0329235 44.7326021, 11.0325308 44.7319242, 11.0324998 44.7318655)",50,Strada Villavara,,
165541921,SP2,secondary,False,True,105.20500000000001,"LINESTRING (11.0331305 44.7328953, 11.0332738 44.7331056, 11.0336722 44.7335848, 11.0337891 44.7337168)",50,Strada Villavara,,
209280143,,unclassified,False,False,27.075,"LINESTRING (11.0331305 44.7328953, 11.0331755 44.7328385, 11.0332122 44.7328001, 11.0332694 44.7327587, 11.0333104 44.7327365, 11.0333558 44.7327178)",,,,
165541921,SP2,secondary,False,False,105.205,"LINESTRING (11.0337891 44.7337168, 11.0336722 44.7335848, 11.0332738 44.7331056, 11.0331305 44.7328953)",50,Strada Villavara,,
205563593,,residential,False,False,8.232,"LINESTRING (11.0399547 44.7277778, 11.039861 44.7278102)",,,,
209286478,,unclassified,True,False,152.997,"LINESTRING (11.0399547 44.7277778, 11.0408182 44.7290094)",,,,
205563593,,residential,False,True,58.531000000000006,"LINESTRING (11.0399547 44.7277778, 11.0404006 44.7276151, 11.0405116 44.7275656, 11.0406004 44.7275212)",,,,
185271771,SP1,secondary,False,False,9.017,"LINESTRING (11.0408182 44.7290094, 11.0407151 44.7290442)",50,Via Ravarino Carpi,,
185271771,SP1,secondary,False,True,90.191,"LINESTRING (11.0408182 44.7290094, 11.0409569 44.7289541, 11.041117 44.7288815, 11.0412977 44.7287852, 11.0417172 44.7285144)",50,Via Ravarino Carpi,,
209287204,,residential,False,True,111.116,"LINESTRING (11.0398371 44.7271482, 11.0385688 44.7275802)",,Via Giuseppe Verdi,,
209287205,,unclassified,True,False,25.814999999999998,"LINESTRING (11.0363351 44.7290051, 11.0363458 44.729027, 11.0363503 44.72905, 11.0363484 44.7290732, 11.0363401 44.7290957, 11.0363258 44.7291165, 11.0363061 44.729135, 11.0362817 44.7291505, 11.0362534 44.7291622, 11.0362226 44.7291698, 11.0361902 44.7291729)",,,,roundabout
384505668,,unclassified,False,True,95.309,"LINESTRING (11.0363351 44.7290051, 11.0364086 44.7289904, 11.0365095 44.7289701, 11.0365609 44.7289523, 11.0368237 44.7288613, 11.0374312 44.7286511)",,Via Giuseppe Verdi,,
209287206,,residential,False,False,114.381,"LINESTRING (11.0346135 44.7302153, 11.0347199 44.7302028, 11.0355163 44.7301087, 11.0355557 44.7302664, 11.0352539 44.7303075)",,Via Mincio,,
209287959,,residential,False,False,141.067,"LINESTRING (11.0346135 44.7302153, 11.0347024 44.7305855, 11.0348044 44.7310102, 11.0348228 44.7310946, 11.0349041 44.731467)",,Via Po,,
209287959,,residential,False,True,57.819,"LINESTRING (11.0346135 44.7302153, 11.034499 44.7297929, 11.0344751 44.7297047)",,Via Po,,
209287206,,residential,False,True,114.381,"LINESTRING (11.0352539 44.7303075, 11.0355557 44.7302664, 11.0355163 44.7301087, 11.0347199 44.7302028, 11.0346135 44.7302153)",,Via Mincio,,
209287203,,residential,False,True,103.14,"LINESTRING (11.0338877 44.7307531, 11.0336755 44.7299349, 11.0336511 44.7298409)",,Via Basento,,
209287230,,residential,False,False,68.37,"LINESTRING (11.0354411 44.7305981, 11.0353907 44.7304007, 11.0356869 44.7303552, 11.0359596 44.7303099)",,Via Fornace,,
209287730,,residential,False,False,56.4,"LINESTRING (11.0359596 44.7303099, 11.0361245 44.7308034)",,Via Fornace,,
209287230,,residential,False,False,74.408,"LINESTRING (11.0359596 44.7303099, 11.0362914 44.7302424, 11.0367143 44.7301324, 11.0368518 44.7300966)",,Via Fornace,,
209287230,,residential,False,True,68.37,"LINESTRING (11.0359596 44.7303099, 11.0356869 44.7303552, 11.0353907 44.7304007, 11.0354411 44.7305981)",,Via Fornace,,
209287730,,residential,False,True,56.4,"LINESTRING (11.0361245 44.7308034, 11.0359596 44.7303099)",,Via Fornace,,
185271771,SP1,secondary,False,False,72.16,"LINESTRING (11.0371865 44.7316182, 11.0373418 44.7322577)",50,Via Ravarino Carpi,,
185271771,SP1,secondary,False,True,19.353,"LINESTRING (11.0371865 44.7316182, 11.0371473 44.7314464)",50,Via Ravarino Carpi,,
384505666,,residential,False,True,81.193,"LINESTRING (11.0371865 44.7316182, 11.0375624 44.7322978)",,Via Giovanni Paisiello,,
384505666,,residential,False,False,81.193,"LINESTRING (11.0375624 44.7322978, 11.0371865 44.7316182)",,Via Giovanni Paisiello,,
117427410,,residential,True,False,54.188,"LINESTRING (11.0415875 44.7258474, 11.0420274 44.7262213)",,Piazza Giacomo Matteotti,,
384539131,,residential,False,False,48.651,"LINESTRING (11.0415875 44.7258474, 11.0420539 44.7255617)",,Via della Pace,,
384539133,,residential,False,True,109.739,"LINESTRING (11.0406955 44.7263836, 11.0412069 44.7268077, 11.0416199 44.7271199)",,Via Nicolò Macchiavelli,,
384539134,,residential,False,True,24.907,"LINESTRING (11.0419285 44.7266566, 11.0421411 44.726822)",,Piazza Giacomo Matteotti,,
117427410,,residential,True,False,123.398,"LINESTRING (11.0419285 44.7266566, 11.0417233 44.7264847, 11.0412265 44.7260685, 11.0415875 44.7258474)",,Piazza Giacomo Matteotti,,
385872766,,residential,False,True,47.273,"LINESTRING (11.0420274 44.7262213, 11.0424806 44.7259437)",,Via Antonio Gramsci,,
117427410,,residential,True,False,68.59100000000001,"LINESTRING (11.0420274 44.7262213, 11.0420853 44.7262705, 11.0422834 44.72644, 11.0419285 44.7266566)",,Piazza Giacomo Matteotti,,
117427395,,unclassified,False,False,21.311,"LINESTRING (11.0374328 44.7299261, 11.0375964 44.7298969, 11.0376396 44.7299018, 11.037694 44.7299147)",,Via Ravarino Carpi,,
117427395,,unclassified,False,True,49.698,"LINESTRING (11.0374328 44.7299261, 11.0372454 44.7299723, 11.0370129 44.7300462, 11.0369288 44.7300715, 11.0368518 44.7300966)",,Via Ravarino Carpi,,
666763618,,residential,False,True,50.304,"LINESTRING (11.0374328 44.7299261, 11.0373075 44.7296926, 11.0372002 44.729505)",,Via Domenico Scarlatti,,
666763618,,residential,False,False,50.304,"LINESTRING (11.0372002 44.729505, 11.0373075 44.7296926, 11.0374328 44.7299261)",,Via Domenico Scarlatti,,
209287959,,residential,False,False,36.82,"LINESTRING (11.0344235 44.7293756, 11.0344623 44.7296235, 11.0344751 44.7297047)",,Via Po,,
385872768,,residential,False,False,54.265,"LINESTRING (11.0434107 44.7279589, 11.0430119 44.7280734, 11.0429073 44.7279068)",,Piazza Giglioli,,
