osmid,lanes,ref,name,highway,oneway,reversed,length,geometry,maxspeed,width,junction,tunnel
37139932,,,Via Mosconi,residential,False,True,39.274,"LINESTRING (10.3731225 46.4706933, 10.3728175 46.4707434, 10.372646 46.4708133)",,,,
469045637,2,SS38,Via Stelvio,secondary,False,False,247.898,"LINESTRING (10.3687858 46.4697854, 10.3683206 46.4701078, 10.368113 46.4702557, 10.3675192 46.4706823, 10.3670149 46.4710465, 10.3668327 46.4711768, 10.3666428 46.4713141, 10.3665608 46.4714019)",50,,,
469045637,2,SS38,Via Stelvio,secondary,False,True,63.872,"LINESTRING (10.3687858 46.4697854, 10.3689494 46.4696981, 10.3691491 46.4696474, 10.3695599 46.4696109)",50,,,
1156902765,,,Via Arnaldo Berni,residential,False,False,7.445,"LINESTRING (10.3687858 46.4697854, 10.3687438 46.4697528, 10.3687251 46.4697333)",,,,
27109174,,,Via Santa Barbara,residential,False,True,18.817,"LINESTRING (10.3683852 46.4676786, 10.368618 46.4677327)",,,,
27109174,,,Via Santa Barbara,residential,False,False,98.92099999999999,"LINESTRING (10.3683852 46.4676786, 10.367768 46.4675164, 10.3671668 46.4673844)",,,,
37140470,,,Via Cacciatori delle Alpi,residential,False,False,236.765,"LINESTRING (10.3661901 46.4655107, 10.3669749 46.465727, 10.3690225 46.4663628)",,,,
37140474,,,Via Cacciatori delle Alpi,residential,False,True,211.644,"LINESTRING (10.3661901 46.4655107, 10.3662069 46.465655, 10.3663427 46.465867, 10.3666517 46.4662115, 10.3668059 46.466368, 10.3670555 46.4672057, 10.3670339 46.4672819)",,,,
1087921680,2,SS38,Via Milano,secondary,False,True,11.999,"LINESTRING (10.3712091 46.4670119, 10.3711294 46.466919)",50,,,
397847629,2,SS38,Via Milano,secondary,False,False,28.892,"LINESTRING (10.3712091 46.4670119, 10.3712528 46.4670734, 10.3713615 46.4672495)",50,,,
37140467,,,Piazzale Fogaroli,residential,True,False,16.007,"LINESTRING (10.3670339 46.4672819, 10.3670965 46.4673073, 10.3671512 46.4673459, 10.3671668 46.4673844)",,,roundabout,
37140474,,,Via Cacciatori delle Alpi,residential,False,False,211.64399999999998,"LINESTRING (10.3670339 46.4672819, 10.3670555 46.4672057, 10.3668059 46.466368, 10.3666517 46.4662115, 10.3663427 46.465867, 10.3662069 46.465655, 10.3661901 46.4655107)",,,,
37140467,,,Piazzale Fogaroli,residential,True,False,11.937,"LINESTRING (10.3668928 46.4673169, 10.3669601 46.4672847, 10.3670339 46.4672819)",,,roundabout,
37140467,,,Piazzale Fogaroli,residential,True,False,18.992,"LINESTRING (10.3670477 46.467469, 10.3669667 46.4674528, 10.3669106 46.4674156, 10.366887 46.4673935, 10.3668743 46.4673631)",,,roundabout,
37140480,,,Via Gen.Luigi Reverberi,residential,False,False,24.281,"LINESTRING (10.3670477 46.467469, 10.3670176 46.467521, 10.3669972 46.4675562, 10.3668884 46.4676556)",,,,
37140468,,,Via Leghe Grigie,residential,False,False,137.73,"LINESTRING (10.3657571 46.4696276, 10.3659445 46.4696461, 10.3666213 46.4696892, 10.3671168 46.4697441, 10.3673294 46.469755, 10.367539 46.4697859)",,,,
37140468,,,Via Leghe Grigie,residential,False,False,80.24199999999999,"LINESTRING (10.3676983 46.4698459, 10.3678359 46.4698504, 10.3680161 46.4698468, 10.3683271 46.4697789, 10.3686445 46.4697432, 10.3687251 46.4697333)",,,,
37140468,,,Via Leghe Grigie,residential,False,True,13.954,"LINESTRING (10.3676983 46.4698459, 10.3675943 46.4698125, 10.367539 46.4697859)",,,,
37142252,,,Via Bersaglio,residential,False,False,142.299,"LINESTRING (10.3676983 46.4698459, 10.3675884 46.4699284, 10.3673007 46.47002, 10.3668946 46.4701028, 10.3664179 46.4701416, 10.3659666 46.4702437)",,,,
37140482,,,,residential,False,False,81.792,"LINESTRING (10.3670073 46.4683866, 10.3668884 46.4676556)",,,,
37140482,,,,residential,False,True,81.792,"LINESTRING (10.3668884 46.4676556, 10.3670073 46.4683866)",,,,
37140480,,,Via Gen.Luigi Reverberi,residential,False,True,24.281,"LINESTRING (10.3668884 46.4676556, 10.3669972 46.4675562, 10.3670176 46.467521, 10.3670477 46.467469)",,,,
37140468,,,Via Leghe Grigie,residential,False,False,13.954,"LINESTRING (10.367539 46.4697859, 10.3675943 46.4698125, 10.3676983 46.4698459)",,,,
37140468,,,Via Leghe Grigie,residential,False,True,137.73,"LINESTRING (10.367539 46.4697859, 10.3673294 46.469755, 10.3671168 46.4697441, 10.3666213 46.4696892, 10.3659445 46.4696461, 10.3657571 46.4696276)",,,,
37140483,,,,residential,False,False,177.18,"LINESTRING (10.367539 46.4697859, 10.367508 46.4695853, 10.3674104 46.4692233, 10.3673559 46.4682005)",,,,
73490001,,,Piazza V Alpini,unclassified,False,False,4.381,"LINESTRING (10.3747267 46.4689345, 10.3747839 46.4689346)",,,,
37139865,,,Via Nesini,residential,False,False,120.46,"LINESTRING (10.3747267 46.4689345, 10.3747279 46.469635, 10.3747337 46.4700178)",,,,
73490001,,,Piazza V Alpini,unclassified,False,True,58.397000000000006,"LINESTRING (10.3747267 46.4689345, 10.3746368 46.4689345, 10.3744506 46.4689345, 10.374294 46.4689344, 10.3741878 46.4689344, 10.3739952 46.4689361, 10.3739642 46.4689364)",,,,
37142252,,,Via Bersaglio,residential,False,True,142.29899999999998,"LINESTRING (10.3659666 46.4702437, 10.3664179 46.4701416, 10.3668946 46.4701028, 10.3673007 46.47002, 10.3675884 46.4699284, 10.3676983 46.4698459)",,,,
27108864,,,Via San Francesco,residential,False,False,49.112,"LINESTRING (10.3767638 46.4697062, 10.3761712 46.469875)",,,,
27108864,,,Via San Francesco,residential,False,True,153.204,"LINESTRING (10.3767638 46.4697062, 10.3768659 46.4696294, 10.3772538 46.4694794, 10.37775 46.4692785, 10.3784828 46.4690118)",,,,
27108858,,,Via Belvedere,residential,False,True,37.94,"LINESTRING (10.3784828 46.4690118, 10.3783035 46.4689292, 10.3780386 46.4688674)",,,,
27108864,,,Via San Francesco,residential,False,False,153.204,"LINESTRING (10.3784828 46.4690118, 10.37775 46.4692785, 10.3772538 46.4694794, 10.3768659 46.4696294, 10.3767638 46.4697062)",,,,
73490012,,,Via al Forte,unclassified,False,True,7.331,"LINESTRING (10.3761897 46.4687819, 10.376094 46.4687833)",,,,
217363739,,,Via Vittoria,residential,False,False,21.324,"LINESTRING (10.3761897 46.4687819, 10.3764011 46.4686571)",,,,
217363739,,,Via Vittoria,residential,False,True,27.292,"LINESTRING (10.3761897 46.4687819, 10.3760131 46.4688854, 10.3759221 46.4689439)",,,,
1107551653,,,Via Alberti,residential,False,True,25.604,"LINESTRING (10.3784766 46.467912, 10.3782376 46.468073)",,,,
1107551654,,,,unclassified,False,False,43.663999999999994,"LINESTRING (10.3784766 46.467912, 10.3784296 46.4678781, 10.3783411 46.4677986, 10.378266 46.4677192, 10.3782043 46.4676748, 10.3781636 46.4675899)",,,,
37197221,,,Via Massimo Longa,residential,False,False,86.01,"LINESTRING (10.3744781 46.467868, 10.3744534 46.4677318, 10.3744295 46.4676163, 10.3743938 46.4674596, 10.3743726 46.4673516, 10.3743437 46.4671004)",,,,
73489613,,,Via Alberto De Simoni,unclassified,True,False,41.75,"LINESTRING (10.3744781 46.467868, 10.3743789 46.4678689, 10.3740745 46.467876, 10.3739333 46.4678805)",,,,
1107551653,,,Via Alberti,residential,False,False,6.794,"LINESTRING (10.3781553 46.4680958, 10.3782376 46.468073)",,,,
37197220,,,Via Castello,residential,False,False,37.917,"LINESTRING (10.3781553 46.4680958, 10.3780473 46.4680326, 10.3779633 46.4680027, 10.3778736 46.4680027, 10.3777686 46.4679114)",,,,
1107551653,,,Via Alberti,residential,False,True,103.02799999999999,"LINESTRING (10.3781553 46.4680958, 10.3779557 46.4681632, 10.376973 46.4684133, 10.376905 46.4684356)",,,,
370517296,,,Via don A. Murchi,residential,True,False,34.121,"LINESTRING (10.37143 46.4666479, 10.3713241 46.4668124, 10.3712633 46.4669322)",,,,
1085839228,,,Via Roma,residential,False,True,65.262,"LINESTRING (10.37143 46.4666479, 10.3715569 46.4667042, 10.3720528 46.4669419, 10.3721347 46.4669777)",,,,
370517294,,,Via Quattro Novembre,residential,False,True,68.91199999999999,"LINESTRING (10.3712633 46.4669322, 10.3713168 46.4669381, 10.3715944 46.4669647, 10.3720276 46.4670195, 10.3720973 46.4670004, 10.3721347 46.4669777)",,,,
819859714,,,Via 4 novembre,residential,True,False,9.786,"LINESTRING (10.3712633 46.4669322, 10.3712173 46.4669994, 10.3712091 46.4670119)",,,,
25568794,,,Via Monte Braulio,residential,False,False,218.17399999999998,"LINESTRING (10.3682098 46.4726754, 10.368548 46.4724081, 10.3687048 46.4722841, 10.36952 46.471709, 10.3697042 46.4716382, 10.369917 46.471599, 10.3704061 46.4715375)",30,,,
38330725,,,Via Giacinto Sertorelli,residential,False,False,279.445,"LINESTRING (10.3682098 46.4726754, 10.3679107 46.4729664, 10.3678341 46.4731261, 10.3677545 46.4733103, 10.3677324 46.4734961, 10.3677545 46.4735692, 10.3678275 46.4736012, 10.3679115 46.4736194, 10.3680515 46.4735974, 10.3684073 46.4735129, 10.3687069 46.4734372, 10.3693977 46.4732399, 10.3695199 46.4732166, 10.3696493 46.4732146, 10.36986 46.4732253)",,,,
537938632,,,Via Monte Braulio,residential,False,True,7.577,"LINESTRING (10.3682098 46.4726754, 10.3681606 46.4726641, 10.3681176 46.4726509)",30,,,
38330725,,,Via Giacinto Sertorelli,residential,False,False,57.25,"LINESTRING (10.36986 46.4732253, 10.3700901 46.4732631, 10.3703507 46.4733232, 10.3705542 46.4734058)",,,,
38330725,,,Via Giacinto Sertorelli,residential,False,True,279.445,"LINESTRING (10.36986 46.4732253, 10.3696493 46.4732146, 10.3695199 46.4732166, 10.3693977 46.4732399, 10.3687069 46.4734372, 10.3684073 46.4735129, 10.3680515 46.4735974, 10.3679115 46.4736194, 10.3678275 46.4736012, 10.3677545 46.4735692, 10.3677324 46.4734961, 10.3677545 46.4733103, 10.3678341 46.4731261, 10.3679107 46.4729664, 10.3682098 46.4726754)",,,,
38330726,,,Via Rovinaccia,residential,False,True,47.547,"LINESTRING (10.3707058 46.4724036, 10.3707045 46.471976)",,,,
38330726,,,Via Rovinaccia,residential,False,False,108.986,"LINESTRING (10.3707058 46.4724036, 10.370707 46.4731292, 10.3707419 46.4733826)",,,,
424592632,,,Via Monte Scorluzzo,residential,False,False,98.97399999999999,"LINESTRING (10.3707058 46.4724036, 10.3710867 46.4726269, 10.3712077 46.4726697, 10.37144 46.4727102, 10.3718561 46.4727236)",,,,
38330728,,,,residential,False,True,86.185,"LINESTRING (10.3700831 46.468952, 10.3703267 46.4681953)",,,,
27108840,,,Via Roma,residential,False,True,14.635,"LINESTRING (10.3759187 46.467091, 10.3761096 46.4670968)",,,,
27108840,,,Via Roma,residential,False,False,80.73400000000001,"LINESTRING (10.3759187 46.467091, 10.3759043 46.4670907, 10.3758817 46.4670901, 10.3757842 46.4670888, 10.3755727 46.4670813, 10.3752779 46.4670721, 10.3748652 46.4670744)",,,,
27108848,,,Via Molini,residential,False,False,133.135,"LINESTRING (10.3759187 46.467091, 10.3759487 46.4669147, 10.3759332 46.4668709, 10.3758314 46.4668285, 10.3756063 46.4667754, 10.3755558 46.4667635, 10.375257 46.4667427, 10.3747875 46.466657, 10.3747632 46.4665655, 10.3746889 46.4665388)",,,,
27109174,,,Via Santa Barbara,residential,False,False,18.817,"LINESTRING (10.368618 46.4677327, 10.3683852 46.4676786)",,,,
40952645,,,Via Sorgente Cingliaccia,residential,False,False,155.445,"LINESTRING (10.368618 46.4677327, 10.3690225 46.4663628)",,,,
27109174,,,Via Santa Barbara,residential,False,True,140.724,"LINESTRING (10.368618 46.4677327, 10.3690271 46.4678569, 10.3695274 46.4680043, 10.3696943 46.4680494, 10.3703267 46.4681953)",,,,
40952645,,,Via Sorgente Cingliaccia,residential,False,True,155.445,"LINESTRING (10.3690225 46.4663628, 10.368618 46.4677327)",,,,
37140470,,,Via Cacciatori delle Alpi,residential,False,False,173.78199999999998,"LINESTRING (10.3690225 46.4663628, 10.3699759 46.4666132, 10.3703013 46.4667542, 10.370557 46.4668248, 10.3710088 46.4669041, 10.3711294 46.466919)",,,,
37140470,,,Via Cacciatori delle Alpi,residential,False,True,236.765,"LINESTRING (10.3690225 46.4663628, 10.3669749 46.465727, 10.3661901 46.4655107)",,,,
73489613,,,Via Alberto De Simoni,unclassified,True,False,79.187,"LINESTRING (10.3760773 46.4679205, 10.3758932 46.4679279, 10.3750461 46.4678836)",,,,
277722629,2,SS38,Via Milano,secondary,False,True,17.877,"LINESTRING (10.3707202 46.4664772, 10.3705851 46.4663461)",50,,,
1087921681,2,SS38,Via Milano,secondary,False,False,58.290000000000006,"LINESTRING (10.3707202 46.4664772, 10.3707716 46.4665253, 10.3709248 46.4666906, 10.3710871 46.46687, 10.3711294 46.466919)",50,,,
62074382,,SS300,,secondary,True,False,18.936,"LINESTRING (10.370758 46.4662761, 10.370953 46.4663808)",,,,
32487361,2,SS300,Via Don Evaristo Peccedi,secondary,False,False,46.855,"LINESTRING (10.370953 46.4663808, 10.3712734 46.4665524, 10.3713397 46.4665802, 10.3714044 46.4665928, 10.3714652 46.4665965)",,,,
62074381,2,,,primary_link,True,False,24.498,"LINESTRING (10.370953 46.4663808, 10.3708172 46.4663797, 10.370757 46.466409, 10.3707268 46.4664338, 10.3707202 46.4664772)",,,,
62074382,,SS300,,secondary,True,False,39.581,"LINESTRING (10.3703087 46.4661036, 10.3704883 46.4661535, 10.370758 46.4662761)",,,,
234543802,2,SS38,Via Milano,secondary,False,False,34.282,"LINESTRING (10.3703087 46.4661036, 10.3704498 46.4662274, 10.3705851 46.4663461)",50,,,
277722629,2,SS38,Via Milano,secondary,False,False,17.877,"LINESTRING (10.3705851 46.4663461, 10.3707202 46.4664772)",50,,,
62074380,,,,primary_link,True,False,18.392,"LINESTRING (10.3705851 46.4663461, 10.3705864 46.4663158, 10.3706204 46.4662921, 10.3706728 46.4662693, 10.370758 46.4662761)",,,,
234543802,2,SS38,Via Milano,secondary,False,True,34.282,"LINESTRING (10.3705851 46.4663461, 10.3704498 46.4662274, 10.3703087 46.4661036)",50,,,
37139873,,,Via Maurizio quadrio,residential,False,True,45.911,"LINESTRING (10.3710159 46.4679481, 10.3708467 46.4683442)",,,,
37139873,,,Via Maurizio quadrio,residential,False,False,82.123,"LINESTRING (10.3710159 46.4679481, 10.3711468 46.4676415, 10.3713615 46.4672495)",,,,
62116281,,,,unclassified,False,False,63.598,"LINESTRING (10.3710159 46.4679481, 10.3715812 46.4680258, 10.3718329 46.4680491)",,,,
27108840,,,Via Roma,residential,False,False,14.635,"LINESTRING (10.3761096 46.4670968, 10.3759187 46.467091)",,,,
"[27108840, 1107551652, 37197215]",,,"['Via Roma', 'Via Morcelli']",residential,False,"[False, True]",180.738,"LINESTRING (10.3761096 46.4670968, 10.376298 46.467116, 10.3767122 46.4672149, 10.3768299 46.4672649, 10.3769763 46.4673014, 10.3770388 46.4673079, 10.3775605 46.4673196, 10.3776103 46.4673071, 10.377632 46.4673017, 10.3778453 46.4672483, 10.3781845 46.4672587, 10.378326 46.4672448, 10.3783918 46.4672387)",,,,
"[62116842, 604635965, 604635967]",,,Vicolo del Ginnasio,unclassified,False,False,90.701,"LINESTRING (10.3761096 46.4670968, 10.3761075 46.467129, 10.3761029 46.4672312, 10.3760971 46.4673608, 10.3761333 46.4675137, 10.3761476 46.4676578, 10.3761583 46.4677939, 10.3761679 46.4679096)",,,,building_passage
73489613,,,Via Alberto De Simoni,unclassified,True,False,18.757,"LINESTRING (10.3750461 46.4678836, 10.3748013 46.4678785)",,,,
37139858,,,Via Andreola,residential,False,False,105.304,"LINESTRING (10.3750461 46.4678836, 10.3750362 46.467618, 10.3750299 46.4674085, 10.3748355 46.4674166, 10.3748177 46.4672454, 10.3747924 46.4670803)",,,,
37140468,,,Via Leghe Grigie,residential,False,True,80.24199999999999,"LINESTRING (10.3687251 46.4697333, 10.3686445 46.4697432, 10.3683271 46.4697789, 10.3680161 46.4698468, 10.3678359 46.4698504, 10.3676983 46.4698459)",,,,
62131316,,,Via Arnaldo Berni,residential,True,False,231.226,"LINESTRING (10.3687251 46.4697333, 10.3687637 46.4696837, 10.3685227 46.4686783, 10.3683852 46.4676786)",,,,
1156902765,,,Via Arnaldo Berni,residential,False,True,7.445,"LINESTRING (10.3687251 46.4697333, 10.3687438 46.4697528, 10.3687858 46.4697854)",,,,
73489613,,,Via Alberto De Simoni,unclassified,True,False,7.044,"LINESTRING (10.3761679 46.4679096, 10.3760773 46.4679205)",,,,
"[62116842, 604635965, 604635967]",,,Vicolo del Ginnasio,unclassified,False,True,90.70100000000001,"LINESTRING (10.3761679 46.4679096, 10.3761583 46.4677939, 10.3761476 46.4676578, 10.3761333 46.4675137, 10.3760971 46.4673608, 10.3761029 46.4672312, 10.3761075 46.467129, 10.3761096 46.4670968)",,,,building_passage
25568794,,,Via Monte Braulio,residential,False,False,57.363,"LINESTRING (10.3729798 46.4711482, 10.3732062 46.4710113, 10.3735207 46.4707918)",30,,,
25568794,,,Via Monte Braulio,residential,False,True,39.722,"LINESTRING (10.3729798 46.4711482, 10.3726169 46.47124, 10.3724878 46.4712592)",30,,,
91886069,,,Via Campello,residential,False,False,29.651000000000003,"LINESTRING (10.3729798 46.4711482, 10.3730433 46.4712478, 10.3730007 46.4713199, 10.3729086 46.4713687)",,,,
38330726,,,Via Rovinaccia,residential,False,False,27.04,"LINESTRING (10.3707132 46.4717329, 10.3707045 46.471976)",,,,
38330726,,,Via Rovinaccia,residential,False,True,25.727,"LINESTRING (10.3707132 46.4717329, 10.3706858 46.4715023)",,,,
62147757,,,Via Monte Livrio,residential,False,False,148.481,"LINESTRING (10.3707132 46.4717329, 10.3707739 46.4717479, 10.3708839 46.4717568, 10.3710216 46.4717786, 10.3714082 46.4719092, 10.3716768 46.4720668, 10.3717062 46.4720739, 10.3724789 46.4720844, 10.3725133 46.4720883)",,,,
26584135,,SS300,Via Lungo Frodolfo Vanoni,secondary,False,True,396.95799999999997,"LINESTRING (10.3784642 46.4665709, 10.3776598 46.4664044, 10.376618 46.4661485, 10.3748488 46.4657124, 10.3747657 46.4656933, 10.3745358 46.4656364, 10.3735702 46.4653976)",,,,
217363735,,,Via Don Bosco,residential,False,False,74.612,"LINESTRING (10.3784642 46.4665709, 10.3784509 46.4668713, 10.3784316 46.4669171, 10.3783918 46.4672387)",,,,
373870529,,,Vicolo Vittorio Veneto,residential,False,True,34.43,"LINESTRING (10.3746889 46.4665388, 10.3746625 46.4668479)",,,,
27108848,,,Via Molini,residential,False,False,42.268,"LINESTRING (10.3746889 46.4665388, 10.3741971 46.4665011, 10.3741404 46.4664968)",,,,
27108848,,,Via Molini,residential,False,True,133.135,"LINESTRING (10.3746889 46.4665388, 10.3747632 46.4665655, 10.3747875 46.466657, 10.375257 46.4667427, 10.3755558 46.4667635, 10.3756063 46.4667754, 10.3758314 46.4668285, 10.3759332 46.4668709, 10.3759487 46.4669147, 10.3759187 46.467091)",,,,
27108848,,,Via Molini,residential,False,True,3.768,"LINESTRING (10.3735939 46.4664532, 10.373643 46.4664554)",,,,
37139857,,,Via Fiera,residential,False,True,31.187,"LINESTRING (10.3735939 46.4664532, 10.3735655 46.4665092, 10.3735204 46.4666624, 10.3735095 46.4667268)",,,,
91886069,,,Via Campello,residential,False,True,14.604,"LINESTRING (10.3705542 46.4734058, 10.3707419 46.4733826)",,,,
38330725,,,Via Giacinto Sertorelli,residential,False,True,57.25,"LINESTRING (10.3705542 46.4734058, 10.3703507 46.4733232, 10.3700901 46.4732631, 10.36986 46.4732253)",,,,
91886069,,,Via Campello,residential,False,False,87.093,"LINESTRING (10.3729086 46.4713687, 10.3728592 46.4716151, 10.3726452 46.471829, 10.3725133 46.4720883)",,,,
91886069,,,Via Campello,residential,False,True,29.651,"LINESTRING (10.3729086 46.4713687, 10.3730007 46.4713199, 10.3730433 46.4712478, 10.3729798 46.4711482)",,,,
424592629,,,Via Campello,residential,False,False,40.938,"LINESTRING (10.3729086 46.4713687, 10.372559 46.471374, 10.3725263 46.4713492, 10.3724878 46.4712592)",,,,
1107551653,,,Via Alberti,residential,False,False,25.604,"LINESTRING (10.3782376 46.468073, 10.3784766 46.467912)",,,,
1107551653,,,Via Alberti,residential,False,True,6.794,"LINESTRING (10.3782376 46.468073, 10.3781553 46.4680958)",,,,
37140483,,,,residential,False,True,177.17999999999998,"LINESTRING (10.3673559 46.4682005, 10.3674104 46.4692233, 10.367508 46.4695853, 10.367539 46.4697859)",,,,
62147757,,,Via Monte Livrio,residential,False,True,148.481,"LINESTRING (10.3725133 46.4720883, 10.3724789 46.4720844, 10.3717062 46.4720739, 10.3716768 46.4720668, 10.3714082 46.4719092, 10.3710216 46.4717786, 10.3708839 46.4717568, 10.3707739 46.4717479, 10.3707132 46.4717329)",,,,
91886069,,,Via Campello,residential,False,False,49.54,"LINESTRING (10.3725133 46.4720883, 10.3724861 46.4721418, 10.3724027 46.4722793, 10.3723541 46.4723362, 10.3722994 46.4723814, 10.3721821 46.4724632)",,,,
91886069,,,Via Campello,residential,False,True,87.093,"LINESTRING (10.3725133 46.4720883, 10.3726452 46.471829, 10.3728592 46.4716151, 10.3729086 46.4713687)",,,,
26584135,,SS300,Via Lungo Frodolfo Vanoni,secondary,False,False,59.543,"LINESTRING (10.3728418 46.4652108, 10.3731084 46.4652851, 10.3735702 46.4653976)",,,,
819862605,,SS300,Via Don Evaristo Peccedi,secondary,False,True,125.90100000000001,"LINESTRING (10.3728418 46.4652108, 10.3726876 46.4657645, 10.3726279 46.4659674, 10.3726088 46.4660322, 10.3725346 46.4662059, 10.3725242 46.4662302, 10.3724511 46.4663035)",,,,
1085839229,,,Via Molini,residential,False,False,26.012,"LINESTRING (10.3726714 46.4664435, 10.3725323 46.466417, 10.3723565 46.4663584)",,,,
1169427375,,,Via Molini,residential,True,False,39.948,"LINESTRING (10.3726714 46.4664435, 10.3728759 46.4664521, 10.3731926 46.4664526)",,,,
217363735,,,Via Don Bosco,residential,False,True,74.612,"LINESTRING (10.3783918 46.4672387, 10.3784316 46.4669171, 10.3784509 46.4668713, 10.3784642 46.4665709)",,,,
"[27108840, 1107551652, 37197215]",,,"['Via Roma', 'Via Morcelli']",residential,False,"[False, True]",180.738,"LINESTRING (10.3783918 46.4672387, 10.378326 46.4672448, 10.3781845 46.4672587, 10.3778453 46.4672483, 10.377632 46.4673017, 10.3776103 46.4673071, 10.3775605 46.4673196, 10.3770388 46.4673079, 10.3769763 46.4673014, 10.3768299 46.4672649, 10.3767122 46.4672149, 10.376298 46.467116, 10.3761096 46.4670968)",,,,
422205299,,,Via Gen.Antonio Cantore,residential,False,False,89.054,"LINESTRING (10.3665608 46.4714019, 10.3663664 46.4715266, 10.3661635 46.4717393, 10.3659428 46.4720694)",,,,
469045637,2,SS38,Via Stelvio,secondary,False,False,146.487,"LINESTRING (10.3665608 46.4714019, 10.3665089 46.4714826, 10.3663589 46.4717378, 10.3659125 46.4726407)",50,,,
469045637,2,SS38,Via Stelvio,secondary,False,True,247.89799999999997,"LINESTRING (10.3665608 46.4714019, 10.3666428 46.4713141, 10.3668327 46.4711768, 10.3670149 46.4710465, 10.3675192 46.4706823, 10.368113 46.4702557, 10.3683206 46.4701078, 10.3687858 46.4697854)",50,,,
819862605,,SS300,Via Don Evaristo Peccedi,secondary,False,True,9.474,"LINESTRING (10.3724511 46.4663035, 10.3723565 46.4663584)",,,,
819862605,,SS300,Via Don Evaristo Peccedi,secondary,False,False,125.901,"LINESTRING (10.3724511 46.4663035, 10.3725242 46.4662302, 10.3725346 46.4662059, 10.3726088 46.4660322, 10.3726279 46.4659674, 10.3726876 46.4657645, 10.3728418 46.4652108)",,,,
842104997,,,Via Federico Federici,residential,False,False,44.433,"LINESTRING (10.3724511 46.4663035, 10.3720692 46.4661714, 10.3719176 46.4661845)",,,,
37140492,,,Via Buon Consiglio,residential,False,False,9.887,"LINESTRING (10.376905 46.4684356, 10.3768254 46.4683656)",,,,
27108858,,,Via Belvedere,residential,False,False,100.118,"LINESTRING (10.376905 46.4684356, 10.3769653 46.468485, 10.3770861 46.4685562, 10.3773591 46.4686547, 10.3780386 46.4688674)",,,,
37140492,,,Via Buon Consiglio,residential,False,True,47.702,"LINESTRING (10.376905 46.4684356, 10.3768257 46.4686078, 10.3767104 46.4688431)",,,,
1107551653,,,Via Alberti,residential,False,False,103.02799999999999,"LINESTRING (10.376905 46.4684356, 10.376973 46.4684133, 10.3779557 46.4681632, 10.3781553 46.4680958)",,,,
217363739,,,Via Vittoria,residential,False,True,21.324,"LINESTRING (10.3764011 46.4686571, 10.3761897 46.4687819)",,,,
300623542,1,,Ripa Sermondi,residential,False,True,31.446,"LINESTRING (10.3764011 46.4686571, 10.3767104 46.4688431)",,,,
217363739,,,Via Vittoria,residential,False,False,45.942,"LINESTRING (10.3764011 46.4686571, 10.3765429 46.4685716, 10.3768254 46.4683656)",,,,
300623542,1,,Ripa Sermondi,residential,False,False,31.446,"LINESTRING (10.3767104 46.4688431, 10.3764011 46.4686571)",,,,
37140492,,,Via Buon Consiglio,residential,False,False,47.702,"LINESTRING (10.3767104 46.4688431, 10.3768257 46.4686078, 10.376905 46.4684356)",,,,
37140492,,,Via Buon Consiglio,residential,False,True,151.79500000000002,"LINESTRING (10.3767104 46.4688431, 10.3766161 46.4689828, 10.3763246 46.4692581, 10.3763011 46.4692931, 10.3762933 46.4693197, 10.3762939 46.4693437, 10.376357 46.4693965, 10.3763814 46.4694634, 10.3763516 46.4695156, 10.3762287 46.469622, 10.3759682 46.4698228, 10.3758626 46.4699271, 10.3758181 46.4699725)",,,,
300623541,,,Piazza San Gottardo,residential,False,False,22.745,"LINESTRING (10.3759221 46.4689439, 10.3761268 46.4690921)",,,,
217363739,,,Via Vittoria,residential,False,False,27.292,"LINESTRING (10.3759221 46.4689439, 10.3760131 46.4688854, 10.3761897 46.4687819)",,,,
217363739,,,Via Vittoria,residential,False,True,68.621,"LINESTRING (10.3759221 46.4689439, 10.3755865 46.4691768, 10.3754723 46.4692815, 10.3753208 46.4694002)",,,,
300623541,,,Piazza San Gottardo,residential,False,True,22.745,"LINESTRING (10.3761268 46.4690921, 10.3759221 46.4689439)",,,,
37197220,,,Via Castello,residential,False,True,37.917,"LINESTRING (10.3777686 46.4679114, 10.3778736 46.4680027, 10.3779633 46.4680027, 10.3780473 46.4680326, 10.3781553 46.4680958)",,,,
73489613,,,Via Alberto De Simoni,unclassified,True,False,94.12899999999999,"LINESTRING (10.3773687 46.4679458, 10.3772126 46.4678827, 10.3770625 46.4678698, 10.3767016 46.4678777, 10.3761679 46.4679096)",,,,
217363739,,,Via Vittoria,residential,False,True,62.559,"LINESTRING (10.3773687 46.4679458, 10.3771726 46.4681092, 10.3768254 46.4683656)",,,,
91886069,,,Via Campello,residential,False,False,14.604,"LINESTRING (10.3707419 46.4733826, 10.3705542 46.4734058)",,,,
38330726,,,Via Rovinaccia,residential,False,True,108.986,"LINESTRING (10.3707419 46.4733826, 10.370707 46.4731292, 10.3707058 46.4724036)",,,,
91886069,,,Via Campello,residential,False,True,141.906,"LINESTRING (10.3707419 46.4733826, 10.3708207 46.4733845, 10.3712053 46.4733613, 10.3713734 46.4733536, 10.3714485 46.4733476, 10.3715002 46.4733217, 10.3715175 46.473269, 10.3715256 46.4731006, 10.3714725 46.4730363, 10.3714455 46.4729837, 10.371462 46.4729424, 10.3715777 46.4728726, 10.3718561 46.4727236)",,,,
91886069,,,Via Campello,residential,False,False,38.492,"LINESTRING (10.3721821 46.4724632, 10.3719264 46.4726904, 10.3718561 46.4727236)",,,,
