osmid,oneway,name,highway,reversed,length,geometry,lanes,tunnel,junction,maxspeed
25941647,True,Via Giuseppe Mazzini,unclassified,False,22.136000000000003,"LINESTRING (9.2423583 45.5387472, 9.2422306 45.5388034, 9.2421153 45.5388504)",1,,,
196204248,True,Via Giuseppe Mazzini,unclassified,False,8.888,"LINESTRING (9.2423583 45.5387472, 9.2423204 45.538745, 9.2422854 45.5387345, 9.242257 45.5387168)",1,,roundabout,
140753606,True,Via Felice Cavallotti,residential,False,89.97,"LINESTRING (9.2376993 45.5326306, 9.2374633 45.5324577, 9.2370698 45.5320525, 9.2370057 45.5319865)",2,,,
51729264,True,Via Puricelli Guerra,residential,False,44.606,"LINESTRING (9.2421544 45.5357263, 9.2417438 45.5356209, 9.2416162 45.5355892)",1,,,
28814108,True,Via Santa Giovanna d'Arco,residential,False,174.71800000000002,"LINESTRING (9.2416162 45.5355892, 9.2416838 45.5354895, 9.2417259 45.5354273, 9.2420839 45.5349331, 9.2421168 45.5348839, 9.2425909 45.5341742)",2,,,
51729264,True,Via Puricelli Guerra,residential,False,116.004,"LINESTRING (9.2416162 45.5355892, 9.2415555 45.5355526, 9.2409536 45.5351898, 9.2406376 45.5349798, 9.2405633 45.5349304, 9.2405073 45.5348932)",1,,,
25332964,False,Via Puricelli Guerra,residential,True,127.361,"LINESTRING (9.2405073 45.5348932, 9.2404126 45.5348186, 9.2402082 45.5346576, 9.2399612 45.534463, 9.2394709 45.5340769, 9.2394207 45.5340373)",2,,,
29026502,True,Via Padre Ravasi,residential,False,94.82199999999999,"LINESTRING (9.2405073 45.5348932, 9.2402345 45.5353105, 9.2400589 45.5355791, 9.2400171 45.535673)",1,,,50
150243016,False,Via Padre Ravasi,residential,False,190.44400000000002,"LINESTRING (9.2405073 45.5348932, 9.2405808 45.5348527, 9.2408983 45.5344884, 9.2413911 45.5338871, 9.242006 45.5335834)",,,,
51729271,True,Via Giuseppe Verdi,residential,False,11.370000000000001,"LINESTRING (9.2392204 45.5326463, 9.2392291 45.5326306, 9.2392446 45.5326177, 9.2392651 45.5326089, 9.2392885 45.5326051, 9.2393133 45.5326069, 9.2393358 45.5326143)",,,roundabout,
140753606,True,Via Felice Cavallotti,residential,False,85.993,"LINESTRING (9.2384184 45.5332174, 9.2376993 45.5326306)",2,,,
51729272,True,Via Giuseppe Verdi,residential,False,90.42199999999998,"LINESTRING (9.2384184 45.5332174, 9.23893 45.5327693, 9.2389682 45.5327459, 9.2390071 45.5327226, 9.23906 45.5327003, 9.2391817 45.5326614, 9.2392204 45.5326463)",,,,
51729277,True,Via Barnaba Oriani,residential,False,12.716000000000001,"LINESTRING (9.2373947 45.5336767, 9.2373464 45.533641, 9.2373048 45.5335827)",1,,roundabout,
51729297,True,Via Barnaba Oriani,residential,False,15.845000000000002,"LINESTRING (9.2373947 45.5336767, 9.2373276 45.533703, 9.2372929 45.5337304, 9.2372458 45.5337706)",1,,,
51729277,True,Via Barnaba Oriani,residential,False,56.405,"LINESTRING (9.2373048 45.5335827, 9.2373481 45.5335529, 9.237419 45.5335453, 9.2375115 45.5335491, 9.2378001 45.5335736, 9.2378564 45.533598, 9.2378805 45.5336328, 9.2378805 45.533661, 9.2378506 45.5336861)",1,,roundabout,
51729279,True,Via Antonio Stoppani,residential,False,20.709,"LINESTRING (9.2394207 45.5340373, 9.2391705 45.5339743)",1,,,
25332964,False,Via Puricelli Guerra,residential,False,127.36099999999999,"LINESTRING (9.2394207 45.5340373, 9.2394709 45.5340769, 9.2399612 45.534463, 9.2402082 45.5346576, 9.2404126 45.5348186, 9.2405073 45.5348932)",2,,,
51729286,True,Via Giuseppe Verdi,residential,False,87.918,"LINESTRING (9.2396609 45.5324733, 9.239717 45.5324468, 9.239756 45.5324258, 9.2397761 45.5324105, 9.2397915 45.532394, 9.2398288 45.5323401, 9.2398365 45.532318, 9.2398394 45.5322951, 9.2398378 45.5322529, 9.2398462 45.5322205, 9.240034 45.5319105, 9.2401873 45.5318047)",,,,
51729287,False,Via Giuseppe Verdi,residential,False,29.889999999999997,"LINESTRING (9.2396609 45.5324733, 9.2395889 45.5325038, 9.2394841 45.5325427, 9.2394323 45.5325617, 9.2393955 45.5325785, 9.2393684 45.5325938, 9.2393358 45.5326143)",,,,
51729292,False,Piazza Federico Faruffini,residential,False,32.248,"LINESTRING (9.237166 45.5338933, 9.2370991 45.533884, 9.2367603 45.5338355)",,,,
51729301,False,Via Barnaba Oriani,residential,False,15.391,"LINESTRING (9.237166 45.5338933, 9.2372212 45.5338459, 9.2372458 45.5337706)",2,,,
51729301,False,Via Barnaba Oriani,residential,True,84.789,"LINESTRING (9.237166 45.5338933, 9.2371353 45.5339587, 9.237099 45.534093, 9.2369639 45.5346419)",2,,,
51729292,False,Piazza Federico Faruffini,residential,True,32.248,"LINESTRING (9.2367603 45.5338355, 9.2370991 45.533884, 9.237166 45.5338933)",,,,
51729277,True,Via Barnaba Oriani,residential,False,35.526,"LINESTRING (9.2378506 45.5336861, 9.2373947 45.5336767)",1,,roundabout,
51729301,False,Via Barnaba Oriani,residential,True,15.391,"LINESTRING (9.2372458 45.5337706, 9.2372212 45.5338459, 9.237166 45.5338933)",2,,,
434851483,True,Via Barnaba Oriani,residential,False,21.408,"LINESTRING (9.2372458 45.5337706, 9.237254 45.5337304, 9.2373048 45.5335827)",1,,,
26272928,True,Via Dante Alighieri,living_street,False,79.70500000000001,"LINESTRING (9.2380962 45.5355909, 9.2380781 45.5356281, 9.2380652 45.53566, 9.2379585 45.5358953, 9.2379186 45.5359566, 9.2377768 45.5361999, 9.2377477 45.5362366, 9.2377191 45.5362521)",1,,,20
"[391711452, 51730596]",True,"['Via Alessandro Volta', 'Piazza Luigi Petazzi']",residential,False,143.128,"LINESTRING (9.2380962 45.5355909, 9.2382152 45.5356346, 9.2389192 45.535879, 9.2389911 45.5359044, 9.23909 45.5359387, 9.239662 45.5361369, 9.2397413 45.5361644)",1,,,
28814106,True,Piazza Armando Diaz,unclassified,False,35.249,"LINESTRING (9.2376318 45.5382429, 9.2377856 45.5381673, 9.2378535 45.5381368, 9.2379168 45.5381139, 9.2380247 45.5380909)",,,,
51730598,True,Piazza Armando Diaz,residential,False,43.859,"LINESTRING (9.2376318 45.5382429, 9.2377108 45.5380618, 9.2377821 45.5378629)",1,,,
209110939,True,Via Dante Alighieri,residential,False,79.114,"LINESTRING (9.2377821 45.5378629, 9.237813 45.5377113, 9.2378073 45.537547, 9.2377818 45.53747, 9.2376258 45.5372029, 9.2376122 45.5371783)",,,,
240953197,True,Via Giorgio Enrico Falck,residential,False,114.90899999999999,"LINESTRING (9.2378387 45.5370379, 9.2378815 45.5370531, 9.2390607 45.5374702, 9.2391556 45.5375038)",1,,,
15243082,True,Via Giuseppe Garibaldi,residential,False,154.944,"LINESTRING (9.2377191 45.5362521, 9.23767 45.5362392, 9.2372338 45.5361202, 9.2370268 45.5360447, 9.2367388 45.5359061, 9.2361353 45.5356363, 9.2360396 45.5355988, 9.2359902 45.5355745)",1,,,
209110937,False,Via Dante Alighieri,residential,True,75.659,"LINESTRING (9.2377191 45.5362521, 9.2377177 45.5362786, 9.2377091 45.5363099, 9.237618 45.536464, 9.237547 45.5366045, 9.2374841 45.5367305, 9.2374369 45.5368226, 9.2374474 45.5368971)",2,,,
140574811,False,Via Liborio Baldanza,residential,False,83.313,"LINESTRING (9.2316155 45.538017, 9.2326445 45.5378123)",,,,
140574811,False,Via Liborio Baldanza,residential,True,83.313,"LINESTRING (9.2326445 45.5378123, 9.2316155 45.538017)",,,,
141516663,False,Viale Fratelli Casiraghi,tertiary,False,229.351,"LINESTRING (9.2326445 45.5378123, 9.2326109 45.5377276, 9.2323282 45.537016, 9.2318781 45.5358831, 9.2318477 45.5358269)",2,,,
141516663,False,Viale Fratelli Casiraghi,tertiary,True,147.43900000000002,"LINESTRING (9.2326445 45.5378123, 9.2329977 45.5387031, 9.233151 45.5390899)",2,,,
"[141190624, 140576477]",True,Piazza Quattro Novembre,secondary,False,65.031,"LINESTRING (9.2313124 45.5341022, 9.2314221 45.5341634, 9.2314814 45.5342273, 9.2316135 45.5343872, 9.2317726 45.5345834)",2,,,
"[141190624, 16134480]",True,"['Viale Antonio Gramsci', 'Piazza Quattro Novembre']",secondary,False,142.125,"LINESTRING (9.2317726 45.5345834, 9.231788 45.5346035, 9.232167 45.5350081, 9.2325511 45.5354184, 9.2326847 45.535561, 9.2327059 45.5356702)",2,,,
51729284,True,Via Puricelli Guerra,residential,False,20.027,"LINESTRING (9.2385189 45.5336348, 9.2387396 45.5335424)",1,,,
"[434851484, 140753606]",True,"['Via Felice Cavallotti', 'Via Cavour']",residential,False,53.943,"LINESTRING (9.2385189 45.5336348, 9.2386301 45.5334159, 9.2384625 45.5332983, 9.2384184 45.5332174)","['1', '2']",,,
16315827,True,Viale Fratelli Casiraghi,tertiary,False,20.134,"LINESTRING (9.2332719 45.5393094, 9.2332685 45.5393423, 9.2332645 45.5393836, 9.2332725 45.5394315, 9.2332904 45.5394886)",1,,,
141516666,True,Viale Fratelli Casiraghi,tertiary,False,12.098,"LINESTRING (9.2332719 45.5393094, 9.2332557 45.5393301, 9.2332153 45.5393509, 9.2331822 45.5393556, 9.233145 45.5393512)",,,roundabout,
141516665,True,Viale Fratelli Casiraghi,tertiary,False,19.223,"LINESTRING (9.2332904 45.5394886, 9.2332237 45.5394048, 9.2331881 45.5393786, 9.233145 45.5393512)",1,,,
141516662,True,Viale Fratelli Casiraghi,tertiary,False,17.227,"LINESTRING (9.233151 45.5390899, 9.2331934 45.5391732, 9.2332156 45.5392034, 9.2332369 45.5392323)",1,,,
141516663,False,Viale Fratelli Casiraghi,tertiary,False,147.43900000000002,"LINESTRING (9.233151 45.5390899, 9.2329977 45.5387031, 9.2326445 45.5378123)",2,,,
141516666,True,Viale Fratelli Casiraghi,tertiary,False,4.712999999999999,"LINESTRING (9.2332369 45.5392323, 9.2332604 45.5392493, 9.2332722 45.5392661)",,,roundabout,
141516666,True,Viale Fratelli Casiraghi,tertiary,False,10.907,"LINESTRING (9.233145 45.5393512, 9.233116 45.539339, 9.2330969 45.5393232, 9.2330844 45.5393012, 9.2330853 45.5392712)",,,roundabout,
141516666,True,Viale Fratelli Casiraghi,tertiary,False,2.625,"LINESTRING (9.2330853 45.5392712, 9.2330989 45.5392496)",,,roundabout,
28813936,True,Via Franco Sacchetti,residential,False,183.69099999999997,"LINESTRING (9.2332722 45.5392661, 9.2333606 45.5392669, 9.2333793 45.5392649, 9.2334943 45.5392395, 9.2340101 45.5391374, 9.234581 45.539035, 9.2346967 45.5389946, 9.2348118 45.538949, 9.2353096 45.5387054, 9.2354215 45.5386506)",1,,,
141516666,True,Viale Fratelli Casiraghi,tertiary,False,4.877000000000001,"LINESTRING (9.2332722 45.5392661, 9.233277 45.5392895, 9.2332719 45.5393094)",,,roundabout,
186489047,True,Via Piave,residential,False,149.878,"LINESTRING (9.2339503 45.5353902, 9.2336639 45.5351131, 9.2328223 45.5342982)",2,,,
197148164,True,Viale Italia,primary,False,60.693,"LINESTRING (9.2433642 45.5347094, 9.2437543 45.5350972, 9.243813 45.5351556)",2,,,
26272874,True,Viale Fratelli Casiraghi,tertiary,False,18.6,"LINESTRING (9.2330989 45.5392496, 9.2331344 45.5392052, 9.2331478 45.5391638, 9.233151 45.5390899)",1,,,
141516666,True,Viale Fratelli Casiraghi,tertiary,False,12.132000000000001,"LINESTRING (9.2330989 45.5392496, 9.2331205 45.5392335, 9.2331504 45.5392225, 9.2331826 45.5392194, 9.2332157 45.5392242, 9.2332369 45.5392323)",,,roundabout,
51729284,True,Via Puricelli Guerra,residential,False,21.037,"LINESTRING (9.2392442 45.5338941, 9.2394207 45.5340373)",1,,,
285877870,True,,residential,False,12.582,"LINESTRING (9.2392442 45.5338941, 9.2392484 45.5339255, 9.2392403 45.533951, 9.239214 45.5339664, 9.2391705 45.5339743)",1,,,
51729279,True,Via Antonio Stoppani,residential,False,45.426,"LINESTRING (9.2391705 45.5339743, 9.2386223 45.5338349)",1,,,
"[51730640, 391711454]",False,"['Via Gaetano Salvemini', 'Largo Alfonso Lamarmora']",living_street,False,69.469,"LINESTRING (9.2375757 45.5346311, 9.2375605 45.5346667, 9.2374571 45.5350099, 9.2374495 45.5350467, 9.2373745 45.5352393)",,,,
391711449,True,Largo Alfonso Lamarmora,living_street,False,46.715,"LINESTRING (9.2375757 45.5346311, 9.2380596 45.5346327, 9.2381179 45.5346249, 9.2381744 45.5346255)",1,,,20
27655051,True,Piazza Armando Diaz,residential,False,24.249999999999996,"LINESTRING (9.2377692 45.5382445, 9.2377464 45.5382398, 9.2377218 45.5382399, 9.2376977 45.5382449, 9.2376758 45.5382566, 9.2375717 45.5383169, 9.2375485 45.5383229, 9.2375286 45.5383227, 9.2375007 45.5383139)",,,,
"[379943852, 379943853]",True,"[""Via Santa Giovanna d'Arco"", 'Piazza Armando Diaz']",unclassified,False,42.870000000000005,"LINESTRING (9.2377692 45.5382445, 9.2377519 45.538253, 9.2375042 45.5383825, 9.2374139 45.5384186, 9.2373106 45.5384559)","['1', '2']",,,
"[27655052, 27655053, 26272806]",False,Via Santa Giovanna d'Arco,unclassified,True,61.27,"LINESTRING (9.2373106 45.5384559, 9.2371265 45.5385539, 9.2367594 45.538747, 9.236682 45.5387872)",2,yes,,
379943855,True,Via Santa Giovanna d'Arco,unclassified,False,21.651,"LINESTRING (9.2373106 45.5384559, 9.2373912 45.5383924, 9.2375007 45.5383139)",2,,,
"[51730640, 391711454]",False,"['Via Gaetano Salvemini', 'Largo Alfonso Lamarmora']",living_street,True,69.46900000000001,"LINESTRING (9.2373745 45.5352393, 9.2374495 45.5350467, 9.2374571 45.5350099, 9.2375605 45.5346667, 9.2375757 45.5346311)",,,,
51729301,False,Via Barnaba Oriani,residential,False,84.789,"LINESTRING (9.2369639 45.5346419, 9.237099 45.534093, 9.2371353 45.5339587, 9.237166 45.5338933)",2,,,
391711449,True,Largo Alfonso Lamarmora,living_street,False,47.668,"LINESTRING (9.2369639 45.5346419, 9.2370161 45.5346409, 9.2375757 45.5346311)",1,,,20
209110939,True,Via Dante Alighieri,residential,False,33.8,"LINESTRING (9.2376122 45.5371783, 9.2374474 45.5368971)",,,,
51730599,True,Via Dante Alighieri,residential,False,23.759999999999998,"LINESTRING (9.2376122 45.5371783, 9.2376617 45.5371379, 9.2377204 45.5370929, 9.2377757 45.5370658, 9.2378387 45.5370379)",1,,,
51730597,False,Via Alessandro Volta,residential,False,25.417,"LINESTRING (9.2418615 45.5368817, 9.2421574 45.5369781)",2,,,
51730597,False,Via Alessandro Volta,residential,True,75.70700000000001,"LINESTRING (9.2418615 45.5368817, 9.241052 45.5366179, 9.2409802 45.5365945)",2,,,
403267366,True,Via Fratelli Cairoli,residential,False,22.984,"LINESTRING (9.2418615 45.5368817, 9.2419388 45.5367892, 9.2420018 45.5367)",2,,,
403267390,True,Via Fratelli Cairoli,residential,False,33.575,"LINESTRING (9.2420018 45.5367, 9.2420349 45.536818, 9.2420836 45.536886, 9.2421574 45.5369781)",2,,,
403267401,False,Via Fratelli Cairoli,residential,False,71.881,"LINESTRING (9.2420018 45.5367, 9.2419967 45.5366666, 9.2420018 45.5365607, 9.242037 45.536309, 9.2420845 45.5360572)",2,,,
209110940,False,Via Giuseppe Mazzini,unclassified,True,90.779,"LINESTRING (9.2427014 45.5385587, 9.2431633 45.5383246, 9.2436362 45.5380712)",2,,,
403267458,True,Via Giuseppe Mazzini,unclassified,False,24.851,"LINESTRING (9.2427014 45.5385587, 9.2425766 45.5386409, 9.2425007 45.5386764, 9.2424561 45.5387007)",1,,,
403267423,True,Via Giuseppe Mazzini,unclassified,False,18.508000000000003,"LINESTRING (9.2421153 45.5388504, 9.2422318 45.5387417, 9.242257 45.5387168)",1,,,
403267433,False,Via Giuseppe Mazzini,unclassified,False,132.219,"LINESTRING (9.2421153 45.5388504, 9.2420151 45.5388955, 9.240746 45.539553)",2,,,
403267433,False,Via Giuseppe Mazzini,unclassified,True,132.219,"LINESTRING (9.240746 45.539553, 9.2420151 45.5388955, 9.2421153 45.5388504)",2,,,
"[403267335, 15494852, 403267447]",True,"['Via Giuseppe Mazzini', 'Via Acciaierie']",unclassified,False,325.822,"LINESTRING (9.240746 45.539553, 9.2406095 45.5396216, 9.2403239 45.539765, 9.2400476 45.5399037, 9.2399419 45.5398982, 9.2398775 45.5398644, 9.2398331 45.539822, 9.2393684 45.5393775, 9.2387653 45.5388008, 9.2387354 45.5387722, 9.2387245 45.5387618, 9.2384023 45.5384537, 9.2382864 45.5383375, 9.238079 45.5381446, 9.2380247 45.5380909)","['1', '2']",,,
51729279,True,Via Antonio Stoppani,residential,False,10.679,"LINESTRING (9.2385835 45.533825, 9.2384533 45.5337949)",1,,,
434851513,True,Via Cavour,residential,False,35.136,"LINESTRING (9.2385835 45.533825, 9.2385649 45.5337835, 9.2386146 45.5337074, 9.2387286 45.5335805, 9.2387396 45.5335424)",1,,,
51729284,True,Via Puricelli Guerra,residential,False,59.138,"LINESTRING (9.2387396 45.5335424, 9.238757 45.5335351, 9.2387866 45.5335205, 9.2392442 45.5338941)",1,,,
434851484,True,Via Cavour,residential,False,11.469,"LINESTRING (9.2384221 45.5338957, 9.2384533 45.5337949)",1,,,
25941645,False,Via Cavour,residential,False,83.43,"LINESTRING (9.2384221 45.5338957, 9.2384041 45.5339507, 9.2383644 45.5340554, 9.2383501 45.5341018, 9.2383219 45.5341929, 9.2381858 45.5345798, 9.2381744 45.5346255)",2,,,
51729279,True,Via Antonio Stoppani,residential,False,3.216,"LINESTRING (9.2386223 45.5338349, 9.2385835 45.533825)",1,,,
434851482,True,Via Antonio Stoppani,residential,False,17.267,"LINESTRING (9.2386223 45.5338349, 9.2385442 45.5338478, 9.2384825 45.5338638, 9.2384221 45.5338957)",1,,,
51729271,True,Via Giuseppe Verdi,residential,False,24.874000000000002,"LINESTRING (9.2393358 45.5326143, 9.2393535 45.5326266, 9.2393645 45.5326422, 9.2393675 45.5326595, 9.2393622 45.5326766, 9.2393492 45.5326914, 9.2393299 45.5327024, 9.2393065 45.5327084, 9.2392816 45.5327086, 9.2392588 45.5327033, 9.2392396 45.5326932, 9.2392259 45.5326793, 9.2392193 45.5326631, 9.2392204 45.5326463)",,,roundabout,
51729287,False,Via Giuseppe Verdi,residential,True,29.89,"LINESTRING (9.2393358 45.5326143, 9.2393684 45.5325938, 9.2393955 45.5325785, 9.2394323 45.5325617, 9.2394841 45.5325427, 9.2395889 45.5325038, 9.2396609 45.5324733)",,,,
