osmid,lanes,ref,name,highway,oneway,reversed,length,geometry,bridge,width,tunnel,junction,maxspeed
83648019,,,Via Giambattista Tiepolo,residential,False,True,115.16300000000001,"LINESTRING (11.6028189 45.0858508, 11.6025529 45.0858886, 11.6028946 45.0866975)",,,,,
80141407,2,SR88,Via Santa Maria Nuova,secondary,False,False,54.903,"LINESTRING (11.6052106 45.0868379, 11.6057233 45.0865021)",,,,,
80141411,,,Via Tommaso Sciacca,unclassified,False,False,29.702,"LINESTRING (11.6052106 45.0868379, 11.60508 45.0865872)",,,,,
80141407,2,SR88,Via Santa Maria Nuova,secondary,False,True,82.963,"LINESTRING (11.6052106 45.0868379, 11.6047994 45.0870635, 11.6043852 45.0872523, 11.604348 45.0872675)",,,,,
83648019,,,Via Giambattista Tiepolo,residential,False,False,115.16300000000001,"LINESTRING (11.6028946 45.0866975, 11.6025529 45.0858886, 11.6028189 45.0858508)",,,,,
83648019,,,Via Giambattista Tiepolo,residential,False,True,23.220000000000002,"LINESTRING (11.6028946 45.0866975, 11.6029128 45.08674, 11.6029518 45.0869021)",,,,,
80141407,2,SR88,Via Santa Maria Nuova,secondary,False,True,36.642,"LINESTRING (11.6060556 45.0862707, 11.6057233 45.0865021)",,,,,
169422728,,,Via Bertolde,residential,False,True,134.369,"LINESTRING (11.6060556 45.0862707, 11.6073062 45.0870957)",,,,,
80141407,2,SR88,Via Santa Maria Nuova,secondary,False,False,250.756,"LINESTRING (11.6060556 45.0862707, 11.6071907 45.0853253, 11.6073551 45.0852131, 11.6075906 45.0850523, 11.6078522 45.0848738, 11.6082252 45.0846195)",,,,,
214322229,,SR88,Via Santa Maria Nuova,secondary,False,True,13.875,"LINESTRING (11.6103969 45.0834223, 11.610249 45.0834906)",,,,,
80141411,,,Via Tommaso Sciacca,unclassified,False,False,42.635,"LINESTRING (11.6049591 45.086383, 11.6047461 45.0860303)",,,,,
80141411,,,Via Tommaso Sciacca,unclassified,False,True,24.61,"LINESTRING (11.6049591 45.086383, 11.60508 45.0865872)",,,,,
80141416,,,Via Francesco Guardi,residential,False,False,115.247,"LINESTRING (11.6049591 45.086383, 11.6035807 45.0867395)",,,,,
113389578,,,Via Sanudo,residential,False,False,52.171,"LINESTRING (11.6001493 45.0868218, 11.6002108 45.0868101, 11.6007911 45.0867001)",,,,,
243084166,2,,Via Caduti del Lavoro,tertiary,False,True,100.641,"LINESTRING (11.6001493 45.0868218, 11.6001383 45.0867883, 11.599912 45.0860976, 11.5998953 45.0860464, 11.5998604 45.08594)",,,,,
80141417,,,,residential,False,True,45.063,"LINESTRING (11.6025234 45.0856024, 11.6027048 45.0855866, 11.6028189 45.0858508)",,,,,
80141416,,,Via Francesco Guardi,residential,False,True,52.58,"LINESTRING (11.6029518 45.0869021, 11.6035807 45.0867395)",,,,,
243088630,,,Via Francesco Guardi,residential,False,False,17.296,"LINESTRING (11.6029518 45.0869021, 11.6027467 45.0869589)",,,,,
83648019,,,Via Giambattista Tiepolo,residential,False,False,23.220000000000002,"LINESTRING (11.6029518 45.0869021, 11.6029128 45.08674, 11.6028946 45.0866975)",,,,,
113389575,,,Via Fratelli Beccari,residential,False,True,51.689,"LINESTRING (11.5996274 45.0852095, 11.5997044 45.0852025, 11.6002807 45.0851519)",,,,,
162601953,,,Via Guglielmo Marconi,tertiary,False,False,86.518,"LINESTRING (11.5996274 45.0852095, 11.5995071 45.08522, 11.5986229 45.085297, 11.5985337 45.0853048)",,,,,
243084166,2,,Via Caduti del Lavoro,tertiary,False,False,83.262,"LINESTRING (11.5996274 45.0852095, 11.5996462 45.0852685, 11.5998604 45.08594)",,,,,
243084166,2,,Via Caduti del Lavoro,tertiary,False,False,100.641,"LINESTRING (11.5998604 45.08594, 11.5998953 45.0860464, 11.599912 45.0860976, 11.6001383 45.0867883, 11.6001493 45.0868218)",,,,,
243084166,2,,Via Caduti del Lavoro,tertiary,False,True,83.262,"LINESTRING (11.5998604 45.08594, 11.5996462 45.0852685, 11.5996274 45.0852095)",,,,,
