osmid,name,highway,oneway,reversed,length,geometry,ref,maxspeed,bridge,lanes,junction,width,est_width,tunnel,access
44098368,Via Montebello,residential,False,False,33.7,"LINESTRING (16.4983835 41.2368426, 16.498755 41.2367251)",,,,,,,,,
44098368,Via Montebello,residential,False,True,24.584,"LINESTRING (16.4983835 41.2368426, 16.4981117 41.2369269)",,,,,,,,,
44098371,Via Pisacane,residential,False,False,21.557,"LINESTRING (16.4976799 41.2366122, 16.4977439 41.2368)",,,,,,,,,
44098332,Via Pastrengo,residential,False,False,24.769,"LINESTRING (16.4980001 41.2367172, 16.4982763 41.2366367)",,,,,,,,,
44098332,Via Pastrengo,residential,False,True,23.318,"LINESTRING (16.4980001 41.2367172, 16.4977439 41.2368)",,,,,,,,,
44098366,Via Venezia,residential,False,False,25.116,"LINESTRING (16.4980001 41.2367172, 16.4981117 41.2369269)",,,,,,,,,
44098366,Via Venezia,residential,False,True,24.584,"LINESTRING (16.4982231 41.2371315, 16.4981117 41.2369269)",,,,,,,,,
44098369,Via Goitto,residential,False,True,24.199,"LINESTRING (16.4982231 41.2371315, 16.4984903 41.2370479)",,,,,,,,,
44098369,Via Goitto,residential,False,False,29.253999999999998,"LINESTRING (16.4982231 41.2371315, 16.4981408 41.2371464, 16.497876 41.2371354)",,,,,,,,,
44098366,Via Venezia,residential,False,False,24.584,"LINESTRING (16.4981117 41.2369269, 16.4982231 41.2371315)",,,,,,,,,
44098366,Via Venezia,residential,False,True,25.116,"LINESTRING (16.4981117 41.2369269, 16.4980001 41.2367172)",,,,,,,,,
44098368,Via Montebello,residential,False,False,24.584,"LINESTRING (16.4981117 41.2369269, 16.4983835 41.2368426)",,,,,,,,,
44098368,Via Montebello,residential,False,True,25.283,"LINESTRING (16.4981117 41.2369269, 16.4978318 41.2370129)",,,,,,,,,
44098368,Via Montebello,residential,False,False,25.283,"LINESTRING (16.4978318 41.2370129, 16.4981117 41.2369269)",,,,,,,,,
44098371,Via Pisacane,residential,False,False,14.114,"LINESTRING (16.4978318 41.2370129, 16.497876 41.2371354)",,,,,,,,,
44098371,Via Pisacane,residential,False,True,24.788,"LINESTRING (16.4978318 41.2370129, 16.4977439 41.2368)",,,,,,,,,
44098372,Via Veneziani Santonio,residential,False,False,88.444,"LINESTRING (16.4964592 41.236902, 16.4973567 41.2373229)",,,,,,,,,
38290045,Via Alcide De Gasperi,unclassified,False,True,19.786,"LINESTRING (16.4989965 41.2359822, 16.4988927 41.2358223)",,,,,,,,,
360794945,Via Alcide De Gasperi,residential,True,False,45.734,"LINESTRING (16.4989965 41.2359822, 16.4990432 41.2360673, 16.4992051 41.2363624)",,,,,,,,,
44098332,Via Pastrengo,residential,False,True,25.195,"LINESTRING (16.4992051 41.2363624, 16.498925 41.2364459)",,,,,,,,,
44098343,Via Monte Zebio,residential,False,True,32.837,"LINESTRING (16.4992051 41.2363624, 16.4995367 41.2362042)",,,,,,,,,
360794945,Via Alcide De Gasperi,residential,True,False,24.345,"LINESTRING (16.4992051 41.2363624, 16.4993158 41.2365649)",,,,,,,,,
44098364,Via Varese,residential,False,False,32.23,"LINESTRING (16.4987862 41.2361755, 16.4988118 41.2362253, 16.498925 41.2364459)",,,,,,,,,
38290044,Via Ariosto,tertiary,False,False,23.699,"LINESTRING (16.4992993 41.2371706, 16.4990265 41.2372284)",,,,2,,,,,
38290044,Via Ariosto,tertiary,False,True,25.706,"LINESTRING (16.4992993 41.2371706, 16.4995949 41.2371071)",,,,2,,,,,
44098364,Via Varese,residential,False,True,38.357,"LINESTRING (16.4992993 41.2371706, 16.4991404 41.236847)",,,,,,,,,
44098362,Via Nicotera,residential,False,False,35.578,"LINESTRING (16.4988627 41.2369331, 16.4990265 41.2372284)",,,,,,,,,
44098362,Via Nicotera,residential,False,True,24.82,"LINESTRING (16.4988627 41.2369331, 16.498755 41.2367251)",,,,,,,,,
44098369,Via Goitto,residential,False,False,33.654,"LINESTRING (16.4988627 41.2369331, 16.4984903 41.2370479)",,,,,,,,,
44098369,Via Goitto,residential,False,True,25.117,"LINESTRING (16.4988627 41.2369331, 16.4991404 41.236847)",,,,,,,,,
44098342,Via Campanella,residential,False,False,51.337,"LINESTRING (16.4998844 41.2370332, 16.4996968 41.2365936)",,,,,,,,,
488641139,Via F. Petronelli,tertiary,False,False,25.564,"LINESTRING (16.4998844 41.2370332, 16.4995949 41.2371071)",,,,2,,,,,
488641139,Via F. Petronelli,tertiary,False,True,48.492000000000004,"LINESTRING (16.4998844 41.2370332, 16.5003596 41.236896, 16.5004258 41.2368769)",,,,2,,,,,
44098364,Via Varese,residential,False,False,38.357,"LINESTRING (16.4991404 41.236847, 16.4992993 41.2371706)",,,,,,,,,
44098364,Via Varese,residential,False,True,24.223,"LINESTRING (16.4991404 41.236847, 16.4990313 41.2366452)",,,,,,,,,
44098369,Via Goitto,residential,False,False,25.117,"LINESTRING (16.4991404 41.236847, 16.4988627 41.2369331)",,,,,,,,,
44098369,Via Goitto,residential,False,True,25.078,"LINESTRING (16.4991404 41.236847, 16.4994203 41.236766)",,,,,,,,,
44098368,Via Montebello,residential,False,True,25.41,"LINESTRING (16.4993158 41.2365649, 16.4990313 41.2366452)",,,,,,,,,
360794945,Via Alcide De Gasperi,residential,True,False,16.02,"LINESTRING (16.4993158 41.2365649, 16.4993855 41.2366991)",,,,,,,,,
44098362,Via Nicotera,residential,False,False,24.82,"LINESTRING (16.498755 41.2367251, 16.4988627 41.2369331)",,,,,,,,,
44098362,Via Nicotera,residential,False,True,23.637,"LINESTRING (16.498755 41.2367251, 16.4986611 41.2365246)",,,,,,,,,
44098368,Via Montebello,residential,False,False,24.753,"LINESTRING (16.498755 41.2367251, 16.4990313 41.2366452)",,,,,,,,,
44098368,Via Montebello,residential,False,True,33.7,"LINESTRING (16.498755 41.2367251, 16.4983835 41.2368426)",,,,,,,,,
44098369,Via Goitto,residential,False,False,25.078,"LINESTRING (16.4994203 41.236766, 16.4991404 41.236847)",,,,,,,,,
360794945,Via Alcide De Gasperi,residential,True,False,40.641,"LINESTRING (16.4994203 41.236766, 16.4995949 41.2371071)",,,,,,,,,
44098342,Via Campanella,residential,False,False,45.322,"LINESTRING (16.4996968 41.2365936, 16.4995367 41.2362042)",,,,,,,,,
44098342,Via Campanella,residential,False,True,51.337,"LINESTRING (16.4996968 41.2365936, 16.4998844 41.2370332)",,,,,,,,,
579265627,Via Cernaia,residential,True,False,28.552,"LINESTRING (16.4996968 41.2365936, 16.4993855 41.2366991)",,,,,,,,,
44098364,Via Varese,residential,False,False,24.223,"LINESTRING (16.4990313 41.2366452, 16.4991404 41.236847)",,,,,,,,,
44098364,Via Varese,residential,False,True,23.877,"LINESTRING (16.4990313 41.2366452, 16.498925 41.2364459)",,,,,,,,,
44098368,Via Montebello,residential,False,False,25.41,"LINESTRING (16.4990313 41.2366452, 16.4993158 41.2365649)",,,,,,,,,
44098368,Via Montebello,residential,False,True,24.753,"LINESTRING (16.4990313 41.2366452, 16.498755 41.2367251)",,,,,,,,,
43410654,Via Aldo Moro,residential,False,False,53.287,"LINESTRING (16.5001783 41.2364353, 16.5004258 41.2368769)",,,,,,,,,
43410654,Via Aldo Moro,residential,False,True,50.547,"LINESTRING (16.5001783 41.2364353, 16.4999223 41.2360235)",,,,,,,,,
938508707,Via Monte Pasubio,residential,False,False,45.585,"LINESTRING (16.5001783 41.2364353, 16.5006606 41.2362442)",,,,,,,,,
579265627,Via Cernaia,residential,True,False,43.942,"LINESTRING (16.5001783 41.2364353, 16.5000985 41.2364615, 16.4996968 41.2365936)",,,,,,,,,
44098370,Via Ariosto,residential,True,False,31.636,"LINESTRING (16.4956172 41.2378872, 16.4959646 41.2377745)",,,,,,,,,
581527215,Via Pozzo Marrone,residential,False,False,37.587,"LINESTRING (16.4956172 41.2378872, 16.4958321 41.2381841)",,,,,,,,,
581527215,Via Pozzo Marrone,residential,False,True,30.973,"LINESTRING (16.4956172 41.2378872, 16.4953657 41.2376827)",,,,,,,,,
44098372,Via Veneziani Santonio,residential,False,True,88.444,"LINESTRING (16.4973567 41.2373229, 16.4964592 41.236902)",,,,,,,,,
44098370,Via Ariosto,residential,True,False,48.13,"LINESTRING (16.4973567 41.2373229, 16.4977926 41.2372605, 16.4979241 41.237268)",,,,,,,,,
488641138,Via L. Papagni,tertiary,False,False,18.735,"LINESTRING (16.4966287 41.23832, 16.4964631 41.2384335)",,,,2,,,,,
488641138,Via L. Papagni,tertiary,False,True,21.591,"LINESTRING (16.4966287 41.23832, 16.4968274 41.238196)",,,,2,,,,,
38290047,Via San Lorenzo,residential,True,False,25.612,"LINESTRING (16.4986102 41.2377997, 16.4984585 41.2375996)",,,,,,,,,
44098376,Via Silvestris,residential,False,True,25.152,"LINESTRING (16.4986102 41.2377997, 16.4983518 41.2379155)",,,,,,,,,
44098377,Via Fratelli Bandiera,residential,True,False,81.713,"LINESTRING (16.4986102 41.2377997, 16.4988602 41.2377288, 16.4995269 41.2375451)",,,,,,,,,
44098374,Via Fratelli Cairoli,residential,False,True,24.565,"LINESTRING (16.4984585 41.2375996, 16.4987361 41.2375273)",,,,,,,,,
38290047,Via San Lorenzo,residential,True,False,28.701999999999998,"LINESTRING (16.4984585 41.2375996, 16.4983171 41.2374202, 16.4983377 41.2373731)",,,,,,,,,
44098371,Via Pisacane,residential,False,True,15.283,"LINESTRING (16.4979241 41.237268, 16.497876 41.2371354)",,,,,,,,,
44098370,Via Ariosto,residential,True,False,37.355,"LINESTRING (16.4979241 41.237268, 16.4981775 41.2372952, 16.4983377 41.2373731)",,,,,,,,,
44098379,Vicolo Silvestris,residential,False,True,52.857,"LINESTRING (16.4980407 41.2375017, 16.4983518 41.2379155)",,,,,,,,,
488641138,Via L. Papagni,tertiary,False,False,74.338,"LINESTRING (16.4980407 41.2375017, 16.497303 41.2378748)",,,,2,,,,,
488641138,Via L. Papagni,tertiary,False,True,28.657,"LINESTRING (16.4980407 41.2375017, 16.4983377 41.2373731)",,,,2,,,,,
44098378,Via Gargano,residential,False,True,53.402,"LINESTRING (16.4984345 41.2384373, 16.4981231 41.238018)",,,,,,,,,
44098380,Via Roma,residential,False,False,42.428,"LINESTRING (16.4984345 41.2384373, 16.4980244 41.238662)",,,,,,,,,
44098380,Via Roma,residential,False,True,49.983,"LINESTRING (16.4984345 41.2384373, 16.4989461 41.2382048)",,,,,,,,,
44098376,Via Silvestris,residential,False,False,51.024,"LINESTRING (16.4975989 41.2382529, 16.4981231 41.238018)",,,,,,,,,
44098381,Via Europa,residential,False,False,48.783,"LINESTRING (16.4975989 41.2382529, 16.497303 41.2378748)",,,,,,,,,
44098381,Via Europa,residential,False,True,59.169,"LINESTRING (16.4975989 41.2382529, 16.4979578 41.2387115)",,,,,,,,,
44098376,Via Silvestris,residential,False,False,25.152,"LINESTRING (16.4983518 41.2379155, 16.4986102 41.2377997)",,,,,,,,,
44098376,Via Silvestris,residential,False,True,22.262,"LINESTRING (16.4983518 41.2379155, 16.4981231 41.238018)",,,,,,,,,
44098379,Vicolo Silvestris,residential,False,False,52.857,"LINESTRING (16.4983518 41.2379155, 16.4980407 41.2375017)",,,,,,,,,
44098376,Via Silvestris,residential,False,False,22.262,"LINESTRING (16.4981231 41.238018, 16.4983518 41.2379155)",,,,,,,,,
44098376,Via Silvestris,residential,False,True,51.024,"LINESTRING (16.4981231 41.238018, 16.4975989 41.2382529)",,,,,,,,,
44098378,Via Gargano,residential,False,False,53.402,"LINESTRING (16.4981231 41.238018, 16.4984345 41.2384373)",,,,,,,,,
488641138,Via L. Papagni,tertiary,False,True,33.12,"LINESTRING (16.4961703 41.2386341, 16.4964631 41.2384335)",,,,2,,,,,
515849222,Via Giuseppe Di Vittorio,tertiary,False,False,63.774,"LINESTRING (16.4961703 41.2386341, 16.4956045 41.2390187)",,,,,,,,,
581527215,Via Pozzo Marrone,residential,False,False,37.442,"LINESTRING (16.4961703 41.2386341, 16.4964154 41.2389159)",,,,,,,,,
581527215,Via Pozzo Marrone,residential,False,True,31.496,"LINESTRING (16.4961703 41.2386341, 16.4961296 41.2385805, 16.4959838 41.238388)",,,,,,,,,
44098382,Vico II Soldani al Curtatone,residential,False,True,46.443,"LINESTRING (16.4981325 41.2391681, 16.4977727 41.2388499)",,,,,,,,,
44098387,Vico I Soldani al Curtatone,living_street,False,False,16.806,"LINESTRING (16.4981325 41.2391681, 16.4979804 41.2392669)",,,,,,,,,
44098387,Vico I Soldani al Curtatone,living_street,False,True,30.878,"LINESTRING (16.4981325 41.2391681, 16.4983091 41.2390614, 16.4983968 41.2391461)",,,,,,,,,
44098380,Via Roma,residential,False,False,21.826,"LINESTRING (16.4979578 41.2387115, 16.4977727 41.2388499)",,,,,,,,,
44098380,Via Roma,residential,False,True,7.83,"LINESTRING (16.4979578 41.2387115, 16.4980244 41.238662)",,,,,,,,,
44098381,Via Europa,residential,False,False,59.169,"LINESTRING (16.4979578 41.2387115, 16.4975989 41.2382529)",,,,,,,,,
44098380,Via Roma,residential,False,True,21.826,"LINESTRING (16.4977727 41.2388499, 16.4979578 41.2387115)",,,,,,,,,
44098382,Vico II Soldani al Curtatone,residential,False,False,46.443,"LINESTRING (16.4977727 41.2388499, 16.4981325 41.2391681)",,,,,,,,,
44098380,Via Roma,residential,False,False,34.8,"LINESTRING (16.4977727 41.2388499, 16.497594 41.2389805, 16.4974583 41.2389073)",,,,,,,,,
44098380,Via Roma,residential,False,False,7.83,"LINESTRING (16.4980244 41.238662, 16.4979578 41.2387115)",,,,,,,,,
44098380,Via Roma,residential,False,True,42.428,"LINESTRING (16.4980244 41.238662, 16.4984345 41.2384373)",,,,,,,,,
44098385,Via Cesare Battisti,residential,False,False,36.741,"LINESTRING (16.4980244 41.238662, 16.49813 41.2387555, 16.4983023 41.2389179)",,,,,,,,,
44098412,Strada Marsala,residential,False,False,26.268,"LINESTRING (16.4986439 41.2395459, 16.498415 41.2393841)",,,,,,,,,
882967982,Strada Marsala,residential,False,False,11.437,"LINESTRING (16.4986439 41.2395459, 16.4987457 41.2396146)",,,,,,,,,
44098412,Strada Marsala,residential,False,True,97.026,"LINESTRING (16.4986439 41.2395459, 16.4994013 41.2390334, 16.4995098 41.2389651)",,,,,,,,,
44098412,Strada Marsala,residential,False,True,26.268,"LINESTRING (16.498415 41.2393841, 16.4986439 41.2395459)",,,,,,,,,
44098415,Via Castelfidardo,residential,False,False,2.87,"LINESTRING (16.498415 41.2393841, 16.4983904 41.2394021)",,,,,,,,,
44098415,Via Castelfidardo,residential,False,True,102.853,"LINESTRING (16.498415 41.2393841, 16.4986329 41.2392456, 16.4992658 41.2388912, 16.4993949 41.2388258)",,,,,,,,,
574821276,Via Giordano Bruno,residential,True,False,23.262,"LINESTRING (16.4995269 41.2375451, 16.49963 41.2377394)",,,,,,,,,
578383180,Via Giordano Bruno,residential,False,True,13.733,"LINESTRING (16.4995269 41.2375451, 16.499465 41.2374307)",,,,,,,,,
44098374,Via Fratelli Cairoli,residential,False,False,24.565,"LINESTRING (16.4987361 41.2375273, 16.4984585 41.2375996)",,,,,,,,,
38290044,Via Ariosto,tertiary,False,False,35.101,"LINESTRING (16.4990265 41.2372284, 16.4986266 41.2373244)",,,,2,,,,,
38290044,Via Ariosto,tertiary,False,True,23.699,"LINESTRING (16.4990265 41.2372284, 16.4992993 41.2371706)",,,,2,,,,,
44098362,Via Nicotera,residential,False,True,35.578,"LINESTRING (16.4990265 41.2372284, 16.4988627 41.2369331)",,,,,,,,,
44098428,Via Torino,unclassified,True,False,22.867,"LINESTRING (16.4997184 41.2378931, 16.4994615 41.2379636)",,,,,,,,,
574821276,Via Giordano Bruno,residential,True,False,21.689,"LINESTRING (16.4997184 41.2378931, 16.4998056 41.2380768)",,,,,,,,,
44098445,Via Micca,unclassified,True,False,22.725,"LINESTRING (16.49963 41.2377394, 16.4998878 41.2376747)",,,,,,,,,
574821276,Via Giordano Bruno,residential,True,False,18.621,"LINESTRING (16.49963 41.2377394, 16.4997184 41.2378931)",,,,,,,,,
44098447,Via Carlo de Trizio,residential,False,False,78.895,"LINESTRING (16.4998878 41.2376747, 16.5007732 41.2374295)",,,,,,,,,
360794945,Via Alcide De Gasperi,residential,True,False,45.952,"LINESTRING (16.4998878 41.2376747, 16.5001038 41.2380547)",,,,,,,,,
38290047,Via San Lorenzo,residential,True,False,10.631,"LINESTRING (16.4989461 41.2382048, 16.4988805 41.2381229)",,,,,,,,,
44098380,Via Roma,residential,False,False,49.983,"LINESTRING (16.4989461 41.2382048, 16.4984345 41.2384373)",,,,,,,,,
38290047,Via San Lorenzo,residential,True,False,23.478,"LINESTRING (16.4987608 41.2379779, 16.4986102 41.2377997)",,,,,,,,,
44098445,Via Micca,unclassified,True,False,77.367,"LINESTRING (16.4987608 41.2379779, 16.49963 41.2377394)",,,,,,,,,
360794945,Via Alcide De Gasperi,residential,True,False,21.428,"LINESTRING (16.5001038 41.2380547, 16.5001857 41.2382373)",,,,,,,,,
44098392,Via Monte San Michele,unclassified,False,True,164.906,"LINESTRING (16.5001038 41.2380547, 16.5003147 41.2379728, 16.5009524 41.2377252, 16.5018397 41.2373513)",,,,,,,,,
44098447,Via Carlo de Trizio,residential,False,True,78.895,"LINESTRING (16.5007732 41.2374295, 16.4998878 41.2376747)",,,,,,,,,
583546390,Via Monte Grappa,residential,False,False,84.596,"LINESTRING (16.5012943 41.2382885, 16.5022113 41.2379671)",,,,,,,,,
38290047,Via San Lorenzo,residential,True,False,18.247,"LINESTRING (16.4995098 41.2389651, 16.4994224 41.2388657, 16.4993949 41.2388258)",,,,,,,,,
44098412,Strada Marsala,residential,False,False,97.026,"LINESTRING (16.4995098 41.2389651, 16.4994013 41.2390334, 16.4986439 41.2395459)",,,,,,,,,
38290047,Via San Lorenzo,residential,True,False,17.74,"LINESTRING (16.4993949 41.2388258, 16.4992873 41.2386883)",,,,,,,,,
44098415,Via Castelfidardo,residential,False,False,102.85300000000001,"LINESTRING (16.4993949 41.2388258, 16.4992658 41.2388912, 16.4986329 41.2392456, 16.498415 41.2393841)",,,,,,,,,
38290047,Via San Lorenzo,residential,True,False,22.701,"LINESTRING (16.4996652 41.2391325, 16.4995098 41.2389651)",,,,,,,,,
44098413,Via Solferino,residential,True,False,109.51400000000001,"LINESTRING (16.4996652 41.2391325, 16.4995716 41.2391897, 16.4992544 41.239417, 16.4987202 41.2398139)",,,,,,,,,
882967982,Strada Marsala,residential,False,True,11.437,"LINESTRING (16.4987457 41.2396146, 16.4986439 41.2395459)",,,,,,,,,
39887014,Via Cialdini,residential,True,False,40.616,"LINESTRING (16.4996882 41.2398024, 16.5000517 41.2395601)",,,,,,,,,
44098410,Via Tiziano,unclassified,False,False,52.28,"LINESTRING (16.4996882 41.2398024, 16.4992843 41.2394435)",,,,,,,,,
38290046,Piazza Vittorio Emanuele,unclassified,False,False,39.513,"LINESTRING (16.5003274 41.2398487, 16.5000517 41.2395601)",,,,,,,,,
38290046,Piazza Vittorio Emanuele,unclassified,False,True,19.189,"LINESTRING (16.5003274 41.2398487, 16.5004666 41.2399859)",,,,,,,,,
44098408,Vico Fanti,living_street,False,False,66.924,"LINESTRING (16.5003274 41.2398487, 16.4997066 41.2402286)",,,,,,6,,,
38290046,Piazza Vittorio Emanuele,unclassified,False,False,57.044,"LINESTRING (16.501261 41.2392962, 16.5016279 41.2397287)",,,,,,,,,
38290046,Piazza Vittorio Emanuele,unclassified,False,True,48.493,"LINESTRING (16.501261 41.2392962, 16.5010441 41.2390281, 16.5008978 41.2389747)",,,,,,,,,
44098358,Via Duilio,residential,True,False,61.288,"LINESTRING (16.501261 41.2392962, 16.5017178 41.2392109, 16.5019801 41.2392092)",,,,,,,,,
27378906,Via Giovanni Bovio,secondary,False,False,32.057,"LINESTRING (16.4971444 41.2423121, 16.4975082 41.2422211)",SS16,,,,,,,,
27378906,Via Giovanni Bovio,secondary,False,True,71.449,"LINESTRING (16.4971444 41.2423121, 16.4966015 41.2424549, 16.4963378 41.2425243)",SS16,,,,,,,,
44098416,Via Camillo Benso Conte di Cavour,residential,True,False,22.346,"LINESTRING (16.496552 41.242194, 16.4968135 41.2422355)",,,,,,,,,
882967980,Via Perini,residential,False,False,34.336,"LINESTRING (16.496552 41.242194, 16.4964355 41.2418979)",,,,,,,,,
44098405,Vico Pepe,living_street,False,False,13.604,"LINESTRING (16.5000497 41.240401, 16.4999414 41.2404923)",,,,,,,,,
44098405,Vico Pepe,living_street,False,True,56.158,"LINESTRING (16.5000497 41.240401, 16.5005549 41.2400682)",,,,,,,,,
44098411,Vico la Pergola del Palazzuolo,living_street,False,False,13.976,"LINESTRING (16.5000497 41.240401, 16.4999064 41.2403363)",,,,,,,,,
44098408,Vico Fanti,living_street,False,True,66.924,"LINESTRING (16.4997066 41.2402286, 16.5003274 41.2398487)",,,,,,6,,,
44098411,Vico la Pergola del Palazzuolo,living_street,False,False,11.415,"LINESTRING (16.4997066 41.2402286, 16.4995927 41.240172)",,,,,,,,,
44098411,Vico la Pergola del Palazzuolo,living_street,False,True,20.555,"LINESTRING (16.4997066 41.2402286, 16.4999064 41.2403363)",,,,,,,,,
39887013,Via Giacomo Matteotti,residential,True,False,24.661,"LINESTRING (16.4999414 41.2404923, 16.4996802 41.2403893)",,,,,,,,,
44098405,Vico Pepe,living_street,False,True,13.604,"LINESTRING (16.4999414 41.2404923, 16.5000497 41.240401)",,,,,,,,,
39887013,Via Giacomo Matteotti,residential,True,False,15.688,"LINESTRING (16.500104 41.2405627, 16.4999414 41.2404923)",,,,,,,,,
44098404,Vico Conforti,living_street,False,True,63.494,"LINESTRING (16.500104 41.2405627, 16.5006825 41.2401928)",,,,,,,,,
44098409,Vico Colletta,living_street,False,True,60.927,"LINESTRING (16.4999064 41.2403363, 16.5004666 41.2399859)",,,,,,,,,
44098411,Vico la Pergola del Palazzuolo,living_street,False,False,20.555,"LINESTRING (16.4999064 41.2403363, 16.4997066 41.2402286)",,,,,,,,,
44098411,Vico la Pergola del Palazzuolo,living_street,False,True,13.976,"LINESTRING (16.4999064 41.2403363, 16.5000497 41.240401)",,,,,,,,,
311942315,Via Pozzo Marrone,residential,True,False,58.456,"LINESTRING (16.4987202 41.2398139, 16.4989114 41.239941, 16.4992441 41.240162)",,,,,,,,,
39887014,Via Cialdini,residential,True,False,54.568,"LINESTRING (16.4992441 41.240162, 16.4996882 41.2398024)",,,,,,,,,
38290046,Piazza Vittorio Emanuele,unclassified,False,False,11.758,"LINESTRING (16.5005549 41.2400682, 16.5004666 41.2399859)",,,,,,,,,
38290046,Piazza Vittorio Emanuele,unclassified,False,True,17.487,"LINESTRING (16.5005549 41.2400682, 16.5006825 41.2401928)",,,,,,,,,
44098405,Vico Pepe,living_street,False,False,56.158,"LINESTRING (16.5005549 41.2400682, 16.5000497 41.240401)",,,,,,,,,
38290046,Piazza Vittorio Emanuele,unclassified,False,False,17.487,"LINESTRING (16.5006825 41.2401928, 16.5005549 41.2400682)",,,,,,,,,
38290046,Piazza Vittorio Emanuele,unclassified,False,True,21.238,"LINESTRING (16.5006825 41.2401928, 16.5008377 41.240344)",,,,,,,,,
44098404,Vico Conforti,living_street,False,False,63.494,"LINESTRING (16.5006825 41.2401928, 16.500104 41.2405627)",,,,,,,,,
38290046,Piazza Vittorio Emanuele,unclassified,False,False,19.189,"LINESTRING (16.5004666 41.2399859, 16.5003274 41.2398487)",,,,,,,,,
38290046,Piazza Vittorio Emanuele,unclassified,False,True,11.758,"LINESTRING (16.5004666 41.2399859, 16.5005549 41.2400682)",,,,,,,,,
44098409,Vico Colletta,living_street,False,False,60.927,"LINESTRING (16.5004666 41.2399859, 16.4999064 41.2403363)",,,,,,,,,
38290046,Piazza Vittorio Emanuele,unclassified,False,False,18.902,"LINESTRING (16.5009728 41.2404803, 16.5008377 41.240344)",,,,,,,,,
44098406,Vico Cirillo,living_street,False,False,49.145,"LINESTRING (16.5009728 41.2404803, 16.5005368 41.2407767)",,,,,,,,,
38290046,Piazza Vittorio Emanuele,unclassified,False,True,30.275,"LINESTRING (16.5009728 41.2404803, 16.5010923 41.2406039, 16.5011893 41.2406985)",,,,,,,,,
38290046,Piazza Vittorio Emanuele,unclassified,False,False,21.238,"LINESTRING (16.5008377 41.240344, 16.5006825 41.2401928)",,,,,,,,,
38290046,Piazza Vittorio Emanuele,unclassified,False,True,18.902,"LINESTRING (16.5008377 41.240344, 16.5009728 41.2404803)",,,,,,,,,
44098407,Vico Pagano,living_street,False,False,55.659,"LINESTRING (16.5008377 41.240344, 16.50034 41.2406764)",,,,,,,,,
39887013,Via Giacomo Matteotti,residential,True,False,19.878,"LINESTRING (16.5005368 41.2407767, 16.50034 41.2406764)",,,,,,,,,
44098406,Vico Cirillo,living_street,False,True,49.145,"LINESTRING (16.5005368 41.2407767, 16.5009728 41.2404803)",,,,,,,,,
39887013,Via Giacomo Matteotti,residential,True,False,23.435,"LINESTRING (16.50034 41.2406764, 16.500104 41.2405627)",,,,,,,,,
44098407,Vico Pagano,living_street,False,True,55.659,"LINESTRING (16.50034 41.2406764, 16.5008377 41.240344)",,,,,,,,,
44098346,Via Quattro Novembre,unclassified,False,True,59.982,"LINESTRING (16.5026883 41.235869, 16.502617 41.2359279, 16.5020594 41.2361165)",,,,,,,,,
497862550,Via Volta,residential,False,False,25.519999999999996,"LINESTRING (16.5026883 41.235869, 16.5027189 41.235938, 16.502872 41.2360444)",,,,,,,,,
32428516,Via Piave,tertiary,False,True,20.71,"LINESTRING (16.5020594 41.2361165, 16.5021449 41.2362913)",,,,,,,,,
44098346,Via Quattro Novembre,unclassified,False,False,59.982,"LINESTRING (16.5020594 41.2361165, 16.502617 41.2359279, 16.5026883 41.235869)",,,,,,,,,
43408071,Via Piave,residential,False,False,93.246,"LINESTRING (16.5026014 41.2370564, 16.5021449 41.2362913)",,,,,,,,,
43408071,Via Piave,residential,False,True,77.874,"LINESTRING (16.5026014 41.2370564, 16.5029979 41.2376901)",,,,,,,,,
968243871,Via Monte San Michele,unclassified,True,False,71.637,"LINESTRING (16.5026014 41.2370564, 16.5018397 41.2373513)",,,,,,,,,
309636734,Via Isonzo,residential,False,True,56.82,"LINESTRING (16.5033772 41.2363405, 16.503251 41.2368426)",,,,,,,,,
309636734,Via Isonzo,residential,False,False,56.82,"LINESTRING (16.503251 41.2368426, 16.5033772 41.2363405)",,,,,,,,,
309636746,Largo Fiamme Gialle,residential,False,True,24.865,"LINESTRING (16.503251 41.2368426, 16.5035336 41.236773)",,,,,,,,,
968243871,Via Monte San Michele,unclassified,True,False,59.293,"LINESTRING (16.503251 41.2368426, 16.5026014 41.2370564)",,,,,,,,,
26660551,Via Ventiquattro Maggio,residential,True,False,41.115,"LINESTRING (16.5018397 41.2373513, 16.5016365 41.2370146)",,,,,,,,,
44098392,Via Monte San Michele,unclassified,False,False,164.906,"LINESTRING (16.5018397 41.2373513, 16.5009524 41.2377252, 16.5003147 41.2379728, 16.5001038 41.2380547)",,,,,,,,,
44098454,Piazza San Giovanni Bosco,residential,True,False,48.300999999999995,"LINESTRING (16.5027582 41.2380557, 16.502554 41.2383544, 16.5025127 41.2384479)",,,,,,,,,
44098455,Via Isonzo,residential,False,False,45.354,"LINESTRING (16.5027582 41.2380557, 16.5029175 41.2377977, 16.5029979 41.2376901)",,,,,,,,,
26660551,Via Ventiquattro Maggio,residential,True,False,59.118,"LINESTRING (16.5025127 41.2384479, 16.5024502 41.238337, 16.5022113 41.2379671)",,,,,,,,,
44098401,Piazza San Giovanni Bosco,residential,False,True,35.753,"LINESTRING (16.5025127 41.2384479, 16.5025661 41.238433, 16.5029026 41.2383162)",,,,,,,,,
