osmid,oneway,name,highway,reversed,length,geometry,maxspeed,access,bridge,junction
176142417,True,Via Nino Bixio,residential,False,48.294,"LINESTRING (11.0417071 43.5448331, 11.0411733 43.5446358)",,,,
837328230,False,Via Trento,residential,False,72.07,"LINESTRING (11.0417071 43.5448331, 11.0420237 43.5443886, 11.0421149 43.5442563)",,,,
837328230,False,Via Trento,residential,True,72.07,"LINESTRING (11.0421149 43.5442563, 11.0420237 43.5443886, 11.0417071 43.5448331)",,,,
"[103947697, 28420515, 103947700]",False,"['Via Romana', 'Via Roma']",residential,"[False, True]",94.415,"LINESTRING (11.0450591 43.5458066, 11.0450624 43.5458342, 11.045064 43.5458748, 11.0450555 43.5459412, 11.0450227 43.5460116, 11.0449376 43.5460862, 11.0446797 43.5462388, 11.0444435 43.5464009, 11.0443862 43.5464521)",,,yes,
1202028575,True,Via Romana,residential,False,23.041,"LINESTRING (11.0450591 43.5458066, 11.0450251 43.5456646, 11.0450296 43.5456016)",,,,
1202028576,True,,secondary,False,14.615,"LINESTRING (11.04509 43.5455468, 11.0452635 43.5455086)",,,,
1202028578,True,,secondary,False,10.945,"LINESTRING (11.04509 43.5455468, 11.0451237 43.5455441, 11.0451564 43.5455509, 11.0451829 43.5455663, 11.0451993 43.5455878)",,,,roundabout
1202028577,True,Via Romana,secondary,False,18.682,"LINESTRING (11.0450296 43.5456016, 11.0449904 43.54554, 11.0449851 43.5454399)",,,,
1202028578,True,,secondary,False,8.214,"LINESTRING (11.0450296 43.5456016, 11.0450391 43.5455779, 11.0450603 43.5455587, 11.04509 43.5455468)",,,,roundabout
1202028574,True,,residential,False,15.855,"LINESTRING (11.0451089 43.5456698, 11.0450741 43.5457308, 11.0450591 43.5458066)",,,,
1202028578,True,,secondary,False,10.940000000000001,"LINESTRING (11.0451089 43.5456698, 11.0450763 43.5456629, 11.0450498 43.5456476, 11.0450334 43.545626, 11.0450296 43.5456016)",,,,roundabout
1202028573,True,,residential,False,12.665,"LINESTRING (11.045203 43.5456123, 11.0452162 43.5456652, 11.0452645 43.5457141)",,,,
1202028578,True,,secondary,False,10.95,"LINESTRING (11.045203 43.5456123, 11.0451936 43.5456359, 11.0451724 43.5456552, 11.0451427 43.5456671, 11.0451089 43.5456698)",,,,roundabout
1202028578,True,,secondary,False,2.741,"LINESTRING (11.0451993 43.5455878, 11.045203 43.5456123)",,,,roundabout
128877310,False,,residential,True,128.036,"LINESTRING (11.0459731 43.5464362, 11.0462162 43.5461525, 11.045634 43.5458915, 11.0453625 43.5457645, 11.0452645 43.5457141)",,,,
