osmid,name,highway,junction,oneway,reversed,length,geometry,ref,lanes,maxspeed
400838229,Terza Traversa de Gasperi,residential,,False,True,166.702,"LINESTRING (14.6116451 40.7479762, 14.6115771 40.7494745)",,,
578130648,,residential,,False,True,50.336,"LINESTRING (14.6158075 40.7495775, 14.61521 40.7495833)",,,
578130649,,residential,,False,False,18.778,"LINESTRING (14.6110104 40.7505061, 14.6107875 40.7505038)",,,
108347311,Via Antonio Esposito Ferraioli,tertiary,,False,False,16.435,"LINESTRING (14.6107904 40.7502561, 14.6107921 40.7501083)",SP103,,
108347311,Via Antonio Esposito Ferraioli,tertiary,,False,True,27.544,"LINESTRING (14.6107904 40.7502561, 14.6107875 40.7505038)",SP103,,
578130650,,residential,,False,True,35.256,"LINESTRING (14.6107904 40.7502561, 14.6112089 40.7502521)",,,
578130650,,residential,,False,False,35.256,"LINESTRING (14.6112089 40.7502521, 14.6107904 40.7502561)",,,
578130651,,residential,,False,True,36.833,"LINESTRING (14.6106577 40.750753, 14.6102205 40.7507581)",,,
578130651,,residential,,False,False,39.546,"LINESTRING (14.6097511 40.7507642, 14.6102205 40.7507581)",,,
578130651,,residential,,False,False,36.833,"LINESTRING (14.6102205 40.7507581, 14.6106577 40.750753)",,,
578130651,,residential,,False,True,39.546,"LINESTRING (14.6102205 40.7507581, 14.6097511 40.7507642)",,,
578130652,,residential,,False,True,59.868,"LINESTRING (14.6102205 40.7507581, 14.6102272 40.750497, 14.6099415 40.7504949, 14.609941 40.7504341)",,,
578130653,,residential,,False,False,87.59200000000001,"LINESTRING (14.6097377 40.7510811, 14.6099094 40.751138, 14.6107615 40.7511201)",,,
578130654,,residential,,False,False,84.037,"LINESTRING (14.61026 40.7485942, 14.6112576 40.7485958)",,,
578130655,,residential,,False,True,38.319,"LINESTRING (14.61026 40.7485942, 14.6102715 40.7489387)",,,
578130655,,residential,,False,False,63.531,"LINESTRING (14.61026 40.7485942, 14.6102473 40.7482161, 14.6099925 40.7482222)",,,
578130655,,residential,,False,True,63.531,"LINESTRING (14.6099925 40.7482222, 14.6102473 40.7482161, 14.61026 40.7485942)",,,
578130655,,residential,,False,False,38.319,"LINESTRING (14.6102715 40.7489387, 14.61026 40.7485942)",,,
578130656,,residential,,False,False,20.557,"LINESTRING (14.6102715 40.7489387, 14.6105155 40.7489415)",,,
578130656,,residential,,False,True,61.262,"LINESTRING (14.6102715 40.7489387, 14.6095446 40.7489557)",,,
578130656,,residential,,False,True,20.557,"LINESTRING (14.6105155 40.7489415, 14.6102715 40.7489387)",,,
578130656,,residential,,False,False,61.262,"LINESTRING (14.6095446 40.7489557, 14.6102715 40.7489387)",,,
160669914,Via Mangioni,tertiary,,True,False,34.576,"LINESTRING (14.6189456 40.7515058, 14.6189391 40.7512822, 14.6189391 40.7511949)",,2,
708233846,Via Mangioni,tertiary,,True,False,12.131,"LINESTRING (14.6189456 40.7515058, 14.6190155 40.7514956, 14.6190865 40.7515079)",,,
160669914,Via Mangioni,tertiary,,True,False,4.082,"LINESTRING (14.6189466 40.7515425, 14.6189456 40.7515058)",,2,
144506024,Via Mangioni,tertiary,,True,False,30.927,"LINESTRING (14.6190849 40.7515343, 14.6190752 40.7516911, 14.6190165 40.7518038)",,2,
708233847,Via Mangioni,tertiary,,True,False,12.54,"LINESTRING (14.6190849 40.7515343, 14.6190208 40.7515586, 14.6189466 40.7515425)",,,
144506024,Via Mangioni,tertiary,,True,False,3.614,"LINESTRING (14.6190788 40.7511563, 14.6190795 40.7511888)",,2,
160669914,Via Mangioni,tertiary,,True,False,48.370000000000005,"LINESTRING (14.6189391 40.7511523, 14.6189391 40.7510059, 14.6189828 40.7507192)",,2,
708233848,Via Mangioni,tertiary,,True,False,12.613,"LINESTRING (14.6189391 40.7511523, 14.6190101 40.751134, 14.6190788 40.7511563)",,,
160669914,Via Mangioni,tertiary,,True,False,4.737,"LINESTRING (14.6189391 40.7511949, 14.6189391 40.7511523)",,2,
144506024,Via Mangioni,tertiary,,True,False,35.487,"LINESTRING (14.6190795 40.7511888, 14.6190865 40.7515079)",,2,
708233849,Via Mangioni,tertiary,,True,False,12.603,"LINESTRING (14.6190795 40.7511888, 14.6190101 40.7512112, 14.6189391 40.7511949)",,,
144506024,Via Mangioni,tertiary,,True,False,8.731,"LINESTRING (14.619158 40.7506661, 14.6191398 40.7507109, 14.6191328 40.7507421)",,2,
160669914,Via Mangioni,tertiary,,True,False,33.222,"LINESTRING (14.6189945 40.7506548, 14.6190357 40.7504573, 14.6190833 40.7503653)",,2,
708233850,Via Mangioni,tertiary,,True,False,14.899000000000001,"LINESTRING (14.6189945 40.7506548, 14.6190852 40.7506361, 14.619158 40.7506661)",,,
160669914,Via Mangioni,tertiary,,True,False,7.23,"LINESTRING (14.6189828 40.7507192, 14.6189874 40.7506889, 14.6189945 40.7506548)",,2,
144506024,Via Mangioni,tertiary,,True,False,46.468,"LINESTRING (14.6191328 40.7507421, 14.6190753 40.7509987, 14.6190788 40.7511563)",,2,
708233851,Via Mangioni,tertiary,,True,False,13.760000000000002,"LINESTRING (14.6191328 40.7507421, 14.619053 40.750752, 14.6189828 40.7507192)",,,
160669914,Via Mangioni,tertiary,,True,False,27.989,"LINESTRING (14.6191067 40.75032, 14.6192278 40.7500856)",,2,
160669914,Via Mangioni,tertiary,,True,False,5.409,"LINESTRING (14.6190833 40.7503653, 14.6191067 40.75032)",,2,
160669914,Via Mangioni,tertiary,,True,False,7.6770000000000005,"LINESTRING (14.6192278 40.7500856, 14.6192395 40.7500631, 14.6192488 40.7500188)",,2,
178992423,,unclassified,roundabout,True,False,15.469999999999999,"LINESTRING (14.6090054 40.7537804, 14.6089852 40.7538058, 14.608932 40.7538538, 14.6089047 40.7538663, 14.6088768 40.7538744)",,,
178992423,,unclassified,roundabout,True,False,1.748,"LINESTRING (14.6090073 40.7537094, 14.609015 40.753724)",,,
