osmid,bridge,oneway,lanes,ref,name,highway,access,reversed,length,geometry,maxspeed,junction,tunnel
155178477,,True,,,,unclassified,,False,6.119,"LINESTRING (11.436996 43.7710159, 11.436999 43.7710341, 11.4370002 43.7710418, 11.4369764 43.7710651)",,roundabout,
155178479,,False,,,,unclassified,,False,89.40799999999999,"LINESTRING (11.436996 43.7710159, 11.437202 43.771018, 11.4372376 43.7710153, 11.437831 43.7709584, 11.4381006 43.770927)",,,
155178480,,False,,,Via di Rosano,unclassified,,False,33.679,"LINESTRING (11.4343154 43.7728484, 11.4339316 43.7727262)",,,
"[155178467, 1112218879]",,True,,,,unclassified,,False,5.076,"LINESTRING (11.4343154 43.7728484, 11.4343196 43.7728409, 11.4343288 43.7728322, 11.4343451 43.772824, 11.4343609 43.7728195)",,roundabout,
30713942,,False,,,Via Parigi,unclassified,,False,75.505,"LINESTRING (11.43398 43.7710489, 11.4340994 43.7710334, 11.4341785 43.7710234, 11.4348026 43.7709529, 11.4349085 43.7709417)",,,
30713942,,False,,,Via Parigi,unclassified,,True,255.103,"LINESTRING (11.43398 43.7710489, 11.4338426 43.7710589, 11.4337768 43.7710652, 11.4310982 43.77132, 11.43083 43.7713474)",,,
318975821,,False,,,Via Silvio Pellico,residential,,False,94.846,"LINESTRING (11.43398 43.7710489, 11.4339651 43.7709609, 11.4339582 43.7709203, 11.4338544 43.7703103, 11.4338143 43.7702054)",,,
318975822,,False,,,Via Silvio Pellico,residential,,True,102.975,"LINESTRING (11.43398 43.7710489, 11.4340008 43.7711403, 11.4340109 43.7712034, 11.434122 43.7718416, 11.4341481 43.7719669)",,,
155271237,,True,,,,tertiary,,False,21.192,"LINESTRING (11.4382515 43.7711745, 11.4382126 43.770986)",,,
843310803,,False,,,,residential,,False,9.325,"LINESTRING (11.4382515 43.7711745, 11.4383663 43.7711618)",,,
843310803,,False,,,,residential,,True,9.325,"LINESTRING (11.4383663 43.7711618, 11.4382515 43.7711745)",,,
155271239,,True,,,,tertiary,,False,43.689,"LINESTRING (11.4383663 43.7711618, 11.4383909 43.7712424, 11.4384577 43.771549)",,,
155271239,,True,,,,tertiary,,False,62.222,"LINESTRING (11.438533 43.7719083, 11.4386321 43.7723891, 11.4386438 43.7724621)",,,
843310804,,False,,,,residential,,True,12.197,"LINESTRING (11.438533 43.7719083, 11.4384613 43.7719143, 11.4383821 43.7719209)",,,
843958833,,False,,,,residential,,False,11.497,"LINESTRING (11.4368739 43.771326, 11.4370161 43.7713139)",,,
282681396,,True,,,Via Varsavia,residential,,False,28.978,"LINESTRING (11.4368739 43.771326, 11.4368433 43.7711776, 11.4368265 43.7710677)",,,
