osmid,name,highway,oneway,reversed,length,lanes,ref,maxspeed,geometry,bridge,tunnel,width,junction
79753434,Via San Carlo,residential,False,True,74.394,,,,"LINESTRING (10.1746205 46.2170073, 10.174176 46.2167958, 10.173879 46.216664, 10.1738163 46.216636)",,,,
79753358,Via Salis,residential,False,True,56.544,,,,"LINESTRING (10.1751046 46.216411, 10.174989 46.216613, 10.1749223 46.2166978, 10.1748858 46.2167505, 10.1747655 46.2168584)",,,,
79753433,Via Antonio Caimi,residential,False,True,80.41499999999999,,,,"LINESTRING (10.1751046 46.216411, 10.1750216 46.21638, 10.1748227 46.2162471, 10.1747308 46.2161552, 10.1745504 46.2160445, 10.1743598 46.215948, 10.1743292 46.2159355)",,,,
263137688,Vicolo Capo di Terra,residential,False,False,68.865,,,,"LINESTRING (10.1751046 46.216411, 10.1753956 46.2163883, 10.1754187 46.2163849, 10.1754325 46.2163773, 10.1754772 46.2163381, 10.1755391 46.2162893, 10.1755691 46.2162656, 10.1757998 46.216084)",,,,
263137689,Via Salis,residential,False,False,60.339,,,,"LINESTRING (10.1751046 46.216411, 10.1751146 46.2163055, 10.175175 46.2160348, 10.1752119 46.2158738)",,,,
27124848,Via Torelli,residential,True,False,71.44,,,,"LINESTRING (10.1748805 46.2154489, 10.1748379 46.2153379, 10.1748033 46.2152717, 10.1747453 46.2152015, 10.1746122 46.2150629, 10.1744137 46.2149041)",,,,
79753362,Via Albonico,residential,False,True,63.241,,,,"LINESTRING (10.1748805 46.2154489, 10.1747547 46.2154859, 10.174584 46.2155989, 10.1744981 46.2157007, 10.1744489 46.2158149, 10.1743744 46.2158675)",,,,
79753362,Via Albonico,residential,False,False,8.518,,,,"LINESTRING (10.1743292 46.2159355, 10.1743437 46.2158943, 10.1743744 46.2158675)",,,,
79753362,Via Albonico,residential,False,True,66.983,,,,"LINESTRING (10.1743292 46.2159355, 10.1742589 46.2161122, 10.1741972 46.2162698, 10.174095 46.2164024, 10.1739922 46.2164804)",,,,
79753433,Via Antonio Caimi,residential,False,False,80.415,,,,"LINESTRING (10.1743292 46.2159355, 10.1743598 46.215948, 10.1745504 46.2160445, 10.1747308 46.2161552, 10.1748227 46.2162471, 10.1750216 46.21638, 10.1751046 46.216411)",,,,
79753358,Via Salis,residential,False,True,19.965,,,,"LINESTRING (10.1747655 46.2168584, 10.1746205 46.2170073)",,,,
79753358,Via Salis,residential,False,False,56.544,,,,"LINESTRING (10.1747655 46.2168584, 10.1748858 46.2167505, 10.1749223 46.2166978, 10.174989 46.216613, 10.1751046 46.216411)",,,,
724082193,Via Ligari,residential,False,True,72.938,,,,"LINESTRING (10.1747655 46.2168584, 10.1744398 46.2166806, 10.1742753 46.216612, 10.1739922 46.2164804)",,,,
663668876,Via Venti Settembre,residential,False,True,17.941,,,30,"LINESTRING (10.175987 46.2161802, 10.1757998 46.216084)",,,4,
180563597,Via Stelvio,residential,False,False,89.325,1,,30,"LINESTRING (10.175987 46.2161802, 10.1763416 46.2157084, 10.1765387 46.2154736)",,,,
180563665,Via Visconti Venosta,residential,False,True,101.259,1,,30,"LINESTRING (10.175987 46.2161802, 10.1761839 46.2162809, 10.1762643 46.21632, 10.1763841 46.2163782, 10.176483 46.2164289, 10.1765087 46.2164421, 10.176734 46.2165564, 10.1769142 46.216676, 10.1770236 46.2167391)",,,3,
662760510,Via Carlo Donegani,residential,False,False,40.307,1,,20,"LINESTRING (10.175987 46.2161802, 10.1758921 46.216426, 10.1758915 46.216437, 10.1759028 46.2164445, 10.1760165 46.2164798)",,,4,
464983776,Via Bellotti,residential,True,False,20.732,,,,"LINESTRING (10.1733802 46.2148371, 10.1733376 46.2150212)",,,,
"[721880426, 1135522852, 1135522853]",Vicolo Mons. Pietro Ambrosini,residential,False,True,75.275,,,,"LINESTRING (10.1733802 46.2148371, 10.1734071 46.2148423, 10.1736215 46.2149075, 10.1736564 46.2149186, 10.1736706 46.2149227, 10.173683 46.2149192, 10.1736942 46.2149079, 10.1737432 46.2148586, 10.1737872 46.2148144, 10.1738998 46.214712, 10.1740694 46.2145585)",,building_passage,,
79753362,Via Albonico,residential,False,False,21.988,,,,"LINESTRING (10.1738163 46.216636, 10.1739427 46.2165179, 10.1739922 46.2164804)",,,,
"[79753362, 486347142]","['Lungo Adda Battaglione Tirano', 'Via Albonico']",residential,False,True,85.077,,,,"LINESTRING (10.1738163 46.216636, 10.1737345 46.2167028, 10.1744878 46.2171357)",,,,
79753434,Via San Carlo,residential,False,False,74.394,,,,"LINESTRING (10.1738163 46.216636, 10.173879 46.216664, 10.174176 46.2167958, 10.1746205 46.2170073)",,,,
"[486347144, 79753434]","['Largo Pretorio', 'Via San Carlo']",residential,False,"[False, True]",105.87500000000001,,,,"LINESTRING (10.1738163 46.216636, 10.1735019 46.2164343, 10.1731444 46.2161973, 10.1732043 46.2160687, 10.1732342 46.2158921)",,,,
663668876,Via Venti Settembre,residential,False,False,11.972,,,30,"LINESTRING (10.1752119 46.2158738, 10.1753675 46.2158728)",,,4,
263137689,Via Salis,residential,False,True,60.339,,,,"LINESTRING (10.1752119 46.2158738, 10.175175 46.2160348, 10.1751146 46.2163055, 10.1751046 46.216411)",,,,
663668877,Via Venti Settembre,residential,True,False,11.594999999999999,1,,30,"LINESTRING (10.1752119 46.2158738, 10.1752316 46.2158077, 10.1752392 46.2157713)",,,,
"[593682645, 79753374]",Piazzetta Lantieri,residential,False,"[False, True]",53.551,,,,"LINESTRING (10.1733376 46.2150212, 10.1736052 46.2151044, 10.1736216 46.2151157, 10.1736165 46.2151307, 10.1735535 46.2152202, 10.1734825 46.2153594)",,,,
79753446,Via Bellotti,residential,False,True,59.571999999999996,,,,"LINESTRING (10.1733376 46.2150212, 10.1732785 46.215095, 10.1731583 46.2151858, 10.1730456 46.2152279, 10.1729149 46.2153226, 10.1728248 46.2154116)",,,,
79753434,Via San Carlo,residential,False,True,152.94700000000003,,,,"LINESTRING (10.1765022 46.2182176, 10.1766091 46.2181982, 10.1769337 46.2182461, 10.1770072 46.2182453, 10.1770604 46.2182291, 10.177103 46.2182011, 10.1771424 46.2181599, 10.1771541 46.2181201, 10.1771349 46.218084, 10.1770569 46.2180158, 10.1769442 46.2179639, 10.1769388 46.2179142, 10.1769107 46.2178813, 10.1768416 46.2178344, 10.1767853 46.217801, 10.1767873 46.2177606, 10.1768215 46.2177189, 10.1768181 46.2176804, 10.1765606 46.2175649, 10.1764665 46.2175136)",,,,
486347142,Lungo Adda Battaglione Tirano,residential,False,False,196.31900000000002,,,,"LINESTRING (10.1765022 46.2182176, 10.1759609 46.2179541, 10.1753625 46.2176424, 10.1744878 46.2171357)",,,,
"[164798312, 34221441, 164798309]",Via Arcari,"['unclassified', 'residential']",False,True,604.9390000000001,,,,"LINESTRING (10.1786788 46.2197436, 10.178649 46.219769, 10.1785006 46.219875, 10.1780372 46.2199577, 10.1778804 46.2199735, 10.1776962 46.2199658, 10.1775724 46.2199461, 10.1773587 46.2198836, 10.1772278 46.2198027, 10.1771689 46.2197574, 10.1770082 46.2196338, 10.1769072 46.2195842, 10.1767183 46.2195197, 10.1764816 46.2194681, 10.1763656 46.2194354, 10.1762186 46.2194121, 10.1761882 46.2194073, 10.1759128 46.219315, 10.1757143 46.2191767, 10.1755815 46.2191229, 10.1753842 46.2190413, 10.1742339 46.2184002, 10.1737924 46.2180993, 10.1736322 46.2180053, 10.1734152 46.2179173, 10.1733133 46.2178319, 10.1732556 46.2177178, 10.1730276 46.217535, 10.1728235 46.2173498, 10.1727192 46.217226, 10.1726393 46.2170471)",yes,,,
438679034,Lungo Adda Ortigara,unclassified,False,True,576.9609999999999,,,,"LINESTRING (10.1786788 46.2197436, 10.1772024 46.2189889, 10.1769854 46.2188779, 10.1760017 46.218375, 10.1759024 46.2183242, 10.1755706 46.2181215, 10.174332 46.2173647, 10.1728314 46.2165009)",,,,
456108286,Via ai Castagneti,unclassified,False,False,43.091,,,,"LINESTRING (10.1742047 46.2115781, 10.1742824 46.2116506, 10.1744246 46.2119311)",,,,
26005976,Via Lungo Adda Quinto Alpini,tertiary,False,True,54.122,,,,"LINESTRING (10.1692152 46.2143966, 10.1697601 46.2147044)",,,,
263130886,Lungo Adda V Alpini,tertiary,True,False,32.162,,,,"LINESTRING (10.1692152 46.2143966, 10.1690086 46.2143459, 10.1688204 46.2143016)",,,,
130796331,,residential,False,False,57.293,,,,"LINESTRING (10.1721656 46.2161314, 10.1716643 46.2165124)",,,,
713283092,,unclassified,False,False,65.668,,,,"LINESTRING (10.1721656 46.2161314, 10.1728314 46.2165009)",,,,
"[153229275, 74486964, 153229279]",Lungo Adda 4 Novembre,tertiary,True,False,98.164,,SP24,,"LINESTRING (10.1692254 46.2139953, 10.1695672 46.2141959, 10.1700033 46.2144472, 10.1702085 46.2145578)",yes,,,
"[26006004, 74486966]",,unclassified,False,"[False, True]",38.424,,,,"LINESTRING (10.1692254 46.2139953, 10.16894 46.2142292, 10.1688936 46.2142521)",yes,,,
180383509,Via Martiri della Libertà,residential,False,False,110.031,,,,"LINESTRING (10.1692254 46.2139953, 10.1694273 46.2137748, 10.1696012 46.2135545, 10.1699669 46.2131496)",,,,
153229285,Via Porta Milanese,residential,False,False,21.102,,,,"LINESTRING (10.1699669 46.2131496, 10.1697107 46.2130819)",,,,
"[888735929, 153229290, 153229285]",Via Porta Milanese,residential,False,True,118.03399999999999,,,,"LINESTRING (10.1699669 46.2131496, 10.1710068 46.2134006, 10.1710601 46.2134169, 10.1714174 46.2134943)",yes,,,
180383509,Via Martiri della Libertà,residential,False,True,110.03099999999999,,,,"LINESTRING (10.1699669 46.2131496, 10.1696012 46.2135545, 10.1694273 46.2137748, 10.1692254 46.2139953)",,,,
34221816,Via Aprico,residential,False,False,65.27900000000001,,,,"LINESTRING (10.1717903 46.212019, 10.171679 46.2122267, 10.1716588 46.2122972, 10.1716722 46.212378, 10.1717943 46.2125728)",,,,
180383965,Via Lombardia,residential,False,True,329.642,,,,"LINESTRING (10.1717903 46.212019, 10.170969 46.2117677, 10.1706331 46.2117066, 10.1704143 46.2116265, 10.1700471 46.2114611, 10.1699657 46.2114342, 10.1699024 46.2114307, 10.1698315 46.2114451, 10.1694016 46.2121273, 10.169012 46.212802)",,,,
153229285,Via Porta Milanese,residential,False,True,62.12,,,,"LINESTRING (10.169012 46.212802, 10.1697107 46.2130819)",,,,
153229285,Via Porta Milanese,residential,False,False,103.26100000000001,,,,"LINESTRING (10.169012 46.212802, 10.1685973 46.2126565, 10.1681625 46.2124931, 10.1678282 46.2123648)",,,,
180383965,Via Lombardia,residential,False,False,329.642,,,,"LINESTRING (10.169012 46.212802, 10.1694016 46.2121273, 10.1698315 46.2114451, 10.1699024 46.2114307, 10.1699657 46.2114342, 10.1700471 46.2114611, 10.1704143 46.2116265, 10.1706331 46.2117066, 10.170969 46.2117677, 10.1717903 46.212019)",,,,
130531340,Viale Giuseppe Garibaldi,residential,False,False,59.41,,,,"LINESTRING (10.1711746 46.2169057, 10.1706318 46.2172857)",,,,
1086250156,Viale Giuseppe Garibaldi,residential,False,True,57.724,,,,"LINESTRING (10.1711746 46.2169057, 10.171419 46.2167094, 10.1716457 46.2165273, 10.1716643 46.2165124)",,,,
"[180556562, 1086250158]",Piazza Marinoni,residential,True,False,116.17099999999999,,,,"LINESTRING (10.1711746 46.2169057, 10.1708989 46.2166935, 10.1707157 46.2165474, 10.1707084 46.2165434, 10.1706993 46.2165384, 10.1700975 46.2161768)",,,,
74486962,Strada Statale dello Stelvio,primary,False,True,63.86,2,SS38,50,"LINESTRING (10.1700975 46.2161768, 10.1703782 46.2161556, 10.170589 46.2161425, 10.1708091 46.2161159, 10.1709165 46.2160926)",,,,
"[712522906, 1086250159]","['Viale Italia', 'Strada Statale dello Stelvio']",primary,False,False,117.548,2,SS38,50,"LINESTRING (10.1700975 46.2161768, 10.169928 46.2161934, 10.1698294 46.2162045, 10.1691625 46.2162956, 10.1685964 46.2163726)",,,,
27124902,Via Roma,residential,False,True,52.542,,,,"LINESTRING (10.170352 46.2158267, 10.1709165 46.2160926)",,,,
263129633,Via Maestro Carminati,residential,False,False,65.371,,,,"LINESTRING (10.170352 46.2158267, 10.1708208 46.2153364)",,,,
181659031,Via Roma,residential,True,False,82.507,,,,"LINESTRING (10.170352 46.2158267, 10.1699879 46.2156612, 10.1695605 46.2154862, 10.1694235 46.215466)",,,,
181659294,Via Monsignor Giacomo Merizzi,residential,True,False,23.359,,,,"LINESTRING (10.1696163 46.2148894, 10.1697349 46.2147354, 10.1697601 46.2147044)",,,,
"[181659422, 181659463]","['Via Cabasso', 'Via Robustelli']",residential,False,False,143.412,,,,"LINESTRING (10.1696163 46.2148894, 10.1692368 46.2149614, 10.1692012 46.2149667, 10.1687747 46.2149645, 10.1687412 46.214955, 10.1687221 46.2149315, 10.1687317 46.2147901, 10.1687547 46.2143643, 10.1688204 46.2143016)",,,,
1086250161,Via Monsignor Giacomo Merizzi,residential,True,False,65.809,,,,"LINESTRING (10.1694235 46.215466, 10.1696163 46.2148894)",,,,
1086250160,Via Roma,residential,True,False,84.012,,,,"LINESTRING (10.1694235 46.215466, 10.1692789 46.2154446, 10.1687522 46.2153811, 10.1683429 46.215375)",,,,
208825250,Lungo Adda V Alpini,tertiary,True,False,12.094999999999999,,,,"LINESTRING (10.1684755 46.2142002, 10.1684832 46.2141735, 10.1685018 46.2141496, 10.1685296 46.2141303, 10.1685643 46.2141176)",,,,roundabout
208825250,Lungo Adda V Alpini,tertiary,True,False,17.163999999999998,,,,"LINESTRING (10.1685643 46.2141176, 10.1685954 46.2141127, 10.1686272 46.2141131, 10.1686581 46.2141186, 10.1686862 46.2141291, 10.1687098 46.2141438, 10.1687278 46.2141621, 10.168739 46.2141827)",,,,roundabout
1137039027,Lungo Adda V Alpini,tertiary,True,False,14.179,,,,"LINESTRING (10.168739 46.2141827, 10.1688936 46.2142521)",,,,
1137039026,Lungo Adda V Alpini,tertiary,True,False,12.264,,,,"LINESTRING (10.168739 46.2141827, 10.1687429 46.2142046, 10.1687392 46.2142265, 10.168728 46.2142472, 10.1687102 46.2142654, 10.1686865 46.2142802)",,,,roundabout
1086250162,Lungo Adda V Alpini,tertiary,True,False,10.574,,,,"LINESTRING (10.1688204 46.2143016, 10.1686865 46.2142802)",,,,
"[181659422, 181659463]","['Via Cabasso', 'Via Robustelli']",residential,False,True,143.412,,,,"LINESTRING (10.1688204 46.2143016, 10.1687547 46.2143643, 10.1687317 46.2147901, 10.1687221 46.2149315, 10.1687412 46.214955, 10.1687747 46.2149645, 10.1692012 46.2149667, 10.1692368 46.2149614, 10.1696163 46.2148894)",,,,
208825250,Lungo Adda V Alpini,tertiary,True,False,8.421,,,,"LINESTRING (10.1685132 46.2142693, 10.1684916 46.214249, 10.1684787 46.2142253, 10.1684755 46.2142002)",,,,roundabout
438678950,Lungo Adda V Alpini,tertiary,True,False,14.546,,,,"LINESTRING (10.1686865 46.2142802, 10.1686589 46.2142907, 10.1686285 46.2142964, 10.168597 46.2142969, 10.1685661 46.2142924, 10.1685377 46.214283, 10.1685132 46.2142693)",,,,roundabout
26005976,Via Lungo Adda Quinto Alpini,tertiary,False,False,54.122,,,,"LINESTRING (10.1697601 46.2147044, 10.1692152 46.2143966)",,,,
26005976,Via Lungo Adda Quinto Alpini,tertiary,False,True,107.699,,,,"LINESTRING (10.1697601 46.2147044, 10.1708208 46.2153364)",,,,
180567918,,residential,False,False,104.072,,,,"LINESTRING (10.1690594 46.2170881, 10.1700868 46.2176969)",,,,
263129308,Via Pio Raina,residential,False,False,26.601,,,,"LINESTRING (10.1690594 46.2170881, 10.1688812 46.2172931)",,,,
569388325,Via dei Benefattori,residential,False,True,92.222,,,,"LINESTRING (10.1690594 46.2170881, 10.1697423 46.2164065)",,,,
34221439,Via Angelo Andres,residential,True,False,83.839,,,,"LINESTRING (10.1708466 46.2184499, 10.1706652 46.2185438, 10.1699276 46.218854)",,,,
1094578371,Via Giuseppe Piazzi,residential,False,False,43.942,,,,"LINESTRING (10.1708466 46.2184499, 10.1709071 46.2185208, 10.1710036 46.2187314, 10.1710063 46.2187528, 10.1709862 46.2187667, 10.1709621 46.2187713, 10.1709175 46.2187843)",,,,
34221440,Via Costantino Reghenzani,residential,False,False,146.832,,,,"LINESTRING (10.1705591 46.2194962, 10.1708346 46.2195157, 10.1708811 46.2195148, 10.1709417 46.2195118, 10.1711177 46.219479, 10.1713922 46.21942, 10.1723993 46.2192035)",,,,
34221440,Via Costantino Reghenzani,residential,False,True,101.19399999999999,,,,"LINESTRING (10.1705591 46.2194962, 10.1704666 46.2194904, 10.1699191 46.2194672, 10.1696019 46.2193906, 10.1693018 46.2192831)",,,,
26005976,Via Lungo Adda Quinto Alpini,tertiary,False,False,107.699,,,,"LINESTRING (10.1708208 46.2153364, 10.1697601 46.2147044)",,,,
26005976,Via Lungo Adda Quinto Alpini,tertiary,False,True,63.519,,,,"LINESTRING (10.1708208 46.2153364, 10.1714428 46.215712)",,,,
263129633,Via Maestro Carminati,residential,False,True,65.371,,,,"LINESTRING (10.1708208 46.2153364, 10.170352 46.2158267)",,,,
263129634,Vicolo Leonardo Da Vinci,residential,False,True,64.151,,,,"LINESTRING (10.1725 46.21288, 10.1718589 46.2126007, 10.1717943 46.2125728)",,,,
1106143908,Strada Statale dello Stelvio,primary,False,False,10.342,,SS38,,"LINESTRING (10.1741255 46.2143463, 10.1739976 46.2143749)",,,,
1106273244,Strada Statale dello Stelvio,primary,False,True,149.793,,SS38,,"LINESTRING (10.1741255 46.2143463, 10.1752134 46.2140788, 10.1753636 46.2140407, 10.1754532 46.2140194, 10.1759619 46.2138992)",,,,
27124848,Via Torelli,residential,True,False,24.905,,,,"LINESTRING (10.1740694 46.2145585, 10.1741471 46.2144241, 10.1741255 46.2143463)",,,,
"[721880426, 1135522852, 1135522853]",Vicolo Mons. Pietro Ambrosini,residential,False,False,75.27499999999999,,,,"LINESTRING (10.1740694 46.2145585, 10.1738998 46.214712, 10.1737872 46.2148144, 10.1737432 46.2148586, 10.1736942 46.2149079, 10.173683 46.2149192, 10.1736706 46.2149227, 10.1736564 46.2149186, 10.1736215 46.2149075, 10.1734071 46.2148423, 10.1733802 46.2148371)",,building_passage,,
153229285,Via Porta Milanese,residential,False,True,103.261,,,,"LINESTRING (10.1678282 46.2123648, 10.1681625 46.2124931, 10.1685973 46.2126565, 10.169012 46.212802)",,,,
263137680,,residential,False,False,77.733,,,,"LINESTRING (10.1678282 46.2123648, 10.1678413 46.2119506, 10.1678459 46.2118124, 10.1678508 46.2116659)",,,,
263137680,,residential,False,True,77.733,,,,"LINESTRING (10.1678508 46.2116659, 10.1678459 46.2118124, 10.1678413 46.2119506, 10.1678282 46.2123648)",,,,
180564156,Via Parravicini,residential,False,False,43.834,,,,"LINESTRING (10.1717948 46.2144859, 10.171573 46.214849)",,,,
180564156,Via Parravicini,residential,False,True,33.638,,,,"LINESTRING (10.1717948 46.2144859, 10.1718805 46.2144641, 10.1721277 46.2142967)",,,,
263137682,Via Angelo Pergola,residential,False,False,79.928,,,,"LINESTRING (10.1717948 46.2144859, 10.1716239 46.2141572, 10.1715849 46.214042, 10.171534 46.2139527, 10.1714831 46.2138799, 10.1714429 46.213811)",,,,
263137682,Via Angelo Pergola,residential,False,False,34.019000000000005,,,,"LINESTRING (10.1714429 46.213811, 10.1714288 46.2137342, 10.1714763 46.2136403, 10.1715788 46.2135325)",,,,
263137682,Via Angelo Pergola,residential,False,True,79.928,,,,"LINESTRING (10.1714429 46.213811, 10.1714831 46.2138799, 10.171534 46.2139527, 10.1715849 46.214042, 10.1716239 46.2141572, 10.1717948 46.2144859)",,,,
724082197,Via Nicolo Rusco,residential,False,True,69.201,,,,"LINESTRING (10.1714429 46.213811, 10.1713969 46.2138271, 10.1713468 46.2138592, 10.17126 46.2139311, 10.1711105 46.2140611, 10.1710709 46.2140826, 10.1710467 46.214093, 10.1710168 46.2140978, 10.1708717 46.2141104, 10.1707702 46.2141141, 10.1707523 46.2141118, 10.1707265 46.2141035)",,,,
180383129,Via Porta Milanese,residential,False,True,34.349,,,,"LINESTRING (10.1715788 46.2135325, 10.1720221 46.2135689)",,,,
"[180383129, 888735930, 888735929]",Via Porta Milanese,residential,False,False,13.244,,,,"LINESTRING (10.1715788 46.2135325, 10.1715339 46.2135291, 10.1714439 46.2135009, 10.1714174 46.2134943)",,building_passage,,
263137682,Via Angelo Pergola,residential,False,True,34.019000000000005,,,,"LINESTRING (10.1715788 46.2135325, 10.1714763 46.2136403, 10.1714288 46.2137342, 10.1714429 46.213811)",,,,
263137683,Via Angelo Pergola,residential,False,False,71.87,,,,"LINESTRING (10.1728613 46.2146968, 10.1721277 46.2142967)",,,,
"[260420110, 260420111]",Strada Statale dello Stelvio,primary,False,False,105.664,2,SS38,50,"LINESTRING (10.1728613 46.2146968, 10.1727166 46.2147596, 10.1723685 46.2149738, 10.1719303 46.2153061, 10.1718737 46.2153514)",,,,
260420111,Strada Statale dello Stelvio,primary,False,True,52.199,2,SS38,50,"LINESTRING (10.1728613 46.2146968, 10.1730704 46.2146118, 10.1734721 46.2144947)",,,,
263137683,Via Angelo Pergola,residential,False,True,71.87,,,,"LINESTRING (10.1721277 46.2142967, 10.1728613 46.2146968)",,,,
180564156,Via Parravicini,residential,False,False,33.638,,,,"LINESTRING (10.1721277 46.2142967, 10.1718805 46.2144641, 10.1717948 46.2144859)",,,,
180564156,Via Parravicini,residential,False,True,77.661,,,,"LINESTRING (10.1721277 46.2142967, 10.1724652 46.2140687, 10.1726355 46.2139054, 10.1727734 46.2137639)",,,,
34221097,Via Santa Maria,residential,False,False,20.009,,,,"LINESTRING (10.1735595 46.2130706, 10.1734028 46.2132142)",,,,
34221097,Via Santa Maria,residential,False,True,34.428,,,,"LINESTRING (10.1735595 46.2130706, 10.1738291 46.2128235)",,,,
263137684,Via Volpera,residential,False,False,98.451,,,,"LINESTRING (10.1735595 46.2130706, 10.1738884 46.2131947, 10.1739089 46.2131997, 10.1739386 46.2131933, 10.1740923 46.213108, 10.1741637 46.2130534, 10.1741953 46.2129963, 10.1741976 46.2129754, 10.1741855 46.2129656, 10.1738291 46.2128235)",,,,
34221097,Via Santa Maria,residential,False,False,34.428,,,,"LINESTRING (10.1738291 46.2128235, 10.1735595 46.2130706)",,,,
263137684,Via Volpera,residential,False,True,98.45100000000001,,,,"LINESTRING (10.1738291 46.2128235, 10.1741855 46.2129656, 10.1741976 46.2129754, 10.1741953 46.2129963, 10.1741637 46.2130534, 10.1740923 46.213108, 10.1739386 46.2131933, 10.1739089 46.2131997, 10.1738884 46.2131947, 10.1735595 46.2130706)",,,,
34221097,Via Santa Maria,residential,False,True,110.38999999999999,,,,"LINESTRING (10.1738291 46.2128235, 10.1738754 46.2127811, 10.1741862 46.2124526, 10.1744246 46.2119311)",,,,
"[153230491, 24648407]",Via F. S. Quadrio,residential,False,False,121.28800000000001,,,,"LINESTRING (10.1757857 46.2138871, 10.1755285 46.2139404, 10.1754493 46.2139462, 10.1751531 46.2138926, 10.1743211 46.2138012, 10.1742415 46.2137999)",yes,,,
"[592731842, 24648407]",Via F. S. Quadrio,"['residential', 'unclassified']",False,True,17.617,,,,"LINESTRING (10.1757857 46.2138871, 10.175913 46.2138578, 10.1759384 46.2138554, 10.1759532 46.2138688, 10.1759619 46.2138992)",,,,
263137685,Strada Comunale Noghere,residential,False,False,149.899,,,,"LINESTRING (10.1757857 46.2138871, 10.1757024 46.2136138, 10.1756243 46.2131933, 10.1756514 46.2129466, 10.1757872 46.2125918, 10.1758015 46.2125631)",,,,
263137685,Strada Comunale Noghere,residential,False,True,60.4,,,,"LINESTRING (10.1761422 46.2120848, 10.1760438 46.212148, 10.1759904 46.2121968, 10.1759519 46.212259, 10.1758402 46.2124848, 10.1758015 46.2125631)",,,,
34221096,Via Trivigno,residential,False,False,182.65000000000003,,,,"LINESTRING (10.1746075 46.212235, 10.1747312 46.2127973, 10.1747208 46.2130303, 10.1747147 46.2130653, 10.1744893 46.2134171, 10.174351 46.213668, 10.1742415 46.2137999)",,,,
34221096,Via Trivigno,residential,False,True,36.882,,,,"LINESTRING (10.1746075 46.212235, 10.1745928 46.2121683, 10.1744517 46.2119693, 10.1744246 46.2119311)",,,,
263137686,Via Del Pensini,residential,False,False,100.82300000000001,,,,"LINESTRING (10.1746075 46.212235, 10.1747649 46.2122264, 10.1748551 46.2122329, 10.1748982 46.2122422, 10.1749831 46.2122636, 10.1750681 46.2122916, 10.1752028 46.2123345, 10.1758015 46.2125631)",,,,
263137685,Strada Comunale Noghere,residential,False,False,60.4,,,,"LINESTRING (10.1758015 46.2125631, 10.1758402 46.2124848, 10.1759519 46.212259, 10.1759904 46.2121968, 10.1760438 46.212148, 10.1761422 46.2120848)",,,,
263137685,Strada Comunale Noghere,residential,False,True,149.899,,,,"LINESTRING (10.1758015 46.2125631, 10.1757872 46.2125918, 10.1756514 46.2129466, 10.1756243 46.2131933, 10.1757024 46.2136138, 10.1757857 46.2138871)",,,,
263137686,Via Del Pensini,residential,False,True,100.82300000000001,,,,"LINESTRING (10.1758015 46.2125631, 10.1752028 46.2123345, 10.1750681 46.2122916, 10.1749831 46.2122636, 10.1748982 46.2122422, 10.1748551 46.2122329, 10.1747649 46.2122264, 10.1746075 46.212235)",,,,
663668876,Via Venti Settembre,residential,False,False,17.941,,,30,"LINESTRING (10.1757998 46.216084, 10.175987 46.2161802)",,,4,
263137688,Vicolo Capo di Terra,residential,False,True,68.86500000000001,,,,"LINESTRING (10.1757998 46.216084, 10.1755691 46.2162656, 10.1755391 46.2162893, 10.1754772 46.2163381, 10.1754325 46.2163773, 10.1754187 46.2163849, 10.1753956 46.2163883, 10.1751046 46.216411)",,,,
663668876,Via Venti Settembre,residential,False,True,40.758,,,30,"LINESTRING (10.1757998 46.216084, 10.1756767 46.2160146, 10.1753675 46.2158728)",,,4,
79753434,Via San Carlo,residential,False,False,152.947,,,,"LINESTRING (10.1764665 46.2175136, 10.1765606 46.2175649, 10.1768181 46.2176804, 10.1768215 46.2177189, 10.1767873 46.2177606, 10.1767853 46.217801, 10.1768416 46.2178344, 10.1769107 46.2178813, 10.1769388 46.2179142, 10.1769442 46.2179639, 10.1770569 46.2180158, 10.1771349 46.218084, 10.1771541 46.2181201, 10.1771424 46.2181599, 10.177103 46.2182011, 10.1770604 46.2182291, 10.1770072 46.2182453, 10.1769337 46.2182461, 10.1766091 46.2181982, 10.1765022 46.2182176)",,,,
79753434,Via San Carlo,residential,False,True,158.83499999999998,,,,"LINESTRING (10.1764665 46.2175136, 10.1760957 46.2173998, 10.1759107 46.2173623, 10.1758536 46.2173581, 10.1757503 46.2173976, 10.1756123 46.2174077, 10.1753641 46.2173277, 10.1751426 46.217248, 10.1748184 46.2171126, 10.1746205 46.2170073)",,,,
180563688,Via Porta Bormina,residential,False,False,41.339,1,,30,"LINESTRING (10.1764665 46.2175136, 10.1766426 46.2173919, 10.1768367 46.2172443)",,,,
569388325,Via dei Benefattori,residential,False,False,92.222,,,,"LINESTRING (10.1697423 46.2164065, 10.1690594 46.2170881)",,,,
34221098,Via Lavizzari,residential,False,False,50.917,,,,"LINESTRING (10.1770394 46.2142953, 10.1764092 46.2141556)",,,,
34221098,Via Lavizzari,residential,False,True,33.144,,,,"LINESTRING (10.1770394 46.2142953, 10.1774028 46.2143862, 10.1774438 46.2143979)",,,,
592731833,,residential,False,False,95.038,,,,"LINESTRING (10.1770394 46.2142953, 10.1773149 46.213765, 10.1773725 46.2136536, 10.1774157 46.2136339, 10.177609 46.213604)",,,,
