osmid,ref,name,highway,maxspeed,oneway,reversed,length,geometry,bridge,lanes,junction,tunnel,access
"[244936248, 1157463347]",,"['Via Giovanni Fusco', 'Via Panoramica']",unclassified,,False,False,403.7240000000001,"LINESTRING (14.4978758 41.0928137, 14.4982463 41.0932478, 14.4984121 41.0934309, 14.4984877 41.0935025, 14.4987123 41.0936656, 14.4989137 41.0937623, 14.4991333 41.0938298, 14.4993625 41.0938717, 14.4994641 41.0938761, 14.4995792 41.0938782, 14.4997032 41.0938653, 14.4998154 41.0938386, 14.4999016 41.0938085, 14.4999814 41.0937594, 14.5000489 41.0937154, 14.5001231 41.0936527, 14.5001878 41.0935857, 14.500275 41.093514, 14.5003539 41.0934635, 14.5004553 41.0934055, 14.5005589 41.0933532, 14.5006969 41.0932949, 14.5008329 41.0932384, 14.5009389 41.0931944, 14.5010522 41.0931526, 14.5011893 41.0931149, 14.5012742 41.0930884, 14.5013129 41.0930572, 14.5013115 41.093023, 14.5012951 41.0929887, 14.5012492 41.0929615, 14.5010545 41.0928648)",,,,,
967034930,SP121,Strada Provinciale 121 Caudina,secondary,40,False,False,101.39000000000001,"LINESTRING (14.4978758 41.0928137, 14.4982574 41.0926469, 14.4985045 41.092551, 14.4989489 41.092394)",,2,,,
244936245,,Via Giovanbattista Antonini,unclassified,,True,False,79.698,"LINESTRING (14.5006739 41.0916557, 14.5005476 41.0919179, 14.500235 41.0922869)",,,,,
244936258,,Via Bruno Cassinari,unclassified,,False,False,53.341,"LINESTRING (14.5006739 41.0916557, 14.5003736 41.0916044, 14.500314 41.0915897, 14.5002409 41.0915621, 14.5001869 41.0915298, 14.5000846 41.0914899)",,,,,
244936258,,Via Bruno Cassinari,unclassified,,False,True,51.921,"LINESTRING (14.5006739 41.0916557, 14.5008254 41.0916842, 14.5009875 41.0917198, 14.5011252 41.0917528, 14.5012617 41.0917998)",,,,,
244936242,,Viale Giannelli,residential,30,False,False,43.694,"LINESTRING (14.498392 41.0905357, 14.497919 41.090701)",,,,,
244936242,,Viale Giannelli,residential,30,False,True,71.597,"LINESTRING (14.498392 41.0905357, 14.4991671 41.0902649)",,,,,
840596822,,Via Pietro Nenni,residential,,True,False,72.217,"LINESTRING (14.498392 41.0905357, 14.4986003 41.0911659)",,,,,
840596816,,Via Giovanni Fusco,unclassified,,False,False,106.162,"LINESTRING (14.5010545 41.0928648, 14.5006937 41.0926984, 14.5006602 41.0926529, 14.5006561 41.0925983, 14.5007077 41.092525, 14.5007032 41.0924846, 14.5006477 41.0924488, 14.500235 41.0922869)",,,,,
840596817,,Via Luigi Vanvitelli,unclassified,,False,False,119.923,"LINESTRING (14.5010545 41.0928648, 14.5010856 41.0928085, 14.5011162 41.0926739, 14.5011913 41.0922168, 14.5012617 41.0917998)",,,,,
"[244936248, 1157463347]",,"['Via Giovanni Fusco', 'Via Panoramica']",unclassified,,False,True,403.72400000000005,"LINESTRING (14.5010545 41.0928648, 14.5012492 41.0929615, 14.5012951 41.0929887, 14.5013115 41.093023, 14.5013129 41.0930572, 14.5012742 41.0930884, 14.5011893 41.0931149, 14.5010522 41.0931526, 14.5009389 41.0931944, 14.5008329 41.0932384, 14.5006969 41.0932949, 14.5005589 41.0933532, 14.5004553 41.0934055, 14.5003539 41.0934635, 14.500275 41.093514, 14.5001878 41.0935857, 14.5001231 41.0936527, 14.5000489 41.0937154, 14.4999814 41.0937594, 14.4999016 41.0938085, 14.4998154 41.0938386, 14.4997032 41.0938653, 14.4995792 41.0938782, 14.4994641 41.0938761, 14.4993625 41.0938717, 14.4991333 41.0938298, 14.4989137 41.0937623, 14.4987123 41.0936656, 14.4984877 41.0935025, 14.4984121 41.0934309, 14.4982463 41.0932478, 14.4978758 41.0928137)",,,,,
244936258,,Via Bruno Cassinari,unclassified,,False,False,51.921,"LINESTRING (14.5012617 41.0917998, 14.5011252 41.0917528, 14.5009875 41.0917198, 14.5008254 41.0916842, 14.5006739 41.0916557)",,,,,
244936258,,Via Bruno Cassinari,unclassified,,False,True,35.283,"LINESTRING (14.5012617 41.0917998, 14.5015498 41.0919145, 14.5016251 41.0919584)",,,,,
840596817,,Via Luigi Vanvitelli,unclassified,,False,True,119.923,"LINESTRING (14.5012617 41.0917998, 14.5011913 41.0922168, 14.5011162 41.0926739, 14.5010856 41.0928085, 14.5010545 41.0928648)",,,,,
244936242,,Viale Giannelli,residential,30,False,True,43.694,"LINESTRING (14.497919 41.090701, 14.498392 41.0905357)",,,,,
897516039,,Viale Giannelli,residential,,False,False,159.315,"LINESTRING (14.497919 41.090701, 14.4977303 41.0904022, 14.4977232 41.0903622, 14.4977551 41.0903329, 14.4989761 41.0898847)",,,,,
244936253,,Via Pennino,residential,30,False,False,58.478,"LINESTRING (14.4979405 41.089294, 14.4984853 41.0889654)",,,,,
244936242,,Viale Giannelli,residential,30,False,False,71.597,"LINESTRING (14.4991671 41.0902649, 14.498392 41.0905357)",,,,,
244936242,,Viale Giannelli,residential,30,False,True,76.388,"LINESTRING (14.4991671 41.0902649, 14.4999916 41.089972)",,,,,
244936502,,Via Aldo Moro,residential,,True,False,30.799,"LINESTRING (14.4991671 41.0902649, 14.4992172 41.0905393)",,,,,
967034930,SP121,Strada Provinciale 121 Caudina,secondary,40,False,False,9.526,"LINESTRING (14.5000462 41.0915703, 14.5000682 41.0915332, 14.5000846 41.0914899)",,2,,,
967034930,SP121,Strada Provinciale 121 Caudina,secondary,40,False,True,48.589,"LINESTRING (14.5000462 41.0915703, 14.5000071 41.0916141, 14.4997197 41.0919314)",,2,,,
244936246,,Via Alcide de Gasperi,residential,30,False,False,60.843,"LINESTRING (14.4986003 41.0911659, 14.4992809 41.0913564)",,,,,
244936501,,Via San Giuseppe Moscati,residential,,False,False,198.057,"LINESTRING (14.4997161 41.0857158, 14.5004456 41.0862513, 14.5013462 41.0854985)",,,,,
244936505,,Via Sandro Pertini,residential,,False,False,102.732,"LINESTRING (14.4985681 41.0916147, 14.4997197 41.0919314)",,,,,
"[853830040, 232203946, 853830039]",,"['Ponte Vecchio', 'Via 5 Ottobre 1943']",residential,"['20', '30']",False,False,209.246,"LINESTRING (14.4988135 41.0874452, 14.4989413 41.0873745, 14.4990087 41.0873343, 14.4990652 41.0872912, 14.4991151 41.0872346, 14.4991636 41.0871785, 14.4992153 41.08709, 14.4992417 41.086993, 14.4992869 41.08692, 14.49933 41.0868557, 14.4993681 41.0868128, 14.4994416 41.0867695, 14.4994688 41.0867534, 14.4994839 41.0867459, 14.4995712 41.0867179, 14.499647 41.086697, 14.4997197 41.0866823, 14.499789 41.0866725, 14.499886 41.0866731, 14.4999823 41.0866731, 14.5000535 41.0866769, 14.500115 41.086687, 14.5001695 41.0867056, 14.5002116 41.0867208, 14.5002943 41.0867545, 14.5004578 41.0868256, 14.5005833 41.0868789, 14.500704 41.0869227)",yes,,,,
232203946,,Via 5 Ottobre 1943,residential,30,False,True,90.273,"LINESTRING (14.4988135 41.0874452, 14.4987216 41.0874883, 14.4985551 41.0875645, 14.4978485 41.0878028)",,,,,
244936499,,Via Rainone,unclassified,,False,True,32.623,"LINESTRING (14.4988135 41.0874452, 14.4986913 41.0872377, 14.4986405 41.0871835)",,,,,
244936507,,Via Rainone,unclassified,,False,False,27.645,"LINESTRING (14.4981041 41.0862755, 14.4978327 41.0864168)",,,,,
244936505,,Via Sandro Pertini,residential,,False,True,102.732,"LINESTRING (14.4997197 41.0919314, 14.4985681 41.0916147)",,,,,
967034930,SP121,Strada Provinciale 121 Caudina,secondary,40,False,False,48.589,"LINESTRING (14.4997197 41.0919314, 14.5000071 41.0916141, 14.5000462 41.0915703)",,2,,,
967034930,SP121,Strada Provinciale 121 Caudina,secondary,40,False,True,36.29,"LINESTRING (14.4997197 41.0919314, 14.4996725 41.0919835, 14.49944 41.09218)",,2,,,
"[853830040, 232203946, 853830039]",,"['Ponte Vecchio', 'Via 5 Ottobre 1943']",residential,"['20', '30']",False,True,209.24599999999998,"LINESTRING (14.500704 41.0869227, 14.5005833 41.0868789, 14.5004578 41.0868256, 14.5002943 41.0867545, 14.5002116 41.0867208, 14.5001695 41.0867056, 14.500115 41.086687, 14.5000535 41.0866769, 14.4999823 41.0866731, 14.499886 41.0866731, 14.499789 41.0866725, 14.4997197 41.0866823, 14.499647 41.086697, 14.4995712 41.0867179, 14.4994839 41.0867459, 14.4994688 41.0867534, 14.4994416 41.0867695, 14.4993681 41.0868128, 14.49933 41.0868557, 14.4992869 41.08692, 14.4992417 41.086993, 14.4992153 41.08709, 14.4991636 41.0871785, 14.4991151 41.0872346, 14.4990652 41.0872912, 14.4990087 41.0873343, 14.4989413 41.0873745, 14.4988135 41.0874452)",yes,,,,
"[1196831808, 1038112094]",,Via 5 Ottobre 1943,residential,30,True,False,202.77500000000003,"LINESTRING (14.500704 41.0869227, 14.5009188 41.0869986, 14.501402 41.0871473, 14.5015452 41.0872079, 14.5018477 41.0873042, 14.5019248 41.0873187, 14.5019947 41.0873086, 14.5020699 41.0872717, 14.5021094 41.0872516, 14.5021577 41.0872068, 14.5022375 41.0871159, 14.5024956 41.0866593)",,,,,
233127474,SP122,Via Sant'Antonio Abate,tertiary,40,False,False,63.917,"LINESTRING (14.5013462 41.0854985, 14.5012569 41.0853837, 14.5009323 41.0850159)",,,,,
233127474,SP122,Via Sant'Antonio Abate,tertiary,40,False,True,78.081,"LINESTRING (14.5013462 41.0854985, 14.5016049 41.0859034, 14.5017787 41.0861196)",,,,,
244936501,,Via San Giuseppe Moscati,residential,,False,True,198.057,"LINESTRING (14.5013462 41.0854985, 14.5004456 41.0862513, 14.4997161 41.0857158)",,,,,
244936508,,,unclassified,,False,False,60.238,"LINESTRING (14.5015132 41.0846969, 14.5012275 41.0848549, 14.5009323 41.0850159)",,,,,
233127474,SP122,Via Sant'Antonio Abate,tertiary,40,False,True,63.917,"LINESTRING (14.5009323 41.0850159, 14.5012569 41.0853837, 14.5013462 41.0854985)",,,,,
244936508,,,unclassified,,False,True,60.238,"LINESTRING (14.5009323 41.0850159, 14.5012275 41.0848549, 14.5015132 41.0846969)",,,,,
244936502,,Via Aldo Moro,residential,,True,False,91.014,"LINESTRING (14.4992172 41.0905393, 14.4992809 41.0913564)",,,,,
840596821,,Via Enrico de Nicola,residential,,True,False,72.978,"LINESTRING (14.4992172 41.0905393, 14.5000272 41.0904867, 14.5000796 41.0904683)",,,,,
244936246,,Via Alcide de Gasperi,residential,30,False,True,60.843,"LINESTRING (14.4992809 41.0913564, 14.4986003 41.0911659)",,,,,
840596823,,Via Alcide de Gasperi,residential,30,True,False,68.403,"LINESTRING (14.4992809 41.0913564, 14.5000462 41.0915703)",,,,,
244936507,,Via Rainone,unclassified,,False,True,27.645,"LINESTRING (14.4978327 41.0864168, 14.4981041 41.0862755)",,,,,
244936499,,Via Rainone,unclassified,,False,False,109.586,"LINESTRING (14.4978327 41.0864168, 14.4978977 41.0864648, 14.4980731 41.0866067, 14.4981339 41.0866685, 14.4981849 41.0867452, 14.4982968 41.0868826, 14.4984358 41.0870341, 14.498497 41.0870814, 14.4985527 41.0871184, 14.4986405 41.0871835)",,,,,
244936258,,Via Bruno Cassinari,unclassified,,False,False,35.283,"LINESTRING (14.5016251 41.0919584, 14.5015498 41.0919145, 14.5012617 41.0917998)",,,,,
244936503,,Via Tommaso Giaquinto,unclassified,,False,False,154.94799999999998,"LINESTRING (14.5011731 41.0900186, 14.5011752 41.0902967, 14.5010894 41.0905676, 14.5010742 41.0905958, 14.5010391 41.0906154, 14.5009862 41.0906176, 14.500848 41.0905676, 14.5005261 41.0904341, 14.5004193 41.090427, 14.5001077 41.0904584, 14.5000796 41.0904683)",,,,,
244938445,,Via Rainone,residential,,False,True,64.144,"LINESTRING (14.4986405 41.0871835, 14.4979512 41.0874342)",,,,,
244936499,,Via Rainone,unclassified,,False,False,32.623,"LINESTRING (14.4986405 41.0871835, 14.4986913 41.0872377, 14.4988135 41.0874452)",,,,,
244936499,,Via Rainone,unclassified,,False,True,109.586,"LINESTRING (14.4986405 41.0871835, 14.4985527 41.0871184, 14.498497 41.0870814, 14.4984358 41.0870341, 14.4982968 41.0868826, 14.4981849 41.0867452, 14.4981339 41.0866685, 14.4980731 41.0866067, 14.4978977 41.0864648, 14.4978327 41.0864168)",,,,,
244938445,,Via Rainone,residential,,False,False,64.144,"LINESTRING (14.4979512 41.0874342, 14.4986405 41.0871835)",,,,,
135592720,,Via Giacomo Ciardulli,residential,,False,False,68.85900000000001,"LINESTRING (14.5047713 41.0921129, 14.50479 41.0922597, 14.5046909 41.0923812, 14.5046158 41.0924826, 14.5044313 41.092644)",,,,,
244936503,,Via Tommaso Giaquinto,unclassified,,False,True,154.948,"LINESTRING (14.5000796 41.0904683, 14.5001077 41.0904584, 14.5004193 41.090427, 14.5005261 41.0904341, 14.500848 41.0905676, 14.5009862 41.0906176, 14.5010391 41.0906154, 14.5010742 41.0905958, 14.5010894 41.0905676, 14.5011752 41.0902967, 14.5011731 41.0900186)",,,,,
840596820,SP121,Strada Provinciale 121 Caudina,secondary,30,False,False,55.684000000000005,"LINESTRING (14.5000796 41.0904683, 14.5000772 41.0904412, 14.4999916 41.089972)",,2,,,
967034930,SP121,Strada Provinciale 121 Caudina,secondary,40,False,True,114.22899999999998,"LINESTRING (14.5000796 41.0904683, 14.5001316 41.0910628, 14.5001239 41.0913912, 14.5000846 41.0914899)",,2,,,
1149601210,,Via Giovanbattista Antonini,unclassified,,False,False,3.091,"LINESTRING (14.499842 41.0923843, 14.4998072 41.0923751)",,,,,
853830041,,Viale Vittorio Emanuele III,residential,,True,False,8.09,"LINESTRING (14.5009796 41.0893435, 14.5009494 41.0894126)",,,,,
853830042,,Viale Vittorio Emanuele III,residential,,True,False,9.185,"LINESTRING (14.5009796 41.0893435, 14.501076 41.0893828)",,,,,
55351151,,Piazza Giovanni Paolo II,residential,,False,True,199.03,"LINESTRING (14.5009796 41.0893435, 14.5008097 41.088939, 14.5006361 41.0885257, 14.5000787 41.0886705, 14.4999474 41.0887191, 14.499841 41.0887585, 14.4996795 41.0888338, 14.4995302 41.0889253)",,,,,
232826753,SP121,Viale Vittorio Emanuele III,secondary,30,False,True,77.007,"LINESTRING (14.5009494 41.0894126, 14.5000659 41.0896029)",,2,,,
664383555,SP121,Viale Vittorio Emanuele III,secondary,30,False,False,11.115,"LINESTRING (14.5009494 41.0894126, 14.5010465 41.0893901, 14.501076 41.0893828)",,2,,,
55351151,,Piazza Giovanni Paolo II,residential,,False,True,20.681,"LINESTRING (14.4995302 41.0889253, 14.4993649 41.0890634)",,,,,
55351151,,Piazza Giovanni Paolo II,residential,,False,False,199.03,"LINESTRING (14.4995302 41.0889253, 14.4996795 41.0888338, 14.499841 41.0887585, 14.4999474 41.0887191, 14.5000787 41.0886705, 14.5006361 41.0885257, 14.5008097 41.088939, 14.5009796 41.0893435)",,,,,
"[1054900552, 897516029]",,Viale Picone,residential,30,False,False,141.896,"LINESTRING (14.4995302 41.0889253, 14.4992237 41.0885092, 14.4991108 41.088365, 14.4988197 41.0879933, 14.4987903 41.0879287, 14.4988074 41.0877965)",,2,,,permit
"[1054900552, 897516029]",,Viale Picone,residential,30,False,True,141.89600000000002,"LINESTRING (14.4988074 41.0877965, 14.4987903 41.0879287, 14.4988197 41.0879933, 14.4991108 41.088365, 14.4992237 41.0885092, 14.4995302 41.0889253)",,2,,,permit
897516039,,Viale Giannelli,residential,,False,True,159.315,"LINESTRING (14.4989761 41.0898847, 14.4977551 41.0903329, 14.4977232 41.0903622, 14.4977303 41.0904022, 14.497919 41.090701)",,,,,
244936253,,Via Pennino,residential,30,False,False,46.982,"LINESTRING (14.4984853 41.0889654, 14.498923 41.0887014)",,,,,
244936253,,Via Pennino,residential,30,False,True,58.478,"LINESTRING (14.4984853 41.0889654, 14.4979405 41.089294)",,,,,
897516040,,Piazza IV Novembre,residential,,False,False,81.93,"LINESTRING (14.4984853 41.0889654, 14.4987388 41.0892165, 14.4988381 41.0893317, 14.498999 41.0895884)",,,,,
897516040,,Piazza IV Novembre,residential,,False,True,81.93,"LINESTRING (14.498999 41.0895884, 14.4988381 41.0893317, 14.4987388 41.0892165, 14.4984853 41.0889654)",,,,,
244936509,,Via Lea Garofalo,residential,,False,True,116.661,"LINESTRING (14.5007884 41.0868569, 14.5012825 41.0864878, 14.5017787 41.0861196)",,,,,
967034930,SP121,Strada Provinciale 121 Caudina,secondary,40,False,False,47.975,"LINESTRING (14.4989489 41.092394, 14.4991051 41.0923455, 14.499264 41.092287, 14.4994157 41.0922005, 14.49944 41.09218)",,2,,,
967034930,SP121,Strada Provinciale 121 Caudina,secondary,40,False,True,101.39,"LINESTRING (14.4989489 41.092394, 14.4985045 41.092551, 14.4982574 41.0926469, 14.4978758 41.0928137)",,2,,,
987731309,,Via Starza,residential,30,False,False,49.252,"LINESTRING (14.4989489 41.092394, 14.4985747 41.0920686, 14.4985638 41.0920594)",,2,,,
987731309,,Via Starza,residential,30,False,True,49.252,"LINESTRING (14.4985638 41.0920594, 14.4985747 41.0920686, 14.4989489 41.092394)",,2,,,
232826753,SP121,Viale Vittorio Emanuele III,secondary,30,False,False,77.007,"LINESTRING (14.5000659 41.0896029, 14.5009494 41.0894126)",,2,,,
232826753,SP121,Viale Vittorio Emanuele III,secondary,30,False,True,16.359,"LINESTRING (14.5000659 41.0896029, 14.4998782 41.0896433)",,2,,,
991713915,,Viale Picone,residential,30,True,False,87.921,"LINESTRING (14.5000659 41.0896029, 14.4999353 41.0893885, 14.4995302 41.0889253)",,1,,,permit
1149601210,,Via Giovanbattista Antonini,unclassified,,False,True,3.091,"LINESTRING (14.4998072 41.0923751, 14.499842 41.0923843)",,,,,
1149601210,,Via Giovanbattista Antonini,unclassified,,False,False,37.771,"LINESTRING (14.4998072 41.0923751, 14.4997751 41.0923667, 14.49944 41.09218)",,,,,
231998235,,Via Bocca,residential,,False,True,207.788,"LINESTRING (14.5069504 41.0887913, 14.5068144 41.088656, 14.5067913 41.0886142, 14.5067867 41.0885758, 14.5068061 41.0885256, 14.5068468 41.0884762, 14.5068931 41.0884378, 14.5069254 41.0884162, 14.5069708 41.0883932, 14.5070013 41.0883604, 14.5070337 41.0883137, 14.5070401 41.0882907, 14.50703 41.0882593, 14.5070124 41.0882377, 14.5069772 41.0882329, 14.5069406 41.0882425, 14.5069167 41.0882654, 14.5068904 41.0883077, 14.5068691 41.0883226, 14.5068373 41.0883344, 14.5067966 41.0883413, 14.5067652 41.0883446, 14.5064581 41.0883774, 14.5063798 41.0883857, 14.5063441 41.0883948, 14.5062782 41.0884116, 14.506189 41.0884412, 14.5061244 41.0884681, 14.506068 41.0884985, 14.5060129 41.08854, 14.5059312 41.0886016, 14.5057142 41.0888136)",,,,,
"[232827489, 55351153, 664383555]",SP121,Viale Vittorio Emanuele III,secondary,30,False,"[False, True]",246.69900000000004,"LINESTRING (14.501076 41.0893828, 14.5011899 41.0893546, 14.501617 41.0892487, 14.5021674 41.0891106, 14.5027152 41.0889858, 14.5032088 41.0888735, 14.5035195 41.0888006, 14.5037379 41.0887442, 14.5037965 41.0887214, 14.50387 41.0886908)",yes,2,,,
664383555,SP121,Viale Vittorio Emanuele III,secondary,30,False,True,11.115,"LINESTRING (14.501076 41.0893828, 14.5010465 41.0893901, 14.5009494 41.0894126)",,2,,,
