osmid,oneway,name,highway,access,reversed,length,ref,geometry,tunnel,lanes,junction
76507153,False,Via San Rocco,residential,,False,36.209,,"LINESTRING (18.1669612 40.1772297, 18.1665355 40.1772141)",,,
76507153,False,Via San Rocco,residential,,True,71.221,,"LINESTRING (18.1669612 40.1772297, 18.1677979 40.1772693)",,,
562750350,False,Via ventiquattro Maggio,residential,,True,83.607,,"LINESTRING (18.1669612 40.1772297, 18.1664511 40.1778727)",,,
588419180,False,Via Mazzini,residential,,True,44.308,,"LINESTRING (18.1678119 40.1732378, 18.1678422 40.17284)",,,
76507162,True,Via Giovanni Pascoli,residential,,False,102.30199999999999,,"LINESTRING (18.1678119 40.1732378, 18.1689176 40.1733056, 18.1690117 40.1733144)",,,
27341109,True,Piazza Dante Alighieri,secondary,,False,59.986,SS476,"LINESTRING (18.168998 40.1750083, 18.1686809 40.1754903)",,,
76507168,False,,residential,,True,54.118,,"LINESTRING (18.1631395 40.1722699, 18.1637762 40.1722835)",,,
76507197,False,Via Campania,residential,,False,48.496,,"LINESTRING (18.1631395 40.1722699, 18.1630005 40.1726929)",,,
76507197,False,Via Campania,residential,,True,58.745,,"LINESTRING (18.1631395 40.1722699, 18.1633031 40.1717566)",,,
177813499,True,Piazza Dante Alighieri,secondary,,False,13.081,,"LINESTRING (18.168722 40.1740496, 18.1688242 40.1740846, 18.1688551 40.1741063)",,,
204549676,False,Corso Porta Luce,secondary,,False,85.524,,"LINESTRING (18.168722 40.1740496, 18.1687676 40.1739517, 18.1689244 40.1736129, 18.1690117 40.1733144)",,,
446630052,False,Via Gioacchino Toma,residential,,True,18.786,,"LINESTRING (18.1681274 40.1768887, 18.1679063 40.1768868)",,,
1152728504,False,Via C. Galluccio,residential,,True,43.897,,"LINESTRING (18.1681274 40.1768887, 18.1680708 40.1772811)",,,
204818561,True,Via Gioacchino Toma,residential,,False,43.488,,"LINESTRING (18.1681274 40.1768887, 18.1685167 40.1768925, 18.1686392 40.1768949)",,,
76507156,True,Via Gioacchino Toma,residential,,False,91.614,,"LINESTRING (18.1679063 40.1768868, 18.1668282 40.1768698)",,,
446630052,False,Via Gioacchino Toma,residential,,False,18.786,,"LINESTRING (18.1679063 40.1768868, 18.1681274 40.1768887)",,,
108743439,True,Piazza Fortunato Cesari,residential,,False,54.493,,"LINESTRING (18.1667697 40.1737066, 18.1666469 40.1741876)",,,
108742978,False,Via Giovanni Pascoli,residential,,True,59.24,,"LINESTRING (18.1659606 40.1730965, 18.1652743 40.1730025)",,,
108743439,True,Piazza Fortunato Cesari,residential,,False,64.182,,"LINESTRING (18.1659606 40.1730965, 18.1667081 40.1731798)",,,
207930140,False,Via Matteotti,residential,,False,44.316,,"LINESTRING (18.1634 40.1749787, 18.1634905 40.1745862)",,,
207930140,False,Via Matteotti,residential,,True,64.326,,"LINESTRING (18.1634 40.1749787, 18.1632753 40.1755493)",,,
483394846,True,Via Teano,residential,,False,107.76599999999999,,"LINESTRING (18.1634 40.1749787, 18.1628792 40.1749224, 18.1621368 40.1749189)",,,
204549676,False,Corso Porta Luce,secondary,,False,45.645,,"LINESTRING (18.1690117 40.1733144, 18.1690246 40.1732336, 18.1690642 40.1729059)",,,
204549676,False,Corso Porta Luce,secondary,,True,85.524,,"LINESTRING (18.1690117 40.1733144, 18.1689244 40.1736129, 18.1687676 40.1739517, 18.168722 40.1740496)",,,
76507180,False,Via M. Laporta,residential,,True,91.187,,"LINESTRING (18.1638614 40.175616, 18.1636841 40.1764248)",,,
84593767,True,Via Redipuglia,residential,,False,50.345,,"LINESTRING (18.1638614 40.175616, 18.1632753 40.1755493)",,,
76507179,True,,residential,,False,136.664,,"LINESTRING (18.1681751 40.1756751, 18.1679446 40.176687, 18.1679063 40.1768868)",,,
206871630,True,Corso Amando Diaz,secondary,,False,12.543,,"LINESTRING (18.1686809 40.1754903, 18.168713 40.1756004)",,,
27341109,True,Piazza Dante Alighieri,secondary,,False,37.673,SS476,"LINESTRING (18.1686809 40.1754903, 18.1686018 40.1755389, 18.168504 40.1755536, 18.1684027 40.1755558, 18.1682624 40.1755459)",,,
76507160,True,Via Umbria,residential,,False,58.856,,"LINESTRING (18.1635675 40.173783, 18.1628839 40.1736974)",,,
84593871,True,Via Piemonte,residential,,False,50.693,,"LINESTRING (18.1635675 40.173783, 18.1636358 40.1733301)",,,
76507155,False,Via Beato Angelico,residential,,False,56.727,,"LINESTRING (18.1624805 40.172634, 18.1624337 40.1731429)",,,
108742977,False,Via Marche,residential,,True,44.664,,"LINESTRING (18.1624805 40.172634, 18.1630005 40.1726929)",,,
76507155,False,Via Beato Angelico,residential,,True,47.138999999999996,,"LINESTRING (18.1624805 40.172634, 18.1625145 40.1722721, 18.1625209 40.1722112)",,,
84593817,True,Via Vallone,residential,,False,53.187,,"LINESTRING (18.1686392 40.1768949, 18.1691615 40.1771586)",,,
206871630,True,Corso Amando Diaz,secondary,,False,45.246,,"LINESTRING (18.1686392 40.1768949, 18.1686269 40.1773017)",,,
76507155,False,Via Beato Angelico,residential,,False,47.138999999999996,,"LINESTRING (18.1625209 40.1722112, 18.1625145 40.1722721, 18.1624805 40.172634)",,,
76507155,False,Via Beato Angelico,residential,,True,72.479,,"LINESTRING (18.1625209 40.1722112, 18.162557 40.171866, 18.1625613 40.1715605)",,,
76507162,True,Via Giovanni Pascoli,residential,,False,20.233,,"LINESTRING (18.1675742 40.1732268, 18.1678119 40.1732378)",,,
207087973,True,,residential,,False,65.028,,"LINESTRING (18.1675742 40.1732268, 18.1674404 40.1738026)",,,
588419180,False,Via Mazzini,residential,,False,39.43,,"LINESTRING (18.1679466 40.1720932, 18.1678927 40.1724454)",,,
207122995,False,Via Ischia,residential,,True,94.75399999999999,,"LINESTRING (18.1679466 40.1720932, 18.167977 40.1715631, 18.1679929 40.1712418)",,,
588419181,False,Via Gallipoli,secondary,,False,103.875,SP47,"LINESTRING (18.1679466 40.1720932, 18.1686763 40.1723044, 18.1690183 40.1723951, 18.1690937 40.1724161)",,,
588419181,False,Via Gallipoli,secondary,,True,84.238,SP47,"LINESTRING (18.1679466 40.1720932, 18.1678605 40.1720749, 18.1670009 40.1718659)",,,
76507147,False,Via undici Febbraio,residential,,False,61.301,,"LINESTRING (18.1660767 40.1727473, 18.1667962 40.1727882)",,,
76507147,False,Via undici Febbraio,residential,,True,63.314,,"LINESTRING (18.1660767 40.1727473, 18.1653338 40.1727028)",,,
76507195,False,,residential,,True,71.865,,"LINESTRING (18.1660767 40.1727473, 18.1661824 40.172202, 18.1662313 40.1721146)",,,
108742979,False,Via Lucania,residential,,False,55.034,,"LINESTRING (18.1640558 40.1710862, 18.1642833 40.1706228)",,,
108746569,False,Via Piemonte,residential,,True,90.691,,"LINESTRING (18.1640558 40.1710862, 18.163818 40.1718813)",,,
588419181,False,Via Gallipoli,secondary,,False,71.835,SP47,"LINESTRING (18.1640558 40.1710862, 18.1648537 40.1712998)",,,
588419181,False,Via Gallipoli,secondary,,True,32.804,SP47,"LINESTRING (18.1640558 40.1710862, 18.1636947 40.1709818)",,,
108743443,True,Via Principe di Piemonte,residential,,False,28.855,,"LINESTRING (18.1677719 40.173859, 18.1674404 40.1738026)",,,
207087974,True,Via Mazzini,residential,,False,69.158,,"LINESTRING (18.1677719 40.173859, 18.1678119 40.1732378)",,,
76507180,False,Via M. Laporta,residential,,False,74.172,,"LINESTRING (18.1635097 40.1770784, 18.1636841 40.1764248)",,,
204405527,False,,tertiary,,False,10.081,,"LINESTRING (18.1635097 40.1770784, 18.1634991 40.1771687)",,,
204824328,False,Viale Kennedy,tertiary,,False,50.175000000000004,,"LINESTRING (18.1635097 40.1770784, 18.1636539 40.177081, 18.1641001 40.1770892)",,,
206871630,True,Corso Amando Diaz,secondary,,False,24.25,,"LINESTRING (18.1686562 40.1766772, 18.1686392 40.1768949)",,,
207087977,False,,residential,,False,29.697,,"LINESTRING (18.1686562 40.1766772, 18.1689028 40.1766968, 18.1689949 40.1767296)",,,
108742977,False,Via Marche,residential,,False,61.713,,"LINESTRING (18.1637161 40.172788, 18.1630005 40.1726929)",,,
108742977,False,Via Marche,residential,,True,66.922,,"LINESTRING (18.1637161 40.172788, 18.1644907 40.1728971)",,,
108746569,False,Via Piemonte,residential,,False,56.33,,"LINESTRING (18.1637161 40.172788, 18.1637762 40.1722835)",,,
76507173,False,,residential,,False,62.159,,"LINESTRING (18.1662313 40.1721146, 18.1669142 40.1723151)",,,
76507173,False,,residential,,True,76.13,,"LINESTRING (18.1662313 40.1721146, 18.1660056 40.1718941, 18.1658629 40.1718004, 18.1655728 40.1716627)",,,
76507195,False,,residential,,False,71.865,,"LINESTRING (18.1662313 40.1721146, 18.1661824 40.172202, 18.1660767 40.1727473)",,,
74173011,True,Via Lombardia,residential,,False,93.594,,"LINESTRING (18.1648537 40.1712998, 18.1646745 40.1721303)",,,
588419181,False,Via Gallipoli,secondary,,True,71.835,SP47,"LINESTRING (18.1648537 40.1712998, 18.1640558 40.1710862)",,,
108746568,True,Via Val d'Aosta,residential,,False,58.379999999999995,,"LINESTRING (18.1648537 40.1712998, 18.1648681 40.1712283, 18.1648791 40.1707757)",,1,
588419181,False,Via Gallipoli,secondary,,False,34.073,SP47,"LINESTRING (18.1648537 40.1712998, 18.1652003 40.1713842, 18.1652358 40.1713928)",,,
562736699,False,Via Giulia,residential,,False,87.251,,"LINESTRING (18.1670009 40.1718659, 18.167172 40.1710922)",,,
562736699,False,Via Giulia,residential,,True,50.489,,"LINESTRING (18.1670009 40.1718659, 18.1669142 40.1723151)",,,
588419181,False,Via Gallipoli,secondary,,True,65.109,SP47,"LINESTRING (18.1670009 40.1718659, 18.1662762 40.1716756)",,,
588419181,False,Via Gallipoli,secondary,,False,84.238,SP47,"LINESTRING (18.1670009 40.1718659, 18.1678605 40.1720749, 18.1679466 40.1720932)",,,
204548650,False,Via Fedele Albanese,residential,,True,15.422,,"LINESTRING (18.1660212 40.1778407, 18.1659311 40.1779611)",,,
206871639,False,Via XX Settembre,secondary,,True,36.696,,"LINESTRING (18.1660212 40.1778407, 18.1664511 40.1778727)",,,
206871639,False,Via XX Settembre,secondary,,False,29.766000000000002,,"LINESTRING (18.1660212 40.1778407, 18.1659311 40.1778253, 18.165711 40.1777224)",,,
108746569,False,Via Piemonte,residential,,False,90.691,,"LINESTRING (18.163818 40.1718813, 18.1640558 40.1710862)",,,
108746569,False,Via Piemonte,residential,,True,44.863,,"LINESTRING (18.163818 40.1718813, 18.1637762 40.1722835)",,,
483394845,False,Via Puglia,residential,,False,45.894,,"LINESTRING (18.163818 40.1718813, 18.1633031 40.1717566)",,,
386690179,False,Via Stella,residential,yes,True,12.925,,"LINESTRING (18.169767 40.17593, 18.1696151 40.1759364)",,,
204829539,True,Via Filippo Turati,residential,yes,False,123.605,,"LINESTRING (18.169767 40.17593, 18.1696163 40.1756808, 18.1692724 40.1752168, 18.1691086 40.1750471, 18.168998 40.1750083)",,,
76507155,False,Via Beato Angelico,residential,,True,39.834,,"LINESTRING (18.1621368 40.1749189, 18.162207 40.1745647)",,,
206820627,False,Via Calatafimi,residential,,False,61.098,,"LINESTRING (18.1621368 40.1749189, 18.1620268 40.1754619)",,2,
76507197,False,Via Campania,residential,,True,48.496,,"LINESTRING (18.1630005 40.1726929, 18.1631395 40.1722699)",,,
108742977,False,Via Marche,residential,,False,44.664,,"LINESTRING (18.1630005 40.1726929, 18.1624805 40.172634)",,,
108742977,False,Via Marche,residential,,True,61.713,,"LINESTRING (18.1630005 40.1726929, 18.1637161 40.172788)",,,
76507202,False,Via Campania,residential,,True,112.587,,"LINESTRING (18.1630005 40.1726929, 18.1629051 40.1730285, 18.1628839 40.1736974)",,,
207930140,False,Via Matteotti,residential,,False,79.278,,"LINESTRING (18.1629149 40.1769856, 18.1630993 40.1762867)",,,
207930133,True,Viale Kennedy,tertiary,,False,52.653,,"LINESTRING (18.1629149 40.1769856, 18.1630416 40.1769663, 18.1635097 40.1770784)",,,
76507147,False,Via undici Febbraio,residential,,True,61.301,,"LINESTRING (18.1667962 40.1727882, 18.1660767 40.1727473)",,,
76507152,False,Via Giulia,residential,,False,53.553,,"LINESTRING (18.1667962 40.1727882, 18.1669142 40.1723151)",,,
76507152,False,Via Giulia,residential,,True,44.183,,"LINESTRING (18.1667962 40.1727882, 18.1667081 40.1731798)",,,
76507147,False,Via undici Febbraio,residential,,False,89.142,,"LINESTRING (18.1667962 40.1727882, 18.1675153 40.1728398, 18.1678422 40.17284)",,,
76507155,False,Via Beato Angelico,residential,,False,72.479,,"LINESTRING (18.1625613 40.1715605, 18.162557 40.171866, 18.1625209 40.1722112)",,,
483394845,False,Via Puglia,residential,,True,66.702,,"LINESTRING (18.1625613 40.1715605, 18.162846 40.1716307, 18.1633031 40.1717566)",,,
76507153,False,Via San Rocco,residential,,False,71.221,,"LINESTRING (18.1677979 40.1772693, 18.1669612 40.1772297)",,,
76507153,False,Via San Rocco,residential,,True,23.222,,"LINESTRING (18.1677979 40.1772693, 18.1680708 40.1772811)",,,
446629350,False,Via Sicilia,residential,,False,78.562,,"LINESTRING (18.1677979 40.1772693, 18.1676923 40.1779712)",,,
76507197,False,Via Campania,residential,,False,58.745,,"LINESTRING (18.1633031 40.1717566, 18.1631395 40.1722699)",,,
76507197,False,Via Campania,residential,,True,51.248,,"LINESTRING (18.1633031 40.1717566, 18.1635171 40.1713257)",,,
483394845,False,Via Puglia,residential,,True,45.894,,"LINESTRING (18.1633031 40.1717566, 18.163818 40.1718813)",,,
483394845,False,Via Puglia,residential,,False,66.702,,"LINESTRING (18.1633031 40.1717566, 18.162846 40.1716307, 18.1625613 40.1715605)",,,
72891888,False,Via Liguria,tertiary,,False,34.301,,"LINESTRING (18.1647556 40.1752987, 18.164821 40.1749943)",,,
72891888,False,Via Liguria,tertiary,,True,48.555,,"LINESTRING (18.1647556 40.1752987, 18.1646599 40.1757292)",,,
76507157,False,Via G. Martinez,residential,,False,35.234,,"LINESTRING (18.1647556 40.1752987, 18.1651662 40.1753432)",,,
76507183,True,,residential,,False,58.134,,"LINESTRING (18.1674404 40.1738026, 18.1673319 40.1743188)",,,
108743443,True,Via Principe di Piemonte,residential,,False,57.976,,"LINESTRING (18.1674404 40.1738026, 18.1667697 40.1737066)",,,
76507193,False,Via Emilia,residential,,False,47.736,,"LINESTRING (18.1679929 40.1712418, 18.1685464 40.1713154)",,,
76507193,False,Via Emilia,residential,,True,71.705,,"LINESTRING (18.1679929 40.1712418, 18.167172 40.1710922)",,,
207122995,False,Via Ischia,residential,,True,61.276,,"LINESTRING (18.1679929 40.1712418, 18.1680473 40.1706923)",,,
207122995,False,Via Ischia,residential,,False,94.75399999999999,,"LINESTRING (18.1679929 40.1712418, 18.167977 40.1715631, 18.1679466 40.1720932)",,,
76507144,False,Via Giulio Cesare Viola,residential,,True,36.12,,"LINESTRING (18.1649704 40.1762542, 18.1645514 40.1761992)",,,
76507181,False,Via Virgilio,residential,,False,102.656,,"LINESTRING (18.1649704 40.1762542, 18.1651662 40.1753432)",,,
76507144,False,Via Giulio Cesare Viola,residential,,False,139.223,,"LINESTRING (18.1649704 40.1762542, 18.1660707 40.1764045, 18.1662676 40.176036)",,,
108743439,True,Piazza Fortunato Cesari,residential,,False,57.494,,"LINESTRING (18.1668445 40.1731944, 18.1668489 40.1733284, 18.1667697 40.1737066)",,,
108743440,True,Via Giovanni Pascoli,residential,,False,62.119,,"LINESTRING (18.1668445 40.1731944, 18.1672063 40.1732041, 18.1675742 40.1732268)",,,
76507178,True,Corso Re D'Italia,secondary,,False,93.267,,"LINESTRING (18.165711 40.1777224, 18.1663162 40.1770226)",,,
206871639,False,Via XX Settembre,secondary,,False,20.766,,"LINESTRING (18.165711 40.1777224, 18.1655933 40.1776739, 18.1654861 40.1776528)",,,
206871639,False,Via XX Settembre,secondary,,True,29.766000000000002,,"LINESTRING (18.165711 40.1777224, 18.1659311 40.1778253, 18.1660212 40.1778407)",,,
76507155,False,Via Beato Angelico,residential,,False,55.426,,"LINESTRING (18.1624337 40.1731429, 18.1623977 40.1736406)",,,
76507155,False,Via Beato Angelico,residential,,True,56.727,,"LINESTRING (18.1624337 40.1731429, 18.1624805 40.172634)",,,
562736701,False,Via Lecce,residential,,True,84.391,,"LINESTRING (18.1678927 40.1724454, 18.1669142 40.1723151)",,,
588419180,False,Via Mazzini,residential,,False,44.087,,"LINESTRING (18.1678927 40.1724454, 18.1678422 40.17284)",,,
588419180,False,Via Mazzini,residential,,True,39.43,,"LINESTRING (18.1678927 40.1724454, 18.1679466 40.1720932)",,,
562736701,False,Via Lecce,residential,,False,102.37400000000001,,"LINESTRING (18.1678927 40.1724454, 18.1681707 40.172461, 18.1689052 40.1724383, 18.1690142 40.1724212, 18.1690937 40.1724161)",,,
76507153,False,Via San Rocco,residential,,False,23.222,,"LINESTRING (18.1680708 40.1772811, 18.1677979 40.1772693)",,,
1152728504,False,Via C. Galluccio,residential,,False,43.897,,"LINESTRING (18.1680708 40.1772811, 18.1681274 40.1768887)",,,
76507197,False,Via Campania,residential,,False,51.248,,"LINESTRING (18.1635171 40.1713257, 18.1633031 40.1717566)",,,
76507197,False,Via Campania,residential,,True,41.11,,"LINESTRING (18.1635171 40.1713257, 18.1636947 40.1709818)",,,
84593805,False,Via Verona,residential,,False,54.505,,"LINESTRING (18.1635171 40.1713257, 18.1629051 40.1711788)",,,
76507157,False,Via G. Martinez,residential,,False,55.589,,"LINESTRING (18.1651662 40.1753432, 18.1658138 40.1754145)",,,
76507157,False,Via G. Martinez,residential,,True,35.234,,"LINESTRING (18.1651662 40.1753432, 18.1647556 40.1752987)",,,
76507181,False,Via Virgilio,residential,,True,102.656,,"LINESTRING (18.1651662 40.1753432, 18.1649704 40.1762542)",,,
74173011,True,Via Lombardia,residential,,False,80.14,,"LINESTRING (18.1642669 40.173884, 18.1640912 40.1745921)",,,
76507160,True,Via Umbria,residential,,False,60.475,,"LINESTRING (18.1642669 40.173884, 18.1635675 40.173783)",,,
206871639,False,Via XX Settembre,secondary,,False,7.574,,"LINESTRING (18.1654861 40.1776528, 18.165397 40.1776504)",,,
204548644,False,Via quattro Novembre,residential,,False,90.74100000000001,,"LINESTRING (18.1654861 40.1776528, 18.165546 40.1775075, 18.1659997 40.1769415)",,,
206871639,False,Via XX Settembre,secondary,,True,20.766,,"LINESTRING (18.1654861 40.1776528, 18.1655933 40.1776739, 18.165711 40.1777224)",,,
76507167,False,Via Tanza,residential,,False,52.004,,"LINESTRING (18.1630993 40.1762867, 18.1636841 40.1764248)",,,
207930140,False,Via Matteotti,residential,,False,83.348,,"LINESTRING (18.1630993 40.1762867, 18.1632753 40.1755493)",,,
207930140,False,Via Matteotti,residential,,True,79.278,,"LINESTRING (18.1630993 40.1762867, 18.1629149 40.1769856)",,,
84593903,True,Via Emilia,residential,,False,53.402,,"LINESTRING (18.1648791 40.1707757, 18.1642833 40.1706228)",,1,
206820628,False,Via Val d'Aosta,unclassified,,True,7.569,,"LINESTRING (18.1648791 40.1707757, 18.1648884 40.170708)",,,
84593824,False,,residential,,False,63.021,,"LINESTRING (18.1666457 40.1699757, 18.1673826 40.1700401)",,,
76507155,False,Via Beato Angelico,residential,,False,39.834,,"LINESTRING (18.162207 40.1745647, 18.1621368 40.1749189)",,,
76507155,False,Via Beato Angelico,residential,,True,65.978,,"LINESTRING (18.162207 40.1745647, 18.1623313 40.173979)",,,
108741483,False,Via Roma,secondary,,True,52.748,,"LINESTRING (18.162207 40.1745647, 18.1628277 40.174575)",,2,
76507155,False,Via Beato Angelico,residential,,False,65.978,,"LINESTRING (18.1623313 40.173979, 18.162207 40.1745647)",,,
76507155,False,Via Beato Angelico,residential,,True,38.049,,"LINESTRING (18.1623313 40.173979, 18.1623977 40.1736406)",,,
84593845,False,Via Pitagora,residential,,False,22.666,,"LINESTRING (18.1647094 40.1702213, 18.164671 40.1702386, 18.1644582 40.1701898)",,1,
206820628,False,Via Val d'Aosta,unclassified,,False,56.57600000000001,,"LINESTRING (18.1647094 40.1702213, 18.1647989 40.1703802, 18.164851 40.1705105, 18.1648884 40.170708)",,,
108745785,True,Via Vittorio Emanuele,residential,,False,38.438,SS476,"LINESTRING (18.1709082 40.173963, 18.1707831 40.1739342, 18.1706095 40.1739276, 18.1704645 40.17395)",,,
195031963,True,Via Giuseppe Lillo,residential,,False,56.802,,"LINESTRING (18.1709082 40.173963, 18.1712184 40.1741705, 18.1713877 40.1743175)",,,
84593876,False,Via G. Candido,residential,yes,True,75.325,,"LINESTRING (18.1712595 40.178221, 18.1716483 40.1776122)",,,
456011201,True,,unclassified,,False,15.419,,"LINESTRING (18.1712595 40.178221, 18.1713953 40.178313)",,,
195032014,True,Piazza Dante Alighieri,secondary,yes,False,53.515,,"LINESTRING (18.1682485 40.1744435, 18.1684379 40.174092, 18.1684645 40.1740391, 18.1685056 40.1740076)",,,
459375502,False,Piazza Dante Alighieri,secondary,,False,38.367,SS476,"LINESTRING (18.1682485 40.1744435, 18.1683714 40.1744305, 18.1685168 40.1744301, 18.1686989 40.17443)",,,
76507160,True,Via Umbria,residential,,False,41.789,,"LINESTRING (18.1628839 40.1736974, 18.1623977 40.1736406)",,,
76507202,False,Via Campania,residential,,True,97.702,,"LINESTRING (18.1628839 40.1736974, 18.1628277 40.174575)",,,
76507202,False,Via Campania,residential,,False,112.587,,"LINESTRING (18.1628839 40.1736974, 18.1629051 40.1730285, 18.1630005 40.1726929)",,,
84593774,False,Via Francesco Crispi,residential,yes,False,55.398,,"LINESTRING (18.1733933 40.1766425, 18.1731035 40.1770888)",,,
84593869,False,,residential,,False,14.757,,"LINESTRING (18.1733933 40.1766425, 18.1734885 40.1767535)",,,
84593869,False,,residential,,True,65.744,,"LINESTRING (18.1733933 40.1766425, 18.1729691 40.176148)",,,
84593884,False,Via Generale Tellini,residential,,False,129.53300000000002,,"LINESTRING (18.1678926 40.1786513, 18.1672202 40.1784945, 18.1665947 40.1783597, 18.1666618 40.1782389)",,,
84593887,False,Via Nachi,residential,,False,67.51,,"LINESTRING (18.1672707 40.170564, 18.1680473 40.1706923)",,,
84593887,False,Via Nachi,residential,,True,63.132,,"LINESTRING (18.1672707 40.170564, 18.166546 40.1704387)",,,
562736699,False,Via Giulia,residential,,False,59.026,,"LINESTRING (18.1672707 40.170564, 18.1673826 40.1700401)",,,
562736699,False,Via Giulia,residential,,True,59.329,,"LINESTRING (18.1672707 40.170564, 18.167172 40.1710922)",,,
84593772,False,,residential,,False,40.122,,"LINESTRING (18.1729691 40.176148, 18.1725862 40.1759368)",,,
84593772,False,,residential,,True,13.402,,"LINESTRING (18.1729691 40.176148, 18.1730587 40.1760488)",,,
84593869,False,,residential,,False,65.744,,"LINESTRING (18.1729691 40.176148, 18.1733933 40.1766425)",,,
84593817,True,Via Vallone,residential,,False,68.496,,"LINESTRING (18.1697767 40.1774719, 18.1704509 40.1778097)",,,
206871638,True,Via Sonzini,residential,yes,False,122.071,,"LINESTRING (18.1697767 40.1774719, 18.1706128 40.1765791)",,1,
84593896,False,,residential,,False,25.052,,"LINESTRING (18.1693334 40.1769485, 18.1694811 40.1767535)",,,
84593896,False,,residential,,True,27.551,,"LINESTRING (18.1693334 40.1769485, 18.1691615 40.1771586)",,,
84593844,False,,residential,,True,38.118,,"LINESTRING (18.1693334 40.1769485, 18.1690558 40.176798, 18.1689949 40.1767296)",,,
84593772,False,,residential,,False,13.402,,"LINESTRING (18.1730587 40.1760488, 18.1729691 40.176148)",,,
84593798,False,Via Giusti,residential,,True,19.793,,"LINESTRING (18.1730587 40.1760488, 18.1731048 40.1759878, 18.1731708 40.1758928)",,,
588421245,False,Via Soleto,tertiary,,False,39.959,,"LINESTRING (18.1730587 40.1760488, 18.1727121 40.1758766, 18.1726644 40.1758529)",,,
84593886,True,Via Bari,residential,yes,False,90.212,,"LINESTRING (18.1691888 40.1781475, 18.1697767 40.1774719)",,1,
206871635,True,Via Grassi,tertiary,,False,67.16,,"LINESTRING (18.1691888 40.1781475, 18.169958 40.1782868)",,,
84593887,False,Via Nachi,residential,,False,36.355,,"LINESTRING (18.1661289 40.1703658, 18.166546 40.1704387)",,,
84593774,False,Via Francesco Crispi,residential,yes,True,63.628,,"LINESTRING (18.1721358 40.1786451, 18.1724587 40.1781288)",,,
206857494,False,Via Bianchini,unclassified,,False,43.153,,"LINESTRING (18.1721358 40.1786451, 18.1716635 40.1785023)",,2,
84593768,True,Corso Giuseppe Garibaldi,residential,,False,59.181,,"LINESTRING (18.1694766 40.1741897, 18.169497 40.1740032, 18.169613 40.1736697)",,,
207159185,False,Piazza San Pietro,residential,,False,54.423,,"LINESTRING (18.1694766 40.1741897, 18.1693336 40.174199, 18.1690146 40.1741159, 18.1688551 40.1741063)",,,
108743441,True,Via Principessa Mafalda,residential,,False,60.0,,"LINESTRING (18.1666469 40.1741876, 18.1673319 40.1743188)",,1,
206871637,True,Via Principessa Mafalda,residential,,False,24.062,,"LINESTRING (18.1666469 40.1741876, 18.1663676 40.1741518)",,1,
207930140,False,Via Matteotti,residential,,False,64.326,,"LINESTRING (18.1632753 40.1755493, 18.1634 40.1749787)",,,
207930140,False,Via Matteotti,residential,,True,83.348,,"LINESTRING (18.1632753 40.1755493, 18.1630993 40.1762867)",,,
484574502,False,,residential,,True,25.462,,"LINESTRING (18.1632753 40.1755493, 18.1629797 40.1755116)",,,
204829539,True,Via Filippo Turati,residential,yes,False,22.652,,"LINESTRING (18.1713422 40.1769892, 18.1711243 40.1768718)",,,
204830049,False,Via Trieste,tertiary,,True,34.79,,"LINESTRING (18.1713422 40.1769892, 18.1710809 40.1772301)",,2,
206857497,False,Corso Federico Mezio,tertiary,,True,8.652,,"LINESTRING (18.1713422 40.1769892, 18.1714118 40.1769324)",,,
84593789,False,Via Tacito,residential,,False,89.241,,"LINESTRING (18.1703254 40.1705949, 18.1703742 40.1697932)",,,
84593901,True,Via Monte Bianco,residential,,False,70.82499999999999,,"LINESTRING (18.1703254 40.1705949, 18.1699152 40.1705533, 18.1695884 40.170352)",,,
84593783,True,Via Umberto I,residential,,False,36.649,SS476,"LINESTRING (18.171443 40.1730168, 18.1713751 40.1731168, 18.1712196 40.1732983)",,,
"[386686008, 1236280723]",False,"['Via Umberto I', 'Piazzetta Raimondello Orsini']",residential,,True,61.144999999999996,,"LINESTRING (18.171443 40.1730168, 18.1714638 40.1730052, 18.1717115 40.1728644, 18.1720251 40.1726935)",,,
206857487,False,Corso Giuseppina Del Ponte,tertiary,,True,37.024,,"LINESTRING (18.1732337 40.1737774, 18.173171 40.1741069)",,2,
206857487,False,Corso Giuseppina Del Ponte,tertiary,,False,52.024,,"LINESTRING (18.1732337 40.1737774, 18.1732303 40.1736049, 18.1732195 40.1734396, 18.1732071 40.1733101)",,2,
84593824,False,,residential,,False,54.198,,"LINESTRING (18.1681102 40.170131, 18.1687442 40.1701846)",,,
84593824,False,,residential,,True,62.643,,"LINESTRING (18.1681102 40.170131, 18.1673826 40.1700401)",,,
207122995,False,Via Ischia,residential,,False,62.642,,"LINESTRING (18.1681102 40.170131, 18.1680473 40.1706923)",,,
84593870,False,Via Piccinni,residential,,False,64.257,,"LINESTRING (18.1716483 40.1776122, 18.1710809 40.1772301)",,,
84593876,False,Via G. Candido,residential,yes,False,75.325,,"LINESTRING (18.1716483 40.1776122, 18.1712595 40.178221)",,,
84593870,False,Via Piccinni,residential,,True,89.69200000000001,,"LINESTRING (18.1716483 40.1776122, 18.1721117 40.1779201, 18.1724587 40.1781288)",,,
84593810,False,Via San Gabriele,unclassified,,False,26.213,,"LINESTRING (18.1727933 40.1702377, 18.1730968 40.17028)",,,
84593810,False,Via San Gabriele,unclassified,,True,43.181,,"LINESTRING (18.1727933 40.1702377, 18.1722958 40.1701584)",,,
