osmid,name,highway,maxspeed,oneway,reversed,length,bridge,lanes,geometry,tunnel,junction
45373610,Via Antonio Gramsci,unclassified,,True,False,3.374,,,"LINESTRING (11.1097852 43.769336, 11.1097495 43.769352)",,
151415352,Via Antonio Gramsci,unclassified,,True,False,32.374,,,"LINESTRING (11.1097852 43.769336, 11.1097416 43.769409, 11.1097335 43.7694269, 11.1097126 43.7694731, 11.1097212 43.7695151, 11.1097524 43.7695593, 11.1098008 43.769598)",,
693517687,Via Livornese,primary,50,False,False,12.533,,,"LINESTRING (11.1093463 43.7695319, 11.109501 43.7695469)",,
557652363,Via Livornese,primary,50,False,True,112.846,,,"LINESTRING (11.1093463 43.7695319, 11.1089833 43.7694724, 11.1088467 43.7694519, 11.1087997 43.7694432, 11.1083988 43.7693887, 11.1080391 43.7693369, 11.1079701 43.769327)",,
693517683,Via Livornese,primary,50,False,False,169.13200000000003,,,"LINESTRING (11.1098008 43.769598, 11.1108603 43.7697469, 11.111095 43.7697799, 11.1115221 43.7698533, 11.1117932 43.7698999, 11.1118614 43.7699117)",,
693517689,Via Livornese,primary,50,False,True,24.735,,,"LINESTRING (11.1098008 43.769598, 11.1095974 43.7695633, 11.109501 43.7695469)",,
155417606,Via Antonio Meucci,residential,,False,True,45.329,,,"LINESTRING (11.104312 43.7669115, 11.1040193 43.7670044, 11.103796 43.7670768)",,
155417606,Via Antonio Meucci,residential,,False,True,23.158,,,"LINESTRING (11.103796 43.7670768, 11.1035329 43.7671621)",,
155417606,Via Antonio Meucci,residential,,False,False,45.329,,,"LINESTRING (11.103796 43.7670768, 11.1040193 43.7670044, 11.104312 43.7669115)",,
693517693,Via Giacomo Matteotti,unclassified,,True,False,25.863999999999997,,,"LINESTRING (11.1059815 43.7694296, 11.1059347 43.7695542, 11.105926 43.7695957, 11.1059286 43.7696572)",,
"[557652361, 705113883]",Via Giacomo Matteotti,unclassified,,False,True,38.675,,,"LINESTRING (11.1059815 43.7694296, 11.106134 43.7692904, 11.1062803 43.7691568)",,
659358269,Via del Prato,residential,,False,False,55.876999999999995,,,"LINESTRING (11.104773 43.7699474, 11.1048984 43.7701521, 11.1050675 43.7704026)",,
585512135,Via Livornese,primary,50,False,False,24.489,,,"LINESTRING (11.1129422 43.7700845, 11.1130203 43.770098, 11.1132435 43.7701166)",,
693517681,Via Livornese,primary,50,False,True,55.927,,,"LINESTRING (11.1129422 43.7700845, 11.1126655 43.7700365, 11.1122609 43.7699806)",,
585512131,Via di Sotto,unclassified,,False,False,18.191000000000003,,,"LINESTRING (11.1060016 43.7717314, 11.1061056 43.7717183, 11.1062253 43.7717056)",,
"[983179418, 585512131, 983179419, 659304212]",Via di Sotto,unclassified,,False,True,356.345,yes,,"LINESTRING (11.1060016 43.7717314, 11.1059642 43.7717363, 11.1057213 43.7717679, 11.1054831 43.7717969, 11.10539 43.7718086, 11.1046089 43.7718548, 11.1043829 43.7718771, 11.1038458 43.7718855, 11.1030339 43.7718804, 11.1020194 43.7718837, 11.1017085 43.7718872, 11.1015778 43.771888)",,
150437497,Via Armando Diaz,unclassified,,False,False,47.156,,,"LINESTRING (11.104576 43.7683897, 11.1041496 43.7680981)",,
150437497,Via Armando Diaz,unclassified,,False,True,78.895,,,"LINESTRING (11.104576 43.7683897, 11.1047212 43.7684889, 11.105307 43.7688637)",,
659347658,,residential,,False,False,39.628,,,"LINESTRING (11.104576 43.7683897, 11.1042797 43.7685971, 11.1041993 43.7686033)",,
659347658,,residential,,False,False,131.69400000000002,,,"LINESTRING (11.1041993 43.7686033, 11.1037664 43.7686366, 11.1037816 43.7684634, 11.10373 43.7682879, 11.1038105 43.7682528, 11.1041993 43.7686033)",,
659347658,,residential,,False,True,131.69400000000002,,,"LINESTRING (11.1041993 43.7686033, 11.1038105 43.7682528, 11.10373 43.7682879, 11.1037816 43.7684634, 11.1037664 43.7686366, 11.1041993 43.7686033)",,
659347658,,residential,,False,True,39.628,,,"LINESTRING (11.1041993 43.7686033, 11.1042797 43.7685971, 11.104576 43.7683897)",,
693517681,Via Livornese,primary,50,False,False,19.558,,,"LINESTRING (11.112024 43.7699397, 11.1120702 43.7699477, 11.1122609 43.7699806)",,
693517692,Via Livornese,primary,50,True,False,14.219000000000001,,,"LINESTRING (11.112024 43.7699397, 11.1119663 43.7699469, 11.1119418 43.7699435, 11.1119116 43.7699388, 11.1118614 43.7699117)",,
45373607,Via Antonio Gramsci,unclassified,,True,False,16.133000000000003,,,"LINESTRING (11.10962 43.76943, 11.1095664 43.7694831, 11.1095365 43.7695123, 11.109501 43.7695469)",,
151415349,Via Antonio Gramsci,unclassified,,True,False,24.759999999999998,,,"LINESTRING (11.10962 43.76943, 11.1094641 43.7694945, 11.1093463 43.7695319)",,
693517683,Via Livornese,primary,50,False,True,169.132,,,"LINESTRING (11.1118614 43.7699117, 11.1117932 43.7698999, 11.1115221 43.7698533, 11.111095 43.7697799, 11.1108603 43.7697469, 11.1098008 43.769598)",,
693517684,Via Livornese,primary,50,True,False,15.091999999999999,,,"LINESTRING (11.1118614 43.7699117, 11.1119267 43.7698968, 11.1119567 43.7699008, 11.1119781 43.7699045, 11.112024 43.7699397)",,
557652357,Via Livornese,primary,50,False,True,16.894,,,"LINESTRING (11.1059286 43.7696572, 11.1057276 43.7697021)",,
"[705113885, 705113887]",Via Livornese,primary,50,False,False,28.598,,,"LINESTRING (11.1059286 43.7696572, 11.1060061 43.7696398, 11.1062772 43.7696065)",,
"[659491258, 874034225, 557648258, 874034224]",Via di Rimaggio,secondary,,False,True,343.098,yes,2,"LINESTRING (11.1032553 43.7699903, 11.1032489 43.769977, 11.1031009 43.7697401, 11.1030859 43.769716, 11.1029973 43.7695911, 11.102824 43.7693468, 11.102744 43.7692306, 11.1026422 43.769085, 11.1025807 43.7689728, 11.1025169 43.7688563, 11.1024475 43.7686882, 11.1024073 43.7685, 11.1023963 43.7683233, 11.102407 43.7681645, 11.102436 43.7680051, 11.1024934 43.7678619, 11.1025388 43.7677597, 11.1026913 43.7674167, 11.1027049 43.7673861, 11.1027114 43.7673715, 11.1027371 43.7673138, 11.1027473 43.7672908, 11.1027528 43.7672751, 11.1028215 43.7670773)",,
693525690,Via di Rimaggio,secondary,,True,False,20.916,,,"LINESTRING (11.1032553 43.7699903, 11.1033579 43.7701072, 11.1033947 43.7701492)",,
693525691,Via di Rimaggio,secondary,,True,False,20.394,,,"LINESTRING (11.1032535 43.7701737, 11.1032553 43.7699903)",,
694135036,Via Livornese,primary,50,False,False,11.661,,,"LINESTRING (11.1032535 43.7701737, 11.1033947 43.7701492)",,
