osmid,oneway,lanes,ref,highway,reversed,length,geometry,name,junction,maxspeed,bridge
92004473,False,,,unclassified,False,190.975,"LINESTRING (9.7676853 45.5686336, 9.7676311 45.5690823, 9.7675512 45.5693815, 9.7674518 45.5696735, 9.7673847 45.5698131, 9.7672147 45.5703145)",Via Giorgio Allegreni,,,
369403287,True,,,unclassified,False,122.09400000000001,"LINESTRING (9.7676853 45.5686336, 9.7681631 45.5686601, 9.76843 45.5686617, 9.7692476 45.5687229)",Via Farina Codemanzi,,,
50135698,False,2,SPexSS498,primary,False,5.715,"LINESTRING (9.7620213 45.5705921, 9.7620377 45.570542)",Via Trieste,,,
50135698,False,2,SPexSS498,primary,True,1.95,"LINESTRING (9.7620213 45.5705921, 9.7620172 45.5706094)",Via Trieste,,,
105742949,False,,,unclassified,True,170.51799999999997,"LINESTRING (9.7620213 45.5705921, 9.7626774 45.57068, 9.7629689 45.5707043, 9.7641662 45.5708986)",Via Angelo e Agostino Pinetti,,,
474381704,False,,,unclassified,False,7.66,"LINESTRING (9.7618912 45.567394, 9.7618635 45.5674601)",Via Santa P. E. Cerioli,,,
346546513,False,,,residential,True,78.807,"LINESTRING (9.7618912 45.567394, 9.7619794 45.5671868, 9.7621765 45.566714)",Via Santa P. E. Cerioli,,,
209755641,True,,,unclassified,False,25.185,"LINESTRING (9.7677463 45.5727704, 9.7680483 45.5726891)",Via Monsignor Piani,,,
209755641,True,,,unclassified,False,63.076,"LINESTRING (9.7636736 45.57168, 9.7643528 45.5719894)",Via Monsignor Piani,,,
92004313,False,,,unclassified,False,191.533,"LINESTRING (9.7636736 45.57168, 9.7630788 45.5726066, 9.7629256 45.5727627, 9.7626516 45.5730292, 9.7625142 45.5731918)",Via Piave,,,
92004313,False,,,unclassified,True,94.973,"LINESTRING (9.7636736 45.57168, 9.7640725 45.5710501, 9.7641662 45.5708986)",Via Piave,,,
209755641,True,,,unclassified,False,264.622,"LINESTRING (9.7646022 45.5721245, 9.7646891 45.5721726, 9.7651663 45.5724233, 9.7651778 45.5724283, 9.7657512 45.5726776, 9.7658575 45.5727002, 9.7659979 45.5727158, 9.7662328 45.5727292, 9.7666051 45.5727377, 9.7670305 45.5727493, 9.7672762 45.5727537, 9.7675958 45.5727681, 9.7677463 45.5727704)",Via Monsignor Piani,,,
"[369403280, 372123450, 369403286]",False,,,unclassified,True,46.289,"LINESTRING (9.7646022 45.5721245, 9.7646416 45.5720864, 9.7647233 45.5720075, 9.7648218 45.5718873, 9.7649136 45.5717706)",Via Crocifisso,,,yes
148498105,False,,,unclassified,True,75.03,"LINESTRING (9.7688851 45.5728964, 9.7689783 45.573568)",Via Pietro Savoldini,,,
209755637,False,,,unclassified,True,41.136,"LINESTRING (9.7688851 45.5728964, 9.7683689 45.5728171)",Via Dante Alighieri,,,
209755637,False,,,unclassified,False,97.682,"LINESTRING (9.7688851 45.5728964, 9.7690375 45.5729198, 9.7699119 45.5730541, 9.7701109 45.5730847)",Via Dante Alighieri,,,
148498105,False,,,unclassified,False,52.514,"LINESTRING (9.769095 45.5743192, 9.7690221 45.5738497)",Via Pietro Savoldini,,,
"[148498098, 148498103]",False,,,residential,False,536.126,"LINESTRING (9.769095 45.5743192, 9.7724534 45.5746015, 9.7725501 45.5745478, 9.7725735 45.5741831, 9.7725155 45.5741119, 9.7698544 45.5736451)","['Via John e Robert Kennedy', 'Via Filippo Turati']",,,
203775369,False,2,,tertiary,False,70.252,"LINESTRING (9.7734825 45.5733764, 9.7737652 45.5727764)",Via Aldo Moro,,,
203775370,True,1,,tertiary,False,22.185000000000002,"LINESTRING (9.7734825 45.5733764, 9.7735463 45.5733986, 9.7735938 45.5734358, 9.7736182 45.5734826, 9.7736161 45.5735325)",Via Aldo Moro,roundabout,,
369431143,False,,,residential,True,20.314,"LINESTRING (9.7673303 45.5722464, 9.7672939 45.5724273)",Via M. Cucchi,,,
369431162,True,,,unclassified,False,108.58200000000001,"LINESTRING (9.7673303 45.5722464, 9.7669331 45.5721991, 9.7666359 45.5721273, 9.7664346 45.5720212, 9.7662863 45.5719758, 9.7660306 45.5719303)",Via M. Cucchi,,,
135415518,False,,,unclassified,True,53.843999999999994,"LINESTRING (9.7677122 45.5722686, 9.7678517 45.5724887, 9.7679643 45.5726145, 9.7680483 45.5726891)",Piazza Italia,,,
352939809,True,,,unclassified,False,17.473,"LINESTRING (9.7677122 45.5722686, 9.7675487 45.5722558, 9.7674889 45.5722527)",Piazza Italia,,,
352937621,False,,,unclassified,True,89.035,"LINESTRING (9.7649136 45.5717706, 9.7649854 45.5717666, 9.7652735 45.5718113, 9.7656978 45.5718904, 9.7660306 45.5719303)",Via M. Cucchi,,,
"[369403280, 372123450, 369403286]",False,,,unclassified,False,46.289,"LINESTRING (9.7649136 45.5717706, 9.7648218 45.5718873, 9.7647233 45.5720075, 9.7646416 45.5720864, 9.7646022 45.5721245)",Via Crocifisso,,,yes
148498109,False,,,unclassified,True,133.026,"LINESTRING (9.7708672 45.5714857, 9.7704598 45.5722632, 9.7703099 45.5726161)",Via San Zeno,,,
148498109,False,,,unclassified,False,54.36,"LINESTRING (9.7701109 45.5730847, 9.7703099 45.5726161)",Via San Zeno,,,
148498109,False,,,unclassified,True,65.434,"LINESTRING (9.7701109 45.5730847, 9.7698544 45.5736451)",Via San Zeno,,,
209755637,False,,,unclassified,False,249.178,"LINESTRING (9.7701109 45.5730847, 9.7730403 45.5735277, 9.7732431 45.5735102)",Via Dante Alighieri,,,
209755637,False,,,unclassified,True,97.682,"LINESTRING (9.7701109 45.5730847, 9.7699119 45.5730541, 9.7690375 45.5729198, 9.7688851 45.5728964)",Via Dante Alighieri,,,
148498105,False,,,unclassified,False,75.03,"LINESTRING (9.7689783 45.573568, 9.7688851 45.5728964)",Via Pietro Savoldini,,,
148498105,False,,,unclassified,True,31.509,"LINESTRING (9.7689783 45.573568, 9.7690221 45.5738497)",Via Pietro Savoldini,,,
148498103,False,,,residential,True,69.133,"LINESTRING (9.7689783 45.573568, 9.7692097 45.5735587, 9.7698544 45.5736451)",Via John e Robert Kennedy,,,
148498109,False,,,unclassified,False,65.434,"LINESTRING (9.7698544 45.5736451, 9.7701109 45.5730847)",Via San Zeno,,,
148498103,False,,,residential,False,69.133,"LINESTRING (9.7698544 45.5736451, 9.7692097 45.5735587, 9.7689783 45.573568)",Via John e Robert Kennedy,,,
"[148498098, 148498103]",False,,,residential,True,536.126,"LINESTRING (9.7698544 45.5736451, 9.7725155 45.5741119, 9.7725735 45.5741831, 9.7725501 45.5745478, 9.7724534 45.5746015, 9.769095 45.5743192)","['Via John e Robert Kennedy', 'Via Filippo Turati']",,,
369431131,True,,,unclassified,False,60.477,"LINESTRING (9.7693977 45.5678447, 9.7686547 45.5676858)",Via Natale Morzenti,,,
92004470,False,,,unclassified,True,26.991,"LINESTRING (9.7609589 45.568749, 9.7612918 45.5688169)",Via Primo Maggio,,,
148498525,True,,,unclassified,False,69.524,"LINESTRING (9.7696667 45.5691661, 9.7693398 45.5690584, 9.7692362 45.569004, 9.7692298 45.5688862, 9.7692476 45.5687229)",Via Derusco,,,
148498525,True,,,unclassified,False,109.66000000000001,"LINESTRING (9.7709667 45.5695347, 9.7705954 45.5693884, 9.7703437 45.5693243, 9.7700831 45.5692743, 9.7697577 45.5691961, 9.7696667 45.5691661)",Via Derusco,,,
209755641,True,,,unclassified,False,115.577,"LINESTRING (9.7709667 45.5695347, 9.7713586 45.5691353, 9.7716912 45.5687963, 9.771701 45.5687141, 9.7717083 45.5686532)",Via Monsignor Piani,,,
372123454,False,,,unclassified,False,74.725,"LINESTRING (9.7693662 45.5698326, 9.7684189 45.5697238)",Via San Giorgio,,,
148498532,True,,,unclassified,False,77.762,"LINESTRING (9.7693662 45.5698326, 9.7695151 45.5695422, 9.7695556 45.5694416, 9.7696667 45.5691661)",Via Sant'Agata,,,
148498532,True,,,unclassified,False,67.411,"LINESTRING (9.7690177 45.5703856, 9.7690376 45.5703171, 9.7693662 45.5698326)",Via Sant'Agata,,,
"[369431129, 372123451]",False,,,unclassified,False,41.988,"LINESTRING (9.7690177 45.5703856, 9.7691453 45.5704151, 9.7692875 45.5704649, 9.7693635 45.5705056, 9.7694339 45.5705986)","['Piazza papa Giovanni XXIII', 'Via Gabriele Tadino']",,30,
372123451,False,,,unclassified,True,124.08599999999998,"LINESTRING (9.7690177 45.5703856, 9.7688959 45.5703744, 9.7682131 45.570339, 9.767899 45.5703411, 9.7674273 45.5703601)",Via Gabriele Tadino,,30,
352937629,True,,,unclassified,False,101.551,"LINESTRING (9.7689427 45.5711434, 9.7688478 45.5712696, 9.7687415 45.5713527, 9.7686568 45.5713968, 9.7685584 45.5714104, 9.7681633 45.5714136, 9.7680275 45.5713963, 9.7679487 45.571443, 9.767949 45.5715125)",Via Celestino Colleoni,,,
369431155,False,,,unclassified,False,84.264,"LINESTRING (9.7689427 45.5711434, 9.7685967 45.5710194, 9.76826 45.5709505, 9.7681254 45.5708961, 9.7679966 45.5708006)",Via Castello,,,
209755641,True,,,unclassified,False,24.546,"LINESTRING (9.7643528 45.5719894, 9.7646022 45.5721245)",Via Monsignor Piani,,,
369431139,False,,,unclassified,False,55.815,"LINESTRING (9.7625142 45.5731918, 9.763217 45.5732915)",Via Giuseppe Verdi,,,
92004313,False,,,unclassified,False,44.583,"LINESTRING (9.7625142 45.5731918, 9.7623811 45.5733435, 9.7622318 45.5735404)",Via Piave,,,
92004313,False,,,unclassified,True,191.533,"LINESTRING (9.7625142 45.5731918, 9.7626516 45.5730292, 9.7629256 45.5727627, 9.7630788 45.5726066, 9.7636736 45.57168)",Via Piave,,,
148498528,False,,,residential,False,166.152,"LINESTRING (9.763217 45.5732915, 9.7624022 45.5746726)",Via Gaetano Donizetti,,,
369431139,False,,,unclassified,False,41.513,"LINESTRING (9.763217 45.5732915, 9.7637389 45.5733684)",Via Giuseppe Verdi,,,
369431139,False,,,unclassified,True,55.815,"LINESTRING (9.763217 45.5732915, 9.7625142 45.5731918)",Via Giuseppe Verdi,,,
369431139,False,,,unclassified,True,41.513,"LINESTRING (9.7637389 45.5733684, 9.763217 45.5732915)",Via Giuseppe Verdi,,,
369431139,False,,,unclassified,False,37.56999999999999,"LINESTRING (9.7637389 45.5733684, 9.7641563 45.5734281, 9.7642112 45.5734183)",Via Giuseppe Verdi,,,
148498533,True,,,unclassified,False,161.16100000000003,"LINESTRING (9.7642112 45.5734183, 9.7642382 45.5733918, 9.7642771 45.5721159, 9.7642782 45.572079, 9.7643528 45.5719894)",Via Monte Grappa,,,
369431139,False,,,unclassified,True,37.56999999999999,"LINESTRING (9.7642112 45.5734183, 9.7641563 45.5734281, 9.7637389 45.5733684)",Via Giuseppe Verdi,,,
50135698,False,2,SPexSS498,primary,False,116.833,"LINESTRING (9.7611074 45.574439, 9.7613534 45.5734025)",Via Trieste,,,
148498528,False,,,residential,True,166.152,"LINESTRING (9.7624022 45.5746726, 9.763217 45.5732915)",Via Gaetano Donizetti,,,
148498530,False,,,unclassified,False,41.468,"LINESTRING (9.7624022 45.5746726, 9.7629058 45.5747943)",Via Michelangelo da Caravaggio,,,
148498530,False,,,unclassified,True,60.102,"LINESTRING (9.7624022 45.5746726, 9.7616685 45.5745041)",Via Michelangelo da Caravaggio,,,
148498530,False,,,unclassified,True,41.468,"LINESTRING (9.7629058 45.5747943, 9.7624022 45.5746726)",Via Michelangelo da Caravaggio,,,
148498803,False,,,residential,False,98.999,"LINESTRING (9.7696979 45.5660563, 9.7709141 45.5663165)",Via Don Emilio Peracchi,,,
148498804,False,,,residential,True,100.07900000000002,"LINESTRING (9.7696979 45.5660563, 9.7694771 45.5665279, 9.7693432 45.5668179, 9.7693261 45.5668549, 9.7693202 45.5668704, 9.7693037 45.5669129)",Via Molino Nuovo,,,
148498803,False,,,residential,True,98.999,"LINESTRING (9.7709141 45.5663165, 9.7696979 45.5660563)",Via Don Emilio Peracchi,,,
148498803,False,,,residential,False,60.409,"LINESTRING (9.7709141 45.5663165, 9.7714222 45.5664333, 9.7716243 45.5665255)",Via Don Emilio Peracchi,,,
148498803,False,,,residential,True,60.409,"LINESTRING (9.7716243 45.5665255, 9.7714222 45.5664333, 9.7709141 45.5663165)",Via Don Emilio Peracchi,,,
292282802,False,,,residential,True,95.075,"LINESTRING (9.7716243 45.5665255, 9.7712911 45.5672453, 9.7712725 45.5672854, 9.7712512 45.5673396)",Via Dottor Sandro Massarotti,,,
292282802,False,,,residential,False,95.07499999999999,"LINESTRING (9.7712512 45.5673396, 9.7712725 45.5672854, 9.7712911 45.5672453, 9.7716243 45.5665255)",Via Dottor Sandro Massarotti,,,
372123455,False,,,tertiary,False,76.858,"LINESTRING (9.7712512 45.5673396, 9.7714557 45.567387, 9.7720832 45.5675307, 9.7721729 45.5675773)",Via Serioletto,,,
372123455,False,,,tertiary,True,158.85899999999998,"LINESTRING (9.7712512 45.5673396, 9.7706387 45.5672, 9.7693037 45.5669129)",Via Serioletto,,,
