osmid,highway,junction,oneway,reversed,length,geometry,name,maxspeed,ref,lanes,tunnel
43930146,residential,,False,False,174.818,"LINESTRING (8.9891404 45.2913002, 8.987926 45.29262)",Via Vigevano,,,,
35936779,secondary,,False,False,74.966,"LINESTRING (8.987107 45.2922699, 8.987926 45.29262)",Via Pastore,,,,
35936779,secondary,,False,True,24.252,"LINESTRING (8.987107 45.2922699, 8.986842 45.2921567)",Via Pastore,,,,
43930126,residential,,True,False,178.981,"LINESTRING (8.987107 45.2922699, 8.9884777 45.2909811)",Via Fratelli Cairoli,,,,
35936779,secondary,,False,False,24.252,"LINESTRING (8.986842 45.2921567, 8.987107 45.2922699)",Via Pastore,,,,
35936779,secondary,,False,True,74.966,"LINESTRING (8.987926 45.29262, 8.987107 45.2922699)",Via Pastore,,,,
43930146,residential,,False,True,174.818,"LINESTRING (8.987926 45.29262, 8.9891404 45.2913002)",Via Vigevano,,,,
43904965,residential,,False,False,43.11,"LINESTRING (8.9915953 45.2918793, 8.992122 45.2919934)",Via Giuseppe Di Vittorio,,,,
43904965,residential,,False,True,17.224,"LINESTRING (8.9915953 45.2918793, 8.9913881 45.2918269)",Via Giuseppe Di Vittorio,,,,
40724809,secondary,,False,False,12.843,"LINESTRING (8.9902857 45.291668, 8.990342 45.2915595)",Via Molini,50,,,
43930144,residential,,False,False,98.485,"LINESTRING (8.9902857 45.291668, 8.9891404 45.2913002)",Via Risorgimento,,,,
43904963,residential,,True,False,94.361,"LINESTRING (8.992906 45.2912857, 8.9931814 45.2905233, 8.993204 45.2904634)",Via Dante Alighieri,,,,
49915577,residential,,True,False,148.806,"LINESTRING (8.9968605 45.2914314, 8.9981423 45.2904426)",Via Giuseppe Mazzini,,,,
1187423088,secondary,,False,False,56.608999999999995,"LINESTRING (8.9968605 45.2914314, 8.9971336 45.2915624, 8.9974516 45.291725)",Via Circonvallazione,50,,,
1187423088,secondary,,False,True,48.544,"LINESTRING (8.9968605 45.2914314, 8.9968128 45.2914104, 8.9965405 45.2912942, 8.9963188 45.2912195)",Via Circonvallazione,50,,,
43930123,residential,,False,True,155.865,"LINESTRING (8.9963188 45.2912195, 8.9970865 45.289926)",Via Martiri della Libertà,,,,
1187423088,secondary,,False,False,48.544,"LINESTRING (8.9963188 45.2912195, 8.9965405 45.2912942, 8.9968128 45.2914104, 8.9968605 45.2914314)",Via Circonvallazione,50,,,
1187423088,secondary,,False,True,60.939,"LINESTRING (8.9963188 45.2912195, 8.9959652 45.2910988, 8.9956083 45.2909954)",Via Circonvallazione,50,,,
43930115,secondary,,False,True,86.721,"LINESTRING (8.9982277 45.2855255, 8.9986102 45.2847935)",Via del Cavo,50,,,
690186361,residential,,False,True,80.888,"LINESTRING (8.9982277 45.2855255, 8.9972604 45.2852686)",Via Fratelli Rosselli,,,,
43930115,secondary,,False,False,342.638,"LINESTRING (8.9982277 45.2855255, 8.9978734 45.2862036, 8.9978034 45.2863376, 8.9977527 45.2864348, 8.9977001 45.2865354, 8.9975696 45.2867852, 8.9967166 45.2884177)",Via del Cavo,50,,,
43930122,residential,,True,False,28.215,"LINESTRING (8.9979507 45.289268, 8.9977924 45.289496)",Via Vanoni,,,,
1061076028,secondary,,False,False,135.14,"LINESTRING (8.9979507 45.289268, 8.9972126 45.2887566, 8.9969328 45.2885593, 8.9967166 45.2884177)",Via Cavour,50,SP33,,
1061076028,secondary,,False,True,102.903,"LINESTRING (8.9979507 45.289268, 8.9985875 45.2896961, 8.998656 45.2897621, 8.9988346 45.2899476)",Via Cavour,50,SP33,,
49915577,residential,,True,False,77.218,"LINESTRING (8.9981423 45.2904426, 8.9988346 45.2899476)",Via Giuseppe Mazzini,,,,
180315370,residential,,False,True,68.812,"LINESTRING (8.9981423 45.2904426, 8.9981178 45.2904261, 8.9975869 45.2900951, 8.9974607 45.2900588)",Via Alessandro Manzoni,,,,
686476680,secondary,,False,True,70.776,"LINESTRING (8.9987192 45.2907442, 8.9981141 45.2912174)",Via Circonvallazione,,,,
686476680,secondary,,False,False,70.776,"LINESTRING (8.9981141 45.2912174, 8.9987192 45.2907442)",Via Circonvallazione,,,,
686476680,secondary,,False,True,53.008,"LINESTRING (8.9981141 45.2912174, 8.9976628 45.291573)",Via Circonvallazione,,,,
40724807,tertiary,,True,False,158.59,"LINESTRING (8.9915614 45.2870427, 8.9913216 45.2869972, 8.9910103 45.2868811, 8.9907938 45.2868382, 8.9905422 45.2868234, 8.9895933 45.2868108)",Via San Giovanni,50,,,
448008026,residential,,False,False,13.399,"LINESTRING (8.9950872 45.2917722, 8.9950124 45.2918806)",Via Eugenio Montale,,,,
43930140,residential,,True,False,95.512,"LINESTRING (8.9950872 45.2917722, 8.9951011 45.2917515, 8.9955817 45.2910351, 8.9956083 45.2909954)",Via Circonvallazione,,,,
49915576,residential,,True,False,112.49600000000001,"LINESTRING (8.9963809 45.2925142, 8.9973212 45.2918444, 8.997415 45.2918201)",Via Carlo Porta,,,,
448008218,residential,,True,False,131.599,"LINESTRING (8.9963809 45.2925142, 8.9960926 45.2923192, 8.9959397 45.2921795, 8.9957144 45.2920531, 8.9955455 45.2919814, 8.9950872 45.2917722)",Via Cesare Pavese,,,,
448008026,residential,,False,True,13.399,"LINESTRING (8.9950124 45.2918806, 8.9950872 45.2917722)",Via Eugenio Montale,,,,
448008026,residential,,False,False,88.5,"LINESTRING (8.9950124 45.2918806, 8.994744 45.2923556, 8.9949375 45.2924253, 8.9948512 45.2925423)",Via Eugenio Montale,,,,
448008380,residential,,False,False,75.324,"LINESTRING (8.9950124 45.2918806, 8.994522 45.2917776, 8.9940897 45.2916869)",Via Eugenio Montale,,,,
59188601,residential,,False,False,62.698,"LINESTRING (8.9938255 45.2844936, 8.9940734 45.2839574)",Via Isonzo,,,,
180313443,residential,,False,False,44.053,"LINESTRING (8.9938255 45.2844936, 8.9943574 45.2846236)",Via Monte Grappa,,,,
180313443,residential,,False,True,78.97,"LINESTRING (8.9938255 45.2844936, 8.9928659 45.2842733)",Via Monte Grappa,,,,
43930115,secondary,,False,False,86.721,"LINESTRING (8.9986102 45.2847935, 8.9982277 45.2855255)",Via del Cavo,50,,,
59188605,residential,,False,False,69.862,"LINESTRING (8.9919647 45.2923549, 8.9928212 45.2925329)",Via Vincenzo Bellini,,,,
448830789,residential,,False,False,42.038,"LINESTRING (8.9919647 45.2923549, 8.992122 45.2919934)",Via Giuseppe Verdi,,,,
83653533,residential,,False,False,135.887,"LINESTRING (8.9911855 45.2844358, 8.9894743 45.2842264)",Via Antonio Gramsci,,,,
83653533,residential,,False,True,118.499,"LINESTRING (8.9911855 45.2844358, 8.9926794 45.2846116)",Via Antonio Gramsci,,,,
59188602,residential,,False,True,174.404,"LINESTRING (8.9911855 45.2844358, 8.9911042 45.2848134, 8.9894335 45.2846517)",Via Monguzzi,,,,
1061076031,residential,,False,True,66.416,"LINESTRING (8.9931687 45.2837153, 8.9928659 45.2842733)",Via Don Giovanni Minzoni,50,,,
43930116,residential,,False,False,47.399,"LINESTRING (8.9894335 45.2846517, 8.9894724 45.2842465, 8.9894743 45.2842264)",Via Palestra,,,,
43930116,residential,,False,True,72.221,"LINESTRING (8.9894335 45.2846517, 8.9893699 45.2852494, 8.9893918 45.2852971)",Via Palestra,,,,
59188602,residential,,False,False,174.404,"LINESTRING (8.9894335 45.2846517, 8.9911042 45.2848134, 8.9911855 45.2844358)",Via Monguzzi,,,,
59188601,residential,,False,True,62.698,"LINESTRING (8.9940734 45.2839574, 8.9938255 45.2844936)",Via Isonzo,,,,
59188614,residential,,True,False,75.727,"LINESTRING (8.9940734 45.2839574, 8.9931687 45.2837153)",Via Sabotino,,,,
1109040422,residential,,False,True,98.104,"LINESTRING (8.9986415 45.2926263, 8.9979648 45.2921444, 8.9979145 45.2921086, 8.997848 45.2919613)",Via Trilussa,,,,
180313453,residential,,False,False,206.222,"LINESTRING (8.9902846 45.2838978, 8.9928659 45.2842733)",Via Ticino,50,,,
180313453,residential,,False,True,60.731,"LINESTRING (8.9902846 45.2838978, 8.9895216 45.2837973)",Via Ticino,50,,,
213516654,primary,,False,True,10.809,"LINESTRING (8.9866015 45.2903851, 8.9866431 45.2904778)",Via Alcide De Gasperi,50,SS526,2,
448445355,residential,,False,False,95.778,"LINESTRING (8.9935538 45.2876444, 8.9931036 45.2884454)",Via Roma,,,,
43925414,tertiary,,False,False,219.03799999999998,"LINESTRING (8.9920541 45.2858684, 8.9920068 45.2858559, 8.9909597 45.2855799, 8.9903544 45.2854147, 8.9901152 45.2853588, 8.989901 45.2853278, 8.9894794 45.285301, 8.9893918 45.2852971)",Via Giacomo Matteotti,50,,2,
180258578,residential,,True,False,136.733,"LINESTRING (8.9920541 45.2858684, 8.9918715 45.2861701, 8.9917512 45.2863926, 8.9916919 45.2865803, 8.9915614 45.2870427)",Via Don Giovanni Minzoni,50,,,
180258581,residential,,True,False,148.065,"LINESTRING (8.9920541 45.2858684, 8.9920673 45.2858419, 8.9926794 45.2846116)",Via Don Giovanni Minzoni,50,,,
1061076030,tertiary,,False,True,101.615,"LINESTRING (8.9920541 45.2858684, 8.9921072 45.2858821, 8.9930927 45.2861816, 8.9932446 45.2862334)",Via Giacomo Matteotti,50,,,
"[686145662, 180210838, 686145663]",residential,,False,False,109.86599999999999,"LINESTRING (8.9940897 45.2916869, 8.9941667 45.2915024, 8.9944441 45.2908382, 8.9944646 45.2907891, 8.9944855 45.2907389)",Via Giuseppe Ungaretti,,,,
448008380,residential,,False,True,75.324,"LINESTRING (8.9940897 45.2916869, 8.994522 45.2917776, 8.9950124 45.2918806)",Via Eugenio Montale,,,,
448008402,residential,,False,False,86.769,"LINESTRING (8.9940897 45.2916869, 8.993983 45.2919207, 8.9938628 45.2921028, 8.9936467 45.2924002)",Via Giuseppe Ungaretti,,,,
268934651,residential,,False,True,17.174,"LINESTRING (8.9938512 45.2924564, 8.9936467 45.2924002)",Via Giuseppe Di Vittorio,,,,
180262239,residential,,False,False,58.357,"LINESTRING (8.9945913 45.2913104, 8.9947816 45.290853, 8.9948008 45.2908067)",Via Giacomo Leopardi,,,,
43930122,residential,,True,False,67.747,"LINESTRING (8.9977924 45.289496, 8.9974607 45.2900588)",Via Vanoni,,,,
40707502,secondary,,False,False,40.833,"LINESTRING (8.9948008 45.2908067, 8.9953 45.290914)",Via Circonvallazione,50,,,
40707502,secondary,,False,True,25.791,"LINESTRING (8.9948008 45.2908067, 8.9944855 45.2907389)",Via Circonvallazione,50,,,
180262239,residential,,False,True,58.357,"LINESTRING (8.9948008 45.2908067, 8.9947816 45.290853, 8.9945913 45.2913104)",Via Giacomo Leopardi,,,,
43904965,residential,,False,False,34.865,"LINESTRING (8.9909687 45.2917208, 8.9913881 45.2918269)",Via Giuseppe Di Vittorio,,,,
43904965,residential,,False,True,4.55,"LINESTRING (8.9909687 45.2917208, 8.990914 45.2917069)",Via Giuseppe Di Vittorio,,,,
43904965,residential,,False,False,17.224,"LINESTRING (8.9913881 45.2918269, 8.9915953 45.2918793)",Via Giuseppe Di Vittorio,,,,
43904965,residential,,False,True,34.865,"LINESTRING (8.9913881 45.2918269, 8.9909687 45.2917208)",Via Giuseppe Di Vittorio,,,,
180211589,residential,,True,False,186.657,"LINESTRING (8.9913881 45.2918269, 8.9921522 45.2902981, 8.9921792 45.2902432)",Via Nuova Europa,,,,
43904965,residential,,False,True,21.981,"LINESTRING (8.9936467 45.2924002, 8.9933838 45.2923304)",Via Giuseppe Di Vittorio,,,,
268934651,residential,,False,False,17.174,"LINESTRING (8.9936467 45.2924002, 8.9938512 45.2924564)",Via Giuseppe Di Vittorio,,,,
448008402,residential,,False,False,14.315,"LINESTRING (8.9936467 45.2924002, 8.9935808 45.2925203)",Via Giuseppe Ungaretti,,,,
448008402,residential,,False,True,86.769,"LINESTRING (8.9936467 45.2924002, 8.9938628 45.2921028, 8.993983 45.2919207, 8.9940897 45.2916869)",Via Giuseppe Ungaretti,,,,
43904965,residential,,False,False,21.981,"LINESTRING (8.9933838 45.2923304, 8.9936467 45.2924002)",Via Giuseppe Di Vittorio,,,,
43904965,residential,,False,True,64.147,"LINESTRING (8.9933838 45.2923304, 8.9926181 45.2921239)",Via Giuseppe Di Vittorio,,,,
59188605,residential,,False,True,63.837,"LINESTRING (8.9933838 45.2923304, 8.9931782 45.2926071, 8.9928212 45.2925329)",Via Vincenzo Bellini,,,,
213516653,tertiary_link,,True,False,8.824,"LINESTRING (8.9867545 45.2906478, 8.9867863 45.2906645, 8.9867921 45.2906663, 8.9868151 45.2906736, 8.9868533 45.2906851)",Via Alcide De Gasperi,,,,
213516660,primary,,True,False,6.234999999999999,"LINESTRING (8.9867545 45.2906478, 8.9867602 45.2906653, 8.9867554 45.2906878, 8.9867522 45.290703)",Via Alcide De Gasperi,,SS526,1,
213516657,primary,,True,False,21.714000000000002,"LINESTRING (8.9866556 45.2906728, 8.9866557 45.290622, 8.9866431 45.2904778)",Via Alcide De Gasperi,,SS526,1,
448321750,primary,,False,True,11.927,"LINESTRING (8.9867173 45.2907426, 8.9865913 45.290803)",Via Gigi Borgomaneri,,SS526,,
484406974,tertiary,,False,False,12.412,"LINESTRING (8.9867173 45.2907426, 8.9868533 45.2906851)",Via Gigi Borgomaneri,,,,
448321750,primary,,False,False,11.927,"LINESTRING (8.9865913 45.290803, 8.9867173 45.2907426)",Via Gigi Borgomaneri,,SS526,,
213516657,primary,,True,False,15.663,"LINESTRING (8.9865913 45.290803, 8.9866261 45.2907691, 8.9866424 45.2907361, 8.9866513 45.2907072, 8.9866556 45.2906728)",Via Alcide De Gasperi,,SS526,1,
448318962,primary,,True,False,5.181,"LINESTRING (8.9867522 45.290703, 8.9867173 45.2907426)",Via Alcide De Gasperi,,SS526,1,
213516658,primary_link,,True,False,8.47,"LINESTRING (8.9867522 45.290703, 8.9867221 45.2906997, 8.9867012 45.2906955, 8.9866807 45.2906874, 8.9866556 45.2906728)",Via Alcide De Gasperi,,,,
213516654,primary,,False,False,10.809,"LINESTRING (8.9866431 45.2904778, 8.9866015 45.2903851)",Via Alcide De Gasperi,50,SS526,2,
213516660,primary,,True,False,20.91,"LINESTRING (8.9866431 45.2904778, 8.9867295 45.2905941, 8.9867442 45.2906162, 8.9867545 45.2906478)",Via Alcide De Gasperi,,SS526,1,
686476680,secondary,,False,False,53.008,"LINESTRING (8.9976628 45.291573, 8.9981141 45.2912174)",Via Circonvallazione,,,,
686476681,secondary,,True,False,16.653,"LINESTRING (8.9976628 45.291573, 8.9976464 45.2916351, 8.9976484 45.2916762, 8.997663 45.2917205)",Via Circonvallazione,,,,
686476684,residential,,True,False,18.539,"LINESTRING (8.997848 45.2919613, 8.99774 45.2919017, 8.9976435 45.291884)",Via Trilussa,,,,
1109040422,residential,,False,False,98.104,"LINESTRING (8.997848 45.2919613, 8.9979145 45.2921086, 8.9979648 45.2921444, 8.9986415 45.2926263)",Via Trilussa,,,,
448008026,residential,,False,True,88.5,"LINESTRING (8.9948512 45.2925423, 8.9949375 45.2924253, 8.994744 45.2923556, 8.9950124 45.2918806)",Via Eugenio Montale,,,,
448178100,residential,,False,False,56.053,"LINESTRING (8.9887644 45.2857784, 8.9887647 45.2852743)",Via Santi,,,,
43925414,tertiary,,False,False,5.139,"LINESTRING (8.9887647 45.2852743, 8.9886991 45.2852719)",Via Giacomo Matteotti,50,,2,
43925414,tertiary,,False,True,49.126,"LINESTRING (8.9887647 45.2852743, 8.9893918 45.2852971)",Via Giacomo Matteotti,50,,2,
448178100,residential,,False,True,56.053,"LINESTRING (8.9887647 45.2852743, 8.9887644 45.2857784)",Via Santi,,,,
448180249,residential,,False,True,51.596000000000004,"LINESTRING (8.9923181 45.2886757, 8.9925376 45.2883068, 8.9926219 45.2882825)",,,,,
180258583,tertiary,,True,False,39.663,"LINESTRING (8.990283 45.2892354, 8.9903607 45.2892037, 8.9904835 45.2891677, 8.9907146 45.2891497, 8.9907636 45.2891382)",Via Gigi Borgomaneri,50,,,
448180390,residential,,False,False,110.33500000000001,"LINESTRING (8.990283 45.2892354, 8.9902645 45.2887357, 8.9902403 45.2884186, 8.9902108 45.288245)",Via Gigi Borgomaneri,,,,
448180390,residential,,False,True,110.335,"LINESTRING (8.9902108 45.288245, 8.9902403 45.2884186, 8.9902645 45.2887357, 8.990283 45.2892354)",Via Gigi Borgomaneri,,,,
448320688,residential,,False,False,86.26,"LINESTRING (8.9887029 45.2890148, 8.9890807 45.2897436)",Via Palmiro Togliatti,50,,,
448320688,residential,,False,True,133.986,"LINESTRING (8.9887029 45.2890148, 8.988371 45.2883591, 8.9883068 45.2882334, 8.9881266 45.2878801)",Via Palmiro Togliatti,50,,,
1110476073,residential,,True,False,57.481,"LINESTRING (8.9887029 45.2890148, 8.9886101 45.289009, 8.988336 45.2889919, 8.987971 45.2889691)",Via Palmiro Togliatti,,,,
448180406,residential,,False,True,31.882,"LINESTRING (8.986521 45.2888936, 8.9869269 45.2889193)",Via Palmiro Togliatti,,,,
448266663,residential,,False,True,28.16,"LINESTRING (8.9874485 45.2904335, 8.9870994 45.2903717)",,,,,
484406975,tertiary,,False,False,4.375,"LINESTRING (8.9874485 45.2904335, 8.9874965 45.2904133)",Via Gigi Borgomaneri,50,,,
484406975,tertiary,,False,True,54.319,"LINESTRING (8.9874485 45.2904335, 8.9868533 45.2906851)",Via Gigi Borgomaneri,50,,,
448266663,residential,,False,False,28.16,"LINESTRING (8.9870994 45.2903717, 8.9874485 45.2904335)",,,,,
448266985,residential,,False,False,76.677,"LINESTRING (8.9879034 45.2874308, 8.9869639 45.2876273)",Via Palmiro Togliatti,,,,
448320688,residential,,False,False,52.923,"LINESTRING (8.9879034 45.2874308, 8.9881266 45.2878801)",Via Palmiro Togliatti,50,,,
448266985,residential,,False,True,76.677,"LINESTRING (8.9869639 45.2876273, 8.9879034 45.2874308)",Via Palmiro Togliatti,,,,
43930132,residential,,False,False,87.415,"LINESTRING (8.9892053 45.287675, 8.9881266 45.2878801)",Via Ugo La Malfa,,,,
43930132,residential,,False,True,48.6,"LINESTRING (8.9892053 45.287675, 8.989805 45.2875609)",Via Ugo La Malfa,,,,
448267344,residential,,False,False,34.935,"LINESTRING (8.9892053 45.287675, 8.9890862 45.2873722)",,,,,
448267344,residential,,False,True,34.935,"LINESTRING (8.9890862 45.2873722, 8.9892053 45.287675)",,,,,
448269633,residential,,False,True,51.335,"LINESTRING (8.9962868 45.2857284, 8.9960754 45.2861215, 8.9960409 45.286155)",,,,,
448269668,residential,,False,True,38.696,"LINESTRING (8.9965249 45.2854492, 8.9967176 45.2851287)",,,,,
448269727,residential,,False,False,61.927,"LINESTRING (8.9969733 45.2857876, 8.9972604 45.2852686)",,,,,
448269727,residential,,False,True,61.927,"LINESTRING (8.9972604 45.2852686, 8.9969733 45.2857876)",,,,,
690186361,residential,,False,False,80.888,"LINESTRING (8.9972604 45.2852686, 8.9982277 45.2855255)",Via Fratelli Rosselli,,,,
59188605,residential,,False,True,69.862,"LINESTRING (8.9928212 45.2925329, 8.9919647 45.2923549)",Via Vincenzo Bellini,,,,
59188605,residential,,False,False,63.837,"LINESTRING (8.9928212 45.2925329, 8.9931782 45.2926071, 8.9933838 45.2923304)",Via Vincenzo Bellini,,,,
51347984,tertiary,,False,True,37.956,"LINESTRING (8.9934284 45.2859175, 8.9932446 45.2862334)",Piazza Giuseppe Garibaldi,50,,,
449370065,residential,,False,False,12.967,"LINESTRING (8.9934284 45.2859175, 8.9932717 45.2858795)",Piazza Giuseppe Garibaldi,,,,
"[51347984, 180315367]",tertiary,,False,False,139.347,"LINESTRING (8.9934284 45.2859175, 8.9935405 45.2857249, 8.9935984 45.2856554, 8.9936265 45.2856281, 8.9936623 45.2856003, 8.9937311 45.2855903, 8.9938116 45.2855931, 8.9946408 45.2857736, 8.9947347 45.28579, 8.9948096 45.285795, 8.9948548 45.2857921, 8.9948855 45.2857828)","['Piazza Giuseppe Garibaldi', 'Via Tacconi']",50,,,
449370065,residential,,False,True,12.967,"LINESTRING (8.9932717 45.2858795, 8.9934284 45.2859175)",Piazza Giuseppe Garibaldi,,,,
40724807,tertiary,,True,False,84.839,"LINESTRING (8.9887808 45.2868892, 8.9886306 45.2869156, 8.9877374 45.2870969)",Via San Giovanni,50,,,
683510483,residential,,False,False,145.421,"LINESTRING (8.9887808 45.2868892, 8.9887131 45.2867558, 8.9884693 45.2866911, 8.988409 45.2866613, 8.9883833 45.2864157, 8.9874104 45.2864329)",,,,,
683510483,residential,,False,True,145.421,"LINESTRING (8.9874104 45.2864329, 8.9883833 45.2864157, 8.988409 45.2866613, 8.9884693 45.2866911, 8.9887131 45.2867558, 8.9887808 45.2868892)",,,,,
448008402,residential,,False,True,14.315,"LINESTRING (8.9935808 45.2925203, 8.9936467 45.2924002)",Via Giuseppe Ungaretti,,,,
689847495,residential,,False,False,72.532,"LINESTRING (8.9871548 45.2895471, 8.9869264 45.2890322, 8.9869269 45.2889193)",Via Palmiro Togliatti,,,,
448180406,residential,,False,False,31.882,"LINESTRING (8.9869269 45.2889193, 8.986521 45.2888936)",Via Palmiro Togliatti,,,,
448180406,residential,,False,True,81.882,"LINESTRING (8.9869269 45.2889193, 8.9873881 45.2889484, 8.987971 45.2889691)",Via Palmiro Togliatti,,,,
689847495,residential,,False,True,72.532,"LINESTRING (8.9869269 45.2889193, 8.9869264 45.2890322, 8.9871548 45.2895471)",Via Palmiro Togliatti,,,,
40707510,tertiary,,True,False,120.125,"LINESTRING (8.9927007 45.2872434, 8.9927647 45.2871065, 8.9929194 45.2868095, 8.9931773 45.2863513, 8.9931904 45.286328, 8.9932446 45.2862334)",Via Gigi Borgomaneri,50,,,
40724807,tertiary,,True,False,91.92500000000001,"LINESTRING (8.9927007 45.2872434, 8.9924943 45.2871976, 8.9920192 45.2871235, 8.9915614 45.2870427)",Via San Giovanni,50,,,
40707510,tertiary,,True,False,3.605,"LINESTRING (8.9926863 45.2872742, 8.9927007 45.2872434)",Via Gigi Borgomaneri,50,,,
