osmid,name,highway,oneway,reversed,length,geometry,junction,ref,maxspeed,access
159827437,Via Montessori,residential,False,True,53.477000000000004,"LINESTRING (12.41775 44.1074848, 12.4173287 44.1073837, 12.4171041 44.1073686)",,,,
359137404,Via Guglielmo Marconi,residential,True,False,114.601,"LINESTRING (12.41775 44.1074848, 12.417686 44.1083779, 12.4177289 44.1084651, 12.4177456 44.1085073)",,,,
92085908,Via Bellaria,tertiary,False,False,69.23,"LINESTRING (12.4195918 44.1096559, 12.4204583 44.1096795)",,,,
92085908,Via Bellaria,tertiary,False,True,64.377,"LINESTRING (12.4195918 44.1096559, 12.4187861 44.1096329)",,,,
159827462,Via Galileo Galilei,residential,True,False,73.637,"LINESTRING (12.4195918 44.1096559, 12.4196321 44.1089943)",,,,
159986898,Via Venti Settembre,tertiary,False,False,50.375,"LINESTRING (12.4160698 44.1078945, 12.4164315 44.1082657)",,,,
"[92085916, 359133988]","['Via Venti Settembre', 'Via Giacomo Matteotti']",tertiary,False,True,142.29500000000002,"LINESTRING (12.4160698 44.1078945, 12.4154297 44.1072519, 12.4152647 44.1069962, 12.4152362 44.1069662, 12.4151667 44.1069077, 12.4150738 44.1068406)",,,,
159827458,Via Altiero Spinelli,residential,False,False,111.726,"LINESTRING (12.4160698 44.1078945, 12.4165841 44.1077152, 12.4170264 44.1076046, 12.4170752 44.1075813, 12.4170987 44.1075376, 12.4171041 44.1073686)",,,,
159827452,Via Gioacchino Rossini,residential,False,False,68.134,"LINESTRING (12.4196321 44.1089943, 12.4204849 44.1090169)",,,,
159827452,Via Gioacchino Rossini,residential,False,True,65.173,"LINESTRING (12.4196321 44.1089943, 12.4188164 44.1089719)",,,,
159827454,Via Galileo Galilei,residential,False,False,47.844,"LINESTRING (12.4196321 44.1089943, 12.4196535 44.1085643)",,,,
159827440,Via Alfieri,residential,True,False,87.724,"LINESTRING (12.4177456 44.1085073, 12.4188439 44.1085297)",,,,
159827466,Via Guglielmo Marconi,residential,False,True,55.877,"LINESTRING (12.4177456 44.1085073, 12.4180153 44.108971)",,,,
159827452,Via Gioacchino Rossini,residential,False,False,14.449,"LINESTRING (12.4180153 44.108971, 12.4181955 44.108959)",,,,
159827452,Via Gioacchino Rossini,residential,False,True,50.524,"LINESTRING (12.4180153 44.108971, 12.417468 44.1091991)",,,,
159827466,Via Guglielmo Marconi,residential,False,False,55.877,"LINESTRING (12.4180153 44.108971, 12.4177456 44.1085073)",,,,
159827442,Via Palermo,residential,False,True,88.926,"LINESTRING (12.4170398 44.1047869, 12.4181529 44.1048138)",,,,
159827460,Via Vittorio Veneto,residential,True,False,48.196,"LINESTRING (12.4170398 44.1047869, 12.4170478 44.1043535)",,,,
159827440,Via Alfieri,residential,True,False,64.753,"LINESTRING (12.4188439 44.1085297, 12.4196535 44.1085643)",,,,
159827448,Via Giosuè Carducci,residential,False,True,49.219,"LINESTRING (12.4188439 44.1085297, 12.4188164 44.1089719)",,,,
159827451,Via Petrarca,residential,False,False,56.04,"LINESTRING (12.4189773 44.1080961, 12.4196777 44.108129)",,,,
159827443,Via Giosuè Carducci,residential,False,True,73.54,"LINESTRING (12.4188164 44.1089719, 12.4187861 44.1096329)",,,,
159827448,Via Giosuè Carducci,residential,False,False,49.219,"LINESTRING (12.4188164 44.1089719, 12.4188439 44.1085297)",,,,
159827452,Via Gioacchino Rossini,residential,False,False,65.173,"LINESTRING (12.4188164 44.1089719, 12.4196321 44.1089943)",,,,
159827452,Via Gioacchino Rossini,residential,False,True,49.593,"LINESTRING (12.4188164 44.1089719, 12.4181955 44.108959)",,,,
1266307321,,residential,False,False,49.407,"LINESTRING (12.4088702 44.1060774, 12.4094688 44.1059648)",,,,
361675315,Via Venti Settembre,unclassified,False,True,32.006,"LINESTRING (12.4179327 44.11043, 12.4180012 44.1101464)",,,,
159828256,Via Vincenzo Monti,residential,True,False,71.919,"LINESTRING (12.4179327 44.11043, 12.4180823 44.1104167, 12.4188258 44.1103456)",,,,
361675315,Via Venti Settembre,unclassified,False,False,27.372999999999998,"LINESTRING (12.4179327 44.11043, 12.4179229 44.110492, 12.4178966 44.1106748)",,,,
"[159828256, 159828246]","['Via Galileo Galilei', 'Via Vincenzo Monti']",residential,True,False,133.131,"LINESTRING (12.4188258 44.1103456, 12.4196305 44.1102685, 12.4195844 44.1099523, 12.4195918 44.1096559)",,,,
159829829,Via del Tricolore,residential,False,True,76.007,"LINESTRING (12.4139269 44.1081771, 12.4138805 44.1082865, 12.4138977 44.1083547, 12.4141063 44.1084965, 12.4144773 44.10862)",,,,
158942123,Via Paolo Guidi,residential,True,False,35.351,"LINESTRING (12.4144521 44.1054597, 12.4144773 44.1057771)",,,,
159829828,Via Don Giovanni Minzoni,residential,True,False,93.866,"LINESTRING (12.4144521 44.1054597, 12.4146526 44.1054417, 12.4156205 44.1053666)",,,,
587748257,Via D. Raggi,residential,False,True,65.294,"LINESTRING (12.4169671 44.1057445, 12.4161494 44.1057517)",,,,
159827460,Via Vittorio Veneto,residential,True,False,50.678000000000004,"LINESTRING (12.4169671 44.1057445, 12.4169995 44.1053418, 12.4170037 44.1052895)",,,,
159829826,Via del Tricolore,residential,False,False,16.582,"LINESTRING (12.4144773 44.10862, 12.4144449 44.1087673)",,,,
159829829,Via del Tricolore,residential,False,False,76.007,"LINESTRING (12.4144773 44.10862, 12.4141063 44.1084965, 12.4138977 44.1083547, 12.4138805 44.1082865, 12.4139269 44.1081771)",,,,
159829829,Via del Tricolore,residential,False,True,71.62,"LINESTRING (12.4144773 44.10862, 12.4145183 44.1086284, 12.4146659 44.1086397, 12.4148786 44.1086301, 12.4153648 44.1085722)",,,,
159829833,Via Sozzi,residential,True,False,51.929,"LINESTRING (12.4190172 44.1061607, 12.4189979 44.1066275)",,,,
159829827,Via D. Raggi,residential,True,False,164.128,"LINESTRING (12.4190227 44.1057475, 12.4169671 44.1057445)",,,,
159829833,Via Sozzi,residential,True,False,45.948,"LINESTRING (12.4190227 44.1057475, 12.4190172 44.1061607)",,,,
159825773,Via Antonio Gramsci,residential,False,False,59.802,"LINESTRING (12.4190301 44.1051341, 12.4197761 44.1050862)",,,,
159825773,Via Antonio Gramsci,residential,False,True,162.718,"LINESTRING (12.4190301 44.1051341, 12.4170037 44.1052895)",,,,
159829833,Via Sozzi,residential,True,False,68.212,"LINESTRING (12.4190301 44.1051341, 12.4190273 44.1052074, 12.4190227 44.1057475)",,,,
159829823,Via Pietro Nenni,living_street,False,True,86.406,"LINESTRING (12.4155571 44.1057256, 12.4144773 44.1057771)",,,,
159829832,Via Giovanni Pascoli,living_street,False,False,40.239,"LINESTRING (12.4155571 44.1057256, 12.4156205 44.1053666)",,,,
158942123,Via Paolo Guidi,residential,True,False,58.92,"LINESTRING (12.4144773 44.1057771, 12.4145457 44.1063047)",,,,
159829823,Via Pietro Nenni,living_street,False,False,86.406,"LINESTRING (12.4144773 44.1057771, 12.4155571 44.1057256)",,,,
159986881,Via Leopoldo Tosi,unclassified,False,False,57.55200000000001,"LINESTRING (12.4189979 44.1066275, 12.4190869 44.106628, 12.4193296 44.1066274, 12.4197179 44.1066455)",,,,
159986881,Via Leopoldo Tosi,unclassified,False,True,38.689,"LINESTRING (12.4189979 44.1066275, 12.4188047 44.1066396, 12.4185526 44.1066753, 12.4185198 44.1066808)",,,,
159829830,Via Giovanni Pascoli,living_street,True,False,51.309000000000005,"LINESTRING (12.4154787 44.1067302, 12.4154783 44.1067185, 12.4154631 44.1062689)",,,30,yes
159829831,Via dei Mille,residential,False,False,16.663,"LINESTRING (12.4153648 44.1085722, 12.4153957 44.1087204)",,,,
159829829,Via del Tricolore,residential,False,False,71.61999999999999,"LINESTRING (12.4153648 44.1085722, 12.4148786 44.1086301, 12.4146659 44.1086397, 12.4145183 44.1086284, 12.4144773 44.10862)",,,,
159829831,Via dei Mille,residential,False,True,113.44,"LINESTRING (12.4153648 44.1085722, 12.4153054 44.1083304, 12.4152705 44.1081481, 12.4150313 44.1078701, 12.4150037 44.1078478, 12.4149691 44.1078357, 12.4147927 44.1078113, 12.4146859 44.1078007)",,,,
159829826,Via del Tricolore,residential,False,True,16.582,"LINESTRING (12.4144449 44.1087673, 12.4144773 44.10862)",,,,
159817052,Via del Mulino,unclassified,False,False,76.788,"LINESTRING (12.4144449 44.1087673, 12.4146637 44.108791, 12.4147694 44.1087913, 12.4148704 44.108785, 12.4152092 44.1087511, 12.4153957 44.1087204)",,,,
159817052,Via del Mulino,unclassified,False,True,106.979,"LINESTRING (12.4144449 44.1087673, 12.4142909 44.1087337, 12.4141126 44.1086635, 12.4139427 44.1085768, 12.413807 44.1084872, 12.4136401 44.1083849, 12.4135779 44.1083382, 12.4134336 44.1082298, 12.413389 44.1081963)",,,,
159827460,Via Vittorio Veneto,residential,True,False,45.712,"LINESTRING (12.4169494 44.1061554, 12.4169671 44.1057445)",,,,
159829835,Via Guglielmo Oberdan,residential,True,False,165.102,"LINESTRING (12.4169494 44.1061554, 12.4190172 44.1061607)",,,,
159829822,Via Serra,residential,False,True,60.33,"LINESTRING (12.4136796 44.1055187, 12.4136303 44.1049773)",,,,
159829828,Via Don Giovanni Minzoni,residential,True,False,62.028,"LINESTRING (12.4136796 44.1055187, 12.4144521 44.1054597)",,,,
31666942,Via G. Tognacci,residential,True,False,50.949,"LINESTRING (12.4136303 44.1049773, 12.4130058 44.1050714)",,,,
159829822,Via Serra,residential,False,False,60.33,"LINESTRING (12.4136303 44.1049773, 12.4136796 44.1055187)",,,,
159838538,Via A. Manzoni,residential,True,False,59.283,"LINESTRING (12.4136303 44.1049773, 12.4136543 44.1045347, 12.4136813 44.1044466)",,,,
159832799,Via Novembre,residential,False,True,105.235,"LINESTRING (12.4163946 44.1023877, 12.4151461 44.1020846)",,,,
315223931,Via Rio Salto I Tratto,tertiary,False,False,70.994,"LINESTRING (12.4163946 44.1023877, 12.4160765 44.1029839)",,,,
159832795,Via La Tessitrice,residential,False,False,150.06,"LINESTRING (12.4143334 44.1024795, 12.4160765 44.1029839)",,,,
160045851,Via A. Manzoni,residential,False,False,43.96,"LINESTRING (12.4143334 44.1024795, 12.4142002 44.1028631)",,,,
159832800,,residential,False,True,44.081,"LINESTRING (12.4102565 44.1023215, 12.4100338 44.1021135, 12.4100393 44.1019795)",,,,
159832810,Via G. Amendola,residential,False,False,66.75999999999999,"LINESTRING (12.4102565 44.1023215, 12.4096736 44.1026512, 12.4095997 44.102693)",,,,
159832810,Via G. Amendola,residential,False,True,41.647999999999996,"LINESTRING (12.4102565 44.1023215, 12.4104076 44.1021852, 12.4104773 44.1020696, 12.4104921 44.101996)",,,,
159832781,Via G. Gori,residential,False,False,62.088,"LINESTRING (12.4141028 44.103144, 12.4148234 44.1033538)",,,,
160045851,Via A. Manzoni,residential,False,False,21.302,"LINESTRING (12.4141028 44.103144, 12.4140395 44.1033301)",,,,
160045851,Via A. Manzoni,residential,False,True,32.188,"LINESTRING (12.4141028 44.103144, 12.4142002 44.1028631)",,,,
159832782,Via Trieste,residential,True,False,52.962,"LINESTRING (12.4163746 44.1044903, 12.4164477 44.1040169)",,,,
159832794,Via Trieste,residential,False,True,60.187,"LINESTRING (12.4163746 44.1044903, 12.4162834 44.1050276)",,,,
159832770,Via Venezia,residential,False,True,88.814,"LINESTRING (12.4163746 44.1044903, 12.4153572 44.10444, 12.4152648 44.1044368)",,,,
159986868,Via Rimini,residential,False,False,78.348,"LINESTRING (12.4164477 44.1040169, 12.415468 44.1040563)",,,,
159986868,Via Rimini,residential,False,True,48.474,"LINESTRING (12.4164477 44.1040169, 12.4170539 44.1039934)",,,,
159832795,Via La Tessitrice,residential,False,True,150.06,"LINESTRING (12.4160765 44.1029839, 12.4143334 44.1024795)",,,,
315223931,Via Rio Salto I Tratto,tertiary,False,False,3.971,"LINESTRING (12.4160765 44.1029839, 12.4160511 44.1030146)",,,,
315223931,Via Rio Salto I Tratto,tertiary,False,True,70.994,"LINESTRING (12.4160765 44.1029839, 12.4163946 44.1023877)",,,,
159832781,Via G. Gori,residential,False,True,76.758,"LINESTRING (12.41571 44.1036206, 12.4148234 44.1033538)",,,,
315223931,Via Rio Salto I Tratto,tertiary,False,False,52.159,"LINESTRING (12.41571 44.1036206, 12.415468 44.1040563)",,,,
315223931,Via Rio Salto I Tratto,tertiary,False,True,72.68,"LINESTRING (12.41571 44.1036206, 12.4160511 44.1030146)",,,,
159832807,Via Giovanni XXIII,residential,False,True,67.087,"LINESTRING (12.4130077 44.1024919, 12.4121886 44.1026262)",,,,
160045851,Via A. Manzoni,residential,False,False,72.118,"LINESTRING (12.4140395 44.1033301, 12.4138301 44.103961)",,,,
160045851,Via A. Manzoni,residential,False,True,21.302,"LINESTRING (12.4140395 44.1033301, 12.4141028 44.103144)",,,,
159838545,Via Bologna,residential,True,False,126.11,"LINESTRING (12.4140395 44.1033301, 12.4132203 44.103456, 12.4125013 44.1035866)",,,,
159832789,Via G. Gori,residential,False,False,44.104,"LINESTRING (12.4146043 44.1037179, 12.4148234 44.1033538)",,,,
159832794,Via Trieste,residential,False,False,60.187,"LINESTRING (12.4162834 44.1050276, 12.4163746 44.1044903)",,,,
1127961885,Via della Republica,tertiary,False,True,12.876,"LINESTRING (12.40917 44.1023051, 12.4092672 44.1023975)",,,,
159832781,Via G. Gori,residential,False,False,76.758,"LINESTRING (12.4148234 44.1033538, 12.41571 44.1036206)",,,,
159832781,Via G. Gori,residential,False,True,62.088,"LINESTRING (12.4148234 44.1033538, 12.4141028 44.103144)",,,,
159832789,Via G. Gori,residential,False,True,44.104,"LINESTRING (12.4148234 44.1033538, 12.4146043 44.1037179)",,,,
159832799,Via Novembre,residential,False,False,105.235,"LINESTRING (12.4151461 44.1020846, 12.4163946 44.1023877)",,,,
159986863,Via Roma,tertiary,False,False,4.754,"LINESTRING (12.4095997 44.102693, 12.4095636 44.102659)",,,,
159986863,Via Roma,tertiary,False,True,114.073,"LINESTRING (12.4095997 44.102693, 12.4104659 44.1035088)",,,,
159832810,Via G. Amendola,residential,False,True,66.75999999999999,"LINESTRING (12.4095997 44.102693, 12.4096736 44.1026512, 12.4102565 44.1023215)",,,,
159832764,Via dei Tigli,residential,False,False,61.675,"LINESTRING (12.4121886 44.1026262, 12.4123644 44.1031663)",,,,
159832807,Via Giovanni XXIII,residential,False,False,67.087,"LINESTRING (12.4121886 44.1026262, 12.4130077 44.1024919)",,,,
159838512,Via Alessandro Volta,residential,False,False,19.163,"LINESTRING (12.4110435 44.1042921, 12.4111267 44.1042724, 12.411278 44.1042593)",,,,
159838512,Via Alessandro Volta,residential,False,True,57.217,"LINESTRING (12.4110435 44.1042921, 12.4109991 44.1043106, 12.4104651 44.1045955)",,,,
159838517,Via Alessandro Volta,residential,True,False,18.500999999999998,"LINESTRING (12.4110435 44.1042921, 12.4110984 44.1042273, 12.4111306 44.1041861, 12.4111487 44.1041448)",,,,
159838523,Via Pavia,residential,False,False,51.572,"LINESTRING (12.4130496 44.1045433, 12.4136813 44.1044466)",,,,
159838523,Via Pavia,residential,False,True,17.253,"LINESTRING (12.4130496 44.1045433, 12.4128421 44.1045866)",,,,
159838537,Via Pavia,residential,False,True,12.274,"LINESTRING (12.4130496 44.1045433, 12.4130755 44.1046521)",,,,
159838540,Via Eugenio Baldinini,residential,True,False,140.018,"LINESTRING (12.4133745 44.1071913, 12.4135409 44.1068419, 12.4135486 44.1067377, 12.4135168 44.1066523, 12.4134862 44.1065862, 12.4133663 44.106498, 12.4126881 44.106367)",,,,
31666945,Via Sandro Botticelli,unclassified,False,False,39.05,"LINESTRING (12.4126881 44.106367, 12.4127438 44.1067159)",,,,
31666945,Via Sandro Botticelli,unclassified,False,True,18.494,"LINESTRING (12.4126881 44.106367, 12.4126521 44.1062027)",,,,
92204023,Via Luigi Galvani,residential,False,False,78.396,"LINESTRING (12.4098869 44.1049131, 12.4104613 44.1054849)",,,,
159838512,Via Alessandro Volta,residential,False,False,58.125,"LINESTRING (12.4098869 44.1049131, 12.4104651 44.1045955)",,,,
92204023,Via Luigi Galvani,residential,False,True,69.18,"LINESTRING (12.4098869 44.1049131, 12.4094179 44.1044836, 12.4093342 44.1044365)",,,,
92204024,Via Enrico Fermi,residential,False,False,86.307,"LINESTRING (12.4094379 44.1036639, 12.4093342 44.1044365)",,,,
92204024,Via Enrico Fermi,residential,False,True,112.19,"LINESTRING (12.4094379 44.1036639, 12.4095636 44.102659)",,,,
159838501,Via Torricelli,residential,False,False,132.128,"LINESTRING (12.4094379 44.1036639, 12.4104651 44.1045955)",,,,
159838506,Via Amedeo Modigliani,residential,True,False,33.838,"LINESTRING (12.412837 44.107244, 12.4132564 44.1072002)",,,,
159968514,Via Amedeo Modigliani,residential,False,True,150.069,"LINESTRING (12.412837 44.107244, 12.4109726 44.1074151)",,,,
31666945,Via Sandro Botticelli,unclassified,False,False,105.622,"LINESTRING (12.412837 44.107244, 12.4129423 44.1078752, 12.4129561 44.1079006, 12.4130304 44.1079951, 12.4131309 44.1080921, 12.4131384 44.1080994, 12.4131789 44.1081381)",,,,
31666945,Via Sandro Botticelli,unclassified,False,True,59.228,"LINESTRING (12.412837 44.107244, 12.4127625 44.1067751, 12.4127438 44.1067159)",,,,
48472314,Via Andrea Costa,tertiary,False,False,41.52,"LINESTRING (12.4121453 44.1041298, 12.412662 44.1040878)",,,,
48472314,Via Andrea Costa,tertiary,False,True,70.732,"LINESTRING (12.4121453 44.1041298, 12.4114609 44.104232, 12.411278 44.1042593)",,,,
159838537,Via Pavia,residential,False,False,12.274,"LINESTRING (12.4130755 44.1046521, 12.4130496 44.1045433)",,,,
159838515,Via Firenze,residential,True,False,56.326,"LINESTRING (12.4117244 44.1037233, 12.4121453 44.1041298)",,,,
359141100,Via Bologna,residential,False,True,63.868,"LINESTRING (12.4117244 44.1037233, 12.4125013 44.1035866)",,,,
31666943,Via Roma,tertiary,False,True,11.379,"LINESTRING (12.4122434 44.1051795, 12.4123333 44.1052589)",,,,
359547152,Via Roma,tertiary,False,False,128.108,"LINESTRING (12.4122434 44.1051795, 12.411278 44.1042593)",,,,
92204026,Via Bastia,unclassified,False,False,146.351,"LINESTRING (12.4122434 44.1051795, 12.4121295 44.1052089, 12.4104613 44.1054849)",,,,
159832764,Via dei Tigli,residential,False,True,47.997,"LINESTRING (12.4125013 44.1035866, 12.4123644 44.1031663)",,,,
359141100,Via Bologna,residential,False,False,63.868,"LINESTRING (12.4125013 44.1035866, 12.4117244 44.1037233)",,,,
159832764,Via dei Tigli,residential,False,False,57.18899999999999,"LINESTRING (12.4125013 44.1035866, 12.4125578 44.1037603, 12.412662 44.1040878)",,,,
159838496,Via Amedeo Modigliani,residential,False,False,42.408,"LINESTRING (12.4132564 44.1072002, 12.4132326 44.1068192)",,,,
159838506,Via Amedeo Modigliani,residential,True,False,9.481,"LINESTRING (12.4132564 44.1072002, 12.4133745 44.1071913)",,,,
159986863,Via Roma,tertiary,False,False,114.073,"LINESTRING (12.4104659 44.1035088, 12.4095997 44.102693)",,,,
159986863,Via Roma,tertiary,False,True,89.296,"LINESTRING (12.4104659 44.1035088, 12.4111487 44.1041448)",,,,
159838515,Via Firenze,residential,True,False,142.445,"LINESTRING (12.4104659 44.1035088, 12.4105315 44.1034724, 12.4110504 44.1031844, 12.4111765 44.103194, 12.4117244 44.1037233)",,,,
159838523,Via Pavia,residential,False,True,51.572,"LINESTRING (12.4136813 44.1044466, 12.4130496 44.1045433)",,,,
159838538,Via A. Manzoni,residential,True,False,55.288,"LINESTRING (12.4136813 44.1044466, 12.4138301 44.103961)",,,,
31666943,Via Roma,tertiary,False,False,11.379,"LINESTRING (12.4123333 44.1052589, 12.4122434 44.1051795)",,,,
23189035,Via Roma,tertiary,False,True,41.675000000000004,"LINESTRING (12.4123333 44.1052589, 12.4126022 44.1055448, 12.4126254 44.1055695)",,,,
1127961885,Via della Republica,tertiary,False,False,12.876,"LINESTRING (12.4092672 44.1023975, 12.40917 44.1023051)",,,,
159986863,Via Roma,tertiary,False,True,37.492000000000004,"LINESTRING (12.4092672 44.1023975, 12.4093548 44.1024748, 12.4095636 44.102659)",,,,
159832764,Via dei Tigli,residential,False,False,47.997,"LINESTRING (12.4123644 44.1031663, 12.4125013 44.1035866)",,,,
159832764,Via dei Tigli,residential,False,True,61.675,"LINESTRING (12.4123644 44.1031663, 12.4121886 44.1026262)",,,,
159838522,Via Torino,residential,True,False,150.412,"LINESTRING (12.4123644 44.1031663, 12.4142002 44.1028631)",,,,
159838497,Via dei Tigli,residential,True,False,55.469,"LINESTRING (12.4130058 44.1050714, 12.4128421 44.1045866)",,,,
31666942,Via G. Tognacci,residential,True,False,62.367999999999995,"LINESTRING (12.4130058 44.1050714, 12.412452 44.1051536, 12.4123566 44.1051788, 12.4123333 44.1052589)",,,,
159986863,Via Roma,tertiary,False,False,89.296,"LINESTRING (12.4111487 44.1041448, 12.4104659 44.1035088)",,,,
159986863,Via Roma,tertiary,False,True,16.392,"LINESTRING (12.4111487 44.1041448, 12.411278 44.1042593)",,,,
160045851,Via A. Manzoni,residential,False,False,32.188,"LINESTRING (12.4142002 44.1028631, 12.4141028 44.103144)",,,,
160045851,Via A. Manzoni,residential,False,True,43.96,"LINESTRING (12.4142002 44.1028631, 12.4143334 44.1024795)",,,,
159838501,Via Torricelli,residential,False,True,132.128,"LINESTRING (12.4104651 44.1045955, 12.4094379 44.1036639)",,,,
159838512,Via Alessandro Volta,residential,False,True,58.125,"LINESTRING (12.4104651 44.1045955, 12.4098869 44.1049131)",,,,
159838501,Via Torricelli,residential,False,False,71.186,"LINESTRING (12.4104651 44.1045955, 12.4104912 44.1046535, 12.4107094 44.1048629, 12.4108133 44.104874, 12.4110305 44.1050594)",,,,
159838512,Via Alessandro Volta,residential,False,False,57.217,"LINESTRING (12.4104651 44.1045955, 12.4109991 44.1043106, 12.4110435 44.1042921)",,,,
159838496,Via Amedeo Modigliani,residential,False,True,42.408,"LINESTRING (12.4132326 44.1068192, 12.4132564 44.1072002)",,,,
159838497,Via dei Tigli,residential,True,False,57.298,"LINESTRING (12.4128421 44.1045866, 12.412662 44.1040878)",,,,
159838523,Via Pavia,residential,False,False,17.253,"LINESTRING (12.4128421 44.1045866, 12.4130496 44.1045433)",,,,
159842046,Via Bachelet,residential,False,False,60.037,"LINESTRING (12.4140186 44.1100078, 12.4132667 44.1100158)",,,,
159842056,Via Fratelli Bandiera,living_street,True,False,25.042,"LINESTRING (12.4158471 44.1067595, 12.4158808 44.1065356)",,,,
159829825,Via Leopoldo Tosi,living_street,True,False,29.595,"LINESTRING (12.4158471 44.1067595, 12.4156576 44.1067452, 12.4154787 44.1067302)",,,30,yes
159842056,Via Fratelli Bandiera,living_street,True,False,77.276,"LINESTRING (12.4158808 44.1065356, 12.4158943 44.1061295, 12.4154932 44.1061089)",,,,
"[160083267, 31667214]",Via Villagrappa,"['residential', 'unclassified']",False,True,72.67999999999999,"LINESTRING (12.413289 44.1106692, 12.4132852 44.1106164, 12.4132839 44.1105554, 12.4132777 44.1103995, 12.4132667 44.1100158)",,,,
359128469,,unclassified,True,False,17.305,"LINESTRING (12.413289 44.1106692, 12.4133248 44.110673, 12.4133578 44.1106835, 12.4133857 44.1107, 12.4134064 44.1107213, 12.4134183 44.1107458, 12.4134207 44.1107716)",roundabout,,,
159815632,Via Ugo La Malfa,residential,False,True,10.503,"LINESTRING (12.4126968 44.1092526, 12.4125653 44.1092553)",,,,
159842048,Via Ugo La Malfa,residential,False,False,95.29299999999999,"LINESTRING (12.4126968 44.1092526, 12.4126956 44.1093545, 12.4126919 44.1096344, 12.4125587 44.1096348, 12.4125637 44.1093564, 12.4125653 44.1092553)",,,,
159815632,Via Ugo La Malfa,residential,False,False,43.935,"LINESTRING (12.4126968 44.1092526, 12.4130743 44.1092381, 12.4132463 44.1092315)",,,,
159842052,Via Fiumicino,residential,False,False,28.218,"LINESTRING (12.4119298 44.110719, 12.4115766 44.1107285)",,,,
158942118,Via Giovanni Pascoli,living_street,True,False,42.925,"LINESTRING (12.4154932 44.1061089, 12.4155571 44.1057256)",,,30,yes
159842051,Via Fiumicino,residential,False,True,13.844,"LINESTRING (12.4115837 44.1108529, 12.4115766 44.1107285)",,,,
159815632,Via Ugo La Malfa,residential,False,False,10.503,"LINESTRING (12.4125653 44.1092553, 12.4126968 44.1092526)",,,,
159842048,Via Ugo La Malfa,residential,False,True,95.29299999999999,"LINESTRING (12.4125653 44.1092553, 12.4125637 44.1093564, 12.4125587 44.1096348, 12.4126919 44.1096344, 12.4126956 44.1093545, 12.4126968 44.1092526)",,,,
159815632,Via Ugo La Malfa,residential,False,True,165.936,"LINESTRING (12.4125653 44.1092553, 12.4118641 44.109272, 12.4117811 44.1092758, 12.4117181 44.1092883, 12.4116372 44.1093169, 12.4115763 44.1093456, 12.4115221 44.1093915, 12.4114941 44.1094288, 12.4114491 44.1095159, 12.4114403 44.1095813, 12.4114649 44.1100847)",,,,
159842051,Via Fiumicino,residential,False,False,13.844,"LINESTRING (12.4115766 44.1107285, 12.4115837 44.1108529)",,,,
159842052,Via Fiumicino,residential,False,False,6.81,"LINESTRING (12.4115766 44.1107285, 12.4114913 44.110729)",,,,
159842052,Via Fiumicino,residential,False,True,28.218,"LINESTRING (12.4115766 44.1107285, 12.4119298 44.110719)",,,,
159842051,Via Fiumicino,residential,False,True,45.438,"LINESTRING (12.4115766 44.1107285, 12.4115731 44.1103928, 12.4114716 44.1103955)",,,,
159817045,Via Fiumicino,residential,False,False,37.117,"LINESTRING (12.4114716 44.1103955, 12.4114913 44.110729)",,,,
159817045,Via Fiumicino,residential,False,True,34.566,"LINESTRING (12.4114716 44.1103955, 12.4114689 44.1101582, 12.4114649 44.1100847)",,,,
159842051,Via Fiumicino,residential,False,False,45.438,"LINESTRING (12.4114716 44.1103955, 12.4115731 44.1103928, 12.4115766 44.1107285)",,,,
159842046,Via Bachelet,residential,False,True,60.037,"LINESTRING (12.4132667 44.1100158, 12.4140186 44.1100078)",,,,
"[160083267, 31667214]",Via Villagrappa,"['unclassified', 'residential']",False,False,72.68,"LINESTRING (12.4132667 44.1100158, 12.4132777 44.1103995, 12.4132839 44.1105554, 12.4132852 44.1106164, 12.413289 44.1106692)",,,,
31667214,Via Villagrappa,unclassified,False,True,87.226,"LINESTRING (12.4132667 44.1100158, 12.4132657 44.1099774, 12.4132463 44.1092315)",,,,
159829825,Via Leopoldo Tosi,living_street,True,False,26.555,"LINESTRING (12.4161757 44.1067963, 12.4159394 44.1067708, 12.4158471 44.1067595)",,,30,yes
159842057,Via Piscane,living_street,True,False,52.135000000000005,"LINESTRING (12.4161757 44.1067963, 12.4162119 44.106569, 12.4158808 44.1065356)",,,,
159817045,Via Fiumicino,residential,False,True,37.117,"LINESTRING (12.4114913 44.110729, 12.4114716 44.1103955)",,,,
159842052,Via Fiumicino,residential,False,True,6.81,"LINESTRING (12.4114913 44.110729, 12.4115766 44.1107285)",,,,
159829831,Via dei Mille,residential,False,False,113.44,"LINESTRING (12.4146859 44.1078007, 12.4147927 44.1078113, 12.4149691 44.1078357, 12.4150037 44.1078478, 12.4150313 44.1078701, 12.4152705 44.1081481, 12.4153054 44.1083304, 12.4153648 44.1085722)",,,,
159968514,Via Amedeo Modigliani,residential,False,False,150.069,"LINESTRING (12.4109726 44.1074151, 12.412837 44.107244)",,,,
92085908,Via Bellaria,tertiary,False,True,69.23,"LINESTRING (12.4204583 44.1096795, 12.4195918 44.1096559)",,,,
160035581,Via Torre,residential,False,False,73.708,"LINESTRING (12.4204583 44.1096795, 12.4204849 44.1090169)",,,,
159827452,Via Gioacchino Rossini,residential,False,False,49.593,"LINESTRING (12.4181955 44.108959, 12.4188164 44.1089719)",,,,
