osmid,ref,highway,oneway,reversed,length,bridge,geometry,name,maxspeed,access,lanes,junction
93599527,SR637,secondary,False,False,35.752,,"LINESTRING (13.3379827 41.5708009, 13.3376543 41.5705935)",,,,,
939386682,SR637,secondary,False,True,13.69,,"LINESTRING (13.3379827 41.5708009, 13.3381109 41.5708781)",,,,,
962953295,SP14,tertiary,False,False,37.028999999999996,,"LINESTRING (13.3379827 41.5708009, 13.3382674 41.5708558, 13.3384184 41.5708601)",,,,,
56215363,,residential,False,False,4.236,,"LINESTRING (13.3305152 41.5673462, 13.3305529 41.5673206)",Viale della libertà,,,,
56215363,,residential,False,True,31.553,,"LINESTRING (13.3305152 41.5673462, 13.3302927 41.567576)",Viale della libertà,,,,
94476525,,residential,False,True,39.916,,"LINESTRING (13.3305152 41.5673462, 13.330139 41.5671234)",,,,,
94476479,,residential,False,True,119.461,,"LINESTRING (13.3282793 41.5658684, 13.3289005 41.5666104, 13.3286851 41.5667268)",,,,,
94476483,,residential,False,False,37.866,,"LINESTRING (13.3300425 41.5666506, 13.3297667 41.5669215)",,,,,
94476483,,residential,False,True,46.495,,"LINESTRING (13.3300425 41.5666506, 13.3303571 41.566305)",,,,,
94476538,,residential,False,False,37.963,,"LINESTRING (13.3300425 41.5666506, 13.3303744 41.5668849)",,,,,
94476496,,residential,False,False,106.40299999999999,,"LINESTRING (13.3313436 41.570032, 13.3315063 41.5700377, 13.3318284 41.5700088, 13.3325721 41.5698056)",Via Solferino,,,1,
94476496,,residential,False,True,50.557,,"LINESTRING (13.3313436 41.570032, 13.3308807 41.569982, 13.330751 41.5699425)",Via Solferino,,,1,
56215363,,residential,False,False,31.553,,"LINESTRING (13.3302927 41.567576, 13.3305152 41.5673462)",Viale della libertà,,,,
56215363,,residential,False,True,8.574,,"LINESTRING (13.3302927 41.567576, 13.3302467 41.567645)",Viale della libertà,,,,
94481080,,residential,False,False,40.6,,"LINESTRING (13.3302927 41.567576, 13.3300444 41.5673834, 13.3299399 41.5673251)",,,,,
94481084,,residential,False,False,55.812,,"LINESTRING (13.3300926 41.5715339, 13.329531 41.5712593)",,,,,
94481083,,residential,True,False,197.234,,"LINESTRING (13.3300926 41.5715339, 13.3307928 41.5706609, 13.3313198 41.5700984, 13.3313436 41.570032)",Via Santo Stefano,,,,
980586340,,residential,False,True,56.885,,"LINESTRING (13.3300926 41.5715339, 13.329868 41.5718397, 13.3298425 41.5719302, 13.3298712 41.571997)",Via Santo Stefano,,,,
700311652,,residential,False,True,105.90100000000001,,"LINESTRING (13.3289186 41.5720842, 13.3289473 41.5719554, 13.329113 41.5717671, 13.329531 41.5712593)",Via Domenico Messerville,,,,
94481084,,residential,False,True,55.812,,"LINESTRING (13.329531 41.5712593, 13.3300926 41.5715339)",,,,,
700311652,,residential,False,False,105.901,,"LINESTRING (13.329531 41.5712593, 13.329113 41.5717671, 13.3289473 41.5719554, 13.3289186 41.5720842)",Via Domenico Messerville,,,,
700311652,,residential,False,True,72.973,,"LINESTRING (13.329531 41.5712593, 13.3297109 41.5710084, 13.3297063 41.5709509, 13.3293984 41.5707376)",Via Domenico Messerville,,,,
980586340,,residential,False,False,56.885,,"LINESTRING (13.3298712 41.571997, 13.3298425 41.5719302, 13.329868 41.5718397, 13.3300926 41.5715339)",Via Santo Stefano,,,,
94481079,,living_street,False,True,211.99200000000002,,"LINESTRING (13.3319 41.5655476, 13.3319117 41.5657236, 13.3318185 41.5660534, 13.3313981 41.5671897, 13.3312819 41.5673854)",Via Badia,50,yes,,
203230846,,residential,False,False,146.662,,"LINESTRING (13.3319 41.5655476, 13.3326678 41.5655875, 13.3330347 41.5655649, 13.3333192 41.5655215, 13.3336429 41.5654578)",,,,,
203230096,,unclassified,False,True,156.473,,"LINESTRING (13.3391976 41.5656251, 13.3385692 41.5655508, 13.3382462 41.5655772, 13.3379597 41.5657314, 13.3377788 41.5657614, 13.3374178 41.5656692)",,,,,
93599517,SR637,secondary,False,False,16.809,,"LINESTRING (13.3374178 41.5656692, 13.3374837 41.5655263)",,,,,
93599517,SR637,secondary,False,True,3.259,,"LINESTRING (13.3374178 41.5656692, 13.337405 41.5656969)",,,,,
203230096,,unclassified,False,False,156.473,,"LINESTRING (13.3374178 41.5656692, 13.3377788 41.5657614, 13.3379597 41.5657314, 13.3382462 41.5655772, 13.3385692 41.5655508, 13.3391976 41.5656251)",,,,,
93599517,SR637,secondary,False,False,94.47399999999999,,"LINESTRING (13.3365682 41.5676332, 13.3365185 41.5671747, 13.3365126 41.5667851)",,,,,
93599517,SR637,secondary,False,True,158.981,,"LINESTRING (13.3365682 41.5676332, 13.3366704 41.5686632, 13.3366465 41.5688563, 13.3366058 41.568935, 13.3365619 41.5689945, 13.3365023 41.5690185)",,,,,
203231265,,unclassified,False,True,87.18599999999999,,"LINESTRING (13.3365682 41.5676332, 13.3370893 41.5676616, 13.3374573 41.5678112, 13.337534 41.5678667)",,,,,
203230078,,unclassified,True,False,79.225,,"LINESTRING (13.3374726 41.5695368, 13.3365274 41.5694498)",,,,,
203231266,,unclassified,False,False,136.002,,"LINESTRING (13.3374726 41.5695368, 13.3374696 41.5696135, 13.3374418 41.5697104, 13.3373843 41.5698236, 13.3372151 41.5700384, 13.3367581 41.5704141, 13.3366143 41.5704478, 13.3365456 41.5704253)",,,,,
203231266,,unclassified,False,True,177.92399999999998,,"LINESTRING (13.3374726 41.5695368, 13.3374838 41.5692492, 13.3375227 41.5688772, 13.3375691 41.5684328, 13.3376019 41.5679927, 13.3375507 41.5679565)",,,,,
203230846,,residential,False,True,146.66199999999998,,"LINESTRING (13.3336429 41.5654578, 13.3333192 41.5655215, 13.3330347 41.5655649, 13.3326678 41.5655875, 13.3319 41.5655476)",,,,,
203230848,,unclassified,False,True,19.548000000000002,,"LINESTRING (13.3382164 41.5689365, 13.3382409 41.5689871, 13.3382964 41.5691018)",,,,,
203230848,,unclassified,False,False,19.548000000000002,,"LINESTRING (13.3382964 41.5691018, 13.3382409 41.5689871, 13.3382164 41.5689365)",,,,,
203230849,,unclassified,False,False,101.371,,"LINESTRING (13.3382964 41.5691018, 13.3381523 41.5692003, 13.3381476 41.5692411, 13.3381331 41.5693661, 13.338097 41.5696779, 13.3380662 41.5699632)",,,,,
203230849,,unclassified,False,False,42.415,,"LINESTRING (13.3380662 41.5699632, 13.338025 41.5703434)",,,,,
203230844,,unclassified,False,True,63.257999999999996,,"LINESTRING (13.3380662 41.5699632, 13.3379127 41.5701403, 13.3378084 41.5704895)",,,,,
203230849,,unclassified,False,True,101.371,,"LINESTRING (13.3380662 41.5699632, 13.338097 41.5696779, 13.3381331 41.5693661, 13.3381476 41.5692411, 13.3381523 41.5692003, 13.3382964 41.5691018)",,,,,
203230845,,unclassified,False,False,24.261,,"LINESTRING (13.338025 41.5703434, 13.3378084 41.5704895)",,,,,
203230849,,unclassified,False,True,42.415,,"LINESTRING (13.338025 41.5703434, 13.3380662 41.5699632)",,,,,
203230849,,unclassified,False,False,69.774,,"LINESTRING (13.338025 41.5703434, 13.3380704 41.5705863, 13.3382539 41.5707534, 13.33838 41.5708156, 13.3384184 41.5708601)",,,,,
203230845,,unclassified,False,False,17.265,,"LINESTRING (13.3378084 41.5704895, 13.3376543 41.5705935)",,,,,
203230845,,unclassified,False,True,24.261,,"LINESTRING (13.3378084 41.5704895, 13.338025 41.5703434)",,,,,
203230844,,unclassified,False,False,63.257999999999996,,"LINESTRING (13.3378084 41.5704895, 13.3379127 41.5701403, 13.3380662 41.5699632)",,,,,
93599527,SR637,secondary,False,True,35.752,,"LINESTRING (13.3376543 41.5705935, 13.3379827 41.5708009)",,,,,
203230845,,unclassified,False,True,17.265,,"LINESTRING (13.3376543 41.5705935, 13.3378084 41.5704895)",,,,,
"[93599520, 93599517, 93599527]",SR637,secondary,False,False,136.69899999999998,yes,"LINESTRING (13.3376543 41.5705935, 13.3376153 41.5705686, 13.3368472 41.5701208, 13.3366016 41.5699287, 13.3364199 41.5697866)",,,,,
203230849,,unclassified,False,True,69.774,,"LINESTRING (13.3384184 41.5708601, 13.33838 41.5708156, 13.3382539 41.5707534, 13.3380704 41.5705863, 13.338025 41.5703434)",,,,,
962953295,SP14,tertiary,False,True,37.028999999999996,,"LINESTRING (13.3384184 41.5708601, 13.3382674 41.5708558, 13.3379827 41.5708009)",,,,,
203231264,,unclassified,True,False,5.3,,"LINESTRING (13.337534 41.5678667, 13.3375507 41.567865, 13.337594 41.5678784)",,,,,roundabout
203231265,,unclassified,False,False,87.186,,"LINESTRING (13.337534 41.5678667, 13.3374573 41.5678112, 13.3370893 41.5676616, 13.3365682 41.5676332)",,,,,
203231264,,unclassified,True,False,11.759,,"LINESTRING (13.337594 41.5678784, 13.3376081 41.5678949, 13.3376119 41.5679107, 13.337594 41.5679431, 13.3375507 41.5679565)",,,,,roundabout
203231264,,unclassified,True,False,14.311,,"LINESTRING (13.3375507 41.5679565, 13.3375315 41.5679542, 13.3375075 41.5679431, 13.3374896 41.5679107, 13.3375075 41.5678784, 13.337534 41.5678667)",,,,,roundabout
203231266,,unclassified,False,False,177.92399999999998,,"LINESTRING (13.3375507 41.5679565, 13.3376019 41.5679927, 13.3375691 41.5684328, 13.3375227 41.5688772, 13.3374838 41.5692492, 13.3374726 41.5695368)",,,,,
679724558,,residential,False,False,25.453,,"LINESTRING (13.3281551 41.5687511, 13.3280947 41.5685267)",,,,,
679724559,,residential,False,False,106.278,,"LINESTRING (13.3281551 41.5687511, 13.3294264 41.5688452)",,,,,
679724559,,residential,False,True,106.278,,"LINESTRING (13.3294264 41.5688452, 13.3281551 41.5687511)",,,,,
94476478,,residential,False,False,89.428,,"LINESTRING (13.3294264 41.5688452, 13.329517 41.5695228, 13.3295672 41.5696402)",,,,,
94476478,,residential,False,True,139.959,,"LINESTRING (13.3294264 41.5688452, 13.3293795 41.5684939, 13.3293196 41.5682579, 13.329242 41.5681138, 13.3290638 41.5680034, 13.3289878 41.5678662, 13.3289385 41.5676814)",,,,,
93599517,SR637,secondary,False,False,68.732,,"LINESTRING (13.3383389 41.5641374, 13.3385552 41.5638097, 13.3387435 41.5636)",,,,,
93599517,SR637,secondary,False,True,75.04100000000001,,"LINESTRING (13.3383389 41.5641374, 13.3379707 41.5646952, 13.3379398 41.5647426)",,,,,
684046788,,residential,False,False,138.449,,"LINESTRING (13.3383389 41.5641374, 13.3378148 41.5640092, 13.3379544 41.5638358, 13.3383021 41.5633884, 13.3384288 41.5634491)",,,,,
684046788,,residential,False,True,31.098,,"LINESTRING (13.3387435 41.5636, 13.3384288 41.5634491)",,,,,
93599517,SR637,secondary,False,True,68.732,,"LINESTRING (13.3387435 41.5636, 13.3385552 41.5638097, 13.3383389 41.5641374)",,,,,
684046788,,residential,False,False,31.098,,"LINESTRING (13.3384288 41.5634491, 13.3387435 41.5636)",,,,,
684046788,,residential,False,True,138.449,,"LINESTRING (13.3384288 41.5634491, 13.3383021 41.5633884, 13.3379544 41.5638358, 13.3378148 41.5640092, 13.3383389 41.5641374)",,,,,
700302285,,residential,False,False,17.611,,"LINESTRING (13.3327739 41.5695145, 13.3328386 41.5695512, 13.3328547 41.5696074, 13.332852 41.5696475)",,,,,
773744777,,residential,False,False,17.96,,"LINESTRING (13.3327739 41.5695145, 13.3326682 41.5695071, 13.3326239 41.5695348, 13.3325891 41.5695637)",,,,,
700302284,,residential,False,True,18.139,,"LINESTRING (13.3325891 41.5695637, 13.3325861 41.5696434, 13.3326133 41.5696673, 13.3326552 41.5697088)",,,,,
773744777,,residential,False,False,42.36,,"LINESTRING (13.3325891 41.5695637, 13.3324753 41.5695263, 13.3322319 41.5695203, 13.3320941 41.5695439)",,,,,
773744777,,residential,False,True,17.96,,"LINESTRING (13.3325891 41.5695637, 13.3326239 41.5695348, 13.3326682 41.5695071, 13.3327739 41.5695145)",,,,,
94476535,,residential,False,False,120.73899999999999,,"LINESTRING (13.3320941 41.5695439, 13.3309648 41.5698373, 13.330751 41.5699425)",Via Magenta,,,,
700302282,,residential,False,True,101.098,,"LINESTRING (13.3320941 41.5695439, 13.3319506 41.569297, 13.3318761 41.5691763, 13.331823 41.5690259, 13.3317964 41.5688755, 13.3318667 41.5686828)",Via Giulio Stirpe,,,,
773744777,,residential,False,True,42.36,,"LINESTRING (13.3320941 41.5695439, 13.3322319 41.5695203, 13.3324753 41.5695263, 13.3325891 41.5695637)",,,,,
700302285,,residential,False,False,18.419,,"LINESTRING (13.332852 41.5696475, 13.3327702 41.5696972, 13.3326552 41.5697088)",,,,,
700302285,,residential,False,True,17.611,,"LINESTRING (13.332852 41.5696475, 13.3328547 41.5696074, 13.3328386 41.5695512, 13.3327739 41.5695145)",,,,,
962953282,,residential,False,False,107.923,,"LINESTRING (13.332852 41.5696475, 13.3329206 41.5696403, 13.3329958 41.569668, 13.3331627 41.5697941, 13.3332067 41.5698133, 13.3332275 41.5697672, 13.3332555 41.5697571, 13.3333074 41.5696908, 13.3332603 41.5696287, 13.3333805 41.5694736, 13.3335292 41.5693608, 13.333631 41.5693288)",,,,,
700302284,,residential,False,True,12.793,,"LINESTRING (13.3326552 41.5697088, 13.3325721 41.5698056)",,,,,
700302284,,residential,False,False,18.139,,"LINESTRING (13.3326552 41.5697088, 13.3326133 41.5696673, 13.3325861 41.5696434, 13.3325891 41.5695637)",,,,,
700302285,,residential,False,True,18.419,,"LINESTRING (13.3326552 41.5697088, 13.3327702 41.5696972, 13.332852 41.5696475)",,,,,
700302284,,residential,False,False,12.793,,"LINESTRING (13.3325721 41.5698056, 13.3326552 41.5697088)",,,,,
94476496,,residential,False,True,106.40299999999999,,"LINESTRING (13.3325721 41.5698056, 13.3318284 41.5700088, 13.3315063 41.5700377, 13.3313436 41.570032)",Via Solferino,,,1,
700302286,,residential,False,False,618.515,,"LINESTRING (13.3325721 41.5698056, 13.3329475 41.5697087, 13.3332526 41.5700441, 13.3335861 41.5702296, 13.3338277 41.5702358, 13.3339577 41.5702228, 13.3340293 41.5702601, 13.3339968 41.5703088, 13.3333919 41.570398, 13.3333031 41.5704418, 13.333089 41.5707104, 13.3331947 41.5707524, 13.3336318 41.5707026, 13.3336535 41.5708985, 13.3335899 41.5711254, 13.3333635 41.5713353, 13.3334076 41.5714069, 13.3335154 41.5713749, 13.3337294 41.5712256, 13.3340169 41.5709681, 13.3352346 41.5705423, 13.3356465 41.5703477, 13.335754 41.5703121)",Via Pisciarello,,,1,
700311651,,unclassified,False,False,161.02499999999998,,"LINESTRING (13.32779 41.5715375, 13.3278964 41.5714534, 13.3285243 41.5711586, 13.3293984 41.5707376)",Via Madonna del Loco,,,,
94476507,,residential,False,False,40.128,,"LINESTRING (13.3376083 41.5646659, 13.3371475 41.5645593)",,,,,
94476507,,residential,False,True,28.868,,"LINESTRING (13.3376083 41.5646659, 13.3379398 41.5647426)",,,,,
836223682,,residential,False,False,52.706,,"LINESTRING (13.3376083 41.5646659, 13.3373754 41.5651067)",,,,,
836223682,,residential,False,True,52.706,,"LINESTRING (13.3373754 41.5651067, 13.3376083 41.5646659)",,,,,
962953282,,residential,False,True,107.923,,"LINESTRING (13.333631 41.5693288, 13.3335292 41.5693608, 13.3333805 41.5694736, 13.3332603 41.5696287, 13.3333074 41.5696908, 13.3332555 41.5697571, 13.3332275 41.5697672, 13.3332067 41.5698133, 13.3331627 41.5697941, 13.3329958 41.569668, 13.3329206 41.5696403, 13.332852 41.5696475)",,,,,
203231266,,unclassified,False,True,136.00199999999998,,"LINESTRING (13.3365456 41.5704253, 13.3366143 41.5704478, 13.3367581 41.5704141, 13.3372151 41.5700384, 13.3373843 41.5698236, 13.3374418 41.5697104, 13.3374696 41.5696135, 13.3374726 41.5695368)",,,,,
679724558,,residential,False,True,25.453,,"LINESTRING (13.3280947 41.5685267, 13.3281551 41.5687511)",,,,,
679724558,,residential,False,False,76.23,,"LINESTRING (13.3280947 41.5685267, 13.3279869 41.5681266, 13.3278502 41.5679049, 13.3278316 41.5678747)",,,,,
94476505,,residential,False,False,156.771,,"LINESTRING (13.3354409 41.5679714, 13.3354977 41.5679929, 13.335736 41.568246, 13.3359294 41.5685049, 13.3360284 41.5687645, 13.3360501 41.5688996, 13.3359997 41.5692476)",,,,,
94476505,,residential,False,True,151.276,,"LINESTRING (13.3354409 41.5679714, 13.3354177 41.5680462, 13.3354899 41.5682759, 13.3357199 41.5686159, 13.3357861 41.5688238, 13.3359997 41.5692476)",,,,,
1244694060,,residential,False,True,49.979,,"LINESTRING (13.3354409 41.5679714, 13.3353317 41.5678186, 13.3350742 41.5677343, 13.3350063 41.5676923)",,,,,
