osmid,lanes,ref,name,highway,oneway,reversed,length,geometry,tunnel,junction
29895984,,,Via IV Novembre,residential,False,False,84.636,"LINESTRING (15.9640786 41.7047179, 15.9641334 41.7048521, 15.9642953 41.7049742, 15.9645034 41.7050293, 15.964884 41.705035)",,
29895984,,,Via IV Novembre,residential,False,True,55.788000000000004,"LINESTRING (15.9640786 41.7047179, 15.9636897 41.7047058, 15.963407 41.7047011)",,
92214455,,,Via Stamporlando,residential,False,False,105.19200000000001,"LINESTRING (15.971381 41.7049966, 15.9706379 41.7049175, 15.9705433 41.7049039, 15.9704923 41.7048686, 15.970314 41.7046432)",,
92214471,,SS89dir/B,Viale J. F. Kennedy,tertiary,False,False,86.953,"LINESTRING (15.971381 41.7049966, 15.9712621 41.7051645, 15.9711297 41.705279, 15.9710099 41.7053408, 15.9709775 41.7053571, 15.970895 41.7053776, 15.9708485 41.7053874, 15.970799 41.7053929, 15.9706869 41.7053963, 15.9706286 41.7053916, 15.97058 41.7053842)",,
120024542,,,,residential,False,False,55.166,"LINESTRING (15.971381 41.7049966, 15.9713717 41.7052205, 15.971352 41.70537, 15.9712876 41.705482)",,
92022415,,,Via A. Lombardi,residential,False,False,80.797,"LINESTRING (15.9647231 41.7070115, 15.9656964 41.7070136)",,
"[29895979, 406857324, 406857325, 406857326, 406857327, 406857328, 406857329, 406857330, 406857331, 406857332, 406857333, 406857334, 690716824]",,,Via Marcisi,residential,False,True,366.58500000000004,"LINESTRING (15.9647231 41.7070115, 15.9648172 41.7070791, 15.9649034 41.7071091, 15.9651506 41.7071879, 15.9654049 41.7072533, 15.9656585 41.7072911, 15.9657766 41.7073024, 15.9659265 41.7073183, 15.9660756 41.7073385, 15.9662392 41.7073536, 15.966321 41.707355, 15.9663728 41.7073559, 15.9665155 41.7073537, 15.9666221 41.7073413, 15.966792 41.7073061, 15.9669141 41.7072808, 15.9672107 41.7072194, 15.9673327 41.7071941, 15.967628 41.707133, 15.9677482 41.7071081, 15.9680467 41.7070463, 15.9681655 41.7070217, 15.9682974 41.7069944, 15.9683304 41.7069859, 15.9684846 41.7069462, 15.9685663 41.7069252, 15.9687483 41.7068336, 15.9688707 41.7067347)",building_passage,
690716931,,,Via Marcisi,residential,False,False,157.724,"LINESTRING (15.9647231 41.7070115, 15.9644706 41.7069949, 15.9642886 41.7069888, 15.9639297 41.7069667, 15.9634354 41.706965, 15.9631332 41.7069646, 15.9628257 41.7069725)",,
29907646,,,Via Gelasio I,residential,True,False,14.65,"LINESTRING (15.9620707 41.7054651, 15.9622045 41.7053792)",,
30099064,,,Via Agapito I,residential,False,False,7.461,"LINESTRING (15.9622045 41.7053792, 15.9622924 41.7053652)",,
91007158,,,Via Calisto II,residential,True,False,98.70500000000001,"LINESTRING (15.9624843 41.7052572, 15.9625242 41.7052349, 15.9631108 41.7048578, 15.9633104 41.7047363, 15.963407 41.7047011)",,
689649763,,,,residential,False,False,21.810000000000002,"LINESTRING (15.9624843 41.7052572, 15.9624376 41.7052285, 15.9623243 41.7052615, 15.9622464 41.705246)",,
29907669,,,Vico Piccolo Tasso,residential,False,False,14.835,"LINESTRING (15.9625964 41.7053163, 15.9626446 41.7053672, 15.9627022 41.7054238)",,
"[30098344, 29907630]",,,"['Via Gelasio I', 'Via Celestino V']",residential,True,False,51.977000000000004,"LINESTRING (15.9625964 41.7053163, 15.9622405 41.7055144, 15.9620707 41.7054651)",,
29907661,,,Via Nicola Mantuano,residential,False,False,14.691,"LINESTRING (15.9627022 41.7054238, 15.9628532 41.7053549)",,
29907669,,,Vico Piccolo Tasso,residential,False,True,14.835,"LINESTRING (15.9627022 41.7054238, 15.9626446 41.7053672, 15.9625964 41.7053163)",,
30000990,,,Via Giovanni Tancredi,residential,False,False,43.329,"LINESTRING (15.961808 41.706211, 15.9622819 41.7060477)",,
"[29907664, 29909277]",,,"['Vico Peschiera', 'Via Orto Botanico']",residential,True,False,135.147,"LINESTRING (15.961808 41.706211, 15.9616901 41.7060872, 15.9616448 41.7060268, 15.9621079 41.705789, 15.9627022 41.7054238)",,
29466568,,,Via P. Rinaldi,residential,False,False,26.587,"LINESTRING (15.9652248 41.7056696, 15.9652264 41.7054305)",,
29980594,,,Via Manfredi,residential,False,False,39.299,"LINESTRING (15.9652248 41.7056696, 15.9656981 41.7056626)",,
29980594,,,Via Manfredi,residential,False,True,58.369,"LINESTRING (15.9652248 41.7056696, 15.9645219 41.7056826)",,
29428132,,,Via Antonio Fogazzaro,residential,True,False,16.468,"LINESTRING (15.9645405 41.7066199, 15.96454 41.706768)",,
690704815,,,Via Salvo D'Acquisto,residential,True,False,60.236,"LINESTRING (15.9645405 41.7066199, 15.965266 41.7066104)",,
689646356,,,Vico Macchia,residential,True,False,31.404,"LINESTRING (15.9623113 41.7050531, 15.9625043 41.7048102)",,
91007161,,,Vico Macchia,residential,False,True,46.775,"LINESTRING (15.9623113 41.7050531, 15.9623665 41.7050314, 15.9627292 41.7047733)",,
29427892,,,Via Col. Michele Adabbo,residential,False,False,17.276,"LINESTRING (15.9652372 41.7059802, 15.965231 41.7058249)",,
29427892,,,Via Col. Michele Adabbo,residential,False,True,17.057,"LINESTRING (15.9652372 41.7059802, 15.9652379 41.7061336)",,
29465165,,,Via Ruggero Bonghi,residential,True,False,34.463,"LINESTRING (15.9652372 41.7059802, 15.9656521 41.7059695)",,
30000990,,,Via Giovanni Tancredi,residential,False,False,42.604,"LINESTRING (15.9623936 41.7060101, 15.9628606 41.7058512)",,
30000990,,,Via Giovanni Tancredi,residential,False,True,10.172,"LINESTRING (15.9623936 41.7060101, 15.9623494 41.706025, 15.9622819 41.7060477)",,
29465165,,,Via Ruggero Bonghi,residential,True,False,46.026,"LINESTRING (15.9628659 41.705993, 15.9634203 41.7059889)",,
690402712,,,Via Ruggero Bonghi,residential,True,False,39.254,"LINESTRING (15.9628659 41.705993, 15.9623936 41.7060101)",,
690402713,,,Via Vincenzo Lanza,residential,False,False,15.774,"LINESTRING (15.9628659 41.705993, 15.9628606 41.7058512)",,
30000990,,,Via Giovanni Tancredi,residential,False,False,17.481,"LINESTRING (15.9628606 41.7058512, 15.9630519 41.7057855)",,
30000990,,,Via Giovanni Tancredi,residential,False,True,42.604,"LINESTRING (15.9628606 41.7058512, 15.9623936 41.7060101)",,
690402713,,,Via Vincenzo Lanza,residential,False,True,15.774,"LINESTRING (15.9628606 41.7058512, 15.9628659 41.705993)",,
30099064,,,Via Agapito I,residential,False,True,7.461,"LINESTRING (15.9622924 41.7053652, 15.9622045 41.7053792)",,
91007158,,,Via Calisto II,residential,True,False,19.95,"LINESTRING (15.9622924 41.7053652, 15.9624843 41.7052572)",,
29465165,,,Via Ruggero Bonghi,residential,True,False,17.767,"LINESTRING (15.9678593 41.7059431, 15.9680732 41.7059376)",,
91007156,,,Via Marcinelle,residential,False,False,34.86,"LINESTRING (15.9678593 41.7059431, 15.9678574 41.7056296)",,
29907661,,,Via Nicola Mantuano,residential,False,False,54.24,"LINESTRING (15.9628532 41.7053549, 15.963397 41.7050845)",,
29907661,,,Via Nicola Mantuano,residential,False,True,14.691,"LINESTRING (15.9628532 41.7053549, 15.9627022 41.7054238)",,
91233626,,,Via Trapezio,residential,False,False,23.559,"LINESTRING (15.9628532 41.7053549, 15.9628477 41.7055337, 15.9628185 41.7055585)",,
29895984,,,Via IV Novembre,residential,False,False,55.788000000000004,"LINESTRING (15.963407 41.7047011, 15.9636897 41.7047058, 15.9640786 41.7047179)",,
90632120,,,Via Giulio Ursomando,residential,False,False,18.874,"LINESTRING (15.963407 41.7047011, 15.963395 41.7047776, 15.9633928 41.7048703)",,
90632120,,,Via Giulio Ursomando,residential,False,True,16.642,"LINESTRING (15.963407 41.7047011, 15.9634528 41.7045883, 15.9634634 41.7045575)",,
90632120,,,Via Giulio Ursomando,residential,False,False,92.24,"LINESTRING (15.9626853 41.7047022, 15.962822 41.7047223, 15.9632003 41.7044374, 15.963241 41.7044104, 15.9633148 41.7044011, 15.9633744 41.7044084, 15.9634298 41.7044255, 15.9634648 41.7044798, 15.9634634 41.7045575)",,
93305376,,SP55,Via Giuseppe Palladino,secondary,False,False,19.259999999999998,"LINESTRING (15.9626853 41.7047022, 15.9626361 41.7047366, 15.9625043 41.7048102)",,
93305376,,SP55,Via Giuseppe Palladino,secondary,False,True,241.85800000000003,"LINESTRING (15.9626853 41.7047022, 15.9627347 41.7046686, 15.9631452 41.7043289, 15.9631942 41.7042942, 15.9632684 41.7042633, 15.9633762 41.7042517, 15.9634807 41.7042505, 15.9635862 41.7042615, 15.9637052 41.7042838, 15.9637853 41.7043387, 15.9638476 41.7044008, 15.9639912 41.7045379, 15.9640743 41.7046176, 15.964301 41.7048, 15.9643896 41.7048611, 15.9645241 41.7049187, 15.9645718 41.7049338, 15.9646554 41.7049567, 15.9647559 41.7049727, 15.9648561 41.7049767, 15.9649607 41.7049756)",,
92204352,,,Via A. Manzoni,residential,False,False,3.504,"LINESTRING (15.9659739 41.706126, 15.9659751 41.7060945)",,
92204352,,,Via A. Manzoni,residential,False,True,7.54,"LINESTRING (15.9659739 41.706126, 15.965975 41.7061938)",,
231657273,,,Via Cavour,residential,False,False,26.59,"LINESTRING (15.9659739 41.706126, 15.9656536 41.7061262)",,
231657273,,,Via Cavour,residential,False,True,27.28,"LINESTRING (15.9659739 41.706126, 15.9663025 41.7061286)",,
90843541,,,Via A. Manzoni,residential,False,False,8.652,"LINESTRING (15.9659775 41.7063604, 15.9659763 41.7062826)",,
690715689,,,Corso Pietro Giannone,residential,True,False,8.692,"LINESTRING (15.9659775 41.7063604, 15.9658728 41.706361)",,
91005839,,,Via Massimo D'Azeglio,residential,False,False,25.486,"LINESTRING (15.9663025 41.7061286, 15.9663041 41.7063578)",,
231657273,,,Via Cavour,residential,False,False,27.28,"LINESTRING (15.9663025 41.7061286, 15.9659739 41.706126)",,
"[231657273, 690717197]",,,Via Cavour,residential,False,True,64.914,"LINESTRING (15.9663025 41.7061286, 15.9667775 41.7061258, 15.9667841 41.7063549)",,
92204354,,,Via Massimo D'Azeglio,residential,False,True,12.643,"LINESTRING (15.9662986 41.7059572, 15.9662974 41.7058435)",,
29465165,,,Via Ruggero Bonghi,residential,True,False,129.591,"LINESTRING (15.9662986 41.7059572, 15.9669895 41.7059612, 15.9678593 41.7059431)",,
91005839,,,Via Massimo D'Azeglio,residential,False,True,25.486,"LINESTRING (15.9663041 41.7063578, 15.9663025 41.7061286)",,
690715689,,,Corso Pietro Giannone,residential,True,False,18.039,"LINESTRING (15.9663041 41.7063578, 15.9660868 41.7063576)",,
690716005,,,Via L. Zuppetta,residential,True,False,15.169,"LINESTRING (15.9658804 41.7067673, 15.9656977 41.7067651)",,
29427725,,,Via Maggiore Toselli,residential,False,True,18.331,"LINESTRING (15.9660861 41.7066344, 15.9660889 41.7065753, 15.9660867 41.7064696)",,
29465165,,,Via Ruggero Bonghi,residential,True,False,27.0,"LINESTRING (15.9659734 41.7059611, 15.9662986 41.7059572)",,
92204366,,,Via A. Manzoni,residential,False,True,5.322,"LINESTRING (15.9659734 41.7059611, 15.9659701 41.7060089)",,
90848766,,,Via Giacomo Puccini,residential,False,False,7.629,"LINESTRING (15.9656536 41.7061262, 15.9656553 41.7061948)",,
90848766,,,Via Giacomo Puccini,residential,False,True,17.425,"LINESTRING (15.9656536 41.7061262, 15.9656521 41.7059695)",,
231657273,,,Via Cavour,residential,False,False,34.519,"LINESTRING (15.9656536 41.7061262, 15.9652379 41.7061336)",,
231657273,,,Via Cavour,residential,False,True,26.59,"LINESTRING (15.9656536 41.7061262, 15.9659739 41.706126)",,
29428265,,,Vico del Gioco,residential,False,True,32.492,"LINESTRING (15.9641361 41.7059837, 15.9641214 41.7056917)",,
29465165,,,Via Ruggero Bonghi,residential,True,False,33.034,"LINESTRING (15.9641361 41.7059837, 15.964534 41.7059798)",,
29428265,,,Vico del Gioco,residential,False,False,43.53,"LINESTRING (15.9641361 41.7059837, 15.9641424 41.7061356, 15.9641426 41.7063751)",,
91005841,,,Via Nicola D'Apolito,residential,False,False,62.365,"LINESTRING (15.968299 41.7064987, 15.968288 41.7059379)",,
91005843,,,Via F. N. Sacco e B. Vanzetti,residential,True,False,18.829,"LINESTRING (15.968299 41.7064987, 15.9685258 41.7064968)",,
91005841,,,Via Nicola D'Apolito,residential,False,True,62.365,"LINESTRING (15.968288 41.7059379, 15.968299 41.7064987)",,
29465165,,,Via Ruggero Bonghi,residential,True,False,43.03,"LINESTRING (15.968288 41.7059379, 15.9685057 41.7059587, 15.9685357 41.7060208, 15.968534 41.7061779)",,
90632120,,,Via Giulio Ursomando,residential,False,False,15.804,"LINESTRING (15.9634136 41.7053169, 15.9634177 41.705459)",,
90632120,,,Via Giulio Ursomando,residential,False,True,17.279,"LINESTRING (15.9634136 41.7053169, 15.9634031 41.7051617)",,
91005838,,,Via Vittorio Veneto,residential,False,False,236.632,"LINESTRING (15.9634136 41.7053169, 15.9641328 41.7053105, 15.9645256 41.7053002, 15.9648753 41.7052987, 15.9652242 41.7052935, 15.9654854 41.7053208, 15.9657018 41.7053165, 15.9660299 41.7053335, 15.9662334 41.7054141)",,
29465165,,,Via Ruggero Bonghi,residential,True,False,17.832,"LINESTRING (15.9680732 41.7059376, 15.968288 41.7059379)",,
91005843,,,Via F. N. Sacco e B. Vanzetti,residential,True,False,80.392,"LINESTRING (15.9680732 41.7059376, 15.9680825 41.7064989, 15.968299 41.7064987)",,
29980594,,,Via Manfredi,residential,False,True,19.327,"LINESTRING (15.9678574 41.7056296, 15.9676246 41.7056317)",,
91007156,,,Via Marcinelle,residential,False,True,34.86,"LINESTRING (15.9678574 41.7056296, 15.9678593 41.7059431)",,
29980594,,,Via Manfredi,residential,False,False,70.605,"LINESTRING (15.9678574 41.7056296, 15.9681441 41.7056271, 15.9686134 41.7056334, 15.9687078 41.7056346)",,
91233552,,,Vico Piccolo Tasso,residential,False,True,31.82,"LINESTRING (15.9628185 41.7055585, 15.9630519 41.7057855)",,
92022387,,,Via Trapezio,residential,False,False,53.694,"LINESTRING (15.9628185 41.7055585, 15.962286 41.7058326)",,
91233626,,,Via Trapezio,residential,False,True,23.559,"LINESTRING (15.9628185 41.7055585, 15.9628477 41.7055337, 15.9628532 41.7053549)",,
30000990,,,Via Giovanni Tancredi,residential,False,True,17.481,"LINESTRING (15.9630519 41.7057855, 15.9628606 41.7058512)",,
91233552,,,Vico Piccolo Tasso,residential,False,False,31.82,"LINESTRING (15.9630519 41.7057855, 15.9628185 41.7055585)",,
30000990,,,Via Giovanni Tancredi,residential,False,False,33.77,"LINESTRING (15.9630519 41.7057855, 15.9631719 41.7057463, 15.9632476 41.7057216, 15.963292 41.7057152, 15.9634373 41.7056943)",,
29429381,,,Vico della Gara,residential,False,False,9.565,"LINESTRING (15.9616626 41.7067816, 15.9617755 41.7067644)",,
29429381,,,Vico della Gara,residential,False,True,23.039,"LINESTRING (15.9616626 41.7067816, 15.9616849 41.7067479, 15.9617019 41.7067174, 15.9617753 41.7065923)",,
29429381,,,Vico della Gara,residential,False,True,13.247,"LINESTRING (15.9617193 41.7068759, 15.9617755 41.7067644)",,
29429381,,,Vico della Gara,residential,False,False,13.247,"LINESTRING (15.9617755 41.7067644, 15.9617193 41.7068759)",,
29429381,,,Vico della Gara,residential,False,True,9.565,"LINESTRING (15.9617755 41.7067644, 15.9616626 41.7067816)",,
691226097,,,,residential,False,False,29.614,"LINESTRING (15.9617755 41.7067644, 15.9621002 41.7068747)",,
92022387,,,Via Trapezio,residential,False,True,53.694,"LINESTRING (15.962286 41.7058326, 15.9628185 41.7055585)",,
29427892,,,Via Col. Michele Adabbo,residential,False,False,17.057,"LINESTRING (15.9652379 41.7061336, 15.9652372 41.7059802)",,
29427892,,,Via Col. Michele Adabbo,residential,False,True,25.24,"LINESTRING (15.9652379 41.7061336, 15.9652597 41.70636)",,
231657273,,,Via Cavour,residential,False,False,57.745,"LINESTRING (15.9652379 41.7061336, 15.9645423 41.7061343)",,
231657273,,,Via Cavour,residential,False,True,34.519,"LINESTRING (15.9652379 41.7061336, 15.9656536 41.7061262)",,
29895982,,,Via L. Zuppetta,residential,False,False,13.631,"LINESTRING (15.9662318 41.7067634, 15.9660676 41.7067632)",,
29895982,,,Via L. Zuppetta,residential,False,True,6.768,"LINESTRING (15.9662318 41.7067634, 15.9663133 41.7067619)",,
92022415,,,Via A. Lombardi,residential,False,True,72.567,"LINESTRING (15.9662318 41.7067634, 15.9662318 41.7070163, 15.9656964 41.7070136)",,
690704814,,,Via Col. Michele Adabbo,residential,False,True,17.053,"LINESTRING (15.9652718 41.7067637, 15.965266 41.7066104)",,
690716005,,,Via L. Zuppetta,residential,True,False,60.751,"LINESTRING (15.9652718 41.7067637, 15.96454 41.706768)",,
29907661,,,Via Nicola Mantuano,residential,False,True,54.24,"LINESTRING (15.963397 41.7050845, 15.9628532 41.7053549)",,
90632120,,,Via Giulio Ursomando,residential,False,False,8.599,"LINESTRING (15.963397 41.7050845, 15.9634031 41.7051617)",,
90632120,,,Via Giulio Ursomando,residential,False,True,23.821,"LINESTRING (15.963397 41.7050845, 15.9633928 41.7048703)",,
92204352,,,Via A. Manzoni,residential,False,False,7.54,"LINESTRING (15.965975 41.7061938, 15.9659739 41.706126)",,
90848766,,,Via Giacomo Puccini,residential,False,True,7.629,"LINESTRING (15.9656553 41.7061948, 15.9656536 41.7061262)",,
92204352,,,Via A. Manzoni,residential,False,True,3.504,"LINESTRING (15.9659751 41.7060945, 15.9659739 41.706126)",,
92204354,,,Via Massimo D'Azeglio,residential,False,False,12.643,"LINESTRING (15.9662974 41.7058435, 15.9662986 41.7059572)",,
90843541,,,Via A. Manzoni,residential,False,True,8.652,"LINESTRING (15.9659763 41.7062826, 15.9659775 41.7063604)",,
92204366,,,Via A. Manzoni,residential,False,False,5.322,"LINESTRING (15.9659701 41.7060089, 15.9659734 41.7059611)",,
92204358,,,Via Giacomo Puccini,residential,False,False,8.597,"LINESTRING (15.9656576 41.7062847, 15.9656595 41.706362)",,
90848766,,,Via Giacomo Puccini,residential,False,False,17.425,"LINESTRING (15.9656521 41.7059695, 15.9656536 41.7061262)",,
29465165,,,Via Ruggero Bonghi,residential,True,False,26.689,"LINESTRING (15.9656521 41.7059695, 15.9658494 41.7059648, 15.9659734 41.7059611)",,
92214432,,,Via Pompeo Sarnelli,residential,False,False,93.186,"LINESTRING (15.9678219 41.7033526, 15.9689369 41.7034492)",,
93305372,,,Via M. Prencipe,residential,False,False,33.037,"LINESTRING (15.9678219 41.7033526, 15.9678645 41.7030572)",,
93305372,,,Via M. Prencipe,residential,False,True,19.304,"LINESTRING (15.9678219 41.7033526, 15.9678657 41.7035231)",,
92214455,,,Via Stamporlando,residential,False,False,17.098,"LINESTRING (15.970314 41.7046432, 15.9701913 41.7045197)",,
92214455,,,Via Stamporlando,residential,False,True,105.19200000000001,"LINESTRING (15.970314 41.7046432, 15.9704923 41.7048686, 15.9705433 41.7049039, 15.9706379 41.7049175, 15.971381 41.7049966)",,
92214456,,,Via Giovanni XXIII,residential,False,True,143.13899999999998,"LINESTRING (15.970314 41.7046432, 15.9701913 41.7046093, 15.9700317 41.7045493, 15.9698085 41.7044655, 15.9697536 41.7044449, 15.9695569 41.7044283, 15.9691433 41.7043859, 15.9690666 41.7044242, 15.9688931 41.7045615, 15.968782 41.7046286)",,
92214468,,,Via Stamporlando,residential,False,False,28.493,"LINESTRING (15.9700488 41.7037209, 15.9700876 41.7034663)",,
92214468,,,Via Stamporlando,residential,False,True,23.516,"LINESTRING (15.9700488 41.7037209, 15.9700022 41.7039295)",,
"[92214432, 93314754]",,,"['Via Emilio Bertaux', 'Via Pompeo Sarnelli']",residential,False,"[False, True]",99.721,"LINESTRING (15.9700488 41.7037209, 15.9693649 41.7036595, 15.9691454 41.7035517, 15.9689369 41.7034492)",,
93314754,,,Via Emilio Bertaux,residential,False,True,74.439,"LINESTRING (15.9700488 41.7037209, 15.970806 41.703783, 15.9709398 41.7037959)",,
92214448,,,Strada 70,residential,False,False,67.983,"LINESTRING (15.9681737 41.7015248, 15.9689426 41.7013145)",,
92214438,,,Via H. Schultz,residential,False,False,54.295,"LINESTRING (15.970174 41.7032065, 15.9708221 41.703272)",,
92214468,,,Via Stamporlando,residential,False,False,101.856,"LINESTRING (15.970174 41.7032065, 15.9706339 41.7027864, 15.9709919 41.7025256)",,
92214468,,,Via Stamporlando,residential,False,True,30.063,"LINESTRING (15.970174 41.7032065, 15.9701221 41.7032884, 15.9700876 41.7034663)",,
92214479,,,Via Falcone e Borsellino,residential,False,True,22.139,"LINESTRING (15.9693757 41.7017596, 15.9692468 41.7015853)",,
92214486,,,Strada 67,residential,False,False,17.899,"LINESTRING (15.9693757 41.7017596, 15.9691749 41.7018182)",,
92214479,,,Via Falcone e Borsellino,residential,False,False,78.822,"LINESTRING (15.9693757 41.7017596, 15.9693885 41.7018913, 15.9694095 41.7020239, 15.9694101 41.7021255, 15.969399 41.7023576, 15.969367 41.7024644)",,
92214467,,,Via T. Nardini,residential,False,False,78.98700000000001,"LINESTRING (15.9707985 41.7020785, 15.9715589 41.7019861, 15.9717395 41.7019953)",,
92214433,,,Via Daniele Perla,residential,False,False,30.199,"LINESTRING (15.9682317 41.7030876, 15.9685944 41.7031083)",,
92214433,,,Via Daniele Perla,residential,False,True,30.671,"LINESTRING (15.9682317 41.7030876, 15.9678645 41.7030572)",,
92214488,,,Via Strabone,residential,False,False,106.779,"LINESTRING (15.9682317 41.7030876, 15.9682005 41.7025973, 15.9681684 41.7022344, 15.9681646 41.7021287)",,
92214468,,,Via Stamporlando,residential,False,False,21.007,"LINESTRING (15.9709919 41.7025256, 15.9711737 41.7023942)",,
92214468,,,Via Stamporlando,residential,False,True,101.856,"LINESTRING (15.9709919 41.7025256, 15.9706339 41.7027864, 15.970174 41.7032065)",,
92214479,,,Via Falcone e Borsellino,residential,False,True,172.903,"LINESTRING (15.9709919 41.7025256, 15.9708185 41.7025555, 15.9706548 41.7026064, 15.9702727 41.7026947, 15.9697133 41.7028237, 15.9696488 41.7028306, 15.969586 41.7028373, 15.9694632 41.7028111, 15.9694024 41.7027461, 15.9693888 41.7026769, 15.9693761 41.7026126, 15.969367 41.7024644)",,
92214441,,,Strada 71,residential,False,True,57.074,"LINESTRING (15.9680768 41.7013758, 15.9687097 41.7011754)",,
92214486,,,Strada 67,residential,False,True,17.899,"LINESTRING (15.9691749 41.7018182, 15.9693757 41.7017596)",,
93305372,,,Via M. Prencipe,residential,False,False,37.328,"LINESTRING (15.9678368 41.7038581, 15.9678657 41.7035231)",,
93305372,,,Via M. Prencipe,residential,False,True,30.142,"LINESTRING (15.9678368 41.7038581, 15.967806 41.7041282)",,
92214449,,,Via Abate Gioele,residential,False,False,181.121,"LINESTRING (15.9678368 41.7038581, 15.9680369 41.7038768, 15.968528 41.7039577, 15.9689793 41.704018, 15.969092 41.7040534, 15.9691767 41.7041138, 15.9692594 41.7041294, 15.9699489 41.7041883)",,
29883431,,,Via Mahatma Gandhi,residential,False,False,83.38799999999999,"LINESTRING (15.965292 41.7040728, 15.9651157 41.704008, 15.9650517 41.7039715, 15.965029 41.7039215, 15.9650369 41.7038342, 15.9650863 41.7037478, 15.9651442 41.7037038, 15.965232 41.7036963, 15.9654733 41.7037157)",,
29883431,,,Via Mahatma Gandhi,residential,False,True,130.798,"LINESTRING (15.965292 41.7040728, 15.9656031 41.7040641, 15.9659363 41.7040453, 15.9660792 41.7040475, 15.9661778 41.7040676, 15.9664878 41.7041974, 15.9666897 41.7042372, 15.9668103 41.7042335)",,
92214483,,,Via Martin Luther King,residential,False,False,143.345,"LINESTRING (15.965292 41.7040728, 15.9654295 41.7039951, 15.9657802 41.7039656, 15.9662368 41.7039272, 15.9669629 41.7038137)",,
692737412,,,,unclassified,False,False,27.116,"LINESTRING (15.965292 41.7040728, 15.9652958 41.7041171, 15.9654017 41.7041542, 15.9655519 41.7041542)",,
92214455,,,Via Stamporlando,residential,False,True,29.115,"LINESTRING (15.9700022 41.7039295, 15.9699489 41.7041883)",,
92214468,,,Via Stamporlando,residential,False,False,23.516,"LINESTRING (15.9700022 41.7039295, 15.9700488 41.7037209)",,
92214485,,,Via Abate Giovanni,residential,False,False,87.922,"LINESTRING (15.9700022 41.7039295, 15.9709001 41.7040146, 15.9710531 41.7040275)",,
92214485,,,Via Abate Giovanni,residential,False,True,183.933,"LINESTRING (15.9700022 41.7039295, 15.9692833 41.7038643, 15.9689237 41.703768, 15.9684212 41.7036474, 15.9681327 41.7035998, 15.9678657 41.7035231)",,
92214479,,,Via Falcone e Borsellino,residential,False,False,21.735,"LINESTRING (15.9691013 41.7014228, 15.9692468 41.7015853)",,
92214479,,,Via Falcone e Borsellino,residential,False,True,17.85,"LINESTRING (15.9691013 41.7014228, 15.9689426 41.7013145)",,
92214482,,,Strada 69,residential,False,True,33.097,"LINESTRING (15.9691013 41.7014228, 15.9694705 41.7013105)",,
92214482,,,Strada 69,residential,False,False,57.574,"LINESTRING (15.9691013 41.7014228, 15.9687557 41.7015303, 15.968459 41.701618)",,
92214433,,,Via Daniele Perla,residential,False,False,25.965,"LINESTRING (15.9685944 41.7031083, 15.9689059 41.7031293)",,
92214433,,,Via Daniele Perla,residential,False,True,30.199,"LINESTRING (15.9685944 41.7031083, 15.9682317 41.7030876)",,
92214487,,,Via M. Lanzetta,residential,False,False,95.919,"LINESTRING (15.9685944 41.7031083, 15.9685079 41.7022481)",,
92214438,,,Via H. Schultz,residential,False,True,54.295,"LINESTRING (15.9708221 41.703272, 15.970174 41.7032065)",,
120025396,,,,residential,False,False,48.668,"LINESTRING (15.9674738 41.7011356, 15.9675351 41.7013874, 15.9675979 41.701563)",,
92214470,,,Via F. Ungaro,residential,False,True,108.25999999999999,"LINESTRING (15.9707985 41.7018747, 15.9716244 41.7017443, 15.9719512 41.7016869, 15.9720658 41.7017225)",,
92214468,,,Via Stamporlando,residential,False,True,28.493,"LINESTRING (15.9700876 41.7034663, 15.9700488 41.7037209)",,
92214468,,,Via Stamporlando,residential,False,False,30.063,"LINESTRING (15.9700876 41.7034663, 15.9701221 41.7032884, 15.970174 41.7032065)",,
93314756,,,Via Arthur Miller,residential,False,True,62.973,"LINESTRING (15.9700876 41.7034663, 15.9707835 41.7035315, 15.9708363 41.7035479)",,
92214468,,,Via Stamporlando,residential,False,False,10.567,"LINESTRING (15.972221 41.7016325, 15.9723438 41.7016075)",,
92214468,,,Via Stamporlando,residential,False,True,16.315,"LINESTRING (15.972221 41.7016325, 15.9720658 41.7017225)",,
92214435,,,Via D. De Cocchi,residential,False,False,127.70500000000001,"LINESTRING (15.972221 41.7016325, 15.9721283 41.7015331, 15.9720068 41.7014875, 15.9718573 41.701489, 15.9707803 41.7016167)",,
29980594,,,Via Manfredi,residential,False,False,69.409,"LINESTRING (15.9683541 41.7049848, 15.9680949 41.7048096, 15.9680196 41.7047587, 15.9677051 41.7045931)",,
29980594,,,Via Manfredi,residential,False,True,31.241999999999997,"LINESTRING (15.9683541 41.7049848, 15.9683593 41.7049883, 15.968413 41.705036, 15.9685969 41.7051994)",,
92214474,,,Via Alessandro Manzoni,residential,False,False,149.644,"LINESTRING (15.9683541 41.7049848, 15.9684332 41.7049189, 15.9685748 41.7048583, 15.9686541 41.704841, 15.9686877 41.7048405, 15.9688739 41.7048915, 15.9690551 41.7049384, 15.9691487 41.7049696, 15.9691856 41.7049885, 15.9692542 41.7050068, 15.969331 41.7050397, 15.9694175 41.7050826, 15.9694649 41.7051175, 15.9694956 41.7051687, 15.9699278 41.7052869)",,
92214433,,,Via Daniele Perla,residential,False,True,25.965,"LINESTRING (15.9689059 41.7031293, 15.9685944 41.7031083)",,
